osmid,street_count,highway,ref,geometry,casino_osmid,casino_dist
1826728172,3,,,POINT (-76.9200731 -12.0359803),438031676,0.03160602688365064
4040993009,3,,,POINT (-77.017644 -12.1910298),435838405,0.050262703465071
5466564852,4,,,POINT (-76.9837634 -12.0685402),3293687684,0.00925737265967026
1344415990,4,,,POINT (-76.9891674 -11.9453312),437508602,0.005337328122291999
5446412537,3,,,POINT (-76.9023079 -12.2150508),481692453,0.03375837776607923
1273866490,3,,,POINT (-76.9263363 -12.2071377),481692453,0.011002086025071876
1833609466,3,,,POINT (-76.9761183 -12.0242475),437866700,0.01711945912762858
1710500095,4,,,POINT (-76.92581010000001 -12.2314072),481692453,0.021499552056794602
7501883649,3,,,POINT (-77.03229020000001 -11.8602228),4155811689,0.03337725782415144
309373193,3,,,POINT (-77.13377079999999 -12.0610955),435879639,0.03711917479962072
1833609489,3,,,POINT (-76.962068 -12.0302258),437866700,0.00907500320068568
316811538,4,,,POINT (-77.05945079999999 -12.0481021),435563989,0.012701893466338127
1273538844,4,,,POINT (-76.96484940000001 -12.0508428),560845933,0.0022600980108208996
1710500139,4,,,POINT (-76.92311599999999 -12.2359304),481692453,0.026759979292796682
1710500142,4,,,POINT (-76.92305210000001 -12.236043),481692453,0.026889432286491537
475736371,4,,,POINT (-77.0211005 -12.0951357),406255075,0.0010606050449863693
1344416051,3,,,POINT (-76.9853839 -11.9421634),437508602,0.005216646492240902
5497465142,3,,,POINT (-76.8107445 -12.0220808),438031676,0.14166700870383928
1452747066,4,,,POINT (-77.075163 -12.0553337),436784563,0.023273067419928514
475736384,4,,,POINT (-77.018371 -12.096871),406255075,0.00228440554407885
273426755,3,,,POINT (-77.07210360000001 -11.9632689),4366593002,0.012193475380295232
1273899340,4,,,POINT (-76.8944192 -12.0219099),438031676,0.05908788657363327
4031457619,4,traffic_signals,,POINT (-76.92484469999999 -12.0804993),7557707387,0.04149150533447478
4031457622,3,,,POINT (-76.9252322 -12.0805766),7557707387,0.04110577849427696
316811612,4,,,POINT (-77.0617116 -12.0541022),435563989,0.013138707570654152
2833197405,5,,,POINT (-77.0194247 -12.1678903),435838405,0.02705608249253342
1815030110,4,,,POINT (-77.0443834 -11.8908636),4336173733,0.009319262085061994
316811616,4,,,POINT (-77.0615817 -12.0564378),435563989,0.013114189055678108
316811617,3,,,POINT (-77.06154669999999 -12.0565957),435563989,0.013101643673856793
316811619,3,,,POINT (-77.06141959999999 -12.0565696),435563989,0.012972096199225496
1344416101,3,,,POINT (-77.0001798 -11.9415525),437508602,0.01697772358312439
1760799082,4,,,POINT (-77.138847 -11.8721954),435198459,0.06268262656710571
108013931,4,,,POINT (-77.03778869999999 -12.0998514),456075097,0.010171517308165515
5497465195,3,,,POINT (-76.8111246 -12.021458),438031676,0.14135385642184256
1452747117,4,,,POINT (-77.07578820000001 -12.0583178),436784563,0.020225157086226974
1273506158,3,,,POINT (-76.9870542 -12.0422402),437866700,0.021146594395618366
5497465200,3,,,POINT (-76.8111846 -12.0212937),438031676,0.14131179601788435
108013938,3,,,POINT (-77.038957 -12.1045786),435359273,0.009628517310217638
108013939,3,,,POINT (-77.03898820000001 -12.104828),435359273,0.009401461331918345
108013940,4,,,POINT (-77.0390943 -12.1056627),435359273,0.008651920228062188
4548634997,3,,,POINT (-76.9681484 -12.2106561),481692453,0.0322322476536288
846736999,4,,,POINT (-77.0924954 -12.0281193),4368266233,0.013641298809502017
4548635000,3,,,POINT (-76.96834680000001 -12.2116441),481692453,0.03239047333751003
1452747128,4,traffic_signals,,POINT (-77.075598 -12.0592967),436784563,0.01929927367111374
1767549314,3,,,POINT (-77.14579980000001 -11.8484203),435198459,0.07147793529543495
301457943,4,,,POINT (-77.0278789 -12.0319448),4384740080,0.00985511624335263
1814997387,4,,,POINT (-77.03178440000001 -11.8988249),4336173733,0.0070587255081808326
4365101456,3,,,POINT (-76.9437319 -12.108646),437512132,0.0288605014517097
4365101467,3,,,POINT (-76.947839 -12.1041422),437512132,0.025421788676880233
1273702812,4,,,POINT (-76.9749822 -12.1100446),437512132,0.002425999756717815
9495882149,4,,,POINT (-77.0977759 -11.9585846),4366593002,0.01583473846358299
9495882150,4,,,POINT (-77.0981146 -11.958229),4366593002,0.016304001237122667
3555076517,3,,,POINT (-77.07848540000001 -11.8463781),435323603,0.018725480179756393
1760799144,3,,,POINT (-77.13778309999999 -11.8734598),435198459,0.061766854546638425
6290549161,3,,,POINT (-77.0583377 -11.9975886),4379685933,0.002877624195415187
1815030188,4,,,POINT (-77.0390288 -11.892703),4336173733,0.005645714871476683
1344416172,4,,,POINT (-76.9876333 -11.9406621),437508602,0.007427808269267095
9495882163,3,,,POINT (-77.1006565 -11.955863),4366593002,0.01969804200447317
1767549365,4,,,POINT (-77.1461553 -11.8486449),435198459,0.07176849706127689
9495882168,4,,,POINT (-77.0970602 -11.9592704),4366593002,0.014878496150487176
6290549176,3,,,POINT (-77.0582903 -11.9978989),4379685933,0.0031491450331849477
1931880891,3,,,POINT (-77.1249688 -12.0385014),435879639,0.039609623599627525
1760799165,3,,,POINT (-77.1374246 -11.8738712),435198459,0.06146329236838966
1273866691,4,,,POINT (-76.9307888 -12.0407392),438031676,0.0213095801670155
702884293,4,traffic_signals,,POINT (-76.9847 -12.1401722),437346725,0.011233942245281809
1815030215,4,,,POINT (-77.0479608 -11.8965085),4336173733,0.009316815741446166
1815030217,4,,,POINT (-77.04562079999999 -11.8979286),4336173733,0.006806754604801802
1815030228,3,,,POINT (-77.04305340000001 -11.8993022),4336173733,0.004333611423522015
309373398,5,,,POINT (-77.1325192 -12.061579),435879639,0.03581080447804661
1273637339,3,,,POINT (-77.04758579999999 -12.0839603),436901625,0.008565584344767996
4331448804,3,,,POINT (-77.0671835 -11.9705057),4366593002,0.017271745186865937
817474022,3,,,POINT (-77.0035108 -11.9671181),4749882821,0.0022449239652982097
1760799208,3,,,POINT (-77.1365529 -11.8749121),435198459,0.060745326171606995
838085096,3,,,POINT (-77.1263122 -12.0469882),435879639,0.03522185562565431
4216695272,3,,,POINT (-77.1331685 -12.0610983),435879639,0.03652325169798727
1569008107,3,,,POINT (-77.0986891 -11.9551287),4366593002,0.018489295543099388
4395575784,4,,,POINT (-76.9820608 -12.1965778),437647280,0.0434450820956399
847620590,4,,,POINT (-77.0938629 -12.029544),4368266233,0.015377384727259288
847620592,3,,,POINT (-77.0936566 -12.0290836),4368266233,0.015033561520813617
475736562,4,,,POINT (-77.01842019999999 -12.0949195),406255075,0.002326027276484981
1760799224,3,,,POINT (-77.136211 -11.8752919),435198459,0.060465277577998154
1767549445,4,,,POINT (-77.1529165 -11.8492287),435198459,0.07822261960639283
847620614,4,,,POINT (-77.09215260000001 -12.0258054),4368266233,0.012859879895245927
1273866763,4,,,POINT (-76.9866889 -12.1898677),437511292,0.03839272131379115
1273702924,3,,,POINT (-77.0248232 -12.025976),4384740080,0.016349552361457048
5735131670,3,,,POINT (-76.8108057 -12.0131348),4377990018,0.13933321937922966
4270303774,3,,,POINT (-77.11796699999999 -11.9740019),4366593002,0.03491167162955024
1760799264,3,,,POINT (-77.1354889 -11.8761472),435198459,0.05989293562175976
4321946150,3,,,POINT (-76.9798383 -12.0488718),560845933,0.01526618784265084
316811819,4,,,POINT (-77.0615846 -12.0541472),435563989,0.013009906870255251
316811821,4,,,POINT (-77.05761 -12.0554098),435563989,0.009053685994278207
419867187,4,,,POINT (-76.96943400000001 -12.1080888),437512132,0.0037058152670035047
316811830,3,,,POINT (-77.0666834 -12.0543014),435563989,0.018101724259148515
1760799290,3,,,POINT (-77.1351294 -11.8765869),435198459,0.05961627611905737
1273834042,4,,,POINT (-76.8737881 -12.108272),7557707387,0.09686749785108949
1756342844,3,,,POINT (-77.16130680000001 -11.7663685),435323603,0.13071391124536935
1757653565,4,,,POINT (-77.0272257 -12.1685711),435838405,0.028135241852056198
273427006,3,,,POINT (-77.06779830000001 -11.9658785),436786084,0.015979222681475065
1273834045,4,,,POINT (-76.9394546 -12.1411787),437647280,0.027093121375349548
472558144,3,,,POINT (-76.9766635 -12.1290933),437346725,0.006134205565248852
419867200,3,,,POINT (-76.97147440000001 -12.1095056),437512132,0.0012272513740500047
5041826370,3,,,POINT (-77.1589003 -11.7833649),435198459,0.11661634731603744
1760799303,4,,,POINT (-77.13485249999999 -11.8768737),435198459,0.05939637417616812
4199787081,4,,,POINT (-76.98139310000001 -12.157196),437511292,0.00928107235216918
1756342858,3,,,POINT (-77.16119740000001 -11.7672715),435323603,0.12996272231098632
5500086859,3,,,POINT (-76.9747704 -12.2039099),481692453,0.039734197502937954
5467908679,3,,,POINT (-77.0574673 -12.0037535),432299820,0.006435811428627783
263629390,3,,,POINT (-77.003827 -12.1284076),4343432394,0.006131577814888293
1756342864,3,,,POINT (-77.1611425 -11.7676908),435323603,0.12961188964933276
1756342868,3,,,POINT (-77.1610776 -11.7681547),435323603,0.12922148196743907
197667413,4,,,POINT (-77.0336999 -12.1212376),4335834575,0.0022825958753111392
197667414,4,,,POINT (-77.0329258 -12.121935),4336067816,0.0030796319585307606
197667415,4,,,POINT (-77.03236219999999 -12.122433),653820370,0.0028207815036859333
197667417,4,traffic_signals,,POINT (-77.03180279999999 -12.122926),653820370,0.0020756816680582084
1757653595,4,,,POINT (-77.0277852 -12.1691054),435838405,0.02876945927126945
1404119644,3,,,POINT (-76.9252669 -12.2269215),481692453,0.017991087370476385
2216379200,3,,,POINT (-77.0903508 -11.9353936),435197682,0.01762509677919282
440216158,3,,,POINT (-76.9113507 -12.0860486),7557707387,0.05534889833384558
440216160,4,traffic_signals,,POINT (-76.9073217 -12.086125),7557707387,0.05936092946922845
440216161,4,,,POINT (-76.9060941 -12.0861535),7557707387,0.060584387202313794
440216165,4,,,POINT (-76.90021040000001 -12.0860537),7557707387,0.0664272825095958
1756342886,3,,,POINT (-77.1608162 -11.770251),435323603,0.12748520612295108
1757653607,4,,,POINT (-77.0272164 -12.1696144),435838405,0.029158571360820167
4319750757,4,traffic_signals,,POINT (-76.92819660000001 -12.0820356),7557707387,0.03820589770309978
1404119657,4,,,POINT (-76.9296513 -12.2197196),481692453,0.009623677445980007
1757653609,4,,,POINT (-77.02768620000001 -12.1700519),435838405,0.029677002222774123
1404119659,4,,,POINT (-76.935846 -12.2094292),481692453,0.0030310644757841486
440216169,4,,,POINT (-76.8979842 -12.0860314),7557707387,0.06864133700985839
1756342893,3,,,POINT (-77.1607597 -11.7707148),435323603,0.12710349608925536
440216170,4,,,POINT (-76.8962143 -12.0860777),7557707387,0.07040795844931806
309373545,4,,,POINT (-77.14123069999999 -12.0618354),435879639,0.04442438175276851
309373546,5,traffic_signals,,POINT (-77.14119340000001 -12.0630217),435879639,0.0442753332757648
5467908722,4,,,POINT (-77.0529585 -12.0109691),432299820,0.01324075262612487
5467908723,4,,,POINT (-77.05306520000001 -12.0109803),432299820,0.013236893366576621
5467908724,4,,,POINT (-77.0552302 -11.9977306),432299820,0.00038817458990230504
5467908725,4,,,POINT (-77.05533459999999 -11.9977318),432299820,0.0004870019462415183
2957879925,4,,,POINT (-77.07534320000001 -11.8525144),435323603,0.012323500036616076
3384715895,4,,,POINT (-76.9869843 -12.1892144),437511292,0.03789647443835283
440216184,4,traffic_signals,,POINT (-76.8905298 -12.086191),7557707387,0.07608009291490846
1757653623,3,,,POINT (-77.01987440000001 -12.175881),435838405,0.03499236989467882
608414330,3,,,POINT (-77.1046273 -12.0789478),436457011,0.010259708115852273
1757653628,3,,,POINT (-77.0215063 -12.1767546),435838405,0.035809982051125136
1273703037,4,,,POINT (-77.0313833 -12.0594315),4139069972,0.006521531112402822
675129982,4,,,POINT (-77.082652 -11.9828711),438853789,0.012926739158917632
1767549573,4,,,POINT (-77.1368361 -11.8498617),435198459,0.06243855929941432
1767549579,3,,,POINT (-77.1375792 -11.8500019),435198459,0.06312172108520087
1273604749,3,,,POINT (-76.9779334 -12.0410539),437866700,0.011978170524439178
1403202190,4,,,POINT (-77.105616 -12.0567204),435879639,0.013076461481765105
1756342927,4,,,POINT (-77.1633205 -11.7762917),435198459,0.12475845436291683
7575612045,3,,,POINT (-77.0236364 -11.8436913),4155811689,0.02415583406653343
819210897,4,,,POINT (-77.0504912 -12.0576026),435563989,0.0034877776373667593
1757653651,3,,,POINT (-77.0208366 -12.177694),435838405,0.036762400596232495
1404119700,4,,,POINT (-76.93132919999999 -12.2169206),481692453,0.006435915897214592
1757653653,3,,,POINT (-77.02103839999999 -12.1778629),435838405,0.03692603309571834
1760799379,4,traffic_signals,,POINT (-77.1286817 -11.8778002),435198459,0.05354345630107482
1273703060,3,,,POINT (-77.11668880000001 -12.042613),435879639,0.03100188859690672
1757653656,3,,,POINT (-77.0213591 -12.1781162),435838405,0.037173313440114056
1273506459,4,,,POINT (-76.9723443 -12.1439868),437376427,0.009618922392960149
4484606621,3,,,POINT (-77.0620134 -11.8454192),435323603,0.023553007281718316
1757653665,4,,,POINT (-77.02229680000001 -12.1787442),435838405,0.03779974057679771
6129461922,3,,,POINT (-77.0016497 -12.0410437),438861899,0.025751388604305404
6129461921,3,,,POINT (-77.0017398 -12.0410595),438861899,0.025689147959792605
4484606625,3,,,POINT (-77.0610679 -11.8433984),4155811689,0.024007971028180173
4484606629,3,,,POINT (-77.0616326 -11.8444164),435323603,0.02459658849053553
1757653670,4,,,POINT (-77.0213112 -12.1802335),435838405,0.03929108503293093
414231206,3,,,POINT (-76.9998506 -12.1401343),4343432394,0.016249857615684628
838085287,3,,,POINT (-77.1272451 -12.0449895),435879639,0.037127648394100744
472558250,3,,,POINT (-76.97666890000001 -12.1292326),437346725,0.006130224996123487
1760799409,3,,,POINT (-77.1337379 -11.8778698),435198459,0.058497627474415156
414231224,3,,,POINT (-76.9924949 -12.1218958),438863142,0.005468363549026544
414231232,3,,,POINT (-76.9984766 -12.1226685),438863142,0.0015725122865185156
108178119,4,traffic_signals,,POINT (-77.02939069999999 -12.1245531),4332564746,0.0004962169787505471
414231242,3,,,POINT (-76.9996182 -12.1247788),438863142,0.003963392648431618
1024436939,3,,,POINT (-76.96763489999999 -12.0818309),7557707387,0.0025517004526345185
273427148,4,,,POINT (-77.0611814 -11.9835799),4493353239,0.00571255619315869
4419693264,4,,,POINT (-77.0571126 -11.9889196),432299823,0.003791765577939509
108178130,3,,,POINT (-77.0289671 -12.1198384),435834300,0.0016386277721947623
1813129939,4,,,POINT (-77.036186 -11.8878495),4336173733,0.010822728121873071
4419693267,4,,,POINT (-77.0569368 -11.9889462),432299823,0.003951240456194581
1760799447,3,,,POINT (-77.1277102 -11.8779799),435198459,0.052637879897563314
390998748,3,,,POINT (-76.99891599999999 -12.1318588),438863142,0.010707037504566199
390998749,3,,,POINT (-76.99897799999999 -12.131774),438863142,0.010628609846814047
4570884839,3,,,POINT (-77.05453730000001 -12.0509298),435563989,0.0070353620503550126
262908647,3,,,POINT (-77.0349566 -12.0957574),436636549,0.00966685165920028
262908649,3,,,POINT (-77.0345088 -12.0951336),436636549,0.008924187263899538
262908650,4,,,POINT (-77.0337727 -12.0955247),436636549,0.008632234794006183
1767549672,3,,,POINT (-77.1457365 -11.8505623),435198459,0.07092362181480809
819210989,4,,,POINT (-77.04590640000001 -12.0610156),721517266,0.0057482183164613366
819210988,4,,,POINT (-77.0468947 -12.0602335),6775567580,0.005546568096582379
3952257772,3,,,POINT (-77.01726600000001 -12.0409553),4384740080,0.012083832647383792
4285377264,4,,,POINT (-76.8793733 -12.0845385),438031676,0.08679941778759957
474032881,3,,,POINT (-76.9982208 -12.1192709),438863142,0.001950966603862205
262908658,3,,,POINT (-77.0353566 -12.0954508),436636549,0.009786941558690603
5499103986,3,,,POINT (-76.8212169 -12.0189306),438031676,0.1316369909734914
4285377266,3,,,POINT (-76.8802233 -12.0847253),438031676,0.08619702489333973
675130104,4,,,POINT (-77.07236260000001 -11.9837173),438853789,0.0066103311280531684
2397317881,4,,,POINT (-77.0437022 -12.0378176),4384740080,0.014888105994376398
2397317878,3,,,POINT (-77.0435954 -12.0379325),4384740080,0.014755313814685894
675130107,4,,,POINT (-77.0857257 -11.9824637),438853789,0.015739205490519555
4356549375,3,,,POINT (-76.9639525 -12.0341426),437866700,0.004733503713156969
687483654,3,,,POINT (-77.06173269999999 -12.05477),435563989,0.013147334347251915
3952257800,3,,,POINT (-77.0221715 -12.0420857),4384740080,0.0071665727848181475
4747864843,3,,,POINT (-76.8893296 -12.2309422),481692453,0.05016648044214638
5499104012,3,,,POINT (-76.8176402 -12.0147999),438031676,0.13578146918556644
1273899789,3,,,POINT (-76.8859867 -12.0209235),438031676,0.06751204914810023
2174954258,4,traffic_signals,,POINT (-76.97836340000001 -12.0608242),560845933,0.015303164406586333
1760799512,4,traffic_signals,,POINT (-77.1264489 -11.8782751),435198459,0.05148157210766246
1832692512,4,,,POINT (-76.8250063 -12.3354882),481692453,0.16567631165279856
262908705,3,traffic_signals,,POINT (-77.03403590000001 -12.0924267),436636549,0.0070876709806736654
262908708,3,,,POINT (-77.0346857 -12.0935292),436636549,0.008166064473364222
4747864869,4,,,POINT (-76.8932392 -12.2289604),481692453,0.045803494556767854
4321946407,3,,,POINT (-76.9765194 -12.0521845),560845933,0.011390888481302392
1813130025,3,,,POINT (-77.0349736 -11.8886223),4336173733,0.010458488900408519
819211052,4,,,POINT (-77.051548 -12.0637426),436320564,0.009080900857047412
306326320,3,,,POINT (-77.10950459999999 -12.0447127),435879639,0.02518683290348727
1273670449,3,,,POINT (-76.7576353 -11.9725889),4377990018,0.07277233230789316
1760799540,3,traffic_signals,,POINT (-77.12702659999999 -11.8784298),435198459,0.05207952801698098
1832692535,4,,,POINT (-76.8251131 -12.3357962),481692453,0.1658337483419797
819211064,4,,,POINT (-77.0505874 -12.0645492),436320564,0.008123401843176531
1813130045,3,,,POINT (-77.03458879999999 -11.8888189),4336173733,0.010426367077750704
3536202561,3,,,POINT (-77.0652521 -11.9903244),438893623,0.0009572835034002083
819211075,4,,,POINT (-77.0495811 -12.0653726),436320564,0.0072401386385328005
3536202564,4,,,POINT (-77.06519350000001 -11.9901256),438893623,0.0010851753602954314
1760799556,4,traffic_signals,,POINT (-77.1267919 -11.8785458),435198459,0.05188000852435449
1273604934,4,,,POINT (-76.9512117 -12.0450214),438031676,0.008523084285530207
5589084999,3,,,POINT (-77.06832129999999 -11.8911303),435198459,0.026547115326292947
631745347,4,,,POINT (-77.1330612 -12.0566334),435879639,0.03735489832231619
5373471561,3,,,POINT (-77.064705 -12.0625428),435498880,0.014433412316963556
5589085002,3,,,POINT (-77.0681981 -11.8915835),435198459,0.027016250094255217
391031630,4,,,POINT (-77.01471840000001 -12.1030018),406255075,0.009070922507872252
5589085006,3,,,POINT (-77.0681342 -11.8943043),4336173733,0.029584654120006944
273427280,4,traffic_signals,,POINT (-77.0721751 -11.9837373),438853789,0.006585218134011198
5589085009,3,,,POINT (-77.0680199 -11.8967146),4336173733,0.02923859808301407
472558415,3,,,POINT (-76.97664709999999 -12.1282993),437346725,0.006202564434525648
4357630800,3,,,POINT (-76.9792589 -12.0664699),3293687684,0.013722071334165396
5589085012,3,,,POINT (-77.06803360000001 -11.8944789),4336173733,0.029461579534720707
4754778965,3,,,POINT (-76.9363609 -12.2331706),481692453,0.0207164873913256
4754778966,3,,,POINT (-76.93650049999999 -12.2330679),481692453,0.020616949146610827
819211095,4,,,POINT (-77.05320260000001 -12.0640799),436320564,0.009261083178901681
5589085018,3,,,POINT (-77.0678669 -11.8972258),4336173733,0.02906166272772746
5589085019,3,,,POINT (-77.0677364 -11.8998389),4336173733,0.02894816765531687
1813130074,3,,,POINT (-77.03417829999999 -11.8890386),4336173733,0.010402859919273907
819211101,4,,,POINT (-77.05238319999999 -12.0647573),436320564,0.008332963337709769
1745660766,3,,,POINT (-76.6809016 -11.9265173),4377990018,0.0168203252822305
593898337,3,,,POINT (-77.09025219999999 -12.0844518),401693655,0.007159561115070458
593898338,4,,,POINT (-77.09081310000001 -12.0852572),401693655,0.007856540400809875
593898339,4,,,POINT (-77.0913686 -12.0864478),401693655,0.008994147109954309
391031653,4,,,POINT (-77.01490630000001 -12.1033644),406255075,0.009239182034852127
819211109,4,,,POINT (-77.0514277 -12.0655496),436320564,0.00729505940268542
593898343,4,traffic_signals,,POINT (-77.08985970000001 -12.0841226),401693655,0.00693884461007797
593898344,4,,,POINT (-77.08861109999999 -12.0814722),401693655,0.005130264699721898
273427305,4,,,POINT (-77.07825010000001 -11.9831704),438853789,0.009439743092517246
593898345,4,traffic_signals,,POINT (-77.08823750000001 -12.0808763),401693655,0.00494281942457295
5713767275,3,,,POINT (-77.0243297 -12.0697064),437870803,0.005513102685396752
819211116,4,traffic_signals,,POINT (-77.0504289 -12.0663687),436320564,0.006298422699905566
6290713452,4,,,POINT (-76.9198478 -12.1662921),437647280,0.04013883299136871
819211120,4,,,POINT (-77.049204 -12.0673406),436320564,0.005287164686612722
1767549811,4,,,POINT (-77.13606299999999 -11.850971),435198459,0.06141312108690946
819211122,4,traffic_signals,,POINT (-77.0482088 -12.0681362),436320564,0.004688520093193877
4373130099,3,,,POINT (-76.9863503 -11.8032889),4155811689,0.06134893373613029
262908790,4,traffic_signals,,POINT (-77.0322201 -12.0921829),436636549,0.00535723856382948
1767549816,3,,,POINT (-77.1454976 -11.8509588),435198459,0.07060557509809978
440216444,3,,,POINT (-76.8438505 -12.0911561),438031676,0.12088072710632673
1760799613,3,,,POINT (-77.12669289999999 -11.8789545),435198459,0.051885575319929746
1745660797,3,,,POINT (-76.68332890000001 -11.9294425),4377990018,0.013163785130799644
4751829887,3,,,POINT (-76.8987233 -11.9761092),438031676,0.08032566933965803
593898366,3,,,POINT (-77.0835311 -12.0818184),435213831,0.0033291022626375085
593898370,4,,,POINT (-77.07906029999999 -12.0832984),8073263369,0.004933850463891575
593898371,4,traffic_signals,,POINT (-77.0773434 -12.0841711),436784563,0.006296412252429619
5860076420,3,,,POINT (-77.0303655 -12.0220699),4384740080,0.019650444988344777
4373130110,3,,,POINT (-76.9854895 -11.802378),4155811689,0.06250892434724774
593898374,4,,,POINT (-77.0676465 -12.0901816),518155774,0.003265664606942267
593898375,4,,,POINT (-77.06861480000001 -12.0898066),518155774,0.002938144343797618
593898376,6,,,POINT (-77.0706788 -12.0890421),5047042864,0.00193331932179042
593898377,4,,,POINT (-77.0727545 -12.0883163),5047042864,0.001635077322330474
1767549836,4,,,POINT (-77.13819820000001 -11.8510242),435198459,0.06347418844004418
593898381,4,,,POINT (-77.0766775 -12.0865885),5047042864,0.0054141757830747555
593898382,4,traffic_signals,,POINT (-77.0782037 -12.0858174),5047042864,0.00709983070361895
593898383,4,,,POINT (-77.0799274 -12.0848955),8073263369,0.006310576083053982
525904784,4,traffic_signals,,POINT (-77.03908490000001 -12.060108),721517266,0.00470951946005886
525904781,4,traffic_signals,,POINT (-77.0388569 -12.0643796),436750066,0.0034311744219861794
525904786,4,traffic_signals,,POINT (-77.03909590000001 -12.0599347),721517266,0.004574340079820285
390998933,3,,,POINT (-76.99789680000001 -12.133299),438863142,0.012100700170118528
825426917,3,,,POINT (-76.9638491 -12.0122127),437866700,0.026162324767928093
593898395,3,,,POINT (-77.08473840000001 -12.0830316),435213831,0.004795033195859273
593898396,3,,,POINT (-77.0867245 -12.082376),435213831,0.005274198634273002
1756212128,4,,,POINT (-77.112093 -11.8319844),435198459,0.04915450483862222
1273736096,4,,,POINT (-76.98988730000001 -12.0390246),437866700,0.02361433790227914
263400353,4,,,POINT (-77.0439532 -12.0715104),436314052,0.004068635711874384
4201360294,3,,,POINT (-76.983283 -12.1548193),437511292,0.01067565663370629
525904810,4,,,POINT (-77.0398971 -12.0509588),435522157,0.004538934387660434
1273768874,4,,,POINT (-76.9859525 -12.1898707),437511292,0.03813200811502994
4373130157,1,,,POINT (-76.98741529999999 -11.8065345),4155811689,0.05910316167956202
486222770,3,,,POINT (-77.0303753 -12.0726186),4139069972,0.007136265157630597
4201360306,3,,,POINT (-76.9831247 -12.153286),437511292,0.010530717915458246
4373130164,3,,,POINT (-76.9882629 -11.8055894),4155811689,0.058677245435435926
4288424887,3,,,POINT (-77.11493609999999 -11.9430403),4366593002,0.03873989334884254
472558520,3,,,POINT (-76.97670050000001 -12.1313375),437346725,0.006494618473760018
4334136249,4,,,POINT (-76.931223 -12.2206341),481692453,0.009452622429432808
4334136250,4,,,POINT (-76.9347349 -12.222171),481692453,0.009790910587580456
1273473975,3,,,POINT (-76.9496788 -12.153543),437647280,0.011411503425826402
842607545,3,,,POINT (-77.05206269999999 -11.997723),432299820,0.002807585976474693
6290624575,3,,,POINT (-77.0041669 -12.0350871),4384740080,0.026013118263680052
4201360318,3,,,POINT (-76.9835246 -12.1541716),437511292,0.010895798447566028
9217059774,3,,,POINT (-76.82516529999999 -12.1383068),481692453,0.13332403300512188
273427392,4,,,POINT (-77.083145 -11.9766737),4366593002,0.01044435900617996
4331219906,4,,,POINT (-77.0458155 -12.0433795),435563989,0.011636421293699385
306326465,4,,,POINT (-77.10761720000001 -12.0435286),435879639,0.025381947132964357
4201360324,3,,,POINT (-76.983531 -12.1531813),437511292,0.010944417368654447
4201360325,3,,,POINT (-76.982445 -12.1522036),437511292,0.010005743268632114
4201360326,3,,,POINT (-76.9821985 -12.1518178),437511292,0.009847888694552196
4331219909,3,,,POINT (-77.04841020000001 -12.0436194),435563989,0.011063371450849522
4331219910,4,,,POINT (-77.0496945 -12.043744),435563989,0.010993443338307343
4331219908,4,,,POINT (-77.0471058 -12.0435012),435563989,0.01127769576905096
4201360330,4,,,POINT (-76.9811526 -12.1506341),437511292,0.009217417719851725
1432431563,4,,,POINT (-77.0484787 -12.11028),456075097,0.012342944850976116
4345244621,4,,,POINT (-77.1348869 -11.877053),435198459,0.05946363984916835
1432431565,4,,,POINT (-77.04848130000001 -12.1104153),456075097,0.012478176997131728
819211214,4,,,POINT (-77.0475653 -12.0653517),436320564,0.007541447967233521
1756212183,4,,,POINT (-77.09030610000001 -11.8339571),435323603,0.03431531167660499
3441896415,3,,,POINT (-76.97989219999999 -12.1697641),437511292,0.017227944870415894
4201360353,4,traffic_signals,,POINT (-76.9939344 -12.1393067),437490954,0.013777415420339471
4271713250,3,,,POINT (-77.0505584 -12.0479521),435563989,0.007012481336705202
1753983974,3,,,POINT (-76.8550604 -12.0890163),438031676,0.10995969624778183
1756212199,4,,,POINT (-77.11032830000001 -11.8344766),435198459,0.046161858709449284
4356156394,3,,,POINT (-76.9585421 -12.0398274),438031676,0.007626318507016146
1745660911,3,,,POINT (-76.6867803 -11.9313593),4377990018,0.009225140298666237
819211251,4,,,POINT (-77.0506865 -12.0627034),6775567580,0.008258128495003295
1756212212,4,,,POINT (-77.10981820000001 -11.8348793),435198459,0.04551404469860311
819211255,4,,,POINT (-77.04991390000001 -12.0618381),6775567580,0.0072143270379163215
1756212216,4,,,POINT (-77.1090978 -11.8354486),435198459,0.044598864134701446
1767549945,3,,,POINT (-77.1534798 -11.8515257),435198459,0.07832006612341984
1813130234,4,,,POINT (-77.04036429999999 -11.8914452),4336173733,0.00706912485814193
1753983994,3,,,POINT (-76.92920719999999 -12.1470331),437647280,0.032675558078792584
1753983998,3,,,POINT (-76.9724765 -12.1652614),437511292,0.011120305840666821
1870310398,4,,,POINT (-77.0582713 -11.9829865),4493353239,0.006874297564844064
1745660928,4,,,POINT (-76.6876311 -11.9317482),4377990018,0.00830299854389675
1870310401,3,,,POINT (-77.05880500000001 -11.9831037),4493353239,0.006568831471427287
1870310402,3,,,POINT (-77.0587721 -11.9832295),4493353239,0.006461836232065593
1870310399,3,traffic_signals,,POINT (-77.05817589999999 -11.9830876),4493353239,0.006820851102324262
1870310400,4,traffic_signals,,POINT (-77.0582424 -11.9831036),4493353239,0.006778846303764107
