osmid,street_count,highway,ref,geometry,bank_osmid,bank_dist
7524458020,4,,,POINT (-77.01118870000001 -12.0731038),437680674,0.0011508179229114959
1577492005,3,,,POINT (-76.96317980000001 -12.0579713),562790868,0.0030891438983747985
273948195,4,,,POINT (-77.06440019999999 -11.9417846),4396386141,0.0009447011908444052
273948199,4,,,POINT (-77.06190290000001 -11.9417855),4396386141,0.0015526018549484467
1941642792,3,,,POINT (-76.99274459999999 -12.0152704),437360394,0.009968416795374408
262577709,6,traffic_signals,,POINT (-77.0380852 -12.1171146),436738718,0.00035739725952422646
262577710,4,,,POINT (-77.0389686 -12.117121),436738718,0.0005684735874461165
262577711,4,,,POINT (-77.0400606 -12.1171126),436738718,0.001651137708882242
4554169901,3,,,POINT (-77.0874297 -11.974437),439798191,0.004494505105603783
411672111,3,,,POINT (-76.95544289999999 -12.0736098),437646439,0.0007035593346465574
1577492022,3,,,POINT (-76.964484 -12.0548773),562790868,0.00034102722136273374
4751760953,4,,,POINT (-76.8973135 -11.9746541),4374915665,0.04133717386421101
631742010,3,,,POINT (-77.1296945 -12.0580706),2725999757,0.032666535966484875
1577492029,4,,,POINT (-76.9557027 -12.0547668),439807832,0.00604022024007018
1746771522,4,,,POINT (-76.9611285 -12.0531297),439807832,0.00037411802699043734
411672141,3,,,POINT (-76.9410414 -12.0728171),6016071511,0.005155502122011446
411672142,3,,,POINT (-76.9408352 -12.0728141),6016071511,0.004996629512982119
846601811,4,,,POINT (-77.0786602 -12.0291323),438659447,0.00427245539239628
273948244,4,traffic_signals,,POINT (-77.0835574 -11.9621969),4368264304,0.00769155152684137
1577492054,4,,,POINT (-76.9505089 -12.0402935),4949862124,0.0036276863728916305
1258298967,4,traffic_signals,,POINT (-77.0478236 -11.9152726),4334175094,0.006638731627351998
1577492056,3,,,POINT (-76.9356439 -12.0326325),438021625,0.00618083493183427
1047207513,4,,,POINT (-77.0028245 -12.0721836),4357622851,0.002395078589518781
1577492055,4,,,POINT (-76.94943290000001 -12.034383),4949862124,0.007298732764668926
273948251,4,,,POINT (-77.07169089999999 -11.9375427),4145295606,0.0007295065798286165
846503516,4,,,POINT (-77.0641212 -12.0294526),2737510301,0.0054847151047185995
846503517,4,,,POINT (-77.0640109 -12.029466),2737510301,0.005576166070873711
1577492062,4,,,POINT (-76.9319691 -12.0295991),438019700,0.005392596955428998
273948252,4,,,POINT (-77.0742418 -11.937768),4145295606,0.0019610042146741584
1804901984,4,,,POINT (-77.0077307 -12.0233052),1863374482,0.0037558918954096465
1804901985,4,,,POINT (-77.00789380000001 -12.0233035),1863374482,0.00377111769771257
273948257,4,,,POINT (-77.077231 -11.9390861),439240576,0.00035439666046075855
8220614243,3,,,POINT (-76.91163969999999 -12.2575841),4749883422,0.01547015259168849
1804901988,4,,,POINT (-77.007806 -12.0233923),1863374482,0.0036744636193610475
1577492069,3,,,POINT (-76.927781 -12.0300196),439789557,0.0023174404237100376
7929601637,3,,,POINT (-76.8213265 -12.1297653),7027424773,0.07195735507993767
1577492065,4,,,POINT (-76.9574796 -12.0393665),6064995185,0.010449503376244658
7929601640,1,,,POINT (-76.8219115 -12.130108),7027424773,0.07165766162979398
1577492064,3,,,POINT (-76.9498822 -12.0400189),4949862124,0.0031281122630214507
1273962090,3,,,POINT (-76.6912537 -11.9362993),440095401,0.0027095991977588714
1577492075,4,,,POINT (-76.9607982 -12.0569789),562790868,0.0039019148841223836
273948262,3,,,POINT (-77.0777224 -11.9435615),439240576,0.00426326809427452
411672173,3,,,POINT (-76.9413225 -12.072377),6016071511,0.005116892636163524
4224818799,3,,,POINT (-77.0994275 -12.0730356),435840721,0.0008675161255667455
4791508591,3,,,POINT (-76.9055597 -12.020892),439816321,0.007889338067829382
4791508596,3,,,POINT (-76.9050941 -12.0207418),439816321,0.007429828798821673
411672182,4,,,POINT (-76.95411350000001 -12.0770434),437646439,0.0038169789174801374
3790347894,3,,,POINT (-76.9745274 -12.2026483),5029258645,0.011323328081881143
1577492091,3,,,POINT (-76.93127560000001 -12.0279973),4357885218,0.005882615556035135
411672192,3,,,POINT (-76.9540733 -12.0768697),437646439,0.003692524505950449
3790347906,3,,,POINT (-76.97490790000001 -12.2045871),5029258645,0.012618001997940376
1577492107,3,,,POINT (-76.9416714 -12.0304908),4949862124,0.01203065211864508
1577492109,3,,,POINT (-76.9624002 -12.0498028),439807833,0.003359302047241706
4358119065,4,,,POINT (-77.12206550000001 -11.9985994),7335358985,0.04231056112757266
411672219,3,,,POINT (-76.94125390000001 -12.0722263),6016071511,0.00497666576134058
3272253087,4,,,POINT (-77.0464638 -11.8162955),1863374438,0.05642119626540906
1577492128,3,,,POINT (-76.93506360000001 -12.0289956),439795907,0.008076449908108966
1404083873,3,,,POINT (-76.93006219999999 -12.2243335),4103814916,0.010541113787924095
5712158367,3,,,POINT (-76.9781452 -12.0670685),438440290,0.006014518340523256
1577492131,3,,,POINT (-76.93932959999999 -12.0299025),438021625,0.010767229135822022
273424032,4,,,POINT (-77.0702249 -11.9670561),4422580277,0.00375485531012897
273424034,3,,,POINT (-77.0724882 -11.9647117),4422580277,0.005422516280284922
1577492134,4,,,POINT (-76.9711879 -12.0406285),6064995185,0.003497669738552608
306323111,4,,,POINT (-77.0982992 -12.0484534),3962797297,0.014730905579767594
263397031,3,,,POINT (-77.04420399999999 -12.0752347),436314041,0.0016168428082994966
1577492137,4,,,POINT (-76.923463 -12.0282518),4560601991,0.001951386135548327
411672233,4,,,POINT (-76.9395481 -12.0737847),6016071511,0.004926856208577662
1404083883,4,traffic_signals,,POINT (-76.9441741 -12.2008385),3748015509,0.008464612200210508
1404083885,4,,,POINT (-76.9351216 -12.2158978),436951140,0.001851563484674652
1258299058,3,,,POINT (-77.0335554 -11.9096518),4341706097,0.006048908387466058
1273503416,4,,,POINT (-76.9497373 -12.1768269),6157589847,0.008449025310059807
1442062009,4,,,POINT (-77.0705428 -12.0139566),438038682,0.007835654365372436
1404083898,4,,,POINT (-76.9180648 -12.2429836),4103814916,0.012203195585584367
1577492155,3,,,POINT (-76.9492643 -12.0329772),4949862124,0.008592045638264198
3247349434,3,,,POINT (-77.01209710000001 -12.1126184),437356499,0.0014020588298106593
262577853,3,,,POINT (-77.0398484 -12.1188145),436738718,0.0021205060114780562
1273798332,3,,,POINT (-76.8963871 -12.0162035),439816323,0.0027799645178966143
262577852,4,traffic_signals,,POINT (-77.0368953 -12.1189767),183111784,0.0003497755243547894
262577855,3,,,POINT (-77.0397791 -12.1189466),436738718,0.002175570270121624
262577857,4,traffic_signals,,POINT (-77.035837 -12.1189876),2552578351,0.00034122252270063865
3272253118,4,,,POINT (-77.0461581 -11.817834),1863374438,0.055250679283786505
3272253122,4,,,POINT (-77.0461336 -11.8179608),1863374438,0.05515473012507195
1577492164,4,,,POINT (-76.9420057 -12.033494),4949862124,0.009249488734518373
1577492163,4,,,POINT (-76.94774630000001 -12.0390813),4949862124,0.0023072617060098067
262577864,4,,,POINT (-77.03198980000001 -12.1191493),435707313,0.000481362057599084
1577492169,4,,,POINT (-76.93141900000001 -12.0312619),438019700,0.0038583160023621514
262577865,3,traffic_signals,,POINT (-77.0292554 -12.1191956),3663955671,0.0002441218138594814
1273667279,4,,,POINT (-76.95091859999999 -12.1752806),4586176904,0.0071978175872963535
411672273,3,,,POINT (-76.95615479999999 -12.0872331),439038141,0.005556183841896161
411672274,4,,,POINT (-76.9547827 -12.088521),439038141,0.0036767298003771544
262577874,4,,,POINT (-77.03584739999999 -12.1201597),2552578351,0.0008912308903954819
1404083924,4,traffic_signals,,POINT (-76.9442537 -12.2008845),3748015509,0.008447566325277987
411672278,3,,,POINT (-76.95372639999999 -12.0905126),439038141,0.0018101523761772606
411672279,4,,,POINT (-76.95318450000001 -12.091654),439038141,0.0014634017715637528
262577886,4,,,POINT (-77.0381162 -12.1201273),183111784,0.001654941946967745
1577492193,3,,,POINT (-76.94115739999999 -12.0303567),438021625,0.012063724123169325
1577492194,4,,,POINT (-76.9371586 -12.0328178),438021625,0.007375032577286338
411672289,3,,,POINT (-76.9524079 -12.0950825),2099768088,0.003340244065930409
411672290,3,,,POINT (-76.95236629999999 -12.095182),2099768088,0.00340531252750312
1404083941,4,,,POINT (-76.9320024 -12.2210949),436951140,0.007901728519598337
3417612006,3,,,POINT (-77.01021489999999 -12.0772818),1863374586,0.004340096318062758
1404083945,4,traffic_signals,,POINT (-76.9179548 -12.2429206),4103814916,0.012184086461443821
1577492201,4,,,POINT (-76.96866989999999 -12.0468077),437882403,0.005795320618847053
1577492208,3,,,POINT (-76.9631248 -12.0580882),562790868,0.0032176382164220353
1577492212,3,,,POINT (-76.93883460000001 -12.0297832),438021625,0.010444609723703483
1757617910,3,,,POINT (-76.8640092 -12.2313703),437328294,0.03518703614641675
1577492215,4,,,POINT (-76.93837550000001 -12.0329805),4374767063,0.008400409907269934
1258299128,3,,,POINT (-77.0331963 -11.9102656),4341706097,0.005342084200944419
315563774,3,,,POINT (-76.9703451 -12.0830157),4031854957,0.002373102058486496
315563775,4,,,POINT (-76.9704507 -12.0831956),4031854957,0.0021679234142383303
1577492223,3,,,POINT (-76.9557446 -12.0546715),439807832,0.005973528508251031
1577492225,4,,,POINT (-76.945752 -12.0317698),4949862124,0.009583390268584154
315563777,3,,,POINT (-76.9703272 -12.0836382),4031854957,0.001955149119634099
1577492228,4,,,POINT (-76.96080689999999 -12.0568457),4374853522,0.0038247389767156474
315563781,3,,,POINT (-76.9695907 -12.0834526),4031854957,0.0026700452674098605
9172295428,4,,,POINT (-77.0909671 -12.0383455),7335358985,0.008353150986306143
315563783,3,,,POINT (-76.9698392 -12.0829151),4354333708,0.002709864271506736
315563784,3,,,POINT (-76.9699371 -12.0828859),4031854957,0.002745557273126689
411672332,5,,,POINT (-76.9394562 -12.1159501),4865173124,0.01737431949170841
273424141,3,,,POINT (-77.07058069999999 -11.9666609),4422580277,0.003874211068070879
411672335,4,,,POINT (-76.9404554 -12.1145869),4865173124,0.01569631748531678
411672337,3,,,POINT (-76.941293 -12.1135397),4865173124,0.014376107697144886
1482235666,3,,,POINT (-76.9927361 -12.0662082),4862786622,0.005425316670940677
263626515,3,,,POINT (-76.9982206 -12.1287315),4356685693,0.0006926773924384326
411672338,4,,,POINT (-76.9415307 -12.1131168),4865173124,0.013891100440926623
289316629,4,,,POINT (-76.9587171 -12.1594553),437625495,0.0017709136208392967
4413398805,3,,,POINT (-76.9580304 -12.224158),3748015510,0.02206655818042039
1941643033,3,,,POINT (-77.0041142 -12.0174898),438634266,0.0042894001839959535
1258299163,4,,,POINT (-77.05602829999999 -11.9105959),4334175094,0.0158335691213259
824090397,3,,,POINT (-77.0005468 -11.9961773),437492949,0.008606259459489733
411672347,3,,,POINT (-76.94335049999999 -12.1091379),4865173124,0.009527566056974213
1941643041,3,,,POINT (-77.0036296 -12.0175974),438634266,0.004519111177810087
1273929509,3,,,POINT (-76.9204008 -12.1674558),2093813107,0.02259568411998363
824090406,3,,,POINT (-76.99924609999999 -11.9869022),437497390,0.008303516705819134
9429402676,3,,,POINT (-77.0329107 -12.0272649),4207170241,0.00011264834664179468
411672363,4,,,POINT (-76.9479706 -12.1039185),4865173124,0.0030616433561078318
411672364,4,,,POINT (-76.9480392 -12.1038168),4865173124,0.0029586090329748586
5049819858,3,,,POINT (-76.9462573 -12.0253762),4949862124,0.015911450997629827
411672370,4,,,POINT (-76.94921909999999 -12.1019686),4865173124,0.0016017603878213484
411672372,4,,,POINT (-76.94941110000001 -12.1015035),4865173124,0.001493099223102299
411672374,4,,,POINT (-76.9503674 -12.0993777),4865173124,0.0027377114895558905
411672375,4,,,POINT (-76.9504094 -12.0992635),4865173124,0.0028357492978079257
1258299192,4,,,POINT (-77.04073200000001 -11.9161735),4334175094,0.0005601520240036933
9371361084,3,,,POINT (-77.0263535 -12.0962709),3810243064,0.00040032596718326185
2179702589,3,,,POINT (-76.9280253 -12.0334278),438019700,0.0003553791409225699
1235100375,4,,,POINT (-77.08398649999999 -12.0422912),2653264971,0.011331383998876031
629284684,4,,,POINT (-77.13231570000001 -12.0594411),2725999757,0.035052245151774825
1304306391,4,,,POINT (-77.0104568 -11.9824404),4354725823,0.0036398687558747028
273948494,3,,,POINT (-77.06353660000001 -11.9939515),4379778705,0.0006339861591548875
1482235731,4,,,POINT (-76.9952208 -12.0674613),4862786622,0.004558518026726283
3344670550,4,,,POINT (-77.04629660000001 -11.8590972),6190518187,0.0285520522835062
289316704,3,,,POINT (-76.9828261 -12.1499083),4030079141,0.003437062635448938
4791508832,3,,,POINT (-76.90624339999999 -12.0211184),439816321,0.008573472051620483
380936036,4,,,POINT (-77.0728063 -12.0916183),5503527021,0.0010773480960215107
289316711,3,,,POINT (-76.9567955 -12.160686),804486551,0.0015563710903403931
4080312167,4,,,POINT (-77.1104136 -11.994042),4806813122,0.03217503294932652
380936041,4,,,POINT (-77.0731779 -12.0926351),7394069885,0.001543029737237706
380936045,4,,,POINT (-77.074225 -12.0922616),5503527021,0.0021331923541986386
1273962350,4,,,POINT (-77.0010556 -12.0176035),437360394,0.004796176581219196
2976522094,4,traffic_signals,,POINT (-76.9267479 -12.0318901),4357885218,0.0006184113275161816
6300376946,3,,,POINT (-77.1239471 -11.8237648),4347967864,0.012563327524186726
380936049,4,,,POINT (-77.0752189 -12.0918978),5503527021,0.0026378973463735207
411672433,4,,,POINT (-76.9542843 -12.0787716),437646439,0.005302842126772514
273424247,4,,,POINT (-77.07094189999999 -11.9663033),4422580277,0.004077124599513595
380936064,4,,,POINT (-77.07704529999999 -12.0913921),5503527021,0.004179959966315195
380936068,4,,,POINT (-77.077881 -12.0909581),5503527021,0.004946904160189293
380936070,4,,,POINT (-77.0787601 -12.0905094),5503527021,0.005809346807517935
7012786057,3,,,POINT (-77.0151716 -11.8639035),4574298791,0.01002586607530847
380936074,4,,,POINT (-77.0794416 -12.0901726),5503527021,0.006501703322976672
380936077,4,,,POINT (-77.08027970000001 -12.0897241),5503527021,0.00737526792734699
606936976,4,,,POINT (-77.08287249999999 -12.0884131),7394061085,0.0070175805866416335
606936977,4,,,POINT (-77.0833251 -12.0892524),7394061085,0.00789545536368836
471048082,4,,,POINT (-76.9720131 -12.0578126),563421050,0.002526727464239419
606936978,4,,,POINT (-77.08378380000001 -12.0901145),7394061085,0.008812589949613786
606936979,3,,,POINT (-77.0842102 -12.0909458),7394061085,0.00970495367789136
9509445524,3,,,POINT (-77.0214424 -11.8389804),4574298791,0.0354551670672971
380936091,3,,,POINT (-77.08342639999999 -12.088127),7394061085,0.006793733940183114
3785564066,3,,,POINT (-77.03095860000001 -12.2020847),512156980,0.014397081723119163
687447972,4,,,POINT (-77.0639012 -12.0533503),4343592100,0.0036265403568688254
1273831334,4,,,POINT (-76.8940381 -12.023728),439816323,0.009182234657013611
3785564071,3,,,POINT (-77.03097080000001 -12.2020292),512156980,0.0143714120479575
3785564072,4,,,POINT (-77.03027729999999 -12.2009939),512156980,0.013185010471060146
675127210,3,,,POINT (-77.0823783 -11.9923126),6077884588,0.005362943293569335
3247349676,3,,,POINT (-77.0093186 -12.1169037),4346342154,0.005370364480180505
4864712621,4,,,POINT (-76.95031040000001 -12.1253897),6933311385,0.02455390599476271
138846126,4,,,POINT (-77.0295392 -12.0966381),1863374639,0.0016593857929985347
474029999,3,,,POINT (-76.99836190000001 -12.1183208),438863135,0.005969054603745598
606937008,3,,,POINT (-77.08047670000001 -12.0928651),5503527021,0.007873634040273598
7844798391,3,,,POINT (-76.8906805 -12.2283205),5016817424,0.0197306010420381
4751761335,3,,,POINT (-76.89610879999999 -11.9712777),7866344385,0.043672035524018514
606937017,3,,,POINT (-77.0807925 -12.0927044),5503527021,0.008131980954853485
606937018,4,,,POINT (-77.080354 -12.0918634),5503527021,0.007518581708013147
1570774969,4,,,POINT (-76.8815501 -12.088756),7027424773,0.0016484603028286272
606937019,4,,,POINT (-77.0798844 -12.0910051),5503527021,0.0069483740263484245
31072185,4,,,POINT (-77.0602415 -11.976736),439816917,0.004860428026936578
606937029,3,,,POINT (-77.07947849999999 -12.0890741),5503527021,0.00669252637798151
606937034,3,,,POINT (-77.0786741 -12.0894936),5503527021,0.005820006756874212
1258299340,4,,,POINT (-77.0560977 -11.9107177),4334175094,0.01585475032410942
606937039,3,,,POINT (-77.0792483 -12.0935028),5503527021,0.006955008351548042
606937040,4,,,POINT (-77.0788034 -12.0926527),5503527021,0.006218533609303711
606937041,4,,,POINT (-77.0783461 -12.0918215),5503527021,0.005542843645648251
1273929682,4,,,POINT (-77.0582125 -12.0599841),1863374533,0.002951605844287182
606937044,3,,,POINT (-77.07900619999999 -12.0873265),1863374623,0.006670648236112572
606937045,4,,,POINT (-77.07749250000001 -12.0881321),1863374623,0.004997214129899272
1331961812,3,,,POINT (-77.04040860000001 -11.9684045),4972718423,0.01357495282127125
606937049,3,,,POINT (-77.0801135 -12.0930556),5503527021,0.007587974879374114
606937050,4,,,POINT (-77.0796679 -12.0922173),5503527021,0.00692066792731169
471048154,4,,,POINT (-76.97249669999999 -12.0570892),563421047,0.002700816179583325
606937052,4,,,POINT (-77.0783196 -12.0896806),5503527021,0.005438751115840623
606937051,4,,,POINT (-77.079216 -12.0913671),5503527021,0.006318068294193379
471048161,3,,,POINT (-76.97465339999999 -12.0551938),563421052,0.004826966156231239
1760796644,4,,,POINT (-77.1530858 -11.8498737),4347967864,0.041053902831524
1331961832,3,,,POINT (-77.03759340000001 -11.9663801),4972718423,0.017024915530471176
632692724,3,,,POINT (-77.06319999999999 -12.0862665),436270969,0.004073531620782015
1570775030,3,,,POINT (-76.87549060000001 -12.0987782),7027424773,0.01034452238626362
1273536505,3,,,POINT (-76.8218243 -12.0172125),4378103036,0.002765512424489748
1828921343,3,,,POINT (-76.9697434 -12.1434302),5010414115,0.00396627857065189
690200576,3,,,POINT (-77.0568506 -12.0555891),4332723152,0.00191112665460957
316809217,4,,,POINT (-77.0721676 -12.0963641),1863374664,0.0011133267355080561
1760796674,3,,,POINT (-77.1532366 -11.8505129),4347967864,0.041682247047157055
263397380,3,,,POINT (-77.0439545 -12.0754842),436314041,0.0014502029042877068
5067644934,3,,,POINT (-77.1696511 -11.7755653),4347967864,0.053864762081810284
5067644939,3,,,POINT (-77.1702889 -11.7751932),4347967864,0.05457519630052229
5391032334,3,,,POINT (-76.99282940000001 -12.1281834),437347957,0.00019944335529216079
3268059155,3,,,POINT (-76.8476247 -12.0059433),457362186,0.021698688813296594
675127316,4,,,POINT (-77.0837533 -11.9878586),6077884588,0.009503459368567812
3268059157,3,,,POINT (-76.8480424 -12.0060271),457362186,0.022068910884954822
1570775062,4,,,POINT (-76.86713659999999 -12.1120501),7027424773,0.026013303716561725
3268059160,3,,,POINT (-76.8487452 -12.0061628),457362186,0.022697807906342914
675127322,4,,,POINT (-77.0842377 -11.98773),6077884588,0.009903058631051983
1331961887,4,,,POINT (-77.04121929999999 -11.9694437),4972718423,0.012278493429162736
1570775075,3,,,POINT (-76.882541 -12.0891037),7027424773,0.0016266403198023506
1273569319,4,,,POINT (-77.0194516 -12.0578916),1863374546,0.0040593968332745065
471048237,3,,,POINT (-76.9712674 -12.0575047),563421050,0.0017257938544628889
606937145,4,,,POINT (-77.0801965 -12.0827087),7394061085,0.0025549461540331684
3783598140,3,,,POINT (-76.8540304 -12.1583617),4812594989,0.07309658518276142
316809277,4,,,POINT (-77.07223879999999 -12.0963388),1863374664,0.0011593013628877406
1760796736,3,,,POINT (-77.1532701 -11.8514354),4347967864,0.042499696996569775
675127366,4,,,POINT (-77.07851100000001 -11.9831467),517322277,0.006517273770153053
675127367,4,,,POINT (-77.07854 -11.9833133),517322277,0.006652665255270528
2948243526,4,,,POINT (-77.0876731 -11.8597049),435323606,0.012960325005822141
4865138761,3,,,POINT (-76.9347532 -12.1298672),4865173124,0.03191723122656065
5016789067,3,,,POINT (-76.9203972 -11.988515),7866344385,0.0239923645375012
5016789068,3,,,POINT (-76.91970739999999 -11.9893448),7866344385,0.025041822311095828
1331961932,3,,,POINT (-77.0365037 -11.9670524),4972718423,0.01745192084785789
1273471055,3,,,POINT (-76.97805459999999 -12.0457462),6064995185,0.01197219995906089
2762154065,4,,,POINT (-76.97324070000001 -12.1585432),4951826322,0.0041438947971713345
675127378,4,,,POINT (-77.0810618 -11.9885746),6077884588,0.007507169248126943
5401256023,4,,,POINT (-76.90630160000001 -11.9963797),4374915665,0.020743225087965802
675127383,3,,,POINT (-77.08243760000001 -11.9904887),6077884588,0.0066339274378057495
4346781789,3,,,POINT (-77.1194122 -11.8288487),4347967864,0.019375850416946738
631742558,4,,,POINT (-77.13062189999999 -12.0575528),2725999757,0.03367240520440003
5401256029,3,,,POINT (-76.9180458 -12.003177),4374915665,0.02260015323000865
4042498144,3,,,POINT (-76.9490583 -12.1761338),4586176904,0.008192154957641116
1570775137,4,,,POINT (-76.8751628 -12.1019304),7027424773,0.013184331532543345
1835638884,4,,,POINT (-76.95907269999999 -12.1954945),514314001,0.003722804188393312
1835638885,4,,,POINT (-76.9590457 -12.1955387),514314001,0.0037729766213239107
316809318,3,,,POINT (-77.06985640000001 -12.0901887),5503526821,0.0022928596337313005
631742568,4,,,POINT (-77.1325039 -12.0585559),2725999757,0.035359955116768683
5401256045,3,,,POINT (-76.9053631 -12.0089798),4374915665,0.009168577270763919
5401256046,3,,,POINT (-76.90662620000001 -12.0091056),4374915665,0.009950027393932788
4284883055,4,,,POINT (-77.0191902 -12.1891097),512156980,0.0038980101157557105
4346781815,3,,,POINT (-77.13199179999999 -11.8237102),4347967864,0.009282541131070823
4276985978,4,traffic_signals,,POINT (-76.9646886 -12.0548019),562790868,0.0005567690357181848
411934844,3,crossing,,POINT (-77.01913879999999 -12.0813643),437999912,0.0007944202136971574
675127421,4,,,POINT (-77.088528 -11.9865987),4806813122,0.011042152914174352
1273667711,3,,,POINT (-76.9081717 -12.2232134),3759586688,0.008088702799582584
1331961987,3,,,POINT (-77.0386453 -11.967052),4972718423,0.01579083069632055
415834244,4,,,POINT (-77.1180823 -12.0424305),7335358985,0.02606969557934357
1273798790,4,,,POINT (-77.00602550000001 -12.0607866),439007796,0.007458592291904925
6294839433,3,,,POINT (-77.1135172 -11.869759),435323606,0.03788796298165949
1331961994,3,,,POINT (-77.0367748 -11.9661281),4972718423,0.017812203089447295
2946670730,3,,,POINT (-77.0859148 -11.8724409),435323606,0.012380294573861177
289317004,3,,,POINT (-76.9821113 -12.1500211),4030079141,0.0032452077714695817
411934860,4,,,POINT (-77.0142211 -12.0833752),4356580807,0.0005743000696534324
1273634962,4,,,POINT (-76.94436279999999 -12.2042566),3748015509,0.0054504883671017985
1273766035,4,,,POINT (-76.89674290000001 -12.2479021),437328294,0.017895315094667224
289317011,3,,,POINT (-76.99162440000001 -12.1417145),4362077172,0.0037039598620941237
675127443,4,,,POINT (-77.0857901 -11.9825963),4806813122,0.006228869458418372
1273798806,4,,,POINT (-76.94236410000001 -12.2148081),4405087114,0.005380367434481082
1745920149,3,,,POINT (-76.8211445 -12.0237146),4378103036,0.009124039571374863
289317016,4,traffic_signals,,POINT (-76.9968277 -12.1346856),434900671,0.0002013239988047861
1570775186,3,,,POINT (-76.8748788 -12.1024389),7027424773,0.013766762996794099
4058980499,4,,,POINT (-76.949763 -12.1414222),4352901055,0.016904465211885565
606937238,3,,,POINT (-77.0818039 -12.0820301),7394061085,0.0008574034581264143
1317347484,3,,,POINT (-77.0073802 -11.9624754),4916726721,0.007180351446829484
4058980509,4,,,POINT (-76.9467976 -12.1362794),4352901055,0.022777554594381248
31039646,4,,,POINT (-77.060937 -12.0088322),3604565389,0.0003856685882970594
817111198,3,,,POINT (-77.0142958 -11.9841223),4354725823,0.006259180157976425
5551726747,3,,,POINT (-77.0579338 -12.0002193),448583379,0.002525540748561069
3109724312,4,,,POINT (-77.0742814 -11.8541955),1863374438,0.010985875718394383
3109724315,4,,,POINT (-77.0736768 -11.8551439),1863374438,0.010077990268897531
1317347491,3,,,POINT (-77.00723000000001 -11.9664201),6041725385,0.00350152698833383
1331962014,3,,,POINT (-77.03693060000001 -11.9671721),4972718423,0.017039284457384618
1317347496,3,,,POINT (-76.9995103 -11.9637495),4916726721,0.007570524961986818
1331962025,4,,,POINT (-77.03664879999999 -11.9665874),4972718423,0.01762067987706409
1834487728,4,,,POINT (-77.0201618 -12.0660836),1863374560,0.004240498113431497
5744664749,4,,,POINT (-77.1101 -11.9604282),5064371778,0.0187463279182952
1674944686,3,,,POINT (-77.07883579999999 -12.0613945),5463536112,0.0029797856365918595
5744664750,4,,,POINT (-77.1095442 -11.9610288),5064371778,0.018050812722429786
1570775216,3,,,POINT (-76.8812677 -12.0943904),7027424773,0.00399701241554211
5744664751,4,,,POINT (-77.1092493 -11.9613657),5064371778,0.01768165172488757
4166262962,4,motorway_junction,22,POINT (-77.0716767 -11.9376946),4145295606,0.000667878132601616
4166262963,4,motorway_junction,22,POINT (-77.0718169 -11.9375539),4145295606,0.000622785878133699
1317347506,3,,,POINT (-77.00783269999999 -11.9631672),6041725385,0.00672464751864342
4356448438,3,,,POINT (-76.96787089999999 -12.0392681),6064995185,0.000107178542635402
411934904,4,,,POINT (-77.0191701 -12.0811562),437999912,0.0008045110982487089
59056316,4,traffic_signals,,POINT (-77.0987442 -12.0452315),7335358985,0.014908518507548964
4282130623,3,,,POINT (-76.95191010000001 -12.1311766),5010414115,0.021922667694643856
4282130626,3,,,POINT (-76.96429430000001 -12.1334229),6933311385,0.012534067517364389
1570775235,5,,,POINT (-76.8808257 -12.0881619),7027424773,0.0023609719396895297
289317060,4,,,POINT (-76.98606719999999 -12.1479012),438672383,0.001021699224428814
289317063,3,,,POINT (-76.9818856 -12.1503031),4030079141,0.0034555737077952473
1317347529,3,,,POINT (-77.0088942 -11.9648052),6041725385,0.005757607984225554
1317347537,3,,,POINT (-77.00030700000001 -11.9631601),4916726721,0.00750148592013497
1756504274,4,,,POINT (-77.0884964 -11.9560017),5064371778,0.010270056417080144
3796312277,3,,,POINT (-77.03172960000001 -12.0953634),7104794785,0.0016491555960525192
8412831957,4,traffic_signals,,POINT (-77.0635336 -12.0755558),7394069913,0.0007987899974358943
1273929947,3,,,POINT (-77.0529756 -12.0289401),4422152646,0.0028768333371952167
2055741661,4,,,POINT (-77.05440129999999 -12.0736281),4875091203,0.0017543266656992367
5489434845,3,,,POINT (-77.0319246 -12.0180038),5039183621,0.007522852929574011
1356144863,3,,,POINT (-77.05778479999999 -12.0568495),4332723152,0.0014472680505008822
430022882,4,,,POINT (-76.94679859999999 -12.097834),4865173124,0.0032785891005129002
1356144867,3,,,POINT (-77.0568085 -12.0546148),4332723152,0.0022634310084397643
1317347559,3,,,POINT (-76.9972035 -11.9657915),4354767107,0.004625398781722013
1317347562,3,,,POINT (-76.9968064 -11.9661156),4354767107,0.004115715545315937
1356144876,4,,,POINT (-77.0577112 -12.0556393),4332723152,0.0010502223812063722
4405633261,3,,,POINT (-76.9801093 -12.1887856),5029258645,0.018072035531443664
4405633262,3,,,POINT (-76.9801044 -12.1888175),5029258645,0.01805212658968316
1356144879,4,,,POINT (-77.0574689 -12.0555909),4332723152,0.0012968340294634106
1356144877,4,,,POINT (-77.05753249999999 -12.0557655),4332723152,0.0012203268824376079
606937329,4,,,POINT (-77.0807588 -12.0905738),5503527021,0.007807934171088292
1331962098,3,,,POINT (-77.04029920000001 -11.9682704),4972718423,0.013746089041241277
1356144883,4,,,POINT (-77.0573881 -12.0554541),4332723152,0.0014016013484546405
606937331,4,,,POINT (-77.08119929999999 -12.0914295),5503527021,0.008295082398625756
606937332,3,,,POINT (-77.0816452 -12.0922758),5503527021,0.008863792783003952
1273897206,4,,,POINT (-77.051721 -12.0572386),4336231305,0.0018266123754097894
