osmid,street_count,highway,ref,geometry,courthouse_osmid,courthouse_dist,courthouse_nearestnode
1757657096,3,,,POINT (-77.0217861 -12.1645217),5527853721,0.05850831611429193,259996518
471578633,3,,,POINT (-76.99581310000001 -12.0680781),4818433021,0.02065808649900146,2887449500
440186902,4,,,POINT (-76.9991775 -12.1389497),437675773,0.04245122925458522,2658903287
679655447,4,,,POINT (-77.06014709999999 -12.0506648),3965041957,0.022165836516799084,888357854
1342912536,3,,,POINT (-76.97792389999999 -11.9820769),437868020,0.024877381664830257,824299551
5483575322,3,,,POINT (-77.1326846 -11.8468275),679438717,0.11688700688822375,4335734843
1727346718,4,,,POINT (-76.93658120000001 -12.0736716),3949420739,0.027621522812830732,471054865
1826469922,3,,,POINT (-76.79432989999999 -12.3650581),5364271522,0.14458231328084645,5946942281
679655459,4,,,POINT (-77.05399869999999 -12.0475404),3965041957,0.01613506527565321,888357854
679655458,4,,,POINT (-77.0538796 -12.0475278),3965041957,0.01601868317746039,888357854
679655464,3,,,POINT (-77.05940940000001 -12.0488477),3965041957,0.02142103250569425,888357854
6131431465,3,,,POINT (-77.0100403 -12.0259381),5519669522,0.01835374050840744,822493981
5425051689,4,,,POINT (-76.97264560000001 -12.0405774),437855139,0.005820546553060819,1577564129
1487321131,4,,,POINT (-76.9861377 -12.0238704),437855139,0.019818594990911424,1577564129
1342912555,3,,,POINT (-76.97618 -11.9845936),437868020,0.02767113125113195,824299551
629028909,4,,,POINT (-77.13092570000001 -12.0674327),465071802,0.07007611642923271,6302726030
5483575339,3,,,POINT (-77.1257749 -11.8470992),679438717,0.11021282494684506,4335734843
5483575338,3,,,POINT (-77.1254699 -11.8468965),679438717,0.1099851720655158,4335734843
1487321129,3,,,POINT (-76.98620150000001 -12.0260171),437855139,0.017896615999534873,1577564129
471578682,3,,,POINT (-76.9968415 -12.0685572),4818433021,0.021451004741271155,2887449500
1342912577,4,,,POINT (-76.9765379 -11.9837084),437868020,0.0268998051992332,824299551
1273706580,4,,,POINT (-76.9689383 -12.163143),408686631,0.015255796250971116,1715696609
2989832277,4,,,POINT (-76.8386617 -11.9773415),487183431,0.06778960249893133,1524458694
5483575384,3,,,POINT (-77.0833836 -11.8441072),679438717,0.07254387358809368,4335734843
1273673817,3,,,POINT (-77.0892968 -11.8611455),679438717,0.07121690909011075,4335734843
4288690268,3,,,POINT (-77.00427999999999 -11.858093),679438717,0.02824492170976892,4335734843
4354685022,4,,,POINT (-77.0288831 -12.1030183),437675773,0.008150529320532986,2658903287
4354685023,4,traffic_signals,,POINT (-77.02955230000001 -12.1031279),437675773,0.008826360509572109,2658903287
471578721,3,,,POINT (-76.9965815 -12.067891),4818433021,0.021441315012148045,2887449500
308131937,3,,,POINT (-77.0697349 -12.0905218),5527853721,0.031002887894519,259996518
471578724,3,,,POINT (-76.9959209 -12.0680396),4818433021,0.020772475630266483,2887449500
308131942,3,,,POINT (-77.0700428 -12.0906841),5527853721,0.03111677924625014,259996518
308131943,3,,,POINT (-77.07011199999999 -12.0906605),5527853721,0.031183601176577105,259996518
1674164329,4,,,POINT (-76.96256459999999 -12.1865508),6695199631,0.017436686079641186,1405153097
440219754,4,traffic_signals,,POINT (-76.89050450000001 -12.0863132),438029702,0.0729581015850182,1577492164
5483575399,3,,,POINT (-77.0865301 -11.8428982),679438717,0.07587051214837509,4335734843
4554438764,3,,,POINT (-77.0448875 -12.0280037),3965041957,0.022727125227797417,888357854
1273542769,4,,,POINT (-76.9436527 -12.1756422),408686631,0.019551748321646214,1715696609
1727346822,3,,,POINT (-76.9398532 -12.0763287),3949420739,0.02449792327953489,471054865
4288690312,4,,,POINT (-77.0157992 -11.8646393),679438717,0.017076513135098708,4335734843
4347476109,3,,,POINT (-77.0887907 -12.0781178),465071802,0.05172625803667274,6302726030
4347476110,3,traffic_signals,,POINT (-77.0886761 -12.0781188),465071802,0.0516906984299574,6302726030
4077140112,3,,,POINT (-77.0705773 -11.8706442),679438717,0.050746587874773964,4335734843
1273673873,4,,,POINT (-76.8389336 -11.9761175),487183431,0.06804992665993584,1524458694
1727346832,3,,,POINT (-76.9539609 -12.0770582),3949420739,0.010798390419412404,471054865
1273510035,4,,,POINT (-76.8833015 -12.0181387),438029702,0.058874306878475724,1577492164
3854579860,3,,,POINT (-77.0337993 -12.0407515),6219202486,0.009626613841325259,4037228453
1727346836,3,,,POINT (-76.9427379 -12.0770097),3949420739,0.021728295285184426,471054865
392149142,4,,,POINT (-76.99218310000001 -12.106539),437675773,0.02887288165675975,2658903287
1727346839,3,,,POINT (-76.9375419 -12.0775656),3949420739,0.02694882607628952,471054865
1273903263,3,,,POINT (-76.9197544 -12.1876239),5145408791,0.035052840788294994,4519916254
1727346848,3,,,POINT (-76.9368379 -12.078243),3949420739,0.02774987939883798,471054865
1756313770,3,,,POINT (-77.1538499 -11.7857231),679438717,0.16354110136981087,4335734843
1943098881,4,traffic_signals,,POINT (-77.0615804 -12.0844763),4469386913,0.027272593649298658,108064627
5435963579,4,,,POINT (-77.05106600000001 -12.0298746),465071802,0.021208918585001305,6302726030
7110703293,4,,,POINT (-76.9701043 -12.043369),437855139,0.008273234597435569,1577564129
5435963582,3,,,POINT (-77.05323 -12.0285678),465071802,0.019038454240477242,6302726030
1753954496,3,,,POINT (-76.99883370000001 -12.1369746),437675773,0.04094575274952501,2658903287
1756313797,3,,,POINT (-77.1504716 -11.7889465),679438717,0.15891905218843844,4335734843
1727346897,3,,,POINT (-76.93595259999999 -12.0797316),3949420739,0.02890022958836953,471054865
8737634521,4,,,POINT (-76.9429475 -12.1363027),408686631,0.02549986428030867,1715696609
1273805018,3,,,POINT (-77.0898316 -11.9558338),301604752,0.0448199307899136,842490892
1753954523,4,traffic_signals,,POINT (-76.9995267 -12.1397154),437675773,0.04293865744204505,2658903287
8737634525,4,,,POINT (-76.9410807 -12.1345028),408686631,0.027952895327260738,1715696609
1753954526,3,,,POINT (-76.9990069 -12.1400296),437675773,0.04346977961855314,2658903287
2576529631,3,,,POINT (-76.92214250000001 -12.1864187),5145408791,0.03335256735454252,4519916254
1753954534,4,,,POINT (-76.9958682 -12.1421558),408686631,0.04500782577888982,1715696609
7804172519,3,,,POINT (-76.90613380000001 -12.2102138),458599264,0.026003258031416985,1754073173
1775778037,4,,,POINT (-76.97922990000001 -12.0109757),437855139,0.031100975078596143,1577564129
1826470137,3,,,POINT (-76.78192249999999 -12.3770746),5364271522,0.16179744870204538,5946942281
1831352570,3,,,POINT (-76.77778499999999 -12.3891008),5364271522,0.17361433603761126,5946942281
4368021754,3,,,POINT (-77.0830753 -12.022902),465071802,0.012466493826465324,6302726030
4368021760,3,,,POINT (-77.0834211 -12.0227326),465071802,0.012850764477624965,6302726030
471611654,3,,,POINT (-76.9918648 -12.0742027),4818433021,0.015311151439719516,2887449500
1273968908,3,,,POINT (-77.0604084 -12.0632862),4119489600,0.025334974759806263,791159921
6479657236,3,,,POINT (-76.97401480000001 -12.1832633),6695199631,0.02780692221822473,1405153097
401389850,3,,,POINT (-77.106325 -12.0423692),465071802,0.03655589024143918,6302726030
1845737756,3,,,POINT (-77.07109 -11.869892),679438717,0.05140513432144777,4335734843
4346558749,4,,,POINT (-77.0844736 -12.0780465),4469386913,0.05002951948199619,108064627
4346558750,5,,,POINT (-77.08450240000001 -12.0777437),4469386913,0.05007701287337741,108064627
401389855,3,,,POINT (-77.1071556 -12.0424777),465071802,0.03736978246187126,6302726030
4346558752,3,,,POINT (-77.0843253 -12.078051),4469386913,0.0498812121683125,108064627
401389856,3,,,POINT (-77.1069749 -12.0437565),465071802,0.03767973932700701,6302726030
401389859,3,,,POINT (-77.1070915 -12.0428901),465071802,0.037459739895320365,6302726030
1368766762,4,,,POINT (-77.00143079999999 -12.0494272),437855139,0.024300221271748242,1577564129
4035033388,4,traffic_signals,,POINT (-77.03363520000001 -12.0650652),4338622519,0.007524307894414753,108154712
5368854834,3,,,POINT (-76.7529105 -11.9707211),487183431,0.01875749348761062,1524458694
1368766772,3,,,POINT (-77.00702099999999 -12.0497421),4502742822,0.02381600799316497,1830374075
1368766779,3,,,POINT (-77.0018259 -12.0499596),437855139,0.024841127054613044,1577564129
1368766781,4,,,POINT (-77.0096252 -12.0499702),4502742822,0.02121260739513466,1830374075
1273805118,3,,,POINT (-77.1262546 -11.8242866),679438717,0.1196334329379946,4335734843
1368766789,3,,,POINT (-77.00202899999999 -12.0502565),437855139,0.025129017763335197,1577564129
1368766796,4,,,POINT (-77.0079949 -12.0503472),4502742822,0.02275649585173961,1830374075
1366538585,4,,,POINT (-77.0239448 -11.9131839),679438717,0.03238813243374514,4335734843
1368766813,4,,,POINT (-77.0096851 -12.050487),4502742822,0.02106523200086501,1830374075
1366538595,4,,,POINT (-77.0187652 -11.9133092),679438717,0.03243810965736546,4335734843
1366538602,4,,,POINT (-77.0177656 -11.9133751),679438717,0.03258436837513457,4335734843
608319852,3,,,POINT (-77.10196070000001 -12.0802597),465071802,0.059152373531237035,6302726030
1404090734,3,,,POINT (-76.9123396 -12.2400067),458599264,0.004556286611836135,1754073173
1333868912,4,traffic_signals,,POINT (-77.0394228 -12.0559809),4119489600,0.003160555269250086,791159921
1757198711,4,,,POINT (-77.00780210000001 -12.0651158),4502742822,0.02532635755591289,1830374075
1245526392,3,,,POINT (-76.9215241 -12.2562504),458599264,0.0232017007215544,1754073173
9407674746,3,,,POINT (-77.1163524 -12.0500319),465071802,0.048806197194840716,6302726030
1245526398,3,,,POINT (-76.92098009999999 -12.255046),458599264,0.021883831437012856,1754073173
108018049,4,traffic_signals,,POINT (-77.0304618 -12.1033908),437675773,0.009756384505787195,2658903287
1368766849,3,,,POINT (-77.0024056 -12.0507879),437855139,0.02566112686180344,1577564129
6858979713,3,,,POINT (-76.8635278 -12.0872755),438029702,0.09401928796665028,1577492164
108018054,4,,,POINT (-77.02763760000001 -12.1029558),437675773,0.006903988811183193,2658903287
108018055,4,,,POINT (-77.0270455 -12.1028717),437675773,0.006307099699931399,2658903287
3572971910,3,,,POINT (-76.95555589999999 -12.0296773),439195372,0.012676555414224609,4356156394
1366538632,4,,,POINT (-77.0113066 -11.9135341),679438717,0.033972217362110355,4335734843
434289035,3,,,POINT (-77.0186776 -12.1417487),437675773,0.03941132585317497,2658903287
1273969037,4,,,POINT (-76.9856798 -12.190512),6695199631,0.034865006293419605,1405153097
1245526414,3,,,POINT (-76.92373619999999 -12.2548119),458599264,0.023141444368620367,1754073173
1366538639,4,,,POINT (-77.0101502 -11.9135536),679438717,0.034334765433200486,4335734843
1273510288,4,,,POINT (-76.95940229999999 -12.1276131),408686631,0.031994631448863935,1715696609
1245526417,3,,,POINT (-76.9204247 -12.2541813),458599264,0.0208587490339081,1754073173
1273936273,3,,,POINT (-76.8823134 -12.0893822),438029702,0.08088391982367285,1577492164
3792189843,3,,,POINT (-76.8953174 -12.2727474),5364271522,0.017947487996374467,5946942281
3792189844,3,,,POINT (-76.894879 -12.2730173),5364271522,0.018056923977523454,5946942281
1245526419,3,,,POINT (-76.92064670000001 -12.2544295),458599264,0.021182965742870603,1754073173
4037163410,3,,,POINT (-76.9292616 -11.9854388),438029702,0.04879040047201536,1577492164
2833725847,4,,,POINT (-76.9892687 -12.1574728),408686631,0.035104914663281785,1715696609
401389969,3,,,POINT (-77.108559 -12.0436367),465071802,0.039099316694631216,6302726030
6046988697,3,,,POINT (-77.0960465 -12.0393029),465071802,0.025880030064039952,6302726030
401389970,3,,,POINT (-77.1084061 -12.0445946),465071802,0.03932479727605394,6302726030
401389971,3,,,POINT (-77.1084553 -12.0446014),465071802,0.039372700052756456,6302726030
6046988700,3,,,POINT (-77.09354449999999 -12.038823),465071802,0.02339773637444841,6302726030
411941280,4,,,POINT (-77.0191006 -12.0806671),4469386913,0.015433868730813703,108064627
6294813088,3,,,POINT (-77.023741 -11.8814908),679438717,0.0029073216545023005,4335734843
495303074,4,,,POINT (-76.77619749999999 -12.3865292),5364271522,0.1726832977055123,5946942281
1273706925,3,,,POINT (-76.9986045 -12.1222389),437675773,0.02974234802172608,2658903287
5425215917,3,,,POINT (-77.01175809999999 -12.1129488),437675773,0.013871360784194391,2658903287
4037163441,3,,,POINT (-76.93465999999999 -11.9842997),438029702,0.04899279657595726,1577492164
639121842,4,,,POINT (-77.072866 -12.0766649),4469386913,0.03857869787020123,108064627
4037163445,4,,,POINT (-76.9348483 -11.9834341),438029702,0.04983192141374231,1577492164
5010209206,3,,,POINT (-76.950407 -12.1238196),408686631,0.0355666692846225,1715696609
4037163447,4,,,POINT (-76.93455 -11.9832099),438029702,0.050088024264144965,1577492164
434289080,3,,,POINT (-77.0219589 -12.1434506),5527853721,0.040469572378761545,259996518
4037163449,4,,,POINT (-76.9342352 -11.9829874),438029702,0.0503458799477484,1577492164
4115446201,4,,,POINT (-77.129356 -12.0239887),465071802,0.05732376373601082,6302726030
628046261,4,,,POINT (-77.1239734 -12.0661598),465071802,0.06361861887576929,6302726030
548813241,4,,,POINT (-77.1056703 -12.0734547),465071802,0.05552647493022808,6302726030
411941309,4,,,POINT (-77.0185943 -12.0795839),4469386913,0.015998988563341195,108064627
434289087,4,,,POINT (-77.021844 -12.1445354),5527853721,0.04139311628096963,259996518
4037163458,3,,,POINT (-76.93480150000001 -11.9844946),438029702,0.04878310152550154,1577492164
1368766917,4,,,POINT (-77.00261570000001 -12.0510815),437855139,0.025959350742785426,1577564129
650000842,3,,,POINT (-77.07868860000001 -12.0750523),4469386913,0.044555594505746345,108064627
3664624076,4,traffic_signals,,POINT (-76.960137 -12.1634746),408686631,0.007321355845057944,1715696609
434289101,4,,,POINT (-77.0225927 -12.1524473),5527853721,0.04749877341837101,259996518
3454187984,4,traffic_signals,,POINT (-76.9926171 -12.113129),437675773,0.030118301326027,2658903287
4037163475,4,,,POINT (-76.93394960000001 -11.982761),438029702,0.05060556802752672,1577492164
7084358111,3,,,POINT (-76.9902299 -12.1854968),6695199631,0.0408263275449858,1405153097
434289137,4,,,POINT (-77.018817 -12.1492785),437675773,0.0469263538023683,2658903287
411941363,5,,,POINT (-77.0168048 -12.0758699),4469386913,0.01845203625077576,108064627
608319992,4,,,POINT (-77.099885 -12.0761733),465071802,0.05457680707487625,6302726030
411941370,4,,,POINT (-77.0172286 -12.0766619),4469386913,0.01783655615639403,108064627
471054842,4,traffic_signals,,POINT (-76.9439957 -12.0665123),3949420739,0.021425950980994386,471054865
5328583164,5,,,POINT (-77.09412639999999 -11.9553236),301604752,0.048185099674992384,842490892
4203559429,3,,,POINT (-76.9673956 -12.1501162),408686631,0.01600574808066789,1715696609
1368766982,3,,,POINT (-77.0028326 -12.0513846),437855139,0.02626887952404116,1577564129
471054854,4,traffic_signals,,POINT (-76.95662969999999 -12.0714272),3949420739,0.007888572000692892,471054865
471054855,4,traffic_signals,,POINT (-76.95677430000001 -12.0714943),3949420739,0.007731004708310941,471054865
4203559435,3,,,POINT (-76.9668939 -12.1505763),408686631,0.015331968127260644,1715696609
1345436174,4,,,POINT (-76.9704526 -11.9356357),437868020,0.044819291671347364,824299551
471054865,4,traffic_signals,,POINT (-76.96365969999999 -12.0754233),3949420739,0.0018678685285669586,471054865
471054866,4,traffic_signals,,POINT (-76.9637376 -12.0755115),3949420739,0.0019322119888866734,471054865
1368766996,4,,,POINT (-77.01048969999999 -12.0514872),4502742822,0.020129912892271958,1830374075
631716375,4,,,POINT (-77.14534930000001 -12.0635515),465071802,0.08079948533976361,6302726030
631716381,4,,,POINT (-77.1452266 -12.0642758),465071802,0.08100037985553246,6302726030
5476366884,4,,,POINT (-77.0230813 -12.1348433),437675773,0.03253420728594748,2658903287
1345436196,3,,,POINT (-76.9659766 -11.9369574),437868020,0.04691140515018222,824299551
1316928041,4,,,POINT (-77.0206641 -11.913042),679438717,0.032102259890335716,4335734843
4908333610,3,,,POINT (-76.92182 -12.2379606),458599264,0.011548438660990605,1754073173
5049891372,3,,,POINT (-76.9236715 -12.0209591),438029702,0.020493850537663862,1577492164
650000941,4,,,POINT (-77.0763797 -12.0755157),4469386913,0.04220579047536285,108064627
2832742959,3,,,POINT (-77.0430435 -12.044149),3965041957,0.007470279288613582,888357854
1754249776,3,,,POINT (-76.8700903 -12.1024108),3949420739,0.09841304381965846,471054865
1345436206,4,,,POINT (-76.9681823 -11.9323513),437868020,0.04879325056731503,824299551
263928370,4,traffic_signals,,POINT (-77.0121846 -12.1126127),437675773,0.0133393267973018,2658903287
2832742963,3,,,POINT (-77.0425528 -12.0503631),3965041957,0.004602413633073316,888357854
263928371,4,traffic_signals,,POINT (-77.0119966 -12.1126125),437675773,0.013460757261948795,2658903287
263928374,3,,,POINT (-77.009636 -12.1124256),437675773,0.014977882648933356,2658903287
263928377,4,,,POINT (-77.0072945 -12.1122598),437675773,0.016691255963086526,2658903287
263928378,4,,,POINT (-77.0071234 -12.112248),437675773,0.016822642884675724,2658903287
4375984700,4,,,POINT (-77.15348710000001 -11.8167066),679438717,0.1473396930044472,4335734843
1345436222,4,,,POINT (-76.9712564 -11.9367907),437868020,0.04341908634759301,824299551
3439376958,4,,,POINT (-77.0411829 -11.9171852),679438717,0.041540731472645705,4335734843
2832742977,3,,,POINT (-77.0436672 -12.0381626),3965041957,0.01281947999647265,888357854
263928386,4,traffic_signals,,POINT (-77.00030700000001 -12.1118065),437675773,0.02251258066471166,2658903287
2832742981,3,,,POINT (-77.04342459999999 -12.0374405),3965041957,0.013370894821584172,888357854
181975622,3,,,POINT (-76.8173638 -12.0167901),487183431,0.061782088167411785,1524458694
4334500422,4,,,POINT (-77.0389832 -12.0620686),4338622519,0.0059625467889220405,108154712
4373953102,3,,,POINT (-76.881969 -12.1012357),3949420739,0.08674168165219394,471054865
4266670672,3,,,POINT (-77.04509349999999 -12.1104793),5527853721,0.002511097116804223,259996518
1754249813,3,,,POINT (-76.8709664 -12.1039229),3949420739,0.09803212683569718,471054865
4266670681,3,,,POINT (-77.0449191 -12.1104735),5527853721,0.0026628421827038385,259996518
1754249821,3,,,POINT (-76.87361610000001 -12.10502),3949420739,0.09586908406138557,471054865
5927680606,3,,,POINT (-76.8603397 -12.2303369),5364271522,0.03850434470861703,5946942281
1273969247,4,,,POINT (-76.9315905 -12.1909972),5145408791,0.02285392700806291,4519916254
4373953119,3,,,POINT (-76.8823064 -12.0924905),438029702,0.08308656508810204,1577492164
273431138,4,traffic_signals,,POINT (-77.1060153 -12.0097664),465071802,0.03890108274463313,6302726030
434289252,4,traffic_signals,,POINT (-77.0116778 -12.1470263),437675773,0.04554803987797099,2658903287
6292290149,3,,,POINT (-77.0878546 -11.9958267),301604752,0.029214994766703414,842490892
434289254,3,,,POINT (-77.0108637 -12.146986),437675773,0.04567792682210108,2658903287
434289255,3,,,POINT (-77.0106116 -12.1469335),437675773,0.04568199854499702,2658903287
434289256,3,,,POINT (-77.00968640000001 -12.1467295),437675773,0.04569838260403816,2658903287
3117333097,3,,,POINT (-77.01078699999999 -12.0356246),4502742822,0.02682856513830797,1830374075
5589645925,4,,,POINT (-77.0132832 -12.2091396),6695199631,0.061543698701010875,1405153097
844413543,4,,,POINT (-77.070556 -12.0109013),808969919,0.018053037989661937,842510801
2064693870,4,,,POINT (-77.0390577 -12.0800982),4469386913,0.0046145431084774185,108064627
434289262,4,,,POINT (-77.00641950000001 -12.1460677),437675773,0.04596845443154585,2658903287
434289264,4,,,POINT (-77.0058296 -12.14521),437675773,0.0453450828289621,2658903287
434289266,4,,,POINT (-77.00510389999999 -12.1439859),437675773,0.04444142552715396,2658903287
434289267,4,,,POINT (-77.0047495 -12.1433791),437675773,0.04400171273990743,2658903287
4149688948,4,traffic_signals,,POINT (-76.9420861 -12.2097932),5145408791,0.013579511758894987,4519916254
4149688949,4,traffic_signals,,POINT (-76.94215610000001 -12.2098338),5145408791,0.013554310324387921,4519916254
1663122038,4,traffic_signals,,POINT (-77.0097222 -12.1788997),408686631,0.058914025518172375,1715696609
434289268,3,,,POINT (-77.0040802 -12.142387),437675773,0.04333225140891233,2658903287
4037163638,3,,,POINT (-76.92745240000001 -11.9847078),438029702,0.049936554344296,1577492164
4149688956,3,,,POINT (-76.93342850000001 -12.2079278),5145408791,0.02012720691128421,4519916254
4149688957,4,,,POINT (-76.9342092 -12.2083839),5145408791,0.019571976708802487,4519916254
4149688958,4,,,POINT (-76.9346141 -12.2086204),5145408791,0.01929438992685886,4519916254
4149688959,4,,,POINT (-76.93503029999999 -12.2088634),5145408791,0.01901684279921516,4519916254
4149688961,4,,,POINT (-76.9358823 -12.2093611),5145408791,0.018475022479547156,4519916254
3272260226,4,,,POINT (-77.0452514 -11.8230847),679438717,0.06277703394465815,4335734843
4149688963,4,,,POINT (-76.9382476 -12.2107426),5145408791,0.017179473260841304,4519916254
3117333121,3,,,POINT (-77.0196844 -12.0433979),4502742822,0.01502235249919375,1830374075
417249925,4,,,POINT (-76.9950061 -12.097543),437675773,0.02620316871803141,2658903287
2147203717,3,,,POINT (-76.8903102 -12.0869979),438029702,0.07359199563059836,1577492164
1273969287,3,,,POINT (-76.992431 -12.039887),437855139,0.014323456054264697,1577564129
3272260232,4,,,POINT (-77.0452334 -11.8231889),679438717,0.06267402074201445,4335734843
4274076293,3,,,POINT (-76.97347430000001 -12.0872146),4818433021,0.011892741507741084,2887449500
4149688972,4,,,POINT (-76.9430972 -12.2135749),5145408791,0.01572724924104546,4519916254
1345436301,3,,,POINT (-76.96833359999999 -11.9353663),437868020,0.046421265435027836,824299551
1273870991,4,,,POINT (-76.965397 -12.1722131),408686631,0.017176667030607263,1715696609
273431184,4,traffic_signals,,POINT (-77.1059403 -12.0099307),465071802,0.03875447623319079,6302726030
1273510546,3,,,POINT (-76.9918924 -12.1110042),437675773,0.030121597083583026,2658903287
4261001876,3,,,POINT (-77.1158483 -11.9944112),465071802,0.055708505756953616,6302726030
4261001879,3,,,POINT (-77.1169759 -11.99459),465071802,0.05648569090544212,6302726030
3272260248,3,,,POINT (-77.04518280000001 -11.8236716),679438717,0.06220973476285532,4335734843
5437733529,3,,,POINT (-76.9937661 -11.9804652),437868020,0.012172230165552193,824299551
3272260251,3,,,POINT (-77.0451322 -11.8241447),679438717,0.06175460168460861,4335734843
3316136603,3,,,POINT (-77.0177341 -12.1383624),437675773,0.03609691814442224,2658903287
273431197,4,,,POINT (-77.1061874 -12.0012692),465071802,0.043883620160322295,6302726030
1345436322,4,,,POINT (-76.9696431 -11.9344817),437868020,0.04622284209510871,824299551
1273739942,3,,,POINT (-77.01301239999999 -12.0524579),4502742822,0.017523717990494982,1830374075
1345436336,4,,,POINT (-76.97205150000001 -11.9379439),437868020,0.04202639594646426,824299551
4354718389,4,,,POINT (-76.926108 -12.0850442),3949420739,0.03976620315921761,471054865
844413624,4,,,POINT (-77.06865519999999 -12.0102696),808969919,0.016259201663106345,842510801
1305701546,4,,,POINT (-77.0586144 -11.9335771),301604752,0.05525309178940251,842490892
1345436346,4,,,POINT (-76.9675575 -11.9375837),437868020,0.04534774725808016,824299551
4037163711,3,,,POINT (-76.9208637 -11.9879535),438029702,0.04902364233821575,1577492164
4037163714,3,,,POINT (-76.9226345 -11.9858493),438029702,0.0503147184897004,1577492164
4037163715,3,,,POINT (-76.9225577 -11.9859742),438029702,0.05022481174349981,1577492164
1345436356,4,,,POINT (-76.9671692 -11.9361527),437868020,0.04664211654156141,824299551
4037163717,3,,,POINT (-76.9214265 -11.9876128),438029702,0.049117942742712334,1577492164
4286659273,3,,,POINT (-76.92796319999999 -12.1251961),408686631,0.0429389755631061,1715696609
5446286026,3,,,POINT (-76.95111060000001 -12.1842928),6695199631,0.016417036731395596,1405153097
4286659276,3,,,POINT (-76.9305133 -12.1267795),408686631,0.040140948678511784,1715696609
6277774029,3,,,POINT (-77.0281063 -12.0266964),5519669522,0.024117577861806943,822493981
844413647,4,,,POINT (-77.0688038 -12.0103195),808969919,0.01639806538390889,842510801
2174958288,3,,,POINT (-76.9742054 -12.0556752),437855139,0.014208116634588184,1577564129
1345436367,4,,,POINT (-76.96677440000001 -11.9364192),437868020,0.04672645033299789,824299551
885930706,4,,,POINT (-77.0362887 -12.0297833),3965041957,0.019953854540916284,888357854
885930709,4,,,POINT (-77.0388011 -12.0255826),3965041957,0.02409389217893252,888357854
2469870301,4,,,POINT (-77.1204127 -11.9797196),301604752,0.06159766838228178,842490892
2469870303,4,,,POINT (-77.1208955 -11.9797169),301604752,0.062075603547126226,842490892
5446286044,3,,,POINT (-76.95133269999999 -12.184052),6695199631,0.01664245689344064,1405153097
392149728,4,traffic_signals,,POINT (-76.9974922 -12.1198627),437675773,0.02909383537806015,2658903287
494746337,3,,,POINT (-77.07647040000001 -12.060994),465071802,0.03216682110002468,6302726030
5002410723,4,,,POINT (-76.8624997 -12.2278035),5364271522,0.038714119454790204,5946942281
5002410724,4,,,POINT (-76.8619826 -12.2267091),5364271522,0.03986588216269047,5946942281
885930723,3,,,POINT (-77.0400082 -12.0267032),3965041957,0.023047416568891414,888357854
844413661,4,,,POINT (-77.070429 -12.010856),808969919,0.017929673322159227,842510801
1345436396,3,,,POINT (-76.96870389999999 -11.9351162),437868020,0.04635974411420374,824299551
885930736,3,,,POINT (-77.04187450000001 -12.0309577),3965041957,0.019101858959797945,888357854
1368767219,3,,,POINT (-77.0042839 -12.0549729),4502742822,0.026221759413892275,1830374075
4341381875,5,traffic_signals,,POINT (-77.0972721 -12.0625507),465071802,0.04176427364673309,6302726030
4037163766,3,,,POINT (-76.8926721 -11.9691084),438029702,0.07965222761751498,1577492164
1345436406,4,,,POINT (-76.96832569999999 -11.9370522),437868020,0.04519243280276968,824299551
4037163768,4,,,POINT (-76.8929613 -11.9814985),438029702,0.0699146059992286,1577492164
885930746,4,,,POINT (-77.04212219999999 -12.0314096),3965041957,0.018712508078286123,888357854
1273740031,3,,,POINT (-76.95339540000001 -12.1964867),6695199631,0.004312837090596343,1405153097
1273871104,3,,,POINT (-76.9612664 -12.1308222),408686631,0.029226417862201075,1715696609
885930752,4,,,POINT (-77.0424056 -12.0307938),3965041957,0.019376093340504275,888357854
1768569603,4,,,POINT (-77.12222749999999 -11.851759),679438717,0.10545905833983746,4335734843
4334107399,3,,,POINT (-76.9935473 -12.1398485),408686631,0.04383603000555792,1715696609
1754249993,3,,,POINT (-76.871382 -12.1430213),408686631,0.08438555226821802,1715696609
1784003340,4,,,POINT (-76.99804450000001 -12.1885071),6695199631,0.0473076019153456,1405153097
1784003341,4,,,POINT (-76.9975788 -12.1917912),6695199631,0.046114800075032415,1405153097
1784003344,3,,,POINT (-77.00016599999999 -12.1950233),6695199631,0.04817168523406266,1405153097
1784003345,3,,,POINT (-76.99834060000001 -12.1982452),6695199631,0.04607837109969077,1405153097
1768569617,3,,,POINT (-77.125407 -11.8518196),679438717,0.10850169676552304,4335734843
411941649,3,,,POINT (-77.0217246 -12.07825),4469386913,0.013097139514033532,108064627
1784003348,4,,,POINT (-77.0014573 -12.1950915),6695199631,0.04944659710374558,1405153097
1345436442,3,,,POINT (-76.97197850000001 -11.9398122),437868020,0.04068049974649812,824299551
1487321883,3,,,POINT (-76.9815431 -12.0249164),437855139,0.017454511429615203,1577564129
494746396,3,,,POINT (-77.0781138 -12.061225),465071802,0.03265007709822322,6302726030
8416049949,3,,,POINT (-76.95594149999999 -12.1341394),408686631,0.0251035529191602,1715696609
1784003358,3,,,POINT (-77.0006466 -12.1951342),6695199631,0.048636275032118884,1405153097
525867127,5,,,POINT (-77.0443243 -12.0451325),3965041957,0.007776606252081972,888357854
1273936672,3,,,POINT (-76.93170069999999 -12.0280669),438029702,0.009878841834341106,1577492164
1316928285,3,,,POINT (-77.02381819999999 -11.9131643),679438717,0.03235690287995418,4335734843
1273674530,4,,,POINT (-76.8927252 -12.029928),438029702,0.04764919626637712,1577492164
