osmid,street_count,highway,ref,geometry,hospital_osmid,hospital_dist
1273872682,4,,,POINT (-77.1314168 -12.0250306),1846294792,0.0027655170128298226
2054406444,3,,,POINT (-77.07702430000001 -12.0693872),1943486021,0.0022182186736905154
1366343981,3,,,POINT (-77.0303334 -11.9143398),110061951,0.007672619273929475
1366343983,4,,,POINT (-77.0292717 -11.9143741),110061951,0.008733650347790027
1295958326,3,,,POINT (-77.0573234 -11.9653885),9724165,0.005264039946868904
1273807175,3,,,POINT (-77.0249754 -12.0625458),412486776,0.0034016814051531256
331596103,3,,,POINT (-77.0989891 -12.0739019),611484237,0.009244982156257648
331596105,3,,,POINT (-77.0990764 -12.0731318),611484237,0.008628290881770105
138854730,4,,,POINT (-77.03809320000001 -12.1179139),431592740,0.010963916027532647
1273872711,4,,,POINT (-76.9261406 -12.2012253),126861263,0.01167721006209779
331596108,4,traffic_signals,,POINT (-77.09800799999999 -12.0695721),611484237,0.005147677259215901
138854732,4,traffic_signals,,POINT (-77.037043 -12.1179329),431592740,0.010028782860159121
138854733,4,traffic_signals,,POINT (-77.0368766 -12.117934),431592740,0.00988184743927804
1273512271,3,,,POINT (-76.94435249999999 -12.1632993),437683615,0.008469632563557965
138854736,4,,,POINT (-77.0335054 -12.1179642),431592740,0.007097872082596436
138854735,4,,,POINT (-77.0347527 -12.1179468),431592740,0.008072327249585579
138854734,4,,,POINT (-77.0358177 -12.1179404),431592740,0.008962463002224126
138854737,4,,,POINT (-77.03244840000001 -12.1179607),431592740,0.0063339490230827095
138854739,4,,,POINT (-77.0313858 -12.1179672),431592740,0.005670010061067777
138854740,4,traffic_signals,,POINT (-77.030317 -12.1179724),431592740,0.005137926439581776
5468209495,3,,,POINT (-76.9503596 -12.1241522),160691934,0.03777806915049708
1366344015,3,,,POINT (-77.0358299 -11.9149455),110061951,0.002223001271638849
1273479507,4,,,POINT (-77.0903144 -11.9556119),4430998394,0.01946327063395748
4687806811,3,,,POINT (-76.9530371 -12.0919746),835415398,0.02925332343274853
3826958684,4,traffic_signals,,POINT (-77.0246185 -12.1686323),568396654,0.005036586439187107
1827979614,3,traffic_signals,,POINT (-77.0214793 -12.1719344),394469163,0.004952744070824217
1273905502,3,,,POINT (-76.9448172 -12.1469646),160691934,0.019529986912836656
4267524448,3,,,POINT (-76.9966999 -12.0858337),151303103,0.004520185319236823
1273741663,4,,,POINT (-76.93580110000001 -12.0273302),699538736,0.009672691180942073
1366344032,4,,,POINT (-77.03346070000001 -11.9150971),110061951,0.004585010792430548
1366344037,4,,,POINT (-77.0316596 -11.9151302),110061951,0.006377783504744042
4786635110,4,,,POINT (-76.88327839999999 -12.0928345),320413708,0.06749239490733286
1366344035,4,,,POINT (-77.0325596 -11.9151094),110061951,0.005480750080822539
5082202471,4,,,POINT (-77.1696335 -11.7601101),465231306,0.01472351445366853
1385873765,4,,,POINT (-77.1102011 -11.9822169),699674838,0.03345600962377334
1827979628,4,traffic_signals,,POINT (-77.0202062 -12.1731108),394469163,0.005659150400115769
3804479858,4,traffic_signals,,POINT (-77.0990772 -12.0401364),133436884,0.002504861267151677
1273708919,3,,,POINT (-76.97715460000001 -12.1314166),3946355480,0.011494302804797473
8227144056,3,,,POINT (-76.9561712 -12.1266943),3946355480,0.031875233010461405
1385873787,3,,,POINT (-77.1013626 -11.9825765),699674838,0.024710932853816994
1385873797,3,,,POINT (-77.1104519 -11.9827146),699674838,0.03375337281636159
4367139208,4,,,POINT (-76.9574544 -12.1979433),9724186,0.0038834274273878465
1617117577,4,,,POINT (-77.0068746 -11.8618408),9721207,0.04803722458516423
1385873801,4,,,POINT (-77.1013083 -11.9828217),699674838,0.02469147156573293
1617117582,3,,,POINT (-77.0085389 -11.8640181),9721207,0.045299444166361856
1834697104,4,,,POINT (-77.0082534 -12.0847406),151303103,0.016094684166731644
4357931410,3,,,POINT (-77.07972100000001 -12.0315264),4023439900,0.00843113600230478
4357931411,3,,,POINT (-77.0795547 -12.0315478),4023439900,0.008555853617829174
1617117588,3,,,POINT (-77.0106703 -11.8653983),9721207,0.042961374163791095
1273741719,3,,,POINT (-77.0541813 -12.0593022),194898813,0.009612722696119954
1617117595,4,,,POINT (-77.0320743 -11.8762909),435365523,0.022743021092914244
471056797,3,,,POINT (-76.9372223 -12.0711156),835415398,0.011542556362266313
3777708448,3,,,POINT (-76.9758612 -12.1762923),437642241,0.014038300553181086
3951804837,3,,,POINT (-77.0285894 -12.0331935),393487901,0.004890042892067029
821379495,4,traffic_signals,,POINT (-77.01100750000001 -12.0277472),4503252089,0.011312162847945671
471056808,3,,,POINT (-76.9379618 -12.0684758),835415398,0.009383970550527922
1827979690,4,,,POINT (-77.0219515 -12.1785041),442795790,0.006442186354514395
471056810,4,,,POINT (-76.9384769 -12.0667852),835415398,0.008148701518332371
2053915052,4,,,POINT (-77.04243750000001 -12.0508213),485244256,0.0011604764102740074
2053915053,4,,,POINT (-77.042329 -12.0508338),485244256,0.0011215556119472353
4067049910,3,,,POINT (-76.99842390000001 -12.1359674),185197319,0.010988270145837838
4067049915,3,,,POINT (-76.9984986 -12.1360737),185197319,0.0108592845295815
1287274943,4,,,POINT (-77.0233324 -12.2024406),442795790,0.02115023137645453
417251778,4,,,POINT (-77.0014717 -12.1020037),338350659,0.010992086857018947
1827979718,4,,,POINT (-77.02162389999999 -12.1798993),442795790,0.005429103328832197
4015833549,4,,,POINT (-77.1045795 -12.0633567),446549659,0.0027498531226746877
6467338702,3,,,POINT (-76.92402060000001 -12.2464289),371266564,0.01602304613665868
6467338703,4,,,POINT (-76.925355 -12.2441792),371266564,0.013880386167255468
6467338704,4,,,POINT (-76.9259989 -12.2430934),371266564,0.012908758884434051
6467338705,4,,,POINT (-76.9253112 -12.2442532),371266564,0.013948310333300814
4015833550,3,,,POINT (-77.10454989999999 -12.0634952),446549659,0.0028537749228713595
1385873870,3,,,POINT (-77.100167 -11.9835811),699674838,0.02369002037876523
4067049941,3,,,POINT (-76.9992147 -12.1390728),185197319,0.008284393782411956
6467338709,4,,,POINT (-76.92581029999999 -12.2428824),371266564,0.012667093409207426
6467338711,4,,,POINT (-76.92604470000001 -12.2430163),371266564,0.012841704343479879
4352786902,4,,,POINT (-76.9269962 -12.2074035),126861263,0.006363424536828201
6467338714,4,,,POINT (-76.92444329999999 -12.2457162),371266564,0.0153283719180219
1273938389,3,,,POINT (-76.97144659999999 -12.044502),456121389,0.0041675734934175715
896796346,3,,,POINT (-77.09791989999999 -12.0457564),133436884,0.0032359845401333386
6467338717,4,,,POINT (-76.92691739999999 -12.2415448),371266564,0.01162015329858773
2053915102,4,traffic_signals,,POINT (-77.0421151 -12.0544774),720385352,0.0030496480722794835
2053915101,4,traffic_signals,,POINT (-77.0420091 -12.0544671),720385352,0.0031238541706313542
4015833567,3,,,POINT (-77.10464450000001 -12.0628942),446549659,0.0024609386341436835
1784889833,4,,,POINT (-76.9894512 -12.1949694),419918941,0.014061925265222618
1784889835,4,,,POINT (-76.9901414 -12.1957484),419918941,0.013591524031221276
1784889836,3,,,POINT (-76.9922727 -12.1950667),419918941,0.011354373509292436
1385873901,4,,,POINT (-77.1109809 -11.9842923),439627528,0.033846826098082115
1784889837,4,,,POINT (-76.9917466 -12.1943727),419918941,0.011691656783862218
1784889838,4,,,POINT (-76.9939016 -12.1953057),419918941,0.009883143846972147
821543409,3,,,POINT (-76.9968848 -12.0222808),4503252089,0.0040235238899604744
822788593,4,,,POINT (-77.00129149999999 -12.0131218),169309866,0.005298066756534082
1287274995,3,,,POINT (-77.02166870000001 -12.2005522),442795790,0.018865186313975435
9144320507,3,,,POINT (-76.8282387 -12.322225),699686753,0.005822442363450568
4786635259,3,,,POINT (-76.8840635 -12.0961512),835415398,0.06995037990536265
822788604,4,,,POINT (-77.0001771 -12.0125259),169309866,0.005413199099500347
1674134014,4,,,POINT (-76.95770330000001 -12.1947657),9724186,0.0019831137926525503
331596287,3,,,POINT (-77.09969030000001 -12.0733588),611484237,0.00915712300501553
4786635265,3,,,POINT (-76.8837458 -12.0967402),835415398,0.07050673993439173
331596292,4,,,POINT (-77.1001129 -12.0740615),611484237,0.009975448905185608
2053915143,3,,,POINT (-77.04925950000001 -12.0550529),720318095,0.005123199646081731
1831682571,4,,,POINT (-77.0127969 -12.0610271),122554771,0.005832026525332033
863519247,4,traffic_signals,,POINT (-77.0744534 -11.8651364),465561830,0.005142357685519053
1295958545,4,,,POINT (-77.05470010000001 -11.9789608),118291969,0.00178800783130966
2053915154,4,,,POINT (-77.0511003 -12.0552089),720318095,0.006792520458848644
817349138,4,,,POINT (-77.0074793 -11.9899444),437364307,0.0036303375844569724
2053915153,3,,,POINT (-77.0509438 -12.0551928),720318095,0.006645642087616203
1674134038,3,,,POINT (-76.95690430000001 -12.1943071),9724186,0.002819607265990473
817349146,4,traffic_signals,,POINT (-77.0068612 -11.9848601),437364307,0.0019510764242625426
4337713692,3,,,POINT (-77.05158659999999 -12.0900526),5008524121,0.0038779138934553472
306758172,3,,,POINT (-77.1248339 -12.0551955),436301268,0.007569922242434994
432030243,3,,,POINT (-77.12560379999999 -12.0552501),436301268,0.007651279827613708
1674134052,3,,,POINT (-76.9561178 -12.1938519),9724186,0.003683675474305154
2053915175,3,,,POINT (-77.0560528 -12.0556269),720318095,0.011555400420313234
263111215,4,,,POINT (-77.0481592 -12.0882915),5008524121,0.006552456885721705
263111216,4,,,POINT (-77.0481805 -12.0881743),5008524121,0.006522085339805018
263111220,3,,,POINT (-77.04841690000001 -12.0865779),5008524121,0.006373818759411917
263111221,4,,,POINT (-77.0485846 -12.0854927),5008524121,0.0064972462017483
2886418998,3,,,POINT (-76.8753126 -12.2101065),445599680,0.0017095855246532282
2053915190,4,,,POINT (-77.0418615 -12.0562044),75223325,0.003912955593602946
2053915192,4,,,POINT (-77.04196210000001 -12.0562123),75223325,0.003991037308269123
2053915199,3,,,POINT (-77.0419983 -12.0567437),75223325,0.003749267235977199
6302941760,3,,,POINT (-77.05544500000001 -12.0199373),438467230,0.001148220741970592
6302941761,3,,,POINT (-77.0555985 -12.0198112),438467230,0.001106451659224134
2053915210,5,,,POINT (-77.05165460000001 -12.0570218),720318095,0.008216052187814502
2053915219,3,,,POINT (-77.0518142 -12.0572106),720318095,0.008456594215166978
2053915220,3,,,POINT (-77.0514838 -12.0571987),720318095,0.008186523947122045
4508861020,4,,,POINT (-76.8608045 -12.2276512),525919060,0.02111305643332119
1295958621,4,,,POINT (-77.0596737 -11.9765376),412251739,0.00264977929805388
817349216,4,,,POINT (-77.0031417 -11.985862),437364307,0.004983923466177698
674939489,4,traffic_signals,,POINT (-77.06255779999999 -12.0738312),73954281,0.0021712140429400793
1674134114,3,,,POINT (-76.9565072 -12.1940773),9724186,0.00325282425232221
817349220,4,,,POINT (-77.00182 -11.986391),437364307,0.006279965220410415
817349221,4,,,POINT (-77.0017538 -11.9864249),437364307,0.00634638080948077
817349223,4,,,POINT (-77.0030904 -11.9857437),437364307,0.005048211129023906
4080321136,4,,,POINT (-77.1101511 -11.9943558),439627528,0.02443736125953995
1273709169,4,,,POINT (-76.9499397 -12.0332097),517495828,0.012412992818347394
1295958640,3,,,POINT (-77.0565047 -11.9658696),9724165,0.004845147948344513
4080321139,4,,,POINT (-77.10686870000001 -11.9907554),439627528,0.026331470063723224
1273545336,4,,,POINT (-77.1544152 -11.7575043),465231306,0.025023050256817742
8121696897,4,,,POINT (-76.98965320000001 -12.1528807),391969601,0.007278425238810619
1273971331,4,,,POINT (-77.0502663 -11.9983379),439241364,0.014911494544832411
1273840262,4,,,POINT (-76.9629711 -12.0483041),456121389,0.009279361019051456
1287275146,4,,,POINT (-77.0164635 -12.2042753),419918941,0.018190695470656538
1836892811,4,traffic_signals,,POINT (-77.00370169999999 -12.1448217),185197319,0.0021754678059313923
1273709195,3,,,POINT (-76.9910435 -12.0331295),1884943718,0.007823518789210848
5497602700,4,,,POINT (-76.93559329999999 -12.1463629),160691934,0.027069685292825996
459457168,3,,,POINT (-77.0195269 -12.1539925),6861695737,0.0062556619696087275
1295958672,4,,,POINT (-77.05952379999999 -11.9614314),9724165,0.009490095737019906
5497602712,3,,,POINT (-76.9366189 -12.1459417),160691934,0.026453765967886254
1655095962,4,,,POINT (-76.9527983 -12.1919372),9724186,0.007446123826005648
1287275163,3,,,POINT (-77.024052 -12.2023241),442795790,0.021274906108565486
5497602720,3,,,POINT (-76.93870750000001 -12.1442867),160691934,0.025815041672631718
4367205024,1,,,POINT (-76.9682361 -12.0874385),151303103,0.02401520485333078
4367205025,3,,,POINT (-76.967254 -12.087077),151303103,0.024971246730514658
306758307,3,crossing,,POINT (-77.13862709999999 -12.0528742),428111371,0.01169521726465246
1287275176,4,,,POINT (-77.0162778 -12.2070967),419918941,0.020099712818032155
2053915304,4,,,POINT (-77.0589621 -12.061086),195079449,0.009725039711419714
674939563,4,,,POINT (-77.0624881 -12.0737063),73954281,0.002033602246656105
1836892843,4,,,POINT (-76.9893398 -12.1867569),419918941,0.014738571665859424
674939565,4,,,POINT (-77.0640008 -12.0721314),73954281,0.002967656085603997
1836892845,3,crossing,,POINT (-76.9891111 -12.1870125),419918941,0.01486798357689905
1836892849,4,,,POINT (-76.9917282 -12.1876444),419918941,0.012190615796020664
5735039675,3,,,POINT (-77.15320389999999 -11.8503744),597102731,0.0035913195652553212
392151740,3,,,POINT (-76.98940949999999 -12.1111296),338350659,0.009234870023607412
499860162,3,,,POINT (-77.069183 -12.0580699),398850206,0.008918613019206597
471614147,4,,,POINT (-76.9754425 -12.0696768),151303103,0.02313217492893782
471614148,4,,,POINT (-76.9755729 -12.069733),151303103,0.022999070982727313
8737538757,3,,,POINT (-76.9605445 -12.1587202),160691934,0.003252879665047879
5579260614,3,,,POINT (-77.0624175 -12.000316),2316632194,0.011526091734255228
471614151,3,,,POINT (-76.98004450000001 -12.071525),151303103,0.01861713748613224
1273643720,4,,,POINT (-77.05410809999999 -12.056533),720318095,0.01007608808845202
471614152,3,,,POINT (-76.9801901 -12.0715794),151303103,0.018481105757395633
471614154,4,,,POINT (-76.9814832 -12.072071),151303103,0.017280693709221792
471614155,4,,,POINT (-76.9816684 -12.0721163),151303103,0.01713084489541056
5579260618,3,,,POINT (-77.0620993 -12.0015961),2316632194,0.012742817556830948
471614157,3,,,POINT (-76.9831959 -12.0721668),4576632912,0.016165377635286103
471614158,3,,,POINT (-76.98495 -12.07215),4576632912,0.014500041970340093
471614160,3,,,POINT (-76.98588239999999 -12.0721416),4576632912,0.013624097060480294
4214132650,3,,,POINT (-77.0140849 -12.0918106),780628452,0.013093060525164377
471614166,3,,,POINT (-76.98791900000001 -12.0723997),4576632912,0.011859464439979843
3373843169,3,,,POINT (-77.05784610000001 -12.0078878),439241364,0.00810608327286814
4033757926,3,crossing,,POINT (-77.0260871 -12.0965736),431593693,0.008194080783775225
3736716006,4,,,POINT (-77.0754816 -12.025852),446209514,0.008729729209821922
3736716009,5,,,POINT (-77.0753149 -12.025896),446209514,0.008830761711950958
4214132655,3,,,POINT (-77.0139805 -12.0914967),780628452,0.013417781450129177
1273676522,4,,,POINT (-76.95905999999999 -12.1249606),3946355480,0.029099642503485252
3736716012,5,,,POINT (-77.0752193 -12.0259343),446209514,0.00890180474010263
3736716015,3,,,POINT (-77.075575 -12.0259672),446209514,0.008805562413392516
392151795,4,traffic_signals,,POINT (-76.9939844 -12.11114),338350659,0.004770147629699447
1836204790,3,,,POINT (-77.0717508 -12.0586958),398850206,0.010123880069447254
3736716027,4,,,POINT (-77.07566009999999 -12.0262891),446209514,0.009081580595463346
4348953340,3,,,POINT (-77.00823509999999 -12.1123286),445502597,0.005174593053734524
3736716029,4,,,POINT (-77.0755253 -12.0264471),446209514,0.009274652960916683
4041917180,3,,,POINT (-77.12836660000001 -12.0589068),436301268,0.005875788747486205
3736716030,4,,,POINT (-77.07526470000001 -12.0264666),446209514,0.009381348417429646
3736716034,4,,,POINT (-77.0754426 -12.0264789),446209514,0.009331988921280161
3725509380,3,,,POINT (-77.0129534 -12.1753261),442795790,0.007980208094698966
4334666500,4,,,POINT (-77.0215772 -11.88066),9721207,0.024225051092784704
3736716043,3,,,POINT (-77.0577454 -12.028156),307664865,0.006741196615171408
3736716044,3,,,POINT (-77.0576746 -12.0281952),307664865,0.006752233204138896
3736716045,4,,,POINT (-77.0584114 -12.0283997),307664865,0.007231281953613347
4334666509,4,,,POINT (-77.0234683 -11.8818539),9721207,0.022234551846698404
3736716047,3,,,POINT (-77.0574553 -12.0285997),4435018834,0.006657575510785075
3736716048,3,,,POINT (-77.0574663 -12.0287015),4435018834,0.006567156771255119
2055553809,3,,,POINT (-77.065664 -12.067711),73954281,0.006503861988936507
3736716052,4,traffic_signals,,POINT (-77.0765644 -12.0292772),4023439900,0.009573966510772264
1663845142,4,,,POINT (-76.9305351 -12.2235522),372661035,0.009619332851752526
822493974,4,,,POINT (-77.0061414 -12.0061412),169309866,0.0033430686369659997
3736716056,4,traffic_signals,,POINT (-77.0766078 -12.029399),4023439900,0.009588909955413305
639091478,3,,,POINT (-77.0706758 -12.0819159),175012617,0.010412585322795827
1287275287,3,,,POINT (-77.02463109999999 -12.2030904),442795790,0.022194907498793787
1663845147,4,,,POINT (-76.9281718 -12.2221785),371266564,0.009422950582613823
3736716055,4,traffic_signals,,POINT (-77.0767184 -12.029394),4023439900,0.009487910510756743
4334666525,4,,,POINT (-77.02391179999999 -11.8873922),9721207,0.017345443482143296
3736716062,4,,,POINT (-77.03576750000001 -12.0300697),393487901,0.004861543125610705
1273971486,3,,,POINT (-77.0613618 -12.0875668),175012617,0.0012537192677213435
1295958814,3,,,POINT (-77.0583673 -11.9647802),9724165,0.0059720223250719065
1295958817,3,,,POINT (-77.05955520000001 -11.9779515),412251739,0.0025101941911194457
822493981,3,,,POINT (-77.010908 -12.0087749),169309866,0.0072566259039231525
3736716069,3,,,POINT (-77.0541015 -12.0370689),4435018834,0.0024515038965953325
1663845158,4,,,POINT (-76.9354041 -12.2264025),372661035,0.005777284697456127
417252135,3,,,POINT (-77.0007275 -12.1070988),338350659,0.005919365439467116
3736716071,3,,,POINT (-76.99760550000001 -12.0399385),406622143,0.0006824780524585613
3736716073,3,,,POINT (-76.9974399 -12.0399713),406622143,0.0005957599204080486
263406376,4,,,POINT (-77.0417102 -12.0751821),39413837,0.003585381437167135
263406378,4,,,POINT (-77.03978650000001 -12.075077),39413837,0.003264568987899962
263406380,4,,,POINT (-77.0360457 -12.0745575),450128393,0.004171518439811568
263406377,4,,,POINT (-77.040735 -12.0751399),39413837,0.003277542821826547
263406379,4,,,POINT (-77.0391544 -12.0750128),39413837,0.003428099842972834
1273938727,3,,,POINT (-76.88624489999999 -12.0227771),454698428,0.01946621897601979
1287275313,3,,,POINT (-77.010469 -12.2059058),419918941,0.015828564809839355
1839448882,4,,,POINT (-77.0260622 -12.1282552),618688385,0.008319065196766813
3736716083,4,,,POINT (-76.9976075 -12.0403416),406622143,0.0009977590569905275
1038172972,3,,,POINT (-77.0552974 -12.0369201),4435018834,0.00215105503910433
2980070198,4,,,POINT (-77.0932957 -11.9922208),699674838,0.020927771260539494
1839448887,3,,,POINT (-76.9627287 -12.1320739),3946355480,0.02567761446071977
1038172984,3,,,POINT (-77.0658449 -12.0355415),7657266220,0.003686518407657765
1809564473,3,,,POINT (-76.9733226 -12.1905009),-9724186,0.014287188479693853
1038172985,3,,,POINT (-77.0565057 -12.036888),4435018834,0.002581119211741013
442942264,3,,,POINT (-77.1096455 -12.0575718),436736892,0.005018222320765934
3719054141,3,,,POINT (-76.8698043 -12.2006573),445599680,0.012086202022940194
1663845182,4,,,POINT (-76.9431755 -12.2309272),372661035,0.00842126425304076
1038172992,3,,,POINT (-77.0660333 -12.036992),7657266220,0.005149202322689106
1709359937,4,,,POINT (-76.7999538 -12.0125833),320125239,0.02057786880209522
6129009472,3,,,POINT (-77.12619599999999 -12.0411086),1846294792,0.014901460588825561
1809564483,3,,,POINT (-76.9728879 -12.1928385),-9724186,0.013341127903874338
1038172996,4,,,POINT (-77.0486775 -12.0407118),291986361,0.005950264400271935
486228805,4,,,POINT (-77.03003579999999 -12.0693331),437496535,0.008424676825340309
1038172995,3,,,POINT (-77.0578886 -12.0367129),4435018834,0.003467828227300795
4721263431,3,,,POINT (-76.97667420000001 -12.1331855),3946355480,0.012612909260871413
1175765831,4,,,POINT (-77.12320080000001 -12.072592),1452866621,0.0059466012889303
1287275336,4,,,POINT (-77.0136021 -12.2043051),419918941,0.016239732764168624
1175765827,4,,,POINT (-77.1085868 -12.063403),446549659,0.0023506615025084593
1038173005,3,,,POINT (-77.06597360000001 -12.0379919),7657266220,0.006136033241434914
1287275343,3,,,POINT (-77.0254089 -12.2031201),442795790,0.022509542949747247
4375757649,3,,,POINT (-77.0834701 -11.9931594),5324586422,0.011900581252192722
6290588501,3,,,POINT (-77.06349350000001 -11.9618374),9724165,0.01078491519561522
6290621269,3,,,POINT (-77.0059364 -11.9672156),187076624,0.002535397844824118
1839448918,4,,,POINT (-77.0215539 -12.1643064),568396654,0.002230538885774193
1727185753,4,,,POINT (-76.9651667 -12.1814606),-9724186,0.014388975553445756
7147504474,3,,,POINT (-77.05763 -12.0297631),4435018834,0.0056711752836292005
1273971547,4,,,POINT (-76.8171265 -12.0168531),320125239,0.0034618722599110514
1175765852,4,,,POINT (-77.1224497 -12.0629371),436301268,0.0014528153413001432
1287275357,3,,,POINT (-77.0249165 -12.203463),442795790,0.022644832355029162
1295958878,3,,,POINT (-77.0569066 -11.9656335),9724165,0.005032710245422024
4365370208,3,,,POINT (-77.09695929999999 -12.0155298),439627528,0.0009959479691691222
3719054177,3,,,POINT (-76.8351483 -12.1459665),445599680,0.07680555850748444
7610778467,3,,,POINT (-77.031441 -11.8637994),435365523,0.03435163451258531
4375757668,3,,,POINT (-77.08429150000001 -11.9950974),5324586422,0.013333822391477995
3501081447,3,,,POINT (-77.0576834 -12.0019084),439241364,0.012758355476962958
1175765863,4,,,POINT (-77.1088201 -12.0573991),436736892,0.004279655630259697
3719054187,3,,,POINT (-76.8367971 -12.1465949),445599680,0.07538734462748986
4291281773,3,,,POINT (-76.96052899999999 -12.165231),160691934,0.00470315199950095
627819374,4,,,POINT (-77.1197148 -12.0664894),777346011,0.0030077878134629303
1038173039,3,,,POINT (-77.0620447 -12.035798),7657266220,0.005136278859255521
4810097520,3,,,POINT (-76.9668728 -12.204083),9724186,0.011766989244929178
417252212,3,,,POINT (-77.00080440000001 -12.1065715),338350659,0.00643868026586639
1038173044,3,,,POINT (-77.0629184 -12.0357044),7657266220,0.004539425757739644
4382868342,3,,,POINT (-76.9930435 -12.0665179),4576632912,0.005581859272491521
1038173045,3,,,POINT (-77.0594885 -12.0363144),4435018834,0.004737490386964302
1385874299,4,,,POINT (-77.11231290000001 -11.9869981),439627528,0.0319428391558763
4382868350,3,,,POINT (-76.99028180000001 -12.0712165),4576632912,0.009217184178268797
4382868351,3,,,POINT (-76.9901879 -12.0711624),4576632912,0.009278658449456115
1727185790,4,,,POINT (-76.9646048 -12.182968),-9724186,0.012781294894095883
1571275649,4,,,POINT (-76.92424080000001 -12.0001501),513169741,0.026453653252236437
1727185797,3,,,POINT (-76.965512 -12.1833014),-9724186,0.012858960113334731
4366943112,4,,,POINT (-77.11417489999999 -12.0054354),439895202,0.01858712242723363
1727185800,3,,,POINT (-76.9639624 -12.1843617),-9724186,0.011247857277859851
1727185804,3,,,POINT (-76.9626221 -12.1846069),-9724186,0.010573898031335162
1385874317,3,,,POINT (-77.11495739999999 -11.987183),439627528,0.033056893672345995
4382868367,3,,,POINT (-76.99116050000001 -12.0717223),4576632912,0.008686232399566422
847758229,4,,,POINT (-77.11039940000001 -12.0010139),439627528,0.01912176841026946
1727185813,4,,,POINT (-76.9649402 -12.1847843),-9724186,0.01127908133781886
1295958935,3,,,POINT (-77.0576684 -11.9688373),9724165,0.0018562059044962044
263111584,4,traffic_signals,,POINT (-77.0347129 -12.0907619),436278843,0.008266183237377437
5581489067,3,,,POINT (-76.977974 -12.174418),437642241,0.01354622068156971
1385874348,4,,,POINT (-77.1124832 -11.9874336),439627528,0.03163227042458232
4375704579,3,,,POINT (-77.0682971 -11.9778283),397720849,0.005018735257759232
1727185842,3,,,POINT (-76.9647763 -12.1852066),-9724186,0.01082916975526525
1727185848,4,,,POINT (-76.96204640000001 -12.1855164),-9724186,0.009545059143434814
1571275704,4,,,POINT (-76.9264818 -12.0122895),467541158,0.015004031009830946
2055553978,4,,,POINT (-77.06139779999999 -12.0706339),195079449,0.0016383201781125856
1727185851,4,,,POINT (-76.9617906 -12.1859531),-9724186,0.009059755190569759
1727185852,3,,,POINT (-76.96171459999999 -12.1860829),-9724186,0.008915961664669486
1918026685,3,,,POINT (-77.06317439999999 -11.9899732),2316632194,0.0064473101774774185
4351411134,4,,,POINT (-76.83472860000001 -12.2919461),699686753,0.03640009464009344
4438442936,4,,,POINT (-77.1310395 -12.0561967),428111371,0.007280332631684441
6131565503,3,,,POINT (-77.08789179999999 -12.0758623),1943486021,0.010612217004025096
5650170819,3,,,POINT (-77.0218534 -12.0428798),4151768139,0.004568820309954366
1385874372,4,,,POINT (-77.11452269999999 -11.9879493),439627528,0.03217614847420335
4334076872,3,,,POINT (-77.133668 -11.8778937),5396936323,0.0076047126113363075
1752613835,3,,,POINT (-76.9573625 -12.1325445),160691934,0.02855542692992668
7059096524,3,,,POINT (-76.836911 -12.3099713),699686753,0.020834455392887828
1752613836,4,,,POINT (-76.95982309999999 -12.136601),160691934,0.024529908839200795
847692749,4,,,POINT (-77.08259270000001 -12.0130579),446209514,0.006137279554812823
7059096527,3,,,POINT (-76.83707080000001 -12.3097866),699686753,0.021077514816768297
1918026704,5,,,POINT (-77.06371470000001 -11.9914253),2316632194,0.005788412816477414
6133269456,3,,,POINT (-76.95026009999999 -12.1244824),160691934,0.037476575202683125
257946633,3,,,POINT (-77.0344328 -12.0524349),699540898,0.0032557080564491778
4378084307,4,,,POINT (-76.8778926 -12.0120734),454698428,0.03161345593105927
1273873364,3,,,POINT (-76.83867189999999 -11.9822498),483500696,0.025357907066555028
442942421,3,,,POINT (-77.10855410000001 -12.05734),436736892,0.00405163400518786
1918026710,3,,,POINT (-77.063616 -11.9901467),2316632194,0.0059810624640569705
4378084315,4,,,POINT (-76.8643517 -12.0089263),320125239,0.044521446121622316
1038173149,3,,,POINT (-77.04896549999999 -12.0377422),4435018834,0.006721154584822496
888357854,4,,,POINT (-77.0380454 -12.0494914),699540898,0.0027152166932129084
7059096543,4,,,POINT (-76.8247324 -12.3277674),699686753,0.0007913552164960914
262909519,4,,,POINT (-77.0306887 -12.0959872),431593693,0.007861422512387542
1385874404,4,,,POINT (-77.1127836 -11.9883296),439627528,0.03098175344179886
1385874410,3,,,POINT (-77.1117765 -11.9884608),439627528,0.030395645061288487
1752613867,4,,,POINT (-76.9676087 -12.1406465),391969601,0.018203237760547348
7059096557,3,,,POINT (-76.81005020000001 -12.3508137),699686753,0.02806867175078752
1385874413,3,,,POINT (-77.1116303 -11.9884818),439627528,0.030310702969718183
888357869,4,,,POINT (-77.0390847 -12.0467674),485244256,0.004121070789976918
7059096560,3,,,POINT (-76.8035411 -12.3563536),699686753,0.03630592359601745
888357873,3,,,POINT (-77.035197 -12.0515132),699540898,0.0022104912616368517
888357876,4,,,POINT (-77.03971869999999 -12.0437222),291986361,0.0043853265071926726
3725509621,3,,,POINT (-77.04332549999999 -12.0437571),291986361,0.000994746203041948
3725509622,4,traffic_signals,,POINT (-77.0507751 -12.0457391),291986361,0.006854322353113693
3725509623,4,,,POINT (-77.0506346 -12.0472157),172600382,0.006870359270017829
5572346870,3,,,POINT (-76.9506358 -12.1812732),370795534,0.00605116308941386
