osmid,street_count,highway,ref,geometry,university_osmid,university_dist
1273794648,4,,,POINT (-76.93740219999999 -12.2204251),126861408,0.008608099148255775
1305382996,4,,,POINT (-77.07588730000001 -11.9542689),438893627,0.005903593249865469
1273696346,4,,,POINT (-76.9434577 -12.143005),512632035,0.02744016158846669
416649310,4,,,POINT (-77.02084189999999 -12.060721),500543577,0.0031868380554702018
416649309,4,,,POINT (-77.0200603 -12.0606321),500543577,0.002704961781500799
1305383006,4,,,POINT (-77.0785956 -11.9707668),590276717,0.014359366674817114
1273466979,4,,,POINT (-76.94685990000001 -12.1649845),512632035,0.03042712445385604
416649317,3,,,POINT (-77.0215929 -12.0530153),500543577,0.005815683184786851
4741599334,3,,,POINT (-76.84579239999999 -12.2195743),445592484,0.025203240567377667
1836159079,4,,,POINT (-76.9503656 -12.1905256),582726127,0.02129643590023206
416649318,4,,,POINT (-77.0217732 -12.0539562),500543577,0.005097620760878116
4741599338,4,,,POINT (-76.8440689 -12.2233256),445592484,0.023878223721039062
1836159082,4,,,POINT (-76.9504335 -12.1905646),582726127,0.021223205578691284
1836159085,4,,,POINT (-76.9552545 -12.1933549),582726127,0.016145149183039737
1305383021,4,,,POINT (-77.08023729999999 -11.9514659),438893627,0.010088349071033528
4741599346,4,,,POINT (-76.8403619 -12.2211037),445592484,0.028165995515879675
4741599348,3,,,POINT (-76.83528269999999 -12.2157587),445592484,0.035469089660399716
31035512,3,motorway_junction,9B,POINT (-77.04047420000001 -12.0374138),172600384,0.009878669252595252
1024462969,4,traffic_signals,,POINT (-76.96358069999999 -12.0755906),331618378,0.004599071145875155
4740714621,3,,,POINT (-77.05454400000001 -12.0038591),2699376371,0.004394158545152059
1273827457,3,,,POINT (-76.98748980000001 -12.0704156),126865901,0.011164549759714811
4741599362,3,,,POINT (-76.8385768 -12.2199855),445592484,0.030263366434998402
6944100485,3,,,POINT (-76.8615444 -12.110573),623543488,0.05336497945630637
1024462983,3,,,POINT (-76.96458579999999 -12.0699604),331618378,0.002286251470316656
4378038411,3,,,POINT (-76.9451712 -12.0197912),357287696,0.025371512706645453
4741599372,4,,,POINT (-76.8374589 -12.2221843),445592484,0.029923680770861508
410488975,3,,,POINT (-76.9823488 -12.147528),512632035,0.011713360138300119
4557967503,3,,,POINT (-77.0100813 -12.03522),181375025,0.01756888296570628
4378038415,3,,,POINT (-76.9451433 -12.0196287),357287696,0.025534797924470023
1305383058,4,,,POINT (-77.07982130000001 -11.9626946),405584319,0.012442300698315657
31035540,3,,,POINT (-77.0421723 -12.0360449),172600384,0.011423638855382515
31035541,3,,,POINT (-77.0436464 -12.0352129),410708877,0.01171109584652933
4740714650,4,,,POINT (-77.0553311 -11.9975775),808938674,0.0022862487207917165
624685112,3,,,POINT (-77.0853742 -12.0473119),4710755590,0.004578557332828157
3454210205,3,,,POINT (-76.9949542 -12.1207683),438435174,0.010715746897087295
4195553443,3,,,POINT (-77.0969736 -11.9592646),438893627,0.027568043139085733
31035556,3,,,POINT (-77.0442451 -12.0282788),12280616,0.01025789661033133
31035563,4,,,POINT (-77.04417530000001 -12.028699),12280616,0.010668204744343428
31035567,4,,,POINT (-77.0428692 -12.0298186),12280616,0.01225225142040399
4741599408,3,,,POINT (-76.8276393 -12.2141189),445592484,0.04256694731598829
31035569,4,,,POINT (-77.05012050000001 -12.0233656),12280616,0.00460546955058989
563843251,3,,,POINT (-77.0315542 -12.0579877),4347715404,0.005669138697365932
31035570,3,,,POINT (-77.04987490000001 -12.0232405),12280616,0.00441194204990215
1305383093,3,,,POINT (-77.07534680000001 -11.9594035),405584319,0.007547490027564945
563843254,4,traffic_signals,,POINT (-77.0300903 -12.0578131),446010999,0.006121585948606355
1757614262,4,,,POINT (-77.1241151 -11.9978521),816689154,0.05894764473358465
563843256,4,traffic_signals,,POINT (-77.0299528 -12.0577941),446010999,0.006096711717357355
2840662201,4,,,POINT (-76.99069369999999 -12.0789961),126865901,0.003935003204541476
1757614264,3,,,POINT (-77.1179522 -11.998072),816689154,0.05282012179092879
4372893890,3,,,POINT (-77.08251540000001 -12.0128814),70650383,0.022513940763610896
608342212,4,,,POINT (-77.1013023 -12.078974),418674556,0.008054837848300012
2974519495,4,,,POINT (-76.9434633 -12.017464),357287696,0.028123387380805408
4372893896,3,,,POINT (-77.0825198 -12.0130561),70650383,0.022616693981504916
2974519497,4,,,POINT (-76.9401208 -12.0175152),357287696,0.02936796746442971
2974519498,4,,,POINT (-76.9378205 -12.0175568),439814660,0.02839241315235161
4351267025,3,,,POINT (-76.844039 -12.300395),445592484,0.06485752065201533
5805904083,3,,,POINT (-77.0735423 -11.863916),621763280,0.07210330076135939
1670123735,4,,,POINT (-77.1182505 -12.0501024),4715723427,0.032669374501666036
31035623,3,motorway_junction,10C,POINT (-77.0471069 -12.035778),410708877,0.010402745027470206
5805904105,3,,,POINT (-77.0713004 -11.8612449),621763280,0.07429826864653605
1670123756,4,,,POINT (-77.13430339999999 -12.0502458),418674556,0.04839007902052258
1305383151,3,,,POINT (-77.0762368 -11.9733149),590276717,0.011639403349401799
2840596721,4,,,POINT (-77.04889230000001 -12.0851335),310523619,0.0013923796178772867
4741599477,3,,,POINT (-76.8355557 -12.2157553),445592484,0.03526075775019718
1273532662,3,,,POINT (-76.9599838 -12.1910363),582726127,0.01176488726556218
1305383160,4,,,POINT (-77.0796175 -11.9548537),438893627,0.009661067430524039
31035641,4,,,POINT (-77.05730320000001 -12.0294423),68872592,0.005725446982204965
2179698938,3,,,POINT (-76.9442887 -12.0263165),357287696,0.01963014014810166
1839993080,3,,,POINT (-77.0071974 -12.064857),500543577,0.013489929264355592
1481183485,3,,,POINT (-77.0194379 -12.0447114),6585870,0.0048089080701097025
1832653054,3,,,POINT (-76.7969549 -12.359349),445592484,0.13776560640838753
263393535,3,,,POINT (-77.0426638 -12.0799478),4341604273,0.004515312495277327
5461184766,4,,,POINT (-76.9172454 -12.0399043),439814660,0.017429166800052673
1305383169,3,,,POINT (-77.0756949 -11.9577574),438893627,0.007504763230653171
2179698943,4,,,POINT (-76.9439617 -12.0274219),357287696,0.01879640843183366
1305383171,4,,,POINT (-77.0722379 -11.9786427),590276717,0.008881330191951154
1832653060,3,,,POINT (-76.7959779 -12.3597171),445592484,0.1385569460771611
440209667,3,,,POINT (-76.9331104 -12.0827748),474927406,0.011553935452288415
2179698956,3,,,POINT (-76.9437447 -12.0280012),357287696,0.018395928973285583
5321232655,3,,,POINT (-76.9620244 -12.0545439),360056176,0.009159495410063872
4741599513,3,,,POINT (-76.8356837 -12.2157537),445592484,0.035163387007952865
1273860377,4,,,POINT (-76.9677281 -12.0392088),402752730,0.00523173639920043
1273467169,3,,,POINT (-76.9464167 -12.2027437),126861408,0.01760299743257722
4741599522,3,,,POINT (-76.83154879999999 -12.2128348),445592484,0.040210425065718695
1673695523,3,motorway_junction,5B,POINT (-76.97970309999999 -12.100357),439098237,0.00758046082520971
1273598244,4,,,POINT (-76.90330830000001 -12.2113873),488970172,0.010748248445516645
4373025061,4,,,POINT (-77.0876907 -12.0081308),70650383,0.025053968887797956
1670123809,3,,,POINT (-77.1322449 -12.0514618),418674556,0.046001203810645305
5667492130,3,crossing,,POINT (-77.0584983 -12.033116),68872592,0.00953614970409146
31035691,3,,,POINT (-77.05801080000001 -12.0276466),68872592,0.00410680968196996
4344516909,4,,,POINT (-77.021629 -12.1658395),379598570,0.02306980414186428
4344516912,3,,,POINT (-77.0216255 -12.1668379),379598570,0.02406764259008927
4344516913,4,,,POINT (-77.02162420000001 -12.1657706),379598570,0.023001137070320275
1798213938,4,,,POINT (-77.12123149999999 -11.998914),816689154,0.056161169607485815
1954582836,3,,,POINT (-77.0006655 -11.99283),437682201,0.00905216957213067
262574388,3,,,POINT (-77.025673 -12.1189336),154964541,0.005642986718817293
31035704,3,,,POINT (-77.057047 -12.0280312),68872592,0.0042971743022414965
1832653114,3,,,POINT (-76.79367070000001 -12.3659045),445592484,0.145093985112087
1798213947,4,,,POINT (-77.121123 -11.9985924),816689154,0.056023898790112776
1673695549,3,,,POINT (-76.97911809999999 -12.1046488),439098237,0.007412849550782075
1798213953,3,,,POINT (-77.1186349 -11.9950173),816689154,0.053335317382216224
1273696578,3,,,POINT (-76.8341363 -12.0110356),701396579,0.02233946090284459
4357886275,3,,,POINT (-76.92760819999999 -12.032927),439814660,0.019605575789054367
3759247684,3,,,POINT (-76.9061535 -12.2107861),488970172,0.010581959505949371
3759247686,3,,,POINT (-76.906181 -12.2114693),488970172,0.009901044215906426
3759247688,3,,,POINT (-76.9062065 -12.2121035),488970172,0.009269342895341684
3759247690,3,,,POINT (-76.90625900000001 -12.2127727),488970172,0.008599504800551954
1670123854,3,,,POINT (-77.12598180000001 -12.0517113),4715723427,0.04033122696138062
6795891023,3,,,POINT (-77.0525658 -11.8610379),621763280,0.07363009576116916
3759247696,4,,,POINT (-76.9063738 -12.2134346),488970172,0.007927968230890642
1273794898,4,traffic_signals,,POINT (-76.9805339 -12.1104522),438435174,0.010762736641424733
3342111058,4,,,POINT (-76.9739233 -12.0417763),402752730,0.006936445735310853
3759247707,4,,,POINT (-76.90715640000001 -12.2179296),488970172,0.0033697983506159653
3759247708,4,,,POINT (-76.90724179999999 -12.2179307),488970172,0.0033608564560285333
3759247709,3,,,POINT (-76.90726650000001 -12.2180797),488970172,0.003210392545977152
3332313439,3,,,POINT (-77.0836272 -12.0885599),412573932,0.015198255323259385
31035746,3,,,POINT (-77.0589885 -12.029207),68872592,0.005911215305687214
31035745,3,,,POINT (-77.0589567 -12.0291642),68872592,0.005859516549879578
3759247717,3,,,POINT (-76.90800830000001 -12.2228287),488970172,0.0016264837784156119
3759247719,3,,,POINT (-76.9084192 -12.2246147),488970172,0.0034559307697892647
1273893232,4,,,POINT (-76.9458022 -12.1630059),512632035,0.03011004476949012
3759247732,3,,,POINT (-76.9064837 -12.2140676),488970172,0.007285778883205215
262574455,4,,,POINT (-77.0191351 -12.1195083),436300781,0.010078186985681865
262574456,4,,,POINT (-77.0203842 -12.1195938),436300781,0.009222078145491206
1305383302,4,traffic_signals,,POINT (-77.07926860000001 -11.9576145),438893627,0.010334701861307152
1305383307,3,,,POINT (-77.0779797 -11.9634924),405584319,0.010939851119389695
1305383314,3,,,POINT (-77.0757929 -11.9548627),438893627,0.006007602086555231
262574498,4,,,POINT (-77.03237180000001 -12.1137983),2951179633,0.005716979121888953
262574499,4,,,POINT (-77.0334727 -12.1138407),2951179633,0.006641802485028129
262574500,4,,,POINT (-77.0347325 -12.1139002),154964541,0.007512494159326874
638357935,3,,,POINT (-77.06524539999999 -12.0788618),412573932,0.006244374066300293
1305383345,4,traffic_signals,,POINT (-77.07908190000001 -11.9578541),438893627,0.010291132773720315
632033718,3,,,POINT (-77.13626979999999 -12.0538814),418674556,0.04824757751847916
4366930359,3,,,POINT (-77.07984879999999 -11.983141),590276717,0.01772207649155108
4366930360,3,,,POINT (-77.07977289999999 -11.9831475),590276717,0.017660245455490307
6302568886,4,,,POINT (-77.0453766 -11.9322393),621763280,0.01329052059479228
263360959,3,,,POINT (-77.0264758 -12.0760471),435838258,0.005023292555649206
9257947583,3,,,POINT (-76.9729317 -12.0704534),440545637,0.005351023623291742
263360960,4,,,POINT (-77.0311335 -12.0790959),4359109891,0.00446058018760546
1273827778,3,,,POINT (-77.0629996 -12.0864335),412573932,0.006828479234096398
1273467334,3,,,POINT (-76.98041619999999 -12.0411362),406615116,0.010914226855081283
4059107790,3,,,POINT (-76.9180685 -12.2332972),488970172,0.015997103944412904
1273893332,3,,,POINT (-76.9136943 -12.2550719),488970172,0.034352485051260935
263360982,4,,,POINT (-77.0342103 -12.0784309),4359109891,0.002673590471632726
3783954907,3,,,POINT (-76.8530901 -12.1572058),445592477,0.08022369827559198
1670123996,4,,,POINT (-77.1335514 -12.053617),418674556,0.04599439934269971
262574562,4,traffic_signals,,POINT (-77.02730510000001 -12.1136436),2951179633,0.003412775331014234
262574563,4,,,POINT (-77.0263264 -12.1135892),2951179633,0.003652759823745438
1305383414,4,,,POINT (-77.0768269 -11.9782254),590276717,0.012891664954256421
4059107832,4,,,POINT (-76.9408792 -12.2263127),126861408,0.015432065605774283
1423380984,4,traffic_signals,,POINT (-76.9239109 -12.085028),623543488,0.01522408594064111
746787322,3,,,POINT (-77.092279 -12.0749957),418674556,0.0020168461803388702
5056926203,3,,,POINT (-77.1141793 -11.8408524),621763280,0.10889680604966939
847516156,3,,,POINT (-77.0988959 -12.0354192),4710755590,0.02118251777976886
1305383418,4,,,POINT (-77.0760777 -11.9719621),590276717,0.011648501543896786
1305383425,4,,,POINT (-77.0786962 -11.9707187),590276717,0.014468358699999132
6290870789,3,,,POINT (-76.96659390000001 -12.060072),360056176,0.0077565879365214495
263361034,4,traffic_signals,,POINT (-77.03098180000001 -12.0770859),4334426184,0.005548505132012441
263361035,4,traffic_signals,,POINT (-77.032016 -12.0772312),4334426184,0.00476433346545255
263361036,4,,,POINT (-77.032813 -12.0773416),4334426184,0.0042362098873866185
263361037,4,,,POINT (-77.0335456 -12.0774425),4334426184,0.003835968925842182
263361038,4,traffic_signals,,POINT (-77.0354083 -12.0777085),4359109891,0.003209163219594396
263361039,3,traffic_signals,,POINT (-77.0366102 -12.0778854),4359109891,0.0033351343736029142
4441543182,3,,,POINT (-76.936847 -12.1456751),512632035,0.03387783792542213
4441543184,3,,,POINT (-76.9370796 -12.1453886),512632035,0.03365014386434177
746787349,3,,,POINT (-77.0923317 -12.0751439),418674556,0.0018730349865101982
4297364002,3,,,POINT (-77.1712249 -11.7721267),621763280,0.19761691881653587
263361061,3,,,POINT (-77.0291086 -12.0770744),435838258,0.004743030998644782
3736801833,3,,,POINT (-77.1248619 -11.9724022),438893627,0.05811327287098073
1273795115,3,,,POINT (-76.9971309 -12.1705768),437330220,0.02760894766728929
6302798388,3,,,POINT (-77.0044766 -12.1787697),437330220,0.017787020332024214
847516216,3,,,POINT (-77.09876989999999 -12.0353674),4710755590,0.0211439323762156
473895480,3,,,POINT (-77.1175939 -12.069036),418674556,0.02508170417648255
847516220,4,,,POINT (-77.0967589 -12.0344843),4710755590,0.02068772111422738
3736801852,4,,,POINT (-77.1168323 -11.9757241),405584319,0.051651305854495365
1273958976,3,,,POINT (-76.98073650000001 -12.0445126),406615116,0.010563508115249205
638358081,4,,,POINT (-77.0633684 -12.0790725),412573932,0.007452051628366667
638358082,3,,,POINT (-77.06441409999999 -12.0788478),412573932,0.0068161076909090115
3736801857,3,,,POINT (-77.1144281 -11.9763627),405584319,0.049588469608838275
3736801859,4,,,POINT (-77.1149054 -11.9769161),405584319,0.050226891699168
3736801860,4,,,POINT (-77.1156568 -11.9777669),590276717,0.05116813747552488
3736801858,4,,,POINT (-77.11450050000001 -11.9764692),405584319,0.04969285028164702
847712835,4,,,POINT (-77.0892595 -12.0120207),70650383,0.027960682874164883
847712838,4,,,POINT (-77.0876445 -12.0145398),70650383,0.027725369097606065
3736801865,4,,,POINT (-77.11541769999999 -11.9781779),590276717,0.050961118895836835
4396814933,3,,,POINT (-77.0020383 -12.1422968),147185094,0.006780460588359531
1022562905,4,,,POINT (-77.07854639999999 -11.937397),438893627,0.017360676733024626
5041853020,4,,,POINT (-77.1644977 -11.7794759),621763280,0.18774790630595264
1022562913,3,,,POINT (-77.0830825 -11.9358569),438893627,0.02113837630408251
1305383523,4,,,POINT (-77.0772451 -11.9587987),438893627,0.009352885637769589
1273565800,4,,,POINT (-76.9809532 -12.0669257),440545637,0.013240021368396287
1273827947,3,,,POINT (-76.9086327 -12.0218886),439814660,0.002590866953545464
1022562925,3,,,POINT (-77.07757700000001 -11.9342266),621763280,0.019092693079694478
1022562927,3,,,POINT (-77.07224960000001 -11.9327484),621763280,0.013866512947206134
4351595122,3,,,POINT (-76.9952397 -12.179044),437330220,0.020917761137334307
1273500276,3,,,POINT (-76.95727909999999 -12.1710192),582726127,0.026899187795039477
1273664117,4,,,POINT (-76.98226200000001 -12.2026985),154973504,0.01310492886268765
1022562935,4,,,POINT (-77.0730708 -11.9330306),621763280,0.014652359263512727
31036025,4,,,POINT (-77.0521079 -12.0246849),68872592,0.004712198227640998
31036029,3,,,POINT (-77.0599362 -12.0297883),68872592,0.0068422548993600195
4362179199,3,,,POINT (-77.09902649999999 -12.0243661),4710755590,0.030633155861255878
8142623368,3,,,POINT (-76.80500790000001 -12.011622),4408264590,0.041312176566350195
1022562952,3,,,POINT (-77.07817369999999 -11.9370677),438893627,0.01747748818235581
1273467531,4,,,POINT (-77.13034279999999 -11.8248082),621763280,0.13107383771356265
1273598604,3,,,POINT (-76.98222730000001 -12.040579),406615116,0.009258542715698509
499585678,4,,,POINT (-76.9867546 -11.9588047),119562231,0.00424460854796386
1305383570,3,,,POINT (-77.0706419 -11.9673157),405584317,0.008085637640238626
1305383571,3,,,POINT (-77.0760806 -11.9530954),438893627,0.005882980420161194
824087191,4,traffic_signals,,POINT (-77.0068775 -11.9846831),437682201,0.0019232635317260795
9765229207,5,,,POINT (-77.0728936 -11.9250208),621763280,0.017208228737736208
9765229209,4,,,POINT (-77.0729753 -11.9251205),621763280,0.017222599336828112
9765229208,4,,,POINT (-77.0729826 -11.9250467),621763280,0.01726872929462966
1273696920,3,,,POINT (-76.9842905 -11.9590158),119562231,0.0053726456875732775
824087198,3,,,POINT (-76.9992227 -11.9863205),186174865,0.004732422031345748
824087199,3,,,POINT (-77.00002360000001 -11.986471),186174865,0.004783144322150268
1022562977,4,,,POINT (-77.0788953 -11.9378026),438893627,0.017179532346709648
1022562980,3,,,POINT (-77.0741196 -11.933545),621763280,0.01565922211940622
1305383589,4,,,POINT (-77.08077419999999 -11.9697393),405584319,0.016536657268128068
2866680485,3,,,POINT (-77.1292219 -11.8526474),621763280,0.10812951177037987
1022562981,3,,,POINT (-77.07724210000001 -11.936426),438893627,0.017660311172233014
632132268,4,,,POINT (-77.15520359999999 -12.0654997),418674556,0.062532666475968
4276359853,4,,,POINT (-77.01184069999999 -12.195964),437330219,0.0037570377179106692
471044785,3,motorway_junction,B,POINT (-76.9733876 -12.0580934),440545637,0.012048482754250791
499585714,4,traffic_signals,,POINT (-76.9688159 -11.9332644),285827604,0.026061678839354903
3737948851,4,,,POINT (-77.0540105 -11.9069764),621763280,0.027815566571630684
1844351683,4,,,POINT (-77.0616157 -12.0045133),2699376371,0.0033203866717653745
1710920393,4,,,POINT (-76.9417674 -12.2332641),126861408,0.021947231097884146
1273598665,4,,,POINT (-76.9982088 -12.1894484),437330220,0.011148986819766369
1844351691,4,,,POINT (-77.0621785 -12.0046353),2699376371,0.0038134229728711702
1273467597,3,,,POINT (-76.772053 -12.0911377),701396579,0.12251877444468277
3272086223,4,,,POINT (-77.05732209999999 -11.8303685),621763280,0.10406765550593414
4042232534,3,,,POINT (-76.9271565 -12.0313793),439814660,0.018534290945867116
4042232537,4,traffic_signals,,POINT (-76.9266598 -12.0322384),439814660,0.01844830861580437
4042232538,4,traffic_signals,,POINT (-76.9266121 -12.0321835),439814660,0.01838109742353179
1273795292,4,,,POINT (-76.9277769 -12.2030208),126861408,0.011376884592394386
3737948900,3,,,POINT (-77.07381700000001 -11.913246),621763280,0.026149675824330375
838079204,4,,,POINT (-77.13478310000001 -12.0481335),4715723427,0.04930425547334275
3737948902,3,,,POINT (-77.07203509999999 -11.9338775),621763280,0.013560958816127289
1844351722,3,,,POINT (-77.0634627 -12.0087417),2699376371,0.0057888725577643985
499585771,3,,,POINT (-76.98720950000001 -11.9507212),119562231,0.0038842702522267443
3737948908,3,,,POINT (-77.08786189999999 -11.9732554),590276717,0.02325415333793965
3737948909,3,,,POINT (-77.08775230000001 -11.9732682),590276717,0.023144172621694645
3737948910,3,,,POINT (-77.08737139999999 -11.9737185),590276717,0.022752029219648577
1273893613,4,,,POINT (-76.9232787 -12.1913729),126861408,0.023855366281938684
3737948912,3,,,POINT (-77.087796 -11.97422),590276717,0.02317432409022105
3737948913,3,,,POINT (-77.087884 -11.9742218),590276717,0.023262333747715056
499585783,4,,,POINT (-76.986896 -11.9586831),119562231,0.0041060704029486465
678989746,4,,,POINT (-77.02006179999999 -12.150318),379598570,0.007917845968561906
1425314564,3,,,POINT (-76.9300329 -12.2411045),126861408,0.027796546044884598
412553989,4,,,POINT (-77.0022505 -12.097939),437375014,0.011772016337620183
499585798,4,,,POINT (-77.0039852 -11.9780085),186174865,0.0052769942794978816
5057188612,3,,,POINT (-77.1154073 -11.8418333),621763280,0.10869309505020314
3453096713,3,,,POINT (-76.99321860000001 -12.180701),437330220,0.02083730308144174
1273565964,3,,,POINT (-76.9390216 -12.1429724),512632035,0.0318549822761036
1425314576,4,,,POINT (-76.93512080000001 -12.235275),126861408,0.022031920445810323
5497587245,3,,,POINT (-77.1651425 -11.8243015),621763280,0.15330998020357425
1360728853,3,,,POINT (-77.1268807 -12.0378426),4710755590,0.043631003240477556
1305383704,3,,,POINT (-77.08024760000001 -11.9625155),405584319,0.012811127433563267
1305383705,4,,,POINT (-77.08032300000001 -11.9510134),438893627,0.010235072820361235
1305383710,4,traffic_signals,,POINT (-77.0791818 -11.9578051),438893627,0.010352732212856632
914297632,4,,,POINT (-76.8596544 -12.2310939),445592484,0.007796491440783666
7567414048,3,,,POINT (-76.90987010000001 -12.229842),488970172,0.008880835453713121
1305383714,3,,,POINT (-77.0756445 -11.9572957),438893627,0.007158837249588819
1273664291,4,,,POINT (-77.1057589 -12.054882),4715723427,0.020269838949777026
914297636,3,,,POINT (-76.8577264 -12.2294587),445592484,0.010117344339885289
1273729825,4,,,POINT (-76.95337170000001 -12.158067),512632035,0.021073838890919315
1332056866,4,,,POINT (-77.0452178 -11.9912103),808938674,0.011840797049519946
4272231218,3,,,POINT (-76.9798856 -12.074976),126865901,0.010248003169599389
5191668532,3,,,POINT (-76.90496659999999 -12.04224),439814660,0.018986575017416133
5071967030,3,,,POINT (-77.1452669 -11.8513384),621763280,0.12014652501547166
1305383735,3,,,POINT (-77.07612520000001 -11.9599152),405584319,0.008336479415753953
1332056886,4,,,POINT (-77.05052910000001 -11.992322),808938674,0.006546300394786821
1273598783,3,,,POINT (-76.7593428 -12.072079),4408264590,0.11574342664332933
263623489,4,traffic_signals,,POINT (-77.0230303 -12.1295237),436300781,0.0037858390854136163
2987037505,4,,,POINT (-77.0126242 -12.0623738),500543577,0.007563909494685766
2987037508,3,,,POINT (-77.0124338 -12.0637255),500543577,0.008532949815318599
1305383749,4,,,POINT (-77.0758708 -11.954398),438893627,0.005925009796848604
3748204279,3,,,POINT (-76.98091719999999 -12.2043676),154973504,0.01306471113300797
5191668559,3,,,POINT (-76.90340380000001 -12.0386339),439814660,0.01613927137219855
1332056911,4,,,POINT (-77.05364779999999 -11.9954483),808938674,0.0026114050328232357
1305383761,4,,,POINT (-77.07960009999999 -11.9549623),438893627,0.009669770161947788
5191668564,3,,,POINT (-76.902783 -12.0385397),439814660,0.016324906884928755
1273566037,4,,,POINT (-77.15972429999999 -11.7825699),621763280,0.18251219774587327
660673369,4,traffic_signals,,POINT (-77.0645525 -12.0772379),412573932,0.007951912978450002
3969389402,3,,,POINT (-77.0616782 -12.0049546),2699376371,0.003246958676981838
1332056924,3,,,POINT (-77.0533451 -11.9977323),808938674,0.0036779403334532535
4740879198,3,,,POINT (-76.7139624 -11.9467536),451647230,0.013191370939719298
5057090405,4,,,POINT (-77.0739981 -11.9594931),405584319,0.006198340167164301
430543723,3,,,POINT (-77.122107 -12.0552286),418674556,0.035523219195218524
1332056949,3,,,POINT (-77.0542238 -11.994039),808938674,0.0024982345849925095
3345060728,3,,,POINT (-77.0673553 -11.850756),621763280,0.08414247243244957
4288572627,3,,,POINT (-77.0366369 -11.8548654),285827604,0.07795029867138169
3501069195,4,,,POINT (-77.0716887 -12.005856),70650383,0.009616780408184398
3272086415,4,,,POINT (-77.06434609999999 -11.8311684),621763280,0.10342743568991578
4326822804,3,,,POINT (-77.00781019999999 -12.1278069),147185094,0.009541598668952177
4326822805,3,,,POINT (-77.0078286 -12.1279295),147185094,0.009422424278122624
3272086422,3,,,POINT (-77.0672386 -11.8312276),621763280,0.10357259583634275
347935641,4,,,POINT (-77.0276374 -12.1708451),379598570,0.028524452052573528
3272086429,3,,,POINT (-77.0648624 -11.8312774),621763280,0.10334918344790747
3272086438,3,,,POINT (-77.0688372 -11.8314306),621763280,0.10351794568592262
3272086440,3,,,POINT (-77.06985229999999 -11.8315419),621763280,0.10351375056850795
3272086444,4,,,POINT (-77.07160570000001 -11.8317155),621763280,0.10354873233788156
3272086445,3,,,POINT (-77.0716922 -11.8317262),621763280,0.10354911538412809
3272086446,3,,,POINT (-77.0727081 -11.8318013),621763280,0.10360919135956324
1414370221,3,,,POINT (-76.9897131 -12.1335802),127709115,0.009666856148903927
6405362608,3,,,POINT (-77.1391438 -12.0528703),418674556,0.05126239374086165
3272086450,3,,,POINT (-77.0733753 -11.8318437),621763280,0.10366092509726735
846500786,3,,,POINT (-77.0674133 -12.027822),68872592,0.011438516851446466
3918795700,3,,,POINT (-77.125362 -11.9976123),816689154,0.060175209494059134
3272086453,3,,,POINT (-77.0742855 -11.8319016),621763280,0.10373835044577902
846500790,4,,,POINT (-77.06657989999999 -12.0281178),68872592,0.010780483835894188
1414370231,4,,,POINT (-76.9832846 -12.1337564),127709115,0.003458999932336367
846500789,3,,,POINT (-77.0662008 -12.0283128),68872592,0.010518271791095714
7996347315,3,,,POINT (-76.7595307 -12.073003),4408264590,0.11628770990887057
1332057016,4,,,POINT (-77.048519 -11.9915579),808938674,0.008680529913702327
3272086459,4,,,POINT (-77.0757991 -11.8320237),621763280,0.10385925090653382
4356150205,3,,,POINT (-76.957213 -12.0392509),357287696,0.006382580240662888
3272086463,3,,,POINT (-77.0773442 -11.8321412),621763280,0.10401241549383633
3272086464,3,,,POINT (-77.078473 -11.832227),621763280,0.10413878761636103
1273795519,4,,,POINT (-76.95068860000001 -12.1770094),582726127,0.026730372267742008
3272086466,3,,,POINT (-77.0800661 -11.8323624),621763280,0.10432378176556578
3272086467,3,,,POINT (-77.0811671 -11.8324319),621763280,0.10448924277431657
3272086470,3,,,POINT (-77.0828022 -11.8325662),621763280,0.1047256921020759
6405362631,3,,,POINT (-77.1384128 -12.0522897),418674556,0.05088810641227005
3272086471,3,,,POINT (-77.08292710000001 -11.8325827),621763280,0.10473871922318018
4291630026,3,,,POINT (-76.95938169999999 -12.1613278),512632035,0.01898193762924403
3272086473,3,,,POINT (-77.08335529999999 -11.8326179),621763280,0.1048052754231674
3272086474,3,,,POINT (-77.0838017 -11.8326546),621763280,0.10487648569748176
3272086476,3,,,POINT (-77.0845583 -11.8327169),621763280,0.10500133832817392
6405362639,3,,,POINT (-77.13844570000001 -12.0521287),418674556,0.05099374490667288
846500815,3,,,POINT (-77.0658428 -12.0286105),68872592,0.010333713905124418
846500816,4,,,POINT (-77.0619693 -12.0297809),68872592,0.0079947116395605
4368307154,3,,,POINT (-76.9667226 -12.0905094),158617358,0.007119034040253464
1569002447,3,,,POINT (-77.09285559999999 -11.9554839),438893627,0.02281877913194143
1569002454,3,,,POINT (-77.0905683 -11.9558041),438893627,0.020598378149117875
4354479067,4,,,POINT (-77.015246 -12.0641137),500543577,0.006978646798808713
4354479069,4,,,POINT (-77.01541570000001 -12.0627652),500543577,0.005770474017072766
4354479070,4,,,POINT (-77.01561510000001 -12.0613234),500543577,0.004560405413798978
4354479071,4,,,POINT (-77.0161071 -12.0601357),500543577,0.003425156853322063
4354479073,4,,,POINT (-77.0166657 -12.0588525),500543577,0.0023514511236086013
3748204309,4,,,POINT (-76.9946272 -12.1946168),437330220,0.012435741508781026
4354479075,4,,,POINT (-77.0174244 -12.0576334),500543577,0.001591207104738554
