source;amenity;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;wazeinfo0800_minutes;tiempoponderado30kmh
316809684;school;0.002;0.0;0.002;0.0;0.004
316809684;university;0.002;0.0;0.002;0.0;0.004
316810074;bank;0.019000000000000003;0.0;0.019000000000000003;0.0;0.038000000000000006
316810074;hospital;0.068;0.13333333333333333;0.068;0.1;0.136
316810074;police;0.017;0.0;0.017;0.0;0.034
316810074;school;0.001;0.0;0.001;0.0;0.002
316810074;university;0.001;0.0;0.001;0.0;0.002
316810075;bank;0.025;0.0;0.025;0.0;0.05
316810075;hospital;0.07400000000000001;0.13333333333333333;0.07400000000000001;0.1;0.14800000000000002
316810075;police;0.023000000000000003;0.0;0.023000000000000003;0.0;0.046000000000000006
316810075;school;0.006999999999999999;0.0;0.006999999999999999;0.0;0.013999999999999999
316810075;university;0.006999999999999999;0.0;0.006999999999999999;0.0;0.013999999999999999
316811538;bank;0.0;0.0;0.0;0.0;0.0
316811538;school;0.096;0.18333333333333332;0.096;0.18333333333333332;0.192
316811612;school;0.0;0.0;0.0;0.0;0.0
316811616;bank;0.0;0.0;0.0;0.0;0.0
316811617;bank;0.0;0.0;0.0;0.0;0.0
316811821;bank;0.019;0.03333333333333333;0.019;0.03333333333333333;0.038
316811821;school;0.027999999999999997;0.03333333333333333;0.027999999999999997;0.03333333333333333;0.055999999999999994
316811821;university;0.031;0.05;0.031;0.05;0.062
316811830;police;0.18600000000000005;0.3666666666666665;0.18600000000000005;0.3666666666666665;0.3720000000000001
316811830;school;0.18600000000000005;0.3666666666666665;0.18600000000000005;0.3666666666666665;0.3720000000000001
317337002;bank;0.004;0.0;0.004;0.0;0.008
317337002;courthouse;0.005;0.0;0.005;0.0;0.01
317337002;hospital;0.037000000000000005;0.016666666666666666;0.037000000000000005;0.06666666666666668;0.07400000000000001
317337002;police;0.138;0.08333333333333333;0.138;0.08333333333333333;0.276
317337002;school;0.032;0.016666666666666666;0.032;0.06666666666666668;0.064
317337182;school;0.0;0.0;0.0;0.0;0.0
317337261;hospital;1.093;2.45;1.093;2.3666666666666667;2.186
317337261;police;1.093;2.45;1.093;2.3666666666666667;2.186
317337261;school;0.11200000000000003;0.6666666666666667;0.11200000000000003;0.5166666666666667;0.22400000000000006
317337267;hospital;1.021;2.333333333333333;1.021;2.25;2.0420000000000003
317337267;police;1.021;2.333333333333333;1.021;2.25;2.0420000000000003
317337267;school;0.04;0.55;0.04;0.4;0.08
317337271;hospital;0.8180000000000001;1.5333333333333332;0.8180000000000001;1.5999999999999996;1.636
317337271;police;0.8180000000000001;1.5333333333333332;0.8180000000000001;1.5999999999999996;1.636
317337271;school;0.16700000000000004;0.25;0.16700000000000004;0.25;0.3340000000000001
317337272;hospital;0.815;1.5333333333333332;0.815;1.5999999999999996;1.63
317337272;police;0.815;1.5333333333333332;0.815;1.5999999999999996;1.63
317337272;school;0.17000000000000004;0.25;0.17000000000000004;0.25;0.3400000000000001
317337277;hospital;0.6220000000000001;1.15;0.6220000000000001;1.2;1.2440000000000002
317337277;police;0.6220000000000001;1.15;0.6220000000000001;1.2;1.2440000000000002
317337277;school;0.363;0.6333333333333333;0.363;0.6499999999999999;0.7260000000000001
317337284;hospital;0.233;0.4666666666666667;0.233;0.5333333333333333;0.466
317337284;police;0.233;0.4666666666666667;0.233;0.5333333333333333;0.466
317337284;school;0.021;0.03333333333333333;0.021;0.016666666666666666;0.042
317337285;hospital;0.201;0.4;0.201;0.45;0.402
317337285;police;0.201;0.4;0.201;0.45;0.402
317337285;school;0.053;0.1;0.053;0.1;0.106
317337289;bank;0.635;1.0166666666666666;0.635;0.8833333333333334;1.27
317337289;courthouse;0.977;1.6;0.977;1.4666666666666666;1.954
317337289;hospital;0.509;0.7833333333333333;0.509;0.65;1.018
317337289;police;1.042;1.85;1.042;1.7166666666666668;2.084
317337289;school;0.023;0.05;0.023;0.05;0.046
317337349;bank;0.0;0.0;0.0;0.0;0.0
317337349;courthouse;0.76;1.3833333333333335;0.76;1.3833333333333333;1.52
317337349;hospital;0.292;0.5666666666666667;0.292;0.5666666666666667;0.584
317337349;police;0.825;1.6333333333333335;0.825;1.6333333333333335;1.6500000000000004
317337349;school;0.418;0.8;0.418;0.8;0.836
317337392;bank;0.653;1.3;0.653;1.15;1.306
317337392;courthouse;0.995;1.8833333333333333;0.995;1.7333333333333332;1.99
317337392;hospital;0.527;1.0666666666666669;0.527;0.9166666666666666;1.054
317337392;police;1.06;2.1333333333333333;1.06;1.9833333333333332;2.12
317337392;school;0.041000000000000016;0.3333333333333333;0.041000000000000016;0.31666666666666665;0.08200000000000003
317337432;bank;0.6720000000000002;1.3333333333333333;0.6720000000000002;1.1833333333333331;1.3440000000000003
317337432;courthouse;1.0140000000000002;1.9166666666666663;1.0140000000000002;1.7666666666666664;2.0280000000000005
317337432;hospital;0.546;1.1;0.546;0.95;1.092
317337432;police;1.0790000000000002;2.1666666666666665;1.0790000000000002;2.0166666666666666;2.1580000000000004
317337432;school;0.06000000000000001;0.36666666666666653;0.06000000000000001;0.35;0.12000000000000002
317337473;hospital;0.256;0.5;0.256;0.55;0.512
317337473;police;0.256;0.5;0.256;0.55;0.512
317337473;school;0.002;0.0;0.002;0.0;0.004
317337498;hospital;0.254;0.5;0.254;0.55;0.508
317337498;police;0.254;0.5;0.254;0.55;0.508
317337498;school;0.0;0.0;0.0;0.0;0.0
317337528;police;0.0;0.0;0.0;0.0;0.0
317337528;school;0.0;0.0;0.0;0.0;0.0
317337577;hospital;0.7750000000000001;1.4500000000000002;0.7750000000000001;1.5;1.5500000000000005
317337577;police;0.7750000000000001;1.4500000000000002;0.7750000000000001;1.5;1.5500000000000005
317337577;school;0.21;0.3333333333333333;0.21;0.35000000000000003;0.42
317337723;bank;0.003;0.0;0.003;0.0;0.006
317337723;hospital;0.146;1.1333333333333335;0.146;1.2166666666666666;0.292
317337723;school;0.0;0.0;0.0;0.0;0.0
317337727;police;0.056;0.1;0.056;0.1;0.112
317337759;bank;0.041;0.1;0.041;0.08333333333333333;0.08199999999999999
317337759;hospital;0.102;1.0333333333333334;0.102;1.1333333333333333;0.204
317337759;school;0.041;0.1;0.041;0.08333333333333333;0.08199999999999999
317337823;police;0.0;0.0;0.0;0.0;0.0
317337878;bank;0.017;0.03333333333333333;0.017;0.03333333333333333;0.034
317337878;school;0.026;0.08333333333333333;0.026;0.1;0.052000000000000005
317337878;university;0.026;0.08333333333333333;0.026;0.1;0.052000000000000005
317337884;school;0.0;0.0;0.0;0.0;0.0
317337887;police;0.059000000000000004;0.1;0.059000000000000004;0.1;0.11800000000000001
317337931;bank;0.0;0.0;0.0;0.0;0.0
317337931;school;0.0;0.0;0.0;0.0;0.0
317337931;university;0.0;0.0;0.0;0.0;0.0
317337956;bank;0.12;0.95;0.12;0.9;0.24
317337956;school;0.0;0.0;0.0;0.0;0.0
317337966;bank;0.12;0.95;0.12;0.9;0.24
317337966;school;0.0;0.0;0.0;0.0;0.0
317338061;bank;0.0;0.0;0.0;0.0;0.0
317338061;school;0.12;0.95;0.12;0.9;0.24
317338169;bank;0.07300000000000001;0.13333333333333333;0.07300000000000001;0.1;0.14600000000000002
317338169;hospital;0.016;0.0;0.016;0.0;0.032
317338169;police;0.08100000000000003;0.13333333333333333;0.08100000000000003;0.1;0.16200000000000006
317338169;school;0.001;0.0;0.001;0.0;0.002
317338169;university;0.07500000000000001;0.13333333333333333;0.07500000000000001;0.1;0.15000000000000002
317338170;bank;0.07400000000000001;0.13333333333333333;0.07400000000000001;0.1;0.14800000000000002
317338170;hospital;0.017;0.0;0.017;0.0;0.034
317338170;police;0.08200000000000003;0.13333333333333333;0.08200000000000003;0.1;0.16400000000000006
317338170;school;0.002;0.0;0.002;0.0;0.004
317338170;university;0.07600000000000001;0.13333333333333333;0.07600000000000001;0.1;0.15200000000000002
317338171;bank;0.10800000000000004;0.16666666666666669;0.10800000000000004;0.13333333333333336;0.21600000000000005
317338171;hospital;0.05100000000000002;0.03333333333333333;0.05100000000000002;0.03333333333333333;0.10200000000000004
317338171;police;0.11600000000000005;0.16666666666666669;0.11600000000000005;0.13333333333333336;0.2320000000000001
317338171;school;0.001;0.0;0.001;0.0;0.002
317338171;university;0.11000000000000004;0.16666666666666669;0.11000000000000004;0.13333333333333336;0.22000000000000008
317338174;bank;0.37200000000000005;1.9000000000000004;0.37200000000000005;1.5833333333333337;0.7440000000000001
317338174;hospital;0.8370000000000001;1.7666666666666668;0.8370000000000001;1.4833333333333336;1.6740000000000002
317338174;police;0.0;0.0;0.0;0.0;0.0
317338174;school;0.0;0.0;0.0;0.0;0.0
317338174;university;0.8960000000000001;1.9000000000000004;0.8960000000000001;1.5833333333333337;1.7920000000000005
317338176;bank;0.369;1.9000000000000004;0.369;1.5833333333333337;0.738
317338176;hospital;0.8400000000000001;1.7666666666666668;0.8400000000000001;1.4833333333333336;1.6800000000000002
317338176;police;0.003;0.0;0.003;0.0;0.006
317338176;school;0.003;0.0;0.003;0.0;0.006
317338176;university;0.8990000000000001;1.9000000000000004;0.8990000000000001;1.5833333333333337;1.7980000000000005
317338180;bank;0.11800000000000001;1.5333333333333334;0.11800000000000001;1.25;0.23600000000000002
317338180;hospital;1.0909999999999989;2.2;1.0909999999999989;2.2333333333333334;2.1819999999999977
317338180;police;0.254;0.43333333333333335;0.254;0.75;0.508
317338180;school;0.254;0.43333333333333335;0.254;0.75;0.508
317338180;university;1.1499999999999984;2.333333333333333;1.1499999999999984;2.333333333333333;2.2999999999999967
317338740;school;0.196;0.75;0.196;0.75;0.392
317338757;school;0.0;0.0;0.0;0.0;0.0
317338828;bank;0.0;0.0;0.0;0.0;0.0
317338828;school;0.0;0.0;0.0;0.0;0.0
317338829;bank;0.0;0.0;0.0;0.0;0.0
317338829;school;0.0;0.0;0.0;0.0;0.0
317338835;hospital;0.009999999999999998;0.016666666666666666;0.009999999999999998;0.016666666666666666;0.02
317338835;police;0.16100000000000006;0.2833333333333333;0.16100000000000006;0.2833333333333333;0.3220000000000001
317338835;school;0.0;0.0;0.0;0.0;0.0
317338868;hospital;0.027000000000000003;0.03333333333333333;0.027000000000000003;0.03333333333333333;0.054000000000000006
317338868;police;0.14400000000000002;0.26666666666666666;0.14400000000000002;0.26666666666666666;0.28800000000000003
317338868;school;0.013;0.016666666666666666;0.013;0.016666666666666666;0.026
317338928;hospital;0.17100000000000004;0.3;0.17100000000000004;0.3;0.3420000000000001
317338928;police;0.0;0.0;0.0;0.0;0.0
317338928;school;0.0;0.0;0.0;0.0;0.0
317338929;hospital;0.23100000000000004;0.4;0.23100000000000004;0.4;0.4620000000000001
317338929;police;0.06;0.1;0.06;0.1;0.12
317338929;school;0.0;0.0;0.0;0.0;0.0
317338935;bank;0.0;0.0;0.0;0.0;0.0
317338935;school;0.014;0.016666666666666666;0.014;0.016666666666666666;0.028
317338936;bank;0.003;0.0;0.003;0.0;0.006
317338936;school;0.006;0.0;0.006;0.0;0.012
317338950;bank;0.012;0.016666666666666666;0.012;0.016666666666666666;0.024
317338950;school;0.015;0.016666666666666666;0.015;0.016666666666666666;0.03
317339059;hospital;0.16600000000000004;0.3;0.16600000000000004;0.3;0.3320000000000001
317339059;police;0.005;0.0;0.005;0.0;0.01
317339059;school;0.0;0.0;0.0;0.0;0.0
317339193;police;0.9530000000000002;1.583333333333333;0.9530000000000002;1.583333333333333;1.9060000000000004
317339193;school;0.0;0.0;0.0;0.0;0.0
317339210;police;0.6160000000000001;1.1666666666666663;0.6160000000000001;1.1666666666666663;1.2320000000000002
317339210;school;0.141;0.2666666666666666;0.141;0.2666666666666666;0.28200000000000003
331596103;bank;0.018000000000000002;0.016666666666666666;0.018000000000000002;0.016666666666666666;0.036000000000000004
331596103;school;0.0;0.0;0.0;0.0;0.0
331596105;bank;0.0;0.0;0.0;0.0;0.0
331596105;school;0.037000000000000005;0.06666666666666668;0.037000000000000005;0.06666666666666668;0.07400000000000001
331596108;bank;0.0;0.0;0.0;0.0;0.0
331596108;hospital;0.14300000000000002;1.1333333333333335;0.14300000000000002;1.2166666666666666;0.28600000000000003
331596108;school;0.0;0.0;0.0;0.0;0.0
331596287;bank;0.07100000000000001;0.13333333333333333;0.07100000000000001;0.13333333333333333;0.14200000000000002
331596287;school;0.08900000000000001;0.15;0.08900000000000001;0.15;0.17800000000000002
331596292;bank;0.002;0.0;0.002;0.0;0.004
331596292;school;0.02;0.016666666666666666;0.02;0.016666666666666666;0.04
331597605;bank;0.025;0.0;0.025;0.0;0.05
331597605;hospital;0.07400000000000001;0.13333333333333333;0.07400000000000001;0.1;0.14800000000000002
331597605;police;0.023000000000000003;0.0;0.023000000000000003;0.0;0.046000000000000006
331597605;school;0.0;0.0;0.0;0.0;0.0
331597605;university;0.006999999999999999;0.0;0.006999999999999999;0.0;0.013999999999999999
331597613;bank;0.05;0.08333333333333333;0.05;0.08333333333333333;0.1
331597613;hospital;1.4589999999999987;4.516666666666667;1.4589999999999987;4.583333333333334;2.917999999999997
331597613;police;0.622;2.75;0.622;3.1000000000000005;1.244
331597613;school;0.622;2.75;0.622;3.1000000000000005;1.244
331597613;university;1.5179999999999982;4.649999999999999;1.5179999999999982;4.683333333333334;3.0359999999999965
331597615;bank;0.053;0.08333333333333333;0.053;0.08333333333333333;0.106
331597615;hospital;1.455999999999999;4.516666666666667;1.455999999999999;4.583333333333334;2.911999999999998
331597615;police;0.619;2.75;0.619;3.1000000000000005;1.238
331597615;school;0.619;2.75;0.619;3.1000000000000005;1.238
331597615;university;1.5149999999999986;4.649999999999999;1.5149999999999986;4.683333333333334;3.029999999999997
331597632;hospital;0.983;1.7833333333333332;0.983;1.85;1.966
331597632;police;0.983;1.7833333333333332;0.983;1.85;1.966
331597632;school;0.002;0.0;0.002;0.0;0.004
331603369;school;0.251;0.31666666666666665;0.251;0.3333333333333333;0.502
331603397;school;0.001;0.0;0.001;0.0;0.002
331603410;school;0.058;0.03333333333333333;0.058;0.03333333333333333;0.116
331603411;school;0.0;0.0;0.0;0.0;0.0
331603431;school;2.156;6.616666666666666;2.156;7.1;4.312
331603491;bank;0.002;0.03333333333333333;0.002;0.016666666666666666;0.004
331603491;school;0.0;0.0;0.0;0.0;0.0
331604739;bank;0.0;0.0;0.0;0.0;0.0
331604739;school;0.0;0.0;0.0;0.0;0.0
331606760;courthouse;0.204;0.15;0.204;0.15;0.408
331606760;school;0.204;0.15;0.204;0.15;0.408
331607180;courthouse;0.0;0.0;0.0;0.0;0.0
331607180;school;0.0;0.0;0.0;0.0;0.0
331607181;courthouse;0.013;0.03333333333333333;0.013;0.03333333333333333;0.026
331607181;school;0.0;0.0;0.0;0.0;0.0
331607196;school;0.564;1.6666666666666667;0.564;2.05;1.128
331607984;bank;0.319;0.7333333333333334;0.319;1.0166666666666666;0.638
331607984;courthouse;4.5600000000000005;7.916666666666666;4.663;9.966666666666667;9.12
331607984;police;5.288000000000001;9.3;5.371;12.55;10.576000000000002
331607984;school;0.002;0.0;0.002;0.0;0.004
331608020;bank;3.0529999999999995;11.366666666666665;3.0529999999999995;10.516666666666666;6.105999999999999
331608020;courthouse;2.075;6.183333333333333;2.055;8.05;4.15
331608020;police;1.347;4.8;1.347;5.466666666666668;2.694
331608020;school;1.444;4.983333333333333;1.444;5.65;2.888
331608024;bank;1.972;6.4833333333333325;1.954;3.7;3.944
331608024;courthouse;0.136;0.1;0.136;0.13333333333333333;0.272
331608024;police;0.8640000000000001;1.4833333333333332;0.8440000000000001;2.7166666666666663;1.7280000000000002
331608024;school;0.136;0.1;0.136;0.13333333333333333;0.272
331610229;bank;0.32799999999999996;0.8000000000000002;0.32799999999999996;0.8;0.6559999999999999
331610229;courthouse;0.507;1.25;0.507;1.6833333333333331;1.014
331610229;hospital;0.8430000000000001;2.6500000000000004;0.8430000000000001;2.666666666666667;1.6860000000000002
331610229;police;0.32799999999999996;0.8000000000000002;0.32799999999999996;0.85;0.6559999999999999
331610229;school;0.258;0.3333333333333333;0.258;0.3333333333333333;0.516
331610229;university;0.513;1.8166666666666669;0.511;1.7166666666666668;1.026
331610240;bank;0.0;0.0;0.0;0.0;0.0
331610240;courthouse;1.019;2.1833333333333336;1.019;2.483333333333333;2.0380000000000003
331610240;hospital;1.3549999999999998;3.583333333333333;1.3549999999999998;3.466666666666667;2.7099999999999986
331610240;police;0.8400000000000001;1.7333333333333334;0.8400000000000001;1.65;1.68
331610240;school;0.0;0.0;0.0;0.0;0.0
331610240;university;1.025;2.75;1.023;2.5166666666666666;2.05
346473954;bank;0.112;0.21666666666666667;0.112;0.21666666666666667;0.224
346473954;hospital;1.386;3.033333333333333;1.386;7.050000000000002;2.772
346473954;school;0.0;0.0;0.0;0.0;0.0
346473955;bank;0.0;0.0;0.0;0.0;0.0
346473955;hospital;1.4980000000000002;3.25;1.4980000000000002;7.2666666666666675;2.9960000000000004
346473955;school;0.003;0.0;0.003;0.0;0.006
346474216;school;0.0;0.0;0.0;0.0;0.0
346474220;school;0.024;0.03333333333333333;0.024;0.03333333333333333;0.048
346474408;school;0.0;0.0;0.0;0.0;0.0
347926588;bank;0.301;0.45;0.301;0.4666666666666667;0.602
347926588;courthouse;1.0610000000000002;1.8333333333333333;1.0610000000000002;1.85;2.1220000000000003
347926588;hospital;0.593;1.0166666666666666;0.593;1.0333333333333332;1.186
347926588;police;1.126;2.083333333333333;1.126;2.1;2.252
347926588;school;0.7190000000000001;1.25;0.7190000000000001;1.2666666666666666;1.4380000000000002
347926913;courthouse;0.001;0.0;0.001;0.0;0.002
347926916;bank;0.3;0.45;0.3;0.4666666666666667;0.6
347926916;courthouse;1.06;1.8333333333333333;1.06;1.85;2.12
347926916;hospital;0.5920000000000001;1.0166666666666666;0.5920000000000001;1.0333333333333332;1.1840000000000002
347926916;police;1.125;2.083333333333333;1.125;2.1;2.25
347926916;school;0.718;1.25;0.718;1.2666666666666666;1.436
347927699;courthouse;0.0;0.0;0.0;0.0;0.0
347928025;bank;0.043;0.016666666666666666;0.043;0.06666666666666668;0.086
347928025;courthouse;0.044000000000000004;0.016666666666666666;0.044000000000000004;0.06666666666666668;0.08800000000000001
347928025;hospital;0.012;0.0;0.012;0.0;0.024
347928025;police;0.177;0.1;0.177;0.15;0.354
347928025;school;0.006999999999999999;0.0;0.006999999999999999;0.0;0.014
347930093;bank;0.041;0.016666666666666666;0.041;0.06666666666666668;0.08199999999999999
347930093;courthouse;0.042;0.016666666666666666;0.042;0.06666666666666668;0.08399999999999999
347930093;hospital;0.0;0.0;0.0;0.0;0.0
347930093;police;0.175;0.1;0.175;0.15;0.35
347930093;school;0.005;0.0;0.005;0.0;0.01
347933641;bank;1.5930000000000002;3.266666666666667;1.5930000000000002;7.233333333333333;3.1860000000000004
347933641;hospital;0.531;1.0500000000000005;0.531;1.0666666666666669;1.062
347933641;school;0.0;0.0;0.0;0.0;0.0
347935641;school;0.331;0.7999999999999999;0.331;0.7833333333333333;0.662
347935970;bank;0.006;0.0;0.006;0.0;0.012
347935970;hospital;0.7909999999999999;1.9833333333333327;0.7909999999999999;2.216666666666667;1.5819999999999999
347935970;police;0.008;0.0;0.008;0.0;0.016
347935970;school;0.0;0.0;0.0;0.0;0.0
347935972;school;0.28500000000000003;0.7166666666666666;0.28500000000000003;0.7;0.5700000000000001
365207885;bank;0.012;0.0;0.012;0.0;0.024
365207885;police;0.054999999999999986;0.08333333333333333;0.054999999999999986;0.08333333333333333;0.11
365207885;school;0.152;0.2833333333333333;0.152;0.2833333333333333;0.304
365207974;bank;0.11599999999999999;0.3333333333333333;0.11599999999999999;0.3333333333333333;0.23199999999999998
365207974;courthouse;0.3260000000000001;0.8333333333333331;0.3260000000000001;0.8333333333333331;0.6520000000000001
365207974;hospital;0.3240000000000001;0.8333333333333331;0.3240000000000001;0.8333333333333331;0.6480000000000001
365207974;police;0.11599999999999999;0.3333333333333333;0.11599999999999999;0.3333333333333333;0.23199999999999998
365207974;school;0.11699999999999999;0.3333333333333333;0.11699999999999999;0.3333333333333333;0.23399999999999999
365207974;university;0.29100000000000004;0.7499999999999998;0.29100000000000004;0.7499999999999998;0.5820000000000001
370028740;bank;0.185;0.35;0.185;0.35;0.37
370028740;police;2.153;12.0;2.8999999999999995;6.349999999999999;4.306
370028740;school;0.0;0.0;0.0;0.0;0.0
370028740;university;2.8680000000000003;11.349999999999998;2.8680000000000003;11.116666666666665;5.7360000000000015
370028741;bank;0.046;0.08333333333333333;0.046;0.08333333333333333;0.092
370028741;police;2.0140000000000002;11.733333333333334;2.761;6.083333333333332;4.0280000000000005
370028741;school;0.127;0.26666666666666666;0.127;0.26666666666666666;0.254
370028741;university;2.7290000000000005;11.083333333333332;2.7290000000000005;10.85;5.458000000000001
370967339;bank;0.0;0.0;0.0;0.0;0.0
370967339;school;0.025;0.03333333333333333;0.025;0.03333333333333333;0.05
370967384;bank;0.019;0.03333333333333333;0.019;0.03333333333333333;0.038
370967384;school;0.006;0.0;0.006;0.0;0.012
371264922;bank;0.6229999999999999;1.3333333333333337;0.6229999999999999;1.3;1.2459999999999998
371264922;hospital;0.168;0.6500000000000001;0.168;0.9166666666666669;0.336
371264922;police;0.6349999999999999;1.366666666666667;0.6349999999999999;1.3333333333333337;1.2699999999999998
371264922;school;0.027999999999999997;0.05;0.027999999999999997;0.05;0.055999999999999994
371264924;bank;0.6150000000000001;1.3166666666666669;0.6150000000000001;1.2833333333333332;1.2300000000000002
371264924;hospital;0.16;0.6333333333333334;0.16;0.9;0.32
371264924;police;0.6270000000000001;1.35;0.6270000000000001;1.3166666666666669;1.2540000000000002
371264924;school;0.02;0.03333333333333333;0.02;0.03333333333333333;0.04
371265022;bank;0.022000000000000002;0.08333333333333334;0.022000000000000002;0.1;0.044000000000000004
371265022;police;0.037000000000000005;0.1;0.037000000000000005;0.11666666666666665;0.07400000000000001
371265022;school;0.0;0.0;0.0;0.0;0.0
371265030;bank;0.012;0.0;0.012;0.0;0.024
371265030;police;0.027000000000000003;0.016666666666666666;0.027000000000000003;0.016666666666666666;0.054000000000000006
371265030;school;0.0;0.0;0.0;0.0;0.0
371265034;bank;0.044;0.08333333333333334;0.044;0.08333333333333334;0.08800000000000001
371265034;school;0.0;0.0;0.0;0.0;0.0
377002220;bank;0.05900000000000001;0.16666666666666666;0.05900000000000001;0.11666666666666665;0.11800000000000002
377002220;police;0.011;0.016666666666666666;0.011;0.0;0.022
377002220;school;0.005;0.03333333333333333;0.005;0.016666666666666666;0.01
377014340;bank;0.21700000000000005;0.6166666666666667;0.21700000000000005;0.7;0.4340000000000001
377014340;courthouse;1.1829999999999996;3.733333333333333;1.1829999999999996;4.65;2.365999999999999
377014340;hospital;1.032;3.0166666666666666;1.032;3.9;2.064
377014340;police;0.6739999999999999;2.3833333333333333;0.6739999999999999;3.266666666666666;1.348
377014340;school;0.114;0.21666666666666667;0.114;0.21666666666666667;0.228
377014340;university;0.6990000000000001;2.4;0.6990000000000001;3.2833333333333328;1.3980000000000001
377014645;bank;0.3310000000000001;0.8333333333333334;0.3310000000000001;0.9166666666666666;0.6620000000000001
377014645;courthouse;1.2969999999999997;3.95;1.2969999999999997;4.866666666666666;2.5939999999999994
377014645;hospital;1.146;3.2333333333333334;1.146;4.116666666666666;2.2920000000000003
377014645;police;0.7879999999999999;2.6;0.7879999999999999;3.483333333333333;1.5759999999999998
377014645;school;0.0;0.0;0.0;0.0;0.0
377014645;university;0.813;2.6166666666666667;0.813;3.5;1.626
377021427;bank;0.031;0.05;0.031;0.05;0.062
377021427;police;0.5640000000000001;0.7833333333333333;0.5640000000000001;0.6666666666666667;1.128
377021427;school;0.0;0.0;0.0;0.0;0.0
378301302;bank;0.0;0.0;0.0;0.0;0.0
378301302;police;0.006;0.0;0.006;0.0;0.012
378301302;school;0.001;0.0;0.001;0.0;0.002
380908323;bank;0.004;0.0;0.004;0.0;0.008
380908323;hospital;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.1;0.106
380908323;police;0.002;0.0;0.002;0.0;0.004
380908323;school;0.0;0.0;0.0;0.0;0.0
380908323;university;0.012;0.0;0.012;0.0;0.024
380908330;bank;0.003;0.0;0.003;0.0;0.006
380908330;hospital;0.052000000000000005;0.13333333333333333;0.052000000000000005;0.1;0.104
380908330;police;0.001;0.0;0.001;0.0;0.002
380908330;school;0.001;0.0;0.001;0.0;0.002
380908330;university;0.011000000000000005;0.0;0.011000000000000005;0.0;0.02200000000000001
380908333;bank;0.004;0.0;0.004;0.0;0.008
380908333;hospital;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.1;0.106
380908333;police;0.002;0.0;0.002;0.0;0.004
380908333;school;0.001;0.0;0.001;0.0;0.002
380908333;university;0.012;0.0;0.012;0.0;0.024
380908337;bank;0.0;0.0;0.0;0.0;0.0
380908337;hospital;0.06000000000000001;0.15;0.06000000000000001;0.11666666666666667;0.12000000000000002
380908337;police;0.002;0.0;0.002;0.0;0.004
380908337;school;0.002;0.0;0.002;0.0;0.004
380908337;university;0.019000000000000003;0.016666666666666666;0.019000000000000003;0.016666666666666666;0.038000000000000006
380936036;bank;0.0;0.0;0.0;0.0;0.0
380936036;hospital;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.1;0.106
380936036;police;0.008;0.0;0.008;0.0;0.016
380936036;school;0.0;0.0;0.0;0.0;0.0
380936036;university;0.006;0.0;0.006;0.0;0.012
380936041;bank;0.0;0.0;0.0;0.0;0.0
380936041;hospital;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.1;0.106
380936041;police;0.008;0.0;0.008;0.0;0.016
380936041;school;0.0;0.0;0.0;0.0;0.0
380936041;university;0.006;0.0;0.006;0.0;0.012
380936045;bank;0.001;0.0;0.001;0.0;0.002
380936045;hospital;0.054000000000000006;0.13333333333333333;0.054000000000000006;0.1;0.108
380936045;police;0.009000000000000001;0.0;0.009000000000000001;0.0;0.018000000000000002
380936045;school;0.001;0.0;0.001;0.0;0.002
380936045;university;0.005;0.0;0.005;0.0;0.01
380936049;bank;0.001;0.0;0.001;0.0;0.002
380936049;hospital;0.054000000000000006;0.13333333333333333;0.054000000000000006;0.1;0.108
380936049;police;0.009000000000000001;0.0;0.009000000000000001;0.0;0.018000000000000002
380936049;school;0.001;0.0;0.001;0.0;0.002
380936049;university;0.005;0.0;0.005;0.0;0.01
380936064;bank;0.051;0.13333333333333333;0.051;0.1;0.102
380936064;hospital;0.014000000000000002;0.0;0.014000000000000002;0.0;0.028000000000000004
380936064;police;0.05900000000000001;0.13333333333333333;0.05900000000000001;0.1;0.11800000000000002
380936064;school;0.003;0.0;0.003;0.0;0.006
380936064;university;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.1;0.106
380936068;bank;0.054000000000000006;0.13333333333333333;0.054000000000000006;0.1;0.108
380936068;hospital;0.011000000000000001;0.0;0.011000000000000001;0.0;0.022000000000000002
380936068;police;0.06200000000000001;0.13333333333333333;0.06200000000000001;0.1;0.12400000000000005
380936068;school;0.0;0.0;0.0;0.0;0.0
380936068;university;0.056000000000000015;0.13333333333333333;0.056000000000000015;0.1;0.11200000000000003
380936070;bank;0.054000000000000006;0.13333333333333333;0.054000000000000006;0.1;0.108
380936070;hospital;0.011000000000000001;0.0;0.011000000000000001;0.0;0.022000000000000002
380936070;police;0.06200000000000001;0.13333333333333333;0.06200000000000001;0.1;0.12400000000000005
380936070;school;0.0;0.0;0.0;0.0;0.0
380936070;university;0.056000000000000015;0.13333333333333333;0.056000000000000015;0.1;0.11200000000000003
380936074;bank;0.057;0.13333333333333333;0.057;0.1;0.114
380936074;hospital;0.008;0.0;0.008;0.0;0.016
380936074;police;0.065;0.13333333333333333;0.065;0.1;0.13
380936074;school;0.003;0.0;0.003;0.0;0.006
380936074;university;0.059;0.13333333333333333;0.059;0.1;0.118
