osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
6610535461,-12.3294465,-76.8262356,3,,,POINT (-76.8262356 -12.3294465),,,,,,,699686753,6450979493,582.282,,,,3259019072,495244831,972.3640000000001,435360094,1827698592,283.007,,,
6610535470,-12.3294574,-76.8263792,3,,,POINT (-76.82637920000001 -12.3294574),,,,,,,699686753,6450979493,562.298,,,,3259019072,495244831,952.3800000000001,435360094,1827698592,263.02299999999997,,,
6610535475,-12.3299281,-76.8253604,3,,,POINT (-76.82536039999999 -12.3299281),,,,,,,699686753,6450979493,452.3620000000001,,,,3259019072,495244831,949.9310000000002,435360094,1827698592,153.087,,,
6610535476,-12.3302668,-76.8247815,3,,,POINT (-76.8247815 -12.3302668),,,,,,,699686753,6450979493,393.85300000000007,,,,3259019072,495244831,767.0660000000001,435360094,1827698592,226.575,,,
6610535477,-12.3306317,-76.8244144,3,,,POINT (-76.82441439999999 -12.3306317),,,,,,,699686753,6450979493,698.1860000000001,,,,3259019072,495244831,963.0280000000001,435360094,1827698592,662.6800000000001,,,
6610535481,-12.3307823,-76.8246319,3,,,POINT (-76.8246319 -12.3307823),,,,,,,699686753,6450979493,383.0930000000001,,,,3259019072,495244831,847.0120000000001,435360094,1827698592,306.521,,,
6610535482,-12.3304899,-76.8247741,3,,,POINT (-76.8247741 -12.3304899),,,,,,,699686753,6450979493,364.1590000000001,,,,3259019072,495244831,737.3720000000001,435360094,1827698592,287.587,,,
6610583785,-12.3303706,-76.8248423,3,,,POINT (-76.8248423 -12.3303706),,,,,,,699686753,6450979493,380.07000000000005,,,,3259019072,495244831,753.2830000000001,435360094,1827698592,303.498,,,
6610583798,-12.3304967,-76.8246586,3,,,POINT (-76.82465860000001 -12.3304967),,,,,,,699686753,6450979493,351.20400000000006,,,,3259019072,495244831,815.123,435360094,1827698592,274.632,,,
6610583801,-12.3302777,-76.8246219,3,,,POINT (-76.8246219 -12.3302777),,,,,,,699686753,6450979493,321.73400000000004,,,,3259019072,495244831,785.6530000000001,435360094,1827698592,245.16199999999998,,,
6737157700,-12.3315956,-76.8209458,4,,,POINT (-76.8209458 -12.3315956),,,,,,,699686753,6450979493,,,,,3259019072,495244831,,435360094,1827698592,,,,
6737157711,-12.3329102,-76.8195416,3,,,POINT (-76.81954159999999 -12.3329102),,,,,,,699686753,6450979493,1000.453,,,,3259019072,495244831,884.238,5593359052,1832692509,757.197,,,
6737157712,-12.3326921,-76.8201013,4,,,POINT (-76.8201013 -12.3326921),,,,,,,699686753,6450979493,,,,,3259019072,495244831,,172360300,1827699041,,,,
6737157713,-12.3332431,-76.8197002,3,,,POINT (-76.8197002 -12.3332431),,,,,,,699686753,6450979493,954.378,,,,3259019072,495244831,838.163,5593359052,1832692509,711.122,,,
6737157725,-12.3327799,-76.8200177,3,,,POINT (-76.82001769999999 -12.3327799),,,,,,,699686753,6450979493,,,,,3259019072,495244831,,172360300,1827699041,,,,
6737157735,-12.3303241,-76.8219329,3,,,POINT (-76.82193289999999 -12.3303241),,,,,,,699686753,6450979493,,,,,3259019072,495244831,,435360094,1827698592,,,,
6737157744,-12.3337249,-76.8206061,4,F1,motorway_junction,POINT (-76.82060610000001 -12.3337249),,,,,,,699686753,6450979493,814.783,,,,3259019072,495244831,698.568,5593359052,1832692509,571.5269999999999,,,
6741610140,-12.3372781,-76.8222445,3,,,POINT (-76.8222445 -12.3372781),,,,,,,699686753,6450979493,1469.6719999999998,,,,3259019072,495244831,749.99,5593359052,1832692509,949.2500000000002,,,
7057436178,-12.3061465,-76.7944929,1,,,POINT (-76.79449289999999 -12.3061465),,,,,,,699686753,6450979493,7032.101999999999,,,,3259019072,495244831,6915.887,684690218,6415349722,1442.7300000000002,,,
7057436180,-12.3069454,-76.7949492,3,,,POINT (-76.7949492 -12.3069454),,,,,,,699686753,6450979493,7070.864,,,,3259019072,495244831,6954.649,684690218,6415349722,1481.4920000000002,,,
7057436181,-12.3059637,-76.7923798,3,,,POINT (-76.79237980000001 -12.3059637),,,,,,,699686753,6450979493,6724.0869999999995,,,,3259019072,495244831,6607.872,684690218,6415349722,1134.715,,,
7057436182,-12.3073456,-76.7946851,3,,,POINT (-76.7946851 -12.3073456),,,,,,,699686753,6450979493,7017.915999999999,,,,3259019072,495244831,6901.701,684690218,6415349722,1428.5440000000003,,,
7057436184,-12.3065754,-76.7951934,1,,,POINT (-76.7951934 -12.3065754),,,,,,,699686753,6450979493,7119.817999999999,,,,3259019072,495244831,7003.603,684690218,6415349722,1530.4460000000004,,,
7057440285,-12.3057259,-76.7938057,3,,,POINT (-76.79380569999999 -12.3057259),,,,,,,699686753,6450979493,6944.004999999999,,,,3259019072,495244831,6827.79,684690218,6415349722,1354.6330000000003,,,
7057440287,-12.3065109,-76.7932927,4,,,POINT (-76.79329269999999 -12.3065109),,,,,,,699686753,6450979493,6840.441999999999,,,,3259019072,495244831,6724.227,684690218,6415349722,1251.07,,,
7057440288,-12.3061021,-76.7935599,4,,,POINT (-76.79355990000001 -12.3061021),,,,,,,699686753,6450979493,6894.3769999999995,,,,3259019072,495244831,6778.162,684690218,6415349722,1305.005,,,
