osmid,y,x,highway,street_count,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
4015877792,-12.0945718,-77.0213288,,3,,POINT (-77.02132880000001 -12.0945718),584319079,4015877792,0.0,,,,,,,446742869,262728029,5578.5869999999995,437508566,4022477636,872.3340000000001,39682093,263106228,528.759,435547883,262909609,2654.398
4022477612,-12.090477,-77.019391,,3,,POINT (-77.019391 -12.090477),584319076,387411592,914.056,,,,,,,446742869,262728029,5421.635999999999,437508566,4022477636,169.671,5594896483,263106228,1287.6779999999999,435547883,262909609,2497.4469999999997
4022477630,-12.0911403,-77.0189702,,4,,POINT (-77.0189702 -12.0911403),584319077,4015877792,689.1249999999999,,,,,,,446742869,262728029,5351.842,437508566,4022477636,55.233000000000004,39682093,263106228,1217.8839999999998,435547883,262909609,2427.653
4022477636,-12.0906486,-77.0190422,,3,,POINT (-77.0190422 -12.0906486),584319076,387411592,896.428,,,,,,,446742869,262728029,5404.007999999999,437508566,4022477636,0.0,5594896483,263106228,1270.0499999999997,435547883,262909609,2479.8189999999995
4022477640,-12.0906264,-77.0191718,,3,,POINT (-77.0191718 -12.0906264),584319076,387411592,881.966,,,,,,,446742869,262728029,5389.5459999999985,437508566,4022477636,137.58100000000002,5594896483,263106228,1255.5879999999997,435547883,262909609,2465.3569999999995
4022485906,-12.0905172,-77.0143737,,3,,POINT (-77.01437369999999 -12.0905172),584319077,4015877792,1217.057,,,,,,,446742869,262728029,5879.773999999999,437508566,4022477636,835.0340000000001,5594896493,475745821,431.595,435547883,262909609,2955.585
4033707685,-12.0937224,-77.0248901,,3,,POINT (-77.02489009999999 -12.0937224),4343670436,262910074,57.181,,,,,,,446742869,262728029,4444.077,4159349590,138846127,1201.1709999999998,39682093,263106228,679.1800000000001,435547883,262909609,1283.074
4033707687,-12.094096,-77.0241347,,3,,POINT (-77.0241347 -12.094096),4343670436,262910074,149.222,,,,,,,446742869,262728029,4285.255,437508566,4022477636,1030.364,39682093,263106228,686.789,435547883,262909609,1361.066
4033711190,-12.0945322,-77.0243237,traffic_signals,4,,POINT (-77.0243237 -12.0945322),4343670436,262910074,738.9330000000001,,,,,,,446742869,262728029,4232.576000000001,4159349590,138846127,959.3530000000001,39682093,263106228,634.11,435547883,262909609,1308.3870000000002
4033711192,-12.0941576,-77.0251009,traffic_signals,4,,POINT (-77.0251009 -12.0941576),3810243061,262910077,601.057,,,,,,,446742869,262728029,4326.7880000000005,4159349590,138846127,1053.5649999999998,39682093,263106228,728.322,435547883,262909609,1336.6200000000001
4033849275,-12.0939553,-77.0255005,traffic_signals,4,,POINT (-77.02550050000001 -12.0939553),400886481,262909996,383.21999999999997,,,,,,,446742869,262728029,4375.714000000001,4159349590,138846127,1102.4909999999998,39682093,263106228,777.2480000000002,435547883,262909609,1285.373
4033901433,-12.0927972,-77.0292777,,4,,POINT (-77.02927769999999 -12.0927972),5058651322,4033901436,310.284,,,,,,,446742869,262728029,3804.004,319575400,262909609,643.001,435866451,262909453,681.1229999999999,435547883,262909609,643.001
4033901434,-12.092617,-77.0280119,,4,,POINT (-77.0280119 -12.092617),435867146,262910065,427.93899999999996,,,,,,,446742869,262728029,3943.085,319575400,262909609,782.082,435866451,262909453,820.2040000000001,435547883,262909609,782.082
4033901436,-12.0941544,-77.0278005,,3,,POINT (-77.0278005 -12.0941544),5058651322,4033901436,0.0,,,,,,,446742869,262728029,4115.602,4159349590,138846127,945.498,435866451,262909453,992.7209999999999,435547883,262909609,954.5989999999998
4077392677,-12.1068265,-77.0560592,,3,,POINT (-77.05605920000001 -12.1068265),5812604955,262727871,547.933,,,,,,,446742869,262728029,993.235,436927425,262729231,74.37299999999999,3379539101,262727971,254.32099999999997,625175155,262727983,832.775
4077392792,-12.1056207,-77.0547371,,3,,POINT (-77.0547371 -12.1056207),262728387,262728036,378.64,,,,,,,446742869,262728029,766.426,436927425,262729231,443.90500000000003,3379539101,262727971,455.675,625175155,262727983,1115.128
4077392793,-12.1063984,-77.0537766,,3,,POINT (-77.05377660000001 -12.1063984),262728387,262728036,344.157,,,,,,,446742869,262728029,702.341,436927425,262729231,308.32,385021673,262727877,208.793,625175155,262727983,996.4259999999999
4077392842,-12.1066819,-77.0552912,,3,,POINT (-77.0552912 -12.1066819),262728387,262728036,521.3720000000001,,,,,,,446742869,262728029,879.556,436927425,262729231,39.306,3379539101,262727971,140.642,625175155,262727983,816.978
4077392847,-12.1065748,-77.0550738,,3,,POINT (-77.0550738 -12.1065748),262728387,262728036,493.34599999999995,,,,,,,446742869,262728029,851.53,436927425,262729231,312.33599999999996,3379539101,262727971,324.106,625175155,262727983,1000.4419999999999
4083410206,-12.09545,-77.0214614,,3,,POINT (-77.02146140000001 -12.09545),406243852,475642676,31.322999999999997,,,,,,,446742869,262728029,4589.027,437508566,4022477636,1109.5540000000003,5594918316,4083589548,416.5330000000001,435547883,262909609,1664.838
4083410208,-12.0953187,-77.0214504,,3,,POINT (-77.02145040000001 -12.0953187),406243852,475642676,28.921,,,,,,,446742869,262728029,4586.625,437508566,4022477636,1114.6380000000001,5594918316,4083589548,414.13100000000003,435547883,262909609,1662.436
4083410211,-12.0954279,-77.0214057,,3,,POINT (-77.0214057 -12.0954279),406243852,475642676,296.956,,,,,,,446742869,262728029,4708.3460000000005,437508566,4022477636,1101.559,5594918316,4083589548,535.852,435547883,262909609,1784.1569999999997
4083509602,-12.095037,-77.0188531,,3,,POINT (-77.0188531 -12.095037),584319077,4015877792,716.967,,,,,,,446742869,262728029,5022.8369999999995,437508566,4022477636,535.5799999999999,39682093,263106228,1245.7259999999999,435547883,262909609,2098.648
4083509605,-12.0949834,-77.018412,,3,,POINT (-77.018412 -12.0949834),584319077,4015877792,786.19,,,,,,,446742869,262728029,5092.0599999999995,437508566,4022477636,486.878,39682093,263106228,1314.9489999999998,435547883,262909609,2167.871
4083545312,-12.097523,-77.020163,,3,,POINT (-77.020163 -12.097523),1917955829,263104602,93.33500000000001,,,,,,,446742869,262728029,4558.8279999999995,4154264090,108019293,961.5819999999999,5594918316,4083589548,386.334,7561175257,4334601930,1846.6760000000002
4083554886,-12.0974735,-77.019401,,3,,POINT (-77.019401 -12.0974735),1917955829,263104602,154.68,,,,,,,446742869,262728029,4620.173000000001,4154264090,108019293,1022.9269999999997,5594918316,4083589548,447.67900000000003,7561175257,4334601930,1908.021
4083557589,-12.0976197,-77.0194173,,3,,POINT (-77.0194173 -12.0976197),1917955829,263104602,171.033,,,,,,,446742869,262728029,4636.526000000001,4154264090,108019293,1039.2799999999997,5594918316,4083589548,464.032,7561175257,4334601930,1924.374
4083589548,-12.0982661,-77.0210704,,3,,POINT (-77.0210704 -12.0982661),406267404,1273930039,382.15099999999995,,,,,,,446742869,262728029,4698.103,4154264090,108019293,660.8169999999999,5594918316,4083589548,0.0,7561175257,4334601930,1783.1109999999996
4083589552,-12.0983335,-77.0213688,,3,,POINT (-77.0213688 -12.0983335),406267404,1273930039,387.26099999999997,,,,,,,446742869,262728029,4703.213000000001,4154264090,108019293,626.2339999999999,5594918316,4083589548,34.583000000000006,7561175257,4334601930,1748.5279999999996
4139135523,-12.094536,-77.0354746,,3,,POINT (-77.0354746 -12.094536),435870852,4139135523,0.0,,,,,,,446742869,262728029,2808.4480000000003,435551147,262909609,638.8090000000001,5594902747,1426482199,679.561,4283469089,263108214,1040.506
4139135542,-12.095149,-77.0398925,,3,,POINT (-77.03989249999999 -12.095149),4337626316,262730340,266.099,,,,,,,446742869,262728029,2323.251,435551147,262909609,1124.006,401490482,262732035,395.079,436470086,263108218,849.077
4139135543,-12.095181,-77.0400584,traffic_signals,5,,POINT (-77.04005840000001 -12.095181),4337626316,262730340,284.486,,,,,,,446742869,262728029,2304.8640000000005,435551147,262909609,1142.393,401490482,262732035,413.466,436470086,263108218,866.509
4139135554,-12.0972826,-77.0468578,traffic_signals,4,,POINT (-77.0468578 -12.0972826),5690698521,262730092,576.635,,,,,,,446742869,262728029,1473.508,7563891378,262727872,1844.1050000000007,436603556,262730036,332.944,436248578,4337714452,1228.432
4139135556,-12.0969706,-77.0445959,,4,,POINT (-77.0445959 -12.0969706),436794873,263111595,1026.143,,,,,,,446742869,262728029,1721.879,435551147,262909609,1724.3390000000002,436603556,262730036,581.315,436470086,263108218,1449.41
4139135557,-12.0968101,-77.0434582,,4,,POINT (-77.0434582 -12.0968101),436794878,263111593,1399.9789999999998,,,,,,,446742869,262728029,1846.857,435551147,262909609,1599.361,436603556,262730036,706.293,436470086,263108218,1324.432
4139135558,-12.0966609,-77.0423348,,4,,POINT (-77.04233480000001 -12.0966609),436794878,263111593,1364.401,,,,,,,446742869,262728029,1970.1210000000003,435551147,262909609,1476.0970000000002,401490482,262732035,547.5920000000001,436470086,263108218,1201.1680000000001
4139135559,-12.0965443,-77.0415191,,4,,POINT (-77.0415191 -12.0965443),6775580991,1273956768,501.212,,,,,,,446742869,262728029,2059.7520000000004,435551147,262909609,1386.4660000000001,401490482,262732035,457.961,436470086,263108218,1111.537
4139135560,-12.0964293,-77.0407191,,5,,POINT (-77.0407191 -12.0964293),4337626316,262730340,440.64300000000003,,,,,,,446742869,262728029,2147.6680000000006,435551147,262909609,1298.5500000000002,401490482,262732035,370.04499999999996,436470086,263108218,1023.621
4139153204,-12.0965933,-77.036883,,3,,POINT (-77.036883 -12.0965933),4574337089,1760085322,506.418,,,,,,,446742869,262728029,2925.9360000000006,435551147,262909609,1358.9950000000001,401490482,262732035,785.1869999999999,436470086,263108218,1430.043
4139153207,-12.0961433,-77.0368433,,3,,POINT (-77.0368433 -12.0961433),4574337089,1760085322,7.031,,,,,,,446742869,262728029,2672.3509999999997,435551147,262909609,939.501,401490482,262732035,285.8,436470086,263108218,930.656
4143720013,-12.0946125,-77.0507233,,3,,POINT (-77.0507233 -12.0946125),5690698521,262730092,165.618,,,,,,,446742869,262728029,1537.645,7563891378,262727872,1565.748,5593086787,262730009,436.958,436248578,4337714452,584.9209999999999
4143720017,-12.0947357,-77.0508099,,3,,POINT (-77.0508099 -12.0947357),5690698521,262730092,144.461,,,,,,,446742869,262728029,1516.4879999999998,7563891378,262727872,1600.701,5593086787,262730009,471.911,436248578,4337714452,563.764
4143749864,-12.0946736,-77.0552559,crossing,3,,POINT (-77.05525590000001 -12.0946736),436468917,262729981,338.56899999999996,,,,,,,446742869,262728029,1783.5620000000001,7563891378,262727872,1259.4199999999998,5593086787,262730009,519.7860000000001,436919686,4143749867,23.008999999999997
4143749865,-12.0946042,-77.0553991,crossing,3,,POINT (-77.0553991 -12.0946042),436468917,262729981,551.95,,,,,,,446742869,262728029,1998.2120000000002,7563891378,262727872,1472.801,5593086787,262730009,734.436,436919686,4143749867,237.65900000000002
4143749867,-12.09484,-77.0553471,crossing,3,,POINT (-77.05534710000001 -12.09484),436468917,262729981,315.55999999999995,,,,,,,446742869,262728029,1760.553,7563891378,262727872,1236.4109999999998,5593086787,262730009,496.77700000000004,436919686,4143749867,0.0
4143749868,-12.0947752,-77.0554805,crossing,3,,POINT (-77.0554805 -12.0947752),436468917,262729981,331.755,,,,,,,446742869,262728029,1776.748,7563891378,262727872,1252.6059999999998,5593086787,262730009,512.972,436919686,4143749867,16.195
4148021789,-12.0920842,-77.044156,,4,,POINT (-77.044156 -12.0920842),436794878,263111593,124.287,,,,,,,446742869,262728029,2376.1090000000004,435551147,262909609,1760.399,5593077556,4148021789,0.0,436274968,263111214,1067.618
4148021790,-12.0936647,-77.0439142,,3,,POINT (-77.0439142 -12.0936647),436794878,263111593,301.986,,,,,,,446742869,262728029,2198.41,435551147,262909609,1938.098,5593077556,4148021789,177.699,436274968,263111214,889.9189999999999
4148021793,-12.0947285,-77.0437421,,3,,POINT (-77.0437421 -12.0947285),436794878,263111593,1294.328,,,,,,,446742869,262728029,2077.7870000000003,435551147,262909609,1641.219,5593077556,4148021789,1258.0369999999998,436470086,263108218,1149.443
4148021802,-12.0945776,-77.0426468,,3,,POINT (-77.0426468 -12.0945776),436794878,263111593,1173.651,,,,,,,446742869,262728029,2200.1180000000004,435551147,262909609,1517.3390000000002,5593077556,4148021789,1295.487,436470086,263108218,1028.766
4186250090,-12.0976576,-77.033671,,3,,POINT (-77.033671 -12.0976576),7104794785,108064564,643.5219999999999,,,,,,,446742869,262728029,3031.291,435551147,262909609,542.5870000000001,5594916169,108056668,816.7170000000001,435547883,262909609,542.5870000000001
4186250095,-12.0981531,-77.035104,,3,,POINT (-77.035104 -12.0981531),435352372,134252760,123.024,,,,,,,446742869,262728029,2812.5650000000005,435551147,262909609,882.2550000000001,5594916169,108056668,597.991,435547883,262909609,882.2550000000001
