osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
847516211,-12.0342565,-77.0969551,4,,,POINT (-77.0969551 -12.0342565),1846411898,599288003,1069.3809999999999,248565901,4337488133,4178.325000000001,439895202,599289767,1922.1660000000002,835383194,847515131,509.5280000000001,835383105,847515124,512.916,446405014,847516191,227.15800000000002,6252388,697291018,5353.964000000001
847516216,-12.0353674,-77.0987699,3,,,POINT (-77.09876989999999 -12.0353674),1846411821,1843117166,824.877,248565901,4337488133,4300.888000000001,420078496,3469953729,2996.234,835383194,847515131,632.091,835383105,847515124,635.479,446405014,847516191,235.021,6252388,697291018,5476.527000000001
847516219,-12.0341314,-77.0966016,3,,,POINT (-77.0966016 -12.0341314),1846411898,599288003,1111.4630000000002,248565901,4337488133,4187.606000000001,439895202,599289767,1964.2480000000005,835383194,847515131,518.809,835383105,847515124,522.197,446405014,847516191,269.24,6252388,697291018,5363.245000000001
847516220,-12.0344843,-77.0967589,4,,,POINT (-77.0967589 -12.0344843),1846411898,599288003,1102.907,248565901,4337488133,4144.799000000001,439895202,599289767,1955.6920000000002,835383194,847515131,476.002,835383105,847515124,479.39,446405014,847516191,260.68399999999997,6252388,697291018,5320.438000000001
847516221,-12.0316049,-77.0983229,3,,,POINT (-77.0983229 -12.0316049),1846411898,599288003,649.6809999999998,248565901,4337488133,4567.183999999999,439895202,599289767,1502.4660000000001,360085957,848395724,709.7569999999998,835383105,847515124,901.7749999999999,437545411,847516221,0.0,6252388,697291018,5742.823000000001
847516222,-12.0294277,-77.1004635,4,,,POINT (-77.1004635 -12.0294277),1846411898,599288003,368.116,248565901,4337488133,4908.753,439895202,599289767,1220.901,360085957,848395724,428.192,439227482,848391971,1032.241,437545411,847516221,341.569,436270526,4341295256,5080.078999999999
847516317,-12.0306654,-77.0954977,3,,,POINT (-77.0954977 -12.0306654),1846411898,599288003,773.9989999999999,248565901,4337488133,4673.861000000001,439895202,599289767,1597.6959999999997,446401635,847620592,1624.4950000000001,439227482,848391971,1139.2960000000003,437545345,4314899959,129.351,6252388,697291018,5849.500000000002
847516319,-12.0302971,-77.0978262,3,,,POINT (-77.0978262 -12.0302971),1846411898,599288003,526.0409999999999,248565901,4337488133,4843.813999999999,439895202,599289767,1378.8260000000002,360085957,848395724,433.826,439227482,848391971,1037.143,437545566,848395725,39.336,6252388,697291018,6019.453000000001
847516320,-12.0301856,-77.0973984,3,,,POINT (-77.0973984 -12.0301856),1846411898,599288003,561.7320000000001,248565901,4337488133,4900.6939999999995,439895202,599289767,1414.5170000000003,446401635,847620592,1490.582,439227482,848391971,1005.383,437545566,848395725,96.216,6252388,697291018,6076.333000000001
847516321,-12.0301917,-77.0966711,3,,,POINT (-77.09667109999999 -12.0301917),1846411898,599288003,640.8309999999999,248565901,4337488133,4850.152,439895202,599289767,1493.6160000000002,446401635,847620592,1554.1940000000002,439227482,848391971,1068.9950000000001,437545566,848395725,175.315,6252388,697291018,6025.791000000001
847516322,-12.0302279,-77.0954981,3,,,POINT (-77.0954981 -12.0302279),1846411898,599288003,768.474,248565901,4337488133,4722.509,439895202,599289767,1549.0479999999998,446401635,847620592,1575.847,439227482,848391971,1090.6480000000001,437545345,4314899959,177.999,6252388,697291018,5898.148000000001
847620567,-12.0241018,-77.0913014,3,,,POINT (-77.09130140000001 -12.0241018),1846411898,599288003,1442.72,248565901,4337488133,5481.052999999999,439627528,844549029,1627.8090000000002,446401635,847620592,610.667,439227482,848391971,605.241,446218135,848391924,490.82500000000005,6252388,697291018,6656.692000000001
847620590,-12.029544,-77.0938629,4,,,POINT (-77.0938629 -12.029544),1846411898,599288003,1046.367,248565901,4337488133,4814.491,439895202,599289767,1637.418,446401635,847620592,55.895,439227482,848391971,829.0820000000001,439227676,848394940,547.688,6252388,697291018,5990.130000000001
847620592,-12.0290836,-77.0936566,3,,,POINT (-77.0936566 -12.0290836),1846411898,599288003,1102.262,248565901,4337488133,4870.3859999999995,439895202,599289767,1693.3129999999999,446401635,847620592,0.0,439227482,848391971,782.182,439227676,848394940,500.78800000000007,6252388,697291018,6046.0250000000015
847620596,-12.0286056,-77.0934401,3,,,POINT (-77.0934401 -12.0286056),1846411898,599288003,1160.3950000000002,248565901,4337488133,4928.518999999999,439895202,599289767,1687.9139999999998,446401635,847620592,58.133,439227482,848391971,724.049,439227676,848394940,442.6550000000001,6252388,697291018,6104.158000000001
847620607,-12.0274694,-77.0929785,3,,,POINT (-77.0929785 -12.0274694),1846411898,599288003,1173.4310000000003,248565901,4337488133,5064.531,439895202,599289767,1695.522,446401635,847620592,194.145,439227482,848391971,647.833,439227676,848394940,450.2630000000001,6252388,697291018,6240.170000000002
847620611,-12.0269161,-77.0927067,3,,,POINT (-77.09270669999999 -12.0269161),1846411898,599288003,1241.688,248565901,4337488133,5132.788,439895202,599289767,1667.033,446401635,847620592,262.402,439227482,848391971,579.576,439227676,848394940,486.01599999999996,6252388,697291018,6308.427000000001
847620612,-12.0263538,-77.0924277,3,,,POINT (-77.0924277 -12.0263538),1846411898,599288003,1311.1870000000004,248565901,4337488133,5202.286999999998,439895202,599289767,1667.136,446401635,847620592,331.901,439227482,848391971,510.07700000000006,439227676,848394940,486.11899999999997,6252388,697291018,6377.926000000001
847620614,-12.0258054,-77.0921526,4,,,POINT (-77.09215260000001 -12.0258054),1846411898,599288003,1279.6330000000003,248565901,4337488133,5270.209999999999,439627528,844549029,1836.9730000000002,446401635,847620592,399.824,439227482,848391971,442.15400000000005,439227676,848394940,446.97800000000007,6252388,697291018,6445.849000000001
847620615,-12.0252181,-77.0918581,3,,,POINT (-77.0918581 -12.0252181),1846411898,599288003,1352.3690000000001,248565901,4337488133,5342.945999999999,439627528,844549029,1765.9160000000002,446401635,847620592,472.55999999999995,439227482,848391971,514.8900000000001,446218135,848391924,628.9319999999999,6252388,697291018,6518.585000000001
