osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
471062559,-12.055082,-76.9535551,3,,,POINT (-76.9535551 -12.055082),1863374545,471063010,999.5929999999997,438029702,1273750251,4571.178,699538736,1273896911,5153.017999999999,596215463,1724963055,2757.402,893234647,1574755994,2817.6009999999997,5597120683,471062559,0.0,439814660,1746736265,6711.314000000001
471062564,-12.0559021,-76.9527126,4,,,POINT (-76.9527126 -12.0559021),1863374545,471063010,861.5209999999998,438029702,1273750251,4433.106,699538736,1273896911,5014.945999999999,596215463,1724963055,2619.33,893234647,1574755994,2679.5289999999995,5597120683,471062559,555.326,439814660,1746736265,6573.242000000001
471062568,-12.0602871,-76.9517659,4,traffic_signals,,POINT (-76.9517659 -12.0602871),1863374545,471063010,1095.3899999999999,4818433021,4630711876,,699538736,1273896911,5473.131999999999,596215463,1724963055,2853.1990000000005,893234647,1574755994,2913.398,401830128,5390568497,944.631,439814660,1746736265,7031.428000000001
471063010,-12.0602221,-76.9516212,4,traffic_signals,,POINT (-76.95162120000001 -12.0602221),1863374545,471063010,0.0,4818433021,4630711876,,699538736,1273896911,5295.528999999999,596215463,1724963055,2675.5959999999995,893234647,1574755994,2735.794999999999,401830128,5390568497,785.8380000000001,439814660,1746736265,6853.825
471063015,-12.0572843,-76.9521216,3,,,POINT (-76.9521216 -12.0572843),1863374545,471063010,596.377,438029702,1273750251,4392.279,699538736,1273896911,4974.118999999999,596215463,1724963055,2354.1859999999997,893234647,1574755994,2414.3849999999998,401830128,5390568497,452.972,439814660,1746736265,6532.415
503718732,-12.0544915,-76.945586,4,,,POINT (-76.94558600000001 -12.0544915),1863374545,471063010,1167.3049999999998,438029702,1273750251,3611.8480000000004,699538736,1273896911,4193.688,596215463,1724963055,1573.755,893234647,1574755994,1633.954,5597073960,5390568506,730.353,439814660,1746736265,5751.9839999999995
503718746,-12.0545645,-76.9459511,4,,,POINT (-76.9459511 -12.0545645),1863374545,471063010,1099.653,438029702,1273750251,3652.3730000000005,699538736,1273896911,4234.213,596215463,1724963055,1614.2799999999997,893234647,1574755994,1674.4789999999998,5597073960,5390568506,770.878,439814660,1746736265,5792.508999999999
1024451878,-12.0563041,-76.9681982,4,,,POINT (-76.9681982 -12.0563041),5175517225,7302541709,,4818433021,4630711876,,699538736,1273896911,7099.943,519734585,2173156675,,893234647,1574755994,4764.526,5597207333,1746771547,1152.0729999999999,439814660,1746736265,8658.239000000003
1024451880,-12.0565186,-76.9681974,3,crossing,,POINT (-76.96819739999999 -12.0565186),5175517225,7302541709,,4818433021,4630711876,,699538736,1273896911,7199.747,519734585,2173156675,,893234647,1574755994,4864.329999999999,5597207333,1746771547,1251.8769999999997,439814660,1746736265,8758.043000000003
1024451886,-12.0635893,-76.9652267,4,,,POINT (-76.9652267 -12.0635893),5175517226,5711943186,892.905,4818433021,4630711876,,699538736,1273896911,7106.131000000001,519734585,2173156675,,893234647,1574755994,4656.679,4529298091,1757230441,,439814660,1746736265,8664.427000000003
1024451889,-12.0643285,-76.9650656,4,traffic_signals,,POINT (-76.9650656 -12.0643285),5175517226,5711943186,,4818433021,4630711876,,699538736,1273896911,,519734585,2173156675,,893234647,1574755994,,4529298091,1757230441,,439814660,1746736265,
1024451897,-12.0629068,-76.9653907,3,,,POINT (-76.9653907 -12.0629068),5175517226,5711943186,970.8629999999999,4818433021,4630711876,,699538736,1273896911,7184.089000000002,519734585,2173156675,,893234647,1574755994,4734.637000000001,4529298091,1757230441,,439814660,1746736265,8742.385000000004
1024462893,-12.0635284,-76.9650792,4,,,POINT (-76.96507920000001 -12.0635284),5175517226,5711943186,875.495,4818433021,4630711876,,699538736,1273896911,7088.721000000001,519734585,2173156675,,893234647,1574755994,4639.269,4529298091,1757230441,,439814660,1746736265,8647.017000000003
1024462914,-12.0642691,-76.9649207,4,traffic_signals,,POINT (-76.96492069999999 -12.0642691),5175517226,5711943186,959.6410000000001,4818433021,4630711876,,699538736,1273896911,7172.867000000001,519734585,2173156675,,893234647,1574755994,4723.415,4529298091,1757230441,,439814660,1746736265,8731.163000000004
1024462915,-12.0614723,-76.9660032,3,,,POINT (-76.9660032 -12.0614723),5175517226,5711943186,622.374,4818433021,4630711876,,699538736,1273896911,7373.978000000001,519734585,2173156675,,893234647,1574755994,4924.526,4529298091,1757230441,,439814660,1746736265,8932.274000000003
1024462939,-12.0560014,-76.9674966,3,,,POINT (-76.9674966 -12.0560014),5175517225,7302541709,,4818433021,4630711876,,699538736,1273896911,7016.554,519734585,2173156675,,893234647,1574755994,4681.137,5597207333,1746771547,1068.6839999999997,439814660,1746736265,8574.850000000002
1158423265,-12.0605877,-76.9420686,4,,,POINT (-76.9420686 -12.0605877),1863374545,471063010,1395.819,8734962929,4357846734,3554.4460000000004,699538736,1273896911,4538.598999999998,596215463,1724963055,148.378,893234647,1574755994,455.423,4555896191,1273948960,54.474000000000004,439814660,1746736265,6096.8949999999995
1158425632,-12.0604925,-76.9421258,4,,,POINT (-76.9421258 -12.0604925),1863374545,471063010,1383.541,8734962929,4357846734,3542.168,699538736,1273896911,4526.320999999998,596215463,1724963055,136.1,893234647,1574755994,443.145,4555896191,1273948960,1264.358,439814660,1746736265,6084.616999999999
1158425702,-12.0596433,-76.9399692,4,,,POINT (-76.93996919999999 -12.0596433),1863374545,471063010,1659.99,8734962929,4357846734,3304.085,699538736,1273896911,4395.663999999999,596215463,1724963055,412.549,893234647,1574755994,719.5939999999999,4555896191,1273948960,278.851,439814660,1746736265,5953.96
1158426336,-12.0595926,-76.9384394,3,,,POINT (-76.93843939999999 -12.0595926),1863374545,471063010,1812.8239999999998,8734962929,4357846734,3123.8680000000004,699538736,1273896911,4215.446999999999,596215463,1724963055,565.383,893234647,1574755994,872.428,4555896191,1273948960,457.631,439814660,1746736265,5773.7429999999995
1273449639,-12.0260418,-76.9344827,4,,,POINT (-76.9344827 -12.0260418),4357885218,5058947217,1755.1989999999998,438029702,1273750251,1364.1100000000001,699538736,1273896911,1245.221,516927969,5045623866,758.8999999999999,318783827,4376589163,2011.3979999999997,5597054428,2179702111,313.76800000000003,439814660,1746736265,3071.1549999999997
1273449914,-12.025046,-76.9249247,3,,,POINT (-76.92492470000001 -12.025046),439785464,4621488687,475.075,8734962929,4357846734,2508.4449999999993,467541158,1273749291,293.078,516927969,5045623866,622.954,318783827,4376589163,948.1609999999998,467541162,1577492088,69.003,439814660,1746736265,2007.918
1273451532,-12.020558,-76.8791751,3,,,POINT (-76.8791751 -12.020558),439816323,1752556139,3449.033,8734962929,4357846734,7366.460000000005,454698428,4276488521,3352.9220000000005,818126377,1745826998,891.388,307650990,3251640269,988.8910000000001,5596851980,1745826850,45.404,439916826,4765289405,1815.0270000000005
1273452129,-12.0386989,-76.938577,4,,,POINT (-76.938577 -12.0386989),4374767063,3058212776,1104.008,438029702,1273750251,1054.9579999999999,699538736,1273896911,2167.681,532844599,1273491975,982.173,893234647,1574755994,2994.298,5597068425,1577277657,377.666,439814660,1746736265,3973.8109999999997
1273452700,-12.0283368,-76.9245045,4,,,POINT (-76.9245045 -12.0283368),439789551,4374713378,186.969,8734962929,4357846734,2096.702,467541158,1273749291,360.986,516927969,5045623866,735.836,318783827,4376589163,729.507,5596915733,4374713377,137.18,439814660,1746736265,1789.264
1273454010,-12.0346658,-76.9385211,3,,,POINT (-76.9385211 -12.0346658),4374767063,3058212776,1191.774,438029702,1273750251,554.0129999999999,699538736,1273896911,1802.1399999999996,532844599,1273491975,934.167,318783827,4376589163,2548.5130000000004,5597037576,1273849174,105.879,439814660,1746736265,3608.27
1273454331,-12.0169238,-76.8400687,3,,,POINT (-76.8400687 -12.0169238),457362186,4738262950,2923.6710000000003,8734962929,4357846734,12627.149999999998,320125239,3266223504,3314.2150000000006,818116885,5057324433,968.8609999999999,318788561,4379446667,2364.201,5596839696,1570070689,156.727,439916826,4765289405,7449.297999999998
1273454479,-12.021238,-76.8919878,3,,,POINT (-76.8919878 -12.021238),439816323,1752556139,1801.7579999999998,8734962929,4357846734,6067.690000000002,454698428,4276488521,2101.7329999999997,483787312,4765289012,769.233,307650990,3251640269,1086.4150000000002,5596898625,1273700028,132.152,439916826,4765289405,660.162
1273455249,-12.0182049,-76.8375023,3,,,POINT (-76.8375023 -12.0182049),457362186,4738262950,2993.3280000000004,8734962929,4357846734,12846.094,320125239,3266223504,3383.8720000000008,818116885,5057324433,548.4300000000001,318788561,4379446667,2433.858,5596824968,1273876962,168.68400000000003,439916826,4765289405,7668.241999999999
1273455284,-12.0422252,-76.9285433,3,,,POINT (-76.9285433 -12.0422252),4374767063,3058212776,1288.2359999999999,8734962929,4357846734,1101.767,699538736,1273896911,2054.01,620680803,1746761892,658.534,318783827,4376589163,2552.5490000000004,436314812,1577277183,292.471,439814660,1746736265,3612.306
1273455572,-12.0377203,-76.9377946,3,,,POINT (-76.9377946 -12.0377203),4374767063,3058212776,1030.2930000000001,438029702,1273750251,954.0050000000001,699538736,1273896911,2093.966,532844599,1273491975,908.4580000000001,893234647,1574755994,3164.5989999999993,5597068425,1577277657,303.95099999999996,439814660,1746736265,3900.096
1273455734,-12.0256166,-76.9345805,3,,,POINT (-76.9345805 -12.0256166),4357885218,5058947217,1803.661,438029702,1273750251,1412.5720000000001,699538736,1273896911,1293.683,516927969,5045623866,807.362,318783827,4376589163,2059.8599999999997,4951281921,1746075516,584.108,439814660,1746736265,3119.6169999999997
1273455743,-12.0292149,-76.9071053,3,,,POINT (-76.9071053 -12.0292149),7516064786,331607171,1986.4460000000001,8734962929,4357846734,4579.891000000002,454698428,4276488521,345.3570000000001,454602323,1746750718,660.298,318783827,4376589163,1636.5750000000003,5596883482,1273786871,421.394,439814660,1746736265,1263.632
1273456551,-12.0295203,-76.9094971,4,,,POINT (-76.9094971 -12.0295203),7516064786,331607171,1724.121,8734962929,4357846734,4317.566000000001,454698428,4276488521,607.6820000000001,454578962,1746736312,662.6800000000001,318783827,4376589163,1374.25,5596903119,1273690215,160.593,439814660,1746736265,1116.568
1273456584,-12.0371152,-76.888297,4,,,POINT (-76.88829699999999 -12.0371152),439816323,1752556139,3480.2400000000002,8734962929,4357846734,7004.162000000002,454698428,4276488521,2805.454,818126823,1745996608,997.8140000000001,307650990,3251640269,2817.1169999999997,635366883,1745996624,1007.5660000000001,439916826,4765289405,2884.729999999999
