osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
6450999554,-12.3759421,-76.7833146,3,,,POINT (-76.7833146 -12.3759421),,,,,,,,,,171652088,1826469973,1631.6970000000003,319488480,1826469898,1905.5620000000006,5593356863,6450999546,1126.3950000000002,,,
6450999558,-12.3755355,-76.7834315,3,,,POINT (-76.78343150000001 -12.3755355),,,,,,,,,,171652088,1826469973,1583.8130000000003,319488480,1826469898,1857.6780000000006,5593356863,6450999546,1078.5110000000002,,,
6450999559,-12.3758721,-76.7833931,3,,,POINT (-76.7833931 -12.3758721),,,,,,,,,,171652088,1826469973,1643.2420000000002,319488480,1826469898,1917.1070000000002,5593356863,6450999546,1137.94,,,
6450999560,-12.3771415,-76.7819717,4,,,POINT (-76.7819717 -12.3771415),,,,,,,,,,171652088,1826469973,1833.4940000000004,319488480,1826469898,2107.3590000000004,5593356863,6450999546,1328.1920000000002,,,
6450999575,-12.3740135,-76.7867712,4,,,POINT (-76.7867712 -12.3740135),,,,,,,,,,171652088,1826469973,1165.0330000000001,319488480,1826469898,1438.8980000000004,5593356863,6450999546,685.592,,,
6453470974,-12.3770453,-76.7820856,4,,,POINT (-76.7820856 -12.3770453),,,,,,,,,,171652088,1826469973,1849.8480000000004,319488480,1826469898,2123.713,5593356863,6450999546,1344.5460000000003,,,
6453470975,-12.3769929,-76.7819903,3,,,POINT (-76.7819903 -12.3769929),,,,,,,,,,171652088,1826469973,1805.8750000000002,319488480,1826469898,2079.7400000000002,5593356863,6450999546,1300.573,,,
6455608452,-12.34766,-76.811201,3,,,POINT (-76.811201 -12.34766),,,,,,,,,,171652088,1826469973,3058.588,319488480,1826469898,2784.723,5593357481,1832652904,536.275,,,
6455608470,-12.3515076,-76.8083386,3,,,POINT (-76.8083386 -12.3515076),,,,,,,,,,171652088,1826469973,2774.132,319488480,1826469898,2500.267,5593357481,1832652904,15.9,,,
6455608471,-12.3521319,-76.8080461,3,,,POINT (-76.8080461 -12.3521319),,,,,,,,,,171652088,1826469973,2862.319,319488480,1826469898,2588.4539999999997,5593357481,1832652904,104.08700000000002,,,
