osmid,street_count,highway,ref,geometry,NN,NN_dist
1273543721,4,,,POINT (-76.9585806 -12.1755343),1273543721,0.0
1273547811,3,,,POINT (-76.9696515 -12.1371184),4397956229,0.0019149694514587743
1273548933,4,,,POINT (-76.9591941 -12.1259997),1273548933,0.0
1273549412,3,,,POINT (-76.9592775 -12.1700706),1273643163,0.0005742424662150549
1273549633,3,,,POINT (-76.9610538 -12.1505647),2166922184,0.0049804758909167
1273549706,3,,,POINT (-76.9658587 -12.1307471),1273817025,0.002263922527385418
1273549982,3,,,POINT (-76.95979629999999 -12.171665),1273643163,0.0017074952679295803
1273550680,3,,,POINT (-76.9585043 -12.1890779),1674161404,0.00066770168489445
1273551913,3,,,POINT (-76.9752319 -12.146125),1410761709,0.0018864794963184173
1273552551,3,,,POINT (-76.9688982 -12.1614347),1573127196,0.0005203461348016033
1273558988,3,,,POINT (-76.9548917 -12.1831858),1273558988,0.0
1273559669,3,,,POINT (-76.9778245 -12.1820371),1753932081,0.00150273496332539
1273561137,3,,,POINT (-76.9578202 -12.1909507),1273675776,0.0014326528818946395
1273564195,4,,,POINT (-76.9570064 -12.1730837),1273564195,0.0
1273564514,4,,,POINT (-76.9660681 -12.1783088),1723589311,8.463344491974237e-05
1273565522,3,,,POINT (-76.9585347 -12.1404216),1573127449,0.0034256971553199636
1273565580,3,,,POINT (-76.9648581 -12.1555772),6986230249,0.00209777433724333
1273565790,4,,,POINT (-76.9640528 -12.1604802),6986230249,0.0030866289216552848
1273567491,3,,,POINT (-76.9619063 -12.1507811),1273863533,0.00453845758050692
1273568738,4,,,POINT (-76.9645981 -12.1471293),1752613916,0.0024086878170501034
1273569537,3,,,POINT (-76.9623436 -12.1611741),1727274204,0.002827523554275258
1273571578,4,,,POINT (-76.963252 -12.1319237),1839448887,0.0005444289944497002
1273574964,3,,,POINT (-76.9633473 -12.1862569),1674164329,0.0008360601054963816
1273579896,4,,,POINT (-76.9580783 -12.1732465),1727291734,0.0010609259022182804
1273580261,3,,,POINT (-76.97678999999999 -12.1662454),1836968850,9.736349418544664e-05
1273580263,3,,,POINT (-76.9683264 -12.1388676),1273580263,0.0
1273583151,3,,,POINT (-76.9826491 -12.166092),4197871331,0.0015677777967597194
1273583423,3,,,POINT (-76.95960460000001 -12.1537415),1273755062,0.002091226360306956
1273583601,3,,,POINT (-76.96113200000001 -12.1428124),5718753359,0.002878526682170626
1273584090,3,,,POINT (-76.9723821 -12.1674351),1273700640,0.0021295663243966175
1273584467,3,,,POINT (-76.9691723 -12.1718268),1273489412,0.001359272691553478
1273584633,4,,,POINT (-76.969464 -12.1744276),1573382981,0.0024621662332240646
1273584681,3,,,POINT (-76.97813050000001 -12.1843633),1273897927,0.00149717099891959
1273585824,3,,,POINT (-76.97557740000001 -12.1573234),317338929,0.002489142625494323
1273585942,3,,,POINT (-76.9792259 -12.1512504),1273585942,0.0
1273586003,3,,,POINT (-76.9576692 -12.1703957),1273977370,0.0004174547280836189
1273586145,1,,,POINT (-76.95594920000001 -12.171845),4283165299,0.001488849522272309
1273586500,4,,,POINT (-76.9610728 -12.1272041),1752688234,0.0014443706345617178
1273591006,3,,,POINT (-76.96093980000001 -12.1311713),1273871104,0.0004780568689973851
1273591072,3,,,POINT (-76.9626098 -12.1338744),1273830470,0.0009544927972505245
1273591278,4,,,POINT (-76.9538395 -12.1323619),1273668659,0.0011034733888975162
1273592209,3,,,POINT (-76.957758 -12.1707881),1273784800,0.00010291443047163392
