osmid,highway,street_count,ref,geometry,NN,NN_dist
386850816,,4,,POINT (-76.987932 -12.1288944),386850384,0.001016146372329709
386850817,,3,,POINT (-76.9885568 -12.1303864),386850384,0.0026229007472630063
386850818,traffic_signals,4,,POINT (-76.9888205 -12.1310578),1414370221,0.0026756749653127103
386850820,,4,,POINT (-76.9899085 -12.1341444),386850820,0.0
386850821,,4,,POINT (-76.9906513 -12.1364161),386850821,0.0
386851034,,3,,POINT (-76.9914593 -12.1387057),2761900738,0.0003993987981960267
386851035,,3,,POINT (-76.9911749 -12.1377671),442758319,0.0013586924486429428
386851036,,3,,POINT (-76.9910311 -12.1371981),442758319,0.0007802365346476269
386851037,,3,,POINT (-76.99069419999999 -12.1361476),386850821,0.000271905608621981
386851114,,3,,POINT (-76.9905376 -12.1356179),386850821,0.0008062573596565226
386851115,,4,,POINT (-76.99004189999999 -12.1341001),386850820,0.00014056333091859248
386851116,,3,,POINT (-76.98968139999999 -12.1330596),1414370221,0.0005215642338217908
386851117,,4,,POINT (-76.98947649999999 -12.1325026),1414370221,0.0011032684714087232
386851118,,3,,POINT (-76.98903319999999 -12.1312621),1414370221,0.0024157507363161833
386851119,,3,,POINT (-76.98884940000001 -12.1307449),442759723,0.002864274079076202
386851283,,3,,POINT (-76.98831869999999 -12.129426),386850384,0.0016387375933895837
386851431,traffic_signals,4,,POINT (-76.987475 -12.1277669),386850385,0.00014036787381827164
386851760,,3,,POINT (-76.9867665 -12.1259251),386850385,0.002113733978059691
386851762,,3,,POINT (-76.9860805 -12.1241523),386851764,0.0011820849800253425
386851763,,3,,POINT (-76.9859424 -12.1238059),386851764,0.0008091719780126275
386851764,traffic_signals,4,,POINT (-76.9856444 -12.1230536),386851764,0.0
386851765,traffic_signals,4,,POINT (-76.98560329999999 -12.1229424),386851764,0.00011855230913215245
386851766,,4,,POINT (-76.985344 -12.1223238),386852147,0.0007459996313705707
386851767,,3,,POINT (-76.9848641 -12.1210515),1839084439,0.0019017134405616958
386851768,,3,,POINT (-76.9846453 -12.1204989),1839084439,0.0024505572692785278
386851770,,4,,POINT (-76.98424799999999 -12.1194424),1839084439,0.0035289537047152337
386851771,,4,,POINT (-76.98407520000001 -12.1188042),386854209,0.004119229511685097
386851773,,4,,POINT (-76.9839825 -12.1169622),392151295,0.005446740769494185
386851774,,3,,POINT (-76.98412999999999 -12.1150192),386851779,0.004312385604280547
386851775,,3,,POINT (-76.9842531 -12.1133408),386851779,0.002629479250725051
386851776,,4,,POINT (-76.98436580000001 -12.1117762),386851779,0.0010608262817242927
386851778,,4,,POINT (-76.9845844 -12.1107277),386851778,0.0
386851779,,4,,POINT (-76.9844404 -12.110718),386851779,0.0
386852144,,4,,POINT (-76.9872846 -12.1268467),386850385,0.0010782313759137654
386852145,,3,,POINT (-76.9868147 -12.1256164),386850385,0.0023895407508578046
386852147,traffic_signals,4,,POINT (-76.9857757 -12.1229322),386852147,0.0
386852148,traffic_signals,4,,POINT (-76.98573279999999 -12.1228223),386852147,0.00011797635356692465
386852151,,4,,POINT (-76.9844554 -12.1195756),1839084439,0.003302502004541304
386852152,,4,,POINT (-76.9843944 -12.1193916),1839084439,0.0034902241890747573
386852155,,4,,POINT (-76.9841656 -12.1169704),392151295,0.0053064029549272146
386852156,,4,,POINT (-76.9842855 -12.1150306),386851778,0.0043132690178111065
386852157,,3,,POINT (-76.9844128 -12.1133775),386851778,0.0026553505606609655
386852158,,4,,POINT (-76.9845254 -12.1117906),386851778,0.0010645362417516415
386853302,,3,,POINT (-76.98534359999999 -12.1448587),442760771,0.0015160713076877365
386853303,traffic_signals,4,,POINT (-76.985096 -12.14326),386853303,0.0
386853304,traffic_signals,4,,POINT (-76.9845728 -12.1401932),386853304,0.0
386853472,traffic_signals,4,,POINT (-76.98414940000001 -12.1376782),386853472,0.0
386853473,traffic_signals,4,,POINT (-76.9838067 -12.1356448),386853473,0.0
386853474,traffic_signals,4,,POINT (-76.98308400000001 -12.1332),386853474,0.0
386853475,,4,,POINT (-76.9820509 -12.1304642),386853475,0.0
386853552,traffic_signals,4,,POINT (-76.98181099999999 -12.129847),386853552,0.0
386853570,traffic_signals,4,,POINT (-76.98176170000001 -12.1297364),386853570,0.0
386854197,,4,,POINT (-76.9815191 -12.1291172),386854197,0.0
386854206,,4,,POINT (-76.98336430000001 -12.125029),1757042153,0.0001296024691125466
386854207,,4,,POINT (-76.98441560000001 -12.1240533),386855611,0.00010727222380551381
386854209,,4,,POINT (-76.9871771 -12.1215146),386854209,0.0
386854212,traffic_signals,3,,POINT (-76.98795629999999 -12.1205495),392151295,9.374742664080383e-05
386854213,,3,,POINT (-76.988392 -12.1197636),392151295,0.0009149958688433495
386854216,traffic_signals,4,,POINT (-76.98890660000001 -12.1186323),392151295,0.0021577028085462985
386854218,,3,,POINT (-76.9902215 -12.1165726),791370803,0.0015519284519555018
386854220,traffic_signals,4,,POINT (-76.9925071 -12.1130811),386854220,0.0
386854906,,3,,POINT (-76.985703 -12.1462696),1414370601,0.0014242876184251527
386854907,,3,,POINT (-76.985539 -12.1452719),442760771,0.0019584481739359483
386854908,traffic_signals,4,,POINT (-76.98524 -12.1433372),442760771,0.0001279656985295978
386854909,traffic_signals,4,,POINT (-76.9852219 -12.1432396),386853303,0.00012754203228790794
386854913,traffic_signals,4,,POINT (-76.98427220000001 -12.1376577),386853472,0.00012449935742778038
386855049,traffic_signals,4,,POINT (-76.9839265 -12.1356249),386853473,0.00012144154971979553
386855055,traffic_signals,4,,POINT (-76.98319480000001 -12.1331581),386855055,0.0
386855178,traffic_signals,4,,POINT (-76.9831549 -12.1330548),386855055,0.00011073797903248107
386855179,,4,,POINT (-76.98161760000001 -12.1290806),386854197,0.0001050800171363301
386855611,,4,,POINT (-76.98448740000001 -12.124133),386855611,0.0
386855612,,3,,POINT (-76.9872472 -12.1215859),386854209,9.998849934020266e-05
386855615,traffic_signals,4,,POINT (-76.98795459999999 -12.120714),386855615,0.0
386855617,,3,,POINT (-76.9884804 -12.1198032),392151295,0.0009184906749651762
386855618,traffic_signals,4,,POINT (-76.9890173 -12.1186989),392151295,0.002145523455941489
386855620,,3,,POINT (-76.9901261 -12.1170039),791370803,0.00197342120440663
386855621,,3,,POINT (-76.9917928 -12.1144302),4348865422,0.0003496610501606802
386855623,,3,,POINT (-76.9934447 -12.1118373),386855623,0.0
387416929,,3,,POINT (-77.0012191 -12.128353),387416929,0.0
387438513,,3,,POINT (-77.00894099999999 -12.1283661),263617514,0.0006059081531031862
387438515,,4,,POINT (-77.00874760000001 -12.1303522),4326822805,0.0025911457485098357
387438516,,3,,POINT (-77.0086797 -12.130959),4326822805,0.003146782715729018
387438531,,3,,POINT (-77.0088026 -12.129698),263617514,0.001937694738599865
387438602,,3,,POINT (-77.0072461 -12.1299159),4326822805,0.0020700461854729797
387438673,,3,,POINT (-77.0077174 -12.1311179),4326822805,0.003190338540028699
387438674,,4,,POINT (-77.0074693 -12.1305117),4326822805,0.0026070775458345978
387438717,,3,,POINT (-77.0073743 -12.1319287),4326822805,0.004024921009162027
387438718,,3,,POINT (-77.0071399 -12.131327),4326822805,0.0034665997663413696
387438719,,4,,POINT (-77.006896 -12.1307008),4326822805,0.0029240120468275923
387438810,,3,,POINT (-77.00631509999999 -12.1309212),263627791,0.0033467803304043156
387438811,,3,,POINT (-77.0057784 -12.1311243),4354621323,0.0031581670696792454
387438812,,3,,POINT (-77.00522170000001 -12.1313273),4354621323,0.0030514880517598614
387438818,,3,,POINT (-77.00346620000001 -12.1314398),7774462601,0.0028062646649958996
387439085,,3,,POINT (-77.0055849 -12.1305817),4354621323,0.0026096506681981125
387439086,,3,,POINT (-77.0054179 -12.1300753),4354621323,0.0021205051025658755
387439087,,4,,POINT (-77.0052692 -12.1289532),263627791,0.0012617657983974501
387439725,,3,,POINT (-77.00408419999999 -12.1333105),7774462601,0.004713568923861215
387439726,,4,,POINT (-77.0038594 -12.1327876),7774462601,0.00416971330549192
