osmid,street_count,ref,highway,geometry,NN,NN_dist
1367679758,4,,,POINT (-77.0045956 -12.0340647),6290624575,0.0011086412629884455
1367679761,3,,,POINT (-76.9998083 -12.0340761),1367679761,0.0
1367679766,3,,,POINT (-77.00743300000001 -12.034087),1367679672,0.0008623449541830127
1367679769,3,,,POINT (-77.0018501 -12.0341215),9807738875,0.000782907306131364
1367679770,3,,,POINT (-77.0035151 -12.0341204),1367679838,0.0006449562000648774
1367679783,4,,,POINT (-77.0050902 -12.0342567),6290624576,0.0011182852051218025
1367679784,4,,,POINT (-77.00030820000001 -12.0342762),1367679784,0.0
1367679787,3,,,POINT (-77.0034541 -12.0342609),1367679838,0.0004920276923119994
1367679799,4,,,POINT (-77.00788059999999 -12.0343716),1367679872,0.0013150823320325395
1367679802,3,,,POINT (-76.9996792 -12.0344134),1367679761,0.00036116215194667805
1367679808,3,,,POINT (-77.0055189 -12.0344415),6290624576,0.001226988952677704
1367679814,3,,,POINT (-77.0043867 -12.0344846),6290624575,0.0006413410091345368
1367679819,3,,,POINT (-77.00335080000001 -12.0345631),1367679838,0.00017277407213370108
1367679823,3,,,POINT (-76.9976048 -12.0345947),273412947,0.00047352271328456925
1367679824,3,,,POINT (-77.0081515 -12.034599),1367679872,0.0010510231063166635
1367679825,3,,,POINT (-76.9960155 -12.0345989),1367679869,0.0019500353894230517
1367679829,3,,,POINT (-76.9965115 -12.0346341),1367679869,0.0014696228427752826
1367679831,3,,,POINT (-76.9984638 -12.0346499),273412947,0.0005263491236783899
1367679832,3,,,POINT (-77.0085783 -12.0344596),1367679872,0.0006146050845926397
1367679834,3,,,POINT (-77.0048377 -12.0346827),6290624576,0.0006268722756648177
1367679837,3,,,POINT (-77.0001178 -12.0347178),1367679784,0.0004808978269879828
1367679838,4,,,POINT (-77.00328759999999 -12.0347239),1367679838,0.0
1367679842,3,,,POINT (-77.0062925 -12.0347601),1367679935,0.0011906062741308078
1367679849,3,,,POINT (-77.00051310000001 -12.0348734),1367679784,0.0006313729880186039
1367679853,4,,,POINT (-77.00423240000001 -12.0349294),6290624575,0.00017076164675047204
1367679856,3,,,POINT (-76.99832910000001 -12.0349818),273412947,0.000358391545665966
1367679857,3,,,POINT (-77.006708 -12.0349811),1367679935,0.0009519839546980192
1367679860,3,,,POINT (-76.9994057 -12.035053),1367679761,0.0010566079547305418
1367679861,4,,,POINT (-76.99740920000001 -12.0350506),1367679869,0.0004857990119307898
1367679862,3,,,POINT (-77.0009721 -12.0350592),9807738875,0.0005018168590272706
1367679867,4,,,POINT (-77.0046797 -12.0351205),6290624576,0.00016191087054061908
1367679869,4,,,POINT (-76.9978804 -12.0351688),1367679869,0.0
1367679871,3,,,POINT (-77.0025093 -12.0351961),1367679871,0.0
1367679878,3,,,POINT (-77.0015405 -12.0352893),9807738875,0.0006293579665021509
1367679880,3,,,POINT (-76.998323 -12.0353152),1367679869,0.0004661842125165047
1367679882,3,,,POINT (-77.0064588 -12.0353387),1367679935,0.0005904890261456001
1367679884,3,,,POINT (-77.0029323 -12.0353736),1367679884,0.0
1367679885,3,,,POINT (-76.9992924 -12.0353702),1367679761,0.001393143072334584
1367679889,3,,,POINT (-77.0029662 -12.0353908),1367679884,3.801381328376301e-05
1367679891,3,,,POINT (-77.0019108 -12.0354376),1367679871,0.0006453870931418929
1367679900,3,,,POINT (-77.0007986 -12.0354834),9807738875,0.0009426575465193557
1367679903,3,,,POINT (-77.0032842 -12.0355158),1367679903,0.0
1367679904,3,,,POINT (-76.9973035 -12.035506),1367679869,0.0006682196121028269
1367679906,3,,,POINT (-76.9997577 -12.0355509),1367679784,0.0013884921101693028
