osmid,highway,street_count,ref,geometry,NN,NN_dist
6292428306,,3,,POINT (-77.07938230000001 -12.0192235),6292428306,0.0
6292428307,,3,,POINT (-77.079335 -12.0191208),6292428306,0.0001130689170407294
6292470692,,3,,POINT (-77.0937615 -11.953106),1381396014,0.0019236299254265417
6292494711,,3,,POINT (-77.0993986 -11.9941316),6292494711,0.0
6292494712,,3,,POINT (-77.09983440000001 -11.9938922),6292494711,0.0004972263066296673
6292564196,,3,,POINT (-77.1094454 -11.9817237),1385873650,0.0007574350005102702
6292564197,,4,,POINT (-77.1095303 -11.9820745),1385873765,0.000685748058686799
6292598301,,3,,POINT (-77.10498699999999 -11.9987546),1359115882,0.001992288415356304
6292598302,,3,,POINT (-77.10454 -11.998899),31069811,0.0016391191079322242
6294670759,,3,,POINT (-77.0576277 -12.0334876),31069879,0.0007989305914751444
6294711417,,3,,POINT (-77.0570994 -12.0098373),6294711417,0.0
6294711418,,3,,POINT (-77.0571714 -12.0096656),6294711418,0.0
6294711419,,3,,POINT (-77.05725080000001 -12.009476),6294711419,0.0
6294921285,,3,,POINT (-77.11665410000001 -11.9936986),4261001879,0.0009477073387904955
6294921286,,3,,POINT (-77.1166956 -11.9932485),4261001879,0.0013704708460968746
6295187927,,3,,POINT (-77.11363660000001 -11.9863436),1385874299,0.0014766692046631182
6295187928,,3,,POINT (-77.1136985 -11.9868104),4080373520,0.0011914298300786815
6300256985,,3,,POINT (-77.1094327 -11.9810426),1385873650,0.000144223853779754
6300296997,,3,,POINT (-77.061003 -12.0348148),31036639,0.0012305503321673246
6300307458,,3,,POINT (-77.0933766 -11.9617317),1384280089,9.295934595504567e-05
6300420961,,3,,POINT (-77.1033817 -11.9821767),4547277053,0.0014159065576526922
6300420962,,3,,POINT (-77.1038598 -11.9821129),4547277053,0.0015178441191387492
6300741831,,3,,POINT (-77.09901170000001 -11.9744951),1384282247,0.003589222205430249
6300741832,,3,,POINT (-77.09927879999999 -11.9747965),1384282247,0.0036976265590243943
6302456834,,3,,POINT (-77.0556107 -12.0357127),6302456835,0.0004476564419276337
6302456835,,3,,POINT (-77.0555272 -12.0352729),6302456835,0.0
6302456836,,3,,POINT (-77.0556953 -12.0352472),6302456836,0.0
6302456837,,3,,POINT (-77.0557766 -12.0356859),6302456836,0.000446169676245408
6302456841,,3,,POINT (-77.0566594 -12.0356784),885714918,0.0008226494393103395
6302608622,,4,,POINT (-77.089384 -11.9980259),1359116004,0.00027253985029793853
6302726030,,3,,POINT (-77.0713504 -12.0276163),6302726030,0.0
6302729123,,3,,POINT (-77.0642036 -12.0277251),846503516,0.0017294640817327297
6302729124,,3,,POINT (-77.0642734 -12.0278086),846503516,0.0016510302359444575
6302729999,,3,,POINT (-77.0572986 -12.0117578),2470149857,0.0009970928141308122
6302916367,,3,,POINT (-77.1140942 -11.9930221),6302916367,0.0
6302941759,,3,,POINT (-77.0553745 -12.0198535),6302941760,0.00010951114099048868
6302941760,,3,,POINT (-77.05544500000001 -12.0199373),6302941760,0.0
6302941761,,3,,POINT (-77.0555985 -12.0198112),6302941761,0.0
6327925138,,3,,POINT (-77.057382 -12.0079736),3235605231,0.000332893511496664
6379395096,,3,,POINT (-77.1113904 -11.965424),2469883089,0.0020812581219057666
6379395098,,3,,POINT (-77.1095918 -11.9522368),5744664749,0.008207149395497689
6379589185,,4,,POINT (-77.107496 -11.9571874),3209402045,0.0037236803635577326
6379589190,,4,,POINT (-77.10796310000001 -11.9688716),1756620286,9.432899872830169e-05
6379589191,,4,,POINT (-77.1082239 -11.9686216),1756620283,9.525885785857944e-05
6383784819,,3,,POINT (-77.11466729999999 -11.9877756),3736790471,8.751714117181471e-05
6383815333,,3,,POINT (-77.1022492 -11.9810365),1385873652,0.00021128466579222122
6383888196,,3,,POINT (-77.0774978 -12.0174565),6383888197,0.0001170316196584362
6383888197,,3,,POINT (-77.077386 -12.0174911),6383888197,0.0
6432751571,,3,,POINT (-77.0905934 -12.0296555),846781828,0.001104947369784547
6432751572,,3,,POINT (-77.09005449999999 -12.0297261),846781828,0.0005839454768967888
6437496563,,3,,POINT (-77.0896156 -12.0223871),846668093,0.0011619852838977004
6441947440,,3,,POINT (-77.0903769 -11.9997778),6441947440,0.0
6448927921,,3,,POINT (-77.05808690000001 -12.0212245),3978868743,0.001118799736317678
6448927922,,3,,POINT (-77.0566487 -12.0223357),818628477,0.0016388632645775525
6467382899,,3,,POINT (-77.08379770000001 -12.0203616),846668560,0.002321767680016392
6467382907,,3,,POINT (-77.0816664 -12.0246137),4368021754,0.002216961005521295
6495434985,,4,,POINT (-77.0859367 -11.9443124),1381308807,0.001498697461127933
6603772842,,4,,POINT (-77.0609578 -12.0169852),5583051330,0.0022106731327825404
6991125200,,3,,POINT (-77.04803510000001 -12.0354097),31035623,0.000998599083720599
6996695351,,4,,POINT (-77.0599663 -12.0354518),31036639,0.00097807370376986
6996695353,,3,,POINT (-77.0598026 -12.0351327),1038173045,0.0012227320638628586
6996695354,,3,,POINT (-77.0600984 -12.0349388),31036639,0.0012694848403980352
6996716831,,4,,POINT (-77.0698745 -12.0319013),6996716831,0.0
6996716832,,4,,POINT (-77.0698716 -12.0316948),6996716831,0.0002065203621912934
6996716833,,4,,POINT (-77.06994589999999 -12.0318987),6996716833,0.0
6996716837,,3,,POINT (-77.0698773 -12.0301444),6996716833,0.0017556407519759862
6996716838,,4,,POINT (-77.0698793 -12.0313048),6996716831,0.0005965193123448644
6996716839,,4,,POINT (-77.06987719999999 -12.0307262),6996716833,0.0011745109365169637
6996716842,,3,,POINT (-77.069846 -12.0340527),6996716831,0.00215158876414684
6996716843,,4,,POINT (-77.06985659999999 -12.0334196),6996716831,0.0015184055123722345
