osmid,ref,highway,street_count,geometry,NN,NN_dist
1273980423,,,3,POINT (-76.9576112 -12.0317947),1273747216,0.0008737980773683524
1273981073,,traffic_signals,4,POINT (-76.9628082 -12.0371547),1273981073,0.0
1273981434,,,4,POINT (-76.96650080000001 -12.0496076),1273981434,0.0
1273981845,,,3,POINT (-76.9746155 -12.0478718),1273517523,0.0016400862050525713
1273981884,,,3,POINT (-76.97372850000001 -12.0431898),3342111058,0.0014268599405671877
1273982655,,,3,POINT (-76.9550206 -12.0354844),1575375268,0.0005231207986707606
1273982720,,,4,POINT (-76.9588607 -12.0391694),4356156394,0.0007310745242445835
1273983654,,,4,POINT (-76.9694332 -12.0420746),1577952874,0.0013183859525958362
1273983932,,,3,POINT (-76.9630698 -12.0383253),1577952950,0.0011072169299629327
1273984505,,,3,POINT (-76.9816323 -12.0453976),1273964372,0.0004733024508695826
1273984598,,,4,POINT (-76.9779434 -12.0460211),1273984598,0.0
1273986742,,,4,POINT (-76.9730778 -12.0408007),1273986742,0.0
1273987092,,,3,POINT (-76.97242060000001 -12.0491763),1577564011,0.0005245865896095481
1575374979,,traffic_signals,4,POINT (-76.9607559 -12.040627),1273570044,0.0013228884495725545
1575374993,,,4,POINT (-76.95270720000001 -12.0413684),1273464181,0.00028404242640892014
1575374999,,traffic_signals,4,POINT (-76.9627328 -12.036996),1575374999,0.0
1575375017,,,3,POINT (-76.9635735 -12.0353646),1746106156,0.001076140901554964
1575375019,,traffic_signals,4,POINT (-76.96268980000001 -12.0371035),1575375019,0.0
1575375027,,,4,POINT (-76.9508404 -12.0293198),1575375027,0.0
1575375036,,traffic_signals,4,POINT (-76.9654151 -12.0381189),1273677883,0.00011161084176910005
1575375041,,,3,POINT (-76.9587944 -12.0355134),4271907484,0.0017488993395772532
1575375064,,,3,POINT (-76.9593026 -12.0442242),1757245672,0.0012572346240882991
1575375072,,traffic_signals,4,POINT (-76.960877 -12.0406409),1273570044,0.0012976879632665289
1575375087,,traffic_signals,4,POINT (-76.9606962 -12.040745),1273570044,0.00145452360586012
1575375114,,,3,POINT (-76.9713406 -12.040583),1577491991,0.00011944538501917264
1575375131,,,4,POINT (-76.9756849 -12.0410095),1575375131,0.0
1575375143,,,3,POINT (-76.94925739999999 -12.0349779),1575375143,0.0
1575375152,,,4,POINT (-76.9498126 -12.0330095),1575375152,0.0
1575375154,,,4,POINT (-76.9644764 -12.0332679),4356551223,0.0001408838173789996
1575375161,,,3,POINT (-76.9532737 -12.0341915),1273875162,0.00048795004867496886
1575375165,,,4,POINT (-76.959221 -12.0440759),1757245672,0.0013665270323000667
1575375167,,,4,POINT (-76.9510109 -12.0293615),1575375167,0.0
1575375172,,,4,POINT (-76.9679213 -12.0391501),4356448438,0.00012831274293825546
1575375187,,,4,POINT (-76.94578679999999 -12.0316573),1577492225,0.00011775945821573195
1575375189,,,4,POINT (-76.9498067 -12.0484982),1575375189,0.0
1575375191,,,3,POINT (-76.96260479999999 -12.0376229),1273981073,0.0005104731138872614
1575375197,,,4,POINT (-76.94953940000001 -12.0483907),1575375197,0.0
1575375199,,traffic_signals,4,POINT (-76.9542704 -12.0379731),1575375199,0.0
1575375240,,,4,POINT (-76.95561619999999 -12.0350076),1273767984,0.00010813639535068305
1575375242,,,5,POINT (-76.9577228 -12.0478243),1575375242,0.0
1575375263,,,4,POINT (-76.95918 -12.0441725),1757245672,0.0012619853604567655
1575375268,,,4,POINT (-76.9552295 -12.0350048),1575375268,0.0
1575375270,,traffic_signals,4,POINT (-76.9653 -12.0380583),1577952913,0.0001230093492381663
1575375274,,,4,POINT (-76.961895 -12.0384875),1575375274,0.0
1575375286,,,3,POINT (-76.9646834 -12.0328086),1273455151,0.00016502224092105545
1575375288,,,4,POINT (-76.9527507 -12.0412776),1273741234,0.00029038927321913634
1575375298,,,4,POINT (-76.9504915 -12.0312345),1575375401,0.00017381797950335743
1575375302,,traffic_signals,4,POINT (-76.949 -12.0356713),1575375302,0.0
1575375327,,,4,POINT (-76.94998289999999 -12.0330706),1273709169,0.00014565387052688946
1575375331,,,4,POINT (-76.9603365 -12.0419254),1273570044,0.002686313431083403
1575375350,,,4,POINT (-76.9698018 -12.0399468),1273934832,0.00010712329345218814
1575375356,,,4,POINT (-76.9434083 -12.0308899),1575375356,0.0
1575375399,,,4,POINT (-76.9552893 -12.0348878),1575375399,0.0
1575375400,,traffic_signals,4,POINT (-76.96081150000001 -12.0407416),1273570044,0.0014128995045659398
1575375401,,,4,POINT (-76.950321 -12.0312007),1575375401,0.0
1576253363,,,3,POINT (-76.9436781 -12.0280656),1576253363,0.0
1577491915,,,3,POINT (-76.95160370000001 -12.0432599),1273455793,0.0017720120372065145
1577491917,,,3,POINT (-76.9530268 -12.038574),1273834967,0.001198382847834206
1577491920,,,3,POINT (-76.95599249999999 -12.0442224),5434265968,0.0029644223062847406
1577491922,,,3,POINT (-76.954234 -12.0420299),1273464181,0.0019479829901665059
1577491924,,,3,POINT (-76.9517894 -12.0349069),1273678139,0.0010199263698918003
1577491925,,,4,POINT (-76.95860709999999 -12.0396879),4356156394,0.00015390012995073138
1577491926,,,3,POINT (-76.9501593 -12.0426946),1273455793,0.002350945480016832
1577491927,,,3,POINT (-76.95138590000001 -12.0395857),1577492054,0.0011269914995268142
1577491929,,,3,POINT (-76.9606636 -12.037383),1273627671,0.0010333424795300348
1577491930,,,3,POINT (-76.97209650000001 -12.038934),1273741260,0.00030192267221435475
1577491937,,,3,POINT (-76.9569515 -12.0443142),1757245672,0.0021258644947333024
1577491940,,,3,POINT (-76.95713670000001 -12.0438858),1757245672,0.0022277061408449094
1577491941,,,3,POINT (-76.9541814 -12.0351996),1575375268,0.0010660490842414312
1577491944,,,3,POINT (-76.96683520000001 -12.0504676),492818299,0.000688559133261441
1577491946,,,4,POINT (-76.9519578 -12.0409281),1577491946,0.0
1577491947,,,4,POINT (-76.95943320000001 -12.0422302),4356156394,0.0025627147812445888
1577491949,,,3,POINT (-76.9528232 -12.0390264),1273834967,0.0016540431221676118
1577491950,,,3,POINT (-76.95839239999999 -12.0389688),4356156394,0.0008715526662250402
1577491951,,,3,POINT (-76.9649146 -12.053959),471062031,0.0008646660453607465
1577491952,,,3,POINT (-76.9581048 -12.0380461),1577492065,0.001460935043046016
1577491956,,,3,POINT (-76.9596215 -12.0386886),4356156394,0.001569066537782214
1577491959,,,3,POINT (-76.9548783 -12.0432557),1273464181,0.003148495539141311
1577491961,,,3,POINT (-76.95954740000001 -12.0364699),4271907484,0.0008974066246578343
1577491962,,,3,POINT (-76.9524469 -12.0420065),1273464181,0.0007504002398713979
1577491963,,,3,POINT (-76.95163410000001 -12.0356049),1273678139,0.001734991345797521
1577491965,,,3,POINT (-76.960902 -12.0369461),1273627671,0.0005378728195400281
1577491969,,,4,POINT (-76.95113310000001 -12.0430615),1273455793,0.0018551410997557191
1577491973,,,3,POINT (-76.9547135 -12.0436714),5434265970,0.002792760218847696
1577491974,,,3,POINT (-76.9545474 -12.0429081),1273464181,0.002672774814674585
1577491977,,,3,POINT (-76.9511873 -12.04004),1577492054,0.000724215996784229
1577491980,,,3,POINT (-76.9599602 -12.0410501),4356156394,0.0018724323485736533
1577491981,,,3,POINT (-76.95799270000001 -12.0441803),1757245672,0.0014379572316240443
1577491983,,,3,POINT (-76.9604065 -12.0379782),1575375274,0.0015732192282011408
1577491985,,,3,POINT (-76.96856459999999 -12.0467472),1577491985,0.0
1577491987,,,3,POINT (-76.9577815 -12.0446665),1757245672,0.0012355005463358666
1577491989,,,4,POINT (-76.9567553 -12.0437091),1757245672,0.0026324410724626224
1577491990,,,3,POINT (-76.94627010000001 -12.0319443),1577491990,0.0
1577491991,,,4,POINT (-76.97123139999999 -12.0405346),1577491991,0.0
1577491992,,,3,POINT (-76.9544806 -12.0405965),1273741234,0.0020729611308485875
1577491998,,,3,POINT (-76.9659573 -12.052159),4356601163,0.00029077386402507927
1577491999,,,3,POINT (-76.9586223 -12.0454126),1757245672,0.00017625620555688078
1577492000,,,3,POINT (-76.95322849999999 -12.0381258),1273834967,0.0007961590293400745
1577492002,,,3,POINT (-76.95794789999999 -12.0387784),1577492065,0.0007517755649091832
1577492004,,,3,POINT (-76.9534982 -12.0410515),1273741234,0.0010184213911776006
1577492006,,,3,POINT (-76.9533041 -12.0459317),5434265970,0.00036127464621119255
1577492008,,,3,POINT (-76.9589096 -12.0367717),4271907484,0.001599360837955008
1577492010,,,4,POINT (-76.9513354 -12.0367566),1273945426,0.0023807421804982205
1577492011,,,3,POINT (-76.9552547 -12.0382164),1575375199,0.0010139237545286927
1577492012,,,3,POINT (-76.9589045 -12.0434133),1757245672,0.0019638942639575506
1577492013,,,3,POINT (-76.9516794 -12.0389134),1577492054,0.0018096260000350034
1577492015,,,3,POINT (-76.95857650000001 -12.0423822),4356156394,0.0025550315849324425
1577492016,,,3,POINT (-76.95973170000001 -12.0359623),4271907484,0.0007120686764515979
1577492020,,,3,POINT (-76.9524227 -12.037213),1273834967,0.0016662824850506865
1577492021,,,3,POINT (-76.9590671 -12.0400552),4356156394,0.0005722917437772575
1577492023,,,4,POINT (-76.9577853 -12.0429243),1757245672,0.0026494529699537125
1577492027,,,3,POINT (-76.95733490000001 -12.0427276),1757245672,0.003022219484082528
1577492031,,,3,POINT (-76.9513156 -12.042616),1273464181,0.0017685617037615233
1577492034,,,3,POINT (-76.9573944 -12.0408277),1577492065,0.0014636818233478902
1577492035,,,3,POINT (-76.95217049999999 -12.0404686),1577491946,0.0005063413275610504
1577492037,,,3,POINT (-76.96174480000001 -12.0378518),1575375274,0.0006532032838237202
1577492038,,,3,POINT (-76.9578265 -12.044563),1757245672,0.0012627430657089292
1577492043,,,3,POINT (-76.9541512 -12.0413367),1273741234,0.0016751200703270755
1577492044,,,3,POINT (-76.9567687 -12.0396694),4356150205,0.0006103644321199125
1577492047,,,3,POINT (-76.9498753 -12.0433891),1273455793,0.0018617634919620007
1577492049,,,3,POINT (-76.95707299999999 -12.0358286),1273767984,0.0016701768289568311
1577492050,,,3,POINT (-76.9557705 -12.0401406),4356150205,0.001694807463987781
1577492054,,,4,POINT (-76.9505089 -12.0402935),1577492054,0.0
1577492055,,,4,POINT (-76.94943290000001 -12.034383),1577492055,0.0
1577492058,,,3,POINT (-76.9576486 -12.0449724),1757245672,0.0012140804668505823
1577492060,,,3,POINT (-76.9548065 -12.0422779),1273464181,0.0025718902153848157
1577492061,,,3,POINT (-76.9529601 -12.0408164),1273741234,0.0005855130826920791
1577492063,,,3,POINT (-76.9570306 -12.0384162),4356150205,0.0008543967755092794
1577492064,,,3,POINT (-76.9498822 -12.0400189),1577492064,0.0
1577492065,,,4,POINT (-76.9574796 -12.0393665),1577492065,0.0
1577492066,,,3,POINT (-76.956159 -12.0438005),1757245672,0.003069368509966088
1577492067,,,4,POINT (-76.9512332 -12.0387259),1577492054,0.0017268411189239768
1577492068,,,3,POINT (-76.95823799999999 -12.0431221),1757245672,0.0023196925852364786
1577492074,,,3,POINT (-76.95225189999999 -12.0417249),1273464181,0.000507508423580251
1577492077,,,4,POINT (-76.96766700000001 -12.0483445),1273769963,0.0011099784006937071
1577492080,,,3,POINT (-76.9519621 -12.0370278),1273834967,0.002162721119323455
1577492083,,,3,POINT (-76.96126409999999 -12.0384064),1575375274,0.0006360912041568754
1577492085,,,3,POINT (-76.95538139999999 -12.0409851),4356150205,0.0025223418087183284
1577492086,,,4,POINT (-76.9562426 -12.0408452),4356150205,0.0018664052748522955
1577492089,,,3,POINT (-76.9559122 -12.036096),1273767984,0.0010496400335362473
1577492090,,,3,POINT (-76.9596231 -12.0418045),4356156394,0.002253327630416043
1577492093,,,3,POINT (-76.9507105 -12.0398322),1577492054,0.0005034284954191443
1577492094,,,3,POINT (-76.96026550000001 -12.0372455),4271907484,0.0010550117345291077
1577492096,,,3,POINT (-76.95237349999999 -12.0400217),1577491946,0.0009971797480855763
1577492099,,,4,POINT (-76.96917639999999 -12.0455549),492818316,9.647139472435011e-05
1577492100,,,3,POINT (-76.9508458 -12.0437625),1273455793,0.0011502317375224117
1577492101,,,3,POINT (-76.9539082 -12.0457031),5434265970,0.0009635610722695964
1577492102,,,3,POINT (-76.95697060000001 -12.0364377),1273767984,0.0019351939566921996
1577492103,,,3,POINT (-76.95805609999999 -12.0411177),4356156394,0.0013787929830132851
1577492104,,,3,POINT (-76.9560997 -12.03938),4356150205,0.0011207603222812155
1577492106,,,3,POINT (-76.95062849999999 -12.0415475),1577492054,0.0012596905016694958
1577492108,,,3,POINT (-76.9593134 -12.0393663),4356156394,0.0008986194411404742
1577492109,,,3,POINT (-76.9624002 -12.0498028),1577492109,0.0
1577492113,,,3,POINT (-76.96076789999999 -12.0391899),1273570044,0.0005060681574752654
1577492114,,,3,POINT (-76.9582185 -12.0375699),1577492065,0.0019426128718826956
1577492115,,,3,POINT (-76.9549951 -12.0466859),5434265968,0.0011058479190102068
1577492116,,,4,POINT (-76.9559849 -12.0426764),1577492065,0.0036317442228194687
1577492117,,,3,POINT (-76.9515968 -12.0419299),1577491946,0.0010648587887588303
1577492118,,,3,POINT (-76.9547367 -12.0369224),1273844499,0.0010341916650219965
1577492120,,,3,POINT (-76.9600161 -12.0378088),4271907484,0.001655178386154241
1577492126,,,4,POINT (-76.96729209999999 -12.0493719),1273769963,0.0001354750161434676
1577492129,,,3,POINT (-76.9557576 -12.0431508),1757245672,0.003763590012205924
1577492132,,,3,POINT (-76.9566724 -12.0424381),1577492065,0.0031758933231448823
1577492134,,,4,POINT (-76.9711879 -12.0406285),1577492134,0.0
1577492135,,,3,POINT (-76.9550514 -12.04173),1273741234,0.0026286006353262743
1577492136,,,3,POINT (-76.9508044 -12.0411281),1577492054,0.0008853685164916003
1577492138,,,3,POINT (-76.9540196 -12.0366115),1273844499,0.0010683778825865346
1577492139,,,3,POINT (-76.9480128 -12.0330859),1273724099,0.0005061761847423296
1577492140,,,3,POINT (-76.9588115 -12.0449847),1757245672,0.0003897796813582159
1577492141,,,4,POINT (-76.9598165 -12.0382596),1273570044,0.001812787083472892
1577492142,,,3,POINT (-76.9592935 -12.0407617),4356156394,0.0011989655749837728
1577492145,,,3,POINT (-76.9586996 -12.0382981),4356156394,0.0015373889358255854
1577492147,,,3,POINT (-76.95348970000001 -12.0396503),1273741234,0.001812594449959458
1577492151,,,3,POINT (-76.94638140000001 -12.0331848),1273458418,0.0011400059385803258
1577492154,,,3,POINT (-76.9520867 -12.0421233),1273464181,0.0009388013634456413
1577492155,,,3,POINT (-76.9492643 -12.0329772),1577492155,0.0
1577492156,,,3,POINT (-76.95851260000001 -12.0413178),4356156394,0.0014906919232353627
1577492161,,,3,POINT (-76.9592378 -12.0426674),1757245672,0.0027427936743414988
1577492163,,,4,POINT (-76.94774630000001 -12.0390813),1577492163,0.0
1577492166,,,3,POINT (-76.9520144 -12.0381462),1273834967,0.001979538039542309
1577492168,,,3,POINT (-76.9569937 -12.0432254),1757245672,0.002803403654485331
1577492171,,,3,POINT (-76.954398 -12.0419901),1273741234,0.0020851582410000855
1577492173,,,3,POINT (-76.9519583 -12.0362807),1273875162,0.0022584028537875446
1577492175,,,3,POINT (-76.9560515 -12.0412722),4356150205,0.002331252011255893
1577492177,,,3,POINT (-76.9499282 -12.0420692),1577492054,0.0018682406108419473
1577492180,,,4,POINT (-76.9572 -12.0412608),1577492065,0.0019148233991675221
1577492184,,,3,POINT (-76.9593447 -12.0441269),1757245672,0.0013632490601534753
1577492186,,,4,POINT (-76.9559421 -12.0427698),1577492065,0.0037344821782940786
1577492188,,,3,POINT (-76.9550496 -12.0428236),1273464181,0.0030387871165890824
1577492190,,,4,POINT (-76.95034750000001 -12.0422345),1577492054,0.001947698888430512
1577492191,,,3,POINT (-76.9545516 -12.0353253),1575375268,0.0007498457574726914
1577492192,,,3,POINT (-76.9465788 -12.0326036),1273458418,0.0005262164003541018
1577492195,,,3,POINT (-76.9551975 -12.0389896),1575375199,0.0013757858336230588
1577492196,,,3,POINT (-76.9589599 -12.0415138),4356156394,0.0017373836076113737
1577492197,,,3,POINT (-76.95453449999999 -12.0387028),1575375199,0.0007760224867851528
1577492200,,,3,POINT (-76.9498711 -12.0354432),1575375143,0.0007701504917891232
1577492201,,,4,POINT (-76.96866989999999 -12.0468077),1577492201,0.0
1577492203,,traffic_signals,4,POINT (-76.96474139999999 -12.054685),4276985978,0.00012827100217566251
1577492207,,,3,POINT (-76.9594171 -12.0436372),1757245672,0.0018451833106783453
1577492211,,,3,POINT (-76.9438117 -12.031662),1273889954,0.0005137164295626396
1577492213,,,3,POINT (-76.9506671 -12.0441984),1273455793,0.0007645458586634161
1577492214,,,3,POINT (-76.9584454 -12.0458127),1757245672,0.0005604472945735596
1577492216,,,3,POINT (-76.95994640000001 -12.0424529),4356156394,0.0029774668327313828
1577492217,,,3,POINT (-76.9518176 -12.0385967),1577492054,0.002142854621758751
1577492219,,,3,POINT (-76.96093399999999 -12.0382071),1575375274,0.001001072005406153
1577492220,,,4,POINT (-76.9575878 -12.0433696),1757245672,0.0023395859676420957
1577492225,,,4,POINT (-76.945752 -12.0317698),1577492225,0.0
1577492226,,,3,POINT (-76.9557167 -12.0420206),4356150205,0.0031480393548998526
1577492229,,,3,POINT (-76.9537421 -12.0461222),5434265970,0.0008364283113287189
1577492235,,,3,POINT (-76.9558873 -12.0386747),4356150205,0.0014455057696145346
1577492237,,,3,POINT (-76.9546567 -12.0426422),1273464181,0.0026090498979473805
1577492238,,,3,POINT (-76.95642890000001 -12.0404288),4356150205,0.0014150127985231836
1577492239,,,3,POINT (-76.9548589 -12.0397416),1575375199,0.001863846694340425
1577492240,,,3,POINT (-76.9511478 -12.0443875),1273455793,0.0005558520036851606
1577492243,,,3,POINT (-76.9555728 -12.0464425),5434265968,0.0008488873482374605
1577492245,,,3,POINT (-76.949714 -12.035954),1273945426,0.0006027084286745498
1577492249,,,3,POINT (-76.95327589999999 -12.0416148),1273464181,0.0009038262277567991
1577492251,,,3,POINT (-76.96007109999999 -12.0388851),1273570044,0.001266616161284273
1577492252,,,4,POINT (-76.956188 -12.0422265),1577492065,0.003138125325732742
1577563979,,,3,POINT (-76.9755091 -12.0500764),1273517523,0.001210525902237223
1577563983,,,4,POINT (-76.9747787 -12.0412994),1746791560,9.136760914175876e-05
1577563997,,,4,POINT (-76.97125339999999 -12.0517776),1577563997,0.0
1577564000,,,4,POINT (-76.975568 -12.0409546),5380586778,0.0001007343039888527
1577564001,,,3,POINT (-76.9705738 -12.0434897),4272328375,0.000432971985232776
1577564004,,,3,POINT (-76.9766953 -12.0509875),1746842688,0.0006102711528420881
1577564011,,,4,POINT (-76.9726253 -12.0486933),1577564011,0.0
1577564013,,traffic_signals,3,POINT (-76.9741504 -12.0448969),1577564056,9.437653310371056e-05
1577564026,,,3,POINT (-76.97284929999999 -12.0568033),1577564026,0.0
1577564030,,,4,POINT (-76.9724981 -12.0486451),1577564030,0.0
1577564036,,,3,POINT (-76.9813315 -12.046737),1577564036,0.0
1577564037,,,3,POINT (-76.9764381 -12.0413196),1575375131,0.0008145380592623394
1577564041,,,4,POINT (-76.9725378 -12.0485653),1577564041,0.0
1577564046,,,3,POINT (-76.9703185 -12.0429903),4272328375,0.0003376299897823708
1577564052,,,3,POINT (-76.9775267 -12.0413459),1577564052,0.0
1577564055,,,3,POINT (-76.9855621 -12.0430173),1577564055,0.0
1577564056,,traffic_signals,4,POINT (-76.97411219999999 -12.0449832),1577564056,0.0
1577564059,,,4,POINT (-76.97265899999999 -12.0486175),1577564011,8.295378230771399e-05
1577564061,,,3,POINT (-76.9791843 -12.0482195),4321946150,0.0009236943704478614
1577564062,,,4,POINT (-76.9773345 -12.0413906),4356338009,9.174268363203536e-05
1577564064,,,3,POINT (-76.9705986 -12.043246),4272328375,0.0004176319551953149
1577564066,,,3,POINT (-76.9766422 -12.0510516),1746842688,0.0006408785376288812
1577564070,,,3,POINT (-76.97494620000001 -12.0495898),1273517523,0.0005105669495794887
1577564076,,,3,POINT (-76.9811402 -12.0468887),1577564076,0.0
1577564077,,,3,POINT (-76.97061669999999 -12.0431223),4272328375,0.00046738126833708823
1577564085,,traffic_signals,4,POINT (-76.9742435 -12.0450398),1577564085,0.0
1577564089,,,3,POINT (-76.9752007 -12.0534685),1577564089,0.0
1577564097,,,4,POINT (-76.97108590000001 -12.052075),1273782160,9.253869461989017e-05
1577564100,,,3,POINT (-76.9741573 -12.0402365),5380596984,0.0009542659639740266
1577564104,,,3,POINT (-76.9795439 -12.0407801),2177247252,0.0004384048927637736
1577564119,,,3,POINT (-76.97507229999999 -12.0537676),1577564119,0.0
1577564129,,,4,POINT (-76.97822840000001 -12.0422537),1577564129,0.0
1577564138,,,4,POINT (-76.9754555 -12.0409963),5380586778,0.00011968366639117709
1577952868,,,3,POINT (-76.9632586 -12.0378967),1577952950,0.0007219375111402823
1577952869,,,3,POINT (-76.9668446 -12.0344613),4356551223,0.0027913483856401356
1577952871,,,3,POINT (-76.96825560000001 -12.0405201),4356448438,0.001309770243215055
1577952874,,,5,POINT (-76.9700718 -12.043228),1577952874,0.0
1577952877,,,4,POINT (-76.9700631 -12.0476159),1577952877,0.0
1577952881,,,3,POINT (-76.97097669999999 -12.0411191),1577492134,0.0005341290106361964
1577952883,,,3,POINT (-76.9689192 -12.0473047),1577952883,0.0
1577952885,,,4,POINT (-76.96433930000001 -12.0403301),1577952915,0.0010340762060898434
1577952892,,,3,POINT (-76.9663245 -12.0386193),5421589589,0.0004935463605408042
1577952894,,,4,POINT (-76.9641457 -12.0407878),1577952915,0.0005371151924860021
1577952896,,,3,POINT (-76.9672367 -12.0390032),5421589589,0.0004961466920159371
1577952901,,,3,POINT (-76.9689195 -12.0472063),1577952883,9.84004573166086e-05
1577952903,,,4,POINT (-76.9692026 -12.0472068),1577952911,9.020138579936657e-05
1577952906,,traffic_signals,4,POINT (-76.96902470000001 -12.0565372),1577952951,8.860801317796992e-05
1577952908,,,3,POINT (-76.9703081 -12.0413643),1577492134,0.0011469305471610884
1577952911,,,4,POINT (-76.9692021 -12.047297),1577952911,0.0
1577952913,,traffic_signals,4,POINT (-76.9652521 -12.0381716),1577952913,0.0
1577952914,,,3,POINT (-76.9666019 -12.0417992),1577952947,0.0005076428370417798
1577952915,,,3,POINT (-76.9639365 -12.0412825),1577952915,0.0
1577952916,,,4,POINT (-76.9649198 -12.0389573),1577952913,0.0008530813443027611
1577952926,,,3,POINT (-76.9675529 -12.0421908),1577952947,0.0005208276586366135
1577952929,,,3,POINT (-76.9640484 -12.0413302),1577952929,0.0
1577952930,,,3,POINT (-76.9689893 -12.0418863),1577952874,0.0017239388446195912
1577952931,,,3,POINT (-76.96243 -12.0380363),1575375274,0.0006998617292006496
1577952933,,,3,POINT (-76.9707851 -12.0415605),1577492134,0.0010153185903944229
1577952939,,,3,POINT (-76.96980809999999 -12.0411587),1273934832,0.0011141215822353253
1577952944,,,4,POINT (-76.9647248 -12.0394185),1577952913,0.0013538112497691894
1577952947,,,4,POINT (-76.9670713 -12.0419925),1577952947,0.0
1577952948,,,3,POINT (-76.9696265 -12.0473229),1577952948,0.0
1577952949,,,3,POINT (-76.96694239999999 -12.0345303),4356551223,0.0029099116292378865
1577952950,,,4,POINT (-76.9639275 -12.0376251),1577952950,0.0
1577952951,,,4,POINT (-76.9691064 -12.0565715),1577952951,0.0
1577952953,,,3,POINT (-76.9645311 -12.0398766),1577952915,0.0015264678083730518
1577952955,,,3,POINT (-76.9652128 -12.0412272),1273639822,0.000488050540410868
1577952956,,,4,POINT (-76.96989979999999 -12.0422725),1577952874,0.0009708574818179771
1577952957,,,3,POINT (-76.96686010000001 -12.0424913),1577952957,0.0
1577952958,,,4,POINT (-76.963401 -12.0388622),1577952950,0.0013444770953772672
1577952959,,,3,POINT (-76.9703995 -12.0424838),1577952874,0.0008131549237380525
1577952960,,,4,POINT (-76.97010059999999 -12.0475235),1577952960,0.0
1578171176,,,3,POINT (-76.9723209 -12.0506458),1746791715,0.0007813170995186246
1578886169,,,4,POINT (-76.9654992 -12.0375874),1577952913,0.0006343091123407002
1578886440,,,4,POINT (-76.9640777 -12.0341945),4356549375,0.00013553099276521625
1578886567,,,4,POINT (-76.97752269999999 -12.0412509),1578886567,0.0
1745486130,,,3,POINT (-76.9654015 -12.0462754),4273598314,0.002258585823030208
1745486138,,,3,POINT (-76.96466390000001 -12.0454816),4273598314,0.001309236678374837
1745486146,,,4,POINT (-76.9656009 -12.0492647),1745486146,0.0
1745486149,,,3,POINT (-76.967614 -12.0470934),1577491985,0.0010116791981609938
1745486151,,,3,POINT (-76.9642393 -12.0465699),1273801975,0.0011588604143752514
1745486156,,,3,POINT (-76.9674558 -12.0472406),1577491985,0.0012136230881100438
1745486164,,,3,POINT (-76.9663467 -12.0513645),1745486227,0.00012355379395800545
1745486167,,,3,POINT (-76.9638862 -12.0504841),1746775119,0.00022798537233402846
1745486175,,,3,POINT (-76.9643375 -12.0477114),1273745968,0.001042007188073619
1745486193,,,3,POINT (-76.9659652 -12.0483156),1745486146,0.001016614627083554
1745486194,,,3,POINT (-76.9673153 -12.0475107),1577491985,0.0014641320773734888
1745486195,,,3,POINT (-76.9655808 -12.0458182),4273598314,0.0019289931700199059
1745486199,,,3,POINT (-76.9637195 -12.0463764),1273801975,0.0010118401306522223
1745486201,,,3,POINT (-76.9668451 -12.047333),1577491985,0.0018165466935852403
1745486210,,,3,POINT (-76.9628843 -12.0500939),1273504268,0.00046282921256009463
1745486222,,,3,POINT (-76.9635167 -12.0485221),1745486222,0.0
1745486227,,,4,POINT (-76.966224 -12.051379),1745486227,0.0
1745486243,,,3,POINT (-76.96805329999999 -12.046736),1577491985,0.0005114226529979403
1745486244,,,3,POINT (-76.9658812 -12.0512544),1745486227,0.0003647423748336711
1745492144,,,4,POINT (-76.96992899999999 -12.0438511),1745492187,0.00011686731792504372
1745492167,,,3,POINT (-76.9708857 -12.0457383),1273927296,0.0004984199032915578
1745492187,,,4,POINT (-76.9698224 -12.0438032),1745492187,0.0
1745492190,,,4,POINT (-76.97166319999999 -12.0439209),1745492190,0.0
1746105657,,,3,POINT (-76.9453668 -12.028036),1746105657,0.0
1746105693,,,3,POINT (-76.94452320000001 -12.0286316),5049777415,0.000679019889258462
1746105702,,,3,POINT (-76.9463224 -12.0286299),5049777416,0.0007201795123437981
1746105710,,,3,POINT (-76.9450827 -12.0287969),1746105657,0.0008122078674823753
1746105715,,,3,POINT (-76.94774839999999 -12.0288732),1746075899,0.0008792697936326566
1746105720,,,3,POINT (-76.9438942 -12.0289011),1746105741,0.0004708651611660706
1746105722,,,4,POINT (-76.94948050000001 -12.0289147),1746105722,0.0
1746105723,,,3,POINT (-76.9482833 -12.028956),1746105722,0.0011979121545493802
1746105726,,,3,POINT (-76.9488927 -12.0290491),1746105722,0.0006029694851368933
1746105727,,,3,POINT (-76.9444015 -12.029057),1746105741,0.0006886124163806622
1746105729,,,4,POINT (-76.9493889 -12.0291387),1746105722,0.0002420052892011803
1746105731,,,3,POINT (-76.9461536 -12.0291302),5049777416,0.0011663249375693438
1746105734,,,3,POINT (-76.95033119999999 -12.0291681),1746105734,0.0
1746105736,,,3,POINT (-76.9466616 -12.0291931),5049777416,0.0009583619201535537
1746105739,,,3,POINT (-76.9498171 -12.0292684),1746105722,0.00048826555274555466
1746105741,,,3,POINT (-76.9437824 -12.0293585),1746105741,0.0
1746105757,,,3,POINT (-76.9502638 -12.0294093),1746105734,0.0002504400127749367
1746105759,,,3,POINT (-76.945402 -12.0293954),1746105657,0.00135985565410461
1746105771,,,4,POINT (-76.94753230000001 -12.0295015),5049777416,0.00135273485946312
1746105778,,,3,POINT (-76.94600629999999 -12.0295998),5049777416,0.0016237133891205998
