osmid,street_count,highway,ref,geometry,NN,NN_dist
1831294258,3,,,POINT (-76.7742099 -12.3913189),495319277,0.0028887559398456087
1831294259,3,,,POINT (-76.7749206 -12.3917446),495319277,0.0033447707275692353
1831294260,3,,,POINT (-76.77620349999999 -12.3917577),1831352570,0.0030919669888277114
1831352485,3,,,POINT (-76.77763469999999 -12.3827091),495303074,0.004081508036252982
1831352486,4,,,POINT (-76.7773133 -12.3830614),495303074,0.0036428898528520727
1831352488,3,,,POINT (-76.7785777 -12.3831214),495303074,0.004156735844388016
1831352490,4,,,POINT (-76.77641370000001 -12.3831313),7061240102,0.00291923065208118
1831352492,3,,,POINT (-76.7789073 -12.383441),495303074,0.004108527142423612
1831352494,3,,,POINT (-76.77774549999999 -12.3834645),495303074,0.0034334661917653623
1831352496,3,,,POINT (-76.77526880000001 -12.3834026),7061240102,0.0017809879561719512
1831352497,4,,,POINT (-76.7768626 -12.3835555),495303074,0.0030471707697483424
1831352499,4,,,POINT (-76.7792848 -12.3836916),6415478465,0.004184246436335131
1831352501,3,,,POINT (-76.7780161 -12.383717),495303074,0.0033489960883855514
1831352503,3,,,POINT (-76.77808829999999 -12.3837844),495303074,0.0033330244043503422
1831352505,4,,,POINT (-76.77564529999999 -12.3837854),7061240102,0.0019667531136338093
1831352507,3,,,POINT (-76.77974159999999 -12.3838587),1273862552,0.0043698788598733615
1831352509,3,,,POINT (-76.7765347 -12.3839042),495303074,0.002646569258493591
1831352512,3,,,POINT (-76.77729429999999 -12.3839534),495303074,0.002799592091716504
1831352516,3,,,POINT (-76.7783452 -12.384024),495303074,0.003299794286018128
1831352521,3,,,POINT (-76.7776423 -12.3842741),495303074,0.00267823132869462
1831352539,4,,,POINT (-76.7786849 -12.3843408),6415478465,0.003301603975342875
1831352541,3,,,POINT (-76.7748665 -12.384438),7061240102,0.0011079505268787439
1831352543,4,,,POINT (-76.7790119 -12.3846458),1273862552,0.003297449658448529
1831352544,3,,,POINT (-76.77823650000001 -12.3848218),6415478465,0.0026453248363894123
1831352545,3,,,POINT (-76.7785664 -12.3851259),1273862552,0.0026433981406526665
1831352547,3,,,POINT (-76.7789887 -12.3855151),1273862552,0.002673876085385517
1831352549,4,,,POINT (-76.7776428 -12.3869552),1273862552,0.0007863965539037221
1831352551,3,,,POINT (-76.7763224 -12.3872478),1273848777,0.00044254587333003034
1831352553,4,,,POINT (-76.776567 -12.3874772),1273862552,0.0004452188899855348
1831352555,3,,,POINT (-76.7762987 -12.387775),1273862552,0.0008456426254643979
1831352557,3,,,POINT (-76.7715269 -12.387853),1273749877,0.0014341031762089966
1831352559,3,,,POINT (-76.7788104 -12.3879826),495326614,0.0011289209449687448
1831352562,3,,,POINT (-76.7771851 -12.3885735),1831352570,0.0007987022599171809
1831352564,4,,,POINT (-76.7678178 -12.3888803),1932465989,0.00407958147363206
1831352567,3,,,POINT (-76.77566830000001 -12.3888432),495319277,0.0013137467069494406
1831352570,3,,,POINT (-76.77778499999999 -12.3891008),1831352570,0.0
1831352576,3,,,POINT (-76.7764395 -12.3893726),1831352570,0.0013726782179368515
1831352585,3,,,POINT (-76.77244570000001 -12.3893512),1932465991,0.001975328339793433
1831352586,3,,,POINT (-76.7761723 -12.3896414),1831352570,0.001700896719376645
1932465989,3,,,POINT (-76.7703472 -12.3856795),1932465989,0.0
1932465991,4,,,POINT (-76.7737046 -12.387829),1932465991,0.0
1932465992,3,,,POINT (-76.7732005 -12.3883844),1932465991,0.0007500573111437412
1932465994,4,,,POINT (-76.77276809999999 -12.38886),1932465991,0.0013928364046129306
1932465997,3,,,POINT (-76.7723926 -12.3892732),1932465991,0.0019511682756738716
1932465999,3,,,POINT (-76.7724295 -12.3894038),1932465991,0.002026295893990524
1932466003,3,,,POINT (-76.7772075 -12.3897184),1831352570,0.0008455388873317011
1932466004,3,,,POINT (-76.7765526 -12.3898291),1831352570,0.0014315134124349986
1932466009,3,,,POINT (-76.77267000000001 -12.3897661),495319277,0.0021960414955032115
1932466018,1,,,POINT (-76.7782823 -12.3898763),1831352570,0.0009212532442307604
1932466024,3,,,POINT (-76.7779975 -12.3900028),1831352570,0.0009266931800771025
1932466025,3,,,POINT (-76.7775341 -12.3900202),1831352570,0.0009530200260226443
1932466030,3,,,POINT (-76.7818731 -12.3900215),495326614,0.004010929568062055
1932466049,3,,,POINT (-76.7731071 -12.3903434),495319277,0.0023134361996787873
1932466053,3,,,POINT (-76.7772404 -12.3906473),1831352570,0.0016395887929591567
1932466072,4,,,POINT (-76.7784092 -12.3907822),1831352570,0.0017935249092242307
1932466082,3,,,POINT (-76.77679740000001 -12.3908641),1831352570,0.0020210345494268748
1932466088,3,,,POINT (-76.77353410000001 -12.3909145),495319277,0.002630029543556101
1932466099,3,,,POINT (-76.7781841 -12.3911018),1831352570,0.00204041216669759
1932466108,1,,,POINT (-76.77857299999999 -12.3912209),1831352570,0.002261806359970633
1932466132,3,,,POINT (-76.7739842 -12.3915233),495319277,0.0031160419782135184
1932466150,3,,,POINT (-76.7742525 -12.3918776),495319277,0.0034439126658495282
1932466161,4,,,POINT (-76.7745615 -12.3922951),495319277,0.00386004230546722
1932466165,3,,,POINT (-76.7773163 -12.3923934),1831352570,0.0033257923040982146
1932466169,1,,,POINT (-76.7775396 -12.3925213),1831352570,0.003429291677592255
1932466176,2,,,POINT (-76.7747847 -12.3925929),495319277,0.004171287935397922
1932466214,3,,,POINT (-76.7776041 -12.3933458),1831352570,0.00424885276398279
1932466234,1,,,POINT (-76.7779541 -12.3934716),1831352570,0.004374069895418303
