osmid,street_count,highway,geometry,NN,NN_dist
1814939530,3,,POINT (-77.0281384 -11.8661003),5762617127,0.0027925074180681756
1814939532,1,,POINT (-77.0271444 -11.8661273),1814939575,0.002968755904406034
1814939533,3,,POINT (-77.0163519 -11.8662056),4288690312,0.0016609554419072137
1814939535,3,,POINT (-77.02518790000001 -11.8662932),1814939575,0.001142733739766003
1814939539,3,,POINT (-77.01498599999999 -11.8663474),4288690312,0.001891798046837207
1814939540,4,,POINT (-77.0135477 -11.8663502),1814939591,0.0020928702420371444
1814939543,3,,POINT (-77.0296281 -11.8663927),5762617127,0.0013765706556507658
1814939547,3,,POINT (-77.01580370000001 -11.8664176),4288690312,0.0017783056936306742
1814939550,3,,POINT (-77.0284319 -11.8664324),5762617127,0.0023904729615655492
1814939552,3,,POINT (-77.0297228 -11.866499),5762617127,0.0012352644939408312
1814939555,3,,POINT (-77.0248151 -11.8665958),1814939575,0.000662796047054198
1814939557,3,,POINT (-77.01530150000001 -11.8666072),4288690312,0.0020298610050932648
1814939558,3,,POINT (-77.0167479 -11.8666098),4288690312,0.0021869846684402475
1814939561,4,,POINT (-77.0293138 -11.8666603),5762617127,0.001490530979214415
1814939563,3,,POINT (-77.0274651 -11.8667013),1814939575,0.003165270170137048
1814939564,4,,POINT (-77.0139324 -11.8666715),1814939591,0.002364109728839538
1814939565,4,,POINT (-77.02939979999999 -11.8667498),5762617127,0.001374859938324003
1814939567,3,,POINT (-77.01770310000001 -11.8667841),4288690312,0.002867926472210828
1814939572,3,,POINT (-77.0156898 -11.8669052),4288690312,0.0022685394354070776
1814939575,6,,POINT (-77.02431730000001 -11.8670334),1814939575,0.0
1814939576,3,,POINT (-77.02565199999999 -11.8669622),1814939575,0.0013365977442614863
1814939577,3,,POINT (-77.02894569999999 -11.8669787),5762617127,0.0017419284170152238
1814939578,3,,POINT (-77.0270117 -11.8669891),1814939575,0.0026947641547967155
1814939581,3,,POINT (-77.0271461 -11.8669925),1814939575,0.0028290956593826277
1814939582,5,,POINT (-77.0134935 -11.8669991),1814939591,0.001880211610423975
1814939583,3,,POINT (-77.0166698 -11.8669994),4288690312,0.0025155548831207815
1814939588,4,,POINT (-77.01438760000001 -11.867037),4337668179,0.002511902205505406
1814939591,3,,POINT (-77.0116208 -11.867167),1814939591,0.0
1814939594,3,,POINT (-77.0278289 -11.8670898),5762617127,0.002835715109096674
1814939599,3,,POINT (-77.0296902 -11.8671093),5762617127,0.0009862441077053282
1814939603,4,,POINT (-77.0173197 -11.8671694),4288690312,0.002951834388984531
1814939626,4,,POINT (-77.0114604 -11.8669508),1814939626,0.0
1814939640,4,,POINT (-77.0239485 -11.8673681),4337568384,6.449821702837194e-05
1814939642,3,,POINT (-77.0141493 -11.8673219),4337668179,0.0021404796588615103
1814939644,3,,POINT (-77.0267252 -11.8673889),1814939575,0.0024340013681122845
1814939648,3,,POINT (-77.0273072 -11.8674002),5762617116,0.0027190044593575716
1814939652,3,,POINT (-77.017071 -11.8674139),4288690312,0.0030521927199960216
1814939654,3,,POINT (-77.0275561 -11.8674413),5762617116,0.002774576149616187
1814939659,4,,POINT (-77.0139865 -11.8674976),4337668179,0.0019012801266527753
1814939660,3,,POINT (-77.0169848 -11.8674986),4288690312,0.0030953584364323693
1814939663,4,,POINT (-77.0254563 -11.8675256),1814939575,0.0012407988716905015
1814939665,3,,POINT (-77.0292614 -11.8675349),5762617127,0.0014131189900358037
1814939666,3,,POINT (-77.01870580000001 -11.86755),1814939953,0.003628608548735707
1814939670,4,,POINT (-77.015055 -11.8675687),4337668179,0.0026729575567191227
1814939671,3,,POINT (-77.028567 -11.8676002),5762617127,0.0021095210475368734
1814939674,3,,POINT (-77.0241681 -11.8676832),4337568384,0.00031957492079102615
1814939675,3,,POINT (-77.02360419999999 -11.8676833),4337568385,6.407440987187054e-05
1814939678,4,,POINT (-77.0135993 -11.8677314),4337668179,0.0014817764743688955
1814939679,3,,POINT (-77.0248735 -11.8678245),1814939575,0.0009670561772661218
1814939682,3,,POINT (-77.02699920000001 -11.8678056),5762617116,0.002239344468816006
1814939685,4,,POINT (-77.01905120000001 -11.8678335),1814939953,0.0031948521295925526
1814939686,4,,POINT (-77.0123923 -11.8678371),1814939591,0.0010218836822246625
1814939688,3,,POINT (-77.0289618 -11.8678947),5762617127,0.0017930674610760176
1814939689,4,,POINT (-77.0281648 -11.8679011),4285018353,0.0024455935005674684
1814939690,3,,POINT (-77.0297745 -11.8679034),5762617127,0.001063850074017631
1814939691,3,,POINT (-77.0183085 -11.8679192),1814940000,0.003491717813627496
1814939693,3,,POINT (-77.0159713 -11.8678945),4288690312,0.0032597462247849116
1814939694,4,,POINT (-77.015466 -11.8679035),4337668179,0.0028927192501212507
1814939696,3,,POINT (-77.0143441 -11.8679303),4337668179,0.001878811573844276
1814939697,3,,POINT (-77.0122063 -11.8679553),1814939591,0.0009819506810423693
1814939698,3,,POINT (-77.026329 -11.8679418),5762617116,0.0020222980418325644
1814939700,4,,POINT (-77.02379879999999 -11.8679662),4337568385,0.00027929357314185007
1814939701,4,,POINT (-77.02825180000001 -11.8679625),4285018353,0.002339247060484178
1814939702,4,,POINT (-77.0281006 -11.8679777),4285018353,0.002450944277212779
1814939703,4,,POINT (-77.0164831 -11.8679862),4288690312,0.0034160589602640757
1814939706,3,,POINT (-77.0176548 -11.8680101),1814194927,0.003750617242534616
1814939711,4,,POINT (-77.02818480000001 -11.8680395),4285018353,0.0023465036565049457
1814939718,4,,POINT (-77.0244644 -11.8681086),4337568384,0.0008379944868538319
1814939719,3,,POINT (-77.0252346 -11.8681337),1814939575,0.0014325150540199223
1814939720,3,,POINT (-77.01454579999999 -11.8681221),4337668179,0.001960882867480371
1814939725,3,,POINT (-77.0187143 -11.8681669),1814940000,0.0030851289924424164
1814939730,3,,POINT (-77.026684 -11.8681644),5762617116,0.0018210039566158437
1814939732,3,,POINT (-77.02514530000001 -11.8682214),4337568384,0.001409258021091102
1814939735,4,,POINT (-77.013942 -11.8682113),4337668179,0.0013885273133796598
1814939738,4,,POINT (-77.01493309999999 -11.86823),4337668179,0.002279905401540526
1814939739,3,,POINT (-77.0229927 -11.8682406),4337568385,0.0008210755689914017
1814939740,3,,POINT (-77.0154124 -11.8682377),4337668179,0.0027361090511924717
1814939741,3,,POINT (-77.0175517 -11.8682379),1814194937,0.0036090630931007723
1814939743,3,,POINT (-77.0294754 -11.8682779),4285018353,0.00128738737371725
1814939744,3,,POINT (-77.0127097 -11.8682844),4337668179,0.0006806345568650975
1814939745,3,,POINT (-77.0180234 -11.8682915),1814194927,0.003318235907826738
1814939747,3,,POINT (-77.02657379999999 -11.8683043),5762617116,0.0016678276289841202
1814939750,4,,POINT (-77.02407479999999 -11.8683676),4337568385,0.0007664259520621087
1814939751,4,,POINT (-77.02780749999999 -11.8683728),5762617116,0.00212448045884351
1814939755,3,,POINT (-77.0160431 -11.8684114),1814819409,0.003217726410061757
1814939758,4,,POINT (-77.027896 -11.8684311),5762617116,0.002142105973106104
1814939759,3,,POINT (-77.0189165 -11.868432),1814940000,0.002760103970867476
1814939763,3,,POINT (-77.02711480000001 -11.8684687),5762617116,0.0016569779962401824
1814939765,4,,POINT (-77.0247308 -11.868491),4337568384,0.0013040403214625283
1814939768,3,,POINT (-77.0231635 -11.8685103),4337568385,0.0009093484700619741
1814939769,3,,POINT (-77.01843839999999 -11.8685204),1814940000,0.002910129598494322
1814939770,3,,POINT (-77.0168062 -11.8685232),1814819409,0.00366779242869713
1814939771,3,,POINT (-77.0123012 -11.8685531),4337668179,0.0006250155998076919
1814939775,3,,POINT (-77.0288987 -11.8685638),4285018353,0.001460833765357486
