osmid,street_count,ref,highway,geometry,NN,NN_dist
262574062,4,,,POINT (-77.01867660000001 -12.1162351),262574004,0.00035743778479615384
262574063,4,,,POINT (-77.01972360000001 -12.1163148),262574004,0.0014074074392297334
262574064,4,,,POINT (-77.020774 -12.1163845),262574004,0.0024601116824208786
262574065,4,,,POINT (-77.02181539999999 -12.1164652),262573759,0.0032036116259641606
262574066,4,,,POINT (-77.0228601 -12.1165479),262574069,0.0030280385747220666
262574067,4,,,POINT (-77.0239096 -12.1166142),262574069,0.00197687082279772
262574068,4,,,POINT (-77.0249438 -12.1166773),262574069,0.0009419331292621358
262574069,4,,,POINT (-77.0258857 -12.1166694),262574069,0.0
262574070,4,,,POINT (-77.02594449999999 -12.1174978),262574070,0.0
262574071,4,,,POINT (-77.02480679999999 -12.1175135),262574070,0.0011378083230501863
262574072,4,,,POINT (-77.0237712 -12.1174386),262574070,0.002174106145058356
262574073,4,,traffic_signals,POINT (-77.0227338 -12.1173572),4347538933,0.0024110732091739643
262574074,4,,,POINT (-77.0216965 -12.1172948),258374857,0.002411300250903868
262574075,3,,,POINT (-77.0209301 -12.1172427),262574456,0.0024136441369861654
262574077,4,,,POINT (-77.01959100000001 -12.1171516),262574003,0.0012884247164781277
262574078,3,,,POINT (-77.0185171 -12.1170706),262574003,0.00021154124893640712
262574081,3,,,POINT (-77.0246721 -12.1184316),9042185913,0.0009810571492025078
262574082,4,,,POINT (-77.02363130000001 -12.1183513),114612758,0.0015368510728090104
262574085,4,,,POINT (-77.02050079999999 -12.118144),262574456,0.0014544812133553476
262574086,4,,,POINT (-77.0194441 -12.1180776),4347889544,0.0011716355150017891
262574092,4,,,POINT (-77.02460809999999 -12.1188741),9042185913,0.0005848497926865671
262574093,4,,,POINT (-77.0235697 -12.1188632),114612758,0.0010521056268270425
262574094,4,,,POINT (-77.0225102 -12.1187831),5115686996,0.0009761412295352663
262574095,4,,,POINT (-77.0214718 -12.1187303),258374857,0.000962084590877547
262574096,4,,,POINT (-77.0204062 -12.1186392),262574456,0.0009548534756705397
262574097,4,,,POINT (-77.0193641 -12.118581),262574455,0.0009551577304299695
262574148,3,,,POINT (-77.02060760000001 -12.1174883),262574456,0.002117318542403978
262574159,4,,,POINT (-77.02028799999999 -12.119466),262574456,0.0001599602450630802
262574317,3,,,POINT (-77.02342899999999 -12.1196769),114612758,0.0004933772694441688
262574388,3,,,POINT (-77.025673 -12.1189336),262574388,0.0
263922997,4,,,POINT (-77.0172838 -12.1204757),263922937,0.00013700364958690465
263923721,3,,,POINT (-77.01380760000001 -12.1193092),263922940,0.0012340767601744821
263923722,3,,,POINT (-77.01381430000001 -12.1187645),263922940,0.001778772579619553
263923724,3,,,POINT (-77.01398469999999 -12.1175845),263922940,0.0029658436995240916
263923725,4,,,POINT (-77.0147001 -12.1193237),263922939,0.0012366408734950031
263923732,3,,,POINT (-77.01601909999999 -12.1186677),263922938,0.0019345080666677912
263923736,3,,,POINT (-77.0172924 -12.1193658),262573997,0.0009534630826618001
263923737,4,,,POINT (-77.0173181 -12.1187082),262573999,0.0009447736924839051
263923753,3,,,POINT (-77.0166706 -12.1193552),263922937,0.0013986046939756355
263923754,3,,,POINT (-77.015344 -12.1193342),263922939,0.0014046928667868276
263924255,3,,,POINT (-77.01636449999999 -12.1186841),262573999,0.0018986394339181886
263924257,3,,,POINT (-77.01568 -12.1185079),263922938,0.002113771049569528
263924258,3,,,POINT (-77.0148849 -12.1180808),263922939,0.0024892270286181765
263924259,3,,,POINT (-77.01425279999999 -12.1177278),263922940,0.0028555464013035195
263924263,3,,,POINT (-77.0137623 -12.116072),3258567918,0.003424592572848952
263924515,3,,,POINT (-77.01386479999999 -12.1160772),3258567918,0.0035248789879922934
263924520,4,,,POINT (-77.014314 -12.1176225),263922939,0.002957095077944043
263924525,4,,,POINT (-77.0163659 -12.1185681),262574000,0.0019018334837694695
263924526,3,,,POINT (-77.0173181 -12.1185876),262574000,0.0009494558704819262
263924735,3,,,POINT (-77.0114325 -12.1164345),4346255290,0.0015920162059451545
263924915,4,,,POINT (-77.0128725 -12.1173914),4346241074,0.003114221074361611
263924919,3,,,POINT (-77.0130781 -12.1160364),3258567918,0.0027593088935521774
263925192,3,,,POINT (-77.01084229999999 -12.1160549),4346255290,0.0009576255844460026
