osmid,street_count,ref,highway,geometry,NN,NN_dist
1826469967,3,,,POINT (-76.7944226 -12.3660015),1832653114,0.0007581309979126828
1826469971,3,,,POINT (-76.7958534 -12.3662124),1826469922,0.0019114028199239787
1826469973,3,,,POINT (-76.79407329999999 -12.3663576),1832653114,0.0006061240549513607
1826469974,4,,,POINT (-76.7947885 -12.3663267),1832653114,0.001194876428747172
1826469976,4,,,POINT (-76.79560379999999 -12.3664679),1826469922,0.0019000940108323172
1826469977,3,,,POINT (-76.79668909999999 -12.3664586),1826469922,0.002743578847053784
1826469981,3,,,POINT (-76.7937474 -12.3666684),1832653114,0.0007677409068170832
1826469982,4,,,POINT (-76.794504 -12.3667187),1832653114,0.001165036707574145
1826469983,4,,,POINT (-76.7959233 -12.3667635),1826469922,0.0023339478828820863
1826469984,3,,,POINT (-76.7952901 -12.3667753),1832653114,0.0018386813209439004
1826469987,3,,,POINT (-76.7963062 -12.3669759),1826469922,0.002753855212249851
1826469988,3,,,POINT (-76.79562610000001 -12.3670601),1832653114,0.0022713433293980747
1826469989,4,,,POINT (-76.7941781 -12.3670699),1832653114,0.001271067236613609
1826469993,4,,,POINT (-76.7949519 -12.3671498),1832653114,0.0017866856270722447
1826470001,3,,,POINT (-76.79595639999999 -12.36743),1832653114,0.0027480128711391944
1826470002,4,,,POINT (-76.79524240000001 -12.3674429),1832653114,0.002199298854181039
1826470005,3,,,POINT (-76.7946276 -12.3674759),1832653114,0.0018398248748149073
1826470021,3,,,POINT (-76.79583150000001 -12.3676651),1832653114,0.002787251154811281
1826470023,3,,,POINT (-76.7949533 -12.367738),1832653114,0.0022375846375031825
1826470032,3,,,POINT (-76.792287 -12.3680361),1832653114,0.0025413272614945525
1826470033,3,,,POINT (-76.795033 -12.3680877),1832653114,0.0025733681295134632
1826470034,3,,,POINT (-76.7948019 -12.3683868),1832653114,0.00272789785915411
1826470035,3,,,POINT (-76.7954666 -12.3683891),1832653114,0.003065696327095945
1826470036,4,,,POINT (-76.794247 -12.3685199),1832653114,0.0026781409316910007
1826470037,4,,,POINT (-76.7927794 -12.3685548),1832653114,0.002796159112070704
1826470040,3,,,POINT (-76.7944842 -12.368731),1832653114,0.002941238599636962
1826470041,3,,,POINT (-76.7952252 -12.3687724),1832653114,0.003262103716927514
1826470042,4,,,POINT (-76.79157650000001 -12.3689329),1832653114,0.003681966892846508
1826470044,4,,,POINT (-76.7931961 -12.3689859),1832653114,0.0031177349342126595
1826470049,4,,,POINT (-76.7934983 -12.3693209),1832653114,0.003420747099685826
1826470050,4,,,POINT (-76.7920197 -12.3693672),1832653114,0.0038361559261886158
1826470055,4,,,POINT (-76.79092989999999 -12.3696805),1832653114,0.0046658504733937374
1826470058,4,,,POINT (-76.7924438 -12.3697706),1832653114,0.0040561080878135725
1826470059,3,,,POINT (-76.7938432 -12.3697545),1832653114,0.0038538625105223726
1826470060,4,,,POINT (-76.7927863 -12.3700514),1832653114,0.004240158366147337
1826470062,4,,,POINT (-76.791332 -12.3700708),1832653114,0.004777820986606552
1826470067,3,,,POINT (-76.79311989999999 -12.3703958),1832653114,0.004524948212966476
1826470068,4,,,POINT (-76.7902182 -12.370408),1832653114,0.005674616154425099
1826470071,4,,,POINT (-76.7917454 -12.3704799),1832653114,0.004963976757605014
1826470072,4,,,POINT (-76.7920749 -12.370792),1832653114,0.005141423333087709
1826470074,4,,,POINT (-76.7906306 -12.3708039),1832653114,0.00576596291785272
1826470076,4,,,POINT (-76.789478 -12.3711793),1832653114,0.0067381190498566924
1826470077,3,,,POINT (-76.7924549 -12.3711609),1832653114,0.005395174751574923
1826470078,4,,,POINT (-76.7910562 -12.3711988),1832653114,0.005904678038644213
1826470081,4,,,POINT (-76.79140030000001 -12.3714998),1832653114,0.00603838540091775
1826470083,4,,,POINT (-76.78991240000001 -12.3715761),1832653114,0.006803812567231916
1826470086,3,,,POINT (-76.7917353 -12.3718818),1832653114,0.006282824878193488
1826470087,4,,,POINT (-76.788763 -12.3719174),472561556,0.006687031109540717
1826470088,4,,,POINT (-76.7903288 -12.3719573),1832653114,0.006914093103948884
1826470090,4,,,POINT (-76.79066210000001 -12.372253),1832653114,0.007025320363515454
1826470091,4,,,POINT (-76.7891869 -12.372303),472561556,0.00683043643188106
1826470094,4,,,POINT (-76.7880809 -12.3726398),472561556,0.0057151319503497494
1826470095,3,,,POINT (-76.79108890000001 -12.3726386),1832653114,0.007212058932788947
1826470096,4,,,POINT (-76.7896386 -12.3727055),472561556,0.007035284404340672
1826470100,4,,,POINT (-76.7899434 -12.3729799),472561556,0.007197894398356365
1826470102,4,,,POINT (-76.78850679999999 -12.3730429),472561556,0.005873982503367143
1826470104,4,,,POINT (-76.7873766 -12.373394),472561556,0.00471681660656458
1826470105,4,,,POINT (-76.7904223 -12.3734111),472561556,0.007491684235200391
1826470107,4,,,POINT (-76.7889119 -12.373434),472561556,0.006070942204464945
1826470108,4,,,POINT (-76.78921440000001 -12.3737273),472561556,0.006246717778961249
1826470110,4,,,POINT (-76.7878109 -12.3737905),472561556,0.004919278585312138
1826470112,4,,,POINT (-76.78967780000001 -12.3741644),472561556,0.006562532140874194
1826470113,4,,,POINT (-76.7881946 -12.3741602),472561556,0.005141411053388683
1826470115,3,,,POINT (-76.78854200000001 -12.3744981),472561556,0.005379491638621891
1826470117,4,,,POINT (-76.7889658 -12.3748996),472561556,0.005714017971613657
1826470119,3,,,POINT (-76.7893005 -12.3752168),472561556,0.0060052017659589264
1826470136,3,,,POINT (-76.7829826 -12.375997),495284663,0.00027482448944903307
1826470137,3,,,POINT (-76.78192249999999 -12.3770746),1826470137,0.0
1826470144,3,,,POINT (-76.7868234 -12.3797146),472561556,0.0052441854372230045
1826470146,3,,,POINT (-76.7875437 -12.3798541),472561556,0.005845523610417876
1826470147,3,,,POINT (-76.7888075 -12.3800541),472561556,0.0069347030679035885
1826470149,1,,,POINT (-76.7877182 -12.3811396),495284663,0.006904508441591076
1832652738,3,,,POINT (-76.8121505 -12.3459956),1832652746,0.0013748746597401472
1832652739,3,,,POINT (-76.8123271 -12.3461745),1832652746,0.0011238086135954227
1832652741,3,,,POINT (-76.8109444 -12.3464615),1832652746,0.0022641534687412638
1832652743,3,,,POINT (-76.81204270000001 -12.3465654),1832652746,0.0011747817712178172
1832652744,3,,,POINT (-76.81133320000001 -12.3467986),1832652746,0.0018311703197610527
1832652746,3,,,POINT (-76.8131597 -12.3469293),1832652746,0.0
1832652747,3,,,POINT (-76.81179539999999 -12.3468852),1832652746,0.0013650125640506147
1832652748,3,,,POINT (-76.8121968 -12.3471866),1832652746,0.0009966843532481057
1832652749,3,,,POINT (-76.81285320000001 -12.3472408),1832652746,0.00043700629285667515
1832652751,4,,,POINT (-76.810672 -12.3474749),6450979538,0.0019011384063242667
1832652752,3,,,POINT (-76.8125738 -12.3475232),1832652746,0.0008342637592543987
1832652753,3,,,POINT (-76.80993599999999 -12.3475148),6450979540,0.0024068216656037986
1832652754,4,,,POINT (-76.81126949999999 -12.3476839),6450979538,0.0013248083219865692
1832652756,3,,,POINT (-76.8102482 -12.3478659),6450979540,0.0019370820994448596
1832652757,3,,,POINT (-76.81166229999999 -12.3479588),6450979538,0.0008670283155707125
1832652758,3,,,POINT (-76.8115413 -12.3481335),6450979538,0.0008125043569082991
1832652761,3,,,POINT (-76.8117653 -12.3483403),6450979538,0.0005076459888486277
1832652764,3,,,POINT (-76.81129660000001 -12.3484906),6450979539,0.0007419654169837417
1832652765,3,,,POINT (-76.8099562 -12.3484921),6450979541,0.0017019733076575037
1832652769,3,,,POINT (-76.8103172 -12.3487799),6450979541,0.001241067193985575
1832652771,3,,,POINT (-76.8088734 -12.3487258),6450979542,0.0022976055993144504
1832652773,3,,,POINT (-76.8110468 -12.3488568),6450979540,0.0006735363761523732
1832652785,3,,,POINT (-76.81079889999999 -12.3492014),6450979541,0.0006013139279933271
1832652807,3,,,POINT (-76.80923420000001 -12.3494096),6450979542,0.0015822170047047669
1832652811,3,,,POINT (-76.8081511 -12.3495112),6450979543,0.002291435899167061
1832652817,3,,,POINT (-76.8096711 -12.3497554),6450979542,0.0010264421854104795
