u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,width,ref,bridge,access,junction,wazeinfo0800_minutes,wazeinfo0800_km,wazeinfo1400_minutes,wazeinfo1400_km
441230275,437556275,0,"[39460832, 602260959]",Avenida 1 Los Sauces,tertiary,,True,24.488999999999997,"LINESTRING (-71.9064399 -13.5370907, -71.90638149999999 -13.5369879, -71.9063337 -13.5368962)",2,,,,,,0.0,0.021,0.0,0.021
7932068807,30964496,0,445260645,Calle Clorinda Matto de Turner,tertiary,,False,35.775,"LINESTRING (-71.8873658 -13.5408224, -71.8873905 -13.5408549, -71.88740679999999 -13.5409503, -71.8873579 -13.5411287)",,,,,,,0.0,0.0,0.0,0.0
7932068807,1006743598,0,445260645,Calle Clorinda Matto de Turner,tertiary,,False,50.645,"LINESTRING (-71.8873658 -13.5408224, -71.88735079999999 -13.5408027, -71.8872831 -13.5407755, -71.887199 -13.5407664, -71.8869136 -13.5407666)",,,,,,,0.1,0.047,0.08333333333333333,0.047
1005765579,4437859316,0,86537581,,tertiary,,False,50.971000000000004,"LINESTRING (-71.9191258 -13.5221557, -71.918938 -13.5221857, -71.9188173 -13.5222065, -71.91866039999999 -13.5222287)",,,,,,,0.05,0.037000000000000005,0.05,0.037000000000000005
1005765579,1005766192,0,86537581,,tertiary,,False,76.77000000000001,"LINESTRING (-71.9191258 -13.5221557, -71.91937350000001 -13.5220973, -71.91945269999999 -13.522099, -71.9195167 -13.5221224, -71.9195643 -13.5221668, -71.9196743 -13.522376)",,,,,,,0.08333333333333333,0.077,0.08333333333333333,0.077
6202246105,3220977601,0,86462741,Longitudinal de la Sierra Sur,trunk,90,False,378.11100000000005,"LINESTRING (-71.9984568 -13.5073974, -71.9991077 -13.5073489, -71.9993791 -13.5073334, -71.9995569 -13.5073241, -71.99980909999999 -13.5073158, -72.000005 -13.5073282, -72.000269 -13.5073779, -72.00050419999999 -13.5074317, -72.0008502 -13.5075207, -72.00108400000001 -13.5075768, -72.0012191 -13.5076049, -72.0014565 -13.5076485, -72.0016711 -13.5076715, -72.00191150000001 -13.5076864)",2,,PE-3S,,,,0.6166666666666667,0.379,0.6,0.379
6202246105,4370460489,0,86462741,Longitudinal de la Sierra Sur,trunk,90,False,98.239,"LINESTRING (-71.9984568 -13.5073974, -71.99817539999999 -13.5074343, -71.99791620000001 -13.5074593, -71.9975522 -13.507471)",2,,PE-3S,,,,0.3666666666666665,0.098,0.3333333333333333,0.098
9412985844,1005841811,0,1116238569,,residential,,True,77.006,"LINESTRING (-71.9163827 -13.5414722, -71.9166721 -13.5414807, -71.9170945 -13.5414986)",,,,,,,0.1,0.076,0.11666666666666667,0.076
8223998975,30964495,0,4819189,Avenida Llocllapata - Retamales,tertiary,45,True,117.51,"LINESTRING (-71.88865370000001 -13.5436728, -71.88814669999999 -13.542738)",,,,,,,0.0,0.009000000000000001,0.0,0.009000000000000001
8223998975,1006743641,0,86585524,Prolongación Ramón Castilla,residential,,False,11.594,"LINESTRING (-71.88865370000001 -13.5436728, -71.8887502 -13.5436273)",,,,,,,0.1,0.122,0.1,0.122
9029248004,3782014175,0,374821327,,residential,,False,96.099,"LINESTRING (-71.9251252 -13.5418772, -71.924245 -13.5417562)",,,,,,,0.1,0.09,0.1,0.09
9029248004,5600851029,0,374821327,,residential,,False,205.724,"LINESTRING (-71.9251252 -13.5418772, -71.9252482 -13.5418941, -71.9270095 -13.5421361)",,,,,,,0.31666666666666665,0.2,0.3666666666666665,0.2
9029248005,7263729826,0,445845512,,residential,,False,32.062,"LINESTRING (-71.8926178 -13.5490092, -71.89286610000001 -13.5488515)",,,,,,,0.9333333333333332,0.61,0.9333333333333332,0.61
9029248005,3815603548,0,975724510,,residential,,False,5.78,"LINESTRING (-71.8926178 -13.5490092, -71.89264249999999 -13.5490553)",,,,,,,0.9666666666666668,0.642,0.9666666666666668,0.642
9029248005,9029248007,0,445845512,,residential,,False,130.978,"LINESTRING (-71.8926178 -13.5490092, -71.8924627 -13.5491078, -71.89200219999999 -13.549342, -71.89154190000001 -13.5495477)",,,,,,,0.7666666666666667,0.512,0.7666666666666667,0.512
9029248006,7263729826,0,975724511,,residential,,False,5.764,"LINESTRING (-71.8928951 -13.548895, -71.89286610000001 -13.5488515)",,,,,,,0.9666666666666668,0.642,0.9666666666666668,0.642
9029248006,3815603266,0,"[378143416, 378143417]",Vía de Evitamiento,trunk,80,True,471.23900000000003,"LINESTRING (-71.8928951 -13.548895, -71.8936617 -13.5484086, -71.894284 -13.548007, -71.894874 -13.5476263, -71.8953516 -13.547332, -71.89609249999999 -13.5468373, -71.89652649999999 -13.546551)",2,,,,,,0.9,0.469,0.9,0.469
9029248007,9029248008,0,975724512,,residential,,False,6.67,"LINESTRING (-71.89154190000001 -13.5495477, -71.89156629999999 -13.5496028)",,,,,,,0.0,0.0,0.0,0.0
9029248007,9029248005,0,445845512,,residential,,False,130.978,"LINESTRING (-71.89154190000001 -13.5495477, -71.89200219999999 -13.549342, -71.8924627 -13.5491078, -71.8926178 -13.5490092)",,,,,,,0.25,0.13,0.25,0.13
9029248007,4431946022,0,445845512,,residential,,False,258.676,"LINESTRING (-71.89154190000001 -13.5495477, -71.8913606 -13.5496233, -71.8907016 -13.549873, -71.8896944 -13.5502762, -71.8893224 -13.5504168)",,,,,,,0.5,0.258,0.5,0.258
9029248008,9029248007,0,975724512,,residential,,False,6.67,"LINESTRING (-71.89156629999999 -13.5496028, -71.89154190000001 -13.5495477)",,,,,,,0.0,0.0,0.0,0.0
9029248008,3815603548,0,378143417,Vía de Evitamiento,trunk,80,True,131.397,"LINESTRING (-71.89156629999999 -13.5496028, -71.8919934 -13.5494099, -71.89264249999999 -13.5490553)",2,,,,,,0.25,0.13,0.25,0.13
9029248009,3696204918,0,975724513,,residential,,False,5.325,"LINESTRING (-71.8849424 -13.5521816, -71.8849232 -13.5521375)",,,,,,,0.0,0.0,0.0,0.0
9029248009,9029248008,0,378143417,Vía de Evitamiento,trunk,80,True,771.375,"LINESTRING (-71.8849424 -13.5521816, -71.8851913 -13.5520957, -71.887439 -13.5512091, -71.88862450000001 -13.5507502, -71.8905718 -13.5500044, -71.8914623 -13.5496498, -71.89156629999999 -13.5496028)",2,,,,,,1.2833333333333334,0.77,1.5166666666666666,0.77
9029248010,30962450,0,4819000,Avenida Velasco Astete,trunk,,False,15.016,"LINESTRING (-71.94172500000001 -13.5390833, -71.9418629 -13.5390995)",4,,,,,,0.06666666666666668,0.034,0.06666666666666668,0.034
9029248010,9029248012,0,792635134,Avenida Velasco Astete,trunk,,True,107.94,"LINESTRING (-71.94172500000001 -13.5390833, -71.94157319999999 -13.5391614, -71.9414878 -13.5391758, -71.9414373 -13.5391842, -71.9407624 -13.5393181)",3,,,,,,0.8333333333333334,0.106,0.75,0.106
441230345,4703660453,0,37492667,Avenida 3 Las Retamas,residential,,False,86.688,"LINESTRING (-71.9019382 -13.5305523, -71.90224120000001 -13.5312741)",,,,,,,0.0,0.004,0.0,0.004
441230345,5599321985,0,37638109,Avenida Ocho San Agustín,residential,,False,23.379,"LINESTRING (-71.9019382 -13.5305523, -71.90173830000001 -13.5306325)",,,,,,,0.0,0.0,0.0,0.0
9029248012,7411816216,0,792635134,Avenida Velasco Astete,trunk,,True,42.133,"LINESTRING (-71.9407624 -13.5393181, -71.94037899999999 -13.5393862)",3,,,,,,0.0,0.0,0.0,0.0
9029248012,9029248013,0,975724515,,trunk_link,,False,15.446,"LINESTRING (-71.9407624 -13.5393181, -71.9407343 -13.5391819)",,,,,,,0.0,0.0,0.0,0.0
9029248013,9029248012,0,975724515,,trunk_link,,False,15.446,"LINESTRING (-71.9407343 -13.5391819, -71.9407624 -13.5393181)",,,,,,,0.0,0.001,0.0,0.001
9029248013,9029248010,0,"[1077452588, 792635133]",Avenida Velasco Astete,trunk,,True,108.07099999999998,"LINESTRING (-71.9407343 -13.5391819, -71.9410943 -13.5391237, -71.9412402 -13.5390973, -71.94138169999999 -13.5390838, -71.9415254 -13.5390719, -71.94172500000001 -13.5390833)",,,,,,,0.26666666666666666,0.107,0.26666666666666666,0.107
10806723599,4119438049,0,1163504858,,residential,,False,75.947,"LINESTRING (-71.87736820000001 -13.5486923, -71.8772876 -13.5480138)",,,,,,,0.0,0.0,0.0,0.0
441230362,441230375,0,787151751,Avenida Ocho San Agustín,residential,,False,71.367,"LINESTRING (-71.900581 -13.5310802, -71.89997169999999 -13.5313272)",,,,,,,0.2333333333333333,0.077,0.2333333333333333,0.077
441230362,441230377,0,787151751,Avenida Ocho San Agustín,residential,,False,28.708,"LINESTRING (-71.900581 -13.5310802, -71.900824 -13.5309761)",,,,,,,0.2333333333333333,0.028,0.15,0.028
3816547358,1005309689,0,79095449,Avenida de la Cultura,trunk,60,True,106.045,"LINESTRING (-71.9056428 -13.5376061, -71.9052169 -13.5379166, -71.9048422 -13.5381564)",3,,PE-3S,,,,0.0,0.006999999999999999,0.0,0.006999999999999999
441230375,4427048418,0,243698555,,residential,,False,103.986,"LINESTRING (-71.89997169999999 -13.5313272, -71.89947410000001 -13.5305269)",,,,,,,0.35,0.1,0.35,0.1
441230375,441230362,0,787151751,Avenida Ocho San Agustín,residential,,False,71.367,"LINESTRING (-71.89997169999999 -13.5313272, -71.900581 -13.5310802)",,,,,,,0.2333333333333333,0.073,0.2333333333333333,0.073
441230377,5599321987,0,37638109,Avenida Ocho San Agustín,residential,,False,78.413,"LINESTRING (-71.900824 -13.5309761, -71.9015026 -13.5307271)",,,,,,,0.25,0.075,0.25,0.075
441230377,441230362,0,787151751,Avenida Ocho San Agustín,residential,,False,28.708,"LINESTRING (-71.900824 -13.5309761, -71.900581 -13.5310802)",,,,,,,0.0,0.002,0.0,0.002
4428203050,2389897529,0,698761269,Longitudinal de la Sierra Sur,trunk,100,False,110.097,"LINESTRING (-72.0410555 -13.4958247, -72.04157189999999 -13.4957311, -72.0420554 -13.4956377)",2,,PE-3S,,,,0.0,0.004,0.0,0.004
4435313706,4949700129,0,446202370,,residential,,False,13.07,"LINESTRING (-71.986141 -13.5423045, -71.98626160000001 -13.5422962)",,,,,,,0.0,0.002,0.0,0.002
4435313706,1991883118,0,4823505,,residential,,False,67.78699999999999,"LINESTRING (-71.986141 -13.5423045, -71.9861305 -13.542402, -71.98609500000001 -13.5424823, -71.9860202 -13.542521, -71.98588890000001 -13.5425228, -71.98574069999999 -13.5425315, -71.98567009999999 -13.5425442)",,,,,,,0.016666666666666666,0.01,0.03333333333333333,0.01
4435313706,31001137,0,4823505,,residential,,False,64.732,"LINESTRING (-71.986141 -13.5423045, -71.9860978 -13.5422229, -71.9860359 -13.5421609, -71.98574000000001 -13.5418773)",,,,,,,0.11666666666666667,0.064,0.21666666666666667,0.064
4435313713,5601275783,0,4819849,,tertiary,,False,76.929,"LINESTRING (-71.98264039999999 -13.5405171, -71.9823383 -13.5398907)",,,,,,,0.26666666666666666,0.076,0.26666666666666666,0.076
4435313713,3707261783,0,4819849,,tertiary,,False,166.152,"LINESTRING (-71.98264039999999 -13.5405171, -71.9826647 -13.5405724, -71.9827476 -13.5406915, -71.9832529 -13.5414172, -71.9834899 -13.5417611)",,,,,,,0.0,0.0,0.0,0.0
4435313713,30970963,0,4823498,,residential,,False,234.969,"LINESTRING (-71.98264039999999 -13.5405171, -71.9827368 -13.5404711, -71.9828012 -13.5404646, -71.98286830000001 -13.5404698, -71.98292859999999 -13.5404451, -71.9829697 -13.5404031, -71.9834285 -13.5398648, -71.98353229999999 -13.539756, -71.98364460000001 -13.5396883, -71.98437269999999 -13.5393541)",,,,,,,0.7166666666666667,0.235,1.2166666666666666,0.235
4295418933,4295418934,0,430265530,,residential,,False,86.437,"LINESTRING (-71.98993129999999 -13.5281323, -71.9901502 -13.5275607, -71.9901754 -13.527494, -71.9901711 -13.5274452, -71.9901541 -13.5274008)",,,,,,,0.03333333333333333,0.022,0.03333333333333333,0.022
4295418934,5145345826,0,8153377,Avenida Antonio Lorena,trunk,50,False,57.887,"LINESTRING (-71.9901541 -13.5274008, -71.9904798 -13.5269876)",2,,PE-3S,,,,0.0,0.0,0.0,0.0
4295418934,5145345825,0,8153377,Avenida Antonio Lorena,trunk,50,False,9.693,"LINESTRING (-71.9901541 -13.5274008, -71.9900947 -13.5274661)",2,,PE-3S,,,,0.016666666666666666,0.009000000000000001,0.016666666666666666,0.009000000000000001
4295418934,4295418933,0,430265530,,residential,,False,86.437,"LINESTRING (-71.9901541 -13.5274008, -71.9901711 -13.5274452, -71.9901754 -13.527494, -71.9901502 -13.5275607, -71.98993129999999 -13.5281323)",,,,,,,0.2333333333333333,0.084,0.2333333333333333,0.084
431277115,6662688642,0,"[1077452602, 37082859, 37082861]",,residential,,False,570.736,"LINESTRING (-71.9665924 -13.4823008, -71.9665011 -13.4820097, -71.9664004 -13.4818806, -71.9663584 -13.4818822, -71.96603279999999 -13.4818944, -71.9657792 -13.4818814, -71.9656042 -13.4818485, -71.96550879999999 -13.4818179, -71.9652329 -13.4817559, -71.9652014 -13.4817383, -71.9650412 -13.481752, -71.9648655 -13.4817477, -71.9647441 -13.481744, -71.9646563 -13.4817833, -71.9646291 -13.4818388, -71.9646509 -13.4819124, -71.96471200000001 -13.481991, -71.9647293 -13.4820543, -71.964691 -13.4821912, -71.96455109999999 -13.4824059, -71.9645161 -13.4824321, -71.9643471 -13.4825587, -71.9642096 -13.4826444, -71.9641237 -13.4827549, -71.9640156 -13.4828747, -71.9639585 -13.4830313, -71.963909 -13.4831375, -71.963874 -13.4831802, -71.9638291 -13.4832221, -71.9637694 -13.4832437, -71.96365350000001 -13.4832344, -71.9635651 -13.483235, -71.963444 -13.4832804, -71.9633145 -13.4833308, -71.9632534 -13.4833923, -71.96319579999999 -13.4834555, -71.96314719999999 -13.4835172, -71.963094 -13.4835863, -71.9630446 -13.483642, -71.9630083 -13.4836974, -71.9629721 -13.4837476, -71.9629525 -13.4837684, -71.96290519999999 -13.4837922)",,,,,,,0.38333333333333336,0.314,0.3666666666666665,0.314
4351640638,4431773179,0,4819844,Avenida Industrial,residential,,False,32.358,"LINESTRING (-71.96827070000001 -13.5327348, -71.9683004 -13.5327528, -71.96836380000001 -13.5327767, -71.9684335 -13.5327902, -71.96855789999999 -13.5328043)",,,,,,,0.35,0.028,0.05,0.028
4351640638,4351640640,0,437354339,,residential,,True,32.205999999999996,"LINESTRING (-71.96827070000001 -13.5327348, -71.968198 -13.5327881, -71.9681392 -13.5327995, -71.96808729999999 -13.5328036, -71.9680389 -13.5327989, -71.9679953 -13.5327841)",,,,,,,0.13333333333333333,0.029,0.2,0.029
6223463487,10810751926,0,366601303,,residential,,False,48.089,"LINESTRING (-71.9227661 -13.5167562, -71.92317989999999 -13.5165976)",,,,,,,0.08333333333333333,0.047,0.08333333333333333,0.047
6223463487,4427197710,0,366601303,,residential,,False,46.305,"LINESTRING (-71.9227661 -13.5167562, -71.9226268 -13.5167998, -71.9223523 -13.5168624)",,,,,,,0.06666666666666668,0.044,0.06666666666666668,0.044
4351640640,8051291620,0,319188899,Avenida Luis Vallejo Santoni,tertiary,50,False,143.582,"LINESTRING (-71.9679953 -13.5327841, -71.96730340000001 -13.5338863)",2,,,,,,0.35,0.133,0.35,0.133
4351640640,30970920,0,319188899,Avenida Luis Vallejo Santoni,tertiary,50,False,22.496,"LINESTRING (-71.9679953 -13.5327841, -71.96809810000001 -13.5326082)",2,,,,,,0.05,0.022,0.06666666666666668,0.022
30983238,30972890,0,270272048,Siete Cuartones,residential,30,False,58.88,"LINESTRING (-71.98130860000001 -13.5156211, -71.9808726 -13.5153038)",,,,,,,0.16666666666666666,0.057,0.16666666666666666,0.057
30983238,30983685,0,267926176,Siete Cuartones,residential,30,True,129.596,"LINESTRING (-71.98130860000001 -13.5156211, -71.9815895 -13.515809, -71.9820824 -13.5161284, -71.9822995 -13.5162768)",2,,,,,,0.0,0.001,0.0,0.001
4351640646,31000684,0,4819844,Avenida Industrial,residential,,False,8.079,"LINESTRING (-71.96939860000001 -13.5329179, -71.96947249999999 -13.5329287)",,,,,,,0.05,0.004,0.05,0.004
4351640646,4431773179,0,4819844,Avenida Industrial,residential,,False,91.759,"LINESTRING (-71.96939860000001 -13.5329179, -71.9686916 -13.5328224, -71.96855789999999 -13.5328043)",,,,,,,0.03333333333333333,0.004,0.03333333333333333,0.004
30983241,30983437,0,23887288,Calle Cruz Verde,residential,30,False,102.062,"LINESTRING (-71.97999540000001 -13.5202444, -71.98071640000001 -13.5208369)",,,,,,,0.85,0.1,1.5166666666666666,0.1
30983241,30983242,0,23887291,Matará,residential,30,True,162.34599999999998,"LINESTRING (-71.97999540000001 -13.5202444, -71.9795192 -13.5207001, -71.97926870000001 -13.5209398, -71.9789407 -13.5212832)",,,,,,,0.0,0.002,0.0,0.002
30983242,30983335,0,23887280,Ayacucho,residential,,False,166.286,"LINESTRING (-71.9789407 -13.5212832, -71.97829369999999 -13.5199265)",,,,,,,0.0,0.0,0.0,0.0
30983242,30983287,0,198924472,Matará,residential,30,True,115.465,"LINESTRING (-71.9789407 -13.5212832, -71.97817310000001 -13.5220052)",2,,,,,,0.3333333333333333,0.113,0.3333333333333333,0.113
30983242,30983350,0,37583240,Belén,residential,30,False,68.835,"LINESTRING (-71.9789407 -13.5212832, -71.97902620000001 -13.5215184, -71.9791628 -13.5218633)",,,,,,,0.016666666666666666,0.003,0.03333333333333333,0.003
4435313737,8297980458,0,446202377,,residential,,False,16.964,"LINESTRING (-71.9795707 -13.5466834, -71.9794199 -13.5467256)",,,,,,,0.0,0.006999999999999999,0.0,0.006999999999999999
30983245,30971002,0,82315420,San Miguel,residential,50,False,106.935,"LINESTRING (-71.975692 -13.524312, -71.9752249 -13.5234643)",,,,,,,0.0,0.0,0.0,0.0
30983245,30983250,0,37583241,Avenida Centenario,residential,30,False,247.99699999999999,"LINESTRING (-71.975692 -13.524312, -71.97658 -13.523465, -71.97721540000001 -13.5228956, -71.9772832 -13.5228338, -71.9773509 -13.522772)",2,,,,,,1.2166666666666666,0.243,1.4166666666666667,0.243
3707257935,30962450,0,4819000,Avenida Velasco Astete,trunk,,False,126.192,"LINESTRING (-71.9429933 -13.5391927, -71.94276929999999 -13.5392182, -71.9424164 -13.5392413, -71.9422462 -13.5392539, -71.942131 -13.539229, -71.9418629 -13.5390995)",4,,,,,,0.0,0.0,0.0,0.0
3707257935,30962246,0,"[885654808, 4818990, 885654806]",Avenida Velasco Astete,trunk,,False,267.284,"LINESTRING (-71.9429933 -13.5391927, -71.9430436 -13.5391869, -71.9433985 -13.5391463, -71.94369759999999 -13.5391121, -71.9441727 -13.5390576, -71.9446404 -13.539004, -71.944997 -13.5389536, -71.9454404 -13.5388606)",,,,,,,3.3666666666666667,1.074,2.6333333333333333,1.074
4435313744,4435313746,0,446202378,,residential,,False,40.138,"LINESTRING (-71.9792698 -13.5476534, -71.97936799999999 -13.5477723, -71.97947000000001 -13.5479557)",,,,,,,0.0,0.0,0.0,0.0
4435313744,3707262051,0,"[1161970713, 1161970714]",,residential,,False,24.232999999999997,"LINESTRING (-71.9792698 -13.5476534, -71.9793494 -13.5475555, -71.979432 -13.5475083)",,,,yes,,,0.0,0.006,0.0,0.006
30983250,30971315,0,4820917,K'uychipunku,tertiary,40,False,154.201,"LINESTRING (-71.9773509 -13.522772, -71.97684150000001 -13.5214767)",2,,,,,,0.0,0.0,0.0,0.0
30983250,30983245,0,37583241,Avenida Centenario,residential,30,False,247.997,"LINESTRING (-71.9773509 -13.522772, -71.9772832 -13.5228338, -71.97721540000001 -13.5228956, -71.97658 -13.523465, -71.975692 -13.524312)",2,,,,,,0.0,0.003,0.0,0.003
30983250,30983289,0,86701212,Avenida Grau,tertiary,50,True,113.37899999999999,"LINESTRING (-71.9773509 -13.522772, -71.9773752 -13.5228223, -71.9774061 -13.5228986, -71.97767709999999 -13.5237404)",2,,,,,,0.9333333333333332,0.11,0.9333333333333332,0.11
4435313746,4435313753,0,446202378,,residential,,False,36.926,"LINESTRING (-71.97947000000001 -13.5479557, -71.9795972 -13.5482639)",,,,,,,0.0,0.002,0.0,0.002
4435313746,4435313744,0,446202378,,residential,,False,40.138,"LINESTRING (-71.97947000000001 -13.5479557, -71.97936799999999 -13.5477723, -71.9792698 -13.5476534)",,,,,,,0.03333333333333333,0.035,0.03333333333333333,0.035
4428203097,4428203100,0,445381977,,residential,,False,174.92900000000003,"LINESTRING (-72.04068049999999 -13.4957102, -72.04049500000001 -13.4957163, -72.04016129999999 -13.4956997, -72.0399848 -13.4956734, -72.0398412 -13.4956213, -72.0392926 -13.4953532, -72.03914469999999 -13.4953179)",,,,,,,1.1666666666666667,0.7020000000000001,1.1666666666666667,0.7020000000000001
4435313753,4435313746,0,446202378,,residential,,False,36.926,"LINESTRING (-71.9795972 -13.5482639, -71.97947000000001 -13.5479557)",,,,,,,0.05,0.035,0.05,0.035
4428203100,4428203097,0,445381977,,residential,,False,174.929,"LINESTRING (-72.03914469999999 -13.4953179, -72.0392926 -13.4953532, -72.0398412 -13.4956213, -72.0399848 -13.4956734, -72.04016129999999 -13.4956997, -72.04049500000001 -13.4957163, -72.04068049999999 -13.4957102)",,,,,,,0.95,0.7020000000000001,1.1666666666666667,0.7020000000000001
2334770273,2340703505,0,85488805,Avenida Collasuyo,secondary,45,False,52.126,"LINESTRING (-71.95508839999999 -13.5205698, -71.955563 -13.5204872)",,,,,,,0.5833333333333334,0.269,0.6166666666666667,0.269
2334770273,472614283,0,85488805,Avenida Collasuyo,secondary,45,False,72.702,"LINESTRING (-71.95508839999999 -13.5205698, -71.9544303 -13.5207042)",,,,,,,0.2,0.07200000000000001,0.2,0.07200000000000001
6189180007,6189180076,0,"[661080721, 666523547]",,residential,,False,97.693,"LINESTRING (-72.01112379999999 -13.5071909, -72.0109899 -13.5072301, -72.0109198 -13.5072477, -72.0106871 -13.507284, -72.0103287 -13.5072898, -72.01029080000001 -13.5072981, -72.01023379999999 -13.5073103)",1,,,,,,0.11666666666666667,0.07400000000000001,0.11666666666666667,0.07400000000000001
3183305838,3183305842,0,312475242,,residential,,False,15.576,"LINESTRING (-71.99378129999999 -13.5263844, -71.9937175 -13.52651)",,,,,,,0.016666666666666666,0.008,0.016666666666666666,0.008
3183305838,31001339,0,446383348,,secondary,40,False,379.886,"LINESTRING (-71.99378129999999 -13.5263844, -71.9939615 -13.526608, -71.9939978 -13.5266517, -71.9940045 -13.5267254, -71.9940105 -13.5268134, -71.99398890000001 -13.5270766, -71.9939902 -13.5271549, -71.9940117 -13.5272201, -71.9940653 -13.527299, -71.994229 -13.5274668, -71.99428690000001 -13.5275648, -71.99432729999999 -13.5276785, -71.994326 -13.5278169, -71.99432849999999 -13.527901, -71.9943512 -13.5279381, -71.99438170000001 -13.5279542, -71.9944258 -13.5279463, -71.9944728 -13.5279082, -71.9945039 -13.5278429, -71.9945051 -13.5277311, -71.99435649999999 -13.5272508, -71.9943909 -13.5270672, -71.9946556 -13.5266419, -71.9946958 -13.5265676, -71.99472400000001 -13.5264835)",,,CU-698,,,,0.1,0.105,0.3666666666666665,0.105
3183305838,3183305846,0,446383348,,secondary,40,False,26.357,"LINESTRING (-71.99378129999999 -13.5263844, -71.99374090000001 -13.5262905, -71.99369249999999 -13.5261637)",,,CU-698,,,,0.05,0.025,0.08333333333333333,0.025
3183305842,3183305838,0,312475242,,residential,,False,15.576,"LINESTRING (-71.9937175 -13.52651, -71.99378129999999 -13.5263844)",,,,,,,0.016666666666666666,0.008,0.016666666666666666,0.008
3183305846,3183305848,0,312475241,,residential,20,False,113.334,"LINESTRING (-71.99369249999999 -13.5261637, -71.9947347 -13.5262736)",1,,,,,,0.06666666666666668,0.078,0.26666666666666666,0.078
3183305846,3183305838,0,446383348,,secondary,40,False,26.357,"LINESTRING (-71.99369249999999 -13.5261637, -71.99374090000001 -13.5262905, -71.99378129999999 -13.5263844)",,,CU-698,,,,0.05,0.025,0.08333333333333333,0.025
3183305846,7307021744,0,446383348,,secondary,40,False,44.252,"LINESTRING (-71.99369249999999 -13.5261637, -71.9936477 -13.5261145, -71.9935907 -13.5260656, -71.9933908 -13.5258954)",,,CU-698,,,,0.15,0.044,0.15,0.044
30983287,30983290,0,82996422,Lechugal,residential,30,True,146.814,"LINESTRING (-71.97817310000001 -13.5220052, -71.97860489999999 -13.523257)",1,,,,,,0.43333333333333335,0.146,0.43333333333333335,0.146
30983287,30983250,0,198924472,Matará,residential,30,True,123.173,"LINESTRING (-71.97817310000001 -13.5220052, -71.9773509 -13.522772)",2,,,,,,0.3666666666666665,0.12,0.3666666666666665,0.12
30983288,30983336,0,4819868,Tres Cruces de Oro,residential,40,False,122.591,"LINESTRING (-71.97885170000001 -13.5238865, -71.97988049999999 -13.5234229)",,,,,,,0.016666666666666666,0.004,0.016666666666666666,0.004
30983288,30983290,0,86834557,Lechugal,residential,30,False,74.91,"LINESTRING (-71.97885170000001 -13.5238865, -71.97860489999999 -13.523257)",2,,,,,,0.03333333333333333,0.003,0.03333333333333333,0.003
30983288,10839009531,0,4819868,Tres Cruces de Oro,residential,40,False,116.08099999999999,"LINESTRING (-71.97885170000001 -13.5238865, -71.9782491 -13.5241971, -71.9778944 -13.5243586)",,,,,,,0.5,0.109,0.4166666666666667,0.109
30983289,10839009531,0,86701212,Avenida Grau,tertiary,50,True,72.645,"LINESTRING (-71.97767709999999 -13.5237404, -71.9778755 -13.5243067, -71.9778944 -13.5243586)",2,,,,,,0.21666666666666667,0.07200000000000001,0.2333333333333333,0.07200000000000001
30983289,30983290,0,1037868075,Pavitos,residential,30,False,113.8,"LINESTRING (-71.97767709999999 -13.5237404, -71.9780488 -13.5235467, -71.97860489999999 -13.523257)",,,,,,,0.0,0.0,0.0,0.0
3183305850,10838651068,0,312475246,,residential,20,False,60.64,"LINESTRING (-71.9953984 -13.5258497, -71.9948673 -13.5256743)",1,,,,,,0.016666666666666666,0.018000000000000002,0.016666666666666666,0.018000000000000002
3183305850,31002580,0,504869646,,secondary,40,False,85.203,"LINESTRING (-71.9953984 -13.5258497, -71.99543389999999 -13.5258849, -71.99578990000001 -13.5262577, -71.9959188 -13.526424)",,,CU-698,,,,0.016666666666666666,0.017,0.05,0.017
3183305850,31002621,0,504869646,,secondary,40,False,80.92499999999998,"LINESTRING (-71.9953984 -13.5258497, -71.9953421 -13.5257721, -71.9953079 -13.5256873, -71.995277 -13.5255922, -71.99527639999999 -13.5254911, -71.9952851 -13.5253522, -71.9953153 -13.5252427, -71.99535210000001 -13.5251619)",,,CU-698,,,,0.08333333333333333,0.06,0.2,0.06
30983291,30983290,0,4821003,Pavitos,residential,30,True,118.722,"LINESTRING (-71.97957479999999 -13.5227563, -71.97860489999999 -13.523257)",,,,,,,0.7833333333333333,0.116,1.4,0.116
30983291,30983336,0,616209076,Belén,residential,40,False,81.157,"LINESTRING (-71.97957479999999 -13.5227563, -71.97988049999999 -13.5234229)",3,,,,,,0.0,0.0,0.0,0.0
30983291,30983350,0,616209076,Belén,residential,40,False,108.83099999999999,"LINESTRING (-71.97957479999999 -13.5227563, -71.97937229999999 -13.5223221, -71.9791628 -13.5218633)",3,,,,,,0.8333333333333334,0.108,0.4,0.108
3183305848,3183305846,0,312475241,,residential,20,False,113.334,"LINESTRING (-71.9947347 -13.5262736, -71.99369249999999 -13.5261637)",1,,,,,,0.9166666666666666,0.412,1.45,0.412
3183305848,31001341,0,446383348,,secondary,40,False,30.127,"LINESTRING (-71.9947347 -13.5262736, -71.9947186 -13.526224, -71.9946595 -13.5261078, -71.99463129999999 -13.5260616, -71.9946139 -13.5260303)",,,CU-698,,,,0.016666666666666666,0.023,0.06666666666666668,0.023
