osmid,y,x,street_count,highway,geometry
3737958768,-13.5033478,-72.012438,3,,POINT (-72.012438 -13.5033478)
3737958774,-13.5036148,-72.0115554,3,,POINT (-72.01155540000001 -13.5036148)
3737958777,-13.5036825,-72.0181845,3,,POINT (-72.0181845 -13.5036825)
3737958780,-13.5037978,-72.0116429,3,,POINT (-72.0116429 -13.5037978)
3737958781,-13.5039698,-72.0133375,4,,POINT (-72.01333750000001 -13.5039698)
3737958786,-13.5042109,-72.0128814,4,,POINT (-72.0128814 -13.5042109)
3737958791,-13.504267,-72.0098542,4,,POINT (-72.00985420000001 -13.504267)
3737958793,-13.5043089,-72.0135031,3,,POINT (-72.01350309999999 -13.5043089)
3737958805,-13.5046031,-72.0120714,3,,POINT (-72.0120714 -13.5046031)
3737958808,-13.5046861,-72.0182091,3,,POINT (-72.01820910000001 -13.5046861)
3737958812,-13.5047671,-72.0117664,1,,POINT (-72.0117664 -13.5047671)
3737958818,-13.5049011,-72.0122726,3,,POINT (-72.0122726 -13.5049011)
3737958826,-13.5052123,-72.0160635,4,,POINT (-72.0160635 -13.5052123)
3737958830,-13.5053359,-72.0134323,3,,POINT (-72.01343230000001 -13.5053359)
3737958833,-13.5054602,-72.0104729,4,,POINT (-72.0104729 -13.5054602)
3737958834,-13.5053884,-72.013634,3,,POINT (-72.013634 -13.5053884)
3737958839,-13.5057594,-72.0127256,3,,POINT (-72.0127256 -13.5057594)
3737958841,-13.5058717,-72.0164048,3,,POINT (-72.0164048 -13.5058717)
3737958846,-13.5062719,-72.008792,3,,POINT (-72.008792 -13.5062719)
3737958850,-13.5064581,-72.0109932,4,,POINT (-72.0109932 -13.5064581)
3737958856,-13.506939,-72.0128353,4,crossing,POINT (-72.01283530000001 -13.506939)
3737958857,-13.5069732,-72.0112944,3,,POINT (-72.0112944 -13.5069732)
3737958881,-13.5087302,-72.0073747,3,,POINT (-72.0073747 -13.5087302)
3737958918,-13.5102158,-72.0124903,3,,POINT (-72.0124903 -13.5102158)
3737958933,-13.5108882,-72.011593,3,,POINT (-72.011593 -13.5108882)
3737958935,-13.5107309,-72.0108568,3,,POINT (-72.0108568 -13.5107309)
3737958938,-13.5109804,-72.0105023,3,,POINT (-72.0105023 -13.5109804)
3737958941,-13.5111934,-72.0111823,3,,POINT (-72.0111823 -13.5111934)
3738267254,-13.5032851,-71.9941889,3,,POINT (-71.9941889 -13.5032851)
3738267256,-13.5033471,-71.9947587,3,,POINT (-71.99475870000001 -13.5033471)
3738267259,-13.5033397,-71.9950407,3,,POINT (-71.9950407 -13.5033397)
3738267266,-13.5036315,-71.9932626,3,,POINT (-71.99326259999999 -13.5036315)
3738267269,-13.5040715,-71.9947175,1,,POINT (-71.99471749999999 -13.5040715)
3738267273,-13.5045192,-71.9952768,3,,POINT (-71.9952768 -13.5045192)
3738267275,-13.5052229,-71.9951423,3,,POINT (-71.9951423 -13.5052229)
3738267294,-13.5092256,-71.9981085,3,,POINT (-71.9981085 -13.5092256)
3738267300,-13.5093785,-71.9992314,3,,POINT (-71.9992314 -13.5093785)
3738267316,-13.5107767,-71.9975078,3,,POINT (-71.99750779999999 -13.5107767)
3738267319,-13.5108269,-71.9989951,3,,POINT (-71.9989951 -13.5108269)
3738278126,-13.5114745,-71.9967339,5,,POINT (-71.9967339 -13.5114745)
3738278136,-13.513844,-71.9933587,3,,POINT (-71.9933587 -13.513844)
3738278149,-13.5153303,-71.9877435,3,,POINT (-71.98774349999999 -13.5153303)
3738278155,-13.5155271,-71.9876755,3,,POINT (-71.98767549999999 -13.5155271)
3738278157,-13.5193087,-71.9774937,4,,POINT (-71.9774937 -13.5193087)
3738278158,-13.5193349,-71.9775366,4,,POINT (-71.97753659999999 -13.5193349)
3738278160,-13.5206017,-71.9764116,4,,POINT (-71.97641160000001 -13.5206017)
3738278161,-13.5206301,-71.9764607,4,,POINT (-71.9764607 -13.5206301)
3738278166,-13.5223821,-71.9720262,4,,POINT (-71.9720262 -13.5223821)
3738278167,-13.5223932,-71.9730272,3,,POINT (-71.9730272 -13.5223932)
3738278170,-13.5224642,-71.9720191,4,,POINT (-71.9720191 -13.5224642)
3738278171,-13.5234788,-71.9719557,3,,POINT (-71.9719557 -13.5234788)
3738278172,-13.5235285,-71.9719514,3,,POINT (-71.97195139999999 -13.5235285)
3738278176,-13.5242414,-71.9726907,4,,POINT (-71.9726907 -13.5242414)
3738278177,-13.5242966,-71.9726769,4,,POINT (-71.9726769 -13.5242966)
3738278178,-13.5243009,-71.9725818,4,,POINT (-71.9725818 -13.5243009)
3738278179,-13.5246814,-71.968938,3,,POINT (-71.96893799999999 -13.5246814)
3738278180,-13.5246926,-71.96853,3,,POINT (-71.96853 -13.5246926)
3738278184,-13.5251259,-71.9761275,3,,POINT (-71.9761275 -13.5251259)
3738278185,-13.5253086,-71.9722705,3,,POINT (-71.97227049999999 -13.5253086)
3738278200,-13.5270412,-71.9693187,3,,POINT (-71.9693187 -13.5270412)
3738278204,-13.5271386,-71.9695618,3,,POINT (-71.96956179999999 -13.5271386)
3738278205,-13.5272202,-71.9710538,3,,POINT (-71.97105380000001 -13.5272202)
3738278210,-13.5280082,-71.9708504,3,,POINT (-71.9708504 -13.5280082)
3738278212,-13.5281638,-71.9400104,3,,POINT (-71.94001040000001 -13.5281638)
3738278227,-13.5321168,-71.9329422,3,,POINT (-71.9329422 -13.5321168)
3738278230,-13.5330328,-71.9331255,4,,POINT (-71.9331255 -13.5330328)
3739414122,-13.5194253,-71.9738533,4,,POINT (-71.9738533 -13.5194253)
3739415832,-13.52075,-71.967788,4,,POINT (-71.967788 -13.52075)
3739415834,-13.5243987,-71.9793659,3,,POINT (-71.9793659 -13.5243987)
3739415836,-13.5317395,-71.9674741,4,,POINT (-71.9674741 -13.5317395)
3739415839,-13.5325619,-71.9208128,4,,POINT (-71.92081279999999 -13.5325619)
3739415845,-13.5355429,-71.9692831,3,,POINT (-71.9692831 -13.5355429)
3739415858,-13.537019,-71.9065485,4,,POINT (-71.9065485 -13.537019)
3739415872,-13.5449691,-71.9113581,3,,POINT (-71.9113581 -13.5449691)
3739415873,-13.5450715,-71.9102882,3,,POINT (-71.9102882 -13.5450715)
3739415875,-13.5457832,-71.9063213,3,,POINT (-71.9063213 -13.5457832)
3739418269,-13.5140352,-71.9320031,3,,POINT (-71.9320031 -13.5140352)
3739418275,-13.5147459,-71.9298209,3,,POINT (-71.9298209 -13.5147459)
3739418281,-13.5151364,-71.9299492,4,,POINT (-71.9299492 -13.5151364)
3739429155,-13.5308951,-71.9517138,4,,POINT (-71.95171379999999 -13.5308951)
3739429159,-13.5365828,-71.9209422,2,,POINT (-71.9209422 -13.5365828)
3739432939,-13.5445368,-71.8685358,4,,POINT (-71.8685358 -13.5445368)
3739432948,-13.5489814,-71.8694746,3,,POINT (-71.8694746 -13.5489814)
3739432950,-13.5490622,-71.8669495,3,,POINT (-71.8669495 -13.5490622)
3739432952,-13.5491418,-71.8698751,3,,POINT (-71.8698751 -13.5491418)
3739432957,-13.5515761,-71.8703267,3,,POINT (-71.87032670000001 -13.5515761)
3739432963,-13.5523837,-71.8671318,3,,POINT (-71.8671318 -13.5523837)
3739432967,-13.5526067,-71.860176,3,,POINT (-71.860176 -13.5526067)
3739432970,-13.5530482,-71.8638284,3,,POINT (-71.8638284 -13.5530482)
3749342577,-13.5505725,-71.8836042,3,,POINT (-71.88360419999999 -13.5505725)
3749342579,-13.5506216,-71.8827442,3,,POINT (-71.8827442 -13.5506216)
3749342581,-13.5506689,-71.8817218,3,,POINT (-71.88172179999999 -13.5506689)
3749342582,-13.5506543,-71.8841893,3,,POINT (-71.8841893 -13.5506543)
3749342586,-13.5509351,-71.881848,3,,POINT (-71.88184800000001 -13.5509351)
3749342590,-13.5513829,-71.8845616,3,,POINT (-71.8845616 -13.5513829)
3749342592,-13.5515801,-71.8796883,4,,POINT (-71.8796883 -13.5515801)
3749342594,-13.5516044,-71.8834431,3,,POINT (-71.88344309999999 -13.5516044)
3749342599,-13.5517259,-71.8832144,3,,POINT (-71.8832144 -13.5517259)
3749342601,-13.5518871,-71.8843227,3,,POINT (-71.8843227 -13.5518871)
3749342602,-13.5519886,-71.8797961,3,,POINT (-71.87979609999999 -13.5519886)
3749342609,-13.5523618,-71.8777907,3,,POINT (-71.87779070000001 -13.5523618)
3749342610,-13.5523127,-71.8845027,3,,POINT (-71.8845027 -13.5523127)
3749342613,-13.5526155,-71.8844932,3,,POINT (-71.88449319999999 -13.5526155)
3749342614,-13.5527361,-71.8800039,4,,POINT (-71.88000390000001 -13.5527361)
3749342616,-13.5528652,-71.883685,3,,POINT (-71.883685 -13.5528652)
3749342618,-13.5529859,-71.8785962,3,,POINT (-71.8785962 -13.5529859)
3749342620,-13.5528264,-71.8826939,3,,POINT (-71.88269390000001 -13.5528264)
3749342621,-13.5530246,-71.8830648,3,,POINT (-71.8830648 -13.5530246)
3749342624,-13.5531011,-71.8846235,3,,POINT (-71.8846235 -13.5531011)
3749345927,-13.5532138,-71.8770323,1,,POINT (-71.8770323 -13.5532138)
3749345928,-13.5532198,-71.8823589,3,,POINT (-71.8823589 -13.5532198)
3749345931,-13.5533018,-71.8771653,4,,POINT (-71.8771653 -13.5533018)
3749345936,-13.5534271,-71.881584,3,,POINT (-71.881584 -13.5534271)
3749345937,-13.5534501,-71.880191,4,,POINT (-71.880191 -13.5534501)
3749345938,-13.5534933,-71.8832013,3,,POINT (-71.8832013 -13.5534933)
3749345941,-13.5537003,-71.8840795,3,,POINT (-71.8840795 -13.5537003)
3749345944,-13.5537814,-71.8801544,4,,POINT (-71.8801544 -13.5537814)
3749345945,-13.5537621,-71.8825566,3,,POINT (-71.8825566 -13.5537621)
3749345946,-13.5538009,-71.878853,3,,POINT (-71.87885300000001 -13.5538009)
3749345948,-13.5539744,-71.8817348,3,,POINT (-71.8817348 -13.5539744)
3749345951,-13.5541679,-71.8774274,3,,POINT (-71.8774274 -13.5541679)
3749345954,-13.5542714,-71.8805312,3,,POINT (-71.88053119999999 -13.5542714)
3749345956,-13.554889,-71.8806258,1,,POINT (-71.8806258 -13.554889)
3749346325,-13.5543827,-71.8795567,3,,POINT (-71.87955669999999 -13.5543827)
3749346326,-13.5549884,-71.8797143,1,,POINT (-71.8797143 -13.5549884)
3749417124,-13.5512669,-71.8808027,4,,POINT (-71.8808027 -13.5512669)
3749417225,-13.5533108,-71.8838148,4,,POINT (-71.8838148 -13.5533108)
3775872911,-13.514188,-71.9688555,1,,POINT (-71.9688555 -13.514188)
3775872912,-13.515701,-71.9720906,3,,POINT (-71.9720906 -13.515701)
3778595776,-13.5218768,-71.9498603,3,,POINT (-71.9498603 -13.5218768)
3778599215,-13.5151112,-71.9893963,3,,POINT (-71.9893963 -13.5151112)
3778599224,-13.5163715,-71.9882086,3,,POINT (-71.98820859999999 -13.5163715)
3782014170,-13.5416835,-71.9370284,3,,POINT (-71.9370284 -13.5416835)
3782014171,-13.5418945,-71.9360689,3,,POINT (-71.9360689 -13.5418945)
3782014172,-13.5420812,-71.9351926,3,,POINT (-71.93519259999999 -13.5420812)
3782014175,-13.5417562,-71.924245,5,,POINT (-71.924245 -13.5417562)
3782014176,-13.5422622,-71.9341751,3,,POINT (-71.9341751 -13.5422622)
3782014177,-13.5423732,-71.9286503,3,,POINT (-71.9286503 -13.5423732)
3782014178,-13.5425059,-71.9331756,3,,POINT (-71.9331756 -13.5425059)
3782014180,-13.5426427,-71.9304278,4,,POINT (-71.9304278 -13.5426427)
3782014181,-13.5427453,-71.9319585,3,,POINT (-71.93195849999999 -13.5427453)
3782014183,-13.5429475,-71.9303933,3,,POINT (-71.93039330000001 -13.5429475)
3796757750,-13.5442374,-71.9234196,3,,POINT (-71.9234196 -13.5442374)
3796757751,-13.5432885,-71.923856,4,,POINT (-71.923856 -13.5432885)
3797189162,-13.5438013,-71.925083,3,,POINT (-71.925083 -13.5438013)
3797189169,-13.5432745,-71.9254224,3,,POINT (-71.9254224 -13.5432745)
3797189174,-13.5437094,-71.9254795,1,,POINT (-71.92547949999999 -13.5437094)
3801632978,-13.5161867,-71.9862295,4,,POINT (-71.98622949999999 -13.5161867)
3801632984,-13.5164125,-71.9874006,3,,POINT (-71.9874006 -13.5164125)
3815603266,-13.546551,-71.8965265,5,,POINT (-71.89652649999999 -13.546551)
3815603528,-13.5421859,-71.9035754,3,,POINT (-71.90357539999999 -13.5421859)
3815603548,-13.5490553,-71.8926425,3,,POINT (-71.89264249999999 -13.5490553)
3815618644,-13.5415092,-71.9154034,3,,POINT (-71.9154034 -13.5415092)
3815618781,-13.5418198,-71.924187,3,,POINT (-71.924187 -13.5418198)
3816547358,-13.5376061,-71.9056428,3,,POINT (-71.9056428 -13.5376061)
3816547360,-13.5417382,-71.9394503,1,,POINT (-71.9394503 -13.5417382)
3829274770,-13.5151261,-71.9518472,3,,POINT (-71.9518472 -13.5151261)
3967046145,-13.5497362,-71.9859566,3,,POINT (-71.98595659999999 -13.5497362)
4017869130,-13.5442063,-71.9243104,4,,POINT (-71.9243104 -13.5442063)
4017869131,-13.544561,-71.916963,4,,POINT (-71.916963 -13.544561)
4017869132,-13.5445616,-71.9177536,4,,POINT (-71.9177536 -13.5445616)
4017869133,-13.5445687,-71.9181233,4,,POINT (-71.9181233 -13.5445687)
4017869135,-13.5447965,-71.9130294,4,,POINT (-71.9130294 -13.5447965)
4017869136,-13.5450851,-71.9132101,4,,POINT (-71.9132101 -13.5450851)
4017869137,-13.5454388,-71.9134399,4,,POINT (-71.9134399 -13.5454388)
4017869138,-13.5457385,-71.9136354,4,,POINT (-71.9136354 -13.5457385)
4048913076,-13.5205505,-71.9685731,4,,POINT (-71.9685731 -13.5205505)
4048913078,-13.5248142,-71.9679884,4,,POINT (-71.9679884 -13.5248142)
4048922398,-13.5336761,-71.9293067,4,,POINT (-71.9293067 -13.5336761)
4048922399,-13.5343124,-71.9206331,4,,POINT (-71.9206331 -13.5343124)
4048922403,-13.5351089,-71.9125497,4,,POINT (-71.9125497 -13.5351089)
4048922407,-13.5372337,-71.9096302,3,,POINT (-71.9096302 -13.5372337)
4048922410,-13.538012,-71.9085417,4,,POINT (-71.9085417 -13.538012)
4048922411,-13.5382273,-71.9373345,4,,POINT (-71.93733450000001 -13.5382273)
4048922413,-13.5388058,-71.9074565,3,,POINT (-71.9074565 -13.5388058)
4048922414,-13.5392066,-71.9069505,3,,POINT (-71.90695049999999 -13.5392066)
4048922416,-13.5396337,-71.9064323,3,,POINT (-71.90643230000001 -13.5396337)
4048922417,-13.540143,-71.8980971,4,,POINT (-71.8980971 -13.540143)
4048922418,-13.5403111,-71.897686,4,,POINT (-71.89768599999999 -13.5403111)
4048922419,-13.5404014,-71.9241347,4,,POINT (-71.9241347 -13.5404014)
4048922420,-13.5404907,-71.9235527,4,,POINT (-71.9235527 -13.5404907)
4048922422,-13.5422732,-71.9206863,4,,POINT (-71.9206863 -13.5422732)
4048922423,-13.5436267,-71.9520913,4,,POINT (-71.95209130000001 -13.5436267)
4048922427,-13.5454521,-71.9280444,3,,POINT (-71.9280444 -13.5454521)
4048922428,-13.545503,-71.9278366,4,,POINT (-71.92783660000001 -13.545503)
4052226893,-13.5157494,-71.8685219,3,,POINT (-71.8685219 -13.5157494)
4052226908,-13.54012,-71.8838061,4,,POINT (-71.8838061 -13.54012)
4110282240,-13.5253833,-71.952554,4,,POINT (-71.95255400000001 -13.5253833)
4110282250,-13.5255176,-71.9526022,3,,POINT (-71.9526022 -13.5255176)
4110346381,-13.5223194,-71.9732175,3,,POINT (-71.9732175 -13.5223194)
4112883319,-13.5222712,-71.9730664,4,,POINT (-71.97306639999999 -13.5222712)
4112883320,-13.522275,-71.9730843,4,,POINT (-71.9730843 -13.522275)
4112883321,-13.5222895,-71.9731519,4,,POINT (-71.9731519 -13.5222895)
4112883322,-13.5223201,-71.9731406,4,,POINT (-71.97314059999999 -13.5223201)
4112883323,-13.5223289,-71.9731215,4,,POINT (-71.9731215 -13.5223289)
4112883324,-13.5223384,-71.9731338,4,,POINT (-71.9731338 -13.5223384)
4112883325,-13.5223401,-71.9730443,4,,POINT (-71.9730443 -13.5223401)
4112883326,-13.5223447,-71.973094,4,,POINT (-71.973094 -13.5223447)
4112883327,-13.5223512,-71.973129,4,,POINT (-71.973129 -13.5223512)
4119436662,-13.5496193,-71.8982305,4,,POINT (-71.8982305 -13.5496193)
4119436663,-13.5496762,-71.8969779,3,,POINT (-71.8969779 -13.5496762)
4119436667,-13.5498431,-71.8962994,3,,POINT (-71.8962994 -13.5498431)
4119436669,-13.5499257,-71.8989328,3,,POINT (-71.8989328 -13.5499257)
4119436671,-13.5501348,-71.8980051,3,,POINT (-71.89800510000001 -13.5501348)
4119436672,-13.5502021,-71.8867636,3,,POINT (-71.88676359999999 -13.5502021)
4119436674,-13.5503586,-71.8984929,3,,POINT (-71.89849289999999 -13.5503586)
4119436676,-13.5504699,-71.8866061,3,,POINT (-71.88660609999999 -13.5504699)
4119436682,-13.550757,-71.8971493,1,,POINT (-71.8971493 -13.550757)
4119436683,-13.5510939,-71.8966743,3,,POINT (-71.8966743 -13.5510939)
4119438047,-13.5462634,-71.8770275,4,,POINT (-71.8770275 -13.5462634)
4119438049,-13.5480138,-71.8772876,4,,POINT (-71.8772876 -13.5480138)
4119454811,-13.5323141,-71.8977657,3,,POINT (-71.89776569999999 -13.5323141)
4121403803,-13.5316784,-71.9399632,3,,POINT (-71.93996319999999 -13.5316784)
4121403804,-13.5317073,-71.9400621,4,,POINT (-71.94006210000001 -13.5317073)
4150232341,-13.5107043,-71.989923,3,,POINT (-71.989923 -13.5107043)
4162088360,-13.5400362,-72.0067241,3,,POINT (-72.0067241 -13.5400362)
4177366668,-13.5150163,-71.9674141,1,,POINT (-71.9674141 -13.5150163)
4177366669,-13.51483,-71.9683265,3,,POINT (-71.9683265 -13.51483)
4177366678,-13.5145315,-71.9680866,1,,POINT (-71.96808660000001 -13.5145315)
4177366679,-13.5147911,-71.9682998,3,,POINT (-71.9682998 -13.5147911)
4177366682,-13.5145602,-71.9692743,1,,POINT (-71.9692743 -13.5145602)
4180155250,-13.5283275,-71.8995158,4,,POINT (-71.8995158 -13.5283275)
4184880403,-13.5348215,-71.9665435,3,,POINT (-71.9665435 -13.5348215)
4184880411,-13.5359274,-71.9682276,1,,POINT (-71.96822760000001 -13.5359274)
4184880415,-13.5370428,-71.9666941,3,,POINT (-71.9666941 -13.5370428)
4184880423,-13.5365082,-71.9652383,3,,POINT (-71.9652383 -13.5365082)
4184880424,-13.5368485,-71.9651873,3,,POINT (-71.9651873 -13.5368485)
4205841698,-13.541695,-71.9651365,3,,POINT (-71.9651365 -13.541695)
4205841702,-13.5420343,-71.9641531,4,,POINT (-71.9641531 -13.5420343)
4205841709,-13.5440598,-71.9612866,4,,POINT (-71.96128659999999 -13.5440598)
4238422350,-13.5228163,-71.9609377,3,,POINT (-71.9609377 -13.5228163)
4238422352,-13.5227394,-71.9611865,4,,POINT (-71.9611865 -13.5227394)
4238422356,-13.522718,-71.9612633,4,,POINT (-71.9612633 -13.522718)
4293516425,-13.5330856,-71.9857522,3,,POINT (-71.98575219999999 -13.5330856)
4293676997,-13.5303869,-71.9875812,3,,POINT (-71.98758119999999 -13.5303869)
4293677010,-13.5293933,-71.9870692,4,,POINT (-71.98706919999999 -13.5293933)
4293677019,-13.5283047,-71.9869063,3,,POINT (-71.9869063 -13.5283047)
4293677026,-13.5281412,-71.9846451,3,,POINT (-71.98464509999999 -13.5281412)
4293677033,-13.5282038,-71.9868751,1,,POINT (-71.98687510000001 -13.5282038)
4293677037,-13.5292234,-71.9869886,3,,POINT (-71.9869886 -13.5292234)
4293677038,-13.529397,-71.9862213,3,,POINT (-71.9862213 -13.529397)
4293677040,-13.530018,-71.9859658,3,,POINT (-71.9859658 -13.530018)
4293677041,-13.5310203,-71.9842722,4,,POINT (-71.98427220000001 -13.5310203)
4293677047,-13.5316283,-71.9855425,3,,POINT (-71.98554249999999 -13.5316283)
4293677063,-13.5318433,-71.9827446,3,,POINT (-71.9827446 -13.5318433)
4293677304,-13.5314698,-71.9839699,3,,POINT (-71.98396990000001 -13.5314698)
4293677308,-13.5317124,-71.9835424,3,,POINT (-71.9835424 -13.5317124)
4293677323,-13.5334043,-71.986557,1,,POINT (-71.986557 -13.5334043)
4293677373,-13.5297107,-71.9892872,3,,POINT (-71.98928720000001 -13.5297107)
4293677386,-13.5310512,-71.9869734,1,,POINT (-71.9869734 -13.5310512)
4293677496,-13.5313385,-71.9880091,3,,POINT (-71.9880091 -13.5313385)
4293677505,-13.5312323,-71.988546,1,,POINT (-71.988546 -13.5312323)
4293677506,-13.5314525,-71.9881006,1,,POINT (-71.9881006 -13.5314525)
4293677517,-13.5331499,-71.9890151,3,,POINT (-71.9890151 -13.5331499)
4293677526,-13.5295755,-71.9881047,1,,POINT (-71.98810469999999 -13.5295755)
4293677528,-13.5302893,-71.9798545,3,,POINT (-71.9798545 -13.5302893)
4293677531,-13.5296318,-71.9863024,3,,POINT (-71.9863024 -13.5296318)
4293677532,-13.5296766,-71.9854188,3,,POINT (-71.98541880000001 -13.5296766)
4293765218,-13.5291129,-71.9876074,1,,POINT (-71.9876074 -13.5291129)
4293765261,-13.5280421,-71.9826667,3,,POINT (-71.9826667 -13.5280421)
4293765262,-13.5282961,-71.9827518,1,,POINT (-71.9827518 -13.5282961)
4293765280,-13.528884,-71.9842959,3,,POINT (-71.98429590000001 -13.528884)
4293765281,-13.5285155,-71.9779653,3,,POINT (-71.97796529999999 -13.5285155)
4293765284,-13.5291788,-71.9786503,3,,POINT (-71.9786503 -13.5291788)
4295416687,-13.5286772,-71.9892192,3,,POINT (-71.98921919999999 -13.5286772)
4295416688,-13.5283085,-71.9881031,1,,POINT (-71.9881031 -13.5283085)
4295418899,-13.5288783,-71.9899249,1,,POINT (-71.98992490000001 -13.5288783)
4295418910,-13.5292494,-71.990135,1,,POINT (-71.990135 -13.5292494)
4295418914,-13.5300158,-71.9902771,1,,POINT (-71.9902771 -13.5300158)
4295418918,-13.528424,-71.9895079,1,,POINT (-71.98950790000001 -13.528424)
4295418933,-13.5281323,-71.9899313,3,,POINT (-71.98993129999999 -13.5281323)
4295418934,-13.5274008,-71.9901541,3,,POINT (-71.9901541 -13.5274008)
4295419098,-13.5336133,-71.9900412,1,,POINT (-71.99004119999999 -13.5336133)
4295429584,-13.5307378,-71.9847289,3,,POINT (-71.98472889999999 -13.5307378)
4295429585,-13.5303251,-71.9840951,3,,POINT (-71.9840951 -13.5303251)
4309894412,-13.530216,-71.9856255,4,,POINT (-71.9856255 -13.530216)
4311240849,-13.5305351,-71.9850773,4,,POINT (-71.9850773 -13.5305351)
4326256441,-13.5247309,-71.9922994,4,,POINT (-71.99229939999999 -13.5247309)
4328595234,-13.536255,-71.9748084,3,,POINT (-71.9748084 -13.536255)
4328595251,-13.5359195,-71.9754757,3,,POINT (-71.9754757 -13.5359195)
4328704979,-13.5258235,-71.9876882,3,,POINT (-71.98768819999999 -13.5258235)
4328704980,-13.5284439,-71.9812632,3,,POINT (-71.9812632 -13.5284439)
4328706294,-13.5267167,-71.984952,4,,POINT (-71.98495200000001 -13.5267167)
4328706295,-13.5269615,-71.9842398,4,,POINT (-71.9842398 -13.5269615)
4328706296,-13.5271412,-71.9837454,4,,POINT (-71.9837454 -13.5271412)
4328706297,-13.5273747,-71.9830379,4,,POINT (-71.9830379 -13.5273747)
4328706298,-13.5276293,-71.9822973,4,,POINT (-71.9822973 -13.5276293)
4328706301,-13.527999,-71.9815141,5,,POINT (-71.9815141 -13.527999)
4328706309,-13.5262824,-71.9862153,4,,POINT (-71.9862153 -13.5262824)
4328706310,-13.5261313,-71.9866548,4,,POINT (-71.9866548 -13.5261313)
4328706311,-13.5259815,-71.9870905,4,,POINT (-71.98709049999999 -13.5259815)
4328706313,-13.5258196,-71.9875617,4,,POINT (-71.9875617 -13.5258196)
4331662264,-13.5347361,-71.9859406,4,,POINT (-71.98594060000001 -13.5347361)
4331662265,-13.5342773,-71.9831407,3,,POINT (-71.98314070000001 -13.5342773)
4331662266,-13.5335218,-71.9834738,3,,POINT (-71.9834738 -13.5335218)
4331662267,-13.5339579,-71.9832806,3,,POINT (-71.9832806 -13.5339579)
4331662268,-13.5340924,-71.9836447,3,,POINT (-71.9836447 -13.5340924)
4331662269,-13.5335123,-71.9838985,3,,POINT (-71.9838985 -13.5335123)
4333071283,-13.5041266,-71.9955768,3,,POINT (-71.99557679999999 -13.5041266)
4333071397,-13.5059995,-71.9970459,3,,POINT (-71.9970459 -13.5059995)
4333071399,-13.5057881,-71.9975771,3,,POINT (-71.9975771 -13.5057881)
4333071404,-13.5056902,-71.9986075,1,,POINT (-71.99860750000001 -13.5056902)
4333071405,-13.5045154,-71.9977884,1,,POINT (-71.9977884 -13.5045154)
4351640637,-13.5318882,-71.9695359,3,,POINT (-71.9695359 -13.5318882)
4351640638,-13.5327348,-71.9682707,3,,POINT (-71.96827070000001 -13.5327348)
4351640640,-13.5327841,-71.9679953,3,,POINT (-71.9679953 -13.5327841)
4351640646,-13.5329179,-71.9693986,3,,POINT (-71.96939860000001 -13.5329179)
4365465268,-13.537657,-71.8931415,3,,POINT (-71.8931415 -13.537657)
4365465269,-13.5438749,-71.8958779,4,,POINT (-71.8958779 -13.5438749)
4365465279,-13.5382326,-71.8926934,3,,POINT (-71.8926934 -13.5382326)
4365465287,-13.5436681,-71.8964178,3,,POINT (-71.89641779999999 -13.5436681)
4365465292,-13.5406543,-71.8937644,3,,POINT (-71.89376439999999 -13.5406543)
4365465295,-13.5336749,-71.9008459,3,,POINT (-71.90084589999999 -13.5336749)
4365465304,-13.5441424,-71.8952887,3,,POINT (-71.89528869999999 -13.5441424)
4365465310,-13.5404333,-71.8943515,3,,POINT (-71.8943515 -13.5404333)
4365465319,-13.5339354,-71.9003927,3,,POINT (-71.9003927 -13.5339354)
4368416682,-13.517673,-71.9048144,3,,POINT (-71.90481440000001 -13.517673)
4370460489,-13.507471,-71.9975522,3,,POINT (-71.9975522 -13.507471)
4427026708,-13.533125,-71.899188,4,,POINT (-71.899188 -13.533125)
4427027649,-13.5282889,-71.8974747,3,,POINT (-71.8974747 -13.5282889)
4427034888,-13.5282117,-71.8969915,3,,POINT (-71.8969915 -13.5282117)
4427035990,-13.5248613,-71.8951073,3,,POINT (-71.89510730000001 -13.5248613)
4427037384,-13.528115,-71.8982482,3,,POINT (-71.8982482 -13.528115)
4427037386,-13.5241661,-71.8960213,1,,POINT (-71.8960213 -13.5241661)
4427038038,-13.5257205,-71.8956052,4,,POINT (-71.89560520000001 -13.5257205)
4427038039,-13.5266317,-71.8937857,1,,POINT (-71.8937857 -13.5266317)
4427040824,-13.5282562,-71.8976729,3,,POINT (-71.8976729 -13.5282562)
4427040825,-13.5276201,-71.8973095,4,,POINT (-71.89730950000001 -13.5276201)
4427040826,-13.5254429,-71.8961111,4,,POINT (-71.8961111 -13.5254429)
4427040827,-13.5244634,-71.8955707,1,,POINT (-71.89557069999999 -13.5244634)
4427043047,-13.5279026,-71.896821,4,,POINT (-71.896821 -13.5279026)
4427043048,-13.5268482,-71.89879,3,,POINT (-71.89879000000001 -13.5268482)
4427043362,-13.5279367,-71.8987767,3,,POINT (-71.8987767 -13.5279367)
4427043363,-13.5271065,-71.8982992,4,,POINT (-71.8982992 -13.5271065)
4427043520,-13.5262588,-71.8981999,3,,POINT (-71.89819989999999 -13.5262588)
4427043521,-13.5264032,-71.8979123,4,,POINT (-71.8979123 -13.5264032)
4427043522,-13.5266684,-71.8973968,4,,POINT (-71.8973968 -13.5266684)
4427043523,-13.5269265,-71.89692,4,,POINT (-71.89691999999999 -13.5269265)
