osmid,y,x,street_count,highway,geometry
4429072204,-13.5417004,-71.9236966,3,,POINT (-71.9236966 -13.5417004)
3089639244,-13.5316928,-71.9318471,3,,POINT (-71.9318471 -13.5316928)
3089639245,-13.5305294,-71.931663,4,,POINT (-71.931663 -13.5305294)
3089639251,-13.5299776,-71.9336133,3,,POINT (-71.9336133 -13.5299776)
4449707862,-13.5496027,-71.8696776,3,,POINT (-71.8696776 -13.5496027)
4449707863,-13.5498241,-71.8669159,3,,POINT (-71.8669159 -13.5498241)
4429072216,-13.5487562,-71.8725301,3,,POINT (-71.87253010000001 -13.5487562)
4429072220,-13.5490236,-71.8684764,3,,POINT (-71.86847640000001 -13.5490236)
30984045,-13.5166967,-71.9747057,3,,POINT (-71.9747057 -13.5166967)
4449707907,-13.5335112,-71.9813104,3,,POINT (-71.9813104 -13.5335112)
30984076,-13.5229566,-71.9685133,3,,POINT (-71.9685133 -13.5229566)
30984077,-13.5231529,-71.9672124,3,,POINT (-71.96721239999999 -13.5231529)
4429072268,-13.5467397,-71.8807574,3,,POINT (-71.88075739999999 -13.5467397)
4429072271,-13.5481709,-71.8761045,3,,POINT (-71.8761045 -13.5481709)
4429072269,-13.5483179,-71.8752232,3,,POINT (-71.87522319999999 -13.5483179)
4429072273,-13.5482216,-71.8758002,3,,POINT (-71.8758002 -13.5482216)
