source;amenity;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;wazeinfo0800_minutes
4429994176;bank;0.056;0.06666666666666668;0.056;0.06666666666666668
4429994181;school;0.003;0.0;0.003;0.0
4431773179;school;0.08900000000000001;0.6333333333333333;0.08900000000000001;0.45
4431773209;school;0.002;0.0;0.002;0.0
4431773214;school;0.0;0.0;0.0;0.0
4431773224;school;0.001;0.0;0.001;0.016666666666666666
4431828008;school;0.0;0.0;0.0;0.0
4431881846;school;0.0;0.0;0.0;0.0
4431946010;school;1.3599999999999997;2.8;1.3599999999999997;2.833333333333333
4431946011;school;0.084;0.1;0.084;0.1
4431946012;school;0.091;0.1;0.091;0.1
4431946022;school;0.38799999999999996;0.8999999999999998;0.38799999999999996;0.8333333333333333
4431946023;school;0.386;0.8999999999999998;0.386;0.8333333333333333
4431946024;school;0.4310000000000001;0.9833333333333332;0.4310000000000001;0.9166666666666666
4431946025;school;0.4270000000000001;0.9833333333333332;0.4270000000000001;0.9166666666666666
4431946026;school;0.1;0.11666666666666667;0.1;0.1
4431946030;school;0.26899999999999996;0.3833333333333333;0.26899999999999996;0.35
4431946034;school;0.221;0.3833333333333331;0.221;0.36666666666666653
4431946119;school;0.226;0.4166666666666666;0.226;0.4
4431946121;school;0.488;1.7833333333333334;0.488;2.033333333333333
4431946123;school;0.524;1.8166666666666669;0.524;2.1166666666666667
4431946131;school;0.6290000000000001;2.25;0.6290000000000001;2.466666666666667
4432790726;school;0.045000000000000005;0.06666666666666668;0.045000000000000005;0.08333333333333333
4432790733;school;0.0;0.0;0.0;0.0
4432790735;school;0.042;0.05;0.042;0.06666666666666668
4434663512;school;0.0;0.0;0.0;0.0
4434663523;school;0.118;0.4;0.118;0.4
4434663570;bank;0.001;0.0;0.001;0.0
4434663571;bank;0.0;0.0;0.0;0.0
4435313297;school;0.22400000000000006;0.43333333333333335;0.22400000000000006;0.43333333333333335
4435313585;school;0.024;0.05;0.024;0.05
4435313706;school;0.01;0.03333333333333333;0.01;0.016666666666666666
4435313713;school;0.531;1.4500000000000002;0.531;1.3166666666666669
4435313744;school;0.002;0.0;0.002;0.0
4435313746;school;0.002;0.0;0.002;0.0
4435313753;school;0.0;0.0;0.0;0.0
4435313923;school;0.149;0.5666666666666667;0.149;0.4166666666666667
4435313927;school;0.0;0.0;0.0;0.0
4435313930;school;0.469;1.2666666666666666;0.469;1.2333333333333332
4435414247;school;0.3800000000000001;1.9333333333333331;0.3800000000000001;1.9166666666666663
4435421109;bank;0.997;2.2666666666666666;0.997;2.066666666666667
4436520073;school;0.09000000000000001;0.6833333333333333;0.09000000000000001;0.24999999999999994
4436520075;school;0.08199999999999999;0.11666666666666667;0.08199999999999999;0.11666666666666667
4436520949;police;0.244;0.6;0.244;0.85
4436520956;police;0.371;0.7666666666666666;0.371;1.0166666666666666
4436521000;school;0.002;0.0;0.002;0.0
4436662817;school;0.059000000000000004;0.11666666666666667;0.059000000000000004;0.13333333333333333
4436662827;school;0.19400000000000006;0.4499999999999998;0.19400000000000006;0.4833333333333333
4436928219;school;0.18600000000000003;0.5333333333333334;0.18600000000000003;0.55
4436928223;police;0.099;0.25;0.099;0.35
4436928232;school;0.563;2.0666666666666664;0.563;1.6833333333333331
4436928236;school;1.37;4.733333333333333;1.37;3.616666666666666
4436928237;school;1.399;4.783333333333333;1.399;3.666666666666666
4436928282;school;0.6890000000000001;1.8833333333333333;0.6890000000000001;1.3833333333333333
4436936745;school;0.115;0.18333333333333326;0.115;0.18333333333333326
4436936748;school;0.275;0.3999999999999999;0.275;0.3999999999999999
4436936779;school;1.214;3.5666666666666664;1.214;3.2
4436951153;police;0.339;1.2333333333333332;0.339;0.8833333333333333
4437825602;school;0.6809999999999999;1.2499999999999998;0.6809999999999999;1.5499999999999998
4437825607;school;0.7040000000000002;1.3333333333333333;0.7040000000000002;1.5833333333333333
4437825648;school;0.5830000000000002;1.0666666666666669;0.5830000000000002;1.3666666666666667
4437825652;school;0.5790000000000002;1.0666666666666669;0.5790000000000002;1.3666666666666667
4437825656;school;0.7050000000000001;1.2499999999999998;0.7050000000000001;1.5499999999999998
4437857784;school;0.087;0.25;0.087;0.2833333333333333
4437859316;school;0.28800000000000003;0.5;0.28800000000000003;0.5166666666666666
4437859320;school;0.457;0.7833333333333334;0.457;0.8333333333333333
4439307423;school;0.188;0.45;0.188;0.4666666666666667
4439307424;school;0.195;0.45;0.195;0.4666666666666667
4439307435;school;0.15200000000000002;0.33333333333333337;0.15200000000000002;0.33333333333333337
4439369240;school;0.3320000000000001;0.4666666666666667;0.3320000000000001;0.4833333333333333
4439369243;school;0.14800000000000002;0.6666666666666666;0.14800000000000002;0.7
4439369244;school;0.5650000000000001;0.7333333333333334;0.5650000000000001;0.7500000000000001
4439369246;school;0.0;0.0;0.0;0.0
4441266943;school;0.06899999999999999;0.2166666666666666;0.06899999999999999;0.2333333333333333
4449707862;school;0.27399999999999997;0.4;0.27399999999999997;0.5166666666666665
4449707863;school;0.001;0.0;0.001;0.0
4449707907;school;0.053000000000000005;0.18333333333333326;0.053000000000000005;0.18333333333333332
4449707928;university;0.139;0.3833333333333333;0.139;0.4333333333333333
4454285860;school;2.755;3.583333333333333;2.755;3.2666666666666666
4454285869;school;2.8760000000000003;3.7666666666666666;2.8760000000000003;3.45
4454367836;school;0.07200000000000001;0.21666666666666667;0.07200000000000001;0.2333333333333333
4458678020;school;0.0;0.0;0.0;0.0
4462014967;police;0.06000000000000001;0.21666666666666667;0.06000000000000001;0.13333333333333336
4477350744;school;0.08100000000000003;0.21666666666666667;0.08100000000000003;0.21666666666666667
4477353216;school;0.122;0.2833333333333333;0.122;0.2833333333333333
4477356869;school;0.111;0.3166666666666666;0.111;0.33333333333333337
4477359203;bank;0.08800000000000001;0.2333333333333333;0.08800000000000001;0.2333333333333333
4477376674;school;0.163;0.5833333333333334;0.163;0.6
4477391371;school;0.07300000000000001;0.15;0.07300000000000001;0.15
4580464647;school;0.006;0.11666666666666667;0.006;0.11666666666666667
4590287341;school;0.263;0.5833333333333334;0.263;0.5833333333333334
4590287365;school;0.0;0.0;0.0;0.0
4590287367;hospital;0.0;0.0;0.0;0.0
4591578007;school;0.01;0.016666666666666666;0.01;0.016666666666666666
4603965486;bank;0.005;0.0;0.005;0.0
4603965595;school;0.127;0.29999999999999993;0.127;0.3499999999999999
4603965597;school;0.046;0.11666666666666667;0.046;0.18333333333333326
4603992031;school;0.006;0.0;0.006;0.0
4603992032;school;0.0;0.0;0.0;0.0
4603992033;school;0.001;0.0;0.001;0.0
4603992035;school;0.064;0.11666666666666667;0.064;0.16666666666666666
4612002173;school;0.135;0.21666666666666667;0.135;0.2333333333333333
4612002310;police;0.475;1.6999999999999995;0.475;1.35
4612002311;police;0.35700000000000004;1.2333333333333332;0.35700000000000004;0.8833333333333333
4616381601;school;0.5810000000000001;1.3333333333333333;0.5810000000000001;1.3333333333333328
4616381606;school;0.772;2.0500000000000003;0.772;1.9333333333333336
4616381608;school;0.6220000000000001;1.666666666666667;0.6220000000000001;1.4166666666666667
4616381625;school;0.055;0.11666666666666667;0.055;0.16666666666666666
4666599193;school;0.002;0.0;0.002;0.0
4703660453;school;0.091;0.5;0.091;0.3666666666666667
4703660455;school;0.004;0.0;0.004;0.0
4783104589;school;1.436;2.05;1.436;2.1166666666666667
4783107111;school;0.18600000000000003;0.6833333333333333;0.18600000000000003;0.43333333333333335
4783900357;school;0.09;0.26666666666666666;0.09;0.26666666666666666
4783900648;school;0.5960000000000001;2.5666666666666664;0.5960000000000001;2.1166666666666663
4936604940;school;0.388;0.85;0.388;0.8166666666666667
4936604942;school;0.388;0.85;0.388;0.8166666666666667
4936604945;school;0.388;0.85;0.388;0.8166666666666667
4936604981;school;0.049;0.05;0.049;0.05
4936604983;school;0.04;0.03333333333333333;0.04;0.03333333333333333
4936604984;school;0.035;0.03333333333333333;0.035;0.03333333333333333
4936604988;school;0.0;0.0;0.0;0.0
4937623804;bank;0.233;0.8333333333333335;0.233;0.7833333333333334
4949611677;school;0.067;0.11666666666666667;0.067;0.1
4949611765;school;2.217;5.266666666666667;2.217;6.799999999999999
4949611766;school;2.2469999999999994;5.233333333333333;2.2469999999999994;6.766666666666667
4949699809;school;0.209;0.5;0.209;0.3333333333333333
4949699810;school;0.1;0.3499999999999999;0.1;0.18333333333333326
4949700129;school;0.017;0.03333333333333333;0.017;0.016666666666666666
4993672621;school;0.6290000000000001;1.4166666666666667;0.6290000000000001;1.5166666666666666
4993672629;bank;0.7030000000000001;1.5;0.7030000000000001;1.5166666666666666
4993672670;bank;0.002;0.0;0.002;0.0
4993672671;school;0.011;0.016666666666666666;0.011;0.05
5078105975;school;1.999;3.5166666666666675;1.999;3.6333333333333337
5078138652;school;0.8960000000000001;1.7000000000000002;0.8960000000000001;1.7
5078138685;school;0.8310000000000002;1.5666666666666669;0.8310000000000002;1.5666666666666669
5078138687;school;0.7750000000000001;1.4666666666666668;0.7750000000000001;1.4666666666666666
5078138690;school;0.7140000000000001;1.35;0.7140000000000001;1.35
5078138692;school;0.6540000000000001;1.2333333333333334;0.6540000000000001;1.2333333333333334
5078138695;school;0.5990000000000001;1.1166666666666665;0.5990000000000001;1.1166666666666667
5078138699;school;0.3700000000000001;0.5499999999999999;0.3700000000000001;0.6333333333333335
5104338098;police;0.936;1.3166666666666669;0.932;1.35
5104365617;university;0.498;0.7333333333333334;0.498;0.8500000000000001
5144343496;school;0.371;0.8166666666666667;0.371;0.7833333333333333
5145345657;school;0.804;2.1666666666666665;0.804;1.6833333333333331
5145345658;school;1.1889999999999998;3.0;1.1889999999999998;2.466666666666667
5145345701;school;0.0;0.0;0.0;0.0
5145345825;school;0.015;0.016666666666666666;0.015;0.016666666666666666
5145345826;school;0.006;0.0;0.006;0.0
5145345827;school;0.203;0.45;0.203;0.45
5146430964;school;0.97;1.65;0.97;1.6333333333333333
5272408195;school;0.122;0.25;0.122;0.25
5272408197;school;0.075;0.21666666666666667;0.075;0.21666666666666667
5272408200;school;0.139;0.26666666666666666;0.139;0.26666666666666666
5272408202;school;0.14500000000000002;0.2833333333333333;0.14500000000000002;0.2833333333333333
5272408203;school;0.14500000000000002;0.2833333333333333;0.14500000000000002;0.2833333333333333
5272408210;school;0.10400000000000001;0.26666666666666666;0.10400000000000001;0.26666666666666666
5310407103;school;0.0;0.0;0.0;0.0
5319365513;school;0.009000000000000001;0.016666666666666666;0.009000000000000001;0.016666666666666666
5319471329;hospital;0.0;0.0;0.0;0.0
5322182448;school;0.192;0.55;0.192;0.5333333333333333
5322182469;school;0.17400000000000002;0.35;0.17400000000000002;0.36666666666666653
5322195894;school;0.025;0.5;0.025;0.5
5366353859;school;0.181;0.36666666666666653;0.181;0.36666666666666653
5366353867;school;0.30200000000000005;0.9333333333333332;0.30200000000000005;0.9333333333333332
5390364915;school;0.044;0.06666666666666668;0.044;0.08333333333333333
5390364918;police;0.515;1.5166666666666666;0.515;1.2
5390366325;police;1.149;3.416666666666666;1.149;2.55
5390366340;police;0.6829999999999999;1.7999999999999998;0.6829999999999999;1.4833333333333334
5412463865;school;0.0;0.0;0.0;0.0
5412463866;school;0.001;0.0;0.001;0.0
5518020471;hospital;0.0;0.0;0.0;0.0
5599321698;school;0.09699999999999999;0.13333333333333333;0.09699999999999999;0.15
5599321707;school;0.28800000000000003;0.5666666666666667;0.28800000000000003;0.4833333333333333
5599321709;school;0.27699999999999997;0.4;0.27699999999999997;0.5166666666666665
5599321726;school;0.894;1.8833333333333333;0.894;2.0
5599321729;school;0.196;0.31666666666666665;0.196;0.31666666666666665
5599321753;school;0.35200000000000004;1.0166666666666666;0.35200000000000004;1.0166666666666666
5599321761;school;0.15;0.4;0.15;0.45
5599321763;school;0.166;0.8333333333333334;0.166;0.7666666666666667
5599321764;school;0.171;0.8333333333333334;0.171;0.7666666666666667
5599321765;school;0.22;0.8166666666666665;0.22;0.8
5599321767;school;0.17600000000000002;0.7833333333333332;0.17600000000000002;0.7666666666666667
5599321808;school;0.28200000000000003;0.8166666666666667;0.28200000000000003;0.6666666666666667
5599321809;school;0.247;0.7666666666666666;0.247;0.6166666666666667
5599321811;school;0.17500000000000002;0.5833333333333334;0.17500000000000002;0.43333333333333335
5599321818;school;0.262;0.8833333333333332;0.262;1.0
5599321823;school;0.112;0.2;0.112;0.2
5599321837;school;0.002;0.0;0.002;0.0
5599321845;school;0.385;0.5999999999999998;0.385;0.5833333333333333
5599321854;police;0.094;0.2833333333333334;0.094;0.2333333333333333
5599321855;police;0.20500000000000004;0.45;0.20500000000000004;0.4
5599321857;police;0.054000000000000006;0.21666666666666667;0.054000000000000006;0.13333333333333336
5599321858;police;0.052000000000000005;0.21666666666666667;0.052000000000000005;0.13333333333333336
5599321869;police;0.045;0.2;0.045;0.16666666666666666
5599321877;school;0.012;0.05;0.012;0.05
5599321880;school;0.064;0.08333333333333334;0.064;0.1
5599321882;school;0.022000000000000002;0.05;0.022000000000000002;0.05
5599321884;school;0.084;0.35;0.084;0.26666666666666666
5599321885;school;0.14800000000000002;0.8500000000000001;0.14800000000000002;0.8
5599321886;school;0.14200000000000002;0.8500000000000001;0.14200000000000002;0.8
5599321892;school;0.05;0.08333333333333334;0.05;0.1
5599321899;bank;0.002;0.0;0.002;0.0
5599321948;school;0.053000000000000005;0.13333333333333333;0.053000000000000005;0.15
5599321949;school;0.051;0.13333333333333333;0.051;0.15
5599321966;school;0.15400000000000005;0.2333333333333333;0.15400000000000005;0.55
5599321971;school;0.138;0.4166666666666666;0.138;0.3333333333333333
5599321985;school;0.005;0.0;0.005;0.0
5599321987;school;0.002;0.0;0.002;0.0
5599321990;school;0.06;0.3;0.06;0.2
5599321996;bank;0.001;0.0;0.001;0.0
5599321998;bank;0.021;0.05;0.021;0.11666666666666667
5599362761;school;0.009000000000000001;0.016666666666666666;0.009000000000000001;0.016666666666666666
5599362779;school;0.0;0.0;0.0;0.0
5599362795;school;0.134;0.26666666666666666;0.134;0.26666666666666666
5599362806;school;0.006999999999999999;0.0;0.006999999999999999;0.0
5599362817;school;0.25;0.4666666666666667;0.25;0.4666666666666667
5599365031;school;0.4960000000000001;0.95;0.4960000000000001;0.9666666666666668
5599365039;school;0.253;0.4166666666666666;0.253;0.5333333333333333
5599365056;school;1.0949999999999998;2.3833333333333333;1.0949999999999998;2.5166666666666666
5599365060;school;1.1740000000000002;2.5;1.1740000000000002;2.6333333333333333
5599365065;school;0.987;2.0;0.987;2.1333333333333333
5599365067;school;0.985;2.0;0.985;2.1333333333333333
5599365076;school;0.103;0.13333333333333333;0.103;0.13333333333333333
5599365079;school;0.102;0.13333333333333333;0.102;0.13333333333333333
5599365081;school;0.102;0.13333333333333333;0.102;0.13333333333333333
5599365161;school;0.138;0.26666666666666666;0.138;0.26666666666666666
5599365162;school;0.009999999999999998;0.0;0.009999999999999998;0.0
5599365372;school;0.28;0.8333333333333334;0.28;0.6666666666666666
5599452817;school;1.1459999999999997;2.3666666666666667;1.1459999999999997;2.5
5599453130;school;1.013;1.9833333333333332;1.013;2.0
5599453136;school;1.015;1.9833333333333332;1.015;2.0
5599453141;school;1.1759999999999995;2.2;1.1759999999999995;2.216666666666667
5599453148;school;0.557;1.3166666666666669;0.557;1.3333333333333333
5600850389;school;0.44;1.0166666666666666;0.44;1.0333333333333332
5600850391;school;0.057000000000000016;0.4333333333333333;0.057000000000000016;0.4333333333333333
5600850402;school;0.994;2.4;0.994;2.5333333333333328
5600850404;school;0.8130000000000001;2.7499999999999987;0.8130000000000001;2.833333333333333
5600850749;school;0.141;0.3833333333333333;0.141;0.3333333333333333
5600850759;school;0.08;0.21666666666666665;0.08;0.2
5600850763;school;0.031;0.08333333333333334;0.031;0.06666666666666668
5600850765;school;0.0;0.0;0.0;0.0
5600850833;bank;0.051;0.1;0.051;0.1
5600850837;bank;0.249;0.7666666666666667;0.249;0.7666666666666667
5600850839;bank;0.20199999999999999;0.6833333333333333;0.20199999999999999;0.4
5600850840;bank;0.3750000000000001;1.0166666666666666;0.3750000000000001;0.7333333333333334
5600850893;school;0.37;0.9666666666666666;0.37;0.9833333333333334
5600850895;school;0.28800000000000003;0.5833333333333334;0.28800000000000003;0.5666666666666667
5600850896;school;0.7240000000000001;1.45;0.7240000000000001;1.4333333333333331
5600850918;university;0.0;0.0;0.0;0.0
5600850984;school;0.057;0.06666666666666668;0.057;0.06666666666666668
5600850985;school;0.0;0.0;0.0;0.0
5600850986;bank;0.0;0.0;0.0;0.0
5600850990;school;0.078;0.16666666666666666;0.078;0.16666666666666666
5600850991;school;0.078;0.16666666666666666;0.078;0.16666666666666666
5600850992;school;0.078;0.16666666666666666;0.078;0.16666666666666666
5600850994;school;0.078;0.16666666666666666;0.078;0.16666666666666666
5600851000;school;0.051;0.16666666666666666;0.047;0.16666666666666666
5600851011;school;0.506;1.2666666666666666;0.506;1.4666666666666666
5600851013;school;0.2;0.4166666666666666;0.2;0.43333333333333335
5600851025;school;0.025;0.06666666666666668;0.025;0.06666666666666668
5600851029;school;0.37799999999999995;0.6166666666666667;0.37799999999999995;0.65
5600851052;bank;0.049000000000000016;0.08333333333333333;0.049000000000000016;0.08333333333333333
5600851054;bank;0.013000000000000001;0.0;0.013000000000000001;0.0
5600851079;school;0.406;0.8;0.406;0.9
5600851080;school;0.535;1.1666666666666663;0.535;1.2666666666666666
5600851092;bank;0.091;0.4333333333333333;0.091;0.45
5600851099;school;0.248;0.45;0.248;0.43333333333333335
5600851101;school;0.32899999999999996;0.5166666666666666;0.32899999999999996;0.4833333333333333
5600851135;school;0.015;0.016666666666666666;0.015;0.016666666666666666
5600924264;school;0.029;0.06666666666666668;0.029;0.05
5600924265;school;0.059000000000000004;0.16666666666666669;0.059000000000000004;0.1
5600924463;school;0.23300000000000004;0.45;0.23300000000000004;0.5666666666666668
5600924464;school;0.23600000000000004;0.45;0.23600000000000004;0.5666666666666668
5600924482;school;0.7760000000000002;1.4666666666666668;0.7760000000000002;1.4666666666666666
5600924484;school;0.451;0.75;0.451;0.7500000000000001
5600925377;school;0.139;0.2;0.139;0.21666666666666667
5600925525;school;0.6579999999999999;2.283333333333333;0.6579999999999999;2.5
5600925527;school;0.672;2.3833333333333337;0.672;2.5500000000000003
5600925601;school;0.35200000000000004;0.6000000000000001;0.35200000000000004;0.6000000000000001
5600975318;school;0.951;2.1666666666666665;0.951;2.3
5600979024;school;0.08700000000000002;0.18333333333333332;0.08700000000000002;0.25
5600979101;school;0.8470000000000002;2.6;0.8470000000000002;2.4833333333333334
5600979109;school;0.478;1.7833333333333332;0.478;1.5166666666666666
5600979110;school;0.5470000000000002;1.85;0.5470000000000002;1.5833333333333333
5600979119;school;1.2690000000000001;3.6;1.2690000000000001;3.583333333333333
5600979122;school;0.311;1.0666666666666669;0.311;1.0166666666666666
5600979126;school;0.198;0.5166666666666666;0.198;0.5499999999999999
5601181432;school;0.46399999999999997;0.9166666666666666;0.46399999999999997;1.0333333333333332
5601181487;school;1.156;3.7166666666666672;2.497;2.5
5601275773;school;0.642;1.2833333333333334;0.642;2.033333333333333
5601275774;school;0.542;1.1333333333333333;0.542;1.7833333333333334
5601275783;school;0.455;1.1833333333333331;0.455;1.05
5601275787;school;0.8430000000000001;2.25;0.8430000000000001;2.066666666666667
5601275800;school;0.171;0.75;0.171;0.7
5621495289;school;0.14800000000000002;0.6666666666666666;0.14800000000000002;0.7
5628741794;school;0.021;0.06666666666666668;0.021;0.05
5628741795;school;0.012;0.05;0.012;0.03333333333333333
5628741799;school;0.054000000000000006;0.2;0.054000000000000006;0.25
5628741804;school;0.024;0.08333333333333334;0.024;0.06666666666666668
5628741809;school;0.0;0.0;0.0;0.0
5628741810;school;0.012;0.05;0.012;0.03333333333333333
5628773922;school;0.0;0.0;0.0;0.0
5700803828;school;0.03;0.16666666666666666;0.03;0.26666666666666666
5700803834;school;0.032;0.08333333333333333;0.032;0.11666666666666667
5721085841;school;1.119;3.3833333333333333;1.119;2.2333333333333334
5721085845;school;1.161;3.466666666666667;1.161;2.3166666666666664
5721116712;school;0.575;1.8166666666666669;0.575;1.15
5724026662;school;0.22;0.43333333333333335;0.22;0.5666666666666667
5729558331;school;0.035;0.08333333333333333;0.035;0.1
6086693679;school;0.49700000000000005;1.8666666666666665;0.49700000000000005;1.5
6089155843;school;0.133;0.55;0.133;0.4833333333333333
6189170095;school;0.5700000000000001;1.0833333333333333;0.5700000000000001;1.0666666666666669
6189170096;school;0.5700000000000001;1.0833333333333333;0.5700000000000001;1.0666666666666669
6189170123;school;0.39799999999999996;0.7333333333333333;0.39799999999999996;0.7166666666666666
6189180007;school;0.802;1.4166666666666663;0.802;1.4
6189180061;school;0.768;1.35;0.768;1.3333333333333333
6189180076;school;0.728;1.2999999999999998;0.728;1.2833333333333332
6189198302;school;0.162;0.2333333333333333;0.162;0.21666666666666667
6191235207;school;0.4300000000000001;0.6166666666666667;0.4300000000000001;0.5833333333333331
6202234423;school;0.713;1.2833333333333332;0.713;1.2666666666666666
6202246105;school;0.10099999999999999;0.36666666666666653;0.10099999999999999;0.3666666666666665
6202445307;school;0.0;0.0;0.0;0.0
6202526671;school;0.996;3.1333333333333333;0.996;1.9833333333333332
6202526675;school;0.6779999999999999;2.1333333333333333;0.6779999999999999;1.35
6202526678;school;0.242;0.7666666666666667;0.242;0.4833333333333333
6209219162;school;0.0;0.0;0.0;0.0
6212958002;school;0.0;0.0;0.0;0.0
6212958014;university;0.22899999999999998;0.3333333333333333;0.22899999999999998;0.25
6212958016;university;0.103;0.15;0.103;0.11666666666666667
6212958020;university;0.182;0.26666666666666666;0.182;0.26666666666666666
6223463487;school;0.252;0.4166666666666666;0.252;0.5333333333333333
6223484233;school;0.0;0.0;0.0;0.0
6223509050;school;0.605;0.9166666666666666;0.605;0.7166666666666667
6227704355;school;1.15;3.033333333333333;1.15;2.5500000000000003
6227704356;school;1.1540000000000001;3.033333333333333;1.1540000000000001;2.5500000000000003
6227704357;school;1.1520000000000001;3.033333333333333;1.1520000000000001;2.5500000000000003
6227704358;school;1.1549999999999998;3.033333333333333;1.1549999999999998;2.5500000000000003
6227704359;school;1.1540000000000001;3.033333333333333;1.1540000000000001;2.5500000000000003
6228056129;bank;0.01;0.016666666666666666;0.01;0.016666666666666666
6228056131;bank;0.172;0.8333333333333334;0.172;0.7000000000000001
6228056133;school;0.1;0.31666666666666665;0.1;0.26666666666666666
6228056135;school;0.191;0.45;0.191;0.4
6228077376;bank;0.184;0.4166666666666667;0.184;0.4
6238316983;school;0.313;0.5166666666666666;0.313;0.4833333333333333
6238316992;university;0.513;0.8833333333333331;0.513;0.9333333333333332
6238316993;university;0.34700000000000003;0.6333333333333331;0.34700000000000003;0.6833333333333333
6242817249;school;0.7240000000000001;1.9;0.7240000000000001;1.4
6242817253;school;0.7770000000000001;2.083333333333333;0.7770000000000001;1.5666666666666669
6247669090;police;1.486;2.75;1.486;2.8833333333333333
6250108413;school;1.4189999999999998;2.65;1.4189999999999998;2.8833333333333333
6250108442;school;0.493;1.5166666666666668;0.493;1.0166666666666666
6340190967;school;0.6579999999999999;2.2666666666666666;0.6579999999999999;2.6333333333333333
6347561276;hospital;0.155;0.9166666666666669;0.155;0.3
6369381494;school;0.065;0.18333333333333332;0.065;0.4833333333333333
6381065094;police;0.37200000000000005;1.2666666666666666;0.37200000000000005;0.95
6381065100;school;0.0;0.0;0.0;0.0
6431379406;school;0.161;0.3833333333333333;0.161;0.3833333333333333
6475270463;school;0.027999999999999997;0.11666666666666667;0.027999999999999997;0.13333333333333333
6483476904;school;0.0;0.0;0.0;0.0
6483499492;school;0.0;0.0;0.0;0.0
6485056363;school;0.19600000000000006;0.55;0.19600000000000006;0.5166666666666667
6487461316;bank;0.09;0.26666666666666666;0.09;0.3
6489516900;police;0.267;0.7499999999999999;0.267;0.9
6504437252;bank;0.157;0.25;0.157;0.25
6535361773;school;0.0;0.0;0.0;0.0
6556620476;school;0.087;0.18333333333333326;0.087;0.18333333333333326
6556642449;school;2.064;3.4000000000000004;2.064;3.216666666666667
6556642475;police;1.921;3.5666666666666664;1.5489999999999997;3.1499999999999995
6556642477;police;1.23;2.1;0.858;2.216666666666667
6662688642;school;2.527;3.083333333333333;2.527;3.083333333333333
6678174516;school;0.037000000000000005;0.16666666666666666;0.037000000000000005;0.06666666666666668
6678174517;school;0.06200000000000001;0.31666666666666665;0.06200000000000001;0.2333333333333333
6810248693;bank;0.033;0.06666666666666668;0.033;0.06666666666666668
6858462237;school;0.005;0.0;0.005;0.0
6868159190;school;0.8410000000000002;1.6999999999999995;0.8410000000000002;1.8333333333333333
6868159258;school;0.927;2.4;0.927;2.5333333333333328
6868159297;school;0.8130000000000001;2.6166666666666663;0.8130000000000001;2.7
6868159363;school;0.8130000000000001;2.7499999999999987;0.8130000000000001;2.833333333333333
6868159367;school;0.8670000000000001;2.5499999999999994;0.8670000000000001;2.6
6983393019;school;0.45299999999999996;0.9166666666666669;0.45299999999999996;1.0166666666666668
6983462451;school;0.29700000000000004;0.4666666666666666;0.29700000000000004;0.5833333333333333
6987882599;school;0.4700000000000002;0.7666666666666668;0.4700000000000002;0.7833333333333334
6992803088;school;0.384;0.6166666666666666;0.384;0.7333333333333334
6992811888;school;0.1;0.13333333333333336;0.1;0.13333333333333336
7009651272;school;1.1309999999999998;2.15;1.1309999999999998;2.1666666666666665
7009651274;school;1.1049999999999998;2.3833333333333333;1.1049999999999998;2.5166666666666666
7009651283;school;1.13;2.583333333333333;1.13;2.7166666666666663
7009669790;school;1.0439999999999998;2.466666666666667;1.0439999999999998;2.6
7113263920;school;0.07100000000000001;0.6166666666666667;0.07100000000000001;0.6166666666666667
7154716392;school;0.111;0.15;0.111;0.15
7177520938;school;0.057;0.13333333333333333;0.057;0.13333333333333333
7177520940;school;0.207;1.2000000000000002;0.207;1.1166666666666665
7177520965;school;0.39799999999999996;0.7499999999999997;0.39799999999999996;0.7166666666666666
7177520966;school;0.21100000000000002;0.3833333333333333;0.21100000000000002;0.3999999999999999
7245227362;school;0.005;0.0;0.005;0.0
7245227368;school;0.0;0.0;0.0;0.0
7248048593;school;0.27699999999999997;0.55;0.27699999999999997;0.5
7263729826;school;1.6219999999999997;3.2;1.6219999999999997;3.1
7307021744;police;0.29500000000000004;0.6500000000000001;0.29500000000000004;0.6333333333333334
7346856820;school;0.054000000000000006;0.08333333333333333;0.054000000000000006;0.08333333333333333
7360448973;school;0.386;0.5166666666666666;0.386;0.6333333333333331
7366845990;university;0.008;0.016666666666666666;0.008;0.016666666666666666
7370349857;school;0.07200000000000001;0.1;0.07200000000000001;0.1
7372779914;university;0.456;0.7499999999999999;0.456;0.7666666666666666
7411816216;school;0.09;0.3666666666666667;0.09;0.3499999999999999
7498321732;school;0.0;0.0;0.0;0.0
7549828234;school;0.267;0.6;0.267;0.4833333333333333
7571909981;school;0.11;0.18333333333333326;0.11;0.2
7571909983;school;0.111;0.18333333333333326;0.111;0.2
7572038922;school;0.157;0.21666666666666667;0.157;0.2333333333333333
7931855386;school;0.157;0.4;0.157;0.45
7932068807;school;0.127;0.29999999999999993;0.127;0.3499999999999999
8051291613;school;0.5479999999999999;2.15;0.5479999999999999;2.9833333333333334
8051291620;school;0.133;0.4666666666666667;0.133;0.4666666666666667
8051291645;school;0.049;0.06666666666666668;0.049;0.05
8051305499;police;0.345;1.2333333333333332;0.345;0.8833333333333333
8051305517;police;0.214;0.9833333333333332;0.214;0.5666666666666667
8051317039;police;0.027000000000000003;0.08333333333333334;0.027000000000000003;0.1
8051524320;school;0.08800000000000001;0.1;0.08800000000000001;0.1
8051524332;school;0.7610000000000001;1.6166666666666667;0.7610000000000001;1.7166666666666663
8051710077;school;0.041;0.35;0.041;0.35
