source;target;wazeinfo0800_minutes;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;tiempoponderado30kmh
31001101;4293677040;4.033333333333333;1.2889999999999993;4.366666666666665;1.2889999999999993;2.5779999999999985
31001101;3738278157;6.783333333333331;1.9729999999999994;6.749999999999999;1.9729999999999994;3.945999999999999
31001101;1005309702;9.683333333333326;3.126999999999993;9.799999999999997;3.126999999999993;6.253999999999986
31001102;4293677040;3.9333333333333327;1.2169999999999992;4.266666666666666;1.2169999999999992;2.4339999999999984
31001102;3738278157;6.683333333333332;1.9009999999999994;6.649999999999999;1.9009999999999994;3.8019999999999987
31001102;1005309702;9.583333333333327;3.054999999999994;9.699999999999996;3.054999999999994;6.109999999999988
7437781519;4293677040;38.21666666666667;35.66500000000002;33.75000000000001;32.81200000000001;66.25400000000002
7437781519;3738278157;41.183333333333344;36.455000000000005;36.71666666666668;33.47600000000002;65.66200000000005
7437781519;1005309702;46.19999999999998;38.49100000000002;42.04999999999997;35.512000000000036;69.87400000000008
31001105;4293677040;3.9333333333333327;1.4649999999999994;4.349999999999999;1.4649999999999994;2.929999999999999
31001105;3738278157;7.016666666666665;2.1489999999999996;7.233333333333331;2.1489999999999996;4.297999999999999
31001105;1005309702;10.366666666666664;3.302999999999993;11.100000000000001;3.302999999999993;6.605999999999986
993167891;4293677040;2.233333333333333;0.7800000000000002;2.0500000000000003;0.7800000000000002;1.5600000000000005
993167891;3738278157;3.0666666666666664;0.6930000000000001;3.016666666666667;0.6930000000000001;1.3860000000000001
993167891;1005309702;6.216666666666665;2.231999999999997;6.299999999999997;2.231999999999997;4.463999999999994
31001108;4293677040;4.333333333333332;1.6089999999999995;4.749999999999999;1.6089999999999995;3.217999999999999
31001108;3738278157;7.416666666666665;2.2929999999999993;7.633333333333331;2.2929999999999993;4.5859999999999985
31001108;1005309702;10.33333333333333;3.446999999999993;10.916666666666668;3.446999999999993;6.893999999999986
31001109;4293677040;3.9333333333333327;1.3389999999999993;4.349999999999999;1.3389999999999993;2.6779999999999986
31001109;3738278157;7.016666666666665;2.0229999999999997;7.233333333333331;2.0229999999999997;4.045999999999999
31001109;1005309702;9.933333333333328;3.1769999999999934;10.516666666666667;3.1769999999999934;6.353999999999987
31001110;4293677040;3.9333333333333327;1.3999999999999995;4.349999999999999;1.3999999999999995;2.799999999999999
31001110;3738278157;7.016666666666665;2.0839999999999996;7.233333333333331;2.0839999999999996;4.167999999999999
31001110;1005309702;9.933333333333328;3.237999999999993;10.6;3.237999999999993;6.475999999999986
993167892;4293677040;1.5166666666666664;0.5050000000000001;1.3833333333333333;0.5050000000000001;1.0100000000000002
993167892;3738278157;2.2666666666666666;0.633;2.1666666666666665;0.633;1.266
993167892;1005309702;7.483333333333328;2.6689999999999956;7.599999999999994;2.6689999999999956;5.337999999999991
993167896;4293677040;1.7;0.5510000000000002;1.5666666666666667;0.5510000000000002;1.1020000000000003
993167896;3738278157;2.2333333333333334;0.586;2.1166666666666663;0.586;1.172
993167896;1005309702;7.2166666666666615;2.6219999999999954;7.333333333333328;2.6219999999999954;5.243999999999991
993167901;4293677040;2.3166666666666664;0.8240000000000003;2.1333333333333333;0.8240000000000003;1.6480000000000006
993167901;3738278157;2.916666666666666;0.753;2.8666666666666663;0.753;1.506
993167901;1005309702;5.966666666666666;2.1389999999999976;6.049999999999998;2.1389999999999976;4.277999999999995
798886436;4293677040;19.75;10.174000000000003;21.333333333333332;10.183000000000002;20.348000000000006
798886436;3738278157;16.55000000000001;9.280000000000003;18.350000000000005;9.289000000000001;18.560000000000006
798886436;1005309702;12.750000000000004;6.802999999999998;14.100000000000007;6.812999999999998;13.605999999999996
31001126;4293677040;2.3666666666666663;1.0909999999999997;2.85;1.0909999999999997;2.1819999999999995
31001126;3738278157;5.449999999999998;1.8329999999999989;5.7333333333333325;1.8329999999999989;3.6659999999999977
31001126;1005309702;9.583333333333327;3.729999999999992;10.266666666666666;3.729999999999992;7.459999999999984
31001128;4293677040;2.1999999999999997;0.9780000000000003;2.6166666666666667;0.9780000000000003;1.9560000000000006
31001128;3738278157;5.283333333333332;1.7199999999999993;5.5;1.7199999999999993;3.4399999999999986
31001128;1005309702;9.416666666666659;3.642999999999993;10.033333333333331;3.642999999999993;7.285999999999986
798886440;4293677040;19.75;10.170000000000003;21.333333333333332;10.179000000000002;20.340000000000007
798886440;3738278157;16.55000000000001;9.276000000000003;18.350000000000005;9.285000000000002;18.552000000000007
798886440;1005309702;12.750000000000004;6.798999999999999;14.100000000000007;6.808999999999998;13.597999999999997
31001130;4293677040;2.3999999999999995;1.1309999999999996;2.8;1.1309999999999996;2.261999999999999
31001130;3738278157;5.483333333333332;1.8729999999999987;5.683333333333333;1.8729999999999987;3.7459999999999973
31001130;1005309702;9.61666666666666;3.7959999999999927;10.216666666666665;3.7959999999999927;7.591999999999985
31001134;4293677040;2.283333333333333;1.0380000000000003;2.683333333333333;1.0380000000000003;2.0760000000000005
31001134;3738278157;5.366666666666665;1.7799999999999994;5.566666666666666;1.7799999999999994;3.5599999999999987
31001134;1005309702;9.499999999999993;3.7029999999999927;10.1;3.7029999999999927;7.4059999999999855
798886446;4293677040;20.033333333333335;10.284000000000002;21.533333333333335;10.293000000000003;20.568000000000005
798886446;3738278157;16.833333333333346;9.390000000000002;18.550000000000008;9.399000000000003;18.780000000000005
798886446;1005309702;13.033333333333339;6.9129999999999985;14.300000000000006;6.922999999999998;13.825999999999997
798886448;4293677040;19.75;10.172000000000002;21.333333333333332;10.181000000000003;20.344000000000005
798886448;3738278157;16.55000000000001;9.278000000000002;18.350000000000005;9.287000000000003;18.556000000000004
798886448;1005309702;12.750000000000004;6.800999999999998;14.100000000000007;6.810999999999998;13.601999999999997
993167921;4293677040;2.2666666666666666;0.6970000000000001;2.1333333333333333;0.6970000000000001;1.3940000000000001
993167921;3738278157;2.8;0.7180000000000001;2.683333333333333;0.7180000000000001;1.4360000000000002
993167921;1005309702;7.316666666666662;2.6869999999999954;7.616666666666661;2.6869999999999954;5.373999999999991
31001137;4293677040;2.5666666666666664;1.1799999999999995;2.9166666666666665;1.1799999999999995;2.359999999999999
31001137;3738278157;5.649999999999999;1.9219999999999986;5.799999999999999;1.9219999999999986;3.843999999999997
31001137;1005309702;9.783333333333326;3.7999999999999923;10.333333333333334;3.7999999999999923;7.5999999999999845
31001138;4293677040;2.6166666666666663;1.2149999999999996;2.966666666666667;1.2149999999999996;2.4299999999999993
31001138;3738278157;5.699999999999998;1.9569999999999987;5.849999999999999;1.9569999999999987;3.9139999999999975
31001138;1005309702;9.833333333333327;3.8349999999999924;10.383333333333333;3.8349999999999924;7.669999999999985
31001139;4293677040;2.2166666666666663;0.9860000000000003;2.6166666666666667;0.9860000000000003;1.9720000000000006
31001139;3738278157;5.299999999999999;1.7279999999999993;5.5;1.7279999999999993;3.4559999999999986
31001139;1005309702;9.433333333333326;3.650999999999993;10.033333333333331;3.650999999999993;7.301999999999986
31001141;4293677040;2.083333333333333;0.9070000000000003;2.45;0.9070000000000003;1.8140000000000005
31001141;3738278157;5.166666666666665;1.6489999999999996;5.333333333333333;1.6489999999999996;3.297999999999999
31001141;1005309702;9.299999999999994;3.5719999999999934;9.866666666666665;3.5719999999999934;7.143999999999987
798886451;4293677040;19.900000000000002;10.274000000000003;21.55;10.283000000000003;20.548000000000005
798886451;3738278157;16.700000000000014;9.380000000000003;18.566666666666674;9.389000000000003;18.760000000000005
798886451;1005309702;12.900000000000004;6.902999999999999;14.316666666666672;6.9129999999999985;13.805999999999997
31001143;4293677040;1.8833333333333329;0.8170000000000002;1.8999999999999997;0.8170000000000002;1.6340000000000003
31001143;3738278157;4.966666666666666;1.5589999999999997;4.783333333333333;1.5589999999999997;3.1179999999999994
31001143;1005309702;9.099999999999994;3.4819999999999927;9.316666666666663;3.4819999999999927;6.963999999999985
31001149;4293677040;3.2666666666666666;1.506999999999999;3.783333333333333;1.506999999999999;3.013999999999998
31001149;3738278157;6.349999999999999;2.2489999999999983;6.666666666666665;2.2489999999999983;4.497999999999997
31001149;1005309702;10.48333333333333;3.6119999999999925;11.200000000000001;3.6119999999999925;7.223999999999985
31001150;4293677040;3.166666666666666;1.6009999999999989;3.6999999999999997;1.6009999999999989;3.2019999999999977
31001150;3738278157;6.249999999999998;2.342999999999998;6.583333333333332;2.342999999999998;4.685999999999996
31001150;1005309702;10.38333333333333;4.090999999999993;11.116666666666667;4.090999999999993;8.181999999999986
31001151;4293677040;3.0166666666666666;1.4879999999999993;3.55;1.4879999999999993;2.9759999999999986
31001151;3738278157;6.099999999999999;2.2299999999999986;6.433333333333332;2.2299999999999986;4.459999999999997
31001151;1005309702;10.23333333333333;3.977999999999992;10.966666666666667;3.977999999999992;7.955999999999984
31001152;4293677040;3.0166666666666666;1.490999999999999;3.55;1.490999999999999;2.981999999999998
31001152;3738278157;6.099999999999999;2.2329999999999983;6.433333333333332;2.2329999999999983;4.465999999999997
31001152;1005309702;10.23333333333333;3.9809999999999923;10.966666666666667;3.9809999999999923;7.961999999999985
993167934;4293677040;3.783333333333333;1.096;3.5500000000000003;1.096;2.192
993167934;3738278157;0.5833333333333335;0.202;0.5666666666666668;0.202;0.404
993167934;1005309702;6.833333333333329;2.0269999999999984;6.183333333333334;2.0269999999999984;4.053999999999997
6996494912;4293677040;10.25;3.6949999999999967;10.083333333333332;3.693999999999997;7.3899999999999935
6996494912;3738278157;7.049999999999995;2.800999999999997;7.099999999999995;2.799999999999997;5.601999999999994
6996494912;1005309702;1.7333333333333334;0.5750000000000002;1.7833333333333334;0.5750000000000002;1.1500000000000004
31001156;4293677040;3.0999999999999996;1.465999999999999;3.6166666666666663;1.465999999999999;2.931999999999998
31001156;3738278157;6.183333333333332;2.2079999999999984;6.499999999999998;2.2079999999999984;4.415999999999997
31001156;1005309702;10.316666666666663;3.7839999999999923;11.033333333333333;3.7839999999999923;7.5679999999999845
993167940;4293677040;1.5833333333333333;0.605;1.45;0.605;1.21
993167940;3738278157;2.8499999999999996;0.8260000000000001;2.7500000000000004;0.8260000000000001;1.6520000000000001
993167940;1005309702;8.233333333333327;2.861999999999994;8.349999999999996;2.861999999999994;5.723999999999988
4616817220;4293677040;10.683333333333334;4.231999999999992;11.01666666666667;4.225999999999992;8.463999999999984
4616817220;3738278157;7.483333333333329;3.3379999999999934;8.033333333333331;3.3319999999999936;6.675999999999987
4616817220;1005309702;3.6833333333333327;0.8610000000000001;3.783333333333333;0.8560000000000001;1.7220000000000002
5755112005;4293677040;12.5;9.014000000000001;7.6499999999999995;5.082999999999999;18.028000000000002
5755112005;3738278157;15.466666666666667;9.678000000000003;10.616666666666667;5.746999999999997;19.356000000000005
5755112005;1005309702;20.483333333333345;11.714000000000011;15.950000000000012;7.782999999999996;23.428000000000022
6996494919;4293677040;10.416666666666666;3.7339999999999955;10.149999999999999;3.732999999999996;7.467999999999991
6996494919;3738278157;7.2166666666666615;2.839999999999996;7.1666666666666625;2.8389999999999964;5.679999999999992
6996494919;1005309702;1.9;0.6140000000000001;1.85;0.6140000000000001;1.2280000000000002
5700454985;4293677040;43.750000000000014;40.96400000000002;39.28333333333333;38.111;76.852
5700454985;3738278157;46.71666666666669;41.754000000000005;42.25000000000001;38.775000000000006;76.26000000000003
5700454985;1005309702;51.73333333333333;43.79000000000002;47.58333333333329;40.81100000000002;80.47200000000007
6996494920;4293677040;10.366666666666665;3.691999999999997;10.083333333333332;3.690999999999997;7.383999999999994
6996494920;3738278157;7.166666666666662;2.7979999999999974;7.099999999999995;2.7969999999999975;5.595999999999995
6996494920;1005309702;1.8499999999999999;0.5720000000000001;1.7833333333333334;0.5720000000000001;1.1440000000000001
31001168;4293677040;4.216666666666666;1.8039999999999992;4.699999999999999;1.8039999999999992;3.6079999999999983
31001168;3738278157;7.299999999999999;2.545999999999998;7.583333333333331;2.545999999999998;5.091999999999996
31001168;1005309702;11.433333333333335;3.860999999999992;12.116666666666667;3.860999999999992;7.721999999999984
31001171;4293677040;2.9333333333333336;1.1949999999999996;3.083333333333333;1.1949999999999996;2.3899999999999992
31001171;3738278157;6.016666666666665;1.9369999999999987;5.966666666666665;1.9369999999999987;3.8739999999999974
31001171;1005309702;10.149999999999997;3.8599999999999928;10.5;3.8599999999999928;7.7199999999999855
7806028380;4293677040;10.049999999999999;3.9519999999999933;10.049999999999999;3.9459999999999935;7.903999999999987
7806028380;3738278157;6.849999999999995;3.0579999999999936;7.066666666666662;3.051999999999994;6.115999999999987
7806028380;1005309702;3.05;0.5810000000000001;2.8166666666666664;0.5760000000000001;1.1620000000000001
4928113245;4293677040;21.46666666666666;17.368000000000006;17.000000000000004;14.515;29.659999999999997
4928113245;3738278157;24.43333333333333;18.15800000000001;19.96666666666667;15.179000000000002;29.068
4928113245;1005309702;29.45;20.194000000000013;25.300000000000015;17.215000000000007;33.28
4928113246;4293677040;21.46666666666666;17.367000000000004;17.000000000000004;14.514000000000001;29.657999999999994
4928113246;3738278157;24.43333333333333;18.157000000000007;19.96666666666667;15.178000000000003;29.066
4928113246;1005309702;29.45;20.193000000000012;25.300000000000015;17.214000000000006;33.278
6996494941;4293677040;10.483333333333333;3.7829999999999946;10.216666666666667;3.7819999999999947;7.565999999999989
6996494941;3738278157;7.283333333333328;2.888999999999995;7.23333333333333;2.887999999999995;5.77799999999999
6996494941;1005309702;1.9666666666666668;0.663;1.9166666666666667;0.663;1.326
4928113248;4293677040;21.433333333333326;17.335000000000004;16.96666666666667;14.482000000000001;29.593999999999994
4928113248;3738278157;24.399999999999995;18.125000000000007;19.933333333333334;15.146000000000003;29.002
4928113248;1005309702;29.416666666666664;20.161000000000012;25.26666666666668;17.182000000000006;33.214
5700455008;4293677040;43.366666666666674;40.501000000000026;38.9;37.648;75.926
5700455008;3738278157;46.33333333333335;41.29100000000001;41.866666666666674;38.31200000000001;75.33400000000003
5700455008;1005309702;51.34999999999999;43.32700000000003;47.19999999999996;40.34800000000003;79.54600000000006
5700455009;4293677040;43.400000000000006;40.53700000000002;38.93333333333333;37.684;75.998
5700455009;3738278157;46.36666666666668;41.327000000000005;41.900000000000006;38.348000000000006;75.40600000000003
5700455009;1005309702;51.38333333333332;43.36300000000002;47.23333333333329;40.38400000000002;79.61800000000007
5700455010;4293677040;43.466666666666676;40.64000000000002;39.0;37.787;76.204
5700455010;3738278157;46.43333333333335;41.43000000000001;41.966666666666676;38.45100000000001;75.61200000000002
5700455010;1005309702;51.44999999999999;43.46600000000002;47.29999999999996;40.48700000000002;79.82400000000005
7373392480;4293677040;18.51666666666667;8.150999999999996;18.533333333333335;8.159999999999997;16.301999999999992
