osmid,street_count,highway,ref,geometry,courthouse_osmid,courthouse_dist
5436128332,3,,,POINT (-77.1237945 -11.9722502),301604752,0.06640440815693904
5436128334,3,,,POINT (-77.1242814 -11.9723195),301604752,0.06685887053045635
5436128335,1,,,POINT (-77.1242379 -11.9727929),301604752,0.06670136514668464
3374922833,4,,,POINT (-77.05375840000001 -12.0073351),808969919,0.009559140022935399
3421715537,3,,,POINT (-77.0617105 -11.9897575),301604752,0.002407689508255706
3421715536,3,,,POINT (-77.0617354 -11.9896116),301604752,0.0023783951584886954
3421715538,3,,,POINT (-77.0528693 -12.019338),808969919,0.021322558480536942
2490743894,3,,,POINT (-77.03044149999999 -12.0166587),5519669522,0.01947971892430735
5982305371,3,,,POINT (-77.05891149999999 -11.840555),679438717,0.05546990438172832
629029983,4,traffic_signals,,POINT (-77.1283356 -12.0630532),465071802,0.06555099221498889
471579747,3,,,POINT (-76.98510880000001 -12.0830054),4818433021,0.011158742245435886
273431652,3,,,POINT (-77.0969497 -12.0200761),465071802,0.026287562275018394
4263197796,3,,,POINT (-77.1263843 -12.0446513),465071802,0.05631222094846732
4263197795,3,traffic_signals,,POINT (-77.1263903 -12.0445867),465071802,0.05630018811367143
5982305385,3,,,POINT (-77.05744679999999 -11.8386385),679438717,0.05591185067484374
5726583916,3,,,POINT (-77.0216873 -12.1491361),5527853721,0.04520502812531016
1330494575,3,,,POINT (-77.0555963 -11.9656783),301604752,0.02347040944168037
696761456,3,,,POINT (-77.0674562 -12.0543843),465071802,0.02573302650669896
696761458,3,,,POINT (-77.0647797 -12.0530392),465071802,0.025077312659117976
4331322486,3,,,POINT (-77.08485829999999 -12.0906383),5527853721,0.04319933244495366
5980470393,3,,,POINT (-77.06878879999999 -11.8810374),679438717,0.047902665690623555
1330494585,4,,,POINT (-77.05660930000001 -11.9800069),301604752,0.009275481861481485
650001532,3,,,POINT (-77.0840413 -12.075247),465071802,0.04762323083378757
5041798270,3,,,POINT (-76.7611843 -11.9738984),487183431,0.009943553449226362
263928959,4,traffic_signals,,POINT (-77.00032760000001 -12.1116668),437675773,0.022435760776162293
1330494594,4,,,POINT (-77.0534895 -11.9867629),301604752,0.006345751726559381
1273838724,3,,,POINT (-76.9169649 -11.9968591),438029702,0.042981617136868926
1342749827,3,,,POINT (-76.9881974 -11.9664547),437868020,0.011799026458972272
5982305410,3,,,POINT (-77.0582769 -11.8397104),679438717,0.0556595354802129
5982305413,3,,,POINT (-77.05787549999999 -11.8391998),679438717,0.055771791105446514
263928968,4,traffic_signals,,POINT (-77.0121228 -12.1124551),437675773,0.013259121989980268
1342749835,3,,,POINT (-76.9898173 -11.9686545),437868020,0.009772371943562761
5982305420,3,,,POINT (-77.057666 -11.8389332),679438717,0.05583337077055144
263109773,4,traffic_signals,,POINT (-77.05319179999999 -12.093174),5527853721,0.0195879766502301
263109774,4,traffic_signals,,POINT (-77.053106 -12.0930146),5527853721,0.01971400754412991
1768569998,3,,,POINT (-77.1283878 -11.8566106),679438717,0.11022037703047939
263109777,4,,,POINT (-77.05061379999999 -12.0880912),4469386913,0.017579034258164976
263109778,5,,,POINT (-77.0505687 -12.0880026),4469386913,0.0175021167342676
1342749845,3,,,POINT (-76.98788759999999 -11.966036),437868020,0.012217336270118053
263109782,3,,,POINT (-77.0496191 -12.0862932),4469386913,0.015991532222397926
1768570007,4,,,POINT (-77.1250301 -11.856707),679438717,0.10692618070831554
1330494617,3,,,POINT (-77.05804120000001 -11.9824288),301604752,0.006556829384364641
263109786,4,,,POINT (-77.0486346 -12.0851627),4469386913,0.014706702265292285
2173254811,3,,,POINT (-76.9536848 -12.0277708),438029702,0.014380140801764833
263109788,3,,,POINT (-77.04756620000001 -12.0842186),4469386913,0.013428050846273727
4054858909,4,traffic_signals,,POINT (-76.9696383 -12.0974246),4818433021,0.022776195506932592
263109790,3,,,POINT (-77.0465232 -12.0832897),4469386913,0.012209902620408873
263109791,3,,,POINT (-77.0462175 -12.0830242),4469386913,0.011861482886212447
2173254816,3,,,POINT (-76.95494739999999 -12.0287222),439195372,0.013788640484465696
263109793,4,,,POINT (-77.0458149 -12.0827161),4469386913,0.01141450806867695
263109794,3,,,POINT (-77.04557730000001 -12.0825811),4469386913,0.011159689867110339
1330494627,4,traffic_signals,,POINT (-77.0582076 -11.982968),301604752,0.0059943335616754285
1342749853,3,,,POINT (-76.9899897 -11.9719626),437868020,0.009793814697055392
1273642147,4,,,POINT (-77.08899959999999 -11.8428305),679438717,0.07805000716438242
6611319975,3,,,POINT (-76.95893359999999 -12.198794),6695199631,0.006867526008685452
4285188016,4,,,POINT (-76.9869832 -11.9586412),437868020,0.016752720511291272
263109809,4,traffic_signals,,POINT (-77.04218160000001 -12.0796892),4469386913,0.0077611188864801185
263109810,4,traffic_signals,,POINT (-77.0421652 -12.0795654),4469386913,0.007766773129812334
1342749873,4,,,POINT (-76.9895535 -11.9713704),437868020,0.010107097093601811
1273609396,4,,,POINT (-76.9317097 -12.0307623),438029702,0.008847256140380294
1273511093,3,,,POINT (-77.01985310000001 -12.0424073),4438338989,0.015569642691137243
1330494647,3,,,POINT (-77.0552481 -11.9791137),301604752,0.010596279460643489
263109813,4,,,POINT (-77.0420821 -12.076562),4469386913,0.008755820606888894
4054858937,3,,,POINT (-76.96803180000001 -12.0939905),4818433021,0.02016742391208969
263109818,4,traffic_signals,,POINT (-77.0419957 -12.075194),4469386913,0.009453318262917298
263109819,4,traffic_signals,,POINT (-77.0419773 -12.07505),4469386913,0.009527963380491403
1330494651,3,,,POINT (-77.0587161 -11.9800987),301604752,0.008758916679469894
4054858938,3,,,POINT (-76.9680307 -12.0946793),4818433021,0.020792985783672
1342749877,4,,,POINT (-76.98689210000001 -11.9681845),437868020,0.012732509714736313
263109823,4,traffic_signals,,POINT (-77.04179809999999 -12.0738257),4469386913,0.01020781898203019
5874072761,4,,,POINT (-77.02047760000001 -12.076787),4469386913,0.014669677053359238
6466813121,3,,,POINT (-77.0623725 -11.9616106),301604752,0.02736471445758608
263109827,3,,,POINT (-77.0405083 -12.0708436),4469386913,0.01177984829189174
5874072772,4,,,POINT (-77.0226067 -12.079312),4469386913,0.012042386133158878
1342749901,4,,,POINT (-76.9915397 -11.9737915),437868020,0.008956110555285973
1757592783,3,,,POINT (-77.0452714 -11.8915382),679438717,0.02658848370789079
1330494676,3,,,POINT (-77.0530356 -11.9866386),301604752,0.006815484145960735
1768570070,4,,,POINT (-77.12543290000001 -11.8575933),679438717,0.10712188328626567
273923287,4,,,POINT (-77.0601508 -11.9554372),301604752,0.03339254011692689
1768570071,4,,,POINT (-77.1257588 -11.8576028),679438717,0.10743790811858714
1768570072,4,,,POINT (-77.1260939 -11.8576084),679438717,0.10776381877422717
1768570073,4,,,POINT (-77.12645209999999 -11.8576168),679438717,0.1081117376066022
1273969883,4,,,POINT (-76.9240157 -12.190196),5145408791,0.03014788004636211
273923292,4,,,POINT (-77.06394330000001 -11.9557984),301604752,0.033323538707290885
273923291,4,,,POINT (-77.0638098 -11.9557471),301604752,0.033356834292361234
1768570075,4,,,POINT (-77.12710989999999 -11.8576267),679438717,0.10875201723777202
1768570077,4,,,POINT (-77.12743519999999 -11.8576342),679438717,0.10906817382124467
1768570078,4,,,POINT (-77.12776700000001 -11.8576419),679438717,0.10939069278986643
696761570,4,,,POINT (-77.07135220000001 -12.049308),465071802,0.020224620006650373
650001634,4,,,POINT (-77.08034240000001 -12.0755708),4469386913,0.04613132040393471
1330494690,3,,,POINT (-77.05329020000001 -11.985469),301604752,0.007050288589303869
696761573,3,,,POINT (-77.070784 -12.054738),465071802,0.025676705806673614
1342749923,3,,,POINT (-76.9858784 -11.9632713),437868020,0.015107055391656432
1330494698,3,,,POINT (-77.0563387 -11.9810043),301604752,0.008430635085357706
1342749935,3,,,POINT (-76.98623790000001 -11.9674529),437868020,0.013486846881912661
306756849,3,,,POINT (-77.13229939999999 -12.0605653),465071802,0.06778234481764307
410467575,3,motorway_junction,10A,POINT (-76.98278639999999 -12.1479613),408686631,0.03070494005950733
410467576,4,,,POINT (-76.98528570000001 -12.148112),408686631,0.03299310628467813
1330494711,3,,,POINT (-77.0530864 -11.9866508),301604752,0.00676345566919801
5016567036,3,,,POINT (-76.89813150000001 -12.0162752),438029702,0.045331660039454415
5016567042,3,,,POINT (-76.89828 -12.016433),438029702,0.04513557775781693
1768570120,3,,,POINT (-77.1249869 -11.8586296),679438717,0.10646466860071586
2182659337,3,,,POINT (-77.0691016 -11.8769307),679438717,0.0483818173272203
1342749961,3,,,POINT (-76.9872858 -11.9685863),437868020,0.012297572071706855
410467598,3,,,POINT (-76.98221409999999 -12.1464243),408686631,0.030777663183167398
31079697,3,,,POINT (-77.0845664 -11.9966982),301604752,0.02628245476888778
1273871637,4,,,POINT (-76.9238349 -12.204925),5145408791,0.02870991823272203
471612694,3,,,POINT (-76.9912874 -12.0749469),4818433021,0.014677416785323688
5380586773,3,,,POINT (-76.97224490000001 -12.0385745),437855139,0.006964778052725784
3344186648,4,,,POINT (-76.9764553 -12.1522352),408686631,0.023309337871707494
5380586778,5,,,POINT (-76.9755598 -12.041055),437855139,0.0028946341227785825
3749788957,4,,,POINT (-76.9413782 -12.2056651),5145408791,0.011913120296960008
1804975390,3,,,POINT (-76.9950346 -12.0128124),5519669522,0.018712908374967526
3102719261,3,,,POINT (-77.0342282 -12.0262758),3965041957,0.0236903158851892
1330494754,3,,,POINT (-77.0533334 -11.9848953),301604752,0.007304137283402718
263404835,4,traffic_signals,,POINT (-77.0345056 -12.0764903),4469386913,0.004504071620212815
5022629159,3,,,POINT (-76.9151087 -11.9813096),438029702,0.05746469455350976
263404839,4,traffic_signals,,POINT (-77.0311581 -12.0760209),4469386913,0.006009256357489083
6030015787,3,,,POINT (-77.0139851 -12.0256838),5519669522,0.017870246065457472
6030015789,3,,,POINT (-77.01551929999999 -12.0258529),5519669522,0.018181304693833583
1330494768,4,,,POINT (-77.05652980000001 -11.9876204),301604752,0.003196602920604887
440909115,4,traffic_signals,,POINT (-77.0290572 -12.0943311),437675773,0.011570707395175956
6030015803,3,,,POINT (-77.0118906 -12.025235),5519669522,0.017438393335683363
1330494782,4,,,POINT (-77.0569974 -11.9877405),301604752,0.002718947127050771
2173156675,3,,,POINT (-76.9712483 -12.0661785),3949420739,0.01025944818788886
2173156679,3,motorway_junction,,POINT (-76.97164600000001 -12.0679424),4818433021,0.009262694991197059
1342750023,3,,,POINT (-76.99044360000001 -11.9724831),437868020,0.009489268532081844
1342750026,3,,,POINT (-76.9849186 -11.9619437),437868020,0.016561860107013947
471055692,4,,,POINT (-76.94206699999999 -12.0700896),3949420739,0.022418003406644134
5874072909,4,,,POINT (-77.0229319 -12.0756497),4469386913,0.01277121254893057
471055693,4,,,POINT (-76.94278679999999 -12.0687747),3949420739,0.021960737300244223
471055695,4,traffic_signals,,POINT (-76.9438217 -12.0668669),3949420739,0.02147573583465778
2146319699,3,,,POINT (-77.02367340000001 -12.1652462),5527853721,0.05837542926479972
2146319700,4,,,POINT (-77.0229695 -12.1630882),5527853721,0.0567047085988447
6030015832,4,,,POINT (-77.0149849 -12.0290111),5519669522,0.02126035986266542
1330494810,3,,,POINT (-77.0574711 -11.9797432),301604752,0.009302087439587202
3344678238,4,,,POINT (-77.0507465 -11.8604388),679438717,0.03622092826627732
1330494814,3,,,POINT (-77.0531766 -11.9859823),301604752,0.00692448020248677
1342750048,4,,,POINT (-76.99041649999999 -11.9694846),437868020,0.009115980765698034
1316928870,4,,,POINT (-77.02148459999999 -11.9130639),679438717,0.032128963819971434
1342750056,4,,,POINT (-76.9813997 -11.9624381),437868020,0.019545677895962836
3344678249,4,,,POINT (-77.0486873 -11.8598901),679438717,0.03487146497305312
1342750059,3,,,POINT (-76.9854433 -11.9684407),437868020,0.014145625923892804
1342750063,3,,,POINT (-76.9861588 -11.9636684),437868020,0.01468550485179193
1342750064,3,,,POINT (-76.9907752 -11.9726517),437868020,0.009224049101801867
1190051187,4,,,POINT (-77.0648626 -12.0485445),465071802,0.020800855380608
1342750068,3,,,POINT (-76.9885003 -11.9668617),437868020,0.011398805204536637
3918871925,3,,,POINT (-77.0707748 -11.9451872),301604752,0.04507124077802498
3918871926,3,,,POINT (-77.0707074 -11.9452665),301604752,0.04497761564152063
