osmid,street_count,highway,ref,geometry,police_osmid,police_dist
1752671913,3,,,POINT (-76.9519933 -12.1303058),319630403,0.005909280344880542
1745790633,3,,,POINT (-76.90526300000001 -12.008219),4526521090,0.020732884413171258
1752671915,3,,,POINT (-76.9537843 -12.1303438),319630403,0.0041401962201952835
1577952940,3,,,POINT (-76.96509570000001 -12.0285744),319647076,0.01986379416901664
1844848296,3,,,POINT (-77.0008933 -12.1736055),4102773690,0.009600514005513568
1753032357,3,,,POINT (-76.9494657 -12.1783071),437802568,0.011103874421273452
1752671921,3,,,POINT (-76.951092 -12.1303857),319630403,0.006791271750080362
1753032368,3,,,POINT (-76.949674 -12.1788213),437802568,0.011564330445056116
1577952947,4,,,POINT (-76.9670713 -12.0419925),563664314,0.008520286913779603
1745790644,3,,,POINT (-76.9002516 -12.011528),307650990,0.016849177606115824
263923381,3,,,POINT (-77.0146379 -12.1268723),436581955,0.010169105410250543
1577952950,4,,,POINT (-76.9639275 -12.0376251),563664314,0.012543675442945641
1577952951,4,,,POINT (-76.9691064 -12.0565715),563664314,0.007838082426741479
1577952948,3,,,POINT (-76.9696265 -12.0473229),563664314,0.005756722434862639
1752671923,4,,,POINT (-76.9505747 -12.1304133),319630403,0.007301979929019543
1760798394,3,,,POINT (-77.1452649 -11.8645705),4553175289,0.036700443159454386
1752671925,4,,,POINT (-76.9498225 -12.1304533),319630403,0.008046279039269156
1577952957,3,,,POINT (-76.96686010000001 -12.0424913),563664314,0.007981967413651894
1577952960,4,,,POINT (-76.97010059999999 -12.0475235),563664314,0.006084857922155002
1344415428,3,,,POINT (-76.9865436 -11.9413858),319601552,0.0036526954857469206
9206605509,3,,,POINT (-77.0425345 -12.0302314),4422263613,0.00674921388681622
1753032391,3,,,POINT (-76.9509943 -12.1794547),437802568,0.012016137765494553
9206605512,3,,,POINT (-77.0429548 -12.0299034),4422263613,0.007157454168906316
1752671951,3,,,POINT (-76.9545823 -12.1312202),319630403,0.003251038084798701
1674225360,4,,,POINT (-76.9703552 -12.1971117),318965716,0.010865171431010567
1273833173,3,,,POINT (-76.69018920000001 -11.9335479),319338179,0.00834112396133489
1674225366,4,,,POINT (-76.9685099 -12.2124561),318965716,0.02342352391238855
1674225367,3,,,POINT (-76.9677975 -12.2088394),318965716,0.020753594811042914
1753032407,3,,,POINT (-76.95092889999999 -12.1798913),437802568,0.012456456582532135
1753032411,3,,,POINT (-76.9508642 -12.1803441),318961595,0.012389580268619926
1344415451,4,,,POINT (-76.99032750000001 -11.9445569),319601552,0.001945007417148518
1273833185,3,,,POINT (-77.0328873 -12.081641),319331711,0.005974375989962529
1752671970,3,,,POINT (-76.95472909999999 -12.1314154),319630403,0.0031111409643299662
1753032418,3,,,POINT (-76.9508026 -12.1807901),318961595,0.012054225665218651
1752671972,3,,,POINT (-76.9619229 -12.1313787),319630403,0.004093149424341809
1657677541,3,,,POINT (-76.9437065 -12.1908413),318961595,0.01395895071043925
1273865955,3,,,POINT (-76.9399858 -12.1335772),319630403,0.01800409053957352
1710761704,4,,,POINT (-76.80424600000001 -12.0118348),318788561,0.023235653744859076
1710761708,3,,,POINT (-76.8042882 -12.0115157),318788561,0.02320234311018376
31041260,4,traffic_signals,,POINT (-77.0550446 -11.9977285),319030929,0.0015277794237120563
1273505520,4,,,POINT (-76.9848317 -12.2008539),318965716,0.010094182980200346
1657677553,3,,,POINT (-76.943235 -12.191628),318961595,0.014459520055161958
1657677555,4,,,POINT (-76.94639309999999 -12.1918508),318961595,0.011330187052385723
1753032436,4,,,POINT (-76.9512139 -12.1816894),318961595,0.011082088282075374
1753032437,3,,,POINT (-76.9501569 -12.1816469),318961595,0.01176157952854931
1657677560,3,,,POINT (-76.9461433 -12.1922767),318961595,0.011628761500787774
1752671994,3,,,POINT (-76.9497598 -12.1315759),319630403,0.008081896564949875
1753032443,3,,,POINT (-76.9504949 -12.1820457),318961595,0.011238843928690118
1752671997,4,,,POINT (-76.9522879 -12.1316069),319630403,0.005559749227108016
1344415485,4,,,POINT (-76.9880872 -11.9460419),319601552,0.0015288823586709784
6453470975,3,,,POINT (-76.78200409999999 -12.3770064),319498954,0.011185699370533165
1273734914,4,,,POINT (-76.92812619999999 -12.1892274),319736547,0.010904118194059629
1657677574,4,,,POINT (-76.94566829999999 -12.1930417),318961595,0.012222763507093292
1657677575,4,,,POINT (-76.9488308 -12.1932498),318961595,0.00919443287276685
181937927,3,,,POINT (-76.8284141 -12.0090943),318788561,0.003359965286890496
1273767691,3,,,POINT (-77.10717150000001 -12.045523),319318618,0.025879044877701648
1273833227,3,,,POINT (-76.95107489999999 -12.1790313),437802568,0.011587985372839964
4343408400,3,,,POINT (-77.0798588 -12.0784272),435875351,0.010310183354856587
4343408401,3,,,POINT (-77.0799592 -12.0782885),435875351,0.010194967028364548
1657677588,3,,,POINT (-76.9485725 -12.1936738),318961595,0.009566061786008231
1657677590,3,,,POINT (-76.94520199999999 -12.1938115),318961595,0.012845170958692484
4351534870,3,,,POINT (-76.9969413 -12.1969067),318963040,0.01579120319135646
4789184280,3,,,POINT (-76.95496660000001 -12.132487),319630403,0.0031391241221270434
1273964317,4,,,POINT (-76.93890879999999 -12.2316901),319726292,0.015944381940683722
6131066662,4,,,POINT (-76.923123 -12.0279612),318783827,0.004041022110412049
1710204711,4,,,POINT (-76.8090923 -12.0119903),318788561,0.018387241034980777
4789184294,3,,,POINT (-76.9547511 -12.1314967),319630403,0.0030957135855999513
9836930858,3,traffic_signals,,POINT (-76.7064333 -11.9432183),319338179,0.010706386565385955
1752672047,3,,,POINT (-76.9549597 -12.1324289),319630403,0.0031222515959418496
1344415535,4,,,POINT (-76.9934287 -11.9424808),319601552,0.005450817381615282
1663838001,4,,,POINT (-76.9290767 -12.2259577),319726292,0.007307659120832399
1273964339,3,,,POINT (-76.9807646 -12.0407212),319647076,0.005841971131655816
1657677620,3,,,POINT (-76.94446240000001 -12.195041),318961595,0.013897554074489058
1752672053,3,,,POINT (-76.95683529999999 -12.1328358),319630403,0.0019094573697893123
3673106228,3,,,POINT (-77.0762943 -12.0258094),319637832,0.007995539374604772
1663838007,4,,,POINT (-76.9291492 -12.2259988),319726292,0.007344669118562823
5720811321,3,,,POINT (-76.9073333 -12.0152925),318783827,0.01631731092123261
1710204729,4,,,POINT (-76.8064341 -12.0117568),318788561,0.021050027733168546
1710204730,4,,,POINT (-76.8074395 -12.0118489),318788561,0.02004262678048152
5022623550,3,,,POINT (-76.9103722 -11.9799559),4526521090,0.014563532710165089
1663838015,4,,,POINT (-76.9339698 -12.2287916),319726292,0.011000474776651397
1710204736,4,,,POINT (-76.79755590000001 -12.0118592),318788561,0.029924230927925295
5022623553,4,,,POINT (-76.9098819 -11.9812096),4526521090,0.013826930132896105
1657677637,4,,,POINT (-76.9442313 -12.1954355),318961595,0.014243519522506071
1657677644,3,,,POINT (-76.9440053 -12.1958323),318961595,0.014591641829500724
5022623566,3,,,POINT (-76.90731409999999 -11.9810924),4526521090,0.015615606335335612
5058602832,3,,,POINT (-76.87915150000001 -12.0331526),307650990,0.017292739319798127
608446292,4,traffic_signals,,POINT (-77.1051227 -12.0718163),319641192,0.012502340267444867
1273964372,4,,,POINT (-76.9819459 -12.0457521),319647076,0.005460748368096225
4374210394,3,,,POINT (-77.1645769 -11.823552),7393015988,0.007014888544373227
5022623579,3,,,POINT (-76.9073046 -11.9804644),4526521090,0.016072530695877794
5022623580,3,,,POINT (-76.90763699999999 -11.9807752),4526521090,0.015618340654824679
1273833309,4,,,POINT (-77.1049642 -12.0596692),319641192,0.015723023063731956
5022623582,3,,,POINT (-76.90656079999999 -11.9803626),4526521090,0.016664317535686222
9309824863,3,,,POINT (-77.04315339999999 -12.0404938),745168932,0.0015760846826257259
9765234528,4,,,POINT (-77.0679414 -11.8958362),4544813389,0.02062547327578492
9765234529,4,,,POINT (-77.06805420000001 -11.8957623),4544813389,0.020663102668282866
818620260,4,,,POINT (-77.05500910000001 -12.0175111),319098935,0.0069572519310459185
5122631526,3,,,POINT (-77.0687513 -11.883163),319483701,0.01924087089644356
1273964391,3,,,POINT (-76.9815967 -12.2035145),318965716,0.011614043881035032
1752672103,3,,,POINT (-76.9679769 -12.1341587),319630403,0.010564062771037067
1657677673,4,,,POINT (-76.9434966 -12.196674),318961595,0.015375932066733471
1752672102,3,,,POINT (-76.9685652 -12.1341058),319630403,0.011116252391467208
1710761836,4,,,POINT (-76.8090691 -12.0126149),318788561,0.018409819281846363
3672844140,3,,,POINT (-77.051616 -12.0162949),319098935,0.003555491155919287
2397448046,4,traffic_signals,,POINT (-77.0363955 -12.0373009),4422263613,0.004920249184750512
31041390,3,,,POINT (-77.0575659 -11.9857104),655102891,0.005409617559659054
494413680,4,traffic_signals,,POINT (-77.0781542 -12.0642157),435875351,0.004121066123607311
632694641,4,,,POINT (-77.06681690000001 -12.0821958),319479991,0.005350645155442671
1273833330,4,,,POINT (-77.0532053 -12.0567938),435393802,0.0033242439194243324
1657677686,3,,,POINT (-76.9529304 -12.1972522),318961595,0.008083265069828486
1752672120,3,,,POINT (-76.95495029999999 -12.1344721),319630403,0.004355071388378579
818620283,3,,,POINT (-77.0593059 -12.0202967),307350814,0.0063106440463504285
1273833340,3,,,POINT (-76.9674847 -12.1339681),319630403,0.010038318029625386
818620294,4,,,POINT (-77.05381060000001 -12.0211706),307350814,0.004792966350400185
263399303,4,traffic_signals,,POINT (-77.0424744 -12.0738191),4152317790,0.0052961270764604555
1273898888,4,,,POINT (-76.9231259 -12.1977174),319736547,0.0055153645846970556
818620295,4,,,POINT (-77.0541906 -12.0208505),307350814,0.00495085409019916
818620296,4,,,POINT (-77.0562582 -12.0191092),307350814,0.0064442500785601405
818620298,4,,,POINT (-77.05492289999999 -12.0175913),319098935,0.006930162355631988
263399305,4,,,POINT (-77.0415564 -12.0720142),4152317790,0.004443131609577805
273426321,3,,,POINT (-77.0670757 -11.9738059),4394024182,0.0033020113385572947
2832443285,5,,,POINT (-77.11287040000001 -11.9968329),4683999092,0.02669003530252391
5434288021,4,,,POINT (-76.97916960000001 -12.0438786),319647076,0.0027533463392379514
5434288022,4,,,POINT (-76.9792601 -12.0438212),319647076,0.0028578319801039085
5064959896,3,,,POINT (-77.0887656 -11.9364314),319484341,0.005416800462654675
273426331,3,,,POINT (-77.0668438 -11.975335),4394024182,0.0024879498748913353
5064959895,3,,,POINT (-77.0885395 -11.9366133),319484341,0.005655486302983564
1752672161,3,,,POINT (-76.9637965 -12.1355168),319630403,0.007357039120577691
1273472931,3,,,POINT (-76.93025249999999 -12.0364389),318783827,0.014871610621762408
1752672167,3,,,POINT (-76.9634622 -12.1358686),319630403,0.007307960512270255
1752672169,3,,,POINT (-76.9635718 -12.1359689),319630403,0.007456349183682676
4170786730,4,,,POINT (-76.9885823 -12.1107441),319499542,0.0057979449611997936
1344415658,3,,,POINT (-76.9974971 -11.9421731),319601552,0.009417315035829462
5368817585,3,,,POINT (-76.8132409 -11.9789192),4423758389,0.011635709989516012
3500222389,4,,,POINT (-77.03169490000001 -11.8766126),318900106,0.016027072477774452
1273472954,3,traffic_signals,,POINT (-76.9976075 -12.1199603),4799862523,0.006104581080629857
4033849275,4,traffic_signals,,POINT (-77.02550050000001 -12.0939553),4159349590,0.005193515646455896
1752672188,4,,,POINT (-76.97020120000001 -12.1393426),442105179,0.009673400039436711
1344415676,3,,,POINT (-76.98294079999999 -11.9433942),319601552,0.005561445804603771
4328597438,3,,,POINT (-77.1218248 -12.0554739),319641192,0.03228974804402513
4149749698,4,,,POINT (-76.9312692 -12.2168828),319723919,0.007741688232116766
4149749700,4,,,POINT (-76.9313715 -12.2168499),319723919,0.007636907451571477
4149749702,4,,,POINT (-76.9337314 -12.2182177),319723919,0.006742393019062958
4149749703,3,,,POINT (-76.93333389999999 -12.2179793),319723919,0.006819357291380308
5145700295,3,,,POINT (-77.1392008 -11.8382825),436968739,0.0220878659209986
1273636809,4,,,POINT (-76.8725276 -12.1211831),319473763,0.0057026176924318715
133933005,3,,,POINT (-77.0247572 -12.1219562),436899388,0.002380939608108715
1710204882,4,,,POINT (-76.8017455 -12.0124416),318788561,0.02573135372134835
4149749715,4,,,POINT (-76.9386117 -12.2210668),319723919,0.00814841358578008
5734541270,3,,,POINT (-77.03158139999999 -12.0694445),319317829,0.003758877756727385
1760798681,3,,,POINT (-77.1431738 -11.867117),4553175289,0.036093172134356435
4149749733,4,,,POINT (-76.9464874 -12.2256092),318181467,0.015265895402060033
4270041073,3,,,POINT (-77.0332614 -12.0622878),319307986,0.004315067743874344
4270041082,3,,,POINT (-77.0216726 -12.0709518),4382537624,0.006652427698216971
1344415739,3,,,POINT (-76.9858208 -11.9475575),319601552,0.003956881663124327
1273505793,4,,,POINT (-76.8585878 -12.2311518),8547110884,0.0033861973731595454
1273702408,3,,,POINT (-76.9930638 -12.2003409),318965716,0.015530465346014722
1344415753,4,,,POINT (-76.9850313 -11.9476095),319591407,0.004530804649890383
2177247252,3,,,POINT (-76.979981 -12.0407463),319647076,0.0052883565830544165
5718485021,3,,,POINT (-76.9312783 -12.0828753),319119324,0.015718680882724906
5718485024,3,,,POINT (-76.9367615 -12.0829299),893575727,0.01772349692992085
9251694629,3,,,POINT (-76.99676340000001 -12.1998071),318963040,0.01807448584553422
5718485030,4,,,POINT (-76.9447818 -12.107787),319630403,0.026811966143085602
5718485032,4,,,POINT (-76.9447122 -12.1078344),319630403,0.026804572129535808
4932675632,3,,,POINT (-76.8771684 -12.2816826),7125383823,0.011268278708388691
9251694641,3,,,POINT (-76.995677 -12.2009029),318965716,0.018061627983598713
9251694642,3,,,POINT (-76.9965959 -12.1999732),318963040,0.01830889686866156
1273767984,4,,,POINT (-76.955568 -12.0351044),563664314,0.017554598446201268
2166859825,3,,,POINT (-76.92231750000001 -12.1860424),319736547,0.015223794624639875
1452746800,4,,,POINT (-77.07398329999999 -12.0497576),319172987,0.006652296974436908
4932675639,4,,,POINT (-76.87628719999999 -12.2801999),7125383823,0.009602464369098241
4354680887,3,,,POINT (-76.9309808 -12.2016725),319736547,0.003280414079664429
4932675646,3,,,POINT (-76.8770756 -12.2814181),7125383823,0.011015369865776444
4932675652,3,,,POINT (-76.8772281 -12.2813081),7125383823,0.011047594286985804
4932675656,3,,,POINT (-76.8774251 -12.2816187),7125383823,0.01140517009648777
4932675657,3,,,POINT (-76.8772553 -12.2817032),7125383823,0.011344036457096354
1452746825,4,,,POINT (-77.07393690000001 -12.0505621),319172987,0.006477879284798926
1299523660,3,,,POINT (-76.8486308 -12.2228524),8547110884,0.010974938474997286
1452746829,4,,,POINT (-77.07388589999999 -12.051231),319172987,0.006394421484025059
2145101902,4,,,POINT (-76.8953624 -12.0175749),307650990,0.01121719636505843
309373005,5,,,POINT (-77.1303788 -12.0604094),319641192,0.03868668533825161
5497530448,3,,,POINT (-76.8192852 -11.980813),4423758389,0.00839746729972828
5497530449,3,,,POINT (-76.82142570000001 -11.9843297),4423758389,0.005569091995110306
5497530452,3,,,POINT (-76.82872829999999 -11.9834958),4423756290,0.003185200156986478
4263651409,3,,,POINT (-77.0685591 -12.045821),319172987,0.005493826274109264
4932675670,3,,,POINT (-76.8796279 -12.2850047),7125383823,0.01537188090150047
1837869142,3,,,POINT (-76.9974414 -12.1343012),436565620,0.0034858654205173352
4932675672,3,,,POINT (-76.879541 -12.2850555),7125383823,0.015351097433080637
818620497,4,,,POINT (-77.052959 -12.0192771),319098935,0.006735583211619885
4932675674,3,,,POINT (-76.87950600000001 -12.2851723),7125383823,0.015414753510840637
263104604,3,,,POINT (-77.0218114 -12.0972914),4154264090,0.0051844681983799846
263104607,4,traffic_signals,,POINT (-77.0247607 -12.0968909),4159349590,0.004597425524140984
5497530464,3,,,POINT (-76.8334277 -11.9857218),4408240090,0.0019163821043866054
5497530465,3,,,POINT (-76.8338581 -11.9858931),4408240090,0.0023784384877503593
1767549029,4,,,POINT (-77.1450332 -11.8472126),436968739,0.03174343058864451
9251694694,3,,,POINT (-76.9811299 -12.2158613),318965716,0.023872886836915828
818620518,4,,,POINT (-77.0533768 -12.0189291),319098935,0.006702472314828154
1452746857,3,,,POINT (-77.0739238 -12.0518456),319172987,0.006463604425084008
2687314028,4,,,POINT (-77.0615978 -11.8639998),319483701,0.01637740720077774
9251694702,3,,,POINT (-76.9809295 -12.2157069),318965716,0.023709569832480137
607234158,3,,,POINT (-77.0950318 -12.0810031),319645366,0.011107666097655913
273426546,4,,,POINT (-77.07282050000001 -11.9600893),319335083,0.011710709113462229
9251694707,3,,,POINT (-76.9808226 -12.2158786),318965716,0.023876988759376206
607234166,3,,,POINT (-77.0952298 -12.0814321),319645366,0.010915736789915767
9251694712,4,,,POINT (-76.9809468 -12.2160007),318965716,0.02400383380908358
4932675708,3,,,POINT (-76.87746 -12.2815323),7125383823,0.01137015001659528
3265079427,4,,,POINT (-77.0960559 -12.0531415),319318618,0.014202283268639775
3811321991,3,,,POINT (-77.01638130000001 -12.1060565),803214715,0.0038757448380849096
1760798857,3,,,POINT (-77.12789119999999 -11.8690671),4553175289,0.025903000815542154
5497530503,3,,,POINT (-76.8410603 -11.9957894),4408240090,0.014373346224520633
273426573,3,,,POINT (-77.0725128 -11.9619818),319335083,0.010215067492690074
4286720141,4,,,POINT (-76.8965118 -11.9723853),4526521090,0.029447770249038004
4286720159,4,,,POINT (-76.8971672 -11.9741839),4526521090,0.02776958356908003
1273768097,3,,,POINT (-76.8738285 -12.1042987),319473763,0.012551782856482953
3430394018,4,,,POINT (-77.1388721 -11.8376238),436968739,0.021416714319616212
1657677987,4,,,POINT (-76.9390233 -12.2148826),319723919,0.002220780644209296
3626018979,3,,,POINT (-76.9589266 -12.0521903),563664314,0.006040230153494792
108177573,3,traffic_signals,,POINT (-77.0289554 -12.1194382),406037578,0.0014505066877451207
1344415907,4,,,POINT (-76.9894961 -11.938531),319601552,0.006113093505383178
4080347306,4,,,POINT (-77.1055259 -11.9890721),4683999092,0.017536415695916387
4080347307,4,,,POINT (-77.10565750000001 -11.9890127),4683999092,0.017487530124634672
108177584,4,traffic_signals,,POINT (-77.0292257 -12.1169466),406037578,0.0010915710461940403
566536373,4,,,POINT (-77.0661513 -12.0363492),319637832,0.006756391781496755
108177590,4,traffic_signals,,POINT (-77.0297793 -12.113698),319445359,0.002170697279362816
1767549118,3,,,POINT (-77.15207959999999 -11.8477185),7393015988,0.031320203150842656
263399617,4,,,POINT (-77.0434644 -12.0738201),319103082,0.005169112122388869
263399619,4,,,POINT (-77.0434502 -12.0715954),319103082,0.004325734883665982
1273833668,3,,,POINT (-76.9449372 -12.1997481),318181467,0.014468176408966405
1658431690,4,,,POINT (-77.1546345 -11.7848658),319712425,0.010155536401579207
1452746955,4,,,POINT (-77.0742156 -12.0526938),319172987,0.006885834734341579
4286720202,4,,,POINT (-76.90275579999999 -11.978293),4526521090,0.020854982299925214
1658431693,3,,,POINT (-77.1584871 -11.7837636),318783371,0.013412856942559344
133933273,4,traffic_signals,,POINT (-77.0247222 -12.1220882),436899388,0.002489465885426176
4198115548,3,,,POINT (-76.99160070000001 -12.1688251),4102773690,0.0062188639838712395
1273833695,4,,,POINT (-76.87382959999999 -12.2760339),7125383823,0.0051510750761252855
4286720231,4,,,POINT (-76.89882489999999 -11.98406),4526521090,0.021131579914911505
4286720233,4,,,POINT (-76.8959124 -11.9860587),4526521090,0.023247891653224207
1826728172,3,,,POINT (-76.9200731 -12.0359803),318783827,0.009837991401325094
4040993009,3,,,POINT (-77.017644 -12.1910298),318966590,0.004192783219083982
5466564852,4,,,POINT (-76.9837634 -12.0685402),318791236,0.008700854147538406
1344415990,4,,,POINT (-76.9891674 -11.9453312),319601552,0.0011131546944736016
5446412537,3,,,POINT (-76.9023079 -12.2150508),319742112,0.00842859236701508
1273866490,3,,,POINT (-76.9263363 -12.2071377),319736547,0.0072211684140337
1833609466,3,,,POINT (-76.9761183 -12.0242475),591420113,0.012816275881014803
1710500095,4,,,POINT (-76.92581010000001 -12.2314072),319726292,0.003064914435346409
7501883649,3,,,POINT (-77.03229020000001 -11.8602228),318807571,0.00828552697426943
309373193,3,,,POINT (-77.13377079999999 -12.0610955),319641192,0.04184288989715381
1833609489,3,,,POINT (-76.962068 -12.0302258),563664314,0.020086030121192776
316811538,4,,,POINT (-77.05945079999999 -12.0481021),319172987,0.008620482355858983
1273538844,4,,,POINT (-76.96484940000001 -12.0508428),563664314,0.0007323093486200713
1710500139,4,,,POINT (-76.92311599999999 -12.2359304),319726292,0.005846787147472844
1710500142,4,,,POINT (-76.92305210000001 -12.236043),319726292,0.005958965886501088
475736371,4,,,POINT (-77.0211005 -12.0951357),437508566,0.004800838895967128
1344416051,3,,,POINT (-76.9853839 -11.9421634),319601552,0.0038273718959175793
5497465142,3,,,POINT (-76.8107445 -12.0220808),318788561,0.019370582453457085
1452747066,4,,,POINT (-77.075163 -12.0553337),298460386,0.00547361579395648
475736384,4,,,POINT (-77.018371 -12.096871),437508566,0.006135734101555177
273426755,3,,,POINT (-77.07210360000001 -11.9632689),319335083,0.009411633756695004
1273899340,4,,,POINT (-76.8944192 -12.0219099),307650990,0.011523819115745402
4031457619,4,traffic_signals,,POINT (-76.92484469999999 -12.0804993),319119324,0.008860622391299307
4031457622,3,,,POINT (-76.9252322 -12.0805766),319119324,0.00925039481915585
316811612,4,,,POINT (-77.0617116 -12.0541022),319172987,0.006463098379725437
2833197405,5,,,POINT (-77.0194247 -12.1678903),318964897,0.004692153621547014
1815030110,4,,,POINT (-77.0443834 -11.8908636),318900292,0.016266958312352007
316811616,4,,,POINT (-77.0615817 -12.0564378),319172987,0.007890167748460426
316811617,3,,,POINT (-77.06154669999999 -12.0565957),319172987,0.008021564652701856
316811619,3,,,POINT (-77.06141959999999 -12.0565696),319172987,0.008098912154733047
1344416101,3,,,POINT (-77.0001798 -11.9415525),319601552,0.012170090325119308
1760799082,4,,,POINT (-77.138847 -11.8721954),4553175289,0.0356520445147289
108013931,4,,,POINT (-77.03778869999999 -12.0998514),435551147,0.0070749259395413554
5497465195,3,,,POINT (-76.8111246 -12.021458),318788561,0.01873165941427344
1452747117,4,,,POINT (-77.07578820000001 -12.0583178),298460386,0.0037304538585316714
1273506158,3,,,POINT (-76.9870542 -12.0422402),318974835,0.0019363658662408163
5497465200,3,,,POINT (-76.8111846 -12.0212937),318788561,0.018599487728678848
108013938,3,,,POINT (-77.038957 -12.1045786),435551147,0.011459274435493168
108013939,3,,,POINT (-77.03898820000001 -12.104828),435551147,0.01168456038397412
108013940,4,,,POINT (-77.0390943 -12.1056627),435551147,0.012446692483725737
4548634997,3,,,POINT (-76.9681484 -12.2106561),318965716,0.022061864458714203
846736999,4,,,POINT (-77.0924954 -12.0281193),319639890,0.010442869560391218
4548635000,3,,,POINT (-76.96834680000001 -12.2116441),318965716,0.02280104292374019
1452747128,4,traffic_signals,,POINT (-77.075598 -12.0592967),298460386,0.00318115841477701
1767549314,3,,,POINT (-77.14579980000001 -11.8484203),436968739,0.03309178806288039
301457943,4,,,POINT (-77.0278789 -12.0319448),319492070,0.004166601833885575
1814997387,4,,,POINT (-77.03178440000001 -11.8988249),318900292,0.0030208912380541944
4365101456,3,,,POINT (-76.9437319 -12.108646),319630403,0.02660620472942033
4365101467,3,,,POINT (-76.947839 -12.1041422),439050670,0.027266563994120748
1273702812,4,,,POINT (-76.9749822 -12.1100446),3196468256,0.004157577248828809
9495882149,4,,,POINT (-77.0977759 -11.9585846),4683999092,0.01450819662156682
9495882150,4,,,POINT (-77.0981146 -11.958229),4683999092,0.014683709923587232
3555076517,3,,,POINT (-77.07848540000001 -11.8463781),319483701,0.019829968573602256
1760799144,3,,,POINT (-77.13778309999999 -11.8734598),4553175289,0.035745069571198905
6290549161,3,,,POINT (-77.0583377 -11.9975886),319030929,0.003903789801236314
1815030188,4,,,POINT (-77.0390288 -11.892703),318900292,0.011289167662281517
1344416172,4,,,POINT (-76.9876333 -11.9406621),319601552,0.003951402427046945
9495882163,3,,,POINT (-77.1006565 -11.955863),4683999092,0.016119735320718368
1767549365,4,,,POINT (-77.1461553 -11.8486449),436968739,0.033393531037200025
9495882168,4,,,POINT (-77.0970602 -11.9592704),4683999092,0.014242868667514704
6290549176,3,,,POINT (-77.0582903 -11.9978989),319030929,0.003977840487754725
1931880891,3,,,POINT (-77.1249688 -12.0385014),319639890,0.043472177360931466
1760799165,3,,,POINT (-77.1374246 -11.8738712),4553175289,0.0357830906284014
1273866691,4,,,POINT (-76.9307888 -12.0407392),318783827,0.018436043686758146
702884293,4,traffic_signals,,POINT (-76.9847 -12.1401722),544235966,0.009991838690773368
1815030215,4,,,POINT (-77.0479608 -11.8965085),318900292,0.01649412382289656
1815030217,4,,,POINT (-77.04562079999999 -11.8979286),318900292,0.013835230055363237
1815030228,3,,,POINT (-77.04305340000001 -11.8993022),318900292,0.011002710911149226
309373398,5,,,POINT (-77.1325192 -12.061579),319641192,0.04051949235078486
1273637339,3,,,POINT (-77.04758579999999 -12.0839603),495775877,0.010632533922702973
4331448804,3,,,POINT (-77.0671835 -11.9705057),4394024182,0.006221959337699054
817474022,3,,,POINT (-77.0035108 -11.9671181),4444225790,0.0012362663871512338
1760799208,3,,,POINT (-77.1365529 -11.8749121),4553175289,0.035939959487179804
838085096,3,,,POINT (-77.1263122 -12.0469882),319641192,0.04044328477688366
4216695272,3,,,POINT (-77.1331685 -12.0610983),319641192,0.041252897417288534
1569008107,3,,,POINT (-77.0986891 -11.9551287),4683999092,0.01735955999500158
4395575784,4,,,POINT (-76.9820608 -12.1965778),318965716,0.005024241774468982
847620590,4,,,POINT (-77.0938629 -12.029544),319639890,0.01241726389430041
847620592,3,,,POINT (-77.0936566 -12.0290836),319639890,0.011940272901812455
475736562,4,,,POINT (-77.01842019999999 -12.0949195),437508566,0.004195663366500506
1760799224,3,,,POINT (-77.136211 -11.8752919),4553175289,0.035993965565500184
1767549445,4,,,POINT (-77.1529165 -11.8492287),7393015988,0.03256053036699329
847620614,4,,,POINT (-77.09215260000001 -12.0258054),319639890,0.008607424131677009
1273866763,4,,,POINT (-76.9866889 -12.1898677),318965716,0.007071474251627387
1273702924,3,,,POINT (-77.0248232 -12.025976),319494646,0.003595317083441934
5735131670,3,,,POINT (-76.8108057 -12.0131348),318788561,0.01669073049960199
4270303774,3,,,POINT (-77.11796699999999 -11.9740019),4683999092,0.01396086814240623
1760799264,3,,,POINT (-77.1354889 -11.8761472),4553175289,0.036172355467264994
4321946150,3,,,POINT (-76.9798383 -12.0488718),319647076,0.0052298188439779125
316811819,4,,,POINT (-77.0615846 -12.0541472),319172987,0.006596831179106482
316811821,4,,,POINT (-77.05761 -12.0554098),435393802,0.006724662939708094
419867187,4,,,POINT (-76.96943400000001 -12.1080888),3196468256,0.009978037206776024
316811830,3,,,POINT (-77.0666834 -12.0543014),319172987,0.0031951823160005603
1760799290,3,,,POINT (-77.1351294 -11.8765869),4553175289,0.0362845273626384
1273834042,4,,,POINT (-76.8737881 -12.108272),319473763,0.008864359026986122
1756342844,3,,,POINT (-77.16130680000001 -11.7663685),318783371,0.012486925109606577
1757653565,4,,,POINT (-77.0272257 -12.1685711),318964897,0.0042324215612702925
273427006,3,,,POINT (-77.06779830000001 -11.9658785),4394024182,0.010631318492076124
1273834045,4,,,POINT (-76.9394546 -12.1411787),319748958,0.013708664707656306
472558144,3,,,POINT (-76.9766635 -12.1290933),544235966,0.015756206276391193
419867200,3,,,POINT (-76.97147440000001 -12.1095056),3196468256,0.007705016632030843
5041826370,3,,,POINT (-77.1589003 -11.7833649),318783371,0.012844708858742651
1760799303,4,,,POINT (-77.13485249999999 -11.8768737),4553175289,0.03633600003990534
4199787081,4,,,POINT (-76.98139310000001 -12.157196),437883950,0.006082879380976606
