osmid,street_count,highway,ref,geometry,police_osmid,police_dist,police_nearestnode
560565916,3,,,POINT (-77.07747759999999 -12.0317548),5249043221,0.005395821184027933,6996995324
1273597598,4,,,POINT (-77.0298939 -12.0592428),437496528,0.004140320192939372,1354143324
560565919,4,,,POINT (-77.07755779999999 -12.0319765),5249043221,0.005219458717146153,6996995324
263360159,4,,,POINT (-77.04172459999999 -12.0797366),4152317790,0.008056808803734638,263358754
9490435743,3,,,POINT (-76.95523660000001 -12.073916),319106551,0.001496740779578293,411672111
263360158,4,,,POINT (-77.0417954 -12.0805899),4152317790,0.008814648404216256,263358754
5120134818,4,,,POINT (-77.1041671 -11.9704735),4683999092,0.0011122199512682287,5494960722
3757641389,3,,,POINT (-76.94652069999999 -12.1852799),318961595,0.01239242459116948,1273675776
4272328367,4,,,POINT (-76.96541089999999 -12.0419916),563664314,0.008197531508028471,1746775119
263360179,4,,,POINT (-77.0411703 -12.0805071),4152317790,0.008434746073238677,263358754
4363194036,4,,,POINT (-76.90343660000001 -12.2107579),319742112,0.004307207782064928,3759224176
1756499636,3,,,POINT (-77.09758890000001 -11.9542184),319484341,0.018417490825941057,1383622195
8468762292,3,,,POINT (-76.8328144 -12.1454309),8539691591,0.03583002666270132,1571640988
4272328375,6,,,POINT (-76.9701845 -12.0433002),319647076,0.006557458806879832,1273530429
4363194039,4,,,POINT (-76.90407879999999 -12.2081718),319742112,0.0024767422781817624,3759224176
4363194041,4,,,POINT (-76.9044854 -12.2062955),5320530376,0.002500163914624157,4363194041
4363194042,4,,,POINT (-76.9048537 -12.2054247),5320530376,0.0028583676967760484,4363194041
411307701,4,,,POINT (-77.0037877 -12.0874729),4507439924,0.004319740729490896,392154176
263360180,3,,,POINT (-77.0412596 -12.0797987),4152317790,0.007860516146539044,263358754
4363194038,4,,,POINT (-76.90390069999999 -12.209118),319742112,0.002954528440017028,3759224176
262573758,4,traffic_signals,,POINT (-77.0233526 -12.1133714),437344449,0.0020950482331679268,262573427
262573759,4,,,POINT (-77.0223151 -12.1133008),437344449,0.003125994062274925,262573427
1273597623,4,,,POINT (-76.95793980000001 -12.1322281),319630403,0.0010257224668622014,5468183282
4272328378,4,,,POINT (-76.9699706 -12.0434837),319647076,0.006727975203944515,1273530429
4341632698,3,,,POINT (-77.03734489999999 -11.9164159),4208833389,0.008621612334116477,2832381145
2469924541,3,,,POINT (-77.01293320000001 -11.8611383),318900106,0.013797906521159106,599285516
4060113075,3,,,POINT (-76.97009439999999 -12.2181621),318965716,0.027941289048685557,1805764085
914296521,3,,,POINT (-76.87177 -12.2443542),8547110884,0.021276459744282952,1273456988
914296522,3,,,POINT (-76.8732911 -12.2463655),8547110884,0.023797206639650684,1273456988
4060113076,3,,,POINT (-76.970831 -12.2188563),318965716,0.0283463739433964,1805764085
914296525,4,,,POINT (-76.8775984 -12.2516969),454376511,0.02058384796864133,1828245692
6131453650,3,,,POINT (-77.0303112 -12.0358616),4159187995,0.001985750903315745,6131453650
1756499667,5,,,POINT (-77.0987303 -11.9554446),4683999092,0.017047095849148774,5494960722
1405095636,4,,,POINT (-76.95150580000001 -12.2050906),318181467,0.015128807556217488,1654984167
1273499346,3,,,POINT (-77.00354780000001 -11.9536097),340223380,0.006832901742668412,3398706022
3371077339,3,,,POINT (-76.9209412 -12.0208103),318783827,0.005537495812743823,4276497606
1405095644,4,traffic_signals,,POINT (-76.9420483 -12.1991058),319736547,0.014001019356948773,1273624964
3371077342,3,,,POINT (-76.9209802 -12.0206129),318783827,0.005738275049373437,4276497606
1405095650,4,traffic_signals,,POINT (-76.94183769999999 -12.1994481),318181467,0.013648507386080993,1654984167
1405095651,4,,,POINT (-76.9493308 -12.2033211),318181467,0.014371429614550384,1654984167
4334620388,3,,,POINT (-77.0234799 -11.8851162),318900106,0.012997815344712308,599285516
1756499689,3,,,POINT (-77.0990585 -11.9560742),4683999092,0.016345722082859504,5494960722
31035113,3,,,POINT (-77.04306529999999 -12.0467044),319323286,0.006563764663201796,537845459
1756499692,3,,,POINT (-77.1014344 -11.956313),4683999092,0.015523035441563075,5494960722
1405095661,4,traffic_signals,,POINT (-76.9444783 -12.2005068),318181467,0.013584186195950951,1654984167
31035116,3,,,POINT (-77.0424409 -12.046689),319323286,0.006208247604467296,537845459
1405095663,4,traffic_signals,,POINT (-76.95276459999999 -12.2058313),318181467,0.01589920202159766,1654984167
4060113083,3,,,POINT (-76.9683955 -12.2165525),318965716,0.02712051856029626,1805764085
31035121,3,,,POINT (-77.0426099 -12.0459674),319323286,0.005699660273082626,537845459
1047203569,4,,,POINT (-77.00796320000001 -12.0770342),842784264,0.004454972363373853,3332559565
1405095667,4,,,POINT (-76.94911519999999 -12.2036958),318181467,0.013964842683842422,1654984167
31035123,3,,,POINT (-77.04266200000001 -12.0457623),319323286,0.005567135781290027,537845459
31035125,3,,,POINT (-77.0426684 -12.0437377),319323286,0.004162657120643067,537845459
5079535348,3,,,POINT (-76.90497190000001 -11.9947213),4526521090,0.013625969353035231,1746019001
31035127,3,,,POINT (-77.04247049999999 -12.0432315),319323286,0.0037238172934427366,537845459
1405095672,4,,,POINT (-76.94662080000001 -12.2022534),318181467,0.013256912399544764,1654984167
31035129,3,,,POINT (-77.04264809999999 -12.0429982),745168932,0.003631553294047687,9309824863
1756499707,3,,,POINT (-77.1002976 -11.9562329),4683999092,0.01584412791068065,5494960722
31035131,3,,,POINT (-77.0427972 -12.0429424),745168932,0.0035045063256407072,9309824863
31035133,3,,,POINT (-77.04334559999999 -12.0430397),745168932,0.0033399922050606204,9309824863
31035134,3,,,POINT (-77.04345069999999 -12.0431226),745168932,0.003378312966056733,9309824863
6482792190,4,,,POINT (-77.03713190000001 -11.8542778),318807571,0.0007035265899206504,5762617152
5079535358,3,,,POINT (-76.90595070000001 -12.0002319),4526521090,0.01480735002793849,1746019001
1047203576,4,,,POINT (-77.0084416 -12.0771146),842784264,0.004832065048211814,3332559565
4270231298,4,,,POINT (-77.11462109999999 -11.981351),4683999092,0.01426982360681998,5494960722
5079535363,3,,,POINT (-76.9073216 -11.9988677),4526521090,0.012919714815736498,1746019001
263622404,4,,,POINT (-77.0221221 -12.1411176),318792235,0.005219176912956493,391009544
31035141,3,,,POINT (-77.0429888 -12.0457816),319323286,0.0057879993263588465,537845459
31035142,3,,,POINT (-77.0431 -12.0460926),319323286,0.006098307242691186,537845459
263622407,4,,,POINT (-77.0222563 -12.1394691),511806555,0.005959909741687131,5667542274
1047203592,4,,,POINT (-77.0054397 -12.0765313),842784264,0.0029486848142579896,3332559565
1047203591,3,,,POINT (-76.9968981 -12.0738233),828914502,0.0024610065841314567,1273686782
263622412,4,traffic_signals,,POINT (-77.0224012 -12.1378688),511806555,0.00631481819390804,5667542274
263622413,3,,,POINT (-77.02256060000001 -12.137076),511806555,0.006554896289209657,5667542274
263622414,4,,,POINT (-77.0227477 -12.1358543),511806555,0.007135379565400209,5667542274
31035148,4,traffic_signals,,POINT (-77.0419326 -12.0544607),5207243821,0.001989814081764901,107772858
31035152,4,,,POINT (-77.0431967 -12.0406225),745168932,0.001584845407777862,9309824863
4080373520,4,,,POINT (-77.1139695 -11.9879706),4683999092,0.01906861956854342,5494960722
1047203600,4,,,POINT (-77.0027348 -12.0759834),842784264,0.003376794194395333,3332559565
263622419,3,,,POINT (-77.0232955 -12.1336522),511806555,0.008419014890274664,5667542274
263622420,3,,,POINT (-77.02336219999999 -12.1326864),511806555,0.009192696766430069,5667542274
1047203605,3,,,POINT (-77.0074529 -12.0769318),842784264,0.004064331939569483,3332559565
1047203603,4,,,POINT (-76.9978888 -12.0743694),319633630,0.0019344982322610038,1757230644
1047203602,3,,,POINT (-76.996864 -12.0738814),828914502,0.002434764702060642,1273686782
273420056,4,,,POINT (-77.11277339999999 -11.9970214),4683999092,0.02683733919746504,5494960722
1047203610,4,,,POINT (-76.9969372 -12.073925),828914502,0.002513654600894384,1273686782
5762617115,3,,,POINT (-77.0264579 -11.8700513),318900106,0.011611808533747584,599285516
5762617116,3,,,POINT (-77.02639859999999 -11.8699629),318900106,0.011592713619803352,599285516
5079535387,3,,,POINT (-76.90926229999999 -11.9818096),4526521090,0.013758894206298541,1746019001
1047203614,3,,,POINT (-77.01023619999999 -12.0773714),319126230,0.005967169540542543,416139607
1273794334,3,,,POINT (-76.9934532 -12.0584577),836873263,0.00646294580168958,1482227739
4080373536,3,,,POINT (-77.1000768 -11.9897995),4683999092,0.01867950315319131,5494960722
1756499747,4,,,POINT (-77.10302590000001 -11.9581295),4683999092,0.013507717616977152,5494960722
31035172,4,,,POINT (-77.0423158 -12.0501516),5207243821,0.006305776270213414,107772858
4080373539,3,,,POINT (-77.0989314 -11.9899647),4683999092,0.01912500048026345,5494960722
5762617127,3,,,POINT (-77.0306562 -11.8673081),318807571,0.015077355405253253,5762617152
263360296,4,,,POINT (-77.0383748 -12.0748946),4152317790,0.0021711993045306893,263358754
263360295,4,,,POINT (-77.0382062 -12.0759233),4152317790,0.003036157316411464,263358754
4401434418,3,,,POINT (-77.0102601 -12.0349994),4444034293,0.003171153698576287,1278939165
1451822900,3,,,POINT (-77.0977218 -12.0497313),319318618,0.015844102468260474,4419256233
9723875125,3,,,POINT (-76.8864197 -12.0150363),307650990,0.002731232969281769,3251640269
3797225270,4,,,POINT (-76.9349864 -12.1949762),319736547,0.008614362083007244,1273624964
289312567,3,,,POINT (-76.9792781 -12.2174635),318965716,0.02545494136347884,1805764085
5433888564,3,,,POINT (-77.0610385 -12.08799),4501494014,0.008229039838289534,593898375
1278938940,3,,,POINT (-77.0132622 -12.0369471),4444034293,0.005044088920708957,1278939165
844402496,3,,,POINT (-77.0599593 -11.9779332),655102891,0.002779080663435834,1330494651
1451822913,3,,,POINT (-77.098249 -12.0498278),319318618,0.016359111699681503,4419256233
5762617152,3,,,POINT (-77.0372402 -11.854274),318807571,0.0006021853879062911,5762617152
844402497,3,,,POINT (-77.0597336 -11.978987),655102891,0.001752908890862376,1330494651
2144234490,4,,,POINT (-77.0062746 -12.064016),318987726,0.0014650612834811035,1839993080
1617071942,3,,,POINT (-77.04969060000001 -12.0437966),441049944,0.0011198742069769793,3417654682
844402503,4,,,POINT (-77.05886649999999 -11.9831155),655102891,0.0026895379877695763,1330494651
1617071946,4,,,POINT (-77.0459299 -12.0421067),745168932,0.002507313182129676,9309824863
1617071953,3,,,POINT (-77.04980550000001 -12.0425196),441049944,0.0018785446299862789,3417654682
1273827157,3,,,POINT (-77.04338749999999 -11.9811445),319029634,0.005557373070957584,1330621791
108171095,4,traffic_signals,,POINT (-77.0358957 -12.0755844),4152317790,0.0028693863333486467,263358754
1617071962,3,,,POINT (-77.0497764 -12.0424652),441049944,0.0019401916514532184,3417654682
1305382747,3,,,POINT (-77.0789858 -11.9630517),319335083,0.007580658541971775,1305383006
1305382748,4,,,POINT (-77.0800002 -11.9530223),318949849,0.016199559064264187,273925698
108171101,4,traffic_signals,,POINT (-77.0352657 -12.0796758),4152317790,0.006915396984267359,263358754
31035231,3,,,POINT (-77.043368 -12.0379627),4422263613,0.0023438523438985893,4422263610
108171103,4,traffic_signals,,POINT (-77.0350208 -12.081377),4567986076,0.008096110513694478,1658531432
108171104,4,traffic_signals,,POINT (-77.0348645 -12.0824479),319331711,0.00775890072144557,263122105
4126740322,4,,,POINT (-76.9453762 -12.2182036),318181467,0.008907419951715928,1654984167
108171106,4,traffic_signals,,POINT (-77.0355883 -12.0847879),319331711,0.008558654715046105,263122105
108171108,4,traffic_signals,,POINT (-77.0343853 -12.0856885),319331711,0.007606098049179912,263122105
9432043365,3,,,POINT (-77.0198798 -12.0263109),319596622,0.00419719786643115,6030015789
678989669,3,,,POINT (-77.01979300000001 -12.1518532),430458076,0.0018230990652507977,4297316165
108171113,4,traffic_signals,,POINT (-77.0340197 -12.0882715),435551147,0.006925030129344081,108064572
108171114,4,traffic_signals,,POINT (-77.0339353 -12.088819),435551147,0.0063719534373706845,108064572
7792299884,4,,,POINT (-77.0970068 -12.0852261),319645366,0.010083603000874406,607235614
31035247,3,,,POINT (-77.0438133 -12.0331983),4422263613,0.004448262478762509,4422263610
31035249,3,traffic_signals,,POINT (-77.04370950000001 -12.0374095),4422263613,0.0024734293117091525,4422263610
4266659697,4,traffic_signals,,POINT (-77.03992049999999 -12.1141426),406037578,0.011671543178728393,138854662
4266659700,4,traffic_signals,,POINT (-77.0431621 -12.1108928),4318884465,0.009078210575324671,1273747222
844402551,4,,,POINT (-77.07222590000001 -11.9800663),4394024182,0.004808510093582166,4375704579
31035256,3,,,POINT (-77.0415297 -12.0372174),4422263613,0.00042165617509836557,4422263610
4286779256,3,,,POINT (-76.85733430000001 -12.0076501),307650990,0.02830768295556096,3251640269
1278939002,3,,,POINT (-77.0132234 -12.0371396),319489761,0.005213253101604872,9359475894
108171129,4,traffic_signals,,POINT (-77.0329519 -12.0955334),435551147,0.0006028576811909267,108064572
4286779260,3,,,POINT (-76.8596241 -12.0080707),307650990,0.026004512489423103,3251640269
31035258,3,motorway_junction,10A,POINT (-77.0428828 -12.0369307),4422263613,0.0015876148304921807,4422263610
9119666044,3,,,POINT (-76.99011059999999 -12.0162494),591420113,0.0041200057433006775,1775772767
1278939009,4,,,POINT (-77.0116199 -12.0284819),789725461,0.0036715273500977008,6039926607
5686497156,4,,,POINT (-77.03393730000001 -11.8967077),318900292,0.005333004534131273,4334474648
1273663365,4,,,POINT (-76.9624292 -12.1738023),437657902,0.005359629564620176,1753089102
5686497158,4,,,POINT (-77.0338368 -11.8967926),318900292,0.005222330681168375,4334474648
31035273,3,,,POINT (-77.0437593 -12.0370037),4422263613,0.002466640954824505,4422263610
3308621705,4,,,POINT (-76.82497360000001 -12.0134899),318788561,0.002762538272008816,1745858814
4266659727,3,,,POINT (-77.0462588 -12.1104081),4318884465,0.0059508357606267645,1273747222
4368666511,3,,,POINT (-76.96977099999999 -12.0842595),319715061,0.011170022879489223,4353165250
486215569,4,,,POINT (-77.03012649999999 -12.0686674),319317829,0.005170711893175549,4077482381
31035282,3,,,POINT (-77.04431390000001 -12.0365029),4422263613,0.0030391803171293326,4422263610
4266659731,3,,,POINT (-77.0463366 -12.1105489),4318884465,0.0058852531270929395,1273747222
31035284,3,,,POINT (-77.0435471 -12.0360624),4422263613,0.002389797909862244,4422263610
4375941012,4,,,POINT (-76.9249521 -12.1884239),319736547,0.01211944360083983,1273624964
1834487704,3,,,POINT (-77.0205146 -12.0619674),438046586,0.0003693431500645411,1834487704
3308621721,4,,,POINT (-76.821945 -12.0241194),318788561,0.013030919258058708,1745858814
31035294,3,,,POINT (-77.04283820000001 -12.0365847),4422263613,0.0015671709702556984,4422263610
31035295,3,,,POINT (-77.0414365 -12.0371357),4422263613,0.0003037830805049778,4422263610
8976142240,4,,,POINT (-76.88897299999999 -12.0879784),375577638,0.002722063370072787,4354635953
3308621732,4,,,POINT (-76.8213035 -12.0292754),318788561,0.018043412069284462,1745858814
1838387110,3,,,POINT (-77.00667679999999 -12.1396268),436460190,0.002484594526505049,1599026335
31035304,4,motorway_junction,10B,POINT (-77.04453650000001 -12.0361043),4422263613,0.0033283538333586144,4422263610
1838387113,4,,,POINT (-77.00331749999999 -12.1442061),319716309,0.001205185098852053,1836892811
3261271978,3,,,POINT (-77.0167519 -12.106702),803214715,0.0031398761822657942,262573483
262573994,3,,,POINT (-77.01818299999999 -12.1214663),319722008,0.0050066602592901905,5115686996
262573995,4,,,POINT (-77.0182106 -12.1206296),319722008,0.004557357364930363,5115686996
1834487725,4,,,POINT (-77.0203276 -12.0634065),443495011,0.0007987575045794892,1834487725
3261271982,3,,,POINT (-77.0152248 -12.1082345),803214715,0.0036340953894973423,262573483
31035305,3,,,POINT (-77.0449411 -12.0360804),4422263613,0.003728328533003568,4422263610
1273466799,3,,,POINT (-76.97105999999999 -12.1467012),437332810,0.004794631864495081,1410761797
262573999,4,,,POINT (-77.0182628 -12.11872),4444870906,0.003326171047917372,262574004
262574000,4,,,POINT (-77.01826749999999 -12.1185979),4444870906,0.0032365332224407787,262574004
262574003,4,,,POINT (-77.01830579999999 -12.1170605),4444870906,0.002351996872864085,262574004
262574004,4,,,POINT (-77.01831970000001 -12.1162155),4444870906,0.002190419434724941,262574004
262574005,4,,,POINT (-77.0183447 -12.1154662),4444870906,0.0023233649239825034,262574004
262574006,4,,,POINT (-77.018354 -12.114772),4444870906,0.0026258947579825428,262574004
262574007,4,,,POINT (-77.018371 -12.1140655),4444870906,0.00307288833672761,262574004
31035313,3,,,POINT (-77.04385790000001 -12.0357112),4422263613,0.0028097266717641784,4422263610
3308621750,4,,,POINT (-76.8255091 -12.0222612),318788561,0.010133221390317802,1745858814
3308621749,4,,,POINT (-76.82507819999999 -12.0224253),318788561,0.010385219270003987,1745858814
4356640695,4,,,POINT (-77.0151901 -11.9955866),4325295697,0.0075516294301291404,817752861
678989751,3,,,POINT (-77.0191734 -12.1499598),430458076,0.0034334574809528405,4297316165
678989759,3,,,POINT (-77.01843839999999 -12.1485101),318792235,0.0046649041155406,391009544
1305382849,3,,,POINT (-77.07204489999999 -11.969232),319335083,0.006142272853780074,1305383006
1273630658,3,,,POINT (-77.0722538 -12.0588075),298460386,0.0013521742313390905,1273630658
678989761,4,,,POINT (-77.018788 -12.1492248),430458076,0.004146199692124214,4297316165
1273696200,3,,,POINT (-76.9839118 -12.2014294),318965716,0.010210935984770977,1805764085
632098761,3,,,POINT (-77.1477474 -12.0606842),319641192,0.05566278709935711,317337823
1832652746,3,,,POINT (-76.8131597 -12.3469293),3259019072,0.015019698050897269,495244831
1273499596,4,,,POINT (-76.941092 -11.9767908),7448091,0.004664391757082913,5022418621
1278939086,3,traffic_signals,,POINT (-77.01230049999999 -12.0320559),4444034293,0.000636684576537197,1278939165
31035344,3,,,POINT (-77.0438989 -12.0349947),4422263613,0.0032054053908981955,4422263610
1305382865,3,,,POINT (-77.0801115 -11.9571742),319335083,0.013558137692541192,1305383006
1278939089,3,traffic_signals,,POINT (-77.0114568 -12.0284835),4444034293,0.003682916089187799,1278939165
31035346,3,,,POINT (-77.04591310000001 -12.0356994),745168932,0.004446974144219073,9309824863
678989790,4,,,POINT (-77.0174275 -12.1460642),318792235,0.005135332554070608,391009544
825429985,3,,,POINT (-76.9628725 -12.0162731),591420113,0.023122436359970727,1775772767
678989795,3,,,POINT (-77.0173559 -12.1458871),318792235,0.005218499724144372,391009544
306319334,3,,,POINT (-77.1262476 -12.05108),319641192,0.038244871020534726,317337823
416649197,4,,,POINT (-77.01512750000001 -12.0584204),438080051,0.003143150101121508,791159985
416649198,3,,,POINT (-77.014612 -12.0596384),438080051,0.0018205956505802066,791159985
1758293427,3,,,POINT (-77.13121870000001 -11.8464871),4553175289,0.018966073196641595,1617053872
416649200,4,,,POINT (-77.0159352 -12.0587074),438080051,0.0033112982657869127,791159985
416649201,4,,,POINT (-77.0154187 -12.0599428),438080051,0.0020531453345031627,791159985
416649202,4,,,POINT (-77.0155579 -12.0613164),438080051,0.0016732679253214481,791159985
416649203,4,,,POINT (-77.01604399999999 -12.0601296),438080051,0.002459667244732728,791159985
1723437044,3,,,POINT (-76.9625278 -12.1810153),318961595,0.010837519221860737,1273675776
262574069,4,,,POINT (-77.0258857 -12.1166694),319445359,0.002761895187240291,262575175
416649207,4,,,POINT (-77.01659960000001 -12.0588456),438080051,0.0036648802191710725,791159985
1666682872,3,,,POINT (-76.9407418 -12.2175148),319723919,0.005361424457066256,1404136232
678989816,4,,,POINT (-77.014459 -12.144817),318792235,0.008235587125922834,391009544
263360505,3,,,POINT (-77.04231969999999 -12.0803252),4152317790,0.008878724755837114,263358754
262574070,4,,,POINT (-77.02594449999999 -12.1174978),406037578,0.0029968504475283947,138854662
1666682876,3,,,POINT (-76.9412135 -12.2167315),318181467,0.004947445502930275,1654984167
678989821,4,,,POINT (-77.0149997 -12.1443241),318792235,0.007815617803600705,391009544
1666682878,3,,,POINT (-76.9402801 -12.2182815),319723919,0.005827482155418751,1404136232
1723437047,4,,,POINT (-76.9558036 -12.1829256),318961595,0.007994523776392868,1273675776
678989824,4,,,POINT (-77.01497759999999 -12.1432005),318792235,0.008195306368002562,391009544
678989817,3,,,POINT (-77.0167345 -12.1451937),318792235,0.005929714296316197,391009544
678989826,4,,,POINT (-77.0144779 -12.1426686),318792235,0.008864939110189016,391009544
1305382916,4,traffic_signals,,POINT (-77.0791464 -11.9576815),319335083,0.01293897627364564,1305383006
416649220,3,,,POINT (-77.0178311 -12.0563959),438046585,0.006127354867579657,791160270
1836158982,3,,,POINT (-76.9624465 -12.1743841),437657902,0.005848741268733917,1753089102
678989831,4,,,POINT (-77.015164 -12.1420856),318792235,0.008518700382608711,391009544
1273794567,3,,,POINT (-76.9655769 -11.9363688),513978215,0.011594265099753255,1345486166
5762617353,3,,,POINT (-77.03709809999999 -11.854177),318807571,0.0007067429163413065,5762617152
678989833,4,,,POINT (-77.0156487 -12.1426203),318792235,0.007835556216420063,391009544
263393292,4,,,POINT (-77.05049529999999 -12.077733),495775877,0.0037590737957410494,263389392
263393294,4,,,POINT (-77.0537116 -12.0751363),495775877,0.001814234431439163,263389392
5762617358,3,,,POINT (-77.03635010000001 -11.8551527),318807571,0.0018279641116474038,5762617152
1305382928,4,,,POINT (-77.08002879999999 -11.9598331),319335083,0.010922671653486706,1305383006
1273696269,4,,,POINT (-77.0751372 -11.8723216),319483701,0.006689150874603818,863427868
134254601,4,,,POINT (-77.037774 -12.1039608),435551147,0.010308528261929384,108064572
416649235,4,,,POINT (-77.01698210000001 -12.0615086),438080051,0.003103971875141625,791159985
1305382932,3,,,POINT (-77.0759863 -11.9598818),319335083,0.010886474853233744,1305383006
1278939158,3,,,POINT (-77.01116020000001 -12.0300322),4444034293,0.002188677054749461,1278939165
1273827354,3,,,POINT (-76.9454743 -12.148318),319748958,0.004998270528360092,4282250015
4334489627,3,,,POINT (-77.0355303 -11.9063775),5810743065,0.00553656138772232,4335668584
416649244,3,,,POINT (-77.017338 -12.0589572),438046585,0.00415357388188622,791160270
1278939165,3,,,POINT (-77.01202290000001 -12.0322351),4444034293,0.0003584344431093368,1278939165
8164053021,3,,,POINT (-76.8987638 -12.0103196),307650990,0.01587597365399163,3251640269
1273860127,4,,,POINT (-76.90644020000001 -12.2194131),319742112,0.011663603150250071,3759224176
416649248,4,,,POINT (-77.0181376 -12.0603775),438046585,0.002574449305084676,791160270
1836159007,4,,,POINT (-76.9624755 -12.1754697),437657902,0.006799099073193846,1753089102
843092000,4,,,POINT (-77.07162099999999 -11.9909689),70650385,0.010225556562998712,842874695
1273597987,4,,,POINT (-76.9523492 -12.1521312),319748958,0.003294028209957488,4282250015
416649252,4,,,POINT (-77.01832159999999 -12.0590759),438046585,0.003488191670156286,791160270
843092005,3,,,POINT (-77.06486940000001 -11.9878291),655102891,0.009610720458008702,1330494651
678989862,5,,,POINT (-77.0090671 -12.1465992),319716309,0.0060902751310933975,1836892811
416649255,4,,,POINT (-77.0183937 -12.0584533),438046585,0.0040114128769641174,791160270
6914281512,3,,,POINT (-76.9064358 -12.1526609),700427587,0.020176037541422602,1273929509
5645930531,3,,,POINT (-77.1221314 -11.9720063),4683999092,0.017919362663047625,5494960722
1305382953,4,,,POINT (-77.0806291 -11.94893),319335462,0.014564322152150594,1022562925
416649262,4,,,POINT (-77.0185121 -12.0574772),438046585,0.004879376725767159,791160270
1273729074,4,,,POINT (-76.98237520000001 -12.0790456),318791236,0.00724483281894617,4357962766
416649267,4,,,POINT (-77.01857529999999 -12.0564756),438046585,0.0058227404571300715,791160270
1305382965,3,,,POINT (-77.0743533 -11.9541693),318949849,0.01266642521262526,273925698
2732363830,4,traffic_signals,,POINT (-77.08362630000001 -11.9681488),319335083,0.006090539132939185,1305383006
1024462903,4,traffic_signals,,POINT (-76.9648091 -12.0648224),4818236224,0.007776337092103248,9257947583
4335734843,3,,,POINT (-77.02086920000001 -11.8805642),318900106,0.007805581774736269,599285516
678989884,4,,,POINT (-77.0137625 -12.1405066),436581955,0.007960843969226335,391020638
416649277,5,,,POINT (-77.0193579 -12.0511306),5449164087,0.004018781967216775,885797684
678989887,4,,,POINT (-77.00835789999999 -12.1450587),319716309,0.005270542264548482,1836892811
678989888,3,,,POINT (-77.007369 -12.142934),319716309,0.004927480363476189,1836892811
31035457,4,,,POINT (-77.04409800000001 -12.0376028),745168932,0.002416883513892605,9309824863
1024462914,4,traffic_signals,,POINT (-76.96492069999999 -12.0642691),4818236224,0.008198665308453815,9257947583
1024462915,3,,,POINT (-76.9660032 -12.0614723),4818236224,0.01038392764082922,9257947583
416649284,4,traffic_signals,,POINT (-77.01963189999999 -12.0557589),5449164087,0.0058741561513211285,885797684
4741599301,1,,,POINT (-76.8500447 -12.2213909),8547110884,0.010545509742537193,1273456988
1024462917,4,,,POINT (-76.964635 -12.0716449),4818236224,0.004244117935448468,9257947583
416649287,4,,,POINT (-77.0195732 -12.0565825),438046585,0.005548084193088388,791160270
2732363848,4,traffic_signals,,POINT (-77.0834529 -11.9684441),319335083,0.005817433146996954,1305383006
5446307914,3,,,POINT (-76.90323170000001 -12.2251348),426608672,0.009820701779147858,6295153243
4375941195,3,,,POINT (-77.00588070000001 -12.1905563),318963040,0.005317801225852362,3754884230
1305382987,3,,,POINT (-77.0669564 -11.97457),4394024182,0.0028221401985012834,4375704579
416649290,4,,,POINT (-77.0194888 -12.0575963),438046585,0.004548177939663119,791160270
1024462918,3,,,POINT (-76.9646783 -12.0654348),4818236224,0.007335396731600498,9257947583
838080082,4,,,POINT (-77.1348936 -12.0476328),319641192,0.04749200195981428,317337823
4337668179,4,,,POINT (-77.0127739 -11.868962),318900106,0.00642690593343709,599285516
416649300,4,,,POINT (-77.01928289999999 -12.0591874),438046585,0.0030201437730735838,791160270
416649301,4,,,POINT (-77.01910770000001 -12.0604962),438046585,0.0018650112303501066,791160270
416649299,4,,,POINT (-77.019364 -12.0585768),438046585,0.0035983010691830928,791160270
416649303,4,,,POINT (-77.0206331 -12.0556353),5449164087,0.0051873287470576325,885797684
4144468056,3,,,POINT (-76.9804297 -12.1368352),544235966,0.012000754030584352,386850820
1273794648,4,,,POINT (-76.93740219999999 -12.2204251),319723919,0.007497594720072973,1404136232
1305382996,4,,,POINT (-77.07588730000001 -11.9542689),318949849,0.013766393225395064,273925698
1273696346,4,,,POINT (-76.9434577 -12.143005),319748958,0.009474083292159824,4282250015
416649310,4,,,POINT (-77.02084189999999 -12.060721),438046585,0.001604005360732304,791160270
416649309,4,,,POINT (-77.0200603 -12.0606321),438046585,0.0014788410456483545,791160270
1305383006,4,,,POINT (-77.0785956 -11.9707668),319335083,0.0005893742444148652,1305383006
1273466979,4,,,POINT (-76.94685990000001 -12.1649845),319739123,0.001258443387986878,1273915309
416649317,3,,,POINT (-77.0215929 -12.0530153),5449164087,0.0025213306982656285,885797684
4741599334,3,,,POINT (-76.84579239999999 -12.2195743),8547110884,0.015072686280820263,1273456988
1836159079,4,,,POINT (-76.9503656 -12.1905256),318961595,0.0073012346392564405,1273675776
416649318,4,,,POINT (-77.0217732 -12.0539562),5449164087,0.0031603426475660733,885797684
4741599338,4,,,POINT (-76.8440689 -12.2233256),8547110884,0.015045128394930066,1273456988
1836159082,4,,,POINT (-76.9504335 -12.1905646),318961595,0.007232516556593377,1273675776
1836159085,4,,,POINT (-76.9552545 -12.1933549),318961595,0.003585424534652657,1273675776
1305383021,4,,,POINT (-77.08023729999999 -11.9514659),318949849,0.01563964533035591,273925698
4741599346,4,,,POINT (-76.8403619 -12.2211037),8547110884,0.019270402232688555,1273456988
4741599348,3,,,POINT (-76.83528269999999 -12.2157587),8547110884,0.026089070433613262,1273456988
31035512,3,motorway_junction,9B,POINT (-77.04047420000001 -12.0374138),4422263613,0.0009880043420924002,4422263610
