u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,lanes,ref,bridge,access,junction,tunnel,width
631719699,631719710,0,326075482,False,Calle Paz Soldán,tertiary,15.848,"LINESTRING (-77.1465769 -12.0646493, -77.1465894 -12.0645073)",,,,,,,,
631719699,631716381,0,436316681,True,Avenida Miguel Grau,secondary,152.59099999999998,"LINESTRING (-77.1465769 -12.0646493, -77.14650210000001 -12.0646287, -77.1453018 -12.0642965, -77.1452266 -12.0642758)",45,2,,,,,,
1756940052,1756940064,0,284897763,False,Prolongación Avenida 225,tertiary,40.645,"LINESTRING (-77.15030899999999 -11.8310521, -77.1499467 -11.8311408)",40,2,,,,,,
1756940052,1756940040,0,284897763,False,Prolongación Avenida 225,tertiary,41.713,"LINESTRING (-77.15030899999999 -11.8310521, -77.1506808 -11.830961)",40,2,,,,,,
4747872021,4753236540,0,840720262,False,,residential,55.048,"LINESTRING (-76.8898355 -12.2277798, -76.88992090000001 -12.2278205, -76.89001639999999 -12.2278563, -76.8901018 -12.2279119, -76.89016479999999 -12.2279755, -76.8902369 -12.2280644)",,,,,,,,
1343538966,1343446342,0,328620027,True,Avenida Central,secondary,122.778,"LINESTRING (-76.9756019 -11.9429848, -76.9749702 -11.9420698)",40,2,,,,,,
1756940059,1756939973,0,"[284929219, 521943182]",False,,residential,130.302,"LINESTRING (-77.1674684 -11.8311385, -77.16773310000001 -11.8310468, -77.1678634 -11.8309762, -77.16793490000001 -11.8309087, -77.1679972 -11.8308459, -77.1680379 -11.8307581, -77.1680771 -11.8306555, -77.1680942 -11.830429, -77.1680822 -11.8302961)",,2,,,,,,
1756940059,1756940022,0,320884184,False,Avenida E,secondary,139.537,"LINESTRING (-77.1674684 -11.8311385, -77.1684683 -11.8308853, -77.1687065 -11.8308133)",40,2,,,,,,
4279125788,4343112300,0,49734864,True,Avenida 2 de Mayo,secondary,18.532,"LINESTRING (-77.14266480000001 -12.0582975, -77.14263390000001 -12.0581336)",45,3,,,,,,
631719710,306533820,0,279260216,False,Calle Paz Soldán,tertiary,88.583,"LINESTRING (-77.1465894 -12.0645073, -77.14669979999999 -12.063718)",40,2,,,,,,
631719710,631719699,0,326075482,False,Calle Paz Soldán,tertiary,15.848,"LINESTRING (-77.1465894 -12.0645073, -77.1465769 -12.0646493)",,,,,,,,
4333979423,5465442390,0,374035584,True,Avenida Juan Velasco Alvarado,secondary,69.534,"LINESTRING (-76.9322488 -12.2036236, -76.93229239999999 -12.2036487, -76.9327122 -12.2038899, -76.9328003 -12.2039406)",50,2,,,,,,
1756940064,1756940077,0,284897763,False,Prolongación Avenida 225,tertiary,42.45,"LINESTRING (-77.1499467 -11.8311408, -77.1495683 -11.8312334)",40,2,,,,,,
1756940064,1756940052,0,284897763,False,Prolongación Avenida 225,tertiary,40.645,"LINESTRING (-77.1499467 -11.8311408, -77.15030899999999 -11.8310521)",40,2,,,,,,
1756251939,1756251945,0,163968774,False,Calle 22,residential,110.368,"LINESTRING (-77.1218037 -11.8270308, -77.12258540000001 -11.8276631)",,,,,,,,
1756251939,1759730681,0,163968774,False,Calle 22,residential,61.544,"LINESTRING (-77.1218037 -11.8270308, -77.1215684 -11.8268307, -77.1213771 -11.8266675)",,,,,,,,
1756940068,1757094420,0,164032414,False,Calle 44,residential,61.76,"LINESTRING (-77.1598477 -11.831144, -77.1599863 -11.8316826)",,,,,,,,
1756940068,1757094415,0,164032414,False,Calle 44,residential,66.672,"LINESTRING (-77.1598477 -11.831144, -77.15971380000001 -11.8305589)",,,,,,,,
8984610597,422441810,0,370103620,False,Avenida Circunvalación del Golf de los Incas,tertiary,288.121,"LINESTRING (-76.9620175 -12.081317, -76.9626166 -12.0820045, -76.9629427 -12.0824242, -76.96318309999999 -12.0827683, -76.9633805 -12.0831544, -76.9634703 -12.0834542)",60,2,,,,,,
8984610597,6277650961,0,370103620,False,Avenida Circunvalación del Golf de los Incas,tertiary,165.726,"LINESTRING (-76.9620175 -12.081317, -76.9617149 -12.0809778, -76.96101659999999 -12.080193)",60,2,,,,,,
331597605,606182747,0,621602406,True,Avenida La Marina,primary,134.833,"LINESTRING (-77.06530290000001 -12.0839046, -77.0651189 -12.0840103, -77.06501280000001 -12.0840866, -77.0649148 -12.0841618, -77.0648741 -12.0842002, -77.0648374 -12.0842406, -77.0647771 -12.0843183, -77.06475039999999 -12.0843528, -77.06470280000001 -12.084447, -77.0646567 -12.0845633, -77.0646294 -12.0846623, -77.0646165 -12.0847296, -77.0646131 -12.0847473, -77.06461210000001 -12.0847525, -77.0645971 -12.0848302)",50,4,,,,,,
108152617,108152622,0,338337377,True,Vía Expresa Grau,primary,103.186,"LINESTRING (-77.035432 -12.0595357, -77.0354684 -12.0594114, -77.0354907 -12.0593704, -77.0355204 -12.0593325, -77.0355454 -12.0593147, -77.0356388 -12.0592726, -77.03574209999999 -12.0592601, -77.03583930000001 -12.0592671, -77.0359502 -12.0592929, -77.0360754 -12.0593431, -77.0361949 -12.0594061)",40,8,,,,,,
1272006442,1272006294,0,339364870,True,Avenida Universitaria,primary,14.196,"LINESTRING (-77.0562396 -11.9349803, -77.05617100000001 -11.9348717)",60,2,,,,,,
1272006442,1272935044,0,339364992,True,Avenida Victor Andres Belaunde Oeste,secondary,51.178,"LINESTRING (-77.0562396 -11.9349803, -77.0561507 -11.9350278, -77.0558264 -11.9352003)",40,2,,,,,,
1756940077,1756940086,0,284897763,False,Prolongación Avenida 225,tertiary,43.103,"LINESTRING (-77.1495683 -11.8312334, -77.1491841 -11.8313275)",40,2,,,,,,
1756940077,1756940064,0,284897763,False,Prolongación Avenida 225,tertiary,42.45,"LINESTRING (-77.1495683 -11.8312334, -77.1499467 -11.8311408)",40,2,,,,,,
108152622,6129405424,0,"[319797049, 761576531]",True,Avenida 9 de Diciembre,primary,188.979,"LINESTRING (-77.0361949 -12.0594061, -77.0363397 -12.0595124, -77.0365027 -12.0596102, -77.03663 -12.0596725, -77.0367559 -12.0597108, -77.0370451 -12.0597486, -77.03739349999999 -12.0597787, -77.03767569999999 -12.0598011, -77.0377216 -12.0598043, -77.0377683 -12.0598096, -77.0378419 -12.0598131)",50,5,,,,,,
108152622,108067773,0,435394268,True,Vía Expresa Grau,primary,86.96600000000001,"LINESTRING (-77.0361949 -12.0594061, -77.0361235 -12.0599367, -77.03609040000001 -12.0601815)",30,8,,,,,,
1756940078,1617053747,0,284897750,False,Huayna Capac,tertiary,198.41500000000002,"LINESTRING (-77.1619235 -11.831224, -77.16198919999999 -11.8312722, -77.16348259999999 -11.8321481)",,2,,,,,,
1756940078,1756940026,0,284897750,False,Huayna Capac,tertiary,44.979,"LINESTRING (-77.1619235 -11.831224, -77.16188030000001 -11.8311862, -77.16184800000001 -11.831143, -77.1618167 -11.8310801, -77.16176110000001 -11.8308625)",,2,,,,,,
1756940080,1756940089,0,320884184,False,Avenida E,secondary,43.439,"LINESTRING (-77.1670287 -11.8312499, -77.16664230000001 -11.8313478)",40,2,,,,,,
1756940080,1756940163,0,164032609,False,,residential,143.787,"LINESTRING (-77.1670287 -11.8312499, -77.1673193 -11.8323037, -77.1673926 -11.8324921)",,2,,,,,,
331597615,331597613,0,285017679,True,Avenida La Marina,primary,68.861,"LINESTRING (-77.0817626 -12.078283, -77.0811315 -12.0783346)",60,4,,,,,,
331597615,316802453,0,285017672,True,Avenida Universitaria,primary,55.425999999999995,"LINESTRING (-77.0817626 -12.078283, -77.08177739999999 -12.0783249, -77.08183630000001 -12.0785344, -77.0818443 -12.0785731, -77.08184489999999 -12.0786065, -77.0818452 -12.0786459, -77.08183870000001 -12.0786975, -77.0818228 -12.0787684)",40,3,,,,,,
331597613,462980385,0,962780273,True,Avenida Universitaria,primary,19.778,"LINESTRING (-77.0811315 -12.0783346, -77.08106890000001 -12.0781676)",60,3,,,,,,
3023423275,912508090,0,27455459,True,Avenida República de Venezuela,secondary,81.90800000000002,"LINESTRING (-77.0430683 -12.0545585, -77.0436586 -12.0546054, -77.04372669999999 -12.0546111, -77.043819 -12.0546188)",40,3,,,,,,
817710900,1975412432,0,637986025,False,Avenida Los Alamos,tertiary,9.724,"LINESTRING (-76.9950348 -11.9822302, -76.99499040000001 -11.9821543)",,,,,,,,
817710900,817710930,0,344163971,True,Avenida Los Bambues,secondary,193.948,"LINESTRING (-76.9950348 -11.9822302, -76.9949404 -11.9822965, -76.9944399 -11.982635, -76.99397039999999 -11.9829657, -76.9936069 -11.9832187, -76.9935795 -11.9832379)",50,,,,,,,
1394788148,1385874372,0,338907997,True,Avenida Carlos Alberto Izaguirre,secondary,25.294,"LINESTRING (-77.1143407 -11.9880909, -77.11452269999999 -11.9879493)",40,,,,,,,
1394788148,3736790471,0,369943370,True,Avenida Alejandro Bertello,tertiary,44.537,"LINESTRING (-77.1143407 -11.9880909, -77.1145803 -11.9877661)",40,2,,,,,,
1756940086,1756940095,0,284897763,False,Prolongación Avenida 225,tertiary,48.272,"LINESTRING (-77.1491841 -11.8313275, -77.14875379999999 -11.8314328)",40,2,,,,,,
1756940086,1756940077,0,284897763,False,Prolongación Avenida 225,tertiary,43.103,"LINESTRING (-77.1491841 -11.8313275, -77.1495683 -11.8312334)",40,2,,,,,,
1756251959,1759730716,0,326305046,True,Carretera Panamericana Norte,trunk,76.05,"LINESTRING (-77.1183073 -11.8297619, -77.1177539 -11.8301795)",70,2,PE-1N,,,,,
1756251951,1273694290,0,163968774,False,Calle 22,residential,109.209,"LINESTRING (-77.1231945 -11.8282216, -77.1239552 -11.8288621)",,,,,,,,
1756251951,1756251945,0,163968774,False,Calle 22,residential,90.836,"LINESTRING (-77.1231945 -11.8282216, -77.12258540000001 -11.8276631)",,,,,,,,
1756940089,1756940193,0,164032535,False,,residential,163.202,"LINESTRING (-77.16664230000001 -11.8313478, -77.167016 -11.8327692)",,2,,,,,,
1756940089,1756940080,0,320884184,False,Avenida E,secondary,43.439,"LINESTRING (-77.16664230000001 -11.8313478, -77.1670287 -11.8312499)",40,2,,,,,,
1756940089,1756940098,0,320884184,False,Avenida E,secondary,40.143,"LINESTRING (-77.16664230000001 -11.8313478, -77.1662852 -11.8314382)",40,2,,,,,,
1756284730,1759730636,0,436661553,False,Avenida Los Arquitectos,secondary,57.594,"LINESTRING (-77.1381868 -11.8204997, -77.13822639999999 -11.8199832)",60,2,,,,,,
1756284730,1756284844,0,436661553,False,Avenida Los Arquitectos,secondary,46.112,"LINESTRING (-77.1381868 -11.8204997, -77.1381423 -11.8209121)",60,2,,,,,,
1756251962,1756251968,0,163968777,False,Bolognesi,residential,52.361,"LINESTRING (-77.125409 -11.8301174, -77.1250996 -11.830478)",,,,,,,,
1756251962,4485563789,0,163968777,False,Bolognesi,residential,53.781,"LINESTRING (-77.125409 -11.8301174, -77.1257317 -11.8297511)",,,,,,,,
3766535999,3792771107,0,689397428,False,,residential,48.052,"LINESTRING (-76.9277917 -12.2153832, -76.9278916 -12.2155176, -76.9280516 -12.2157328)",,,,,,,,
1756940095,1756940102,0,284897763,False,Prolongación Avenida 225,tertiary,45.828,"LINESTRING (-77.14875379999999 -11.8314328, -77.1483453 -11.8315328)",40,2,,,,,,
1756940095,1756940086,0,284897763,False,Prolongación Avenida 225,tertiary,48.272,"LINESTRING (-77.14875379999999 -11.8314328, -77.1491841 -11.8313275)",40,2,,,,,,
3766536001,3766536004,0,689397428,False,,residential,54.523,"LINESTRING (-76.9275706 -12.2151082, -76.927271 -12.2147149)",,,,,,,,
1756940098,1756940201,0,164032502,False,,residential,162.808,"LINESTRING (-77.1662852 -11.8314382, -77.1666319 -11.8328625)",,2,,,,,,
1756940098,1756940089,0,320884184,False,Avenida E,secondary,40.143,"LINESTRING (-77.1662852 -11.8314382, -77.16664230000001 -11.8313478)",40,2,,,,,,
1756940098,1756940105,0,320884184,False,Avenida E,secondary,42.033,"LINESTRING (-77.1662852 -11.8314382, -77.1659113 -11.8315329)",40,2,,,,,,
3766536004,3766536001,0,689397428,False,,residential,54.523,"LINESTRING (-76.927271 -12.2147149, -76.9275706 -12.2151082)",,,,,,,,
3766536004,4370536104,0,689397428,False,,residential,52.506,"LINESTRING (-76.927271 -12.2147149, -76.9269917 -12.2143296)",,,,,,,,
1756940102,1756940110,0,284897763,False,Prolongación Avenida 225,tertiary,41.755,"LINESTRING (-77.1483453 -11.8315328, -77.1479731 -11.8316239)",40,2,,,,,,
1756940102,1756940095,0,284897763,False,Prolongación Avenida 225,tertiary,45.828,"LINESTRING (-77.1483453 -11.8315328, -77.14875379999999 -11.8314328)",40,2,,,,,,
4356654916,471062277,0,284925141,True,Avenida La Molina,secondary,49.071,"LINESTRING (-76.9587152 -12.0673768, -76.95853289999999 -12.0677805)",50,2,,,,,,
1394788161,1394788162,0,125613768,False,,residential,12.957,"LINESTRING (-77.1144074 -11.9886251, -77.1142941 -11.9886611)",,,,,,,,
1756940105,1756940098,0,320884184,False,Avenida E,secondary,42.033,"LINESTRING (-77.1659113 -11.8315329, -77.1662852 -11.8314382)",40,2,,,,,,
1756940105,1756940112,0,320884184,False,Avenida E,secondary,43.619,"LINESTRING (-77.1659113 -11.8315329, -77.1655233 -11.8316312)",40,2,,,,,,
8742782794,8742738144,0,512395033,True,Avenida Los Héroes,primary,141.382,"LINESTRING (-76.97203260000001 -12.1537741, -76.9732351 -12.1532896)",60,3,,,,,,
8742782795,317338950,0,439916744,True,Avenida Los Héroes,primary,26.947,"LINESTRING (-76.9721555 -12.1540775, -76.97204259999999 -12.1541226, -76.971926 -12.1541691)",60,3,,,,,,
8742782795,8742782794,0,944297460,True,,primary_link,39.925000000000004,"LINESTRING (-76.9721555 -12.1540775, -76.97212159999999 -12.1540586, -76.9720913 -12.1540346, -76.9720652 -12.1540062, -76.9720442 -12.1539741, -76.9720286 -12.1539391, -76.9720183 -12.1538983, -76.9720155 -12.1538563, -76.9720203 -12.1538144, -76.97203260000001 -12.1537741)",40,2,,,,,,
8237172553,1617053885,0,280652010,True,José Olaya,secondary,73.86,"LINESTRING (-77.1249126 -11.8440097, -77.1245589 -11.8437968, -77.1243308 -11.8436678)",40,2,,,,,,
1756940110,1756940119,0,284897763,False,Prolongación Avenida 225,tertiary,42.487,"LINESTRING (-77.1479731 -11.8316239, -77.1475944 -11.8317167)",40,2,,,,,,
1756940110,1756940102,0,284897763,False,Prolongación Avenida 225,tertiary,41.755,"LINESTRING (-77.1479731 -11.8316239, -77.1483453 -11.8315328)",40,2,,,,,,
8237172558,8141239215,0,874552508,True,Avenida Bolivia,tertiary,65.602,"LINESTRING (-77.1224071 -11.8409443, -77.1223095 -11.8409814, -77.1218464 -11.8411609)",,,,,,,,
1756940112,1756940105,0,320884184,False,Avenida E,secondary,43.619,"LINESTRING (-77.1655233 -11.8316312, -77.1659113 -11.8315329)",40,2,,,,,,
1756940112,1756940120,0,320884184,False,Avenida E,secondary,42.451,"LINESTRING (-77.1655233 -11.8316312, -77.1651457 -11.8317269)",40,2,,,,,,
5720885066,4690596014,0,636173126,False,Calle Junín,residential,10.746,"LINESTRING (-76.9695804 -12.1332466, -76.969598 -12.1331515)",,,,,,,,
5720885066,5999436064,0,636173126,False,Calle Junín,residential,111.545,"LINESTRING (-76.9695804 -12.1332466, -76.96943690000001 -12.1334999, -76.9691406 -12.1338271, -76.9689901 -12.1340613)",,,,,,,,
817710930,6013673735,0,344163971,True,Avenida Los Bambues,secondary,9.393,"LINESTRING (-76.9935795 -11.9832379, -76.9935093 -11.9832871)",50,,,,,,,
817710930,824237815,0,"[344353323, 320467183]",True,Avenida Santa Rosa de Lima,secondary,187.815,"LINESTRING (-76.9935795 -11.9832379, -76.99361469999999 -11.983291, -76.99369780000001 -11.9834266, -76.9937348 -11.9835041, -76.9937726 -11.9835859, -76.99384209999999 -11.9836971, -76.9939256 -11.9838165, -76.9941912 -11.9842003, -76.9945141 -11.9846553)",40,,,,,,,
5984044880,2687314028,0,634000006,False,Avenida José Saco Rojas,secondary,12.498,"LINESTRING (-77.06148659999999 -11.8639717, -77.0615978 -11.8639998)",60,,LM-691,,,,,
1756251983,1759730733,0,163968746,False,Calle 5,residential,51.917,"LINESTRING (-77.1259027 -11.8311519, -77.1262105 -11.8307952)",,,,,,,,
1756251983,1756251999,0,434794631,False,Las Americas,residential,106.252,"LINESTRING (-77.1259027 -11.8311519, -77.1266461 -11.8317713)",,,,,,,,
8742782805,8746159406,0,439916744,True,Avenida Los Héroes,primary,101.654,"LINESTRING (-76.9716425 -12.1542823, -76.9707767 -12.1546278)",60,3,,,,,,
8742782806,8742782805,0,944297461,True,,primary_link,42.87500000000001,"LINESTRING (-76.97152319999999 -12.1539775, -76.9715595 -12.153989, -76.971593 -12.154007, -76.97162230000001 -12.154031, -76.97164650000001 -12.15406, -76.9716645 -12.1540929, -76.9716763 -12.1541309, -76.97168000000001 -12.1541705, -76.9716754 -12.15421, -76.9716628 -12.1542478, -76.9716425 -12.1542823)",40,2,,,,,,
1756940119,1756940124,0,284897763,False,Prolongación Avenida 225,tertiary,40.396,"LINESTRING (-77.1475944 -11.8317167, -77.14723429999999 -11.8318048)",40,2,,,,,,
1756940119,1756940110,0,284897763,False,Prolongación Avenida 225,tertiary,42.487,"LINESTRING (-77.1475944 -11.8317167, -77.1479731 -11.8316239)",40,2,,,,,,
1756940120,1756940112,0,320884184,False,Avenida E,secondary,42.451,"LINESTRING (-77.1651457 -11.8317269, -77.1655233 -11.8316312)",40,2,,,,,,
8237172566,1617053864,0,874552508,True,Avenida Bolivia,tertiary,11.661999999999999,"LINESTRING (-77.12094159999999 -11.8415149, -77.12090360000001 -11.8415377, -77.12085209999999 -11.8415725)",,,,,,,,
1756251991,1756251999,0,434794626,False,Avenida 3,residential,49.908,"LINESTRING (-77.12693470000001 -11.8314225, -77.1266461 -11.8317713)",,,,,,,,
1756251991,1759730733,0,434794624,False,11 de Octubre,residential,105.25,"LINESTRING (-77.12693470000001 -11.8314225, -77.1264343 -11.8309895, -77.1262105 -11.8307952)",,,,,,,,
1756251993,1756252002,0,443228534,True,Avenida Bolivia,secondary,49.057,"LINESTRING (-77.1293087 -11.831577, -77.1290247 -11.8319196)",50,,,,,,,
1756940124,1756940130,0,284897763,False,Prolongación Avenida 225,tertiary,40.299,"LINESTRING (-77.14723429999999 -11.8318048, -77.1468751 -11.8318928)",40,2,,,,,,
1756940124,1756940119,0,284897763,False,Prolongación Avenida 225,tertiary,40.396,"LINESTRING (-77.14723429999999 -11.8318048, -77.1475944 -11.8317167)",40,2,,,,,,
4441491293,1752839167,0,329983370,False,Jirón Arequipa,residential,28.868,"LINESTRING (-76.9461537 -12.1450156, -76.94589670000001 -12.1449502)",,,,,,,,
4441491293,5473400167,0,"[329983370, 569040454]",False,Jirón Arequipa,residential,97.606,"LINESTRING (-76.9461537 -12.1450156, -76.9465445 -12.145102, -76.94657890000001 -12.1451025, -76.9466029 -12.145076, -76.9466874 -12.1446672)",,,,,,,,
608323421,608319992,0,39612651,True,Avenida Los Patriotas,secondary,15.121,"LINESTRING (-77.1000098 -12.0761133, -77.099885 -12.0761733)",50,2,,,,,,
4777035616,2974719142,0,111906013,True,Avenida Cajamarquilla,primary,5.096,"LINESTRING (-76.90296789999999 -12.0125349, -76.9030075 -12.0125104)",60,,LM-114,,,,,
4137699169,1273722443,0,359190907,True,Avenida Almirante Miguel Grau,primary,116.336,"LINESTRING (-77.0322345 -12.0592442, -77.0332954 -12.0593792)",50,3,,,,,,
1756940130,1756940135,0,284897763,False,Prolongación Avenida 225,tertiary,42.529,"LINESTRING (-77.1468751 -11.8318928, -77.146496 -11.8319856)",40,2,,,,,,
1756940130,1756940124,0,284897763,False,Prolongación Avenida 225,tertiary,40.299,"LINESTRING (-77.1468751 -11.8318928, -77.14723429999999 -11.8318048)",40,2,,,,,,
1756251999,1756252009,0,434794626,False,Avenida 3,residential,53.112,"LINESTRING (-77.1266461 -11.8317713, -77.12635299999999 -11.8321532)",,,,,,,,
1756251999,1756251991,0,434794626,False,Avenida 3,residential,49.908,"LINESTRING (-77.1266461 -11.8317713, -77.12693470000001 -11.8314225)",,,,,,,,
1756251999,1756251983,0,434794631,False,Las Americas,residential,106.252,"LINESTRING (-77.1266461 -11.8317713, -77.1259027 -11.8311519)",,,,,,,,
1756252002,1756252012,0,443228534,True,Avenida Bolivia,secondary,52.485,"LINESTRING (-77.1290247 -11.8319196, -77.12873209999999 -11.8322948)",50,,,,,,,
1957545830,1273699694,0,120146441,True,Jirón San Pedrito,residential,138.68,"LINESTRING (-77.0076121 -12.1434628, -77.0081402 -12.1445981)",,2,,,,,,
1756940135,1756940138,0,284897763,False,Prolongación Avenida 225,tertiary,43.943,"LINESTRING (-77.146496 -11.8319856, -77.1461043 -11.8320815)",40,2,,,,,,
1756940135,1756940130,0,284897763,False,Prolongación Avenida 225,tertiary,42.529,"LINESTRING (-77.146496 -11.8319856, -77.1468751 -11.8318928)",40,2,,,,,,
1756940136,1617053747,0,320884184,False,Avenida E,secondary,68.384,"LINESTRING (-77.16409090000001 -11.831994, -77.16348259999999 -11.8321481)",40,2,,,,,,
1756940138,1756940142,0,284897763,False,Prolongación Avenida 225,tertiary,40.23,"LINESTRING (-77.1461043 -11.8320815, -77.14574570000001 -11.8321693)",40,2,,,,,,
1756940138,1756940135,0,284897763,False,Prolongación Avenida 225,tertiary,43.943,"LINESTRING (-77.1461043 -11.8320815, -77.146496 -11.8319856)",40,2,,,,,,
1756940139,1756940022,0,284897761,False,Avenida 150 Izquierda,tertiary,178.028,"LINESTRING (-77.16771060000001 -11.8320833, -77.1684118 -11.8311816, -77.1685852 -11.8309587, -77.1687065 -11.8308133)",40,2,,,,,,
1756940142,1756940146,0,284897763,False,Prolongación Avenida 225,tertiary,44.324,"LINESTRING (-77.14574570000001 -11.8321693, -77.1453506 -11.832266)",40,2,,,,,,
1756940142,1756940138,0,284897763,False,Prolongación Avenida 225,tertiary,40.23,"LINESTRING (-77.14574570000001 -11.8321693, -77.1461043 -11.8320815)",40,2,,,,,,
4356786028,4356786026,0,437900891,True,Avenida San Juan,secondary,115.28,"LINESTRING (-76.9788503 -12.1963402, -76.978267 -12.1969574, -76.9781375 -12.1971077)",50,2,,,,,,
1756252009,1756251999,0,434794626,False,Avenida 3,residential,53.112,"LINESTRING (-77.12635299999999 -11.8321532, -77.1266461 -11.8317713)",,,,,,,,
391038834,1673695549,0,446691519,True,Avenida Panamericana Sur,motorway,293.367,"LINESTRING (-76.9794752 -12.1020337, -76.97934069999999 -12.1030188, -76.97911809999999 -12.1046488)",80,4,PE-1S,,,,,
4356786035,1273704530,0,157911260,False,Avenida Túpac Amaru,tertiary,68.937,"LINESTRING (-76.9818136 -12.1934769, -76.9822412 -12.1939348)",50,2,,,,,,
4356786035,4351561252,0,699985910,False,Avenida Túpac Amaru,tertiary,10.789,"LINESTRING (-76.9818136 -12.1934769, -76.98174330000001 -12.1934084)",50,2,,,,,,
4581869427,1038172992,0,160393808,True,Avenida Nicolás Dueñas,secondary,81.957,"LINESTRING (-77.06598940000001 -12.0377278, -77.0660333 -12.036992)",50,2,,,,,,
4356786037,1827925946,0,435214771,False,Avenida Vista Alegre,tertiary,59.919,"LINESTRING (-76.9789833 -12.1996478, -76.9793885 -12.2000132)",40,2,,,,,,
1756940148,1756940281,0,164032525,False,Calle 51,residential,159.912,"LINESTRING (-77.1629313 -11.8322804, -77.1632599 -11.8336821)",,2,,,,,,
1756940148,1756940154,0,279914553,False,Avenida 200 Millas,secondary,43.028,"LINESTRING (-77.1629313 -11.8322804, -77.1625473 -11.8323725)",40,2,,,,,,
1756940146,1756940142,0,284897763,False,Prolongación Avenida 225,tertiary,44.324,"LINESTRING (-77.1453506 -11.832266, -77.14574570000001 -11.8321693)",40,2,,,,,,
1756940146,1756940152,0,321054811,False,Avenida 225,tertiary,40.229,"LINESTRING (-77.1453506 -11.832266, -77.1449933 -11.8323587)",40,2,,,,,,
1756940152,1756940146,0,321054811,False,Avenida 225,tertiary,40.229,"LINESTRING (-77.1449933 -11.8323587, -77.1453506 -11.832266)",40,2,,,,,,
1814939509,1617117588,0,142275537,False,Avenida Túpac Amaru,trunk,64.765,"LINESTRING (-77.0111045 -11.8657952, -77.01100289999999 -11.865682, -77.0106703 -11.8653983)",60,,PE-20A,,,,,
1756940154,1756940289,0,164032503,False,Calle 50,residential,160.015,"LINESTRING (-77.1625473 -11.8323725, -77.1628943 -11.8337709)",,2,,,,,,
1756940154,1756940148,0,279914553,False,Avenida 200 Millas,secondary,43.028,"LINESTRING (-77.1625473 -11.8323725, -77.1629313 -11.8322804)",40,2,,,,,,
1756940154,1756940160,0,279914553,False,Avenida 200 Millas,secondary,48.834,"LINESTRING (-77.1625473 -11.8323725, -77.16211149999999 -11.8324771)",40,2,,,,,,
4441491316,7535412741,0,111918834,False,Avenida El Paraíso,tertiary,39.622,"LINESTRING (-76.9352348 -12.1467143, -76.9350359 -12.1470129)",,,,,,,,
4441491318,1752864144,0,111898966,False,Avenida Belen,residential,36.515,"LINESTRING (-76.93495110000001 -12.1474868, -76.9346415 -12.1476142)",,,,,,,,
818628477,818613452,0,338809693,True,Avenida Honorio Delgado,secondary,298.743,"LINESTRING (-77.0554199 -12.0234201, -77.0537496 -12.0212872)",50,2,,,,,,
818628476,818628477,0,338809693,True,Avenida Honorio Delgado,secondary,241.88,"LINESTRING (-77.05668900000001 -12.0252063, -77.056274 -12.0246026, -77.0560399 -12.0242824, -77.0554199 -12.0234201)",50,2,,,,,,
818628475,1379581484,0,338809692,True,Avenida Honorio Delgado,secondary,52.461000000000006,"LINESTRING (-77.05781469999999 -12.0259165, -77.0579005 -12.0259303, -77.0582405 -12.0259847, -77.05829079999999 -12.0259924)",50,2,,,,,,
1756940160,1756940154,0,279914553,False,Avenida 200 Millas,secondary,48.834,"LINESTRING (-77.16211149999999 -11.8324771, -77.1625473 -11.8323725)",40,2,,,,,,
1756940160,1756940297,0,326831257,False,Calle 49,residential,160.251,"LINESTRING (-77.16211149999999 -11.8324771, -77.162515 -11.8338631)",,2,,,,,,
1756252028,1758292838,0,443228534,True,Avenida Bolivia,secondary,9.09,"LINESTRING (-77.1284476 -11.8326222, -77.1283911 -11.8326824)",50,,,,,,,
1756940163,1756940184,0,284897761,False,Avenida 150 Izquierda,tertiary,31.971,"LINESTRING (-77.1673926 -11.8324921, -77.1672147 -11.8327209)",40,2,,,,,,
1756940163,1756940080,0,164032609,False,,residential,143.787,"LINESTRING (-77.1673926 -11.8324921, -77.1673193 -11.8323037, -77.1670287 -11.8312499)",,2,,,,,,
395036548,1570261154,0,327672130,False,Avenida La Chalaca,tertiary,19.463,"LINESTRING (-77.10174379999999 -12.0453284, -77.1015649 -12.0453233)",50,2,,,,,,
1756940165,1756940172,0,321054811,False,Avenida 225,tertiary,43.434,"LINESTRING (-77.14422829999999 -11.8325155, -77.1438502 -11.8326405)",40,2,,,,,,
310953862,679655458,0,282058660,True,Avenida Tingo María,secondary,166.518,"LINESTRING (-77.05372629999999 -12.0490178, -77.05373299999999 -12.0489522, -77.05386780000001 -12.0476427, -77.0538796 -12.0475278)",50,3,,,,,,
1756940167,1756940175,0,279914553,False,Avenida 200 Millas,secondary,39.468,"LINESTRING (-77.1617857 -11.8325554, -77.16143340000001 -11.8326396)",40,2,,,,,,
4441491336,5497616527,0,111918834,False,Avenida El Paraíso,tertiary,38.02,"LINESTRING (-76.9343324 -12.1477265, -76.93400800000001 -12.1478543)",,,,,,,,
4441491336,1752864144,0,111918834,False,Avenida El Paraíso,tertiary,35.846,"LINESTRING (-76.9343324 -12.1477265, -76.9346415 -12.1476142)",,,,,,,,
1756940169,1756940205,0,164032414,False,Calle 44,residential,38.409,"LINESTRING (-77.16021240000001 -11.8325773, -77.16029210000001 -11.8329138)",,,,,,,,
