osmid,street_count,highway,ref,geometry,bank_osmid,bank_dist,bank_nearestnode
138792500,4,,,POINT (-77.0746829 -12.0119092),4363097847,0.006319443001559098,31044331
1432407605,3,,,POINT (-77.0498944 -12.1029811),1429500477,0.002158192755531276,262728314
1379749431,4,,,POINT (-77.0737735 -11.9539937),518416379,0.006185563229990028,1162293848
3555053116,3,,,POINT (-77.0750621 -11.8529383),435323606,0.01223862832259775,2460656224
138792514,3,,,POINT (-77.0654584 -12.009351),3604565389,0.004798103043913035,2469993750
1710771779,4,,,POINT (-76.80789420000001 -12.0118746),4378103036,0.015621862742003173,1745866411
1379749442,4,,,POINT (-77.07387850000001 -11.9540892),518416379,0.006055769014816073,1162293848
6379589189,4,,,POINT (-77.11529609999999 -11.9129768),5064946785,0.028178099481149712,2978070748
4341747269,5,traffic_signals,,POINT (-76.93154180000001 -12.0377952),4374767063,0.001573846984308626,4341747270
4341747270,4,traffic_signals,,POINT (-76.93159679999999 -12.0377289),4374767063,0.0015478618284583663,4341747270
4053978694,4,,,POINT (-77.0179144 -12.1359155),436631995,0.001989718133634968,391020814
392154700,3,,,POINT (-76.9671117 -12.0903912),4367183326,0.006477595267536501,1273784875
392154701,3,,,POINT (-76.96713269999999 -12.0911486),4367183326,0.006740970927851924,1273784875
392154702,3,,,POINT (-76.9671745 -12.0917186),4367183326,0.006964319410400328,1273784875
3555053136,3,,,POINT (-77.0671334 -11.8539653),1863374438,0.013493366818547594,863519247
824299090,4,,,POINT (-77.00073279999999 -11.9692218),4916726721,0.004059592119914278,1317143509
1273679444,4,,,POINT (-77.0536051 -12.0443732),4124957064,0.0005155157805543287,1273679444
5752704597,4,,,POINT (-77.1060109 -11.9689703),5064371778,0.01431964866887978,1384280732
5752704598,4,,,POINT (-77.1057543 -11.9685572),5064371778,0.0139777772972006,1384280732
5752704600,4,,,POINT (-77.10471149999999 -11.9669048),5064371778,0.01268847978324988,1384280732
5752704601,4,,,POINT (-77.10418850000001 -11.9660694),5064371778,0.01210882015599623,1384280732
4053978716,4,,,POINT (-76.94979189999999 -12.1971102),5025093630,0.006432886232475903,1657677555
392154714,3,,,POINT (-76.9699104 -12.096865),3787854338,0.002510022310659163,392154441
1342819930,4,,,POINT (-76.9797971 -11.9634575),4593703593,0.013971304576530955,1343053657
5752704608,4,,,POINT (-77.1002422 -11.9620034),5064371778,0.008921674982872876,1384280732
5752704609,4,,,POINT (-77.09939439999999 -11.9612866),5064371778,0.008496582203450459,1384280732
1273876064,3,,,POINT (-76.9751637 -12.1604034),437680731,0.005180048332360306,1273700640
1273122401,4,,,POINT (-77.0636597 -11.9556896),4422580277,0.009929600604756993,549107324
4053978725,4,,,POINT (-76.9078506 -12.2219067),3759586688,0.00943390272580505,3756733831
1379749480,3,,,POINT (-77.0837184 -11.9547759),518416379,0.008870405548747452,1162293848
827084393,3,,,POINT (-77.0547231 -12.0272815),7488718488,0.0005518024012173139,827084395
827084395,3,,,POINT (-77.0551148 -12.0275196),7488718488,0.00044995369761635233,827084395
827084396,3,,,POINT (-77.0554946 -12.0277758),7488718488,0.0007342051824974307,827084395
310955629,4,traffic_signals,,POINT (-76.97830260000001 -12.166909),437685582,0.003923249574634071,1273788547
310955637,4,traffic_signals,,POINT (-76.9692718 -12.1646939),437680731,0.004045083869601651,1273700640
827084409,3,,,POINT (-77.05192479999999 -12.0297216),4422152646,0.003998340018058201,827055131
827084411,3,,,POINT (-77.051731 -12.0296079),4422152646,0.003993389899567729,827055131
1809567357,3,,,POINT (-76.97309989999999 -12.1915234),5029258645,0.010673552902845777,5572388696
1809567370,3,,,POINT (-76.9729385 -12.1924483),5029258645,0.010032058090935495,5572388696
4114861707,3,,,POINT (-77.03065309999999 -12.022377),5039183621,0.003937931757920847,885969405
371265030,4,,,POINT (-77.0180974 -12.1477191),436474200,0.0030390043604540057,5726583916
1273515670,4,,,POINT (-76.93104649999999 -12.018313),439785464,0.01268328697737603,1575898083
310955672,3,traffic_signals,,POINT (-76.96917139999999 -12.1646062),437680731,0.0041568609301368045,1273700640
1572589210,4,,,POINT (-76.9257053 -12.1993179),4399169379,0.005734527761721814,8430473486
1675054748,3,,,POINT (-76.9548042 -12.2135662),3748015510,0.013662608607799793,4149688948
310955676,4,,,POINT (-76.97263220000001 -12.1652032),437680731,0.0006496182523571634,1273700640
262577851,4,,,POINT (-77.03689900000001 -12.1201447),183111784,0.0008985386709887194,138852136
310955681,4,traffic_signals,,POINT (-76.9781547 -12.1665902),437685582,0.003715308156895662,1273788547
1273745057,3,,,POINT (-77.0780235 -12.0506151),5463536629,0.008987394537903913,1397487118
310955683,4,traffic_signals,,POINT (-76.97833749999999 -12.166778),437685582,0.003928973896610886,1273788547
1273482916,3,,,POINT (-76.9752232 -12.1844531),4353244487,0.014071362015462241,4199807658
599281317,4,,,POINT (-77.06762209999999 -11.9379786),4396373491,0.0004815360526432207,599281317
1572589226,4,,,POINT (-76.8704036 -12.2119036),4812594989,0.03568188920012828,3759223921
1745866411,4,,,POINT (-76.8223498 -12.0153208),4378103036,0.0010093539369393793,1745866411
4286631609,3,,,POINT (-76.8800177 -12.0207408),439816323,0.01969965832562307,2887143235
9042185913,3,,,POINT (-77.0248849 -12.1193893),435673748,0.0014296293239910245,262573321
3977137857,4,traffic_signals,,POINT (-76.9489753 -12.0358327),4949862124,0.005779503239900716,1577492163
1273614017,3,,,POINT (-76.8813064 -12.0210122),439816323,0.018519518737754016,2887143235
599281347,3,,,POINT (-77.03104709999999 -11.8993151),435849649,0.0011270537380968539,4336217882
263114440,4,traffic_signals,,POINT (-77.035027 -12.0886237),4341561396,0.001775305080824496,263120510
1273122506,4,,,POINT (-77.05147580000001 -11.9528876),4821296321,0.0019795731105435835,1273121822
273403596,4,traffic_signals,,POINT (-77.0730516 -11.9593416),4368264304,0.003232232494732338,1305383735
599281357,4,,,POINT (-77.0638967 -11.9246108),4396373491,0.014206158272032969,599281317
4835725006,3,,,POINT (-76.9347698 -12.1156907),4865173124,0.019918629390595816,411672372
623136463,3,,,POINT (-77.1062953 -12.0746234),435840721,0.007872873364186772,331596105
263114450,3,,,POINT (-77.0406062 -12.0886953),436897521,0.0022474930528241467,263121085
391007955,3,,,POINT (-77.02339019999999 -12.1393841),436631995,0.004502265665624366,391020814
273403602,4,,,POINT (-77.071862 -11.963755),4422580277,0.0049505870459942295,549107324
5250731733,3,,,POINT (-76.89415839999999 -12.0861454),437671565,0.0015586975436202284,4354635924
5250731735,3,,,POINT (-76.89521259999999 -12.0861092),437671565,0.0026002155857683964,4354635924
408669906,3,,,POINT (-77.10264909999999 -12.0453621),7335358985,0.016515786215612317,847511626
263114458,4,,,POINT (-77.044511 -12.0876424),4341595636,0.0015927619188038182,263121088
4286631644,3,,,POINT (-76.8862539 -12.022957),439816323,0.014614425994189675,2887143235
1572589281,4,,,POINT (-76.9062169 -12.2101888),4812594989,0.00048602633673330977,3759223921
1572589284,3,,,POINT (-76.87112089999999 -12.2113556),4812594989,0.034936372537526836,3759223921
1572589285,3,,,POINT (-76.88781710000001 -12.2285324),5016817424,0.022544584883512072,3756733832
4336045806,3,,,POINT (-77.05223220000001 -11.9038168),435491201,0.012076671353491893,4332871662
9834909423,3,,,POINT (-76.877088 -12.0118099),439816323,0.022492525438473764,2887143235
9834909424,3,,,POINT (-76.8771648 -12.0118348),439816323,0.02241238344969586,2887143235
4336045809,3,,,POINT (-77.0502808 -11.900336),435491201,0.009833743377779423,4332871662
392154869,3,traffic_signals,,POINT (-76.96813419999999 -12.0951302),4353163716,0.004641577361201464,4354297727
392154870,3,,,POINT (-76.968 -12.094827),4353163716,0.0049728924098536645,4354297727
408669945,3,,,POINT (-77.1028846 -12.0453735),7335358985,0.016640177927229074,847511626
1572589306,3,,,POINT (-76.88414330000001 -12.2237142),3759247695,0.025404783403326442,3759247684
4336045818,3,,,POINT (-77.0493685 -11.8982292),435491201,0.009334839664937805,4332871662
1675054846,3,,,POINT (-76.95563300000001 -12.2140465),3748015510,0.014603851663178844,4149688948
2480656126,4,,,POINT (-77.110407 -11.8231827),4347967864,0.023632519554630672,4346787536
1745866496,4,,,POINT (-76.82498440000001 -12.0197358),4378103036,0.005206191449609728,1745866411
392154879,6,,,POINT (-76.9675099 -12.0937041),4353163716,0.006197556332943997,4354297727
4266807042,4,,,POINT (-77.0183833 -12.1130326),6776006785,0.0006581228836637367,262574007
392154880,3,,,POINT (-76.9674131 -12.0934343),4353163716,0.006483969230339228,4354297727
1572589318,3,,,POINT (-76.9276643 -12.1988778),4399169379,0.005545725995755123,8430473486
4336045832,4,,,POINT (-77.0449361 -11.8914866),1863374442,0.008009883780055188,599281493
4336045830,3,,,POINT (-77.04703139999999 -11.8944876),435491200,0.009246431929345546,1156771037
1745866504,4,,,POINT (-76.8247171 -12.0199327),4378103036,0.0053112452146349826,1745866411
4266807051,4,traffic_signals,,POINT (-77.01844079999999 -12.1130383),6776006785,0.0006355700197485655,262574007
4266807053,4,traffic_signals,,POINT (-77.01838530000001 -12.1128962),6776006785,0.0007873569266847566,262574007
1745866511,3,,,POINT (-76.8237024 -12.020196),4378103036,0.005383567832766553,1745866411
4266807058,4,,,POINT (-77.0182915 -12.1194455),6776006785,0.005801554896749639,262574007
1745866515,3,,,POINT (-76.8242114 -12.0202652),4378103036,0.005519634706208996,1745866411
4266807061,4,,,POINT (-77.0182624 -12.1206278),4326332461,0.0055466804892639115,108191745
4266807067,4,,,POINT (-77.01820960000001 -12.1232019),4326332461,0.003368419169275489,108191745
4266807070,4,,,POINT (-77.0182056 -12.1233407),4833627837,0.0032502449707643892,108191746
4266807071,3,,,POINT (-77.018174 -12.1244067),434789863,0.0022248485173157724,108191747
5001826081,3,,,POINT (-76.83701739999999 -12.1007515),7027424773,0.04573270021167053,2517990075
4266807074,4,,,POINT (-77.0181441 -12.1262065),434789863,0.0004958857983457264,108191747
4266807075,4,traffic_signals,,POINT (-77.01813869999999 -12.1263265),434789863,0.0004009363353427688,108191747
4266807076,4,,,POINT (-77.018103 -12.1275905),434789863,0.0010133330770285074,108191747
4266807077,4,,,POINT (-77.01805539999999 -12.1291667),436592961,0.0020780963702427585,263625293
4266807078,3,,,POINT (-77.01807909999999 -12.1285699),434789863,0.0019744749188078388,108191747
4266807079,4,traffic_signals,,POINT (-77.0180265 -12.1303684),436592961,0.0018228933903435991,263625293
4266807080,4,traffic_signals,,POINT (-77.0180239 -12.1304248),436592961,0.001830775431466511,263625293
824299302,3,,,POINT (-76.99715879999999 -11.9724053),4351779142,0.00031719982661705204,824299302
4266807081,4,,,POINT (-77.0180113 -12.1312104),436592961,0.0020805402166037303,263625293
4266807082,3,,,POINT (-77.017989 -12.13222),436592961,0.002723898479144661,263625293
4190293797,3,,,POINT (-77.0848665 -12.0864028),7394061085,0.005568397514547839,316802800
4266807086,3,traffic_signals,,POINT (-77.017974 -12.1337994),436631995,0.0034822018952624877,391020814
310955827,3,,,POINT (-76.9787594 -12.1677301),437685582,0.0046111564587165005,1273788547
1572589365,4,,,POINT (-76.8139554 -12.1187059),7027424773,0.07329341539108586,2517990075
182472502,4,traffic_signals,,POINT (-76.96364749999999 -12.0756833),438656732,0.0010082854509131168,182472502
1317347644,3,,,POINT (-76.9979623 -11.9651207),4354767107,0.005636658589088361,824237896
182472504,3,,,POINT (-76.9650434 -12.0783248),5059428883,0.0006433454204412898,4354333739
1675054909,3,,,POINT (-76.9552216 -12.2138081),3748015510,0.014136361025384306,4149688948
3918942016,3,,,POINT (-77.0688543 -11.8812856),6190518187,0.0163387302520753,863427836
182472512,4,traffic_signals,,POINT (-77.0542964 -12.0952763),436468917,0.001771106655445739,262729963
2887143234,3,,,POINT (-76.9025092 -12.0134389),4374915665,0.003994538803160153,2887158611
2887143235,3,,,POINT (-76.898597 -12.0161761),439816323,0.0005722633483869086,2887143235
182472515,4,traffic_signals,,POINT (-77.0592528 -12.0935626),1429503107,0.0011935427935380071,263381649
304905184,4,,,POINT (-77.0058966 -12.1776634),437360733,0.0046949011624351274,346473955
1273614151,3,,,POINT (-76.8961066 -12.0161248),439816323,0.003058948081495005,2887143235
610684745,4,,,POINT (-77.104775 -12.0738165),435840721,0.006206637044747989,331596105
3749302090,3,,,POINT (-76.9425328 -12.1927952),5025093630,0.00440118658204786,1657677555
310955852,3,motorway_junction,12C,POINT (-76.9794239 -12.1703613),437685582,0.006590958597529418,1273788547
2887143245,3,,,POINT (-76.9014537 -12.0138481),4374915665,0.002935139628705701,2887158611
3749302095,4,,,POINT (-76.9449645 -12.19421),5025093630,0.003269179334326406,1657677555
2887143247,3,,,POINT (-76.90376310000001 -12.0143161),4374915665,0.004661023085119152,2887158611
599281489,4,,,POINT (-77.03359 -11.8894073),1863374442,0.005596582232932836,599281493
1557221204,3,,,POINT (-76.9763506 -11.7642774),4574298791,0.11641077662300033,1814195041
599281493,4,,,POINT (-77.0367463 -11.8943414),1863374442,0.0008330766171232764,599281493
3749302103,4,,,POINT (-76.95222699999999 -12.1983936),5025093630,0.008854915180280813,1657677555
263933784,4,,,POINT (-77.0194082 -12.0933207),8255292,0.0017372029374992,263933784
4354297689,4,traffic_signals,,POINT (-76.99378849999999 -12.1393638),4334059265,0.00518153212284071,3245299587
4354297690,3,,,POINT (-76.9936652 -12.1392711),4362077172,0.005171669086464187,442759732
2887143258,3,,,POINT (-76.89624209999999 -12.0182629),439816323,0.0036301876707491142,2887143235
3749302108,4,,,POINT (-76.9559728 -12.2005719),6416609277,0.008349620259636483,1674228150
108154712,3,,,POINT (-77.03460800000001 -12.0595462),435485145,0.002231775914611928,4137699169
1273974622,3,,,POINT (-76.9345847 -12.2059962),435509116,0.0022708861293581372,1727538323
2887143262,3,,,POINT (-76.901929 -12.0133092),4374915665,0.003652816472251825,2887158611
273403746,4,,,POINT (-77.0717677 -11.9636934),4422580277,0.004875763842718535,549107324
263933795,3,,,POINT (-77.018348 -12.0927613),8255292,0.002919321981226733,263933784
263933796,3,,,POINT (-77.018075 -12.0927004),8255292,0.003196610632200017,263933784
6023368550,4,,,POINT (-77.1369976 -11.8494624),4347967864,0.035332955404977065,4346787536
263933799,3,,,POINT (-77.017478 -12.0926198),8255292,0.0037877585266680273,263933784
6023368552,3,,,POINT (-77.1262711 -11.8488331),4347967864,0.034933006564709275,4346787536
263933802,3,,,POINT (-77.01688969999999 -12.0926726),8255292,0.0043376035466345785,263933784
1745866603,3,,,POINT (-76.8221444 -12.0237253),4378103036,0.008958833560236872,1745866411
1273745261,4,,,POINT (-76.979116 -12.0674755),438440290,0.005533402520821333,1273565800
4344532847,3,,,POINT (-77.02345390000001 -12.1611861),436952480,0.006665578849586675,1813624349
599281523,4,,,POINT (-77.03681690000001 -11.8944509),1863374442,0.0008900134942788162,599281493
263933811,4,,,POINT (-77.0146831 -12.0922108),4464143979,0.004256475737038151,392153085
263933814,4,traffic_signals,,POINT (-77.0138803 -12.0919786),4464143979,0.004382922543234386,392153085
492818299,4,,,POINT (-76.966977 -12.0497938),437882403,0.002362751601596776,4356601163
316624764,4,,,POINT (-77.00346260000001 -12.0882818),4022683716,0.0011322549757021448,471581808
4354297727,3,,,POINT (-76.96932200000001 -12.0996702),4353163716,0.0005623341711075855,4354297727
316624768,4,,,POINT (-77.00404 -12.0839673),4770473521,0.001082794352592665,1841915496
316624769,3,,,POINT (-77.004092 -12.0833302),4770473521,0.0012555152328872505,1841915496
4375826304,3,,,POINT (-77.07927979999999 -12.0138925),4363097847,0.0021782880089662032,31044331
316624772,4,,,POINT (-77.0051227 -12.0813161),4770473521,0.0027356018716174053,1841915496
492818312,3,,,POINT (-76.96874560000001 -12.0463662),437882403,0.006218233685236993,4356601163
263933832,4,,,POINT (-77.0099785 -12.0942354),1983115417,0.004336730973901646,263933832
492818316,3,,,POINT (-76.96908759999999 -12.0455172),6064995185,0.006267107391770969,4356448438
316624781,3,,,POINT (-77.01028239999999 -12.077586),1863374586,0.004072783237548617,316635154
1273745303,4,,,POINT (-76.935762 -12.1561646),7027404664,0.01763844839491715,472559936
1273614234,3,,,POINT (-77.0233376 -12.1751935),4346614499,0.004702661298669936,1273804203
1572589467,3,,,POINT (-76.8771138 -12.2138194),3759247695,0.029109906454676118,3759247684
316624796,3,,,POINT (-77.0104948 -12.0768144),1863374586,0.004527060054826454,316635154
4286631837,3,,,POINT (-76.8875496 -12.0317277),439816323,0.019463292116194204,2887143235
306761631,3,,,POINT (-77.13506889999999 -12.0468849),2725999757,0.041175610337421065,4332629094
495243171,3,,,POINT (-76.82033 -12.3346699),437318885,0.07388312047012989,513857026
316624803,3,,,POINT (-77.0107659 -12.0781154),1863374586,0.0033564237649681018,316635154
181948325,4,,,POINT (-76.8215265 -12.0158452),4378103036,0.0019845046989124602,1745866411
1273745317,3,,,POINT (-76.921898 -11.9980618),7516064786,0.027773405161412416,1575898153
824299437,4,,,POINT (-77.00578280000001 -11.9704909),4890377222,0.00017847366752641068,824299437
1306578864,3,,,POINT (-77.04922790000001 -11.9499348),1863374447,0.00031934910364081383,1306578864
627068848,3,,,POINT (-77.12206089999999 -12.0743986),435840721,0.023437726405720224,331596105
623136690,3,,,POINT (-77.10654719999999 -12.074008),435840721,0.007982998243078715,331596105
623136691,3,,,POINT (-77.1061278 -12.0741568),435840721,0.007600454735612216,331596105
273928116,4,,,POINT (-77.0651249 -11.9524447),4396386141,0.0107915064249606,273948195
623136688,4,,,POINT (-77.1092824 -12.0724366),435840721,0.010588771688813408,331596105
408670137,3,,,POINT (-77.10658669999999 -12.0456363),7335358985,0.018942079684124574,847511626
4332507067,3,,,POINT (-77.08032420000001 -12.0759588),5812590154,0.0018414780422213134,462979629
408670140,3,,,POINT (-77.10364370000001 -12.0454098),7335358985,0.01705677259067508,847511626
263933886,4,traffic_signals,,POINT (-77.0187134 -12.1018949),4332471863,0.0013025612922259663,2658903287
263409606,3,,,POINT (-77.032263 -12.0688927),4165548890,0.004582232740707194,3023386405
263376842,4,,,POINT (-77.0567594 -12.0974058),436412966,0.0008265559306315105,262729478
263376843,4,,,POINT (-77.05838060000001 -12.0966138),436938155,0.0007799669703726077,263376843
4332507087,3,,,POINT (-77.077843 -12.0699706),1943486022,0.0017495798038315946,4332507087
4346761168,3,,,POINT (-77.1115135 -11.8347692),4347967864,0.029122049660004524,4346787536
4346761167,3,,,POINT (-77.111698 -11.8347146),4347967864,0.02895198805901985,4346787536
824299479,4,,,POINT (-77.0057431 -11.9704263),4890377222,0.0002433986442026392,824299437
495243225,3,,,POINT (-76.8211931 -12.3358603),437318885,0.07424247501049121,513857026
419876825,3,,,POINT (-76.9661071 -12.1056839),437618419,0.0007120476221373864,4366597050
306073564,3,,,POINT (-77.007733 -12.1845796),4415940889,0.000946123570148883,306073825
6128881629,3,traffic_signals,,POINT (-77.0974272 -12.0354369),7335358985,0.005305763610449031,847511626
4739878876,4,,,POINT (-76.8417137 -12.0091178),457362186,0.015125998401267115,4378173899
1273483228,4,,,POINT (-77.0586737 -12.059661),1863374533,0.002402596572463657,316811619
1273122783,4,,,POINT (-77.0640865 -11.955845),4422580277,0.009643174448799757,549107324
419876828,3,,,POINT (-76.9668369 -12.106224),437618419,0.0015974516227763875,4366597050
4739878888,3,,,POINT (-76.8401552 -12.0064648),457362186,0.014575231664857009,4378173899
1273581545,4,,,POINT (-76.9261638 -12.2027716),4399169379,0.0027611992630007924,8430473486
4351283180,3,,,POINT (-76.8522596 -12.2948478),437318885,0.02291691668032516,513857026
1273843697,3,,,POINT (-76.980023 -12.1349815),4321390035,0.0048321766068678725,442760816
4351283186,4,,,POINT (-76.85228960000001 -12.2948072),437318885,0.022866912699633386,513857026
824299521,4,,,POINT (-76.9987155 -11.9700728),4351779142,0.002702842180001588,824299302
182439939,3,,,POINT (-76.9769446 -12.2182515),6416609277,0.024117139731727348,1674228150
7085445128,4,,,POINT (-76.98922330000001 -12.0779066),4799917524,0.0020094275727207326,4357962766
817385480,4,,,POINT (-77.01089279999999 -11.9934868),6173704586,0.004988216683345411,1844389425
1273876489,3,,,POINT (-76.76074199999999 -11.9738347),4749878325,0.012949653093815737,1570070883
623136777,4,,,POINT (-77.111936 -12.0728405),435840721,0.013244240520552187,331596105
623136778,4,,,POINT (-77.11273799999999 -12.074944),435840721,0.01424248550438592,331596105
1368903695,4,,,POINT (-77.0008023 -12.028775),4873144821,0.003433634473848345,821402822
1368903697,4,traffic_signals,,POINT (-76.9997915 -12.029392),4862900921,0.004054950697603975,821398636
1272936261,3,,,POINT (-77.0500577 -11.9458033),436775664,0.0004488631732451318,1272936261
416960537,3,,,POINT (-76.9814732 -12.0886926),5836647683,0.005870086938022103,2520610551
408670236,4,,,POINT (-77.105254 -12.0490509),3962797297,0.016411645589948474,3812840428
623136798,4,,,POINT (-77.1125785 -12.0750031),435840721,0.014095313476493572,331596105
824299551,4,,,POINT (-76.99882150000001 -11.969977),4351779142,0.0028371677021290184,824299302
623136801,4,,,POINT (-77.111771 -12.0728954),435840721,0.01308051874528689,331596105
4344860707,4,,,POINT (-77.0499295 -11.9466085),436775664,0.001044328238284407,1272936261
4509388838,3,,,POINT (-76.8979296 -12.2448476),5016817424,0.018456600588953542,3756733832
5714595881,3,,,POINT (-77.03254939999999 -11.9112246),4341706097,0.0041873732147911435,1366343981
817385517,4,traffic_signals,,POINT (-77.0021517 -12.0131433),437360394,0.0003287122510007485,493839484
496750637,4,,,POINT (-76.9830546 -12.1293942),437346727,0.00024818447837120726,496750637
1368903730,3,,,POINT (-76.9974493 -12.0399598),1863374499,0.006746498642256401,1368672888
1272936268,4,,,POINT (-77.0564313 -11.934876),435706495,0.0047837321994517405,1271067344
1273122874,3,,,POINT (-77.0532511 -11.958717),436783304,0.0019447239385000238,1273121415
4149825596,3,,,POINT (-76.9266506 -12.2245549),4103814916,0.008206816128685344,4224117270
4149825595,4,,,POINT (-76.9291217 -12.2258836),4103814916,0.008805636175200192,4224117270
4149825597,3,,,POINT (-76.9267007 -12.2244706),4103814916,0.008304877208604787,4224117270
4149825598,4,,,POINT (-76.93034 -12.2267031),4103814916,0.00931266961778784,4224117270
1368903744,3,,,POINT (-76.9975094 -12.0402903),1863374499,0.006414108110249443,1368672888
1273516097,3,,,POINT (-76.9313689 -12.0383492),4374767063,0.002005479418993405,4341747270
6290624576,3,,,POINT (-77.0046114 -12.0352673),4926888023,0.008441014361437692,821378456
6290624579,4,,,POINT (-77.0862259 -12.0256989),2696510044,0.004889900511257128,847511646
4149825604,4,,,POINT (-76.93148859999999 -12.2273722),4103814916,0.01000977848406062,4224117270
4149825605,4,,,POINT (-76.93155830000001 -12.2274156),4103814916,0.010055022836879464,4224117270
6277746756,4,,,POINT (-76.955217 -12.2241222),3748015510,0.020073365028566742,4149688948
4149825607,3,,,POINT (-76.93236690000001 -12.2278636),4103814916,0.010631555482156746,4224117270
1572589640,4,,,POINT (-76.90718529999999 -12.2180915),3759247695,0.007281828672798119,3759247684
4149825609,4,,,POINT (-76.93400490000001 -12.2287336),4103814916,0.011943179491667882,4224117270
4149825611,4,,,POINT (-76.934029 -12.2288263),4103814916,0.011944888324717526,4224117270
4375859277,3,,,POINT (-77.0786209 -12.015142),4363097847,0.003520935820199859,31044331
4509388883,3,,,POINT (-76.8960634 -12.245255),437328294,0.01940000322579738,7058960862
1572589653,4,,,POINT (-76.9216984 -12.1912175),2093813107,0.0060178868600289604,2090197758
4149825627,4,,,POINT (-76.9417242 -12.2333365),4103814916,0.019398524008026524,4224117270
108056668,4,traffic_signals,,POINT (-77.03112830000001 -12.0995093),4444868991,0.00011881885371924412,108056668
392155228,3,,,POINT (-76.96652899999999 -12.0905195),4367183326,0.007070847797127413,1273784875
1273647198,3,,,POINT (-76.9602043 -12.1349024),5010414115,0.013798889178842994,1795359953
108056667,4,,,POINT (-77.03064139999999 -12.0994315),4444868991,0.0005683875878351009,108056668
392155234,3,,,POINT (-76.9657868 -12.0905566),4367183326,0.007789742086874092,1273784875
1273745518,4,,,POINT (-76.9059376 -12.2222399),3759586688,0.009801783953951131,3756733831
316625006,3,,,POINT (-77.0100192 -12.0792485),1863374586,0.003357434760350573,316635154
3042136180,4,,,POINT (-77.16282630000001 -12.0709349),435840721,0.06415269291106689,331596105
3042136183,4,crossing,,POINT (-77.1622443 -12.0716562),435840721,0.06355640367639467,331596105
316625017,3,,,POINT (-77.0043907 -12.0834413),4770473521,0.0009506511452713856,1841915496
1273680005,4,,,POINT (-76.8979052 -12.2498499),437328294,0.01750935380634922,7058960862
1273548933,4,,,POINT (-76.9591941 -12.1259997),6933311385,0.015651484306921933,421242171
1273942153,4,,,POINT (-76.9910014 -12.1849585),5800088411,0.009607244584161713,1273883219
4374712457,4,,,POINT (-76.77032989999999 -11.9756883),4749878325,0.0032172603065406306,1570070883
392155281,3,,,POINT (-76.9670497 -12.090733),4367183326,0.0066534540480876325,1273784875
1575374999,4,traffic_signals,,POINT (-76.9627328 -12.036996),6064995185,0.005707981263116168,4356448438
108220567,4,,,POINT (-77.02989119999999 -12.1009869),435854938,0.0013944765975450464,108221784
108220568,3,,,POINT (-77.0297989 -12.1014742),4354704100,0.0016170960701238715,4354685022
5543088287,4,,,POINT (-77.1170685 -11.997451),6077884588,0.0391001521977902,2477162001
1747243173,4,,,POINT (-76.9833582 -12.011737),4916727221,0.012365720155332077,821623929
6128881830,3,,,POINT (-77.0279984 -12.1135826),435672274,0.00046331678387101966,262572578
1747243178,4,,,POINT (-76.9844329 -12.0122969),4916727221,0.011638488060739102,821623929
1575375019,4,traffic_signals,,POINT (-76.96268980000001 -12.0371035),6064995185,0.005703813255181945,4356448438
4690596011,3,,,POINT (-76.9692788 -12.1327587),6933311385,0.008265511538919794,421242171
4690596014,3,,,POINT (-76.969598 -12.1331515),6933311385,0.008356939901659293,421242171
1756483760,4,,,POINT (-77.11343840000001 -11.9403752),5064733757,0.02705314440228186,1381308807
1575375027,4,,,POINT (-76.9508404 -12.0293198),4949862124,0.012547167218144634,1577492163
817385652,4,,,POINT (-77.00621959999999 -12.0060162),4351692398,0.0007512086927074231,822493974
440193203,4,,,POINT (-76.99929090000001 -12.1202037),438863135,0.004079493499504913,440197715
4509388984,5,,,POINT (-76.8995743 -12.2475088),5016817424,0.019578279286243557,3756733832
1368903865,4,,,POINT (-77.01219399999999 -12.0536351),4354473098,0.008687219926422863,4354479070
1828245690,3,,,POINT (-76.8981946 -12.2519023),437328294,0.01660518215491848,7058960862
1828245691,3,,,POINT (-76.8949506 -12.2526477),437328294,0.013473850746998145,7058960862
1828245692,4,,,POINT (-76.89796699999999 -12.2526713),437328294,0.01602601548620249,7058960862
1726107834,3,,,POINT (-76.93766669999999 -12.0694736),6016071511,0.000593592697056196,1726107834
1322766526,4,,,POINT (-77.0770756 -11.9477627),439240576,0.008403961345791848,273948257
1575375039,4,,,POINT (-76.93634059999999 -12.0327036),438021625,0.006720871153350571,1273472931
4343681224,3,,,POINT (-77.1415262 -11.8341799),4347967864,0.021768412898053837,4346787536
1756483784,3,,,POINT (-77.1195499 -11.9414406),5064733757,0.032939879021334335,1381308807
4343681226,3,,,POINT (-77.14146119999999 -11.8342904),4347967864,0.02184152854655633,4346787536
1273123017,4,,,POINT (-77.051383 -11.9529169),4821296321,0.00199108354671394,1273121822
1756483788,4,,,POINT (-77.1190192 -11.9418065),5064733757,0.032371420153589445,1381308807
1273745612,4,,,POINT (-76.968538 -12.1392624),4422891290,0.007323534770176649,1412831734
5064970447,3,,,POINT (-77.0832078 -11.920521),5064946785,0.004834650018363194,2978070748
1368903894,3,,,POINT (-77.01379679999999 -12.0556571),4354473098,0.006224260731204867,4354479070
306073820,3,,,POINT (-77.0076497 -12.1863976),5005991140,0.0007755710154470622,3754884230
1843155165,4,,,POINT (-77.0747791 -12.0119269),4363097847,0.006221986044659286,31044331
