osmid,geometry,NN,NN_dist,bank_distance,bank_dist,courthouse_distance,courthouse_dist,hospital_distance,hospital_dist,marketplace_distance,marketplace_dist,police_distance,police_dist,school_distance,school_dist,university_distance,university_dist,distrito
30965860,POINT (-71.9606648 -13.5195167),30965860,0.0,,0.0040571620845045,2306.9880000000003,0.016956349849646,776.8729999999999,0.0055347567211425,481.414,0.0036754057088975,1258.843,0.0015750834549351,66.132,0.0009599572542589,66.132,0.000617844446512,CUSCO
30965862,POINT (-71.9608201 -13.5196307),30965862,0.0,,0.0038661629880189,2288.3460000000005,0.0168066599462625,758.2310000000001,0.0053471859778964,462.7720000000001,0.0035474019570657,1919.5160000000003,0.0017586501300773,726.8050000000001,0.0011498897773313,726.8050000000001,0.0006478787453858,CUSCO
30965863,POINT (-71.9607949 -13.5196911),30965863,0.0,,0.0038428464671374,2281.0980000000004,0.0168350263236839,750.9830000000001,0.005347341350832,455.52400000000006,0.0034891378770418,1912.2680000000005,0.0017563822476858,719.557,0.0011572489878972,719.557,0.0005928361361677,CUSCO
30965865,POINT (-71.9612276 -13.522446),30965865,0.0,,0.0023785102501279,1971.145,0.016784726601089,317.464,0.0033633996464771,145.571,0.0007374215381965,477.647,0.0024814976031271,0.0,0.0008450962193736,409.604,0.0026044418110417,CUSCO
30965870,POINT (-71.9648634 -13.5214377),30965870,0.0,115.315,0.0011781343938578,1562.3889999999997,0.0130177063202702,32.274,0.0009242872835125,,0.0010294920994404,927.3459999999998,0.0018798525807109,0.0,0.0011589028130084,32.274,0.0007290706064224,CUSCO
30965877,POINT (-71.9648464 -13.5183357),30965877,0.0,1085.5880000000002,0.0039708223140797,2763.292,0.0127656292660798,1233.1770000000004,0.0034906464275905,1813.408,0.0015490912730727,1535.435,0.004831410636265,0.0,0.0005643114831363,1746.1270000000002,0.0024314985770074,CUSCO
30965879,POINT (-71.9649156 -13.5194638),30965877,0.0011302204431001,1085.5880000000002,0.0039708223140797,2763.292,0.0127656292660798,1233.1770000000004,0.0034906464275905,1813.408,0.0015490912730727,1535.435,0.004831410636265,0.0,0.0005643114831363,1746.1270000000002,0.0024314985770074,CUSCO
30965880,POINT (-71.9631228 -13.5186866),30965880,0.0,906.44,0.0036238688414475,2051.2380000000003,0.0144821018125932,1054.0290000000002,0.0040021494290448,373.0589999999999,0.0033039113468377,987.361,0.0039753199544122,406.50000000000006,0.0015445320974267,255.94600000000003,0.0017494947856389,CUSCO
30965885,POINT (-71.96131 -13.5181414),30965885,0.0,,0.0047617741662108,2307.184,0.0163067561687803,1309.9750000000004,0.0056930252460639,1014.5160000000002,0.0050323972602523,731.415,0.002327535421855,630.653,0.0017885787542038,0.0,0.0001441461931541,CUSCO
30965896,POINT (-71.9673853 -13.5175923),30965896,0.0,466.211,0.0037964368413016,1574.4889999999996,0.0102869127003693,712.549,0.0044297875166379,103.69,0.0011579316423582,1006.9449999999996,0.0057101437622123,1247.493,0.0021247812546281,155.75799999999998,0.0012069821042604,CUSCO
30965897,POINT (-71.9691133 -13.5171423),30965897,0.0,768.371,0.0042425114696366,1500.4589999999998,0.008645816941052,825.8040000000001,0.0056724617444856,297.249,0.0029165334628776,813.3019999999998,0.0066396899039064,0.0,0.0010519662209395,349.317,0.0024984437156024,CUSCO
30965898,POINT (-71.9727238 -13.5168535),30984045,0.0019880930184515,,0.0015685303768797,,0.0035636107638364,,0.0047417713156518,0.0,0.0018950161934598,,0.0069761879454338,,0.0011332730032941,,0.0038193577535992,CUSCO
30965903,POINT (-71.9742162 -13.507952),30965903,0.0,5323.019,0.0071995439502455,5465.623000000001,0.0113355121187646,5577.414000000001,0.0127260706382582,1654.1999999999998,0.0077524841113839,6375.546000000001,0.0097812319658633,1654.1999999999998,0.0048995867417585,5583.300000000001,0.0107461757686164,CUSCO
30965904,POINT (-71.976308 -13.5069342),30965914,0.0016122384935267,5123.62,0.0067395875090416,5266.224000000001,0.010449777873424,5378.015,0.0118312013527783,1454.801,0.0076808073196819,6176.147000000001,0.0082816429921905,1454.801,0.0043484468307649,5383.901000000001,0.0097341425513517,CUSCO
30965907,POINT (-71.9797402 -13.50559),30965914,0.0048621565667934,5123.62,0.0067395875090416,5266.224000000001,0.010449777873424,5378.015,0.0118312013527783,1454.801,0.0076808073196819,6176.147000000001,0.0082816429921905,1454.801,0.0043484468307649,5383.901000000001,0.0097341425513517,CUSCO
30965914,POINT (-71.9758244 -13.5084722),30965914,0.0,5123.62,0.0067395875090416,5266.224000000001,0.010449777873424,5378.015,0.0118312013527783,1454.801,0.0076808073196819,6176.147000000001,0.0082816429921905,1454.801,0.0043484468307649,5383.901000000001,0.0097341425513517,CUSCO
30966108,POINT (-71.9617134 -13.5163805),30966108,0.0,,0.0062279201231232,2975.557,0.0160697945837045,1978.3480000000004,0.0066824596955276,1297.3780000000004,0.0050087182932826,961.315,0.0036852053090657,19.688,0.0012961298237488,668.3730000000002,0.0018345750856778,CUSCO
30966120,POINT (-71.9675622 -13.5129161),30966120,0.0,3743.608,0.007545814901122,3886.212,0.011623686052421,2889.0030000000006,0.0089773775403819,2208.033,0.0053934496150529,3191.2610000000004,0.010312153916076,2505.282,0.003524920583504,2467.481,0.0058829007173352,CUSCO
30966142,POINT (-71.975978 -13.5105299),30966142,0.0,4866.155,0.0047542991410364,5008.759000000001,0.0083983538947942,5120.55,0.0097831594487655,1197.3359999999998,0.0058972450405506,5918.682000000001,0.0067688754413158,1197.3359999999998,0.0023899673073059,5126.436000000001,0.0077160963316959,CUSCO
30966186,POINT (-71.9642622 -13.48116),30966186,0.0,10001.165,0.0355595827287716,10143.769000000002,0.0399058194677254,9146.56,0.0405752854224385,6332.3460000000005,0.0355286026876252,11053.692,0.0375834730057024,2221.235,0.0200082077328268,7836.585,0.037142240049907,CUSCO
30966211,POINT (-71.9464323 -13.4859487),30966211,0.0,,0.0368922648793748,12365.004,0.0452648052258411,,0.0367519126451441,0.0,0.0254599227353501,10350.762,0.0354566222564993,0.0,0.0032030400465809,10057.82,0.035569329044909,CUSCO
30970275,POINT (-72.0166112 -13.5033727),30970275,0.0,2582.211,0.0201609398000174,7803.94,0.0404387110190282,8066.996999999999,0.042072335539645,2608.682,0.02103850701312,2993.918,0.0150203584927242,200.036,0.0023646070054058,8291.384,0.040928667598642,CUSCO
30970277,POINT (-72.0173963 -13.5031111),30970277,0.0,2672.501,0.020981999749547,7894.23,0.0412053877585483,8157.286999999999,0.0428967844418509,2698.972,0.0218585313259596,3084.208,0.0158445303041775,109.746,0.0015929033241238,8381.674,0.0417555358893914,CUSCO
30970278,POINT (-72.0178697 -13.5031348),30970278,0.0,2723.8790000000004,0.0214416979365013,7945.608,0.0415522492282557,8208.665,0.0433225933722921,2750.35,0.0223192910481172,3135.586,0.0163000985128966,58.368,0.0013184002616795,8433.052000000001,0.042190397075408,CUSCO
30970291,POINT (-72.0255599 -13.5033729),30970291,0.0,3945.652,0.028993227232065,9167.381,0.0475769921466137,9430.438,0.0504089792403202,3972.123,0.0298808149488511,4357.359,0.0238222075727701,1280.141,0.0071600961446067,9654.825,0.0493985108327223,CUSCO
30970409,POINT (-71.9724807 -13.525037),30970409,0.0,327.70000000000005,0.0026066202350885,834.5909999999999,0.0080956879225334,1177.336,0.0062619439134993,311.61400000000003,0.0004381428854518,1031.234,0.0059092456989101,462.19,0.0019543591993169,844.3280000000002,0.0058258033474369,CUSCO
30970410,POINT (-71.9743239 -13.5229751),30970410,0.0,101.849,0.0004095033577439,530.8,0.0053341258450846,627.9789999999999,0.0046723841804738,314.734,0.0012243687108031,824.8639999999999,0.0075228824435893,0.0,0.0011841865827362,648.477,0.0064896849885004,CUSCO
30970412,POINT (-71.9788851 -13.5176593),30983434,0.0011089758338241,0.0,0.0002149921374659,136.12099999999998,0.0006129705795997,225.818,0.0016167454252283,492.0529999999999,0.0046975753341464,812.771,0.0050282650337911,9.583,0.0005471713625582,0.0,0.0006419751163409,CUSCO
30970414,POINT (-71.9789391 -13.5176959),30983434,0.001119214653235,0.0,0.0002149921374659,136.12099999999998,0.0006129705795997,225.818,0.0016167454252283,492.0529999999999,0.0046975753341464,812.771,0.0050282650337911,9.583,0.0005471713625582,0.0,0.0006419751163409,CUSCO
30970417,POINT (-71.9743338 -13.5231084),30970417,0.0,79.068,0.0004707430934166,552.0889999999999,0.0054338839981046,649.268,0.0047478977632189,336.023,0.0013050599679721,802.0829999999999,0.0075269542977214,21.289,0.001311308027386,669.766,0.00658891375342,CUSCO
30970895,POINT (-71.9529868 -13.5210405),30970895,0.0,197.911,0.0029964573566115,,0.0247224204319637,58.802,0.0011642423100171,,0.0083685440612488,,0.0064921146331482,579.3330000000001,0.0012495207401241,,0.0057459840836726,CUSCO
30970896,POINT (-71.9538097 -13.5249768),30970896,0.0,492.752,0.0019966634078985,2801.31,0.0245913507416777,118.544,0.0019221781544059,872.405,0.0074920401337168,,0.0056339356909768,288.943,0.0010232459772708,815.355,0.0059092880856402,CUSCO
30970991,POINT (-71.9731752 -13.5254456),4431773209,0.0006149009025845,1300.1349999999998,0.0032921288097497,1182.395,0.0085655563624257,748.9499999999999,0.0057267768238469,1519.2729999999997,0.001609758998175,2023.15,0.0068405989094581,1356.6849999999995,0.0018885184166349,1871.521,0.0046987309474465,CUSCO
30970993,POINT (-71.9735262 -13.5250722),3251924288,0.0009152755650583,302.116,0.0023761628437445,809.0070000000001,0.0078630386527479,1209.238,0.0061106697656352,286.03000000000003,0.0005117157102578,1005.65,0.0060120297071801,436.6060000000001,0.0017769975379783,1155.0829999999996,0.0059600078119877,CUSCO
30970997,POINT (-71.9749554 -13.5235006),30970997,0.0,249.682,0.0012056011363646,597.583,0.0054226025946928,840.997,0.0040968085648155,224.7,0.0013339970164884,972.6969999999998,0.0081450439016633,306.232,0.0013086684721527,715.26,0.0065635119600708,CUSCO
30970999,POINT (-71.9750185 -13.5236853),30970999,0.0,177.622,0.0013617606397661,628.443,0.0055548313179445,871.857,0.0039707492310456,255.56,0.0015018097948801,900.637,0.0082131466820041,234.172,0.0011755971291278,746.12,0.0066909297298625,CUSCO
30971001,POINT (-71.9748841 -13.5235791),30971001,0.0,158.40699999999998,0.0011905333594648,609.228,0.0055259820576242,852.6419999999999,0.0041339866892896,236.345,0.0014282339374201,881.4219999999999,0.0080754024357918,214.957,0.0012078335853942,726.905,0.0066675630848154,CUSCO
30971002,POINT (-71.9752249 -13.5234643),30971002,0.0,210.816,0.0014266031543528,661.6370000000001,0.0052637547241403,905.051,0.003863925691088,288.754,0.0012595532938312,933.8309999999998,0.0084140262098506,267.366,0.0014731538853803,779.3140000000001,0.0063970197350005,CUSCO
30971075,POINT (-71.9906244 -13.5103831),30971075,0.0,928.542,0.0069465562647977,2237.571,0.0154867810522073,2125.78,0.0159253794830825,825.761,0.0061728033361801,1218.562,0.0101828782620623,2253.8160000000003,0.0033508707077408,2350.1669999999995,0.0143906513056247,CUSCO
30971082,POINT (-71.9881816 -13.5122045),30971082,0.0,1038.71,0.0096341465781939,1900.186,0.0124485745061986,1788.395,0.012878745008743,1428.733,0.0092089225196406,881.177,0.0072315587047351,2856.788,0.0031955632774219,2012.782,0.0113602655250716,CUSCO
30971086,POINT (-71.9953541 -13.504373),30971086,0.0,528.415,0.003239381601481,6095.246999999999,0.0228537392246817,5983.456,0.0234150145184716,525.141,0.0029098140438883,1202.0789999999995,0.0070529959768899,339.92099999999994,0.0029512430957143,6207.843,0.0217225172597489,CUSCO
30971123,POINT (-71.9852724 -13.5145237),30971123,0.0,631.397,0.0060905332681157,1492.873,0.00876461844268,1381.082,0.0091586897862131,1065.129,0.0071608875527155,473.864,0.0039064240553194,518.28,0.0031906556457891,1605.4690000000005,0.007701879105778,CUSCO
30971127,POINT (-71.9812662 -13.5191995),30971127,0.0,57.104,0.0029169687553933,673.446,0.0036867296495374,561.655,0.0033812012125869,397.047,0.0023037910686245,749.7660000000001,0.0045752171555014,61.423,0.0006112094567394,786.042,0.00321300488639,CUSCO
30971129,POINT (-71.9820685 -13.5223554),30971129,0.0,538.4979999999999,0.0035917397344468,770.503,0.0057259530289897,642.577,0.0042886674217848,97.902,0.0009672384466088,297.223,0.0027768580878444,299.249,0.0024058546755805,883.099,0.0058290457623857,CUSCO
30971131,POINT (-71.9833579 -13.5205204),30971131,0.0,739.8760000000001,0.0053660818629606,940.28,0.0060138465036117,828.4889999999999,0.0053671663380305,127.335,0.0010400348160218,498.601,0.0037489026927885,24.551,0.0010325447060544,1052.876,0.0056734207265133,CUSCO
30971315,POINT (-71.9768415 -13.5214767),30971315,0.0,104.378,0.0009304500900097,293.807,0.0028129876846585,234.169,0.0018036999334616,79.076,0.0017265934147984,1121.543,0.0078022444725843,0.0,0.0007525006644499,411.484,0.0038993627646022,CUSCO
30971322,POINT (-71.9644514 -13.5199106),858894008,0.0015465590839028,996.8300000000002,0.0037530159845114,1960.848,0.0136838375593559,1098.908,0.00372760437445,282.669,0.0024787266609257,1077.751,0.0047968197485378,861.134,0.0014493995032453,346.336,0.0024943898101496,CUSCO
30971323,POINT (-71.9674299 -13.5195016),30971323,0.0,253.785,0.0018931249985145,1362.063,0.0102010908703852,500.123,0.0027748789653894,301.29,0.0016830386476592,532.823,0.0039177299817632,305.966,0.0013804209502937,56.668,0.0007378779912686,CUSCO
30971325,POINT (-71.9603898 -13.5175996),30971325,0.0,,0.0057058249578785,2424.4100000000003,0.0172545534732591,1427.2010000000005,0.0067514474560816,1131.7420000000002,0.0056115884832191,614.1890000000001,0.0018925242244163,747.8790000000001,0.0016121613442824,117.226,0.0012105744111768,CUSCO
30971341,POINT (-71.9606131 -13.5163709),30971341,0.0,,0.0066534830855686,2850.614,0.0171599893317027,1853.405,0.0074057545234919,1172.4350000000002,0.0060513415157881,836.3720000000001,0.0030382264629237,144.631,0.0023934290902331,543.4300000000001,0.0020044618941228,CUSCO
30971342,POINT (-71.9570771 -13.5166469),30971342,0.0,,0.0086433906986691,2850.903,0.0206369860237307,,0.006326172245642,1558.235,0.0076522629754222,300.97,0.0031754474393346,255.356,0.00202350786754,1319.658,0.0043336120381732,CUSCO
30971344,POINT (-71.9566063 -13.5169624),30971344,0.0,,0.0083707358463852,2913.014,0.0210759569371517,,0.0058114084629885,1620.346,0.0076506552938312,363.081,0.0032952103498832,317.467,0.0020921622977196,1381.769,0.0043347313389912,CUSCO
30971363,POINT (-71.9529074 -13.5181291),30971363,0.0,,0.0051306860603598,3788.275,0.0247055601624415,,0.0039265471317031,2495.6070000000004,0.0096016422254286,1238.3420000000003,0.0063219984221757,54.612,0.000992804900272,2257.0300000000007,0.0067404813422006,CUSCO
30971368,POINT (-71.9513176 -13.5193533),30971368,0.0,,0.0033919189686625,4026.089,0.0262935544099483,,0.0035290325186847,2733.4210000000003,0.0104816729382884,1476.1560000000002,0.0078519171066732,183.202,0.0014054147608419,2800.404,0.0077334432593427,CUSCO
30971370,POINT (-71.9506094 -13.5189389),30971370,0.0,,0.0036964340884144,4117.813,0.0269957994632991,,0.0043176987974765,2825.145,0.0112928578688073,1567.8800000000003,0.0085545081220326,274.926,0.0020967979325511,2892.128,0.0085349706689603,CUSCO
30971382,POINT (-71.9534049 -13.5164226),3238860229,0.000568847826753,,0.0063111795870433,3405.844,0.0245609229237298,,0.0050993826609671,2113.1760000000004,0.0101296703068377,855.9110000000001,0.0064130464679494,394.83,0.0021582796528621,1874.599,0.0070602306672612,CUSCO
30971406,POINT (-71.9559897 -13.5149494),30971406,0.0,,0.0094726936702262,3699.324000000001,0.0219498917121313,,0.0074020332344992,2406.6560000000004,0.0096678914984102,1685.082,0.005178041059124,0.0,0.0004801525278487,1392.1400000000003,0.0063467751232383,CUSCO
30971413,POINT (-71.9529304 -13.5145291),30971413,0.0,,0.0084744940881413,4118.272,0.0250359338336082,,0.007487960897,2825.604,0.0118768746446668,2104.03,0.0076945033400475,2752.831,0.0018678733816763,2587.027,0.0086255495003448,CUSCO
30971414,POINT (-71.952684 -13.5140521),30971414,0.0,,0.0088663319659241,4177.654000000001,0.0253631774939744,,0.0079895310654708,2884.986,0.0123938159847984,2163.4120000000003,0.0081773745132489,2812.213,0.0020111316242332,2646.409,0.0091323407840858,CUSCO
30971417,POINT (-71.9501275 -13.5200312),30971370,0.0011938789302145,,0.0036964340884144,4117.813,0.0269957994632991,,0.0043176987974765,2825.145,0.0112928578688073,1567.8800000000003,0.0085545081220326,274.926,0.0020967979325511,2892.128,0.0085349706689603,CUSCO
30971422,POINT (-71.9479032 -13.5203489),31003294,0.0019648053593193,132.951,0.0016875841193781,,0.0291371139238355,,0.0038339496410357,,0.0124556651418187,,0.0109513169093912,0.0,0.0004734081220225,,0.0100464452370906,CUSCO
30971428,POINT (-71.9511981 -13.5214176),30971428,0.0,0.0,0.0014273162683822,,0.0265390407133647,256.713,0.0025393565282647,,0.0100360706715923,,0.0083122267732547,381.422,0.0012831263460822,,0.0075052095342685,CUSCO
30971430,POINT (-71.9502884 -13.5178503),30971432,0.000984696064775,,0.0054716855218464,3799.343,0.0266326281389861,,0.0054768442494023,2506.675,0.0117035816708093,1249.4100000000003,0.0083520705319162,180.301,0.0016350343146277,2268.0980000000004,0.0088382231389324,CUSCO
30971432,POINT (-71.9510189 -13.51719),30971432,0.0,,0.0054716855218464,3799.343,0.0266326281389861,,0.0054768442494023,2506.675,0.0117035816708093,1249.4100000000003,0.0083520705319162,180.301,0.0016350343146277,2268.0980000000004,0.0088382231389324,CUSCO
30971433,POINT (-71.9521948 -13.5173736),30971433,0.0,,0.0055408190946793,3670.486,0.0254481637623727,,0.0048382013702853,2377.818,0.0106081415528417,1120.553,0.0071651853807133,172.401,0.0017988007115821,2139.2410000000004,0.0076799449735472,CUSCO
30971541,POINT (-71.9945405 -13.5070648),30971541,0.0,275.493,0.0022957102604666,5397.393999999998,0.0205867867580429,5285.602999999999,0.0210540796317525,172.712,0.00139727409092,881.1399999999999,0.0074477672526759,291.579,0.002660289324498,5509.989999999999,0.0194779940471301,CUSCO
30971543,POINT (-71.9962076 -13.5075505),30971543,0.0,87.036,0.0006861564398849,5585.850999999999,0.0217239201049041,5474.06,0.0221077371117082,15.745,0.0004283532902143,692.683,0.0058261933241145,103.122,0.0011348603482382,5698.446999999999,0.0206379825564477,CUSCO
30972889,POINT (-71.9796007 -13.5165362),30983668,0.0010497743805221,75.103,0.0012544335773575,1098.581,0.0035570364387889,986.79,0.0041562844380597,822.182,0.0046899066928707,373.294,0.0023556521241467,134.818,0.0010425631923169,1211.177,0.002483576173592,CUSCO
30972890,POINT (-71.9808726 -13.5153038),30972890,0.0,0.0,0.0017127447445552,1262.291,0.0047632436400581,1150.5,0.0055872112372829,985.892,0.0060575222241181,157.53300000000002,0.0008396157752235,58.88,0.0009448909460877,1374.8870000000002,0.0036109412803313,CUSCO
30972892,POINT (-71.9847761 -13.5112599),30972892,0.0,616.8240000000001,0.0072942892415966,1879.115,0.0103836057885905,1767.324,0.0111342121126791,1602.716,0.0101286575230068,459.29100000000005,0.0047902513180429,459.29100000000005,0.0036366007526881,1991.711,0.009231364131594,CUSCO
30972955,POINT (-71.9798193 -13.5011817),30973069,0.0076539613384257,6901.096999999999,0.0169266577803772,7043.701,0.0210166792747039,7155.491999999999,0.0224050326118927,3232.278,0.0172772760020374,7953.624,0.0184501650865282,3232.278,0.0146370529496233,7161.378,0.020339572255583,CUSCO
30972972,POINT (-71.9786392 -13.507117),30965914,0.0031240464273213,5123.62,0.0067395875090416,5266.224000000001,0.010449777873424,5378.015,0.0118312013527783,1454.801,0.0076808073196819,6176.147000000001,0.0082816429921905,1454.801,0.0043484468307649,5383.901000000001,0.0097341425513517,CUSCO
30973069,POINT (-71.9727169 -13.4983288),30973069,0.0,6901.096999999999,0.0169266577803772,7043.701,0.0210166792747039,7155.491999999999,0.0224050326118927,3232.278,0.0172772760020374,7953.624,0.0184501650865282,3232.278,0.0146370529496233,7161.378,0.020339572255583,CUSCO
30975119,POINT (-71.9808193 -13.5189258),30975119,0.0,0.0,0.0024032259028137,616.342,0.0032184452225547,504.55099999999993,0.0030475164741142,617.141,0.0027855984570427,692.662,0.0043351752167599,383.252,0.0010888350196488,728.938,0.0026938327527841,CUSCO
30975120,POINT (-71.9814049 -13.5177885),30975120,0.0,149.67,0.0022315612830444,879.816,0.0039247392685032,768.025,0.0041095966383636,603.417,0.0035254007670356,598.067,0.0031633234690749,0.0,0.0005299272591572,992.412,0.0030677509693612,CUSCO
30983238,POINT (-71.9813086 -13.5156211),30983238,0.0,58.88,0.0019783688255807,1203.411,0.0048610442757602,1091.62,0.0055643934620108,927.0120000000002,0.0056435873715704,216.413,0.0009974287844257,0.0,0.0004227812791448,1316.0070000000003,0.0037292241874204,CUSCO
30983241,POINT (-71.9799954 -13.5202444),30983241,0.0,437.866,0.0023266114523113,444.783,0.0028092312422564,332.992,0.0019934151725254,445.582,0.0026746122412188,622.9430000000001,0.0057314176300438,177.653,0.0009205663528505,557.379,0.0028904141381509,CUSCO
30983242,POINT (-71.9789407 -13.5212832),30983242,0.0,523.232,0.0021976558101725,282.437,0.002846947297739,170.646,0.0015068757944846,337.189,0.0027856647267754,793.1339999999999,0.0059701251075745,115.465,0.0005427510755391,395.033,0.0034599271235081,CUSCO
30983244,POINT (-71.9750086 -13.524951),4431773214,0.000492784384898,1070.225,0.002827145629427,952.485,0.0071050209514298,519.0400000000001,0.0036322686474334,1289.363,0.0030683262924173,1793.2400000000005,0.0085683947417194,0.0,0.0004192924516337,1641.611,0.0053970652298898,CUSCO
30983245,POINT (-71.975692 -13.524312),30983245,0.0,317.751,0.0022786006626859,768.572,0.0058635110389115,1011.986,0.0031416668921196,395.689,0.0021468120085367,1596.308,0.0084684886851286,1354.8440000000005,0.0008617908216372,1374.6099999999997,0.0066191093484698,CUSCO
30983250,POINT (-71.9773509 -13.522772),30983250,0.0,233.277,0.0022071856220089,448.008,0.0040108213760716,383.0199999999999,0.0026805581160815,302.08899999999994,0.0016517215412974,974.701,0.0069531882126108,113.379,0.0007565982307694,565.6850000000001,0.0049944962769012,CUSCO
30983287,POINT (-71.9781731 -13.5220052),30983287,0.0,381.75200000000007,0.0021467538890167,571.181,0.0032855316822936,511.54300000000006,0.0019121105668892,221.724,0.0020329989793388,894.336,0.006370090715207,0.0,0.0005206252490944,688.8580000000001,0.0041324073976313,CUSCO
30983288,POINT (-71.9788517 -13.5238865),30983288,0.0,570.245,0.0040153757047142,663.85,0.0052670393099229,312.101,0.0011815290389975,0.0,0.0004421118636809,672.6120000000001,0.0053160526756202,188.71,0.0017790992422392,776.446,0.0060322785951909,CUSCO
30983289,POINT (-71.9776771 -13.5237404),30983289,0.0,502.48300000000006,0.0030690585217546,717.214,0.0049717130646015,269.641,0.0016983779357565,188.71,0.0008045182720153,861.3220000000001,0.0064974649364295,0.0,0.0006129029224233,834.8910000000001,0.005901468646023,CUSCO
30983290,POINT (-71.9786049 -13.523257),30983290,0.0,641.585,0.0033613438651751,738.76,0.0045979001057995,383.441,0.0018112215112932,74.91,0.0007843658903849,747.5219999999999,0.0056311913943781,113.8,0.0015062746967092,851.3559999999999,0.0053874954347992,CUSCO
30983291,POINT (-71.9795748 -13.5227563),30983291,0.0,700.897,0.0036876671433271,460.102,0.004447277502398,458.632,0.0024522127623661,193.632,0.0017059385246817,631.178,0.0048014378867259,293.13,0.0015786781590923,572.698,0.0050343854639845,CUSCO
30983335,POINT (-71.9782702 -13.5198939),30983335,0.0,100.744,0.0009542183031107,111.791,0.0013068483066446,0.0,0.0003343201459707,467.723,0.0037825546988767,798.1320000000001,0.0061113926939796,519.04,0.001423935226754,224.387,0.002018952223307,CUSCO
30983336,POINT (-71.9798805 -13.5234229),30983336,0.0,508.597,0.0038396361767812,541.259,0.0051803674863428,377.475,0.001996171960773,122.591,0.0015685379498071,550.021,0.0043459159092294,317.814,0.0022601996305642,653.8549999999999,0.0057571748844356,CUSCO
30983350,POINT (-71.9791628 -13.5218633),30983350,0.0,592.067,0.0027496604081217,351.27200000000005,0.0034642669366113,239.481,0.0021079801611995,302.462,0.0022792424728404,724.299,0.0055087351887766,184.3,0.0007131835177575,463.86800000000005,0.0040715352387019,CUSCO
30983353,POINT (-71.9817334 -13.5195138),30983353,0.0,118.527,0.0034755972508258,731.991,0.0041953367497541,620.1999999999999,0.0037720748521229,335.624,0.0017997699981264,811.1890000000001,0.0049020897350007,0.0,0.0003602450971227,844.5869999999999,0.0037693615228554,CUSCO
30983358,POINT (-71.980159 -13.5212473),30983358,0.0,472.182,0.0031408601274186,479.0990000000001,0.0035588661815479,367.308,0.002438411827406,419.111,0.0023616093096896,596.4720000000001,0.0049618531155227,0.0,0.0001990061808145,591.695,0.0038313931930837,CUSCO
30983359,POINT (-71.9808554 -13.5229443),30983359,0.0,626.6690000000001,0.0035320055973931,659.331,0.0052913711282,495.547,0.0029921183477179,284.697,0.0018191173519035,444.25299999999993,0.0035285214609028,435.886,0.0019840933697806,771.927,0.0056587931787607,CUSCO
30983434,POINT (-71.9781503 -13.5184899),30983434,0.0,0.0,0.0002149921374659,136.12099999999998,0.0006129705795997,225.818,0.0016167454252283,492.0529999999999,0.0046975753341464,812.771,0.0050282650337911,9.583,0.0005471713625582,0.0,0.0006419751163409,CUSCO
30983435,POINT (-71.9782126 -13.5185512),30983435,0.0,9.583,0.0002951951346743,126.53799999999998,0.0006458435685798,216.235,0.001562657982415,482.4699999999999,0.0046880029436905,803.1880000000001,0.0050362722057063,0.0,0.0004838646504895,9.583,0.000686720940409,CUSCO
30983436,POINT (-71.9789554 -13.5192263),30983436,0.0,0.0,0.0009025249581072,236.468,0.0014259764836616,326.165,0.001289557769167,605.139,0.0040409185707084,693.258,0.0051947610551391,0.0,0.0005155479900042,119.513,0.0014844962243146,CUSCO
30983437,POINT (-71.9807164 -13.5208369),30983437,0.0,539.928,0.0032592638586091,546.845,0.0037360688281453,435.054,0.0028075512818236,343.52,0.0018257418850972,520.8810000000001,0.0048009005509363,75.591,0.0008080226853348,659.4409999999999,0.0037975282276813,CUSCO
30983456,POINT (-71.9807341 -13.522641),30983359,0.0003266566699116,626.6690000000001,0.0035320055973931,659.331,0.0052913711282,495.547,0.0029921183477179,284.697,0.0018191173519035,444.25299999999993,0.0035285214609028,435.886,0.0019840933697806,771.927,0.0056587931787607,CUSCO
30983457,POINT (-71.9817355 -13.5219806),30983457,0.0,593.8549999999999,0.0040371096244728,715.146,0.0052322828893109,603.3549999999999,0.0041756136052134,175.219,0.0011530395846061,352.5799999999999,0.0032748404541329,243.892,0.001937701576615,827.7419999999998,0.0053279647765346,CUSCO
30983491,POINT (-71.9816316 -13.5218486),30983491,0.0,612.338,0.0041930781116026,696.663,0.0050693994153086,584.872,0.0040240313430752,193.702,0.0011387230783991,371.063,0.0034406154115241,225.409,0.0017894988488456,809.2589999999999,0.0051600312489372,CUSCO
30983593,POINT (-71.9824972 -13.5217738),30983593,0.0,572.268,0.0041030441052957,850.092,0.0057414650244111,738.3009999999999,0.0047917326980998,40.273,0.0006405258607425,330.993,0.0029266975808955,253.779,0.002374115957383,962.688,0.0056997967270761,CUSCO
30983598,POINT (-71.9826953 -13.5214671),30983598,0.0,612.5409999999999,0.0043974795474219,890.365,0.0057613486576495,778.574,0.0048832800298668,0.0,0.0003777540187142,371.266,0.0030850967391634,151.886,0.0020308137531523,1002.961,0.0056460480524028,CUSCO
30983609,POINT (-71.983008 -13.5219051),30983610,0.0004621200060551,530.205,0.0037336061977666,1016.846,0.0060303889879917,875.2119999999999,0.0048483284554608,0.0,0.000499233822966,288.93,0.0025683953745488,518.091,0.0027017245029771,1129.442,0.0060310588208066,CUSCO
