osmid,street_count,highway,ref,geometry,school_osmid,school_dist
1617053885,3,,,POINT (-77.1243308 -11.8436678),5567498338,0.013868179571957589
1617053887,3,,,POINT (-77.1271156 -11.8439693),5567498338,0.01662434208051811
1617053889,4,,,POINT (-77.1278884 -11.8440939),5567498338,0.017402471519021086
1325975753,4,,,POINT (-77.0183222 -12.0290572),183329807,0.001012342914537804
1756940490,4,,,POINT (-77.1621087 -11.837007),5567431241,0.015144588011890973
1273645265,4,,,POINT (-76.6954863 -11.9359109),5596684772,0.00019196588238744043
416139474,3,,,POINT (-77.0114385 -12.073136),5597286221,0.0014793265832814349
1273841876,4,,,POINT (-76.9250985 -12.1801079),404980310,0.0014295579754909473
1756940499,4,,,POINT (-77.161734 -11.8371922),5567431241,0.015416710918350743
1756940501,3,,,POINT (-77.1613486 -11.8372826),5567431241,0.015607150402939366
1273972949,3,,,POINT (-76.694275 -11.9326309),5596684762,0.0007235973258661378
1756940500,4,,,POINT (-77.1738057 -11.8371998),5567431241,0.01696594546054314
1756940505,4,,,POINT (-77.1606453 -11.8374203),5567431241,0.015948257314200194
197675227,3,,,POINT (-77.0516981 -12.1100679),5152647321,0.0026450666305383626
1756285145,3,,,POINT (-77.1313086 -11.8231214),5567439106,0.007521802593129513
197675229,3,,,POINT (-77.05145520000001 -12.1117138),5152647321,0.001589818234901194
5581064418,3,,,POINT (-76.9715946 -12.0576398),5597207406,0.006297805796466346
5581064419,4,,,POINT (-76.9716404 -12.0574582),5597207406,0.0061198496787082945
3951151331,4,,,POINT (-77.0455987 -11.9325015),5574636982,0.0012553297455230401
197675237,3,,,POINT (-77.049081 -12.1135898),5152647321,0.0017846579784359243
1617053926,3,,,POINT (-77.1335878 -11.847255),5567498338,0.02378357195797847
1617053927,3,,,POINT (-77.13348120000001 -11.8472715),5567498338,0.023688205029730333
263375075,4,traffic_signals,,POINT (-77.05957789999999 -12.0960966),5592780859,0.0013461653724512678
1273972969,4,,,POINT (-76.9871928 -12.1895453),5256466711,0.0009034621906851309
1814939884,4,,,POINT (-77.02177330000001 -11.8698852),5574158044,0.002533713867034594
1617053933,4,,,POINT (-77.13321000000001 -11.8473214),5567498338,0.023448708965751852
1617053934,3,,,POINT (-77.1334519 -11.8473023),5567498338,0.023670642658368622
1325975792,4,,,POINT (-77.0274683 -12.027364),5593295461,0.0006897878876838961
1756285175,4,,,POINT (-77.12504010000001 -11.8234064),5567441855,0.0024107921229357884
1321388280,3,,,POINT (-77.07170840000001 -11.9428057),5574656748,0.002101524744079444
4356655354,3,,,POINT (-76.9943842 -12.081162),5597329758,0.0027390468798521132
1042073852,4,,,POINT (-76.9797373 -12.0748422),4951281621,0.000931272731269317
821755140,4,,,POINT (-77.009705 -12.0125318),1966842338,0.0005745226192238007
1617053951,4,,,POINT (-77.1368865 -11.8492754),5567498338,0.02757302063993856
1784334591,4,,,POINT (-76.9915869 -12.2002756),5256466714,0.0013871146203540492
419481861,4,,,POINT (-77.0024837 -12.095172),5597304246,0.0010662793489517727
1273743630,3,,,POINT (-76.89310140000001 -12.0282485),5596901596,0.0017597426544796598
1756285200,4,,,POINT (-77.13161700000001 -11.8233883),5567439106,0.007735702561499237
419481873,4,,,POINT (-77.00231100000001 -12.0963706),5597304246,0.0016642395801131993
1784334613,4,,,POINT (-76.9953525 -12.1939046),5256416856,0.002062043423406305
1709361431,3,,,POINT (-76.7985966 -12.0121793),5580666594,0.010555181146723349
1042073881,3,,,POINT (-76.9882326 -12.0729235),1304828460,0.001396242364356084
632178969,4,,,POINT (-77.16354 -12.0715027),436257932,0.05443649975704203
1617053984,3,,,POINT (-77.1400124 -11.8524549),5567498336,0.03156506942445235
1617053985,4,,,POINT (-77.14042310000001 -11.8528026),5567498336,0.03206958622075937
1599031584,3,,,POINT (-76.99075190000001 -12.111215),5597283785,0.0009497031325535645
632178979,4,crossing,,POINT (-77.16295239999999 -12.0722213),436257932,0.05378099262346712
1756940580,3,,,POINT (-77.15838340000001 -11.8379788),5567431241,0.017307300575763903
419481893,4,,,POINT (-77.0020706 -12.0979134),439754604,0.0024593380264008374
1827195173,3,,,POINT (-76.95958109999999 -12.0457219),5597301044,0.00028281416158633637
1756285221,3,,,POINT (-77.13135389999999 -11.8236659),5567439106,0.008050081384062022
4149725480,4,,,POINT (-76.9391098 -12.2149348),5597203805,0.0014563410623819977
1617053995,3,,,POINT (-77.1405965 -11.8532811),5567498336,0.03239897482113238
1827195180,3,,,POINT (-76.9600181 -12.045915),5597301044,0.0007489772493150813
1756285228,4,,,POINT (-77.1344636 -11.8238141),436966833,0.006041422878460454
4134193454,4,,,POINT (-76.93436320000001 -12.1564595),5597174872,0.006156662609725316
1827195183,3,,,POINT (-76.9606823 -12.0462085),5597301044,0.0014718194760198107
1814939953,4,,,POINT (-77.0209194 -11.8704252),5574158044,0.0019849056325186858
1617054001,4,,,POINT (-77.1406006 -11.8538024),5567498336,0.03259116392705603
310954296,4,,,POINT (-77.0454885 -12.0467029),5592843949,0.0005936617976650783
1756285240,3,,,POINT (-77.1311123 -11.8239461),5567441855,0.008317042979923202
1273678139,4,,,POINT (-76.9520072 -12.0339105),5597043881,0.001009502937093564
1756940603,4,,,POINT (-77.15722479999999 -11.8382649),7393015987,0.017796508455873942
1756285246,3,,,POINT (-77.1259148 -11.8240178),5567441855,0.003125016103957688
310954303,4,,,POINT (-77.0453277 -12.0483661),5592843942,0.0002615682702513726
310954304,3,,,POINT (-77.0452761 -12.0488691),5592843942,0.0006539228700684595
941476162,3,,,POINT (-77.1074124 -12.0438199),426065710,0.01592346804895603
1273841989,4,,,POINT (-76.9646056 -12.0285751),5597022240,0.001581745697007119
310954310,3,,,POINT (-77.0453862 -12.0478476),5592843942,0.0004862084532365391
1756285261,3,,,POINT (-77.13083930000001 -11.8242371),5567441855,0.008036585999664838
1756285262,4,,,POINT (-77.1326926 -11.8243108),436966833,0.007651975618084735
310954319,3,,,POINT (-77.04418010000001 -12.0465744),5592843949,0.0008318512366927416
108153168,4,,,POINT (-77.03540219999999 -12.0601724),5593013352,0.0027301432728091784
419481936,4,,,POINT (-77.0018216 -12.099623),439754604,0.0007455822862400385
941476176,3,,,POINT (-77.109413 -12.0443411),426065710,0.017906402980751565
1756285266,3,,,POINT (-77.13356210000001 -11.824548),436966833,0.007190870823527392
5438589269,3,,,POINT (-76.9290242 -12.2113586),5597153049,0.001966350968166602
416139607,4,,,POINT (-77.00982519999999 -12.0708114),437662141,0.0008397236578107586
1756285271,4,,,POINT (-77.1331995 -11.8247566),436966833,0.007591702599227678
263113049,4,,,POINT (-77.04449219999999 -12.0877902),2090582883,0.0023900580495042033
3701913376,4,,,POINT (-76.9840418 -11.9607462),437661614,0.0013667008087253883
310954334,3,,,POINT (-77.0441307 -12.0471472),5592843949,0.0011503639945688662
651807070,3,,,POINT (-77.083231 -12.0730384),60090183,0.0051530254547862
1814940000,4,,,POINT (-77.0200262 -11.8709592),5574158044,0.001901785574136265
5497637217,3,,,POINT (-76.88899360000001 -12.0079941),5596861295,0.0035229092593973155
310954337,3,,,POINT (-77.0454371 -12.0472824),410708867,0.0009395773506979346
416139622,3,,,POINT (-77.0082865 -12.0750692),437682076,0.001181363298987904
7287228776,4,,,POINT (-76.95831219999999 -12.159381),5597225852,0.001934296874840613
1756285293,4,,,POINT (-77.1301009 -11.8251085),5567441855,0.00734201044469195
1814940015,3,,,POINT (-77.02937900000001 -11.8712756),5574157527,0.0015980368362350705
7287228784,4,,,POINT (-76.9583932 -12.1595819),5597225852,0.0020906033794102475
1756285295,4,,,POINT (-77.1274315 -11.8252801),5567441855,0.004730119162342536
1827195252,4,,,POINT (-76.9768143 -12.066533),5597275822,0.002170711353452225
377014645,3,,,POINT (-77.0229211 -12.12837),5595064510,0.00019921229882616587
1756285302,3,,,POINT (-77.1223289 -11.8256007),5567441855,0.00137980739598251
1827195254,3,,,POINT (-76.9780094 -12.0670108),5597275822,0.0021378237462500236
1253230965,4,,,POINT (-77.0120719 -12.2076749),5256382018,0.0023141174127508587
1756285306,3,,,POINT (-77.1278679 -11.825661),5567441855,0.0052433023200972205
1827195266,3,,,POINT (-76.97571689999999 -12.0692018),5597275827,0.0005020845048396152
1827195268,3,,,POINT (-76.9768912 -12.0696726),4951279027,0.0009562228244516263
1325975943,3,,,POINT (-77.02499760000001 -12.0341147),5593324051,0.00020789737852627114
1273842065,3,,,POINT (-76.94283660000001 -12.191165),370793881,0.0018077767049055305
3821095325,3,,,POINT (-76.9114883 -12.241009),5593388282,0.003162150035974668
1756940707,4,,,POINT (-77.1546903 -11.841068),7393015987,0.021128155267318642
263408038,4,,,POINT (-77.03921130000001 -12.0760713),436565544,0.0015528202030291854
310954409,5,,,POINT (-77.0400698 -12.04616),5592847192,0.0003870510302334974
1325975977,3,,,POINT (-77.0247516 -12.025653),5593295465,0.0015755781288144793
1814940080,5,,,POINT (-77.0284209 -11.8729137),5574157527,0.0027291024257019344
5022665146,3,,,POINT (-76.93967960000001 -12.019985),4951281921,0.004943482927048232
4109945276,3,,,POINT (-76.9919369 -12.1417726),5597269889,0.002769968754335423
1756940732,4,,,POINT (-77.1499692 -11.8442599),7393015987,0.02578382808079276
1331929736,3,,,POINT (-77.03925409999999 -11.9813278),835571028,0.001956844190470882
4972333507,4,,,POINT (-76.8740239 -12.0884713),5596861426,0.0012745844891572386
842910164,3,,,POINT (-77.0621281 -12.0058561),440260233,0.0023419767088162834
842910167,3,,,POINT (-77.06205970000001 -12.0063185),440260233,0.0020293086715228574
1756285403,4,,,POINT (-77.1378837 -11.8282026),436966833,0.008933329869184565
1431652831,3,,,POINT (-77.0353806 -12.0964087),401490482,0.0036392537562068565
1273743840,4,,,POINT (-76.94584380000001 -12.1430589),5597087408,0.0018997023477468778
1273711071,4,,,POINT (-76.9614533 -12.1335078),5597197743,0.0014498894475054426
9131051494,3,,,POINT (-77.014428 -12.0373634),5593299680,0.000555170316218222
1273711081,3,,,POINT (-77.0162655 -12.0292213),1966842431,0.0019786303191848937
1368672747,4,,,POINT (-76.99761650000001 -12.0435947),5597150518,0.00030055325651257535
5497506283,4,,,POINT (-76.8384226 -11.9825885),5596747161,0.001451386581861891
5497506285,4,,,POINT (-76.8369296 -11.9832413),5596747166,0.0001365524441449365
5497637359,3,,,POINT (-76.88747189999999 -12.0196796),454698511,0.000995273416197973
5497637360,3,,,POINT (-76.8885719 -12.0157628),5596898624,0.003144375965117367
5497506288,4,,,POINT (-76.8376442 -11.9836457),5596747166,0.0009346747723161904
5497637362,3,,,POINT (-76.90273809999999 -12.019954),5596896841,0.001552213777150115
263113206,4,,,POINT (-77.03492970000001 -12.0892459),5594902750,0.0009577771818233766
5497637367,3,,,POINT (-76.90186319999999 -12.0196614),5596896841,0.0008767235596218182
5497637369,3,,,POINT (-76.90134329999999 -12.0194884),5596896841,0.0007753253833119493
2177255930,4,,,POINT (-76.9820564 -12.0548943),563953623,0.002993841299329224
5497637372,3,,,POINT (-76.9009969 -12.019378),5596896841,0.0009101832837470775
5497637373,3,,,POINT (-76.9003311 -12.0191658),5596896841,0.0014169321966865406
5497637374,3,,,POINT (-76.89973809999999 -12.0189768),5596896841,0.0019698502100532833
1814940157,4,,,POINT (-77.0272312 -11.8753308),5574157525,0.0005419708663736321
1756285439,3,,,POINT (-77.13014389999999 -11.8306239),5567441855,0.00968599885452433
4332538364,3,,,POINT (-77.1021925 -12.0487725),5563029456,0.015400783815443192
1756285443,4,,,POINT (-77.1298724 -11.830943),5567441855,0.009697462965636096
1756285444,4,,,POINT (-77.1377128 -11.8308942),436966833,0.011630346728066392
1756285445,4,,,POINT (-77.1295727 -11.8312689),5567441855,0.009712164233058316
4332538372,3,,,POINT (-77.10382 -12.0489171),5560325045,0.015477139903741851
1814940168,4,,,POINT (-77.02683260000001 -11.8771033),5574157525,0.0012941232746541402
4332538377,3,,,POINT (-77.10442380000001 -12.0489735),5560325045,0.01541392485384561
4332702217,3,,,POINT (-77.0217 -11.8713318),5574158044,0.0011171084504183206
1617054219,3,,,POINT (-77.12913589999999 -11.9180716),124276078,0.03536721077137969
1368672781,3,,,POINT (-76.9977741 -12.0440342),5597150518,0.00022303176903390887
4439656976,3,,,POINT (-77.0579312 -12.0038321),5577040165,0.0008312443984751305
3742059025,3,,,POINT (-76.8084984 -12.1222191),5258345869,0.008640410251830091
1617054227,3,,,POINT (-77.1294778 -11.9215457),124276078,0.034335374326375345
9390967316,3,,,POINT (-76.71971000000001 -11.9486467),5596717611,0.0030917704701358744
4332538388,3,,,POINT (-77.1058847 -12.0491041),5560325045,0.015365091521044134
1273481754,3,,,POINT (-76.9964241 -12.1417817),5597287352,0.0012830886875052421
1814940189,4,traffic_signals,,POINT (-77.0299612 -11.8839992),5574260089,0.001881931521068327
6007999010,3,,,POINT (-77.0074219 -12.0596911),5597225278,0.0008057835937765626
3951184421,3,,,POINT (-77.14306070000001 -11.8400319),436966833,0.021246535004820395
1617054254,3,,,POINT (-77.12979540000001 -11.9244734),124276078,0.03375131397214459
4332964401,3,,,POINT (-77.0559784 -12.0532512),721040935,0.0016043721725064947
4332964404,3,,,POINT (-77.0563755 -12.053747),721040935,0.0010324752203872839
4341221945,3,,,POINT (-77.052575 -12.0920064),4150258789,0.0040217334185572344
4341221946,3,,,POINT (-77.052671 -12.092185),4150258789,0.003968869991565343
386845243,3,,,POINT (-77.0301601 -12.1208241),5594960328,0.002396162442318725
4332964417,3,,,POINT (-77.05561419999999 -12.052785),721040935,0.00217073361768475
4332964418,3,,,POINT (-77.05521229999999 -12.0521431),721043922,0.0018441944740600568
4332964424,3,,,POINT (-77.0550296 -12.0517882),473831098,0.0017932706657078662
4332964425,3,,,POINT (-77.054963 -12.0518226),473831098,0.0017189868307845315
416139855,3,,,POINT (-77.010895 -12.0751852),5597285620,0.0013045626546947643
392153681,4,,,POINT (-77.015394 -12.0863267),449461551,0.0028519692967809225
7061064275,3,,,POINT (-76.8201845 -12.3343351),5593359052,0.005344009006359954
263637592,4,,,POINT (-77.0188228 -12.1304594),436771617,0.004230340713564559
6610897497,3,,,POINT (-76.9847286 -12.1609149),5597231480,0.0011517744614268131
416139880,3,,,POINT (-77.0108395 -12.0757034),5597285620,0.001360167875674736
4332735080,3,,,POINT (-77.0530612 -12.0635994),2054044545,0.001556282043848262
3742059117,3,,,POINT (-76.80803899999999 -12.1237664),5258345869,0.01012000860721183
1707756142,3,motorway_junction,1B,POINT (-76.9744985 -12.0747453),449002448,0.0010333802353846891
4361767539,3,,,POINT (-76.9487761 -12.1781315),5597238079,0.001084796506265897
4361767540,3,,,POINT (-76.94828099999999 -12.177885),371534095,0.0015232118516260776
1368672888,4,,,POINT (-76.9994355 -12.0465857),5597143196,0.0008017044654998458
1368672892,4,,,POINT (-76.9994777 -12.0466437),5597143196,0.0008690074625700856
6302812799,3,,,POINT (-77.11525519999999 -12.0510291),5560325045,0.01727778153583177
1273121415,3,,,POINT (-77.0526291 -11.9568717),5597273102,0.0004292874328463695
1617054356,4,,,POINT (-77.1331936 -11.9404969),5560349072,0.03425377361883257
1617054359,3,,,POINT (-77.1314509 -11.9406208),5560349072,0.03273360943694613
4080487074,3,,,POINT (-77.0844293 -11.9911523),4196247990,0.0011896176528582616
1273842339,4,,,POINT (-76.96096489999999 -12.1971744),5597245723,0.0013200729714727016
4080487075,3,,,POINT (-77.08418829999999 -11.9911683),4196247990,0.0009789698463127958
1706511014,3,,,POINT (-76.84439329999999 -12.3015267),5593360884,0.0076941711424953
395037351,4,,,POINT (-77.107359 -12.0442394),426065710,0.016105433326169392
4080192169,4,,,POINT (-77.1053208 -11.9891241),5560392770,0.0007388738051915271
1273842347,4,,,POINT (-76.9219387 -12.1962292),5597077434,0.00029351376458179004
1273744044,4,,,POINT (-76.9870571 -12.1987225),5256466705,0.0023197137086293316
1273121455,3,,,POINT (-77.049541 -11.9500223),436602901,0.0006710311672796166
1706511027,3,,,POINT (-76.84487249999999 -12.3023747),5593360884,0.007520982093449866
1830374069,3,crossing,,POINT (-77.0341763 -12.0520613),5593356736,0.002337566944497903
1830374071,4,,,POINT (-77.033062 -12.0527031),5593356736,0.0012034966265030557
1830374072,4,traffic_signals,,POINT (-77.03214989999999 -12.0532988),5593356736,0.0007363817284555348
3788360379,4,,,POINT (-76.97705259999999 -12.1314119),5597271194,0.0031170963475687812
1830374075,4,,,POINT (-77.0303104 -12.0545038),5593356737,0.002423999546204178
1405078205,3,,,POINT (-76.961151 -12.1927256),5597243312,0.001047082217401539
632179390,4,,,POINT (-77.1642363 -12.0720636),436257932,0.05507398527647469
3788360383,3,,,POINT (-76.9774697 -12.1300885),52967818,0.0036106700737289135
306072255,4,traffic_signals,,POINT (-77.0992442 -12.0402076),426065710,0.007197054706075989
1617054395,3,,,POINT (-77.1341987 -11.9423886),5560349072,0.03413816144097785
306760386,3,,,POINT (-77.1478683 -12.0612312),436257932,0.04164628381936053
632179398,4,crossing,,POINT (-77.163642 -12.0727774),436257932,0.05441975589527101
1575897799,3,,,POINT (-76.88388550000001 -12.0183353),486594150,0.0013163900154974533
1617054407,3,,,POINT (-77.1342738 -11.9433385),5560349072,0.03375014453732724
1405078221,5,,,POINT (-76.9607998 -12.1926221),5597243312,0.0012902295997190905
1405078222,3,,,POINT (-76.96115709999999 -12.19256),5597243312,0.0012039744349448894
4343614163,4,,,POINT (-77.1314761 -11.8460876),5567498338,0.021410899020132084
4343614165,4,,,POINT (-77.1302901 -11.8453756),5567498338,0.02006599333325208
4343614166,5,,,POINT (-77.1294345 -11.8448692),5567498338,0.01910119433465657
1273645783,4,,,POINT (-76.9382746 -12.1578708),5597174872,0.0024083226112830494
1273875162,3,,,POINT (-76.95278589999999 -12.0341794),5597043881,0.0013233224248063993
847760091,4,,,POINT (-77.10976359999999 -11.9947004),5560392756,0.0019138470288909944
306072283,3,traffic_signals,,POINT (-77.12719610000001 -12.0380502),426065710,0.033387201227572494
1745996511,3,,,POINT (-76.886053 -12.0286228),5596890851,0.0012493336463853203
847760096,4,,,POINT (-77.11024 -11.9942768),5560392756,0.001583020546298166
847760097,4,,,POINT (-77.1101625 -11.994192),5560392756,0.0014776308943708805
1978321637,4,,,POINT (-77.00194879999999 -11.9572789),5595238257,0.0014592564031034217
1273580263,3,,,POINT (-76.9683264 -12.1388676),5012496241,0.0013561576604543505
3788360425,3,,,POINT (-76.97730300000001 -12.1296551),52967818,0.0033964364104349266
1745996521,3,,,POINT (-76.8871056 -12.029164),5596890851,0.0006713193278907635
1745996523,3,,,POINT (-76.8863587 -12.0292512),5596890851,0.0005564258890434867
560581367,4,,,POINT (-77.0866449 -12.0211621),5565251252,0.0019589012966445725
824068860,4,,,POINT (-77.0005123 -11.9921576),837480362,0.002018451586399976
1826474748,3,,,POINT (-76.9800405 -12.0450239),5597174890,0.0018851561049419304
1745996544,3,,,POINT (-76.8865033 -12.029578),5596890851,0.00022413819397579208
4333193986,4,,,POINT (-77.1253636 -11.9693913),5560349077,0.009551344957651834
4333193987,4,traffic_signals,,POINT (-77.12534909999999 -11.9696226),5560349077,0.009467005786411862
824068866,4,,,POINT (-77.0052642 -11.9921722),1966842405,0.0011942658204919198
560581382,4,,,POINT (-77.0664529 -12.0283131),5577180063,0.0004140638115056093
392153861,3,,,POINT (-77.0141716 -12.0895305),5594896493,0.002683455729088472
1022577410,4,,,POINT (-77.16391520000001 -11.7768754),5567205701,0.002353002987670058
3382430473,4,,,POINT (-76.9795992 -12.0672923),331184462,0.0017514547067629487
1366343936,3,,,POINT (-77.03031470000001 -11.9136145),436455874,0.0025142586082676425
3382430475,4,,,POINT (-76.97612700000001 -12.0661079),439956585,0.002280121037384968
3382430476,3,,,POINT (-76.97392720000001 -12.0652167),439956585,0.0018119372358848579
3382430477,3,,,POINT (-76.97161490000001 -12.0642655),4529298091,0.002824755752274796
1022577421,4,,,POINT (-77.1697199 -11.7760777),5597223899,0.0006882247452694808
1745996560,4,,,POINT (-76.88673660000001 -12.0300516),5596890851,0.0003592634687816061
632179474,4,,,POINT (-77.1648446 -12.0725426),436257932,0.05563760501430115
560581396,3,,,POINT (-77.0548673 -12.0353884),5577255683,0.000838611071946982
3758476053,3,,,POINT (-76.9635766 -12.1936305),5597243312,0.002102648506051118
1368673046,3,,,POINT (-77.0077113 -12.0491843),122493924,0.0017195499817589197
560581400,4,,,POINT (-77.05414399999999 -12.0331951),5577211252,0.000500879226952907
3707030301,3,,,POINT (-77.0235989 -12.1300811),4506524193,0.0018306101988142401
560581405,4,,,POINT (-77.0574814 -12.0317844),5577210223,0.0015317362501353778
541412127,4,,,POINT (-76.7096614 -11.9448234),5596717614,0.0008548675803935451
1022577437,3,,,POINT (-77.169431 -11.7756954),5597223899,0.00034032654906756887
824068897,4,,,POINT (-77.0004107 -11.9919981),837480362,0.002201847150344976
824068900,4,,,POINT (-77.0051923 -11.9941518),1966842473,0.0008429639612753363
258067237,3,,,POINT (-76.84072690000001 -12.3042543),435742429,0.005362512568285887
1022577445,3,,,POINT (-77.1639765 -11.7769356),5567205701,0.0023937457112207356
9487928103,3,,,POINT (-77.0418286 -12.0581951),2054044512,0.0009283350526632609
1575897896,3,,,POINT (-76.90531780000001 -12.0408432),5596890776,0.00465697952433296
6835391275,3,,,POINT (-76.83266690000001 -12.1454186),444682491,0.007559280968582965
1368673068,3,,,POINT (-77.00881800000001 -12.0494933),122507390,0.0012306919766510306
392153904,4,,,POINT (-77.00752249999999 -12.0888409),5597276779,0.0027792008347659967
1368673078,3,,,POINT (-77.0070788 -12.0496956),122493924,0.0009175692197652834
2833304374,4,traffic_signals,,POINT (-77.00632229999999 -12.1902925),437704312,0.0010369688580171212
1368673081,3,,,POINT (-77.00851470000001 -12.0497173),122507390,0.0010628275067850418
442944314,3,,,POINT (-77.11104 -12.0605453),5560325045,0.007760884879965342
1575897916,4,,,POINT (-76.88608549999999 -12.0227577),5596901532,0.0014423728852146515
1273547583,4,,,POINT (-76.95022160000001 -12.1460462),805117285,0.0005850344355474979
2833304384,4,,,POINT (-77.0108997 -12.2064312),5256383331,0.0015161245100587595
1745996609,3,,,POINT (-76.8919824 -12.0313237),635366883,0.0020562303938230536
2833304387,3,,,POINT (-77.01636999999999 -12.2043426),506314119,0.0004718279067563386
2833304386,4,,,POINT (-77.0154186 -12.2030323),506314119,0.0017607541367737573
2833304390,4,,,POINT (-77.0110552 -12.206448),5256383331,0.0014884861571392589
2833304392,4,,,POINT (-77.0132213 -12.2090639),506314121,0.002333065327237174
1273121608,4,,,POINT (-77.05854530000001 -11.9586535),5574740126,0.00023934913828726993
1368673098,4,,,POINT (-77.0082013 -12.0500564),122507390,0.0009355770444482027
416140107,4,,,POINT (-77.0090416 -12.0702236),5597244256,0.0005523970492309665
416140108,4,,,POINT (-77.0090543 -12.0700988),5597244256,0.0006625968382044505
2833304399,3,,,POINT (-77.0062867 -12.1901413),437704312,0.0011537763268839839
1368673105,3,,,POINT (-77.006534 -12.0501341),122493924,0.00028396695552004717
5191617365,3,,,POINT (-77.11796219999999 -11.9797348),5560362507,0.007324995861425538
670387032,4,,,POINT (-77.06650879999999 -12.0724506),5578463311,0.0015863817762350116
442944347,3,,,POINT (-77.1081849 -12.0600733),5560325045,0.005807410942063267
1745996638,3,,,POINT (-76.8917524 -12.0321975),635366883,0.0018431981053281536
1368673119,4,,,POINT (-77.00794070000001 -12.0504269),122507390,0.0009634459819540137
4277160802,4,,,POINT (-77.0037607 -11.9782587),186793692,0.001184184849543273
5191617378,3,,,POINT (-77.1159084 -11.9796123),5560362507,0.006402496021080492
1575897958,3,,,POINT (-76.8926754 -12.0215056),5596898625,0.0004806299616144149
1368673126,4,,,POINT (-77.0060502 -12.0505242),122493924,0.00047455644262131514
440191849,3,,,POINT (-77.000303 -12.1273197),149309364,0.0015881213406891324
440191850,3,,,POINT (-77.00004610000001 -12.126656),149309364,0.001580841525293785
1745996650,3,,,POINT (-76.8881679 -12.0334018),635366883,0.0024525683471339657
1273842537,3,,,POINT (-76.9515806 -12.1520204),5597210782,0.00020561724149429963
263113585,3,,,POINT (-77.03234019999999 -12.0914318),436465799,0.0010493631835350517
263113588,4,,,POINT (-77.03242779999999 -12.0908525),436465799,0.000818812510270012
263113589,4,,,POINT (-77.03248480000001 -12.0904479),436465799,0.000884966645262593
263113590,4,,,POINT (-77.0325998 -12.0896213),435546422,0.0008609495007283837
263113591,4,traffic_signals,,POINT (-77.0327115 -12.0889338),435545283,0.0008341896040019507
263113592,4,traffic_signals,,POINT (-77.0328505 -12.0878586),2090582890,0.00043663280912969315
263113593,4,traffic_signals,,POINT (-77.03300059999999 -12.0867686),435544166,0.0009040472163755307
392153976,4,,,POINT (-77.0096659 -12.0936622),5597276778,0.0012520399354691027
1745996665,3,,,POINT (-76.8913297 -12.0361989),635366883,0.004666074135604948
1368673141,4,,,POINT (-77.00570020000001 -12.0508113),122493924,0.0009046165069119085
1368673149,4,,,POINT (-77.00537540000001 -12.0509391),122493926,0.0007990519116039804
5191617404,4,,,POINT (-77.11235840000001 -11.9775769),5560374892,0.006386686998761188
1809566599,3,,,POINT (-76.97342 -12.1901403),5597241058,0.00249597067691093
1368673163,4,,,POINT (-77.005028 -12.0510942),122493926,0.00043872478507890915
1745996684,3,,,POINT (-76.89298650000001 -12.0419137),5596890775,0.0023410488974009483
8231209872,3,,,POINT (-77.0881787 -11.9323193),5560420488,0.0021165630867045503
1368673184,4,,,POINT (-77.0039816 -12.0516044),5597219523,0.0004679511513003136
1368673185,3,,,POINT (-77.0043223 -12.0514443),122493926,0.0004215261603594369
1368673187,3,,,POINT (-77.0077524 -12.0515058),122507390,0.001353970336707514
392154024,4,,,POINT (-77.0083344 -12.0912361),5597276778,0.0015407327931867517
1368673193,4,,,POINT (-77.01055890000001 -12.0515713),122554767,0.0010334540581014426
392154026,3,,,POINT (-77.00786600000001 -12.0903159),5597276778,0.002570767780250766
1368673203,4,,,POINT (-77.0036619 -12.0517482),5597219523,0.00023975698112792585
1368673207,3,,,POINT (-77.00829539999999 -12.0519643),122507390,0.0013622677149001097
7747750840,3,,,POINT (-77.0005108 -11.9924244),837480362,0.0018490011081676808
6277581753,3,,,POINT (-77.06549630000001 -12.0425143),91568626,0.0012025047925457442
1368673208,3,,,POINT (-77.00783509999999 -12.0520268),122507390,0.0016565175100559356
306072509,3,traffic_signals,,POINT (-77.1271844 -12.038127),426065710,0.033381797434358325
1368673222,3,,,POINT (-77.00628500000001 -12.0522712),439246864,0.000508511369100747
306072522,4,,,POINT (-77.11588380000001 -12.0404276),426065710,0.022542054903703992
1368673228,3,,,POINT (-77.0059115 -12.0523275),439246864,0.0001549442561012735
1368673234,3,,,POINT (-77.00550079999999 -12.0523914),439246864,0.00030986066627427665
1368673238,3,,,POINT (-77.0052694 -12.0524277),439246864,0.0005374640011179257
3744254936,4,,,POINT (-76.9493341 -12.2205423),370735319,0.0009098207812854823
1368673242,3,,,POINT (-77.00491100000001 -12.0524823),439246864,0.0008963248364787233
306072540,3,,,POINT (-77.0997167 -12.0406478),426065710,0.007842787805578476
1368673245,4,,,POINT (-77.0036812 -12.0527957),5597219531,0.00021661747390270996
1575898077,4,,,POINT (-76.8850789 -12.0145976),5596861298,0.0017570459868780028
1368673244,3,,,POINT (-77.00452970000001 -12.0525458),5597219523,0.0009961155204179866
3627437020,3,,,POINT (-76.9789253 -12.1092102),4170785927,0.001616365410418721
1368673249,4,,,POINT (-77.003759 -12.0527683),5597219531,0.00029736544856449903
1575898083,3,,,POINT (-76.9206885 -12.026496),5596916509,0.0013751160896478157
1368673253,3,,,POINT (-77.00377810000001 -12.0531619),5597219531,0.000372284649160872
4373138407,3,,,POINT (-77.0063723 -11.860542),5567654486,0.0002777770688973543
