osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
3740697238;3.196089;2.041593;2.9484200000000005;6.974221999999997;3.682403;0.9348110000000002;2.5502169999999995;0.545585
3740697239;3.4135609999999996;2.2590650000000005;3.1658920000000004;7.191693999999998;3.899875;1.1522830000000002;2.767689;0.763057
3740697242;2.5828809999999995;2.1877190000000004;2.3089089999999994;6.515984999999999;3.4128189999999994;1.1646400000000001;2.1032250000000006;0.775414
3740697244;2.662597;1.9271410000000004;2.414928;6.776562999999998;3.673397;1.4252179999999999;2.363803;1.0359919999999998
3740697245;2.872117;1.717621;2.6244480000000006;6.986082999999998;3.882917;1.258783;2.573323;0.8695569999999999
3740697249;3.3532970000000004;0.932427;3.105628000000001;7.719982999999998;4.668111000000001;0.96894;3.358517;1.654751
3740697250;2.455712;1.9859400000000005;2.2080430000000004;6.822397999999997;3.8802820000000002;1.2035810000000002;2.5505590000000002;1.242877
3740697251;2.5559709999999995;2.033767;2.3083020000000003;6.883188999999998;3.7800229999999995;1.5318439999999998;2.4704289999999998;1.1426179999999997
3740697252;2.6307139999999998;2.1085100000000003;2.3830450000000005;6.957931999999998;3.854766;1.3785830000000003;2.545172;1.217361
3740697253;2.737939;1.9759930000000003;2.4902700000000006;7.0651569999999975;3.9619910000000003;1.7138120000000003;2.652397;1.3245860000000003
3740697281;3.1816150000000003;1.1986880000000002;2.933946;7.548300999999999;4.762113;1.235201;3.329759999999999;1.825903
3740697295;2.465798;1.8199260000000004;2.2181290000000002;6.832483999999997;4.242462;1.2136669999999998;2.613942999999999;1.664731
3740697442;2.1907669999999997;2.8119479999999992;1.9207130000000001;6.149343999999999;3.2555559999999995;0.780991;1.823698;1.225302
3740697462;2.2532710000000002;2.5173290000000006;1.9792990000000004;6.186374999999999;3.0832089999999996;0.9121379999999999;1.7736150000000002;0.9306830000000001
3740697509;2.921305;2.586612;2.2423759999999997;6.394334999999997;3.2799239999999994;1.0568320000000002;1.97033;0.6676060000000001
3740697511;2.5069639999999995;2.453246;2.232992;6.4400679999999975;3.3369019999999994;1.1658309999999998;2.027308;0.990582
3740697512;2.412159;2.358441;2.1381870000000003;6.345262999999998;3.242097;1.0710259999999998;1.932503;0.8957770000000002
3740697513;2.9140829999999998;2.5130280000000003;2.168792;6.375867999999999;3.2727019999999993;1.1304159999999999;1.963108;0.7411899999999999
3740697520;2.828039;2.3451630000000003;2.554067;6.761142999999998;3.657977;1.4869059999999998;2.3483829999999997;1.020572
3740697521;2.6267379999999996;2.143862;2.3527659999999995;6.559841999999998;3.4566759999999994;1.2084970000000002;2.147082;0.8192710000000001
3740711691;4.5757080000000006;1.48959;3.2067800000000006;7.720265999999997;4.458112;1.5261029999999998;5.364680000000001;1.321294
3740711693;4.309374;1.2232560000000003;3.473114000000001;7.9865999999999975;4.7244459999999995;1.2597690000000001;5.098346;1.5876280000000003
3740711694;4.250922;1.1827740000000004;3.5109170000000014;8.024402999999998;4.782898;1.2192870000000002;5.039894000000001;1.6460800000000004
3740711695;4.189275;1.1213380000000002;3.5442630000000013;8.057748999999998;4.820023;1.1578510000000002;4.9782470000000005;1.683205
