osmid,y,x,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
107774936,-12.0597063,-77.041677,traffic_signals,3,POINT (-77.04167700000001 -12.0597063),1863374534,593974676,478.82900000000006,,,,194898813,2060102857,795.386,500543601,819211214,1058.117,4154554391,2053915321,1385.602,721155565,915282101,130.511,720283250,912508066,1160.3950000000002
107774938,-12.0597496,-77.0417996,,3,POINT (-77.0417996 -12.0597496),1863374534,593974676,464.6550000000001,,,,194898813,2060102857,781.212,500543601,819211214,1043.943,4154554391,2053915321,1371.428,721155565,915282101,116.33699999999999,720283250,912508066,1146.221
107774940,-12.0600028,-77.0420531,,3,POINT (-77.0420531 -12.0600028),1863374534,593974676,424.5640000000001,,,,194898813,2060102857,741.121,500543601,819211214,1003.852,4154554391,2053915321,1331.337,721155565,915282101,76.246,720283250,912508066,1106.1299999999999
263401823,-12.0692561,-77.0488561,,4,POINT (-77.04885609999999 -12.0692561),4042632165,819211080,444.6,,,,194898813,2060102857,1470.994,449596449,819211080,444.6,318793605,819211388,894.4129999999999,2054044513,817654869,303.214,720283250,912508066,2193.1259999999997
263402345,-12.0682516,-77.0480571,traffic_signals,4,POINT (-77.04805709999999 -12.0682516),4042632165,819211080,303.091,,,,194898813,2060102857,1329.485,449596449,819211080,303.091,318793605,819211388,752.9039999999999,2054044513,817654869,161.70499999999998,720283250,912508066,2051.617
309998790,-12.0605674,-77.0419916,,3,POINT (-77.0419916 -12.0605674),1863374534,593974676,593.519,,,,194898813,2060102857,674.789,500543601,819211214,937.52,4154554391,2053915321,1500.2920000000001,4413502791,1856595154,71.901,720283250,912508066,1275.085
310953965,-12.0493126,-77.0526548,,4,POINT (-77.0526548 -12.0493126),435668847,915282148,,,,,720318095,912508068,,623949369,915282650,,435393802,915282083,,720376905,915282121,,720283250,912508066,
310953968,-12.0499449,-77.049171,,3,POINT (-77.049171 -12.0499449),4336231231,912507964,905.853,,,,720318095,912508068,1090.345,721066531,915282268,792.9920000000001,435393802,915282083,1053.5410000000002,721505570,915282198,398.619,720283250,912508066,878.4119999999999
316803559,-12.0665942,-77.0543276,,3,POINT (-77.05432759999999 -12.0665942),8429977984,819211116,,,,,194898813,2060102857,,559792969,1273673158,,318793605,819211388,,2054044545,817654852,,720283250,912508066,
316803572,-12.0664578,-77.0543489,,3,POINT (-77.05434889999999 -12.0664578),8429977984,819211116,1451.875,,,,194898813,2060102857,2391.431,559792969,1273673158,706.1070000000001,318793605,819211388,1435.0130000000001,2054044545,817654852,809.4010000000001,720283250,912508066,2508.6490000000003
316803573,-12.0673016,-77.0605127,,3,POINT (-77.0605127 -12.0673016),8429977984,819211116,1986.056,,,,194898813,2060102857,2925.6120000000005,465060104,1399063317,550.4660000000001,318793605,819211388,2065.912,194898807,1273737018,898.8730000000002,720283250,912508066,2763.162000000001
316803597,-12.0666387,-77.0540724,,3,POINT (-77.0540724 -12.0666387),8429977984,819211116,914.8509999999999,,,,194898813,2060102857,1854.407,559792969,1273673158,468.535,318793605,819211388,765.871,2054044583,1355562709,206.17200000000003,720283250,912508066,2064.433
316803599,-12.0665056,-77.0540035,,3,POINT (-77.05400349999999 -12.0665056),8429977984,819211116,897.7529999999999,,,,194898813,2060102857,1837.309,559792969,1273673158,451.437,318793605,819211388,748.773,2054044583,1355562709,189.074,720283250,912508066,2047.3349999999998
316803674,-12.0580672,-77.0582149,,3,POINT (-77.0582149 -12.0580672),435668847,915282148,1134.5690000000002,,,,194898813,2060102857,2522.9099999999994,445802351,1399063081,429.48799999999994,4154554391,2053915321,1649.37,2054044558,1273453791,638.265,720283250,912508066,1877.9169999999997
316803681,-12.0525725,-77.0553455,traffic_signals,4,POINT (-77.0553455 -12.0525725),435668847,915282148,823.7979999999999,,,,720318095,912508068,1633.3159999999996,623949369,915282650,505.2369999999999,435393802,915282083,764.612,721043922,915282630,446.5229999999999,720283250,912508066,1421.3829999999996
525863374,-12.051938,-77.042419,,3,POINT (-77.042419 -12.051938),4336154432,3023423275,378.548,,,,720385352,912507994,243.745,721066531,915282268,1037.94,435393802,915282083,1298.489,2054044510,525863374,0.0,720283250,912508066,674.442
525863467,-12.0516857,-77.0461986,,4,POINT (-77.0461986 -12.0516857),4336195907,912508004,813.635,,,,720318095,912508068,636.715,721066531,915282268,625.962,435393802,915282083,886.511,720184195,525863467,0.0,720283250,912508066,424.78200000000004
525863645,-12.0568799,-77.0498213,,3,POINT (-77.0498213 -12.0568799),4336231231,912507964,710.6320000000001,,,,720318095,912508068,1040.216,720711704,912508016,593.3800000000001,435393802,915282083,738.5020000000001,2054044581,912508057,202.47200000000004,720283250,912508066,828.2829999999999
528023636,-12.0671615,-77.0474001,traffic_signals,4,POINT (-77.0474001 -12.0671615),4334141384,4334141386,140.105,,,,194898813,2060102857,1448.1519999999998,449596449,819211080,421.7579999999999,318793605,819211388,871.5709999999998,6094217687,4334141386,140.105,720283250,912508066,2170.2839999999997
593974674,-12.0564318,-77.0446262,,3,POINT (-77.0446262 -12.0564318),1863374534,593974676,213.585,,,,720385352,912507994,1287.0869999999998,720711704,912508016,1383.2489999999998,435393802,915282083,1513.8859999999997,720410062,593974674,0.0,720283250,912508066,780.2099999999999
593974675,-12.0573833,-77.0445548,,4,POINT (-77.0445548 -12.0573833),1863374534,593974676,107.498,,,,720385352,912507994,1180.9999999999998,720711704,912508016,1277.1619999999998,435393802,915282083,1407.7989999999998,720410061,593974674,412.966,720283250,912508066,674.123
593974676,-12.0583481,-77.044492,,4,POINT (-77.04449200000001 -12.0583481),1863374534,593974676,0.0,,,,720385352,912507994,1282.4259999999997,720711704,912508016,1378.588,435393802,915282083,1509.2250000000001,2054044543,912507934,325.975,720283250,912508066,775.549
593974677,-12.0593098,-77.044443,,4,POINT (-77.044443 -12.0593098),1863374534,593974676,294.717,,,,194898813,2060102857,932.761,500543601,819211214,1185.897,4154554391,2053915321,1059.728,2054044539,909271542,477.57700000000006,720283250,912508066,834.521
593974678,-12.0593876,-77.0445088,,4,POINT (-77.0445088 -12.0593876),1863374534,593974676,283.49,,,,194898813,2060102857,921.534,500543601,819211214,1174.67,4154554391,2053915321,1133.806,2054044539,909271542,466.34999999999997,720283250,912508066,965.0559999999999
593974679,-12.0626373,-77.0472622,,4,POINT (-77.04726220000001 -12.0626373),4042632162,819211080,563.769,,,,194898813,2060102857,923.916,500543601,819211214,705.37,4154554391,2053915321,678.7019999999999,5593002195,819210950,325.713,720283250,912508066,1219.602
593974680,-12.0616268,-77.0480597,,3,POINT (-77.0480597 -12.0616268),2026696788,819211075,736.265,,,,194898813,2060102857,793.408,500543601,819211214,1046.544,4154554391,2053915321,554.2879999999999,2054044554,915282211,161.023,720283250,912508066,1064.635
593974681,-12.0589738,-77.0458802,,4,POINT (-77.0458802 -12.0589738),1863374534,593974676,439.557,,,,194898813,2060102857,1077.601,720711704,912508016,1163.981,4154554391,2053915321,911.2990000000001,2054044548,915282694,191.581,720283250,912508066,686.092
593974682,-12.0588915,-77.045838,,4,POINT (-77.045838 -12.0588915),1863374534,593974676,628.283,,,,194898813,2060102857,1243.742,720711704,912508016,1153.7440000000001,4154554391,2053915321,901.062,2054044548,915282694,181.344,720283250,912508066,675.855
593974683,-12.0578071,-77.0494245,,4,POINT (-77.0494245 -12.0578071),4336231231,912507964,862.767,,,,720318095,912508068,1323.649,720711704,912508016,745.5150000000001,435393802,915282083,876.152,473828526,593974684,693.6779999999999,720283250,912508066,1111.716
593974684,-12.0577135,-77.048328,,4,POINT (-77.048328 -12.0577135),4336231231,912507964,982.46,,,,720318095,912508068,1231.7759999999998,720711704,912508016,865.2080000000001,435393802,915282083,995.8450000000001,473828526,593974684,0.0,720283250,912508066,1019.8429999999998
593974685,-12.0576255,-77.0471966,,4,POINT (-77.04719660000001 -12.0576255),1863374534,593974676,697.379,,,,720385352,912507994,1450.7909999999995,720711704,912508016,988.6270000000001,435393802,915282083,1119.2640000000001,2054044511,593974685,0.0,720283250,912508066,943.9139999999999
593974686,-12.0575138,-77.0459537,,4,POINT (-77.0459537 -12.0575138),1863374534,593974676,473.741,,,,720385352,912507994,1028.19,720711704,912508016,1124.352,435393802,915282083,1254.9890000000003,2054044547,593974695,106.478,720283250,912508066,521.313
593974687,-12.0571709,-77.0419638,,3,POINT (-77.0419638 -12.0571709),4213217990,1354143299,370.711,,,,720385352,912507994,1463.7419999999995,720711704,912508016,1559.904,435393802,915282083,1690.541,2054044512,593974687,0.0,720283250,912508066,956.8649999999999
593974688,-12.0584717,-77.0458377,,3,POINT (-77.04583770000001 -12.0584717),1863374534,593974676,580.999,,,,720385352,912507994,1135.448,720711704,912508016,1231.61,435393802,915282083,1362.247,2054044548,915282694,371.995,720283250,912508066,628.571
593974689,-12.0580741,-77.041883,,5,POINT (-77.041883 -12.0580741),4213217990,1354143299,474.476,,,,720385352,912507994,1567.5069999999998,720711704,912508016,1663.6689999999999,435393802,915282083,1794.3059999999998,2054044512,593974687,580.6899999999999,720283250,912508066,1060.6299999999999
593974691,-12.0567595,-77.0484174,,3,POINT (-77.04841740000001 -12.0567595),4336231231,912507964,756.97,,,,720318095,912508068,886.963,720711704,912508016,971.7330000000001,435393802,915282083,1102.3700000000001,473828526,593974684,106.525,720283250,912508066,675.03
593974692,-12.0581491,-77.04829,,4,POINT (-77.04828999999999 -12.0581491),4336231231,912507964,991.8720000000001,,,,720318095,912508068,1183.163,720711704,912508016,874.6200000000001,435393802,915282083,1005.2570000000002,473828526,593974684,709.061,720283250,912508066,971.2299999999999
593974693,-12.0566608,-77.0472677,,3,POINT (-77.04726770000001 -12.0566608),4336231231,912507964,631.4680000000001,,,,720318095,912508068,761.461,720711704,912508016,1045.845,435393802,915282083,1190.967,2054044549,593974693,0.0,720283250,912508066,549.528
593974694,-12.0584921,-77.0471454,,4,POINT (-77.04714540000001 -12.0584921),1863374534,593974676,600.767,,,,194898813,2060102857,1094.798,720711704,912508016,1004.8000000000001,4154554391,2053915321,752.118,2054044548,915282694,32.4,720283250,912508066,847.3019999999999
593974695,-12.0565594,-77.0460334,,3,POINT (-77.0460334 -12.0565594),4336195907,912508004,292.43600000000004,,,,720385352,912507994,921.712,720711704,912508016,1215.07,435393802,915282083,1360.1919999999998,2054044587,593974695,0.0,720283250,912508066,414.83500000000004
690200576,-12.0555891,-77.0568506,,3,POINT (-77.0568506 -12.0555891),435668847,915282148,,,,,720318095,912508068,,445802351,1399063081,,435393802,915282083,,721040935,912508042,,720283250,912508066,
791159858,-12.0672722,-77.0472513,traffic_signals,4,POINT (-77.0472513 -12.0672722),4334141384,4334141386,,,,,194898813,2060102857,,449596449,819211080,,318793605,819211388,,6094217687,4334141386,,720283250,912508066,
799340840,-12.0671221,-77.0581481,,3,POINT (-77.0581481 -12.0671221),8429977984,819211116,1508.149,,,,194898813,2060102857,2447.7050000000004,465060104,1399063317,502.72800000000007,318793605,819211388,1491.2870000000003,194898807,1273737018,481.355,720283250,912508066,2564.923
799341151,-12.0672796,-77.0592474,,4,POINT (-77.0592474 -12.0672796),8429977984,819211116,1628.9640000000004,,,,194898813,2060102857,2568.520000000001,465060104,1399063317,623.543,318793605,819211388,1612.102,194898807,1273737018,188.24300000000002,720283250,912508066,2685.7380000000003
799341153,-12.0671359,-77.0592592,,3,POINT (-77.0592592 -12.0671359),8429977984,819211116,1795.339,,,,194898813,2060102857,2734.895,465060104,1399063317,688.3430000000001,318793605,819211388,1778.477,194898807,1273737018,172.21300000000002,720283250,912508066,2852.1130000000003
817654731,-12.067333,-77.051237,,4,POINT (-77.051237 -12.067333),8429977984,819211116,482.61199999999997,,,,194898813,2060102857,1479.895,449596449,819211080,453.501,318793605,819211388,282.071,2054044571,819211388,282.071,720283250,912508066,2202.027
817654752,-12.0619871,-77.0483942,,3,POINT (-77.0483942 -12.0619871),2026696788,819211075,815.505,,,,194898813,2060102857,872.648,500543601,819211214,1125.784,4154554391,2053915321,633.5279999999999,2054044538,1355562681,499.206,720283250,912508066,1143.875
817654760,-12.0619529,-77.0480606,,3,POINT (-77.0480606 -12.0619529),2026696788,819211075,775.731,,,,194898813,2060102857,832.874,500543601,819211214,1086.01,4154554391,2053915321,593.754,2054044554,915282211,200.48899999999998,720283250,912508066,1104.1009999999999
817654788,-12.0616666,-77.0484357,,3,POINT (-77.0484357 -12.0616666),2026696788,819211075,791.0629999999999,,,,194898813,2060102857,911.414,500543601,819211214,1101.3419999999999,4154554391,2053915321,507.571,2054044554,915282211,114.306,720283250,912508066,1182.641
817654835,-12.0665345,-77.0522245,,4,POINT (-77.05222449999999 -12.0665345),8429977984,819211116,570.384,,,,194898813,2060102857,1509.94,559792969,1273673158,558.1220000000001,318793605,819211388,421.404,2054044583,1355562709,414.88200000000006,720283250,912508066,1799.0790000000004
817654852,-12.065348,-77.0536578,,3,POINT (-77.0536578 -12.065348),8429977984,819211116,774.5919999999999,,,,194898813,2060102857,1714.148,559792969,1273673158,328.276,318793605,819211388,625.612,2054044545,817654852,0.0,720283250,912508066,1924.1739999999998
817654860,-12.0654043,-77.0535925,,4,POINT (-77.05359249999999 -12.0654043),8429977984,819211116,765.126,,,,194898813,2060102857,1704.682,559792969,1273673158,318.81,318793605,819211388,616.146,2054044545,817654852,422.104,720283250,912508066,1914.7079999999999
817654861,-12.0683115,-77.0500182,,4,POINT (-77.0500182 -12.0683115),1863374556,819211116,311.14099999999996,,,,194898813,2060102857,1308.424,449596449,819211080,282.03,318793605,819211388,731.843,2054044513,817654869,142.356,720283250,912508066,2030.5560000000003
817654869,-12.0691298,-77.0490115,,4,POINT (-77.04901150000001 -12.0691298),4042632165,819211080,452.322,,,,194898813,2060102857,1478.716,449596449,819211080,452.322,318793605,819211388,595.889,2054044513,817654869,0.0,720283250,912508066,2200.848
817654903,-12.0585787,-77.0471988,,4,POINT (-77.0471988 -12.0585787),1863374534,593974676,589.522,,,,194898813,2060102857,1083.553,720711704,912508016,1313.946,4154554391,2053915321,740.8729999999999,2054044548,915282694,21.155,720283250,912508066,836.0569999999999
817654927,-12.066331,-77.0541942,,3,POINT (-77.0541942 -12.066331),8429977984,819211116,1276.3609999999999,,,,194898813,2060102857,2215.917,559792969,1273673158,530.593,318793605,819211388,1259.499,2054044545,817654852,633.887,720283250,912508066,2333.135
817655012,-12.0701019,-77.049816,,3,POINT (-77.04981600000001 -12.0701019),1863374556,819211116,593.9,,,,194898813,2060102857,1591.183,449596449,819211080,564.789,318793605,819211388,456.83299999999997,2054044582,817655012,0.0,720283250,912508066,2313.315
817655015,-12.0702334,-77.0496623,,3,POINT (-77.04966229999999 -12.0702334),1863374556,819211116,613.3329999999999,,,,194898813,2060102857,1610.6159999999998,449596449,819211080,584.2219999999999,318793605,819211388,1034.0349999999999,2054044582,817655012,581.8919999999999,720283250,912508066,2332.7479999999996
817655120,-12.0665544,-77.0540117,,3,POINT (-77.0540117 -12.0665544),8429977984,819211116,903.252,,,,194898813,2060102857,1842.808,559792969,1273673158,456.93600000000004,318793605,819211388,754.272,2054044583,1355562709,194.573,720283250,912508066,2052.834
819210791,-12.061072,-77.0508422,,4,POINT (-77.05084220000001 -12.061072),2026696788,819211075,688.9289999999999,,,,194898813,2060102857,1218.982,435373492,4332735080,725.7049999999999,4154554391,2053915321,405.437,2054044544,819211251,259.818,720283250,912508066,1508.121
819210802,-12.0619569,-77.0515926,,4,POINT (-77.05159260000001 -12.0619569),2026696788,819211075,520.721,,,,194898813,2060102857,1346.811,435373492,4332735080,374.16200000000003,4154554391,2053915321,16.785,2054044572,819210877,70.82900000000001,720283250,912508066,1590.14
819210806,-12.0621738,-77.0517242,,3,POINT (-77.0517242 -12.0621738),2026696788,819211075,469.287,,,,194898813,2060102857,1374.8549999999998,435373492,4332735080,392.026,4154554391,2053915321,34.649,2054044572,819210877,88.69300000000001,720283250,912508066,1608.0040000000001
819210829,-12.0631209,-77.0517637,,3,POINT (-77.0517637 -12.0631209),2026696788,819211075,363.885,,,,194898813,2060102857,1447.548,435373492,4332735080,400.661,4154554391,2053915321,140.05100000000002,2054044544,819211251,507.95000000000005,720283250,912508066,1713.4059999999997
819210839,-12.063481,-77.0518346,,3,POINT (-77.05183460000001 -12.063481),2026696788,819211075,322.985,,,,194898813,2060102857,1406.648,435373492,4332735080,359.761,4154554391,2053915321,180.95100000000002,2054044544,819211251,467.04999999999995,720283250,912508066,1695.7870000000003
819210853,-12.0633292,-77.0522012,,3,POINT (-77.0522012 -12.0633292),2026696788,819211075,367.64,,,,194898813,2060102857,1451.3029999999999,435373492,4332735080,404.416,4154554391,2053915321,207.59000000000003,2054044572,819210877,191.898,720283250,912508066,1711.209
819210860,-12.063101,-77.052144,,3,POINT (-77.052144 -12.063101),2026696788,819211075,393.76599999999996,,,,194898813,2060102857,1477.4289999999999,435373492,4332735080,430.54200000000003,4154554391,2053915321,181.464,2054044572,819210877,165.772,720283250,912508066,1685.0829999999999
819210871,-12.0621113,-77.0520868,,3,POINT (-77.0520868 -12.0621113),2026696788,819211075,504.07099999999997,,,,194898813,2060102857,1587.734,435373492,4332735080,358.8,4154554391,2053915321,291.769,2054044572,819210877,55.467,720283250,912508066,1574.778
819210877,-12.0616882,-77.052168,,3,POINT (-77.05216799999999 -12.0616882),2026696788,819211075,808.3139999999999,,,,194898813,2060102857,1577.006,435373492,4332735080,303.333,4154554391,2053915321,648.264,2054044572,819210877,0.0,720283250,912508066,1519.311
819210883,-12.0600637,-77.0521025,,3,POINT (-77.0521025 -12.0600637),4336231305,915282148,667.9940000000001,,,,194898813,2060102857,1396.2289999999998,435373492,4332735080,484.11,4154554391,2053915321,582.684,2054044572,819210877,180.777,720283250,912508066,1338.5339999999999
819210897,-12.0576026,-77.0504912,,3,POINT (-77.0504912 -12.0576026),4335661607,2053915154,595.152,,,,720318095,912508068,1422.1190000000001,720711704,912508016,868.8850000000001,435393802,915282083,999.5220000000002,2054044581,912508057,545.535,720283250,912508066,1210.1860000000001
819210950,-12.0632553,-77.0465988,,4,POINT (-77.0465988 -12.0632553),4042632162,819211080,657.396,,,,194898813,2060102857,598.203,500543601,819211214,798.997,4154554391,2053915321,772.3289999999998,2054044574,819210950,0.0,720283250,912508066,1320.335
819210954,-12.063859,-77.0463327,,3,POINT (-77.04633269999999 -12.063859),4042632162,819211080,730.643,,,,194898813,2060102857,671.4499999999999,500543601,819211214,872.244,4154554391,2053915321,845.5759999999999,2054044574,819210950,73.247,720283250,912508066,1393.582
819210958,-12.064658,-77.0453314,,3,POINT (-77.04533139999999 -12.064658),4334141384,4334141386,498.03100000000006,,,,194898813,2060102857,92.453,500543601,819211214,355.18399999999997,4154554391,2053915321,950.1639999999999,5593002194,819210958,0.0,720283250,912508066,1534.111
819210978,-12.0615695,-77.0452185,,3,POINT (-77.0452185 -12.0615695),1863374534,593974676,853.113,,,,194898813,2060102857,782.066,500543601,819211214,1035.202,4154554391,2053915321,994.3380000000001,2054044584,915282635,309.31600000000003,720283250,912508066,1099.648
819210983,-12.0640197,-77.0472338,,4,POINT (-77.0472338 -12.0640197),4042632162,819211080,547.886,,,,194898813,2060102857,707.713,500543601,819211214,689.487,4154554391,2053915321,662.8189999999998,5578472099,819210983,0.0,720283250,912508066,1429.845
819210987,-12.0594427,-77.0479409,,3,POINT (-77.0479409 -12.0594427),1863374534,593974676,984.3870000000001,,,,194898813,2060102857,959.695,500543601,819211214,1209.176,4154554391,2053915321,615.405,2054044548,915282694,736.411,720283250,912508066,1230.922
819210988,-12.0602335,-77.0468947,,4,POINT (-77.0468947 -12.0602335),1863374534,593974676,617.969,,,,194898813,2060102857,1014.754,500543601,819211214,1267.89,4154554391,2053915321,759.1940000000001,2054044548,915282694,369.99300000000005,720283250,912508066,864.504
819210989,-12.0610156,-77.0459064,,4,POINT (-77.04590640000001 -12.0610156),1863374534,593974676,756.217,,,,194898813,2060102857,685.17,500543601,819211214,938.3059999999999,4154554391,2053915321,897.4419999999999,2054044584,915282635,212.42000000000002,720283250,912508066,1002.7519999999998
819210992,-12.0627362,-77.0437682,,3,POINT (-77.0437682 -12.0627362),1863374534,593974676,1057.342,,,,194898813,2060102857,365.51599999999996,500543601,819211214,628.247,4154554391,2053915321,1198.5670000000002,500543582,915282488,100.149,720283250,912508066,1303.8770000000002
819211039,-12.0632431,-77.0525559,,3,POINT (-77.0525559 -12.0632431),2026696788,819211075,407.38,,,,194898813,2060102857,1491.043,435373492,4332735080,444.156,4154554391,2053915321,247.33,2054044572,819210877,222.118,720283250,912508066,1703.0620000000001
819211052,-12.0637426,-77.051548,,4,POINT (-77.051548 -12.0637426),2026696788,819211075,280.354,,,,194898813,2060102857,1364.0169999999998,435373492,4332735080,317.13000000000005,4154554391,2053915321,570.0379999999999,2054044544,819211251,424.419,720283250,912508066,1653.1560000000002
819211064,-12.0645492,-77.0505874,,4,POINT (-77.0505874 -12.0645492),2026696788,819211075,142.676,,,,194898813,2060102857,1226.339,449596449,819211080,311.354,4154554391,2053915321,432.36,5578472098,819211064,0.0,720283250,912508066,1515.478
819211075,-12.0653726,-77.0495811,,4,POINT (-77.0495811 -12.0653726),2026696788,819211075,0.0,,,,194898813,2060102857,1195.0720000000001,449596449,819211080,168.678,318793605,819211388,564.809,2054044573,819211064,429.807,720283250,912508066,1917.2040000000002
819211080,-12.0663401,-77.0483864,traffic_signals,4,POINT (-77.0483864 -12.0663401),4042632165,819211080,0.0,,,,194898813,2060102857,1026.3940000000002,449596449,819211080,0.0,318793605,819211388,1012.4419999999999,6094217687,4334141386,280.976,720283250,912508066,1748.5260000000003
819211095,-12.0640799,-77.0532026,,4,POINT (-77.05320260000001 -12.0640799),8429977984,819211116,672.296,,,,194898813,2060102857,1611.852,435373492,4332735080,55.598,4154554391,2053915321,368.139,2054044545,817654852,268.856,720283250,912508066,1761.4599999999998
819211101,-12.0647573,-77.0523832,,4,POINT (-77.05238319999999 -12.0647573),8429977984,819211116,788.9879999999998,,,,194898813,2060102857,1728.5439999999999,435373492,4332735080,172.29000000000002,318793605,819211388,698.7129999999999,2054044545,817654852,385.548,720283250,912508066,1878.1519999999998
819211109,-12.0655496,-77.0514277,,4,POINT (-77.0514277 -12.0655496),8429977984,819211116,430.7389999999999,,,,194898813,2060102857,1370.2949999999998,435373492,4332735080,308.51300000000003,318793605,819211388,834.936,5578472098,819211064,143.956,720283250,912508066,1659.4340000000002
819211116,-12.0663687,-77.0504289,traffic_signals,4,POINT (-77.0504289 -12.0663687),8429977984,819211116,0.0,,,,194898813,2060102857,1512.039,449596449,819211080,592.132,318793605,819211388,420.702,2054044573,819211064,285.7,720283250,912508066,1801.1780000000006
819211120,-12.0673406,-77.049204,,4,POINT (-77.049204 -12.0673406),1863374556,819211116,171.521,,,,194898813,2060102857,1168.804,449596449,819211080,142.41,318793605,819211388,592.223,2054044513,817654869,563.6529999999999,720283250,912508066,1890.9360000000001
819211122,-12.0681362,-77.0482088,traffic_signals,4,POINT (-77.0482088 -12.0681362),4042632165,819211080,282.188,,,,194898813,2060102857,1308.5819999999999,449596449,819211080,282.188,318793605,819211388,732.0009999999999,2054044513,817654869,140.802,720283250,912508066,2030.7140000000002
819211141,-12.063423,-77.0525803,,3,POINT (-77.0525803 -12.063423),2026696788,819211075,427.559,,,,194898813,2060102857,1511.222,435373492,4332735080,464.33500000000004,4154554391,2053915321,267.509,2054044572,819210877,242.297,720283250,912508066,1723.2409999999998
819211165,-12.0621019,-77.0524385,,3,POINT (-77.05243849999999 -12.0621019),2026696788,819211075,535.7729999999999,,,,194898813,2060102857,1619.436,435373492,4332735080,322.32000000000005,4154554391,2053915321,330.02700000000004,2054044572,819210877,93.72500000000001,720283250,912508066,1574.669
819211176,-12.0620919,-77.0528063,,3,POINT (-77.0528063 -12.0620919),2026696788,819211075,575.7829999999999,,,,194898813,2060102857,1659.446,435373492,4332735080,282.31000000000006,4154554391,2053915321,370.03700000000003,2054044572,819210877,133.73499999999999,720283250,912508066,1534.6589999999999
819211188,-12.0633136,-77.0529706,,3,POINT (-77.05297059999999 -12.0633136),2026696788,819211075,471.709,,,,194898813,2060102857,1555.372,435373492,4332735080,106.492,4154554391,2053915321,311.659,2054044572,819210877,271.666,720283250,912508066,1672.59
819211214,-12.0653517,-77.0475653,,4,POINT (-77.0475653 -12.0653517),4042632162,819211080,480.047,,,,194898813,2060102857,884.793,500543601,819211214,0.0,4154554391,2053915321,594.9799999999999,6094217687,4334141386,761.023,720283250,912508066,1606.9250000000002
819211216,-12.0643961,-77.0467821,,3,POINT (-77.0467821 -12.0643961),4042632162,819211080,807.811,,,,194898813,2060102857,748.618,500543601,819211214,949.412,4154554391,2053915321,922.744,5593002194,819210958,656.1650000000001,720283250,912508066,1470.75
819211251,-12.0627034,-77.0506865,,4,POINT (-77.0506865 -12.0627034),2026696788,819211075,429.111,,,,194898813,2060102857,1475.645,435373492,4332735080,465.887,4154554391,2053915321,145.619,2054044544,819211251,0.0,720283250,912508066,1718.974
819211255,-12.0618381,-77.0499139,,4,POINT (-77.04991390000001 -12.0618381),2026696788,819211075,556.844,,,,194898813,2060102857,1086.897,435373492,4332735080,593.62,4154554391,2053915321,273.35200000000003,2054044544,819211251,127.733,720283250,912508066,1376.036
819211281,-12.0616699,-77.0528944,,3,POINT (-77.0528944 -12.0616699),2026696788,819211075,729.2949999999998,,,,194898813,2060102857,1812.9579999999999,435373492,4332735080,224.31400000000002,4154554391,2053915321,569.245,2054044572,819210877,529.2520000000001,720283250,912508066,1930.1760000000002
819211286,-12.0616701,-77.0527926,,4,POINT (-77.0527926 -12.0616701),2026696788,819211075,740.365,,,,194898813,2060102857,1645.979,435373492,4332735080,235.38400000000001,4154554391,2053915321,580.315,2054044572,819210877,247.09099999999998,720283250,912508066,1487.733
819211288,-12.061706,-77.0520743,,3,POINT (-77.0520743 -12.061706),2026696788,819211075,549.1590000000001,,,,194898813,2060102857,1587.385,435373492,4332735080,313.71200000000005,4154554391,2053915321,336.85699999999997,2054044572,819210877,10.379,720283250,912508066,1529.6899999999998
819211293,-12.0635186,-77.0497231,,4,POINT (-77.04972309999999 -12.0635186),2026696788,819211075,549.3059999999999,,,,194898813,2060102857,1078.131,500543601,819211214,859.5849999999999,4154554391,2053915321,284.152,2054044538,1355562681,130.264,720283250,912508066,1367.27
819211295,-12.0643753,-77.0487386,traffic_signals,4,POINT (-77.04873859999999 -12.0643753),2026696788,819211075,143.842,,,,194898813,2060102857,1221.432,500543601,819211214,454.121,4154554391,2053915321,427.453,5578472099,819210983,513.719,720283250,912508066,1510.5710000000001
819211297,-12.0661593,-77.0465669,,3,POINT (-77.0465669 -12.0661593),4334141384,4334141386,283.738,,,,194898813,2060102857,1025.6840000000002,500543601,819211214,140.891,318793605,819211388,1015.2039999999998,6094217687,4334141386,283.738,720283250,912508066,1747.8160000000003
819211313,-12.0634415,-77.0479411,,4,POINT (-77.0479411 -12.0634415),2026696788,819211075,279.132,,,,194898813,2060102857,807.957,500543601,819211214,589.4110000000001,4154554391,2053915321,562.743,5578472099,819210983,100.244,720283250,912508066,1530.0890000000002
819211336,-12.0584998,-77.0522485,,4,POINT (-77.0522485 -12.0584998),4336231305,915282148,491.50299999999993,,,,194898813,2060102857,1783.5549999999998,445802351,1399063081,835.7520000000001,4154554391,2053915321,938.0690000000001,2054044524,1273833330,276.278,720283250,912508066,1162.043
819211388,-12.0674914,-77.0530596,,4,POINT (-77.0530596 -12.0674914),8429977984,819211116,710.268,,,,194898813,2060102857,1649.824,559792969,1273673158,613.904,318793605,819211388,0.0,2054044571,819211388,0.0,720283250,912508066,1938.9630000000002
