osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
273349255,-11.9625256,-77.0677806,3,,,POINT (-77.06778060000001 -11.9625256),4422580277,5588932258,1221.344,,,,303538832,4375690414,2463.582,518443524,1162293817,1675.4470000000003,319335083,1305382619,2284.4580000000005,5574789552,273423925,2354.382,405584317,1296147796,2305.4180000000006
273349266,-11.9631369,-77.0682655,3,,,POINT (-77.0682655 -11.9631369),4422580277,5588932258,2585.0230000000006,,,,303538832,4375690414,3827.261000000001,518443524,1162293817,1466.9020000000003,319335083,1305382619,2075.9130000000005,5574789552,273423925,2145.837,405584317,1296147796,1952.45
273349444,-11.9621895,-77.0656819,3,,,POINT (-77.0656819 -11.9621895),4422580277,5588932258,990.0079999999999,,,,303538832,4375690414,2232.246,518443524,1162293817,1444.111,4394024182,273426339,2683.534,5574789552,273423925,2123.046,405584317,1296147796,3368.414
273350397,-11.9619571,-77.0685827,3,,,POINT (-77.06858269999999 -11.9619571),4422580277,5588932258,1811.96,,,,303538832,4375690414,3054.198,518443524,1162293817,2181.869,319335083,1305382619,2063.272,5574733711,273426570,1995.573,405584319,1296147360,1323.356
273350406,-11.9625778,-77.0689905,3,,,POINT (-77.0689905 -11.9625778),4422580277,5588932258,1981.623,,,,303538832,4375690414,3223.861,518443524,1162293817,863.5020000000001,319335083,1305382619,1472.5130000000004,3063637777,273426570,677.206,405584319,1296147360,1493.019
273403596,-11.9593416,-77.0730516,4,traffic_signals,,POINT (-77.0730516 -11.9593416),4368264304,1305383735,433.544,,,,303538832,4375690414,3469.9739999999997,518443524,1162293817,33.64,319335083,1305382619,1629.161,5574731536,1296961347,136.127,405584319,1296147360,1739.1319999999998
273403602,-11.963755,-77.071862,4,,,POINT (-77.071862 -11.963755),4422580277,5588932258,1708.911,,,,303538832,4375690414,2951.149,518443524,1162293817,589.474,319335083,1305382619,1130.1470000000002,5574734221,273426755,115.708,405584319,1296147360,1220.307
273403746,-11.9636934,-77.0717677,4,,,POINT (-77.0717677 -11.9636934),4422580277,5588932258,1721.246,,,,303538832,4375690414,2963.484,518443524,1162293817,533.471,319335083,1305382619,1142.4820000000002,5574734221,273426755,59.705,405584319,1296147360,1232.6419999999998
273405235,-11.963078,-77.0706978,3,,,POINT (-77.0706978 -11.963078),4422580277,5588932258,1786.6170000000002,,,,303538832,4375690414,3028.855,518443524,1162293817,668.496,319335083,1305382619,1277.507,3063637777,273426570,482.2,405584319,1296147360,1298.013
273405242,-11.9601143,-77.0688108,3,motorway_junction,19B,POINT (-77.06881079999999 -11.9601143),4422580277,5588932258,2018.4389999999999,,,,303538832,4375690414,3260.6769999999997,518443524,1162293817,1063.2999999999997,319335083,1305382619,1672.3110000000001,5574740129,5043677860,1711.3780000000002,405584319,1296147360,1529.835
273422993,-11.9718102,-77.0759738,4,,,POINT (-77.0759738 -11.9718102),5090368821,1305701692,1033.59,,,,699674838,843103652,1095.58,441664256,273425106,650.8240000000001,319335083,1305382619,287.17,438900861,1305383629,330.573,590276717,273429597,3624.7980000000007
273423255,-11.9719039,-77.0756148,4,,,POINT (-77.0756148 -11.9719039),5090368821,1305701692,1074.339,,,,699674838,843103652,1136.329,441664256,273425106,691.5730000000001,319335083,1305382619,327.919,438900861,1305383629,371.322,590276717,273429597,3541.5880000000006
273423256,-11.9720345,-77.0726125,4,,,POINT (-77.07261250000001 -11.9720345),4422580277,5588932258,2965.647,,,,699674838,843103652,1409.3569999999997,441664256,273425106,275.26,319335083,1305382619,654.886,5574790552,273424993,244.015,590276717,273429597,3805.972
273423258,-11.9720275,-77.0724401,4,,,POINT (-77.07244009999999 -11.9720275),4422580277,5588932258,2909.9449999999997,,,,699674838,843103652,1428.1259999999997,441664256,273425106,219.558,4394024182,273426339,817.8320000000001,5574790552,273424993,188.313,590276717,273429597,3750.27
273423261,-11.9715778,-77.0693962,3,,,POINT (-77.0693962 -11.9715778),4422580277,5588932258,3243.8250000000003,,,,303538832,4375690414,4486.063000000001,441664256,273425106,228.272,4394024182,273426339,1032.9119999999998,5574779269,273426381,873.4680000000001,590276717,273429597,4084.1500000000005
273423285,-11.9720028,-77.0760122,4,,,POINT (-77.07601219999999 -11.9720028),5090368821,1305701692,1011.7699999999998,,,,699674838,843103652,1073.76,441664256,273425106,629.004,319335083,1305382619,389.309,438900861,1305383629,308.753,590276717,273429597,3602.978
273423288,-11.9722006,-77.072609,4,,,POINT (-77.072609 -11.9722006),4422580277,5588932258,2947.174,,,,699674838,843103652,1390.8839999999998,441664256,273425106,256.78700000000003,4394024182,273426339,780.59,5574790552,273424993,225.54200000000003,590276717,273429597,3787.4990000000003
273423424,-11.9713957,-77.0670469,3,,,POINT (-77.06704689999999 -11.9713957),4422580277,5588932258,4808.550000000001,,,,303538832,4375690414,6050.788000000002,441664256,273425106,2118.1629999999996,4394024182,273426339,1112.2749999999999,5574779269,273426381,1748.007,590276717,273429597,5648.875000000002
273423474,-11.9712345,-77.0670717,3,,,POINT (-77.0670717 -11.9712345),4422580277,5588932258,3499.543,,,,303538832,4375690414,4741.781000000001,441664256,273425106,483.99,4394024182,273426339,746.978,5574779269,273426381,658.983,590276717,273429597,4339.868
273423689,-11.9665849,-77.0681834,4,,,POINT (-77.0681834 -11.9665849),4422580277,5588932258,3336.98,,,,303538832,4375690414,4579.218000000001,441664256,273425106,703.984,4394024182,273426339,1235.085,441664271,273425719,338.186,405584317,1296147796,4421.053999999999
273423698,-11.96441,-77.0721103,3,,,POINT (-77.07211030000001 -11.96441),4422580277,5588932258,2449.3999999999996,,,,303538832,4375690414,3691.638,518443524,1162293817,1329.9629999999997,319335083,1305382619,1464.077,5574789545,273424034,276.34000000000003,405584319,1296147360,1960.7959999999998
273423771,-11.9672208,-77.0743793,3,,,POINT (-77.0743793 -11.9672208),4422580277,5588932258,2172.296,,,,699674838,843103652,1902.8230000000003,441664256,273425106,866.372,319335083,1305382619,1094.4130000000002,438900267,1305383035,164.356,405584319,1296147360,1683.692
273423844,-11.9651523,-77.0714148,3,,,POINT (-77.0714148 -11.9651523),4422580277,5588932258,2337.411,,,,303538832,4375690414,3579.649,441664256,273425106,1066.9769999999999,319335083,1305382619,1352.0880000000002,5574789549,273423844,0.0,405584319,1296147360,1848.807
273423850,-11.9647084,-77.0718427,3,,,POINT (-77.0718427 -11.9647084),4422580277,5588932258,2405.256,,,,303538832,4375690414,3647.494,518443524,1162293817,1285.8189999999997,319335083,1305382619,1419.933,5574789545,273424034,232.19600000000003,405584319,1296147360,1916.652
273423851,-11.964041,-77.0707175,3,,,POINT (-77.0707175 -11.964041),4422580277,5588932258,2515.214,,,,303538832,4375690414,3757.452,518443524,1162293817,1395.777,319335083,1305382619,1529.891,498055900,273423852,51.719,405584319,1296147360,2026.61
273423852,-11.964455,-77.0705008,3,,,POINT (-77.0705008 -11.964455),4422580277,5588932258,2463.495,,,,303538832,4375690414,3705.733,518443524,1162293817,1344.0579999999998,319335083,1305382619,1478.172,498055900,273423852,0.0,405584319,1296147360,1974.8909999999998
273423925,-11.9644135,-77.0695889,3,,,POINT (-77.0695889 -11.9644135),4422580277,5588932258,2654.6389999999997,,,,303538832,4375690414,3896.877,518443524,1162293817,1535.2019999999998,319335083,1305382619,1669.3159999999998,5574789552,273423925,0.0,405584319,1296147360,2166.035
273423944,-11.9659107,-77.0682923,3,,,POINT (-77.0682923 -11.9659107),4422580277,5588932258,2737.6820000000002,,,,303538832,4375690414,3979.9200000000005,441664256,273425106,779.883,4394024182,273426339,1310.984,5574789552,273423925,271.549,405584317,1296147796,3821.756
273423945,-11.9660115,-77.0689016,3,,,POINT (-77.0689016 -11.9660115),4422580277,5588932258,2670.462,,,,303538832,4375690414,3912.7000000000003,441664256,273425106,847.1030000000001,319335083,1305382619,1549.544,5574789552,273423925,204.329,405584317,1296147796,3754.5359999999996
273423963,-11.9661115,-77.0693075,3,,,POINT (-77.06930749999999 -11.9661115),4422580277,5588932258,2624.93,,,,303538832,4375690414,3867.168,441664256,273425106,892.6350000000001,319335083,1305382619,1504.0120000000002,5574789552,273423925,249.861,405584317,1296147796,3709.0040000000004
273424032,-11.9670561,-77.0702249,4,,,POINT (-77.0702249 -11.9670561),4422580277,5588932258,2531.729,,,,303538832,4375690414,3773.967,441664256,273425106,771.243,319335083,1305382619,1293.6950000000002,5574789543,273424032,0.0,405584317,1296147796,3615.8030000000003
273424034,-11.9647117,-77.0724882,3,,,POINT (-77.0724882 -11.9647117),4422580277,5588932258,2340.592,,,,303538832,4375690414,3582.83,518443524,1162293817,1221.155,319335083,1305382619,1413.4950000000001,5574789545,273424034,0.0,405584319,1296147360,1851.988
273424095,-11.9654504,-77.0717768,3,,,POINT (-77.07177679999999 -11.9654504),4422580277,5588932258,2285.939,,,,303538832,4375690414,3528.1769999999997,441664256,273425106,1015.505,319335083,1305382619,1300.616,5574789545,273424034,112.879,405584319,1296147360,1797.335
273424141,-11.9666609,-77.0705807,3,,,POINT (-77.07058069999999 -11.9666609),4422580277,5588932258,2473.171,,,,303538832,4375690414,3715.4090000000006,441664256,273425106,829.801,319335083,1305382619,1352.2530000000002,5574789543,273424032,58.558,405584317,1296147796,3557.2450000000003
273424173,-11.9640614,-77.0693979,3,,,POINT (-77.0693979 -11.9640614),4422580277,5588932258,2698.962,,,,303538832,4375690414,3941.2000000000003,518443524,1162293817,1579.525,319335083,1305382619,1713.639,5574789552,273423925,44.323,405584319,1296147360,2210.358
273424244,-11.9656311,-77.0694218,3,,,POINT (-77.0694218 -11.9656311),4422580277,5588932258,2599.091,,,,303538832,4375690414,3841.329,441664256,273425106,947.4810000000001,319335083,1305382619,1509.789,5574789552,273423925,304.707,405584317,1296147796,3683.1649999999995
273424247,-11.9663033,-77.0709419,4,,,POINT (-77.07094189999999 -11.9663033),4422580277,5588932258,2417.2699999999995,,,,303538832,4375690414,3659.508,441664256,273425106,884.1740000000001,319335083,1305382619,1327.968,5574789543,273424032,114.459,405584319,1296147360,1928.6659999999997
273424315,-11.9679522,-77.0725951,3,,,POINT (-77.0725951 -11.9679522),4422580277,5588932258,2376.795,,,,699674838,843103652,1877.4900000000002,441664256,273425106,666.681,319335083,1305382619,1069.0800000000002,5574789550,273424715,104.81099999999999,405584319,1296147360,1888.191
273424316,-11.9676343,-77.0733814,4,,,POINT (-77.0733814 -11.9676343),4422580277,5588932258,2284.237,,,,699674838,843103652,1784.9320000000002,441664256,273425106,748.4810000000001,319335083,1305382619,976.5220000000002,4178994294,3974760958,201.709,405584319,1296147360,1795.633
273424322,-11.9656288,-77.0716138,3,,,POINT (-77.07161379999999 -11.9656288),4422580277,5588932258,2312.545,,,,303538832,4375690414,3554.783,441664256,273425106,988.899,319335083,1305382619,1274.01,5574789549,273423844,78.078,405584319,1296147360,1823.941
273424392,-11.9681309,-77.0721642,3,,,POINT (-77.0721642 -11.9681309),4422580277,5588932258,2427.7369999999996,,,,699674838,843103652,1900.5659999999998,441664256,273425106,615.7389999999999,319335083,1305382619,1112.23,5574789550,273424715,53.869,590276717,273429597,3268.062
