osmid,y,x,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
1524458696,-11.9728133,-76.755399,,1,POINT (-76.755399 -11.9728133),4749878325,1570070883,3132.2410000000004,487183431,1524458694,2831.2909999999997,483500696,4762470517,7540.717999999998,487183429,1273900349,3266.3270000000007,318959257,1273778804,2289.863,5596725543,1273670449,1120.882,,,
1524458702,-11.9771999,-76.7723372,,4,POINT (-76.7723372 -11.9771999),4749878325,1570070883,205.286,487183431,1524458694,224.341,483500696,4762470517,4836.716000000001,487183429,1273900349,339.37199999999996,318959257,1273778804,915.0579999999999,5596732115,2910179090,244.801,,,
1524458703,-11.9729065,-76.7584479,,3,POINT (-76.75844789999999 -11.9729065),4749878325,1570070883,1916.1740000000002,487183431,1524458694,1615.2240000000002,483500696,4762470517,6324.651000000001,487183429,1273900349,2050.26,318959257,1273778804,1073.796,439945772,1273670449,95.185,,,
1524458707,-11.9775379,-76.7664219,,3,POINT (-76.7664219 -11.9775379),4749878325,1570070883,1027.199,487183431,1524458694,791.853,483500696,4762470517,5628.746000000002,487183429,1273900349,1161.285,318959257,1273778804,88.497,5596729849,5368834263,385.229,,,
1524458711,-11.9792076,-76.7799046,,4,POINT (-76.77990459999999 -11.9792076),1863374455,331604739,733.357,487183431,1524458694,1078.274,483500696,4762470517,4970.877000000001,817953105,1745790471,333.198,318959257,1273778804,1726.1730000000002,487183441,1524458631,137.114,,,
1524458714,-11.9721635,-76.7505384,,3,POINT (-76.7505384 -11.9721635),4749878325,1570070883,2969.579,487183431,1524458694,2668.629,483500696,4762470517,7378.056,487183429,1273900349,3103.6650000000004,318959257,1273778804,2127.201,5596717505,1524458647,246.219,,,
1524458715,-11.9725448,-76.7522044,,3,POINT (-76.7522044 -11.9725448),4749878325,1570070883,2783.464,487183431,1524458694,2482.5139999999997,483500696,4762470517,7191.940999999998,487183429,1273900349,2917.55,318959257,1273778804,1941.086,4556157490,2910198198,378.08299999999997,,,
1524458721,-11.9742066,-76.763852,,4,POINT (-76.763852 -11.9742066),4749878325,1570070883,1279.699,487183431,1524458694,1036.7549999999999,483500696,4762470517,5881.266000000002,487183429,1273900349,1413.785,318959257,1273778804,564.451,5596729839,4376370582,309.891,,,
1524458723,-11.9788118,-76.7705308,,4,POINT (-76.7705308 -11.9788118),4749878325,1570070883,558.346,487183431,1524458694,323.84900000000005,483500696,4762470517,5159.893000000001,487183429,1273900349,692.432,318959257,1273778804,557.3499999999999,5596729856,1273888814,229.43900000000002,,,
1524458727,-11.9775359,-76.7732695,,4,POINT (-76.7732695 -11.9775359),4749878325,1570070883,97.212,487183431,1524458694,332.41499999999996,483500696,4762470517,4728.642000000001,487183429,1273900349,231.298,318959257,1273778804,1018.4839999999999,5596732115,2910179090,136.727,,,
1570070517,-11.9944159,-76.8174154,,3,POINT (-76.8174154 -11.9944159),1863374455,331604739,5990.188,487183431,1524458694,6337.161,483500696,4762470517,1586.103,483490600,1273537082,312.951,4423758389,1273621776,1030.6190000000001,5596759279,1570070705,122.746,,,
1570070563,-11.9698067,-76.74711,,3,POINT (-76.74711000000001 -11.9698067),4749878325,1570070883,3330.949,487183431,1524458694,3029.9990000000003,483500696,4762470517,7739.425999999999,487183429,1273900349,3465.0350000000003,318959257,1273778804,2488.571,5596717500,1570070563,0.0,,,
1570070634,-11.9910743,-76.8221917,,3,POINT (-76.8221917 -11.9910743),1863374455,331604739,5542.824,487183431,1524458694,5889.797,483500696,4762470517,1138.7390000000003,483490600,1273537082,534.434,4423758389,1273621776,583.255,5596759268,1273783788,236.72999999999996,,,
1570070666,-11.9752744,-76.7496368,,4,POINT (-76.7496368 -11.9752744),4749878325,1570070883,3355.863,487183431,1524458694,3054.913,483500696,4762470517,7764.339999999999,487183429,1273900349,3489.949,318959257,1273778804,2513.4849999999997,4556157490,2910198198,351.73199999999997,,,
1570070681,-11.9959816,-76.8249868,,4,POINT (-76.8249868 -11.9959816),1863374455,331604739,6254.781999999999,487183431,1524458694,6601.754999999999,483500696,4762470517,1850.6970000000001,483490600,1273537082,1126.16,4423758389,1273621776,1295.2130000000002,5596759267,5400190647,377.38100000000003,,,
1570070683,-11.9942293,-76.8221965,,3,POINT (-76.8221965 -11.9942293),1863374455,331604739,5816.8589999999995,487183431,1524458694,6163.831999999999,483500696,4762470517,1412.7740000000001,483490600,1273537082,310.573,4423758389,1273621776,857.2900000000001,5596759273,1273827124,123.642,,,
1570070690,-11.9946938,-76.825574,,3,POINT (-76.825574 -11.9946938),1863374455,331604739,6092.909,487183431,1524458694,6439.882,483500696,4762470517,1688.8240000000003,483490600,1273537082,964.2870000000001,4423758389,1273621776,1133.3400000000004,5596759267,5400190647,215.508,,,
1570070705,-11.9941883,-76.8183373,,3,POINT (-76.8183373 -11.9941883),1863374455,331604739,5867.442,487183431,1524458694,6214.415,483500696,4762470517,1463.3569999999997,483490600,1273537082,190.205,4423758389,1273621776,907.8729999999999,5596759279,1570070705,0.0,,,
1570070803,-11.9784694,-76.7694335,,4,POINT (-76.76943350000001 -11.9784694),4749878325,1570070883,683.6289999999999,487183431,1524458694,449.13199999999995,483500696,4762470517,5285.176000000002,487183429,1273900349,817.7149999999999,318959257,1273778804,432.067,5596729856,1273888814,354.722,,,
1570070815,-11.9706797,-76.745368,,3,POINT (-76.745368 -11.9706797),4749878325,1570070883,3633.542,487183431,1524458694,3332.592,483500696,4762470517,8042.018999999999,487183429,1273900349,3767.628,318959257,1273778804,2791.1639999999998,4447028305,1570070563,374.124,,,
1570070824,-11.9756445,-76.7494463,,3,POINT (-76.7494463 -11.9756445),4749878325,1570070883,3401.975,487183431,1524458694,3101.025,483500696,4762470517,7810.451999999998,487183429,1273900349,3536.061,318959257,1273778804,2559.5969999999998,4556157490,2910198198,397.84399999999994,,,
1570070840,-11.9947048,-76.8220962,,3,POINT (-76.8220962 -11.9947048),1863374455,331604739,5870.846,487183431,1524458694,6217.8189999999995,483500696,4762470517,1466.761,483490600,1273537082,359.13100000000003,4423758389,1273621776,911.277,5596759273,1273827124,174.844,,,
1570070848,-11.9929987,-76.8194275,,3,POINT (-76.8194275 -11.9929987),1863374455,331604739,5617.0289999999995,487183431,1524458694,5964.0019999999995,483500696,4762470517,1212.944,483490600,1273537082,69.599,4423758389,1273621776,657.46,5596759271,4762329744,221.915,,,
1570070882,-11.9930815,-76.8199344,,3,POINT (-76.81993439999999 -11.9930815),1863374455,331604739,5594.941,487183431,1524458694,5941.914,483500696,4762470517,1190.856,483490600,1273537082,127.96100000000001,4423758389,1273621776,635.372,5596759271,4762329744,105.423,,,
1570070883,-11.9767049,-76.7735471,,3,POINT (-76.7735471 -11.9767049),4749878325,1570070883,0.0,487183431,1524458694,240.172,483500696,4762470517,4825.854000000002,487183429,1273900349,134.086,318959257,1273778804,1115.6960000000001,5596732115,2910179090,233.93900000000002,,,
1570070895,-11.9965094,-76.8215675,,3,POINT (-76.8215675 -11.9965094),1863374455,331604739,6084.621999999999,487183431,1524458694,6431.594999999999,483500696,4762470517,1680.5370000000003,483490600,1273537082,553.626,4423758389,1273621776,1125.0530000000003,5596759273,1273827124,371.488,,,
1570070955,-11.995307,-76.8289477,,3,POINT (-76.8289477 -11.995307),1863374455,331604739,6501.736,487183431,1524458694,6848.709,483500696,4762470517,2097.6510000000003,483490600,1273537082,1373.1139999999998,4423758389,1273621776,1542.1670000000004,5596759267,5400190647,624.335,,,
1570070957,-11.993128,-76.8219439,,3,POINT (-76.82194389999999 -11.993128),1863374455,331604739,5662.222,487183431,1524458694,6009.195,483500696,4762470517,1258.137,483490600,1273537082,370.663,4423758389,1273621776,702.653,5596759273,1273827124,183.73200000000003,,,
1570070996,-11.9801724,-76.7770462,,3,POINT (-76.7770462 -11.9801724),1863374455,331604739,595.638,487183431,1524458694,940.555,483500696,4762470517,4857.496000000002,817953105,1745790471,363.64,318959257,1273778804,1287.2790000000002,5596732098,2910190235,221.511,,,
1570070998,-11.9838931,-76.7727167,,3,POINT (-76.7727167 -11.9838931),1863374455,331604739,1013.4349999999998,487183431,1524458694,1358.3519999999999,483500696,4762470517,5275.293000000002,487183429,1273900349,1254.322,318959257,1273778804,1657.448,5596732098,2910190235,591.68,,,
1570071045,-11.968475,-76.7463727,,3,POINT (-76.74637269999999 -11.968475),4749878325,1570070883,3322.488,487183431,1524458694,3021.538,483500696,4762470517,7730.964999999999,487183429,1273900349,3456.574,318959257,1273778804,2480.1099999999997,4447028305,1570070563,260.33299999999997,,,
1570071046,-11.9946254,-76.8182289,,3,POINT (-76.81822889999999 -11.9946254),1863374455,331604739,5917.455,487183431,1524458694,6264.428,483500696,4762470517,1513.3700000000001,483490600,1273537082,240.218,4423758389,1273621776,957.8860000000001,5596759279,1570070705,50.013,,,
1570071064,-11.9927531,-76.8248565,,4,POINT (-76.8248565 -11.9927531),1863374455,331604739,5927.067,487183431,1524458694,6274.04,483500696,4762470517,1522.9819999999997,483490600,1273537082,798.445,4423758389,1273621776,967.4979999999999,5596759267,5400190647,49.666,,,
1570071099,-11.9702979,-76.7483283,,3,POINT (-76.7483283 -11.9702979),4749878325,1570070883,3191.6,487183431,1524458694,2890.6499999999996,483500696,4762470517,7600.076999999998,487183429,1273900349,3325.686,318959257,1273778804,2349.2219999999998,5596717501,1570071099,0.0,,,
1570071124,-11.9716428,-76.7464027,,3,POINT (-76.7464027 -11.9716428),4749878325,1570070883,3549.1300000000006,487183431,1524458694,3248.1800000000003,483500696,4762470517,7957.606999999999,487183429,1273900349,3683.216000000001,318959257,1273778804,2706.752,5596717501,1570071099,361.519,,,
1570071126,-11.9956205,-76.8219058,,3,POINT (-76.8219058 -11.9956205),1863374455,331604739,5974.753,487183431,1524458694,6321.726,483500696,4762470517,1570.668,483490600,1273537082,462.595,4423758389,1273621776,1015.1840000000001,5596759273,1273827124,278.751,,,
1570071133,-11.9750582,-76.7492279,,3,POINT (-76.74922789999999 -11.9750582),4749878325,1570070883,3406.422,487183431,1524458694,3105.472,483500696,4762470517,7814.8989999999985,487183429,1273900349,3540.5080000000003,318959257,1273778804,2564.044,4556157490,2910198198,402.29099999999994,,,
1570071145,-11.9951607,-76.822001,,3,POINT (-76.822001 -11.9951607),1863374455,331604739,5922.5869999999995,487183431,1524458694,6269.5599999999995,483500696,4762470517,1518.502,483490600,1273537082,410.872,4423758389,1273621776,963.018,5596759273,1273827124,226.585,,,
1570071156,-11.9967827,-76.8207041,,3,POINT (-76.8207041 -11.9967827),1863374455,331604739,6042.947999999999,487183431,1524458694,6389.920999999999,483500696,4762470517,1638.8630000000003,483490600,1273537082,510.874,4423758389,1273621776,1083.3790000000004,483490575,1273971899,355.947,,,
1570071178,-11.9747871,-76.7498989,,3,POINT (-76.74989890000001 -11.9747871),4749878325,1570070883,3294.6350000000007,487183431,1524458694,2993.685,483500696,4762470517,7703.111999999998,487183429,1273900349,3428.721000000001,318959257,1273778804,2452.2569999999996,4556157490,2910198198,290.504,,,
1570071197,-11.9690784,-76.7488343,,3,POINT (-76.7488343 -11.9690784),4749878325,1570070883,3045.2450000000003,487183431,1524458694,2744.2949999999996,483500696,4762470517,7453.721999999999,487183429,1273900349,3179.3310000000006,318959257,1273778804,2202.8669999999997,5596717500,1570070563,276.478,,,
1570071199,-11.9962813,-76.8205462,,3,POINT (-76.8205462 -11.9962813),1863374455,331604739,5974.245,487183431,1524458694,6321.218,483500696,4762470517,1570.16,483490600,1273537082,442.17100000000005,4423758389,1273621776,1014.676,483490575,1273971899,287.244,,,
1570071206,-11.9942151,-76.8174678,,3,POINT (-76.8174678 -11.9942151),1863374455,331604739,5967.143999999999,487183431,1524458694,6314.116999999999,483500696,4762470517,1563.059,483490600,1273537082,289.907,4423758389,1273621776,1007.5749999999999,5596759279,1570070705,99.702,,,
1570071225,-11.9795095,-76.7770414,,4,POINT (-76.7770414 -11.9795095),1863374455,331604739,520.938,487183431,1524458694,865.855,483500696,4762470517,4782.796000000001,817953105,1745790471,288.94,318959257,1273778804,1332.3550000000002,5596732098,2910190235,295.634,,,
1570071253,-11.9915626,-76.8219964,,3,POINT (-76.8219964 -11.9915626),1863374455,331604739,5599.516,487183431,1524458694,5946.489,483500696,4762470517,1195.431,483490600,1273537082,476.13,4423758389,1273621776,639.947,5596759268,1273783788,180.84400000000002,,,
1570071305,-11.9833839,-76.7723149,,3,POINT (-76.7723149 -11.9833839),1863374455,331604739,941.9089999999999,487183431,1524458694,1286.8259999999998,483500696,4762470517,5203.767000000003,487183429,1273900349,1182.7959999999998,318959257,1273778804,1585.9220000000003,5596732098,2910190235,520.154,,,
1570071332,-11.9956692,-76.825277,,3,POINT (-76.825277 -11.9956692),1863374455,331604739,6221.672,487183431,1524458694,6568.6449999999995,483500696,4762470517,1817.5870000000002,483490600,1273537082,1093.0500000000002,4423758389,1273621776,1262.1030000000003,5596759267,5400190647,344.271,,,
1571275579,-11.9843468,-76.8058081,,3,POINT (-76.80580809999999 -11.9843468),1863374455,331604739,3608.397,487183431,1524458694,3955.37,483500696,4762470517,2125.437,483500666,8858981459,1925.471,4423758389,1273621776,1569.9530000000002,5580666576,5718680920,131.917,,,
1571275687,-11.9853416,-76.8082767,,3,POINT (-76.80827669999999 -11.9853416),1863374455,331604739,3897.7529999999997,487183431,1524458694,4244.726,483500696,4762470517,1835.03,483500666,8858981459,1635.0639999999999,4423758389,1273621776,1279.546,5580666577,1571275687,0.0,,,
1571275692,-11.9858957,-76.8096067,,3,POINT (-76.8096067 -11.9858957),1863374455,331604739,4054.9930000000004,487183431,1524458694,4401.966,483500696,4762470517,1677.7900000000002,483500666,8858981459,1477.824,4423758389,1273621776,1122.3060000000003,5580666580,2910167290,2259.6330000000003,,,
1571275715,-11.9863862,-76.8108062,,3,POINT (-76.8108062 -11.9863862),1863374455,331604739,4196.405,487183431,1524458694,4543.378,483500696,4762470517,1536.378,483500666,8858981459,1336.412,4423758389,1273621776,980.894,626053908,1745790581,2036.655,,,
1571275727,-11.9868791,-76.8119922,,3,POINT (-76.81199220000001 -11.9868791),1863374455,331604739,4324.535,487183431,1524458694,4671.508,483500696,4762470517,1396.216,483500666,8858981459,1196.25,4423758389,1273621776,840.732,5580666574,1745790600,1532.397,,,
1571275740,-11.9875129,-76.8130929,,3,POINT (-76.8130929 -11.9875129),1863374455,331604739,4403.834,487183431,1524458694,4750.807,483500696,4762470517,1231.326,483500666,8858981459,1031.36,4423758389,1273621776,675.842,5580666574,1745790600,1367.507,,,
1571275851,-11.9860214,-76.8067489,,3,POINT (-76.8067489 -11.9860214),1863374455,331604739,3743.513,487183431,1524458694,4090.486,483500696,4762470517,1996.178,483500666,8858981459,1796.212,4423758389,1273621776,1440.6940000000002,5580666570,1571275851,0.0,,,
1571275860,-11.9845962,-76.8042244,,3,POINT (-76.8042244 -11.9845962),1863374455,331604739,3379.8050000000003,487183431,1524458694,3726.7780000000002,483500696,4762470517,2255.355,483500666,8858981459,2055.389,4423758389,1273621776,1699.871,5580666576,5718680920,96.675,,,
1571275862,-11.9835288,-76.8033265,,4,POINT (-76.8033265 -11.9835288),1863374455,331604739,3220.456,487183431,1524458694,3567.429,483500696,4762470517,2381.4500000000003,483500666,8858981459,2181.484,4423758389,1273621776,1825.9660000000001,5580666576,5718680920,256.024,,,
1571275936,-11.9845027,-76.8039712,,3,POINT (-76.80397120000001 -11.9845027),1863374455,331604739,3350.367,487183431,1524458694,3697.34,483500696,4762470517,2284.793,483500666,8858981459,2084.827,4423758389,1273621776,1729.3090000000002,5580666576,5718680920,126.113,,,
1571276005,-11.9849141,-76.8072031,,3,POINT (-76.8072031 -11.9849141),1863374455,331604739,3771.672,487183431,1524458694,4118.645,483500696,4762470517,1961.111,483500666,8858981459,1761.145,4423758389,1273621776,1405.6270000000002,5580666570,1571275851,132.69,,,
1571276278,-11.986754,-76.8085569,,3,POINT (-76.8085569 -11.986754),1863374455,331604739,3956.916,487183431,1524458694,4303.889,483500696,4762470517,1780.096,483500666,8858981459,1580.1299999999999,4423758389,1273621776,1224.612,5580666580,2910167290,2361.9390000000003,,,
1575967946,-11.9757322,-76.7732423,,3,POINT (-76.77324230000001 -11.9757322),4749878325,1570070883,589.1000000000001,487183431,1524458694,829.2720000000002,483500696,4762470517,4641.6230000000005,487183429,1273900349,723.1860000000001,318959257,1273778804,1692.1460000000004,5596729856,1273888814,923.6820000000001,,,
1575967969,-11.9789398,-76.7844487,,4,POINT (-76.7844487 -11.9789398),1863374455,331604739,1115.529,487183431,1524458694,1462.502,483500696,4762470517,3364.6989999999996,818103399,1745790482,86.78899999999999,318959257,1273778804,2315.5989999999993,5596732107,5497407270,252.19500000000002,,,
1745766722,-11.9717765,-76.7464962,,3,POINT (-76.7464962 -11.9717765),4749878325,1570070883,3548.89,487183431,1524458694,3247.94,483500696,4762470517,7957.366999999999,487183429,1273900349,3682.976,318959257,1273778804,2706.5119999999997,5596717501,1570071099,357.28999999999996,,,
1745766733,-11.9734347,-76.7466266,,1,POINT (-76.7466266 -11.9734347),4749878325,1570070883,3637.1960000000004,487183431,1524458694,3336.246,483500696,4762470517,8045.673,487183429,1273900349,3771.2820000000006,318959257,1273778804,2794.8179999999998,5596717501,1570071099,445.596,,,
1745766735,-11.9737197,-76.7461408,,3,POINT (-76.74614080000001 -11.9737197),4749878325,1570070883,3820.409000000001,487183431,1524458694,3519.4590000000007,483500696,4762470517,8228.885999999999,487183429,1273900349,3954.4950000000013,318959257,1273778804,2978.0310000000004,5596717501,1570071099,628.809,,,
1745766745,-11.9745899,-76.7466526,,3,POINT (-76.7466526 -11.9745899),4749878325,1570070883,3932.7770000000005,487183431,1524458694,3631.8270000000007,483500696,4762470517,8341.254,487183429,1273900349,4066.8630000000007,318959257,1273778804,3090.3990000000003,5596717501,1570071099,741.1769999999999,,,
1745766749,-11.9753546,-76.7452692,,3,POINT (-76.7452692 -11.9753546),4749878325,1570070883,4052.431000000001,487183431,1524458694,3751.4810000000007,483500696,4762470517,8460.908000000003,487183429,1273900349,4186.517000000001,318959257,1273778804,3210.0530000000003,5596717501,1570071099,860.831,,,
1745766751,-11.9756508,-76.7453898,,3,POINT (-76.7453898 -11.9756508),4749878325,1570070883,4087.8830000000003,487183431,1524458694,3786.9330000000004,483500696,4762470517,8496.360000000002,487183429,1273900349,4221.969,318959257,1273778804,3245.505,5596717501,1570071099,896.283,,,
1745766762,-11.9780395,-76.7457973,,3,POINT (-76.74579730000001 -11.9780395),4749878325,1570070883,3910.007000000001,487183431,1524458694,3609.0570000000007,483500696,4762470517,8318.484,487183429,1273900349,4044.093000000001,318959257,1273778804,3067.6290000000004,5596717501,1570071099,1171.019,,,
1745790450,-11.9755931,-76.776084,,3,POINT (-76.776084 -11.9755931),1863374455,331604739,323.052,487183431,1524458694,670.025,483500696,4762470517,4423.950000000001,817953105,1745790471,678.4870000000001,318959257,1273778804,1532.8990000000001,5596732113,1745790456,49.91,,,
1745790452,-11.9756378,-76.777218,,3,POINT (-76.777218 -11.9756378),1863374455,331604739,446.51300000000003,487183431,1524458694,793.4860000000001,483500696,4762470517,4300.489,817953105,1745790471,801.948,318959257,1273778804,1656.3600000000004,5596732113,1745790456,173.37099999999998,,,
1745790456,-11.9760344,-76.7760002,,3,POINT (-76.7760002 -11.9760344),1863374455,331604739,273.142,487183431,1524458694,620.115,483500696,4762470517,4401.587,817953105,1745790471,628.577,318959257,1273778804,1482.989,5596732113,1745790456,0.0,,,
1745790459,-11.976152,-76.7765604,,4,POINT (-76.77656039999999 -11.976152),1863374455,331604739,335.46500000000003,487183431,1524458694,682.438,483500696,4762470517,4343.540000000001,817953105,1745790471,690.9000000000001,318959257,1273778804,1545.3120000000001,5596732113,1745790456,62.323,,,
1745790460,-11.9762529,-76.7770442,,3,POINT (-76.77704420000001 -11.9762529),1863374455,331604739,389.273,487183431,1524458694,736.246,483500696,4762470517,4294.015,817953105,1745790471,744.708,318959257,1273778804,1599.1200000000001,5596732113,1745790456,116.131,,,
1745790468,-11.9777008,-76.7800093,,3,POINT (-76.7800093 -11.9777008),1863374455,331604739,667.695,487183431,1524458694,1014.6680000000001,483500696,4762470517,3865.754,817953105,1745790471,1023.13,318959257,1273778804,1877.5420000000004,487183441,1524458631,994.062,,,
1745790469,-11.9775455,-76.7811737,,3,POINT (-76.7811737 -11.9775455),1863374455,331604739,826.689,487183431,1524458694,1173.662,483500696,4762470517,3789.142,817953105,1745790471,1141.557,318959257,1273778804,2036.536,5596732107,5497407270,191.215,,,
1745790471,-11.9777423,-76.7782464,,3,POINT (-76.7782464 -11.9777423),1863374455,331604739,417.38200000000006,487183431,1524458694,764.355,483500696,4762470517,4648.992000000001,817953105,1745790471,0.0,318959257,1273778804,1617.4520000000002,487183441,1524458631,196.084,,,
1745790473,-11.9777862,-76.782188,,4,POINT (-76.782188 -11.9777862),1863374455,331604739,940.2189999999999,487183431,1524458694,1287.192,483500696,4762470517,3675.6119999999996,818103399,1745790482,270.611,318959257,1273778804,2150.066,5596732107,5497407270,77.685,,,
1745790475,-11.9779657,-76.7793108,,3,POINT (-76.7793108 -11.9779657),1863374455,331604739,535.797,487183431,1524458694,882.7700000000001,483500696,4762470517,4767.407000000002,817953105,1745790471,118.41499999999999,318959257,1273778804,1735.8670000000002,487183441,1524458631,314.49899999999997,,,
1745790480,-11.9781491,-76.7820777,,3,POINT (-76.7820777 -11.9781491),1863374455,331604739,898.148,487183431,1524458694,1245.121,483500696,4762470517,3635.3009999999995,818103399,1745790482,312.71000000000004,318959257,1273778804,2107.995,5596732107,5497407270,119.78399999999999,,,
1745790482,-11.9781794,-76.7846272,,3,POINT (-76.7846272 -11.9781794),1863374455,331604739,1202.318,487183431,1524458694,1549.291,483500696,4762470517,3432.5209999999997,818103399,1745790482,0.0,318959257,1273778804,2402.3879999999995,5596732107,5497407270,192.92600000000002,,,
1745790485,-11.9782669,-76.7862062,,3,POINT (-76.7862062 -11.9782669),1863374455,331604739,1392.7030000000002,487183431,1524458694,1739.6760000000002,483500696,4762470517,3260.3669999999997,818103399,1745790482,207.46200000000002,318959257,1273778804,2592.7729999999997,5596732107,5497407270,400.388,,,
1745790486,-11.9784785,-76.7870758,,3,POINT (-76.7870758 -11.9784785),1863374455,331604739,1486.3770000000002,487183431,1524458694,1833.3500000000001,483500696,4762470517,3162.8949999999995,818103399,1745790482,304.93399999999997,318959257,1273778804,2686.4469999999997,5596732107,5497407270,497.85999999999996,,,
1745790488,-11.9784761,-76.7832862,,3,POINT (-76.78328620000001 -11.9784761),1863374455,331604739,1034.574,487183431,1524458694,1381.547,483500696,4762470517,3498.8749999999995,818103399,1745790482,190.51,318959257,1273778804,2244.421,5596732107,5497407270,99.05199999999999,,,
1745790493,-11.9786505,-76.7861163,,3,POINT (-76.7861163 -11.9786505),1863374455,331604739,1348.942,487183431,1524458694,1695.915,483500696,4762470517,3217.865,818103399,1745790482,251.223,318959257,1273778804,2549.0119999999997,5596732107,5497407270,444.149,,,
1745790496,-11.97871,-76.7779422,,3,POINT (-76.7779422 -11.97871),1863374455,331604739,512.735,487183431,1524458694,857.6519999999999,483500696,4762470517,4750.255,817953105,1745790471,112.576,318959257,1273778804,1505.5510000000002,487183441,1524458631,83.508,,,
1745790499,-11.9788304,-76.7869911,,3,POINT (-76.78699109999999 -11.9788304),1863374455,331604739,1446.1770000000001,487183431,1524458694,1793.15,483500696,4762470517,3122.6949999999997,818103399,1745790482,345.134,318959257,1273778804,2646.2469999999994,5596732107,5497407270,538.0600000000001,,,
1745790516,-11.9790925,-76.7879306,,3,POINT (-76.7879306 -11.9790925),1863374455,331604739,1578.353,487183431,1524458694,1925.326,483500696,4762470517,3015.0249999999996,818103399,1745790482,461.58299999999997,318959257,1273778804,2778.4229999999993,5596732112,5409835730,559.8899999999999,,,
1745790517,-11.979236,-76.7937203,,3,POINT (-76.7937203 -11.979236),1863374455,331604739,2258.3420000000006,487183431,1524458694,2605.3150000000005,483500696,4762470517,2409.1969999999997,818103399,1745790482,1141.833,4423758389,1273621776,2976.2769999999996,5596732112,5409835730,264.563,,,
1745790520,-11.9792887,-76.7868981,,3,POINT (-76.7868981 -11.9792887),1863374455,331604739,1425.095,487183431,1524458694,1772.068,483500696,4762470517,3070.74,818103399,1745790482,361.781,318959257,1273778804,2625.1649999999995,5596732107,5497407270,527.187,,,
1745790521,-11.9792483,-76.791761,,3,POINT (-76.79176099999999 -11.9792483),1863374455,331604739,2044.9620000000002,487183431,1524458694,2391.935,483500696,4762470517,2622.5769999999998,818103399,1745790482,928.453,318959257,1273778804,3245.032,5596732112,5409835730,234.52100000000002,,,
1745790523,-11.9793729,-76.7893089,,3,POINT (-76.78930889999999 -11.9793729),1863374455,331604739,1731.2560000000003,487183431,1524458694,2078.2290000000003,483500696,4762470517,2867.3219999999997,818103399,1745790482,614.7470000000001,318959257,1273778804,2931.326,5596732112,5409835730,412.187,,,
1745790524,-11.9793531,-76.7942421,,3,POINT (-76.79424210000001 -11.9793531),1863374455,331604739,2316.5740000000005,487183431,1524458694,2663.5470000000005,483500696,4762470517,2350.9649999999997,818103399,1745790482,1200.065,4423758389,1273621776,2918.0449999999996,817307804,7638908239,657.873,,,
1745790525,-11.9794217,-76.7873794,,3,POINT (-76.78737940000001 -11.9794217),1863374455,331604739,1479.496,487183431,1524458694,1826.469,483500696,4762470517,3016.339,818103399,1745790482,416.1820000000001,318959257,1273778804,2679.5659999999993,5596732107,5497407270,581.5880000000001,,,
1745790530,-11.9795235,-76.7878222,,3,POINT (-76.78782219999999 -11.9795235),1863374455,331604739,1528.999,487183431,1524458694,1875.972,483500696,4762470517,2966.836,818103399,1745790482,465.685,318959257,1273778804,2729.0689999999995,5596732112,5409835730,511.701,,,
1745790531,-11.9794752,-76.7947167,,3,POINT (-76.7947167 -11.9794752),1863374455,331604739,2369.9530000000004,487183431,1524458694,2716.9260000000004,483500696,4762470517,2297.586,818103399,1745790482,1253.4440000000002,4423758389,1273621776,2864.6659999999997,817307804,7638908239,604.494,,,
1745790535,-11.9798506,-76.7891977,,4,POINT (-76.7891977 -11.9798506),1863374455,331604739,1682.9910000000002,487183431,1524458694,2029.9640000000002,483500696,4762470517,2812.8439999999996,818103399,1745790482,619.677,318959257,1273778804,2883.0609999999997,5596732112,5409835730,357.709,,,
1745790536,-11.9799712,-76.789672,,3,POINT (-76.789672 -11.9799712),1863374455,331604739,1736.2970000000003,487183431,1524458694,2083.2700000000004,483500696,4762470517,2759.5379999999996,818103399,1745790482,672.983,318959257,1273778804,2936.3669999999997,5596732112,5409835730,304.40299999999996,,,
1745790537,-11.9802006,-76.7905728,,3,POINT (-76.79057280000001 -11.9802006),1863374455,331604739,1837.5750000000003,487183431,1524458694,2184.5480000000002,483500696,4762470517,2658.2599999999998,818103399,1745790482,774.261,318959257,1273778804,3037.645,5596732112,5409835730,203.125,,,
1745790538,-11.9809616,-76.7938604,,3,POINT (-76.7938604 -11.9809616),1863374455,331604739,2205.0540000000005,487183431,1524458694,2552.0270000000005,483500696,4762470517,2290.781,818103399,1745790482,1141.74,4423758389,1273621776,2857.861,5596732112,5409835730,164.35399999999998,,,
1745790542,-11.9808695,-76.7748366,,4,POINT (-76.7748366 -11.9808695),1863374455,331604739,524.773,487183431,1524458694,869.6899999999999,483500696,4762470517,4786.631000000002,817953105,1745790471,684.424,318959257,1273778804,1168.786,5596732098,2910190235,103.018,,,
