osmid,y,x,street_count,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
632178969,-12.0715027,-77.16354,4,,POINT (-77.16354 -12.0715027),436409014,632177909,494.619,,,,,,,424631513,632177909,494.619,537497593,306533910,435.219,424627111,632178969,0.0,298239152,3021463053,456.543
632178979,-12.0722213,-77.1629524,4,crossing,POINT (-77.16295239999999 -12.0722213),436409014,632177909,392.31,,,,,,,424631513,632177909,392.31,537497593,306533910,332.90999999999997,424627111,632178969,301.60400000000004,298239152,3021463053,758.147
632179384,-12.0734872,-77.1630511,4,,POINT (-77.1630511 -12.0734872),436409014,632177909,591.274,,,,,,,424631513,632177909,591.274,537497593,306533910,135.077,436412946,306533910,135.077,298239152,3021463053,562.572
632179390,-12.0720636,-77.1642363,4,,POINT (-77.1642363 -12.0720636),436409014,632177909,762.9060000000001,,,,,,,424631513,632177909,762.9060000000001,537497593,306533910,505.70399999999995,424627111,632178969,301.78,298239152,3021463053,358.449
632179398,-12.0727774,-77.163642,4,crossing,POINT (-77.163642 -12.0727774),436409014,632177909,489.50200000000007,,,,,,,424631513,632177909,489.50200000000007,537497593,306533910,430.102,424627111,632178969,398.79600000000005,298239152,3021463053,460.79999999999995
632179474,-12.0725426,-77.1648446,4,,POINT (-77.1648446 -12.0725426),436409014,632177909,677.977,,,,,,,424631513,632177909,677.977,537497593,306533910,420.7749999999999,424627111,632178969,587.271,298239152,3021463053,649.275
2728252148,-12.0697028,-77.162752,3,crossing,POINT (-77.162752 -12.0697028),436409014,632177909,401.47200000000004,,,,,,,424631513,632177909,401.47200000000004,298242358,632136931,718.295,424627111,632178969,292.502,298239152,3021463053,749.045
2728252149,-12.0723625,-77.1616647,4,crossing,POINT (-77.1616647 -12.0723625),436409014,632177909,393.62600000000003,,,,,,,424631513,632177909,393.62600000000003,537497593,306533910,330.95,424627111,632178969,302.92,298239152,3021463053,758.4449999999999
2728252150,-12.0702333,-77.1634193,4,crossing,POINT (-77.1634193 -12.0702333),436409014,632177909,494.985,,,,,,,424631513,632177909,494.985,537497593,306533910,821.234,424627111,632178969,386.01500000000004,298239152,3021463053,842.558
3021463053,-12.0728792,-77.1665803,1,turning_circle,POINT (-77.16658030000001 -12.0728792),436409014,632177909,949.276,,,,,,,424631513,632177909,949.276,537497593,306533910,692.074,424627111,632178969,458.343,298239152,3021463053,0.0
3021475228,-12.0738317,-77.1627643,3,crossing,POINT (-77.16276430000001 -12.0738317),436409014,632177909,635.368,,,,,,,424631513,632177909,635.368,537497593,306533910,184.473,436412946,306533910,184.473,298239152,3021463053,611.968
3042136180,-12.0709349,-77.1628263,4,,POINT (-77.16282630000001 -12.0709349),436409014,632177909,594.676,,,,,,,424631513,632177909,594.676,537497593,306533910,535.276,424627111,632178969,100.057,298239152,3021463053,556.6
3042136181,-12.0713596,-77.1648224,4,crossing,POINT (-77.16482240000001 -12.0713596),436409014,632177909,692.384,,,,,,,424631513,632177909,692.384,537497593,306533910,607.8779999999999,424627111,632178969,200.837,298239152,3021463053,257.506
3042136182,-12.071852,-77.1654401,4,,POINT (-77.1654401 -12.071852),436409014,632177909,778.4250000000001,,,,,,,424631513,632177909,778.4250000000001,537497593,306533910,521.223,424627111,632178969,287.49199999999996,298239152,3021463053,170.851
3042136183,-12.0716562,-77.1622443,4,crossing,POINT (-77.1622443 -12.0716562),436409014,632177909,292.928,,,,,,,424631513,632177909,292.928,537497593,306533910,619.694,424627111,632178969,202.222,298239152,3021463053,658.765
3042136184,-12.0707874,-77.1641249,4,,POINT (-77.1641249 -12.0707874),436409014,632177909,593.3860000000001,,,,,,,424631513,632177909,593.3860000000001,537497593,306533910,537.058,424627111,632178969,101.839,298239152,3021463053,356.504
3962362761,-12.0727106,-77.1613759,3,,POINT (-77.1613759 -12.0727106),436409014,632177909,439.583,,,,,,,424631513,632177909,439.583,537497593,306533910,380.794,436412946,306533910,380.794,298239152,3021463053,808.289
3962362764,-12.0698101,-77.1637619,1,,POINT (-77.1637619 -12.0698101),436409014,632177909,555.004,,,,,,,424631513,632177909,555.004,537497593,306533910,881.253,424627111,632178969,446.03400000000005,298239152,3021463053,902.577
