osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
262573426,-12.1137945,-77.025511,3,,,POINT (-77.02551099999999 -12.1137945),437326048,262573642,381.909,437675773,263935411,1566.829,780628452,263936946,1550.1219999999998,459254546,262573598,252.70100000000002,437344449,262573426,0.0,548427233,262573050,165.246,249995023,1273736316,1767.4819999999997
262573427,-12.1135204,-77.0255033,4,,,POINT (-77.0255033 -12.1135204),437326048,262573642,361.815,437675773,263935411,1536.305,780628452,263936946,1519.598,459254546,262573598,222.17700000000002,437344449,262573426,586.7099999999999,548427233,262573050,134.722,249995023,1273736316,1736.9579999999999
262573448,-12.1056306,-77.018553,4,,traffic_signals,POINT (-77.018553 -12.1056306),4366536183,3261271967,95.41499999999999,437675773,263935411,712.662,780628452,263936946,695.955,804482995,262573660,252.568,803214715,4069147451,371.123,5594918315,263936816,745.662,249995023,1273736316,491.731
262573449,-12.1057687,-77.0186423,4,,traffic_signals,POINT (-77.0186423 -12.1057687),4366536183,3261271967,117.36699999999999,437675773,263935411,734.614,780628452,263936946,717.907,804482995,262573660,223.334,803214715,4069147451,341.889,5594918315,263936816,767.614,249995023,1273736316,513.683
262573450,-12.1061526,-77.0196415,3,,,POINT (-77.01964150000001 -12.1061526),4366536183,3261271967,234.094,437675773,263935411,851.3409999999999,780628452,263936946,834.634,804482995,262573660,83.476,803214715,4069147451,407.053,5594951509,1759428235,969.501,249995023,1273736316,630.4100000000001
262573451,-12.1065195,-77.0206746,4,,,POINT (-77.02067460000001 -12.1065195),4325493124,262573666,414.716,437675773,263935411,967.8240000000001,780628452,263936946,951.1170000000001,804482995,262573660,202.976,803214715,4069147451,526.553,5594951509,1759428235,718.836,249995023,1273736316,749.91
262573452,-12.1073263,-77.0227815,4,,,POINT (-77.02278149999999 -12.1073263),4325493124,262573666,660.7239999999999,437675773,263935411,724.711,780628452,263936946,708.004,804482995,262573660,448.984,803214715,4069147451,772.5609999999999,5594951511,262573479,199.253,249995023,1273736316,995.9179999999999
262573453,-12.1075984,-77.0235178,3,,,POINT (-77.02351779999999 -12.1075984),4325493124,262573666,746.303,437675773,263935411,810.29,780628452,263936946,793.5830000000001,289487168,262573614,342.93,437677998,3796283435,968.6210000000001,5594951511,262573479,284.832,249995023,1273736316,1081.497
262573467,-12.1056606,-77.0186958,4,,traffic_signals,POINT (-77.0186958 -12.1056606),4366536183,3261271967,130.721,437675773,263935411,747.9680000000001,780628452,263936946,731.2610000000001,804482995,262573660,236.688,803214715,4069147451,355.243,5594918315,263936816,780.9680000000001,249995023,1273736316,527.037
262573468,-12.1071932,-77.0228086,4,,,POINT (-77.0228086 -12.1071932),4325493124,262573666,675.814,437675773,263935411,709.6209999999999,780628452,263936946,692.914,804482995,262573660,464.074,803214715,4069147451,787.651,5594951511,262573479,214.343,249995023,1273736316,1011.0079999999999
262573469,-12.1077135,-77.024177,4,,,POINT (-77.02417699999999 -12.1077135),4325493124,262573666,868.705,437675773,263935411,932.692,780628452,263936946,915.985,289487168,262573614,389.693,437677998,3796283435,708.3249999999999,5594951511,262573479,407.234,249995023,1273736316,1203.8990000000001
262573476,-12.1092849,-77.0260286,3,,,POINT (-77.0260286 -12.1092849),437326048,262573642,1065.698,437675773,263935411,1143.2839999999999,780628452,263936946,1182.128,289487168,262573614,527.731,437344449,262573426,1520.7900000000002,5594951511,262573479,673.377,249995023,1273736316,1470.0420000000001
262573477,-12.1092238,-77.024163,3,,,POINT (-77.024163 -12.1092238),437326048,262573642,648.467,437675773,263935411,1082.368,780628452,263936946,1065.661,289487168,262573614,110.5,437344449,262573426,1103.559,5594951511,262573479,390.33599999999996,249995023,1273736316,1353.575
262573478,-12.1091809,-77.023651,4,,,POINT (-77.023651 -12.1091809),437326048,262573642,594.572,437675773,263935411,1138.2369999999999,780628452,263936946,1121.53,289487168,262573614,166.369,803214715,4069147451,787.751,5594951511,262573479,336.44100000000003,249995023,1273736316,1348.913
262573479,-12.1091124,-77.0226338,4,,,POINT (-77.02263379999999 -12.1091124),437326048,262573642,705.425,437675773,263935411,923.9639999999999,780628452,263936946,907.2570000000001,289487168,262573614,277.222,803214715,4069147451,898.604,5594951511,262573479,0.0,249995023,1273736316,1195.171
262573480,-12.109044,-77.0215754,3,,,POINT (-77.0215754 -12.109044),4325493124,262573666,671.943,437675773,263935411,1039.2849999999999,780628452,263936946,1022.578,804482995,262573660,763.558,803214715,4069147451,560.382,5594951511,262573479,115.321,249995023,1273736316,1121.5439999999999
262573481,-12.1089714,-77.0205176,4,,,POINT (-77.02051760000001 -12.1089714),4325493124,262573666,332.30100000000004,437675773,263935411,1154.5729999999999,780628452,263936946,1137.866,804482995,262573660,476.157,803214715,4069147451,444.13800000000003,5594951511,262573479,230.60899999999998,249995023,1273736316,793.7570000000001
262573482,-12.1089052,-77.0194527,4,,,POINT (-77.0194527 -12.1089052),4325493124,262573666,441.68,437675773,263935411,1270.584,780628452,263936946,1253.877,804482995,262573660,592.168,803214715,4069147451,329.66400000000004,5594951510,263930662,450.673,249995023,1273736316,890.826
262573483,-12.1088381,-77.0184914,4,,,POINT (-77.0184914 -12.1088381),4325493124,262573666,117.70500000000001,437675773,263935411,1069.385,780628452,263936946,1052.6779999999999,804482995,262573660,609.2909999999999,803214715,4069147451,5.689,5594951510,263930662,363.609,249995023,1273736316,566.8510000000001
262573567,-12.1103243,-77.0259109,4,,,POINT (-77.0259109 -12.1103243),437326048,262573642,735.4799999999999,437675773,263935411,1259.5659999999998,780628452,263936946,1272.461,289487168,262573614,197.513,437344449,262573426,1190.572,548427233,262573050,360.71500000000003,249995023,1273736316,1489.821
262573568,-12.1102488,-77.0246133,4,,,POINT (-77.0246133 -12.1102488),437326048,262573642,594.145,437675773,263935411,1160.7679999999998,780628452,263936946,1144.061,289487168,262573614,56.178,437344449,262573426,1049.237,548427233,262573050,504.41900000000004,249995023,1273736316,1348.4859999999999
262573569,-12.1101829,-77.023593,4,,,POINT (-77.02359300000001 -12.1101829),437326048,262573642,482.976,437675773,263935411,1148.809,780628452,263936946,1132.1019999999999,289487168,262573614,397.087,437344449,262573426,938.068,5594951511,262573479,224.845,249995023,1273736316,1237.317
262573570,-12.110116,-77.0225565,4,,,POINT (-77.02255649999999 -12.110116),437326048,262573642,569.403,437675773,263935411,1035.875,780628452,263936946,1019.168,289487168,262573614,389.13300000000004,803214715,4069147451,563.221,5594951511,262573479,111.911,249995023,1273736316,1124.383
262573571,-12.110048,-77.0215033,4,,,POINT (-77.02150330000001 -12.110048),437326048,262573642,454.64900000000006,437675773,263935411,1377.0870000000002,780628452,263936946,1360.38,289487168,262573614,625.6850000000001,803214715,4069147451,448.46700000000004,5594951511,262573479,453.123,249995023,1273736316,1009.6289999999999
