osmid,highway,street_count,geometry,NN,NN_dist
2910203458,,3,POINT (-76.7443024 -11.979762),5401301831,0.0114217747014213
2910203465,,1,POINT (-76.7435181 -11.9808576),5401301831,0.012654074076755712
3000983579,,4,POINT (-76.80856369999999 -11.984184),9488304309,0.004408825977514317
3000983580,,4,POINT (-76.8084266 -11.9845407),9488304309,0.004331840486436231
3012873816,,3,POINT (-76.816766 -11.984896),8858981459,0.003362673531579776
3048155833,,3,POINT (-76.7795407 -11.9803037),1745790471,0.002869840143631765
3048155834,,3,POINT (-76.7810739 -11.9811053),1273750648,0.0027383827088267795
3048155835,,4,POINT (-76.76979300000001 -11.9772809),4374712457,0.0016806654545108502
3048155838,,4,POINT (-76.77679999999999 -11.9784786),1273753351,0.0010221527332081512
3048155839,,3,POINT (-76.77915179999999 -11.9789953),1745790471,0.0015458842647458016
3048155840,,4,POINT (-76.7616649 -11.9749198),1273982966,0.0009201260783176661
3048155841,,3,POINT (-76.7604765 -11.9747831),1273876489,0.000984861822795201
3048155842,,4,POINT (-76.77549329999999 -11.9781585),1846066006,0.000966493378145735
3048155844,,4,POINT (-76.7625795 -11.975031),1273878599,0.0009402982133334864
3054475050,,4,POINT (-76.8228951 -11.9924839),5735090777,0.0027020685594555793
3054475051,,4,POINT (-76.823123 -11.9920122),5735090777,0.0025327512708500245
3054476050,,4,POINT (-76.8254671 -11.9947821),5735090777,0.006135706415727877
3054476051,,3,POINT (-76.8257854 -11.9951373),5735090777,0.006612148241686144
3054480535,,4,POINT (-76.8122668 -11.9864816),9488304309,0.00025546226727656923
3054480536,,3,POINT (-76.8134529 -11.9856852),9488304309,0.0016463486204376313
3081095193,,4,POINT (-76.77444130000001 -11.9788858),331604739,0.0019339512532634267
3081095194,,3,POINT (-76.77404180000001 -11.9787943),331604739,0.00189668933934839
3081095196,,4,POINT (-76.7752624 -11.979094),1846066006,0.0019300512039821987
3253607485,,3,POINT (-76.7652571 -11.978483),1273456695,0.004142308879116055
3273722945,,4,POINT (-76.75004300000001 -11.9755101),1524458647,0.005574397603327186
3273722953,,1,POINT (-76.7503308 -11.9757011),5368854834,0.00560849820272672
3273722959,,1,POINT (-76.74928679999999 -11.976127),1524458647,0.006374679070355226
3416607758,,4,POINT (-76.8162789 -11.986047),8858981452,0.0033671882186731773
3416607759,,4,POINT (-76.8151064 -11.9868278),9488304309,0.0029372343335287597
3638030629,,4,POINT (-76.79716310000001 -11.982059),3638030629,0.0
3638030644,,3,POINT (-76.7972283 -11.9866812),3638030629,0.004622659827415325
3638030645,,3,POINT (-76.797347 -11.9868272),3638030629,0.004771745011000383
3638030646,,3,POINT (-76.7969592 -11.9868003),3638030629,0.0047456823429313085
3638030647,,3,POINT (-76.79650599999999 -11.9867632),3638030629,0.004749871371945114
3638030653,,3,POINT (-76.79870560000001 -11.9870171),3638030629,0.005192500540201638
3638030656,,3,POINT (-76.7962769 -11.9874905),3638030629,0.0055033210600528995
3638046836,,3,POINT (-76.7964753 -11.9883137),3638030629,0.006292403430329923
3638046837,,3,POINT (-76.7966752 -11.98913),3638030629,0.0070878125969869935
3638046840,,3,POINT (-76.79853900000001 -11.9884725),3638030629,0.006559427037478777
4053986886,,4,POINT (-76.8145979 -11.9853256),9488304309,0.002798042762362037
4053986887,,4,POINT (-76.8149495 -11.9871889),9488304309,0.002817840848950636
4288415540,,4,POINT (-76.8187226 -11.9890628),8858981454,5.351794091373547e-05
4288415545,,4,POINT (-76.8185987 -11.9893553),4288415545,0.0
4288415552,,4,POINT (-76.82115899999999 -11.9905041),5735090777,8.990556156395658e-05
4288415553,,1,POINT (-76.8275613 -11.9906212),5735090777,0.006406644979240672
4288415619,,1,POINT (-76.83488370000001 -11.9962018),1745959765,0.00039197659369040466
4288754725,,3,POINT (-76.7631319 -11.9720463),1273878599,0.002105640463137693
4288754726,,4,POINT (-76.76302339999999 -11.9732247),1273878599,0.0009508567557714535
4288757531,,3,POINT (-76.7480255 -11.9687726),331603397,0.0005034026022913646
4299064579,,3,POINT (-76.7654258 -11.9737412),1273456695,0.0006099920163431149
4331349229,,3,POINT (-76.778256 -11.9805882),1745790471,0.0028459161916688422
4374712446,,3,POINT (-76.7738851 -11.9797111),331604739,0.002825162696199431
4374712457,,4,POINT (-76.77032989999999 -11.9756883),4374712457,0.0
4376370576,,3,POINT (-76.76264 -11.9769304),1273878599,0.00283810572389398
4376370577,,3,POINT (-76.7625938 -11.9771614),1273878599,0.0030693672083991473
4376370582,,4,POINT (-76.7618666 -11.9749438),4376370583,0.0009238358133343343
4376370583,,3,POINT (-76.761956 -11.9740243),4376370583,0.0
4740882245,,1,POINT (-76.7449134 -11.9764576),5401301831,0.00806136394973033
4740882295,,1,POINT (-76.74217779999999 -11.9786917),5401301831,0.010992758752929212
4757406733,,1,POINT (-76.74785350000001 -11.985318),5368854834,0.015448065853365181
4757439957,,1,POINT (-76.74456499999999 -11.9801424),5401301831,0.011753003078790073
4757590405,,3,POINT (-76.7598959 -11.9713182),1524458703,0.002149279155910224
4757590412,,3,POINT (-76.75848480000001 -11.9725134),1524458703,0.0003948280891742636
4757590413,,1,POINT (-76.7580306 -11.9724508),1273670449,0.0004187286710925409
4757712987,,1,POINT (-76.76488519999999 -11.978632),1273456695,0.00431240174612646
4757712993,,3,POINT (-76.7645419 -11.9782594),1273456695,0.003993898152182112
4757712994,,3,POINT (-76.7644829 -11.9784405),1273456695,0.004183057508567592
4757713001,,1,POINT (-76.7654297 -11.9792565),1524458646,0.004873592725086609
4759109150,,1,POINT (-76.7472423 -11.9789564),1524458647,0.009761981680991329
4759109157,,3,POINT (-76.7474132 -11.9777258),1524458647,0.00857940408478424
4759109160,,3,POINT (-76.7474461 -11.9783044),1524458647,0.00908474001058726
4762296309,,1,POINT (-76.826018 -11.9962234),1745959757,0.007091183351171927
4762329027,,1,POINT (-76.8280792 -11.9958415),1745959757,0.005036795101049477
4762329028,,3,POINT (-76.8273293 -11.9937838),1745959757,0.006232694958842212
4762329029,,3,POINT (-76.8269911 -11.9945527),1745959757,0.0063143901827487445
4762329053,,3,POINT (-76.8263321 -11.9953361),1745959757,0.00682126156220237
4762329056,,3,POINT (-76.82474360000001 -11.9930372),5735090777,0.0044425956782107616
4762329082,,3,POINT (-76.820959 -11.9911707),5735090777,0.0007822360577200424
4762329442,,3,POINT (-76.8191984 -11.9957968),5735090777,0.005728212192296815
4762329444,,3,POINT (-76.81924739999999 -11.9955717),5735090777,0.005500018055424981
4762329452,,1,POINT (-76.81804769999999 -11.9977864),5735090777,0.008001456050621617
4762329453,,3,POINT (-76.8183796 -11.9973345),5735090777,0.0074572152074330045
4762329463,,1,POINT (-76.8202951 -11.9967817),5735090777,0.006425702503228553
4762329464,,3,POINT (-76.8191537 -11.996851),5735090777,0.006741632794062317
4762329467,,1,POINT (-76.8198988 -11.9969325),5735090777,0.006638811605248216
4762329481,,3,POINT (-76.8213331 -11.9976635),5735090777,0.007251414379277978
4762329482,,1,POINT (-76.82138449999999 -11.9974298),5735090777,0.00701925534583331
4762329490,,1,POINT (-76.82067309999999 -11.9979127),5735090777,0.007514161979889124
4762329491,,3,POINT (-76.8204923 -11.9952862),5735090777,0.004917269617379652
4762329492,,3,POINT (-76.8202776 -11.9960814),5735090777,0.00573517741661009
4762329744,,3,POINT (-76.82079349999999 -11.9931238),5735090777,0.002734006658733438
4762329750,,3,POINT (-76.8202703 -11.9929222),5735090777,0.002660465239387688
4762329761,,3,POINT (-76.8197986 -11.9922407),5735090777,0.0022768554214080724
4762329762,,1,POINT (-76.81982480000001 -11.9915398),5735090777,0.001744820219958152
4762470462,,3,POINT (-76.8173871 -11.9860259),8858981452,0.0024133909774347283
4762470498,,3,POINT (-76.8153611 -11.9873619),9488304309,0.0032541397588395134
4762470499,,3,POINT (-76.8152017 -11.9877012),9488304309,0.003185848323453319
4762470516,,3,POINT (-76.81403760000001 -11.9868056),9488304309,0.0018684312591162827
4762470517,,3,POINT (-76.8138859 -11.9871586),9488304309,0.001770277972530785
4762470732,,3,POINT (-76.8124105 -11.985247),9488304309,0.0014908308891369128
4762470733,,3,POINT (-76.8119284 -11.9863366),9488304309,0.00045254773228712534
4762470740,,3,POINT (-76.8112319 -11.9843189),9488304309,0.0025768905001958744
4762470745,,3,POINT (-76.8098518 -11.9854939),9488304309,0.0026228346345045683
4762533587,,3,POINT (-76.8074044 -11.9857625),6277684472,0.0047009625152680075
4762533588,,1,POINT (-76.8070543 -11.9866187),6277684472,0.004906517335138737
4766472405,,3,POINT (-76.8248071 -11.9961956),5735090777,0.006836703647960049
4793036949,,3,POINT (-76.7577058 -11.9748493),1524458703,0.0020797077318689184
4796935995,,3,POINT (-76.7706439 -11.9747043),4374712457,0.001032885279205735
4796935996,,3,POINT (-76.77176179999999 -11.9751356),1524458694,0.0009583851835214179
4796936259,,3,POINT (-76.772891 -11.9755819),4796936283,0.0008665302822153431
4796936272,,1,POINT (-76.7674351 -11.9741268),1524458646,0.0006354530037682031
4796936283,,4,POINT (-76.77259170000001 -11.9763951),4796936283,0.0
4796936285,,3,POINT (-76.7796203 -11.9791179),1745790471,0.0019441904664963122
4796936286,,3,POINT (-76.78055000000001 -11.9804583),1273750648,0.002390984293126933
4796936288,,3,POINT (-76.780641 -11.9800069),1273750648,0.001978137469940633
4796936292,,3,POINT (-76.78043630000001 -11.9809381),1273750648,0.002854697241385501
4796936297,,3,POINT (-76.7805754 -11.980373),1273750648,0.002306778749681731
4796936298,,3,POINT (-76.7797101 -11.9798047),1745790471,0.0025290139283943983
4796936303,,3,POINT (-76.7780889 -11.978242),1745790471,0.0005239335263186903
4796936304,,3,POINT (-76.7769584 -11.9780024),1273753351,0.0005203060349447641
4796936313,,3,POINT (-76.7808835 -11.9831509),1273750648,0.004763530507931629
4796936315,,4,POINT (-76.7805575 -11.9853178),1273750648,0.006951004955400823
4796936331,,3,POINT (-76.7785983 -11.980707),1745790471,0.002985511631196169
4796936333,,3,POINT (-76.7790755 -11.9814026),1745790471,0.0037530258325791837
4796936334,,4,POINT (-76.78033569999999 -11.9830896),1273750648,0.004854601142216157
4796936336,,3,POINT (-76.7788575 -11.9813971),1745790471,0.0037055372417519644
4796936337,,3,POINT (-76.7798256 -11.9813918),1273750648,0.0035717168196838754
4796936338,,3,POINT (-76.7797992 -11.9816603),1273750648,0.0038068666656436777
4796936339,,4,POINT (-76.7793877 -11.9827634),1273750648,0.00495930075413648
4796936340,,4,POINT (-76.7791711 -11.9842488),1273750648,0.006372196488651802
4796936341,,3,POINT (-76.7793254 -11.9814057),1745790471,0.003818997323907674
4796936342,,4,POINT (-76.7789526 -11.9826309),1745790471,0.004939344936325527
4796936343,,3,POINT (-76.77888590000001 -11.9828827),1745790471,0.005180026294335636
4796936346,,3,POINT (-76.7804908 -11.9817842),1273750648,0.0035814537495276557
4796936418,,3,POINT (-76.78001089999999 -11.9852829),1273750648,0.007045324550367734
4796936419,,3,POINT (-76.779871 -11.9829298),1273750648,0.004880628242347289
4796936420,,3,POINT (-76.7795248 -11.9852375),1273750648,0.007149894061451032
4796936422,,3,POINT (-76.7790952 -11.9856683),1273750648,0.007704329082404982
4796936425,,3,POINT (-76.7785612 -11.9851273),1745790471,0.007391706436271322
4796936427,,4,POINT (-76.7801364 -11.984339),1273750648,0.006104357689387568
4796936428,,4,POINT (-76.7796702 -11.9842988),1273750648,0.006219433041684158
4796936429,,3,POINT (-76.7786878 -11.9841855),1745790471,0.006458301649816158
4796936430,,4,POINT (-76.7790586 -11.985194),1273750648,0.007279628649868851
4796936431,,3,POINT (-76.7790157 -11.9865878),1273750648,0.00859278226245639
4796936433,,3,POINT (-76.7805309 -11.985796),1273750648,0.007425396437228185
4796936436,,3,POINT (-76.7807779 -11.9865614),1273750648,0.008139945231387174
4796936437,,4,POINT (-76.7804819 -11.986554),1273750648,0.008179649665481048
4796936438,,3,POINT (-76.7799504 -11.9857395),1273750648,0.007501468659533844
4796936439,,4,POINT (-76.7799366 -11.9865545),1273750648,0.008293780171309459
4796936440,,3,POINT (-76.7795249 -11.9856974),1273750648,0.007584628532102957
4796936441,,4,POINT (-76.7794877 -11.9865642),1273750648,0.008422024790391768
4796936470,,3,POINT (-76.77987829999999 -11.988109),1273750648,0.009821982217964974
4796936471,,3,POINT (-76.77937300000001 -11.9880477),1273750648,0.00988037974219329
4797615638,,1,POINT (-76.7481427 -11.978679),1524458647,0.009161883982018778
4797615642,,3,POINT (-76.7475604 -11.9787031),1524458647,0.009401028901137342
4797615644,,1,POINT (-76.74771749999999 -11.9793812),1524458647,0.00996895633153509
4797615648,,3,POINT (-76.74756069999999 -11.9770485),1524458647,0.007910892076753395
4797615650,,1,POINT (-76.74775510000001 -11.9773416),1524458647,0.008082930044232575
4797615691,,3,POINT (-76.74829440000001 -11.9761651),1524458647,0.0067892008660774775
4797615693,,3,POINT (-76.748341 -11.9763088),1524458647,0.006898108031193277
4797615695,,3,POINT (-76.7484011 -11.9764282),1524458647,0.006980864710050673
4797615708,,1,POINT (-76.7481513 -11.9764802),1524458647,0.007135088155023679
4923068837,,1,POINT (-76.7579401 -11.9778202),1524458670,0.004727603795791557
4983270352,,3,POINT (-76.7693917 -11.9787055),4374712457,0.0031597017390870004
5041798270,,3,POINT (-76.7611843 -11.9738984),5041798270,0.0
5043105676,,3,POINT (-76.8185694 -11.9894244),4288415545,7.505531293523769e-05
5057324263,,3,POINT (-76.8251362 -11.9937859),5735090777,0.005214828485199824
5079950705,,3,POINT (-76.77941680000001 -11.9798182),1745790471,0.0023831065796603643
5079950706,,3,POINT (-76.7796894 -11.9798656),1745790471,0.0025672264976018076
5079950754,,3,POINT (-76.7803246 -12.0050315),1710204736,0.01853470223608171
5079950756,,1,POINT (-76.7801891 -12.0054805),1710204736,0.01850117714985072
5079950772,,3,POINT (-76.7983885 -11.9892672),3638030629,0.00731161763223447
5079950782,,3,POINT (-76.7962445 -11.9906624),3638030629,0.008652301284630175
5079950783,,3,POINT (-76.79648 -11.9845018),7684076214,0.00253372410692315
5079950806,,1,POINT (-76.7956398 -11.9852489),7684076214,0.003521956061623216
5079950807,,1,POINT (-76.79542859999999 -11.9856652),7684076214,0.003988433433070397
5079950875,,1,POINT (-76.7962749 -11.9939829),3638030629,0.011956934826703548
5079950876,,3,POINT (-76.7981484 -11.9915843),3638030629,0.009576124277597495
5079950918,,1,POINT (-76.79496 -11.9857691),7684076214,0.0042967305081900815
5079951149,,3,POINT (-76.81601790000001 -11.9949596),8858981457,0.006167986467236186
5079951157,,1,POINT (-76.8145272 -11.9957266),8858981457,0.0075519730832445025
5079951158,,3,POINT (-76.8159728 -11.994484),8858981457,0.005757696936280575
5079951163,,1,POINT (-76.8145983 -11.9948378),8858981457,0.006774540552692034
5079951164,,3,POINT (-76.81538810000001 -11.9945777),8858981457,0.006122156656768303
5079951165,,3,POINT (-76.8154584 -11.9950775),8858981457,0.006521581709989925
5079951166,,3,POINT (-76.8216958 -11.9937713),5735090777,0.003399904300124872
5079951170,,4,POINT (-76.8212748 -11.9933863),5735090777,0.00297439416520324
5079951171,,3,POINT (-76.82010959999999 -11.9929984),5735090777,0.0027887689398730813
5079951173,,3,POINT (-76.8197565 -11.9922459),5735090777,0.002306366653418607
5079951175,,4,POINT (-76.8194194 -11.9925597),5735090777,0.00276150325185081
5079951176,,3,POINT (-76.8198111 -11.9919066),5735090777,0.002010322702951985
5079951177,,1,POINT (-76.8192835 -11.9918936),5735090777,0.0023879645328178075
5325682371,,3,POINT (-76.8100116 -11.9851431),9488304309,0.0026731549375214408
5368817548,,3,POINT (-76.8093926 -11.9841497),9488304309,0.0037840918857763653
5368817551,,3,POINT (-76.8082229 -11.9840494),9488304309,0.004765833368879612
5368817559,,3,POINT (-76.8110659 -11.985581),9488304309,0.0015860625271353812
5368817561,,3,POINT (-76.81051979999999 -11.9849847),9488304309,0.0023944068994222896
5368817563,,3,POINT (-76.8108443 -11.9851228),9488304309,0.002075312530678346
5368817564,,3,POINT (-76.81070889999999 -11.9854328),9488304309,0.0019471378430920296
5368817565,,3,POINT (-76.81238209999999 -11.9844179),9488304309,0.002310246560434407
5368817566,,3,POINT (-76.81474559999999 -11.9849435),9488304309,0.003127005014387197
5368817567,,3,POINT (-76.8133971 -11.9843979),9488304309,0.0026245028424494257
5368817568,,3,POINT (-76.8147894 -11.9866937),9488304309,0.0026183174521060273
5368817569,,3,POINT (-76.81447729999999 -11.9865617),9488304309,0.0023114245499243594
5368817570,,3,POINT (-76.817134 -11.9850082),8858981459,0.0029791480997127394
5368817571,,3,POINT (-76.81678909999999 -11.9857931),8858981452,0.003039095301237614
5368817572,,3,POINT (-76.81770040000001 -11.9852065),8858981459,0.0023797352478726686
5368817573,,3,POINT (-76.81795459999999 -11.9858569),8858981459,0.0019629516677759145
5368817574,,3,POINT (-76.8169316 -11.9854688),8858981459,0.003038237094101536
5368817575,,3,POINT (-76.8160592 -11.9854897),8858981452,0.0038197981150815004
5368834257,,3,POINT (-76.7730409 -11.9765306),4796936283,0.0004691917411809942
5368834263,,3,POINT (-76.7667857 -11.97631),1524458646,0.0016425323132294616
5368852407,,3,POINT (-76.7948217 -11.9811829),7684076214,0.002442037536571603
5368852409,,3,POINT (-76.79285109999999 -11.9807293),7684076214,0.0044540545944236395
5368852410,,3,POINT (-76.7939434 -11.9805325),7684076214,0.0035062665414955616
5368852411,,3,POINT (-76.7929761 -11.9802736),7684076214,0.004494304956276316
5368852413,,3,POINT (-76.79343110000001 -11.9804207),7684076214,0.004018420815443966
5368852414,,3,POINT (-76.7907932 -11.9793003),7120170538,0.006376233239920544
5368852415,,3,POINT (-76.79160229999999 -11.979953),7684076214,0.005888359187424584
5368854834,,3,POINT (-76.7529105 -11.9707211),5368854834,0.0
5400190647,,3,POINT (-76.824679 -11.9931642),5735090777,0.004467654977731423
5400190651,,4,POINT (-76.821473 -11.9929296),5735090777,0.002535046776688865
5400232921,,4,POINT (-76.82230370000001 -11.9909747),5735090777,0.00127545628698983
5400232922,,3,POINT (-76.8299197 -11.9942756),1745959757,0.0036826954055376978
5400232923,,4,POINT (-76.8216779 -11.9908478),5735090777,0.0006769822523521124
5400232924,,4,POINT (-76.8233534 -11.9915465),5735090777,0.0024701992733426256
5400232925,,4,POINT (-76.8250604 -11.9922627),5735090777,0.0043180641507517435
5400232926,,3,POINT (-76.8264686 -11.992846),5735090777,0.005840900923660252
5400232927,,3,POINT (-76.8280117 -11.9934852),1745959757,0.00573654832891266
5400232928,,3,POINT (-76.82846410000001 -11.9936726),1745959757,0.005248762106435476
5400232929,,3,POINT (-76.82796159999999 -11.9949368),1745959757,0.005280604480554976
5400232931,,3,POINT (-76.8294703 -11.9940895),1745959757,0.004165403204975952
5400232932,,3,POINT (-76.82897029999999 -11.9938823),1745959757,0.00470342705907595
5400232933,,3,POINT (-76.8300648 -11.9942325),1745959757,0.003580308814890432
5400232937,,3,POINT (-76.8173077 -11.9948558),4288415545,0.005649971791963927
5401284588,,1,POINT (-76.74810119999999 -11.9725781),1570071197,0.003575658778463118
5401301831,,4,POINT (-76.7463666 -11.9685283),5401301831,0.0
5401301832,,3,POINT (-76.746263 -11.968456),5401301831,0.0001263338830262039
5409835730,,3,POINT (-76.79238960000001 -11.980623),7684076214,0.004926471622772883
5409835731,,3,POINT (-76.79275130000001 -11.979238),7684076214,0.005181773356679366
5409835732,,3,POINT (-76.7919309 -11.9805174),7684076214,0.005396209562284188
5409835733,,3,POINT (-76.7922726 -11.9792563),7684076214,0.005580910586993699
5409835734,,3,POINT (-76.79082630000001 -11.9791379),7120170538,0.006404945066118642
5409835735,,3,POINT (-76.79010169999999 -11.9800918),7120170538,0.005774997760160584
5418852689,,3,POINT (-76.81624859999999 -11.9850728),8858981459,0.003797389213662186
5418852691,,3,POINT (-76.8157516 -11.9845965),9488304309,0.004161988486292281
5468829839,,4,POINT (-76.8198093 -11.9941735),5735090777,0.003993911388599849
5468829840,,4,POINT (-76.819433 -11.9932226),5735090777,0.003295866435396438
5468829842,,1,POINT (-76.816759 -11.9925682),8858981457,0.0036958711084135354
5468829843,,3,POINT (-76.8206625 -11.9958149),5735090777,0.005423382776458835
5494778939,,4,POINT (-76.7690467 -11.9770425),1846395124,0.0016778380881359934
5494781142,,3,POINT (-76.77730630000001 -11.9785924),1273753351,0.0011009492722208547
5494781143,,4,POINT (-76.7742884 -11.977869),331604739,0.0009394440909385731
5494781146,,3,POINT (-76.7669812 -11.9737376),1273730716,0.0009120833569399254
5494781149,,1,POINT (-76.7676598 -11.9738451),1524458646,0.0009809076307178747
5497407270,,3,POINT (-76.78288259999999 -11.9779487),1273750648,0.0011056640764687022
5497407271,,3,POINT (-76.7829662 -11.977542),1273750648,0.0014161810618758606
5497407272,,3,POINT (-76.79434190000001 -11.9810724),7684076214,0.002930658908845395
5497407273,,3,POINT (-76.7823451 -11.9773492),1273750648,0.0012274385728012042
5497529776,,4,POINT (-76.8198627 -11.9876522),8858981452,0.0005598170594097394
5497529777,,4,POINT (-76.8203041 -11.9878393),8858981452,0.0010392337417591373
5497529778,,4,POINT (-76.81751199999999 -11.9856991),8858981459,0.002424358292420448
5497530474,,1,POINT (-76.8178278 -11.9935914),4288415545,0.0043056741655619285
5497530481,,1,POINT (-76.824764 -11.9945569),5735090777,0.005492285434136532
5517917855,,3,POINT (-76.8204453 -11.9928459),5735090777,0.0025339901696721095
5718654252,,3,POINT (-76.7834064 -11.9776573),1273750648,0.0017050063372377865
5718654253,,4,POINT (-76.78333859999999 -11.9780446),7120170538,0.0014759950271008467
5718654254,,3,POINT (-76.7767085 -11.9756247),1846066006,0.0018719154815335572
5718663864,,3,POINT (-76.77399389999999 -11.9748659),1570070883,0.001892498676351977
5718663865,,3,POINT (-76.7736254 -11.975704),1570070883,0.0010039580170496981
5718663867,,3,POINT (-76.7743323 -11.9798134),331604739,0.002865434181759392
5718663875,,3,POINT (-76.7750066 -11.9790321),1846066006,0.001950173325629451
5718663877,,3,POINT (-76.77238029999999 -11.98411),1273902257,0.007458770226384028
5718663878,,1,POINT (-76.7718591 -11.9827187),1273902257,0.006243797117137612
5718663882,,1,POINT (-76.7737434 -11.9813833),331604739,0.00449403000991229
5718663884,,3,POINT (-76.7768724 -11.9769156),1273753351,0.0006412153850293657
5718667955,,3,POINT (-76.7985408 -11.9869399),3638030629,0.005071611390867438
5718680919,,3,POINT (-76.8048124 -11.9855433),6277684472,0.0025815115436508083
5718680920,,3,POINT (-76.8050772 -11.9848411),6277684472,0.0022499196007846234
5735033779,,3,POINT (-76.8205797 -11.9961555),5735090777,0.0057703515126901455
5735042266,,3,POINT (-76.8172862 -11.9872828),8858981451,0.0019765432654015296
5735042267,,3,POINT (-76.81759769999999 -11.9865613),8858981452,0.001955039899850496
5735090777,,4,POINT (-76.821158 -11.9904142),5735090777,0.0
5735090782,,3,POINT (-76.8205126 -11.9898213),5735090777,0.0008763969249125723
5739350577,,3,POINT (-76.79875079999999 -11.9860995),3638030629,0.0043412476939197015
5739350578,,3,POINT (-76.7985851 -11.9860885),3638030629,0.004273049759828649
5761646515,,3,POINT (-76.8086345 -11.9840118),9488304309,0.004453590886014412
6065204030,,1,POINT (-76.7574298 -11.9777576),1524458670,0.004903346775416834
6065204031,,3,POINT (-76.7578695 -11.9764968),1524458670,0.0035992849414825706
6065204034,,1,POINT (-76.75955020000001 -11.9784433),1273876489,0.00476020810469217
6065204035,,3,POINT (-76.7588545 -11.976746),1524458670,0.0033970243228440833
6065204037,,3,POINT (-76.7572705 -11.9763052),1524458703,0.0035968642523695115
6065204038,,1,POINT (-76.7571634 -11.9766301),1524458703,0.003938925895467501
6277684472,,3,POINT (-76.8033183 -11.9834381),6277684472,0.0
6302476409,,3,POINT (-76.8138051 -11.987393),9488304309,0.0017676480022917767
6353003739,,1,POINT (-76.7498526 -11.9758208),1524458647,0.005921294737639772
6353003742,,3,POINT (-76.7568654 -11.9745278),1273670449,0.0020861637567593707
6353003750,,1,POINT (-76.7562822 -11.9759354),1273670449,0.003609701076266953
6353003780,,3,POINT (-76.7452633 -11.9751124),5401301831,0.006675900216451
6422094073,,3,POINT (-76.7782912 -11.9804556),1745790471,0.002713669827007146
6422094074,,3,POINT (-76.77797289999999 -11.9803626),1745790471,0.00263453493808764
7015777219,,4,POINT (-76.7647242 -11.9736522),1273456695,0.0009077347740354192
7015777222,,3,POINT (-76.7632612 -11.9734099),1273878599,0.0009266463025346397
7015777224,,3,POINT (-76.7819843 -11.9784017),1273750648,0.00011680522249046277
7120170538,,3,POINT (-76.78442200000001 -11.979047),7120170538,0.0
7248513183,,3,POINT (-76.7968217 -11.9833424),7684076214,0.0013265998944686265
7248620451,,3,POINT (-76.7986909 -11.9885035),3638030629,0.006623122608708112
7638401862,,3,POINT (-76.7882876 -11.9796244),7120170538,0.003908484888032899
7638401863,,3,POINT (-76.78839050000001 -11.9791987),7120170538,0.003971398385958436
7638908237,,3,POINT (-76.7968046 -11.9816594),7684076214,0.0004906174986715001
7638908238,,3,POINT (-76.79691200000001 -11.9811865),7684076214,0.0008816854427746534
7638908239,,1,POINT (-76.7959839 -11.9809845),7684076214,0.0015449726243600324
7638908241,,3,POINT (-76.7978255 -11.9819047),3638030629,0.0006801339941472501
7638908242,,3,POINT (-76.79845 -11.9813661),3638030629,0.00146158202643226
7638908243,,3,POINT (-76.7982724 -11.9820121),3638030629,0.001110290997887946
7638908244,,3,POINT (-76.79921 -11.9822374),3638030629,0.0020546596238757535
7638908245,,3,POINT (-76.7993151 -11.9817055),3638030629,0.002180840720909964
7638908246,,3,POINT (-76.80011210000001 -11.9824528),3638030629,0.0029751772115298837
7638908247,,3,POINT (-76.80063370000001 -11.9821272),6277684472,0.002987563550783947
7638908248,,3,POINT (-76.8005581 -11.9825599),6277684472,0.0028965391901347544
7638984574,,3,POINT (-76.7742509 -11.9750069),1273902257,0.0018356669087830782
7638984575,,3,POINT (-76.77388639999999 -11.9758219),1570070883,0.0009459458176847656
7638993265,,1,POINT (-76.7798008 -11.9772784),1745790471,0.0016221475179558488
7639080807,,1,POINT (-76.7799242 -11.978606),1745790471,0.0018870586980765768
7639085692,,3,POINT (-76.7666459 -11.9729976),1273730716,0.0015015302128170377
7639085693,,3,POINT (-76.7665684 -11.9736788),1273730716,0.0008159880207450854
7639090458,,1,POINT (-76.7784529 -11.9827391),1745790471,0.0050010651355494986
7639090459,,1,POINT (-76.7783189 -11.9849017),1745790471,0.007159767077916147
7639090463,,1,POINT (-76.7813417 -11.9864917),1273750648,0.008010224467517172
7639094499,,1,POINT (-76.7792563 -11.9786939),1745790471,0.0013876024538751323
7639098769,,3,POINT (-76.78034169999999 -11.9881913),1273750648,0.009817148519811067
7644618010,,3,POINT (-76.7891606 -11.9800653),7120170538,0.004846778811743193
7644664240,,3,POINT (-76.7894129 -11.9789518),7120170538,0.004991807873902675
7644664241,,3,POINT (-76.78865329999999 -11.979253),7120170538,0.004236311566668102
7672039180,,3,POINT (-76.7967733 -11.9936788),3638030629,0.011626336313732182
7672039181,,1,POINT (-76.796279 -11.9936649),3638030629,0.011639525231728216
7684063704,,1,POINT (-76.79662500000001 -11.9840674),7684076214,0.002077233123652952
7684063705,,3,POINT (-76.7971412 -11.9839151),3638030629,0.0018562291938241224
7684063709,,1,POINT (-76.797832 -11.9838024),3638030629,0.0018673164621973986
7684076214,,4,POINT (-76.79710590000001 -11.9820466),7684076214,0.0
7684076217,,3,POINT (-76.7970595 -11.9822898),7684076214,0.0002475867524730508
7897262755,,1,POINT (-76.76349020000001 -11.9721149),1524458721,0.002122759555390069
7897279690,,1,POINT (-76.7606665 -11.9715029),1524458670,0.0021541605000566554
7897279691,,3,POINT (-76.7603634 -11.9728399),1524458670,0.0008279252200577596
