osmid,street_count,ref,highway,geometry,NN,NN_dist
310955286,3,,,POINT (-77.0087865 -12.1751892),309583829,0.0022428214931213544
310955289,3,,,POINT (-77.0099357 -12.1762207),309583820,0.001730243627349516
310955309,3,,,POINT (-77.0098017 -12.1732697),3725509380,0.0037632424649520903
310955316,3,,,POINT (-77.0111927 -12.1750827),3725509380,0.00177744424666956
317339093,4,,,POINT (-76.9999703 -12.175302),6086163063,0.001865387579025193
317339193,4,,,POINT (-77.0009506 -12.1815076),317339193,0.0
317339209,4,,,POINT (-76.9974477 -12.1773569),317339210,8.642800472142153e-05
317339210,3,,,POINT (-76.99739409999999 -12.1772891),317339210,0.0
317339222,3,,,POINT (-77.0052541 -12.1753769),304905147,0.0018841768759837215
317339225,3,,,POINT (-77.006466 -12.176834),304905147,0.0004725462093773847
317339227,3,,,POINT (-77.0048601 -12.17568),304905147,0.0020810002907230302
317339275,3,,,POINT (-77.0062255 -12.1772953),304905184,0.0004936322720398066
317339279,3,,,POINT (-77.00736190000001 -12.1786659),304905184,0.0017754183563374604
317339281,3,,,POINT (-77.0072401 -12.176872),309583829,0.0005397288300660729
317339284,3,,,POINT (-77.0065297 -12.1776603),304905184,0.0006331075895945176
317339287,3,,,POINT (-77.00689629999999 -12.1772572),304905147,0.0007843800928109602
317339312,3,,,POINT (-77.0078906 -12.1781334),309583829,0.001954353729497321
317339315,3,,,POINT (-77.00822580000001 -12.1777553),309583829,0.0018548450204858356
317339325,3,,,POINT (-77.0069776 -12.1789644),304905184,0.0016914969701414572
346473948,3,,,POINT (-77.015998 -12.1725091),347933641,0.0009920068800153815
346473949,3,,,POINT (-77.01470879999999 -12.1739189),3725509380,0.0022498091030072154
346473952,3,,,POINT (-77.0122156 -12.176681),309583820,0.0007582512314619495
346473954,4,,traffic_signals,POINT (-77.0099946 -12.179135),346473954,0.0
346473955,4,,traffic_signals,POINT (-77.0099149 -12.1792298),346473955,0.0
346474216,3,,,POINT (-77.01856340000001 -12.1710812),346474216,0.0
346474220,3,,,POINT (-77.018612 -12.1713544),346474220,0.0
346474408,5,,traffic_signals,POINT (-77.0203017 -12.1731596),346474408,0.0
346474409,3,,,POINT (-77.01883359999999 -12.1718494),1757641857,7.212835781511552e-05
346474414,4,,,POINT (-77.0184903 -12.1710773),346474216,7.320396165009333e-05
347933154,4,,,POINT (-77.0176924 -12.1705931),346474216,0.00099844008834101
347933271,3,,,POINT (-77.0177565 -12.1705429),346474216,0.0009699765461090143
347933339,4,,,POINT (-77.0188658 -12.1697601),346474216,0.0013552678591325382
347933641,3,,,POINT (-77.0164978 -12.1716522),347933641,0.0
347935323,3,,,POINT (-77.0346073 -12.1715615),347935970,0.0063809327045608434
347935337,3,,,POINT (-77.0331448 -12.1760203),1757646157,0.007505858954843162
347935346,3,,,POINT (-77.0329291 -12.1731856),347935970,0.00561120478062395
347935462,5,,,POINT (-77.0253932 -12.1693696),558581115,0.0010623209496166432
347935640,3,,,POINT (-77.02789060000001 -12.1703689),4346630871,9.291383104344022e-05
347935641,4,,,POINT (-77.0276374 -12.1708451),347935641,0.0
347935649,3,,,POINT (-77.0277765 -12.1715011),1757646157,0.0004894444197251897
347935970,4,,,POINT (-77.02848659999999 -12.1697578),347935970,0.0
347935972,4,,,POINT (-77.0273198 -12.1711602),347935972,0.0
347936048,3,,,POINT (-77.0274758 -12.1707342),347935641,0.0001959932906997727
347936946,3,,,POINT (-77.0337828 -12.1673835),347935970,0.005804053319020825
371263985,3,,,POINT (-77.0087085 -12.17118),304905135,0.004818565401648212
371264015,3,,,POINT (-77.0076208 -12.1701907),304905135,0.004559506592821305
371264086,3,,,POINT (-77.0066119 -12.1720126),304905135,0.0025954416059645984
371264146,3,,,POINT (-77.00700260000001 -12.1723107),304905135,0.002784059656333321
371264192,3,,,POINT (-77.0076747 -12.1722904),304905135,0.0034108682486953625
371264193,3,,,POINT (-77.0073689 -12.1726462),304905135,0.0030069936232062578
371264228,3,,,POINT (-77.0086084 -12.1737439),309583829,0.0031765502813599837
371264276,3,,,POINT (-77.0089306 -12.1734017),309583829,0.0036387418004043422
371264328,3,,,POINT (-77.0094249 -12.1744664),309583829,0.003184797966905942
371264551,1,,,POINT (-77.0118447 -12.1757864),3725509380,0.0012004548221433967
371264644,3,,,POINT (-77.0093143 -12.1793774),346473955,0.0006184707915481662
371264667,3,,,POINT (-77.0089327 -12.1790297),1663122038,0.0008001313954555723
371264697,3,,,POINT (-77.00754019999999 -12.1803441),1663122038,0.00261675664898689
371264698,3,,,POINT (-77.02423810000001 -12.1668224),371264698,0.0
371264812,3,,,POINT (-77.0196199 -12.1669317),2833197405,0.0009782724569354193
371264922,3,,,POINT (-77.0220508 -12.164057),371264922,0.0
371264924,4,,,POINT (-77.02161460000001 -12.1643733),371264924,0.0
371264928,3,,,POINT (-77.0236853 -12.1621867),3826930086,0.00040973291300387384
371264935,3,,,POINT (-77.02341610000001 -12.1602865),4344532847,0.0009003938027333876
371264938,4,,,POINT (-77.0234494 -12.1598016),4344532847,0.0013845073130904645
383788319,4,,,POINT (-77.00236839999999 -12.2059003),383788319,0.0
383788338,3,,,POINT (-77.0011097 -12.2076048),383788338,0.0
383788341,3,,,POINT (-77.0002513 -12.2081888),383788338,0.0010382227891918474
383788353,3,,,POINT (-76.9991114 -12.2085617),383788338,0.002215594841117767
383788409,3,,,POINT (-76.9905007 -12.2120105),289311528,0.009640035389970261
383788415,4,,,POINT (-76.9879464 -12.2096072),289311528,0.008615821963103884
383788418,3,,,POINT (-76.98768750000001 -12.2093637),3748204279,0.00841415339176788
558581084,4,,traffic_signals,POINT (-77.02455089999999 -12.1685695),3826958684,9.226917145593645e-05
558581112,3,,,POINT (-77.02339739999999 -12.1714767),1757646152,0.0017979734035856998
558581115,4,,,POINT (-77.02612379999999 -12.1685984),558581115,0.0
558581116,3,,,POINT (-77.02665260000001 -12.1680401),558581116,0.0
859739618,4,,,POINT (-77.0220315 -12.1999715),859739618,0.0
859739631,4,,,POINT (-77.02413490000001 -12.1986562),859739631,0.0
859739635,3,,,POINT (-77.02473569999999 -12.1985933),859739635,0.0
859739639,3,,,POINT (-77.0252936 -12.1985304),859739639,0.0
859739642,3,,,POINT (-77.02605869999999 -12.1984792),859739642,0.0
859739644,4,,,POINT (-77.02641130000001 -12.1983663),859739642,0.0003702339395699299
859739657,3,,,POINT (-77.0197036 -12.1970685),4284776447,0.002467542818272213
859739666,4,,,POINT (-77.0217275 -12.1979297),859739618,0.0020643069636085047
859739673,3,,,POINT (-77.0243791 -12.1981906),859739631,0.0005257537446359974
859739685,3,,,POINT (-77.0203537 -12.1978992),4284776447,0.0022969911667255526
859739693,3,,,POINT (-77.02029450000001 -12.1957652),859739953,0.0013069324160011977
859739702,3,,,POINT (-77.01933889999999 -12.1962448),859799546,0.002258095308000558
859739722,3,,,POINT (-77.0237379 -12.1973851),4226751446,0.0012639805140893703
859739728,3,,,POINT (-77.0196354 -12.1964609),859739953,0.002246205137560921
859739740,3,,,POINT (-77.0184915 -12.1970413),1273474466,0.0018764647452068498
859739753,1,,,POINT (-77.0192071 -12.1982046),4284776447,0.0012443000040216299
859739773,3,,,POINT (-77.0255982 -12.1946018),4226751447,0.002051217419000294
859739783,3,,,POINT (-77.02540260000001 -12.1939233),4226751446,0.0025774114630807473
859739825,4,,,POINT (-77.02369590000001 -12.1931336),1408095025,0.002576429368331688
859739847,4,,,POINT (-77.02174669999999 -12.197353),1408095025,0.002072740111548058
859739873,3,,,POINT (-77.0241242 -12.193329),4226751443,0.002585182337863317
859739880,3,,,POINT (-77.02118280000001 -12.1972212),1408094966,0.0021931798307443045
859739884,3,,,POINT (-77.0232589 -12.1929377),1408094966,0.002566943826812259
859739899,3,,,POINT (-77.02018579999999 -12.1982724),4284776447,0.001958811458508746
859739904,3,,,POINT (-77.0228427 -12.1927198),1408094935,0.0025845899829526845
859739928,3,,,POINT (-77.0224104 -12.1925166),4226831135,0.0025754250231758737
859739944,3,,,POINT (-77.0181627 -12.1955182),1273474466,0.0023214410546096675
859739953,3,,,POINT (-77.020916 -12.1946155),859739953,0.0
859739958,3,,,POINT (-77.02583 -12.194126),4226751447,0.0025804773395620923
859739960,3,,,POINT (-77.0241584 -12.1975676),859739631,0.0010888536219354958
859739981,3,,,POINT (-77.0249503 -12.193717),1408095010,0.002575746402503718
859739984,4,,,POINT (-77.0232963 -12.1971935),1408095010,0.001274182004266306
859739986,3,,,POINT (-77.02329659999999 -12.1973799),1408095010,0.001444960224366312
859739997,3,,,POINT (-77.02455329999999 -12.1935282),4226751444,0.0025747367438205006
859740000,3,,,POINT (-77.02285089999999 -12.1970002),4226751444,0.0012922237035476894
859740010,3,,,POINT (-77.0222457 -12.1973519),4226751443,0.0018553337866814696
859740020,3,,,POINT (-77.0275681 -12.1949334),859740372,0.0025974037903211543
859740024,3,,,POINT (-77.0259385 -12.1982358),859739642,0.00027146196786810394
859740043,3,,,POINT (-77.0216673 -12.1911582),1281241873,0.00263326570061783
859740050,4,,,POINT (-77.0262718 -12.194332),1281241842,0.002588210694673551
859740052,3,,,POINT (-77.0267083 -12.1945372),1281241842,0.0026431423438785288
859740056,3,,,POINT (-77.02712769999999 -12.1947397),859740372,0.0026242455106149543
859740059,3,,,POINT (-77.02798730000001 -12.1951385),1281241849,0.0025982425791299026
859740128,4,,,POINT (-77.02505480000001 -12.1979306),859739639,0.0006455892502168316
859740130,3,,,POINT (-77.0269359 -12.198374),4226751455,0.0007858302933873987
859740154,3,,,POINT (-77.0204425 -12.191825),1281241873,0.0012387472098932392
859740160,4,,,POINT (-77.0211187 -12.1930566),1300754505,0.0012265904124858045
859740164,4,,,POINT (-77.0213761 -12.1934446),859799546,0.001212072613336197
859740166,4,,,POINT (-77.0218282 -12.1937065),4226831135,0.0012508237285900347
859740169,3,,,POINT (-77.0278185 -12.1965625),4226751455,0.001229739492732784
859740194,4,,,POINT (-77.0216841 -12.1903207),1408094801,0.002699617787769573
859740199,4,,,POINT (-77.0219172 -12.1909983),1281241873,0.0029291955909524943
859740203,3,,,POINT (-77.0226543 -12.1922908),4226831135,0.0028870303947132283
859740222,3,,,POINT (-77.0230881 -12.1914998),4226751425,0.0037092127641802173
859740227,4,,,POINT (-77.0277789 -12.1938577),859740372,0.0036680819974448226
859740230,3,,,POINT (-77.0283036 -12.1944982),1281241849,0.0033123958217567877
859740245,1,,,POINT (-77.02853639999999 -12.1943366),4226751455,0.0035623894902113242
859740295,4,,traffic_signals,POINT (-77.0078626 -12.1876375),859740295,0.0
859740346,4,,,POINT (-77.0285848 -12.1985778),859740346,0.0
859740372,4,,,POINT (-77.02643620000001 -12.1972712),859740372,0.0
859740377,4,,,POINT (-77.02025310000001 -12.1940147),859740377,0.0
859740400,3,,,POINT (-77.0154919 -12.1907702),859740400,0.0
859740419,3,,traffic_signals,POINT (-77.0076913 -12.1876322),859740419,0.0
859740448,3,,,POINT (-77.01392250000001 -12.1932682),859740448,0.0
859740486,4,,traffic_signals,POINT (-77.0108591 -12.1965428),859740486,0.0
859799431,3,,,POINT (-77.0070384 -12.1866417),3754884239,0.0006426708800081303
859799439,3,,,POINT (-77.0056958 -12.1881244),860682601,0.002022207687157281
859799441,4,,,POINT (-77.00551230000001 -12.1882584),2833304399,0.0020359292153697413
859799445,3,,,POINT (-77.00448400000001 -12.1881494),2833304399,0.0026865205936297586
859799446,3,,,POINT (-77.0044238 -12.1881743),2833304399,0.0027091484658513464
859799450,3,,,POINT (-77.0030392 -12.1885816),4375941195,0.0034602835635277216
