osmid,street_count,highway,ref,geometry,NN,NN_dist
263105814,4,traffic_signals,,POINT (-77.0259113 -12.0911537),263105814,0.0
263106679,3,,,POINT (-77.0244335 -12.0880806),263116141,0.0019244161738057707
263108203,3,,,POINT (-77.02533409999999 -12.0910703),263105814,0.0005831941357820752
263108204,4,traffic_signals,,POINT (-77.0270577 -12.0913111),263108204,0.0
263108205,3,,,POINT (-77.02819100000001 -12.0914642),263108204,0.0011435945522844672
263108207,4,traffic_signals,,POINT (-77.0300766 -12.0917286),263108207,0.0
263109788,3,,,POINT (-77.04756620000001 -12.0842186),263109788,0.0
263109790,3,,,POINT (-77.0465232 -12.0832897),263109790,0.0
263111351,3,,,POINT (-77.0392159 -12.0892183),263114110,0.0009372767200795107
263111352,4,,,POINT (-77.0391145 -12.0898309),263114110,0.0010470449512773419
263112013,3,,,POINT (-77.0465602 -12.0913815),4214544487,0.0028825637356341754
263112175,3,,,POINT (-77.04663410000001 -12.0908836),263112179,0.002783441626834144
263112176,3,,,POINT (-77.04677049999999 -12.0899435),263112179,0.0018334996100365078
263112177,3,,,POINT (-77.0468501 -12.0893858),263112179,0.0012701476331516532
263112178,3,,,POINT (-77.0468982 -12.0890488),263112179,0.0009297322840475558
263112179,4,,,POINT (-77.0470296 -12.0881284),263112179,0.0
263112180,4,,,POINT (-77.0470487 -12.0879973),263112180,0.0
263112181,3,,,POINT (-77.0471695 -12.0871489),263112181,0.0
263112182,4,,,POINT (-77.0472865 -12.0864177),263112182,0.0
263112183,4,,,POINT (-77.0474281 -12.0853145),263112183,0.0
263112609,4,,,POINT (-77.0453921 -12.0915116),4214544487,0.0031223095378264945
263112610,4,,,POINT (-77.0442615 -12.0913437),263113049,0.0035609808676805407
263112658,4,,,POINT (-77.0432505 -12.0904265),2073408910,0.0024428107458411377
263112747,4,,,POINT (-77.044371 -12.0905718),263113049,0.002784239213859277
263112748,3,,,POINT (-77.04450249999999 -12.089644),263113049,0.0018538286139762681
263112857,4,,,POINT (-77.045495 -12.0907267),263112179,0.0030176414714131673
263112858,4,,,POINT (-77.04563229999999 -12.0897904),263112179,0.0021713339885933124
263112859,4,,,POINT (-77.04576179999999 -12.0888703),263112179,0.001468922206932476
263112958,3,,,POINT (-77.04437 -12.088662),263113049,0.0008803227135522855
263113044,3,,,POINT (-77.0417321 -12.0895016),4337670315,0.0012879022400777394
263113049,4,,,POINT (-77.04449219999999 -12.0877902),263113049,0.0
263113198,4,,,POINT (-77.04162239999999 -12.0901861),4337670315,0.00176899180325472
263113200,4,,,POINT (-77.0408027 -12.0900782),263114450,0.001396790843327582
263113201,4,,,POINT (-77.0400027 -12.089965),263114450,0.0014058272795745724
263113202,4,,,POINT (-77.0382051 -12.0897028),263114110,0.000508073793853228
263113203,4,,,POINT (-77.0374216 -12.0895936),263114112,0.0005109990704497094
263113204,4,,,POINT (-77.0366056 -12.0894741),263114113,0.0005150142231034601
263113205,4,,,POINT (-77.0357941 -12.0893627),263114114,0.000515184287415816
263113206,4,,,POINT (-77.03492970000001 -12.0892459),263113206,0.0
263113588,4,,,POINT (-77.03242779999999 -12.0908525),263113588,0.0
263113589,4,,,POINT (-77.03248480000001 -12.0904479),263113589,0.0
263113590,4,,,POINT (-77.0325998 -12.0896213),263113590,0.0
263113591,4,traffic_signals,,POINT (-77.0327115 -12.0889338),263113591,0.0
263113592,4,traffic_signals,,POINT (-77.0328505 -12.0878586),263113592,0.0
263113593,4,traffic_signals,,POINT (-77.03300059999999 -12.0867686),263113593,0.0
263114100,3,,,POINT (-77.0458711 -12.0879763),263112179,0.0011684419797346112
263114106,3,,,POINT (-77.0422006 -12.0882379),2073408910,0.00047441506089052353
263114107,3,,,POINT (-77.0406552 -12.0888199),263114450,0.0001338886104219547
263114110,4,,,POINT (-77.0382788 -12.0892001),263114110,0.0
263114112,4,,,POINT (-77.03749500000001 -12.0890879),263114112,0.0
263114113,4,,,POINT (-77.0366787 -12.0889643),263114113,0.0
263114114,4,,,POINT (-77.0358663 -12.0888526),263114114,0.0
263114115,4,traffic_signals,,POINT (-77.03500560000001 -12.0887443),263114115,0.0
263114120,3,,,POINT (-77.0335123 -12.0890556),3063460620,0.00011570000000677904
263114436,3,,,POINT (-77.03377020000001 -12.0880039),3063475857,0.00011583868093991104
263114440,4,traffic_signals,,POINT (-77.035027 -12.0886237),263114440,0.0
263114442,4,,,POINT (-77.0358849 -12.0887455),263114114,0.00010870312782986248
263114443,4,,,POINT (-77.03669650000001 -12.0888548),263114113,0.00011093732464984482
263114444,4,,,POINT (-77.03750669999999 -12.0889739),263114112,0.00011459882198391416
263114445,4,,,POINT (-77.0382956 -12.0890854),263114110,0.00011592381118535918
263114450,3,,,POINT (-77.0406062 -12.0886953),263114450,0.0
263114455,3,,,POINT (-77.04365610000001 -12.0876544),263121088,0.0006751456879793889
263114458,4,,,POINT (-77.044511 -12.0876424),263114458,0.0
263115763,3,,,POINT (-77.0300771 -12.0911105),263116935,0.0004361806277232821
263115766,3,,,POINT (-77.02951590000001 -12.0892375),6064593059,0.00018212440802998678
263115767,4,traffic_signals,,POINT (-77.0293173 -12.0884339),263115767,0.0
263115843,4,,,POINT (-77.0318548 -12.0888167),263115843,0.0
263115844,3,,,POINT (-77.03130470000001 -12.0887491),263115843,0.0005542380084386976
263115845,4,,,POINT (-77.03075699999999 -12.0886624),263115845,0.0
263115847,4,,,POINT (-77.02968 -12.088503),263115847,0.0
263115856,3,,,POINT (-77.0290073 -12.0873273),263116939,0.00023310386097237878
263115915,4,,,POINT (-77.02983450000001 -12.0874306),263116939,0.0009571483688591426
263115917,4,,,POINT (-77.0309305 -12.0875868),263115917,0.0
263115918,4,,,POINT (-77.0314583 -12.0876673),263115917,0.0005339036336271887
263115919,4,,,POINT (-77.0320069 -12.0877418),263115919,0.0
263116139,4,,,POINT (-77.026038 -12.0902505),263116139,0.0
263116140,4,,,POINT (-77.0261352 -12.089582),263116140,0.0
263116141,4,,,POINT (-77.0262455 -12.0887287),263116141,0.0
263116142,4,,,POINT (-77.02635770000001 -12.0879791),263116142,0.0
263116143,3,,,POINT (-77.0265789 -12.0864241),263116143,0.0
263116292,3,,,POINT (-77.0288267 -12.0866835),263116292,0.0
263116293,3,,,POINT (-77.0284304 -12.0844442),263116293,0.0
263116358,4,traffic_signals,,POINT (-77.0282885 -12.0826926),263116358,0.0
263116359,4,traffic_signals,,POINT (-77.0282979 -12.0826306),263116358,6.270853211406823e-05
263116934,4,traffic_signals,,POINT (-77.0284802 -12.0804717),263116934,0.0
263116935,4,,,POINT (-77.0298148 -12.090762),263116935,0.0
263116936,4,,,POINT (-77.0296077 -12.0900566),263116936,0.0
263116938,5,traffic_signals,,POINT (-77.0291048 -12.088333),263116938,0.0
263116939,3,,,POINT (-77.0288819 -12.0875238),263116939,0.0
263116940,3,,,POINT (-77.0287551 -12.0870578),263116941,0.0003467237084494876
263116941,4,,,POINT (-77.0286558 -12.0867256),263116941,0.0
263116942,3,,,POINT (-77.0284726 -12.0859255),263116942,0.0
263116949,4,traffic_signals,,POINT (-77.0280293 -12.0837023),263116949,0.0
263116950,4,traffic_signals,,POINT (-77.02817330000001 -12.082676),263116950,0.0
263116951,4,traffic_signals,,POINT (-77.02818430000001 -12.0826151),263116951,0.0
263116952,4,,,POINT (-77.0283333 -12.0815421),263116952,0.0
263116953,4,traffic_signals,,POINT (-77.0285616 -12.0798571),263116953,0.0
263117154,4,traffic_signals,,POINT (-77.028689 -12.0798757),263116953,0.0001287506116458299
263117465,3,,,POINT (-77.02411979999999 -12.0893036),263116140,0.0020345377165390047
263117466,4,,,POINT (-77.0250595 -12.0894364),263116140,0.0010855090280612967
263117467,4,,,POINT (-77.0272763 -12.089733),263117467,0.0
263117469,4,,,POINT (-77.0284108 -12.089885),263117467,0.0011446371695931303
263117470,4,,,POINT (-77.0305383 -12.0901722),263117470,0.0
