osmid,street_count,highway,ref,geometry,NN,NN_dist
838231793,3,,,POINT (-77.0357142 -11.9046214),838231826,0.0009747992306111596
838231818,3,,,POINT (-77.03454670000001 -11.9055811),4334489627,0.0012655915296795226
838231820,3,,,POINT (-77.0347727 -11.9052307),838231939,0.001263725365727892
838231822,3,,,POINT (-77.0350139 -11.9048712),838231939,0.001362820094510261
838231824,3,,,POINT (-77.0352322 -11.9045394),838231826,0.0013798306925163174
838231826,4,,,POINT (-77.0363265 -11.9053799),838231826,0.0
838231828,4,,,POINT (-77.035419 -11.9042555),838231826,0.0014449330814935244
838231869,4,,,POINT (-77.0381101 -11.9031324),5839981715,0.0001512762373883721
838231872,3,,,POINT (-77.0408425 -11.9049067),4332871681,0.002318999148345788
838231875,3,,,POINT (-77.0413011 -11.9049118),4332871681,0.001958342411330206
838231881,4,,,POINT (-77.0413748 -11.9050469),4332871681,0.0018131737533978
838231888,4,,,POINT (-77.03802659999999 -11.9032597),1156770964,0.00015115402739289679
838231901,3,,,POINT (-77.03453469999999 -11.9079143),4334514193,0.00043239845050531265
838231904,3,,,POINT (-77.033372 -11.9073663),4334514193,0.0013000694481435993
838231926,3,,,POINT (-77.0343196 -11.9059263),4334489627,0.0012920433158382892
838231930,4,,,POINT (-77.04193890000001 -11.899738),838231930,0.0
838231931,4,,,POINT (-77.0431291 -11.8991069),1815030228,0.0002094578239153111
838231934,4,,,POINT (-77.0420099 -11.8998671),838231930,0.00014733570510538932
838231935,4,traffic_signals,,POINT (-77.0342395 -11.9083781),838231935,0.0
838231939,3,,,POINT (-77.0357729 -11.9060031),838231939,0.0
838231949,4,,,POINT (-77.0390441 -11.9014554),1156771028,0.0009065498221250703
838231951,3,,,POINT (-77.03965239999999 -11.9009703),1156771028,0.0001302159744427181
838231958,3,,,POINT (-77.0391705 -11.9015371),1156771028,0.0008667264216565674
838231970,4,traffic_signals,,POINT (-77.0343752 -11.9084352),2840774638,0.00011706498195179652
842822909,3,,,POINT (-77.038505 -11.9003815),4336162805,0.0010688777526007538
842825104,3,,,POINT (-77.0381696 -11.9008901),1156771028,0.0015973014242698154
842832576,3,,,POINT (-77.0357648 -11.9037394),1156770994,0.0016877861742541041
842838216,3,,,POINT (-77.04312710000001 -11.8958832),1156771055,0.001659100509319849
842838225,3,,,POINT (-77.0431885 -11.8985906),1815030228,0.0007243111002855913
842839004,3,,,POINT (-77.0435281 -11.897189),1241378540,0.0017438661215811709
889111078,3,,,POINT (-77.0543626 -11.9005759),4336045806,0.0038784064988075613
1156770964,4,,,POINT (-77.03789930000001 -11.9031782),1156770964,0.0
1156770984,3,,,POINT (-77.0366502 -11.9023785),1156770994,0.0004489980400849394
1156770994,4,,,POINT (-77.0370284 -11.9026205),1156770994,0.0
1156771006,4,,,POINT (-77.0381217 -11.9001355),4336162805,0.0013688418827587736
1156771008,4,,,POINT (-77.0371099 -11.902497),1156770994,0.00014796790192799238
1156771013,4,traffic_signals,,POINT (-77.0398386 -11.9010442),1156771028,0.00015387803611880254
1156771015,3,,,POINT (-77.03671919999999 -11.9022521),1156770994,0.0004809607052575104
1156771028,4,traffic_signals,,POINT (-77.0397668 -11.9009081),1156771028,0.0
1156771034,4,traffic_signals,,POINT (-77.03995759999999 -11.9008043),1156771034,0.0
1156771037,4,traffic_signals,,POINT (-77.0400293 -11.900941),1156771037,0.0
1156771055,4,,,POINT (-77.04213059999999 -11.8945567),1156771055,0.0
1241378095,4,,,POINT (-77.04118750000001 -11.900313),1241378279,0.00015025824436826085
1241378099,3,,,POINT (-77.03779110000001 -11.9071954),838231826,0.0023326151440004614
1241378103,3,,,POINT (-77.0420146 -11.9031852),4332871679,0.00207704191820548
1241378107,3,,,POINT (-77.04513 -11.898949),1241378540,0.0006725358875175176
1241378118,4,,,POINT (-77.04033990000001 -11.9047613),4332871681,0.0028188467517738327
1241378124,3,,,POINT (-77.0448353 -11.9023445),1815030228,0.003525727853932378
1241378128,3,,,POINT (-77.0430138 -11.8994993),599287281,0.00015835011840708847
1241378133,4,,,POINT (-77.0384323 -11.9035235),1156770964,0.0006350756569025731
1241378136,3,,,POINT (-77.0498375 -11.9008891),4336045809,0.0007088261422957288
1241378143,3,,,POINT (-77.04340089999999 -11.8971469),1241378540,0.0018677415506494954
1241378149,4,,,POINT (-77.03991310000001 -11.8982789),1241378149,0.0
1241378154,4,,,POINT (-77.0394032 -11.903972),5839981715,0.0016930331154394926
1241378157,3,,,POINT (-77.0443527 -11.8993733),1241378540,0.0011347470643267063
1241378159,3,,,POINT (-77.04413270000001 -11.9035284),4332871681,0.0030500897429430866
1241378161,3,,,POINT (-77.0447851 -11.8998533),1241378540,0.0015086733576226232
1241378165,3,,,POINT (-77.0430398 -11.8977647),1815030228,0.0015375601484165138
1241378168,3,,,POINT (-77.04536969999999 -11.9020008),1815030228,0.0035563587628295837
1241378175,3,,,POINT (-77.0445206 -11.89836),1241378540,0.00031314054352960744
1241378178,3,,,POINT (-77.0413023 -11.8956433),1241378430,0.0005431269833129
1241378182,3,,,POINT (-77.04196469999999 -11.8975976),5714142997,0.001678994044058886
1241378193,3,,,POINT (-77.0428191 -11.9036494),4332871681,0.0025932404516356583
1241378194,3,,,POINT (-77.04400769999999 -11.8974736),1241378540,0.0012007563158329547
1241378195,3,,,POINT (-77.0404269 -11.8976625),1241378149,0.0008024583478244598
1241378196,3,,,POINT (-77.0367214 -11.9058697),838231826,0.0006291661545276566
1241378197,3,,,POINT (-77.0423207 -11.9027569),4332871679,0.002075983759568902
1241378199,3,,,POINT (-77.0436418 -11.8996719),1815030228,0.000694904777647906
1241378200,3,,,POINT (-77.04111159999999 -11.8980977),1241378530,0.0007981165641680665
1241378219,3,,,POINT (-77.0435181 -11.9049014),4332871681,0.0015500814946308088
1241378232,3,,,POINT (-77.0416556 -11.8971754),1241378259,0.0017409050663410993
1241378242,4,,,POINT (-77.0431978 -11.9007385),599287281,0.0014099927517534935
1241378245,3,,,POINT (-77.0417724 -11.8955035),1241378430,0.0008540135420526549
1241378246,3,,,POINT (-77.0434427 -11.9033308),4332871681,0.0029944827266148106
1241378251,3,,,POINT (-77.04458150000001 -11.9011639),1815030228,0.002408529945840085
1241378259,3,,,POINT (-77.04036619999999 -11.8960057),1241378259,0.0
1241378264,3,,,POINT (-77.04567780000001 -11.9010182),1241378540,0.002803011095233936
1241378268,3,,,POINT (-77.0486554 -11.8974456),3951088453,0.000557681378570561
1241378269,3,,,POINT (-77.0426011 -11.9022562),4332871679,0.002162174063291193
1241378271,3,,,POINT (-77.0443004 -11.8993153),1241378540,0.0011067045721435702
1241378273,3,,,POINT (-77.0448129 -11.9001616),1241378540,0.0018163156911730912
1241378279,4,,,POINT (-77.0411148 -11.9001815),1241378279,0.0
1241378281,3,,,POINT (-77.04058689999999 -11.8955772),1241378281,0.0
1241378282,4,,,POINT (-77.04661900000001 -11.8973957),1815030217,0.0011315412719047715
1241378287,4,,,POINT (-77.04436819999999 -11.9039518),4332871681,0.0028101399698188803
1241378299,3,,,POINT (-77.04498390000001 -11.8986798),1241378540,0.00036670643572347597
1241378304,3,,,POINT (-77.0439666 -11.9056666),4332871683,0.0013533469991111326
1241378307,4,,,POINT (-77.03758070000001 -11.9048295),838231826,0.0013696560882254891
1241378311,3,,,POINT (-77.0449117 -11.8999938),1241378540,0.0016502586009476104
1241378313,3,,,POINT (-77.0418866 -11.8975923),5714142997,0.0016425478075211587
1241378316,3,,,POINT (-77.04710350000001 -11.9000953),1815030217,0.0026254500909430943
1241378326,3,,,POINT (-77.0428368 -11.9006839),838231930,0.0013042052062461056
1241378329,4,,,POINT (-77.0423325 -11.9012618),838231930,0.001573813013035411
1241378348,3,,,POINT (-77.04395289999999 -11.9000371),1815030228,0.0011615413294330482
1241378353,1,,,POINT (-77.0446622 -11.9032529),4332871681,0.003553901397057851
1241378354,3,,,POINT (-77.0417588 -11.9013457),1241378279,0.0013304501644150427
1241378356,1,,,POINT (-77.0483346 -11.9008714),4336045809,0.0020185013252333834
1241378357,4,,,POINT (-77.0391853 -11.9058592),838231826,0.0028987007313608076
1241378361,4,,,POINT (-77.04696149999999 -11.8977795),1815030217,0.0013489652701237944
1241378364,4,,,POINT (-77.0418351 -11.8965992),1241378259,0.0015842693773531306
1241378372,3,,,POINT (-77.0442154 -11.9007751),1815030228,0.001876080597945943
1241378379,4,,,POINT (-77.0404341 -11.9046419),4332871681,0.002805441728146289
1241378385,3,,,POINT (-77.04413630000001 -11.8991331),1241378540,0.001051864867744496
1241378389,3,,,POINT (-77.0394172 -11.8995937),4336162805,0.00034507762894648767
1241378392,3,,,POINT (-77.0418583 -11.8977626),5714142997,0.0014826627937586819
1241378394,4,,,POINT (-77.0483388 -11.8994138),1273818292,0.0014926731490892426
1241378396,3,,,POINT (-77.04224550000001 -11.8973405),5714142997,0.0020495273235571925
1241378402,3,,,POINT (-77.04166379999999 -11.8980641),5714142997,0.0011238696810534868
1241378405,3,,,POINT (-77.0460106 -11.8988545),1815030217,0.0010046068136374234
1241378407,4,,,POINT (-77.0397097 -11.9063137),4332871681,0.0030300626940711387
1241378415,3,,,POINT (-77.0478263 -11.897328),1815030215,0.0008304640269157249
1241378416,3,,,POINT (-77.0371696 -11.9045657),838231826,0.0011720662310622837
1241378417,3,,,POINT (-77.0428479 -11.9047181),4332871681,0.0015271947780164045
1241378418,3,,,POINT (-77.0446168 -11.8996664),1241378540,0.0013386398171271203
1241378423,3,,,POINT (-77.0434812 -11.8994834),1815030228,0.000464592595719679
1241378427,4,,,POINT (-77.04747159999999 -11.8998272),1273818292,0.0024518859781869893
1241378430,3,,,POINT (-77.04096869999999 -11.8952147),1241378430,0.0
1241378431,4,,,POINT (-77.0472893 -11.8982106),1815030217,0.0016921631865831107
1241378435,3,,,POINT (-77.0407067 -11.901911),4332871679,0.00025494069898266493
1241378439,3,,,POINT (-77.04128830000001 -11.8986463),5714142997,0.00043108032894257535
1241378440,3,,,POINT (-77.0443604 -11.9006315),1815030228,0.0018642122974577096
1241378441,3,,,POINT (-77.0399479 -11.9066969),4332871681,0.002827925255379008
1241378450,4,,,POINT (-77.04145370000001 -11.8968105),1241378259,0.0013529077167441761
1241378453,4,,,POINT (-77.0393188 -11.9041001),1156770964,0.001692595598480362
1241378454,4,,,POINT (-77.0422464 -11.8963713),1241378430,0.001723438670219178
1241378455,3,,,POINT (-77.0437661 -11.8970582),1241378540,0.0016721283234267146
1241378460,1,,,POINT (-77.0453096 -11.8986637),1241378540,0.0005727838422952706
1241378472,3,,,POINT (-77.0450385 -11.9016491),1815030228,0.003073851268360231
1241378474,3,,,POINT (-77.0496646 -11.9009835),4336045809,0.0008938448914642674
1241378484,4,,,POINT (-77.04806480000001 -11.8977725),3951088453,0.0010360365292779224
1241378489,3,,,POINT (-77.0494142 -11.8987931),1273818292,0.00032333465635384925
1241378496,3,,,POINT (-77.04644709999999 -11.8986348),1815030217,0.0010869637206455348
1241378497,3,,,POINT (-77.0395465 -11.9061398),4332871681,0.0031940163305813887
1241378499,3,,,POINT (-77.04240350000001 -11.8981019),1815030228,0.0013649505851847747
1241378504,3,,,POINT (-77.04240110000001 -11.9049433),4332871681,0.0013413323413686866
1241378505,3,,,POINT (-77.0407656 -11.8978778),1241378530,0.000895732605190549
1241378507,4,,,POINT (-77.03851450000001 -11.9033949),5839981715,0.0006333966924459872
1241378508,3,,,POINT (-77.0426425 -11.9053666),4332871681,0.0008800954493694768
1241378511,1,,,POINT (-77.04873980000001 -11.900639),4336045809,0.0015705062877830818
1241378516,3,,,POINT (-77.04316420000001 -11.8996528),599287281,0.0003619093394769964
1241378517,3,,,POINT (-77.0442757 -11.8979374),1241378540,0.0006910088928530535
1241378518,3,,,POINT (-77.0413413 -11.9030325),4332871679,0.0015203010392637992
1241378525,3,,,POINT (-77.0420383 -11.8978745),5714142997,0.0015012167631609217
1241378526,3,,,POINT (-77.04047490000001 -11.8990283),1241378530,0.0003306525064098791
1241378530,4,,,POINT (-77.0406807 -11.8987695),1241378530,0.0
1241378537,3,,,POINT (-77.0416853 -11.9036566),4332871679,0.0022310850633661247
1241378538,3,,,POINT (-77.0444554 -11.8994873),1241378540,0.0012028381478815596
1241378540,4,,,POINT (-77.0448334 -11.8983454),1241378540,0.0
1241378546,3,,,POINT (-77.0468839 -11.8984231),1815030217,0.0013564482518722185
1241378548,3,,,POINT (-77.041476 -11.8983553),5714142997,0.0007773638658949044
1241378554,3,,,POINT (-77.042456 -11.896757),1241378430,0.002142603691777812
1241378558,4,,,POINT (-77.0384644 -11.9053966),838231826,0.002137965224219981
1241378559,4,,,POINT (-77.0432909 -11.9044948),4332871681,0.0018317520465393185
1241378563,4,,,POINT (-77.0488357 -11.8991253),1273818292,0.0009288603393431731
1241378566,4,,,POINT (-77.0427409 -11.9013219),838231930,0.0017753712879250976
1241378567,3,,,POINT (-77.0430633 -11.9040849),4332871681,0.002180763079749239
1241378570,3,,,POINT (-77.0434422 -11.8975515),1241378540,0.0016017848326166757
1241378571,3,,,POINT (-77.04602610000001 -11.9013665),1241378540,0.0032480114685771704
1241378574,3,,,POINT (-77.04430670000001 -11.9004523),1815030228,0.0017010264254282976
1241378577,3,,,POINT (-77.0444991 -11.9027139),599287281,0.0036976194896140746
1241378580,3,,,POINT (-77.0437996 -11.8998571),1815030228,0.0009299077642396074
1241378589,3,,,POINT (-77.04411039999999 -11.9002219),1815030228,0.0014011056669564976
1241378591,4,,,POINT (-77.0479313 -11.8996088),1273818292,0.0019435101954954545
1241378592,3,,,POINT (-77.04285299999999 -11.8983818),1815030228,0.0009419640757505641
1241378598,1,,,POINT (-77.0398376 -11.9033144),4332871679,0.0016782211564645045
1241378599,3,,,POINT (-77.04265460000001 -11.897119),1815030228,0.002219325050549432
1241378602,3,,,POINT (-77.047573 -11.8968882),1815030215,0.0005427346773505645
1241378604,3,,,POINT (-77.0425924 -11.8993915),599287281,0.0003810193170981152
1253238997,4,,,POINT (-77.0527788 -11.941759),1272936387,0.002407315320018335
1253245286,4,,,POINT (-77.04094449999999 -11.9249731),1271066246,0.0015339597517625043
1253250711,4,,,POINT (-77.05446379999999 -11.9353765),1272935044,0.0013739451226377453
1253251371,3,,,POINT (-77.03667249999999 -11.9077097),4334489627,0.0017548155686501585
1253254891,3,,,POINT (-77.04703859999999 -11.9373794),1314927798,0.003662376717377908
1253257603,3,,,POINT (-77.0409154 -11.9101841),5753070201,0.003883711845644513
1253257921,3,,,POINT (-77.0427399 -11.9347049),3951151331,0.0036093917770155318
1253258564,3,,,POINT (-77.05370480000001 -11.9206351),1305701554,0.00457951609343517
1253260645,3,,,POINT (-77.0381823 -11.9106814),5753070201,0.0035035749171380016
1253260962,4,,,POINT (-77.0535026 -11.9443984),1272936001,0.0028516179547760957
1253266264,3,,,POINT (-77.03962799999999 -11.922722),1271066246,0.0034945675125910057
1253268157,3,,,POINT (-77.0656589 -11.927913),4335724068,0.0005950672062898117
1253280234,3,,,POINT (-77.0538232 -11.9209075),1305701554,0.0043740695159086695
1253284331,3,,,POINT (-77.0558056 -11.9262033),3042152193,0.002612061233968714
1253287691,4,,,POINT (-77.0555892 -11.9422083),1305702007,0.004532137880734911
1253289537,3,,,POINT (-77.0649825 -11.947961),1296961161,0.0013119821225939432
1253295994,4,,,POINT (-77.052953 -11.934099),1305701058,0.0027197254365083873
1253299804,3,,,POINT (-77.052905 -11.933558),1305701058,0.00279223807187504
1253302169,3,,,POINT (-77.04757119999999 -11.9152512),1256325701,0.0002074626954479362
1253303271,1,,,POINT (-77.05582649999999 -11.9383007),6294690165,0.002595638041020044
1253306178,4,,,POINT (-77.0510642 -11.9426633),1272936387,0.00048551243032393107
1253308578,4,,,POINT (-77.0401432 -11.9354513),1314927805,0.005950535520434648
1253310462,3,,,POINT (-77.05306179999999 -11.94215),1272936387,0.0025473084716958797
1253313131,3,,,POINT (-77.0578369 -11.9450076),1305701567,0.0027674571523389
1253319656,4,,,POINT (-77.040423 -11.9110639),5753070201,0.0028975724770920895
1253326426,3,,,POINT (-77.0417015 -11.9269836),4343682180,0.0010245437081983705
1253326584,1,,,POINT (-77.05574470000001 -11.9314338),1305702133,0.0018413720238008538
1253330025,3,,,POINT (-77.049313 -11.9352459),1314927798,0.0029336371367316024
1253334510,3,,,POINT (-77.0553111 -11.9430267),1272936387,0.0047312561640619494
1253339972,4,,,POINT (-77.04012400000001 -11.9231278),1271066246,0.002855212219781633
1253360457,3,,,POINT (-77.0540007 -11.921399),1305701554,0.004014532317722124
1253360749,3,,,POINT (-77.0429108 -11.9121645),5753070201,0.0036671661783998955
1253361926,4,,,POINT (-77.04505589999999 -11.9385095),1314927798,0.005094558512766872
1253373736,4,,,POINT (-77.0425931 -11.9415531),1272935919,0.0076090635567087625
1253375524,3,,,POINT (-77.054194 -11.9341346),1305701058,0.001485818982923268
1253392122,3,,,POINT (-77.052646 -11.9338225),1305701058,0.003025793730582
1253399742,3,,,POINT (-77.04449339999999 -11.9410977),1272935250,0.00570785748333154
1253400619,4,,,POINT (-77.0414342 -11.9235718),1271066246,0.001575220498854999
1253401029,3,,,POINT (-77.03640919999999 -11.9154066),1253401029,0.0
1253404460,3,,,POINT (-77.05724290000001 -11.9416439),1305702007,0.0028072039113615365
1253408422,4,,,POINT (-77.0543473 -11.9230125),1305701554,0.0029844945970859496
